#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	obgE//queD//csiD//nlpE//
GO_0051273_7	holE//cydC//abgA//tsgA//lrp//cmtA//ppsA//
GO_0051274_8	hyfA//livG//yieH//glmU//moaA//cobC//glpG//
GO_0051276_5	rlmG//ydbK//ycaN//topAI//thiG//artP//kdsC//guaB//rplR//wbbK//hyfA//fadH//pspG//yieH//zapE//opgB//nagA//iscR//galK//chbF//raiA//fepG//rihC//mltG//elyC//ssuB//
GO_0051289_8	mutM//norV//alsE//nuoI//gltD//yghG//yhdX//mepM//appB//cho//insI3//accB//hfq//bglF//kup//yraN//pntA//aceA//ybaL//mntH//yebQ//pntB//msbA//agaV//plsC//leuS//acrB//asmA//argA//garP//ykfI//napA//yeeJ//yeiG//pntB//iclR//
GO_0051301_3	yfbV//adiC//idnO//cytR//hisP//hlyE//dtpC//phoU//cas3//adk//sbmC//cmoA//topA//ycbX//bioP//bacA//dcuB//tktB//hisC//thyA//yfcU//gor//insE-1//lptA//yidQ//trxA//acrZ//cecR//glnB//rfe//proB//valS//yfiE//purA//rpsQ//tpx//
GO_0051302_5	mazG//sufC//argO//yaaJ//ydaN//mscS//rlpA//fsr//cmoB//mzrA//mltB//ddpX//mog//mprA//
GO_0051304_4	endA//
GO_0051336_5	hisI//rutF//tgt//dgcT//xerC//dppB//phnK//ygcR//rpsN//pgaB//yjjW//rpsH//nanC//gatA//dgkA//hprR//yhaM//pspD//moaE//yeiG//potI//uvrC//rplC//dcuC//ygaZ//
GO_0051338_5	ydiR//hslR//yghB//eutN//
GO_0051339_5	frsA//
GO_0051341_5	yahI//ldrD//
GO_0051345_6	ugpE//yccA//ulaA//dinB//ftsQ//ftsY//pliG//yqcG//
GO_0051346_6	fkpB//ykgF//fliS//pitB//ybcC//rhmD//ynfE//slt//ybbW//queD//oxyR//
GO_0051347_6	ygiV//rfbX//
GO_0051349_6	aaeA//
GO_0051353_6	ubiH//fliG//
GO_0051391_8	rluF//
GO_0051409_4	ribB//araC//
GO_0051410_3	folA//
GO_0051452_10	hdeB//
GO_0051453_9	xylG//fadL//rarD//waaH//baeR//coaA//mrcA//ygeX//
GO_0051454_10	znuB//menA//yefM//ravA//yidC//
GO_0051476_7	ybhI//
GO_0051484_7	ghoT//
GO_0051493_7	nemR//
GO_0051495_8	bioF//
GO_0051595_6	yahI//aroL//rlmD//recB//ralR//
GO_0051596_6	narL//fadL//ndh//waaC//feoB//gltI//yhbO//ispH//kdgT//frsA//ycgR//lpxH//yciK//tdcD//dacA//yibF//pphA//fhlA//alsC//yigL//mlaF//yghO//pflB//rplP//yobA//fryA//symE//xisE//
GO_0051599_4	ldcC//
GO_0051603_6	hscB//hemF//cdh//yddM//tatC//pdxY//
GO_0051604_5	lsrK//truD//sixA//torD//paaE//crr//sucA//dnaN//degP//zur//focA//tdcC//ispF//ppsR//kbp//sgrR//uxuR//yfiR//tdcC//nupC//artP//ligA//fepE//rnr//betI//livJ//yhdX//fieF//ykgM//nanR//dfp//iaaA//iscX//yebS//ibsE//leuB//ydiR//tonB//yhiM//eptC//
GO_0051606_3	cirA//bioD//
GO_0051607_4	ybaO//sgcB//melA//bssR//nagB//idnT//rpsR//dosP//entH//torZ//
GO_0051641_3	cvpA//carA//glgP//alsK//ydjM//hdeB//poxB//mtlD//cusS//fixA//degQ//yaiV//entB//rsmF//marR//glmS//zapB//cobU//hisB//rpsO//envC//accC//yfhM//
GO_0051649_4	acpT//psuG//mutS//mutT//yihV//sfmD//eutD//entC//yehU//emrE//menD//phoQ//nrdG//
GO_0051651_3	narQ//intE//yqaA//
GO_0051668_4	mntH//
GO_0051691_5	alsE//yjhC//
GO_0051692_6	allD//manX//
GO_0051701_4	eutA//appA//avtA//fadI//yebS//recO//ydiZ//argR//phoU//ygiS//thiQ//nadK//rseC//galR//rsmC//rpsE//
GO_0051703_3	xanQ//trpGD//yadI//dut//flgK//yhbS//cyoD//dgoD//
GO_0051707_3	dgoD//fadJ//fadH//syd//fadL//yadK//aceK//mntH//argI//ribE//sanA//rrrD//phnJ//cydB//
GO_0051715_4	btuE//
GO_0051716_3	bisC//waaZ//plsC//hemE//rnr//pstS//yjeI//dnaB//menD//recD//fdhF//ftsB//potI//recQ//alsE//galP//yhbQ//bamC//bamB//hslU//glnD//lptE//pdxY//ompC//ybcJ//tsaB//yeeA//yieK//mzrA//nikA//dps//hisI//mreB//yfeW//frr//glcD//ydjJ//yhdH//idnO//lit//hha//yddA//entS//melA//recQ//yphF//putP//mdtB//bioD2//allS//adiC//gadE//rplP//ydaV//cysN//dinQ//atpA//oppF//rplB//nikB//folA//wzb//greA//gpmA//hypT//yjfF//paaK//ynbC//casC//yibH//argG//yfdS//xapR//yciG//thiC//rnhA//speG//tusE//narY//gapA//norV//aspC//atpA//fumA//mdtO//ghoS//orn//uup//ulaD//ynbB//hpf//sodA//ydcS//entC//bsmA//map//yagG//dgoT//gabT//livF//narW//pta//glcD//hypC//pgpB//fabZ//gsiB//speD//hypF//tesB//yihR//dppC//nagE//lpxH//fepA//yieF//yihT//yfcA//gatD//atpG//hybO//fmt//glpA//otsA//yobF//rutF//gatC//prpD//ybaT//rlmB//arnA//tehB//xapA//ettA//hslO//purB//ybiJ//argK//cynS//zntR//ygiN//groL//malQ//nagB//wecC//yfcR//ompA//ybiA//dtd//emrE//mug//ubiX//amtB//rutA//yghW//zapB//glyA//casB//pykF//atoC//rimP//ccmG//rtcB//yggP//rclC//mcrA//yajQ//nirB//nudF//yeaE//fliS//macB//nhaA//rluA//ygbL//cspC//lepA//argR//dpiB//secM//holC//epmA//lysO//higB//torC//rutD//yhgH//mltC//mlaD//sufE//nrfA//degP//ycbB//nuoG//hyaC//mscL//holC//glk//elfA//bluR//ubiF//yoaB//ydcP//nagE//ada//potF//tolB//rsmJ//yjhC//dgcJ//ybdG//yjgX//aqpZ//yfdK//yccX//yiaB//cueO//gltK//tdk//ybhG//hypB//aidB//setB//cusC//ibsE//thrB//mnmG//nuoE//narU//slyD//gabT//yodD//htpX//dhaR//nrfB//rcdA//pdeR//tgt//narI//yfgJ//uacT//osmF//kefG//fecC//ruvC//slt//ribC//glnP//yhjX//uhpA//xylB//malI//tomB//ffh//mscL//ygiN//holE//ybhR//sucD//asnA//murD//gspJ//fepD//rsmH//prpB//rpsR//feaR//rplN//rpnD//yiaN//ugpB//xylG//idnK//hisD//hisS//csrD//prmB//ykgF//hslR//ompW//gcvT//queE//tig//ulaG//phnN//ydiP//rlmG//csiD//mepH//murD//yfbR//lolC//ybdH//ydjJ//dgcF//cspC//ubiB//sgcX//mepS//puuE//yfcG//surE//bssR//clpB//dpiB//opgE//ptsP//hfq//glnK//sfmF//insI1//yfcA//rspB//recA//eutR//fimH//tsaC//rfbB//narL//ttdT//hybD//tamA//mdlB//fimI//rhaD//lysO//ybaE//rpsO//yiaM//ygjK//eco//cpsG//glyS//amiC//srlB//pcm//yccA//yohC//thiG//tilS//mhpB//gspJ//arnT//cyoC//sbcD//fepE//ariR//hha//ulaC//abpB//ybiH//artM//betB//cheY//ybjL//yieH//acrD//tolR//rplY//
GO_0051726_5	ykgF//waaF//dcuS//yqiH//nrfE//
GO_0051781_6	lptG//zraR//
GO_0051782_6	xylG//hcp//mmuM//narY//flgA//dsbA//feaB//
GO_0051788_5	umpG//
GO_0051790_7	fabA//
GO_0051806_6	yciE//ygiW//bdcA//yadM//ftnB//rusA//uraA//mreB//
GO_0051817_5	yceO//mnmA//lpxB//yghG//
GO_0051818_6	ybgI//mepM//frwC//emrE//
GO_0051828_5	rplS//fadL//caiE//tdh//metR//ftsB//rarA//ibpA//
GO_0051883_4	yjiR//yehT//higA//ydcS//
GO_0051977_7	ridA//
GO_0051983_5	gntR//
GO_0052126_4	yqeG//zupT//zapE//xapB//
GO_0052128_5	fau//
GO_0052131_6	dam//
GO_0052192_3	bglA//narU//actP//smpB//
GO_0052547_6	ydaN//proA//gshA//
GO_0052548_7	ulaA//bdcA//
GO_0052646_5	ppk//entE//modC//ycaO//trxA//
GO_0052652_8	ycfS//uspB//
GO_0052653_5	tusD//
GO_0052777_7	mocA//lysA//
GO_0052778_6	tadA//uof//rutF//
GO_0052779_5	yjjQ//mtlR//mdtF//
GO_0052782_6	yebS//rhaS//
GO_0052803_5	uraA//rnd//ampG//hemN//glnA//mdtD//yfdS//yahK//
GO_0052837_6	dhaR//
GO_0052838_5	tcyJ//
GO_0055062_9	entA//
GO_0055065_8	acpP//gadB//dacB//dps//yfdG//uvrA//pspD//eptB//bioF//tcyP//dhaL//yeeJ//ftnA//dnaQ//yiaN//shiA//rraA//pflB//mdtQ//pckA//flhE//yhfK//uspB//ydcP//baeR//yqeF//
GO_0055067_8	fcl//yhhT//menA//prmB//gadA//opgH//torS//sgcX//mltF//lrhA//elaB//nuoL//
GO_0055069_9	zapB//
GO_0055070_10	ygaH//lysO//sdaA//fhuD//cof//dauA//
GO_0055071_10	wecB//
GO_0055072_10	skp//potG//fhuB//yggN//pheT//psuT//yaiP//fdhD//yfiE//citE//xylF//borD//hflX//pgpB//
GO_0055073_9	lptB//
GO_0055074_9	puuC//
GO_0055075_9	hpt//
GO_0055076_9	kbaZ//rpoA//bcsA//metN//sfsB//lplT//tpiA//rnhA//hemE//hemG//yghO//gapC//glpT//hcp//pdxA//yeaV//serA//yidE//pfkB//ampD//lapB//mnmA//
GO_0055078_9	rutG//yjiA//ybaQ//
GO_0055080_7	intQ//intA//radA//chbF//yihP//sdhB//proQ//moaE//trpD//paaB//fadI//rluA//btuE//flgH//yhbY//cmtA//yggF//diaA//uvrC//folX//hsdR//macB//lrp//ppsA//btuD//yphB//cusS//syd//trmJ//surA//yrdA//ulaE//ibpB//rutR//atpC//
GO_0055081_7	cdh//
GO_0055082_4	accA//mhpB//ndk//proX//frdA//yohC//yidR//yahK//acpS//xylB//rutB//phnM//torY//asnA//aes//putP//tehA//nhaB//rnr//dinQ//artM//glgA//gltD//pntA//sgrT//rplP//rnr//nemR//ycbX//emrD//rpsE//cdh//secE//cynX//
GO_0055083_8	ybaQ//
GO_0055085_5	sbp//dppB//gcl//yfbU//rna//plsB//frmB//pbpG//baeS//cydD//dmlR//smpB//speG//groL//cusC//bamA//pstB//sgrR//bdm//phr//rffH//ecpR//mprA//ilvI//katG//hscA//puuD//yahN//hprR//topA//coaA//dgcN//rplD//fucO//rcdA//queG//nanR//yheT//pta//osmC//ndh//norR//pepA//gatZ//ftsE//lacI//pheA//ispG//entD//gyrA//yggP//ybcQ//nemA//cbrA//abgA//glcC//mprA//nuoI//csgG//rclC//sodC//flgF//pflA//ygeV//malS//murF//ybjN//tilS//ybcM//phoB//shiA//ycbB//agaR//phnP//fabR//cas1//rpsB//norV//ppx//ypjD//rnb//speD//uxuB//ansB//trmD//gyrA//ydiO//murP//lpxH//sucA//napB//yibH//ibsC//cueR//dctR//mnmE//puuB//pgsA//malS//mltD//waaH//ade//degP//dapA//agaD//fadL//hdhA//waaS//dapA//torD//yedA//ydbK//recQ//yhgH//tusD//hemB//rnlA//hycH//bcsQ//rzoD//paaD//yejF//cas3//grxD//asmA//rpe//matP//puuP//pheM//mlaF//bioP//iraP//tatE//ada//sutR//fadE//mrcB//yieK//pheA//paaF//rhaB//hyi//rpsR//lgoD//nrdD//amiA//rcsD//rfaF//argF//yiaB//dbpA//rsmF//oxyR//hlyE//cysM//opgD//mdaB//yiaB//yagU//tktB//ybbW//yihV//kgtP//sufA//xylR//bssS//lacZ//wecB//aroD//mdtM//guaB//speB//hypT//narZ//yjtD//nudB//hypA//argH//pliG//ibsB//ybdG//yceK//frlB//lpcA//dnaJ//yfaU//aqpZ//rarA//ydfH//gntU//ghxP//fetA//folD//ydiZ//crfC//pth//pabB//fiu//rng//nuoE//panD//rimI//aroF//rplJ//fliT//aceK//rhaT//dsbB//cpxA//bipA//dpiA//frdC//purC//bssR//rlmG//kgtP//yidC//aroP//hofQ//ybhA//phoP//tyrA//ycbV//nupC//proP//gcvH//recE//tdcA//caiD//glrR//hypA//sgcE//iscU//blc//iraM//livK//cysM//mscK//fdhD//yrfG//fiu//rsfS//psd//yhcN//phnH//cvpA//hlyE//mrdA//tatB//moeA//arfA//yccA//yajQ//pheT//ydeT//tauB//fadD//mrr//napD//patD//metN//lyxK//alaS//ompA//mdtB//hflD//mdtN//manA//slt//hisH//yfbU//glyA//evgS//lpxB//yggE//clpA//rfaF//adiA//arnB//prfC//yagJ//uspC//tnaB//trpL//nrdA//yhaM//fiu//ybcQ//dcuB//pppA//crfC//dsdA//kduD//dadA//mdtJ//ybiH//mazG//fruA//lon//bioH//dusB//zapE//satP//sufB//rluC//sanA//mdtB//gpr//leuO//prmB//sthA//trpE//araF//sufA//kbaY//ftsA//idnK//rpsH//yhgF//adhP//slyA//argK//fbp//putA//hcaR//tsf//bdcR//umuC//bssS//srkA//psd//ymgF//yafS//ybcM//ssb//rutD//hslO//rpsA//uspE//prs//folX//dtpB//dgt//ycjD//rlmF//nikE//waaS//yneJ//phoQ//nuoH//yadN//mppA//trmB//gltD//ycfS//mltC//exbB//rplD//yghW//rbsR//tolR//rclC//srlR//dfp//cheB//rhaM//pyrF//uvrY//pbpC//menD//trxA//basS//ubiB//rnlA//nagK//dnaA//yfhH//arsC//rnb//zapD//hdfR//ybaE//mglA//prpC//pphA//umuC//glxR//trmJ//ampE//prpB//nanT//yceK//arfB//umpH//srlR//ydaN//prc//citX//mltA//gpp//hslR//puuE//rpmH//wza//cysC//pyrG//cspI//rpoD//cpoB//acnA//accA//ydiF//eno//cyoC//fadM//aroG//rsmC//iraM//rdgB//ydfG//acpT//cas1//mscL//ynbC//cspB//eamA//glcF//eco//mhpR//helD//rsmE//torD//
GO_0055086_4	rtcB//hypC//hybO//astC//ispF//yehA//amtB//yhaC//aroK//gmd//rmuC//hyi//sodB//pdeD//yghU//phnC//exbD//dgcN//rpsK//rpsR//rcsD//flgF//fadB//pdeR//ydcR//cmoB//glcD//nudF//caiB//ybaE//yagU//alaA//yibF//ettA//ybfA//yfdO//yfbR//yijE//npr//rpsN//phnI//dacD//yraK//cysW//mscK//yeeL//fadE//yabI//nei//rplP//yggX//codB//pspF//nfuA//hldE//upp//nlpE//gadB//dps//yfiR//rarA//gntU//mngR//marR//casE//cptB//rcsA//pspG//envZ//pgpC//yfjV//phnN//ybhA//bioA//trpGD//rplA//mnmC//ydfH//dcm//rfaQ//yfiC//comR//pmbA//ydfD//yfcP//lpxK//dgcM//aroG//cirA//dxs//kgtP//sfmD//yedF//msbA//trmL//radD//moaB//tamA//uhpT//lexA//ynaI//yeiE//yhfS//gadE//ftsW//tonB//pepB//rplB//ftsE//trxC//arcB//ssuC//yhbY//rsuA//garK//yhaC//ascB//glnS//yebQ//infC//uxuA//ulaD//entF//ung//ahpC//nupX//bamB//exuT//insI3//zapC//yfeD//fimG//rimI//bcsQ//yfeX//tsx//rssA//cysH//arsB//nrfB//pnuC//aspC//araG//hycB//rffM//phnI//pcnB//holB//nagB//rtcB//otsB//bioD//frr//ygiB//kbaY//cbrA//cyoE//xylR//nhaA//leuB//pepQ//recN//recX//nlpE//kilR//rsfS//dusC//ynbB//yeeA//dinD//hfq//csrA//
GO_0055114_3	rlmN//dgkA//uvrB//fliT//yfaX//envR//yiiE//aroP//feaR//yebQ//rlmH//hexR//intZ//sgcR//yghB//hemF//mepS//rutG//yaaA//umpG//bcr//torA//sbcC//hisB//dusC//flgG//rtcR//roxA//thrC//fliS//lldD//rplC//waaY//ccmC//panD//rihC//hofM//era//ybeY//ydeI//rnlB//clpS//nudG//intS//rlmF//yefM//trpD//amiC//ugpE//mdtN//gutM//mdlA//ddpA//fadH//cmoM//narP//crr//bolA//guaA//fruB//cobB//ispH//asnC//valS//pflA//ynaI//rph//wzzB//gntT//selA//ykgA//galE//mliC//radA//nikD//clpB//cobT//udp//holA//tsaD//mliC//hofC//sbmC//cadC//sseA//sodA//yhhZ//yiaL//ispF//hflX//rhmR//glnA//iap//nanS//glsA//prpB//ribC//kbp//metQ//casE//ybjN//hofO//tdcB//idi//gatB//cyaA//hypD//hemA//yibH//malE//yaaU//glsB//smpB//pgaC//pcm//gpt//eptC//waaJ//dcp//hsdR//yebQ//fhlA//phnH//yfgI//purF//hycH//codA//polB//arcC//marR//ftsK//elfA//yojI//yiiM//dgcQ//malQ//yfgO//tufB//etk//hcaC//oxc//ykgM//udp//nudC//yiaM//gluQ//rplS//nrfB//kdpD//rpmC//phnN//sufS//cheB//yieH//ygfI//ilvA//yraR//ygaV//yhdX//arnE//cmoM//yrbG//yagG//phnN//tbpA//umpG//zapA//cdaR//ybdH//yihR//tdcF//prlF//rplK//pgpB//yehP//cvpA//adiA//allR//sgrT//bhsA//def//fetB//murB//ybcL//dnaT//citE//ymjB//rimJ//queA//waaZ//yfdR//menE//
GO_0055129_5	gspJ//iaaA//sufA//
GO_0055130_8	sufA//fucO//
GO_0060003_10	mscL//pntB//yfdS//purL//
GO_0060255_5	rhaS//ptsH//idi//yeiG//tdcB//fbaA//rnhB//mnmE//mntS//yraI//wecE//tesB//yebG//hcaC//envZ//recO//rluE//fucK//tsgA//cobU//dnaX//hybF//ydcO//ldrD//yjhC//mgsA//yeaK//fur//cheW//thrB//yfeD//cyoD//nanA//yggD//caiD//sgrR//cmtA//gntU//ruvC//frlC//sbcD//murA//tyrA//dcuS//smrA//narK//araC//lplA//cbrA//aceF//ssb//tamB//secY//rffH//dtd//tdcB//zntR//rtcR//yoeE//dkgB//insH-6//ypdA//astB//hypD//osmE//feoC//lysR//nupC//pheP//yagE//gsiC//hyfA//acrE//yhgH//arsR//dinI//glpB//treC//panC//patD//pphA//fecD//acrD//prpB//rpoD//rpsQ//bsmA//rimM//insI-2//yhaC//phoA//menI//alkB//hisS//dsdA//acpH//yhcN//malP//fepG//nfo//murI//artP//yijE//gshA//dnaB//elfD//pyrC//yehT//panC//flhC//yedP//slt//metL//pgl//yigB//rcdA//hdeA//clpX//rcsF//ssb//trg//sdhE//ycjU//argC//prfC//sgcR//rsmC//elfD//gdhA//rnr//ygdG//mdtO//dld//nrfB//ybhG//insB-2//livH//cbl//ybfE//patA//rpsG//katE//ycjQ//adiC//wzzE//ybbW//trmB//fdnG//gltS//miaB//aroE//ulaA//yjiY//yegT//ettA//frdC//recF//ldrA//ligA//yeiG//phoQ//bcr//nuoF//grxD//rutF//ydcI//yiiD//ybbY//ybhG//ulaF//tnaA//narL//pdxB//osmC//osmY//yqaA//mnmE//murE//thiC//fis//gabT//frdB//gspJ//lpxB//wzb//selD//aphA//dgcT//yajD//gapA//garP//bioB//yciE//bamC//yqaE//cobS//gcvT//sapA//hupA//mdoD//yecS//nrdD//hns//uidC//nimT//fdoG//thrB//pflB//rbfA//nei//nrfD//ybdM//mpaA//yjfF//mdtI//rfbD//arcC//yedX//etp//yjbG//lplA//ascF//proP//mgtL//gltB//mltC//yaaU//rhaR//argE//suhB//pinE//rhaM//yhjR//ldtA//lsrA//flgA//pheM//curA//menB//yejE//nudF//ansB//yafC//ydaN//bolA//menF//agaB//bglX//alaS//bssS//alsB//malX//yjfF//xseB//rihA//yeaG//frdD//rpsL//cyaY//lepB//gpp//waaG//topAI//sbmA//galK//dmsB//yedL//proS//slt//scpB//rutG//ppiA//cysZ//prpC//yqiH//mdtE//sodA//kbaZ//gadB//livM//zipA//cheZ//clpP//macB//prpD//argB//rhsD//ibpA//ghxQ//tatE//ariR//ampG//yfdS//ttdA//ybaE//ddlB//folX//panC//yqcC//kduD//betI//cusB//cpoB//sgcE//flgI//agaA//pstB//sugE//phnI//ydfH//fhuD//ytfQ//rutG//polB//rfaB//rfe//rihB//tktA//nudB//yfjV//paaJ//rsuA//lpxL//cmk//yfaL//gpp//yebZ//leuO//zraR//sbmA//rpsE//srlE//ykgO//yihR//glgC//rusA//ihfB//hisC//degP//fecC//yehU//fliD//minC//nuoN//prfB//yehA//idnK//hslR//thrB//pdeH//ttdA//macB//btuE//yphF//
GO_0060274_5	murB//
GO_0060326_5	murE//
GO_0060341_5	yfaE//tyrA//
GO_0060491_5	yraJ//recG//ldtB//ybbY//
GO_0060566_8	ymjB//
GO_0060567_8	idnK//cyoA//xylE//
GO_0060699_8	yrfG//dnaX//ascG//aroB//nudF//
GO_0060700_7	pgsA//gadE//ybfA//ppiD//rplL//
GO_0060701_8	sapD//radA//mrp//ttdT//pabA//
GO_0060702_9	waaG//ybaK//sohB//ytfR//zinT//
GO_0061013_7	hybF//sfmC//gltD//gdhA//mppA//
GO_0061024_4	gsiD//glpD//tyrR//pinR//waaG//flgD//hslO//ykfM//araH//fruB//ydeP//sdhC//
GO_0061077_4	mipA//wecA//yjjV//rph//trg//prmA//tdcA//katE//actP//hemC//mipA//ytfQ//leuE//rcnR//nimT//pyrD//folP//tsaC//hns//mscM//ydbD//hokB//mnmC//
GO_0061475_9	hpf//
GO_0061504_8	ydjL//
GO_0061610_5	rpsD//
GO_0061615_7	ydjE//citE//
GO_0061687_3	alr//hsrA//xylH//smrA//pcnB//solA//
GO_0061720_5	ygjH//folE//murD//creC//
GO_0061727_6	cysC//dinI//rpmC//tyrR//dusB//def//rpsR//yphD//tmcA//tilS//ytfT//yjfP//fruB//wbbK//ulaF//dinQ//rlmI//allR//ybhI//rhaR//ybdH//narU//sfsA//cusS//
GO_0061984_6	dnaE//
GO_0061985_7	livK//
GO_0062012_5	cusA//murD//feoB//rnc//ycgV//asr//rutC//rcsC//trxA//yhaM//citC//
GO_0062013_6	cutA//yfgI//mngR//
GO_0062014_6	lysC//kilR//
GO_0065002_6	radA//yoaB//trmD//ruvA//hofQ//alaS//osmY//ispH//
GO_0065003_5	dcuS//ydfK//ydhC//yhiM//dcuD//entE//recG//iraM//nirC//cobS//wcaJ//fimH//yhjC//yagI//truA//chbC//ygfA//nrdE//envY//ffh//lysS//mrdB//glvC//malK//infB//uof//tusC//gltS//nirC//yiaO//glsB//srlD//fic//dinD//ghxP//aslB//cysC//speF//sucA//nlpA//dicB//degS//mutS//wza//hflC//ydhJ//nuoN//yahF//glpT//kch//cadC//miaB//dgoD//elaA//queD//oppA//sspA//rclB//tag//fecA//frlC//lpp//cpdB//tauA//yihT//gspF//lsrA//ygeV//ydcS//frdA//yggD//tdcF//ydjJ//yfeW//yoeB//prpR//mfd//gcvT//ybiO//rfaC//xylF//cas3//cusB//glcE//yqiG//yedX//rlmI//yegS//moeB//yjjB//feaR//mglB//
GO_0065004_6	rhtB//
GO_0065008_3	yraR//glpX//ygbL//fecC//narZ//guaB//nuoL//pnuC//glcF//ydjE//ytfR//cmtB//dgkA//rzpR//infB//cpsG//sfmD//hscB//dkgB//glsA2//ldcC//mngR//bioP//cas1//adeQ//thiL//cusR//wbbK//yadG//purN//rutD//yidH//rzpD//dapF//chbA//folA//pykA//nagC//proV//flgB//chpS//yejB//purB//ygfX//ygfA//mutS//fmt//btuE//uspE//pinE//ldrA//amtB//fdhE//thiQ//yieH//allR//mutS//lon//ais//yidE//yebG//ydjL//manX//casD//alkB//cysU//sucD//yggW//araD//rffG//frr//yphD//lpxL//ycjY//ttdT//yeiE//tatC//yoeB//potE//yhdH//yidZ//rbsA//satP//ratA//yidZ//hcaT//yfdS//rraB//crcB//ccmG//ihfA//fumB//torD//rrrD//recQ//phnK//nfi//miaA//glnS//murR//chbG//yfaL//trmA//ycdY//mrdB//alkA//yqaB//rmf//yeeY//yihL//mepM//etp//artJ//ibsD//ykfI//bipA//ptsG//ynfH//rlmJ//gatZ//xylG//tar//ftsH//ycbX//yjjX//dsdC//lolC//ibaG//flhA//yjcS//yigB//
GO_0065009_3	hda//pyrG//ibpB//metE//fruK//ycfJ//infC//mioC//raiA//lolD//yeaK//chiP//mlaF//ybhA//intF//yqhC//ybaL//puuP//insH-5//prc//lamB//ynfK//sucA//trpL//lpxL//kefB//allS//yjjG//hyi//ldtE//dps//rutA//rffG//phnO//hpf//matP//ycjD//pck//serA//metL//yqaB//modC//cysN//emrE//yigL//hdeA//yqcG//dsbG//fepC//amyA//upp//moeA//ptsP//dctA//ddlA//rffH//cedA//pckA//fic//mltA//flgG//pyrB//elbB//yhaO//ugpC//dhaL//dacB//feaB//atpF//lysP//ykgA//thiG//mcbR//ispG//sgbU//ybaE//glgP//
GO_0070084_7	ibsB//
GO_0070085_3	ttdR//curA//
GO_0070178_5	garD//
GO_0070201_6	tcyN//ybaK//treR//
GO_0070206_7	asnC//hslJ//sixA//intA//
GO_0070207_8	deoD//yfdK//mrdB//ftsA//
GO_0070297_7	gltX//
GO_0070298_8	sgbU//
GO_0070301_6	ribE//erpA//tbpA//murB//ybhF//obgE//rspB//iaaA//ibpB//bssR//
GO_0070329_5	yaiV//oxc//
GO_0070413_7	prc//trpR//
GO_0070415_6	kup//menE//
GO_0070417_5	purB//eno//rnc//endA//
GO_0070453_7	yihS//
GO_0070475_7	yqiJ//eutK//rzoD//torI//yebS//nudF//rsmF//trmB//cyoB//rsmE//nusA//yehA//guaB//hemF//frmB//sgcB//ulaG//exuR//fabA//
GO_0070476_7	pliG//nfi//
GO_0070482_4	fixA//potE//yraI//yraH//
GO_0070525_7	mdtI//secA//ruvB//yiaL//
GO_0070574_9	ftsB//ygeA//yagE//qseB//
GO_0070581_8	ybeY//
GO_0070588_9	smpB//
GO_0070589_6	hxpA//ybiA//yhcH//tolC//chbF//yneE//eutD//gfcE//ybfA//sgrR//yeeY//arsC//bhsA//csrA//mnaT//ascF//yqgB//prmB//elfC//wrbA//glsB//arcA//yiaT//menH//pgaB//ycjQ//tolR//yeaV//map//xapA//tadA//ydeT//hypC//hyfA//artQ//bdm//ynbC//lplA//feaB//msrA//purN//ycfH//yhjD//
GO_0070627_10	bepA//
GO_0070646_6	yafS//
GO_0070647_7	nlpD//
GO_0070689_6	ubiA//bioB//
GO_0070716_8	yhgH//
GO_0070726_5	hyfF//glnQ//
GO_0070727_4	rpmG//astB//xanP//ibpB//ghrB//yjcO//yehP//trpR//nemA//essD//pitB//mscK//cheA//ypdB//lsrA//torZ//yihS//
GO_0070778_6	dnaC//ykfI//
GO_0070838_8	rbbA//yidP//hycA//pntA//appC//ftnB//leuO//yiaT//ynjA//rpsB//sbcC//ykgA//waaO//fetA//phnH//
GO_0070873_7	mepA//mutS//
GO_0070874_7	ybhG//
GO_0070875_7	menC//
GO_0070887_4	fieF//aes//ybcJ//csdA//psd//yihV//fepG//nfuA//asnB//gpt//ghxP//gluQ//rnt//lldD//rpsE//rpsB//rluB//ddlB//yehX//symE//cobC//ytfT//ynbD//ascF//iaaA//dppC//rpsN//agaC//gadE//appB//bioA//sgcB//rpnC//hemB//folC//ldhA//gsiD//ompC//ppiC//insI4//pabB//phnP//flgE//nrdB//opgH//yajD//pppA//ygcR//agaI//bluR//mgrB//rbn//thiD//entA//envY//ydiV//phr//bdcR//yiaB//lysO//
GO_0070894_6	ybdH//
GO_0070925_5	hicB//cheW//ftsL//tcyL//yaiV//udp//cbeA//mntS//lspA//rpsL//
GO_0070930_7	dhaR//
GO_0070972_7	insA-2//
GO_0070981_6	opgE//
GO_0070982_5	frmA//
GO_0070988_3	rssA//eptC//
GO_0070989_4	yiaL//
GO_0071103_6	abgR//zapB//macA//arfA//panF//metI//corA//glpT//mqsR//rpmE//glpA//malQ//yagG//ygjK//nadA//ycbU//fucA//rplE//fhuD//
GO_0071139_6	flgE//cyoE//
GO_0071214_4	tolB//yieK//xylA//kdsC//cyaY//murB//pdeD//nadE//hybO//ebgR//fumC//map//cmtB//glnS//treB//argO//trkA//araC//eptB//mutS//kdsD//yejA//yidC//fdoG//
GO_0071218_6	yhjA//
