#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	ndk//hipB//ybcJ//aaeR//
GO_0051173_6	asmA//gpsA//ulaR//mnmC//oxyR//priC//fre//cynT//rpsE//umuC//uraA//insI-2//mdh//nei//tsf//pdxA//dsdA//yfbV//nuoM//clcB//adeP//bamE//yfjV//deoB//glmM//acpS//mazF//galS//rhtA//blc//xylF//mgtA//entC//ygjR//rplK//fis//metI//msrP//cyoC//rclC//yjjW//nrdG//sanA//afuC//yaiV//yecS//hofP//dacB//oppC//hisM//yicJ//nrfD//folE//yqaA//mglB//yhbO//zntA//yfeO//yebC//hflK//murP//frmB//clpB//selA//nrfD//yqiJ//wzb//srkA//yjjB//yciH//yebC//pflB//preA//lysS//ybjG//ybeY//gadC//aaeR//lgt//rpmE//tisB//potH//rcsC//atoB//napD//ribE//ydbK//yadV//thiH//
GO_0051174_6	rimI//cutC//sfsA//lsrG//yceO//ybgI//yhbQ//allR//secE//tusC//
GO_0051180_5	nhaR//ilvB//uacT//mlaE//lasT//aes//tatE//phoE//gcvT//adiA//yjjV//hofP//menH//rpsS//yiaF//mutL//
GO_0051181_5	rcnR//cusA//yccA//yhhT//hybG//ung//ribA//chbG//araC//ybhJ//rfbD//ansB//abgA//yggP//nadE//mraY//oxyR//galT//rluB//ssuE//topB//rfaE//fdoI//ccmF//ftsX//yidL//yghG//ais//menD//hypT//lysA//nlpE//hsdM//flhE//gnd//metF//narH//sdaC//lptF//ypdC//tsx//
GO_0051182_6	serB//cspA//purB//metH//pgk//
GO_0051186_4	parC//bioD//asnB//bacA//rfbB//metI//slyD//yfcG//ybcL//yajL//rpoD//trmB//narK//fecA//ascF//infC//yeiE//clpB//sdiA//rarD//pfkA//thrB//relB//dsbA//sucB//fadR//qseB//iscA//yegS//amiC//ybhP//hofO//valS//yedF//agaS//hokE//ssb//yhjG//dnaB//recA//ampD//cyoB//malY//yhdW//srlA//pntB//rsmH//gshB//ybdZ//hemL//ykgF//hokE//ada//yfjR//secY//cca//dppF//rplP//pepN//ydjE//hcaC//ygdG//accC//pdxY//elyC//proV//rpiB//speF//gluQ//yhcN//ygjK//ygeA//cusA//ycdY//gapC//ygcO//ycjD//aaeB//waaP//pdeK//yceK//priB//csrD//ybhG//cutC//mdtG//ygaH//ybdN//ampD//napA//menF//metB//nth//fliT//lpxL//queC//gsiA//narV//trg//rimJ//yehC//rssA//dcuS//yraH//cusF//gadB//rbsR//mrp//rmuC//yaaY//ligA//bioH//purL//surA//hslO//cydA//chaA//cheZ//gspE//dctR//rutR//gutQ//kdsB//alkB//ynfL//recC//rplN//artJ//yfaV//umuD//hicA//sseA//fdhF//envR//nrfA//uhpT//asnA//upp//rssB//flgE//cysC//patZ//opgD//umuD//sdhD//dnaT//nikR//yahF//rpnA//allD//uspC//yidD//cvrA//tcyL//hofP//oppC//fetA//recQ//sseA//ycgR//gfcE//mqsR//citT//rfaG//glxK//pstB//recB//tcdA//insB-2//lgt//rzpD//ydiK//ydeP//ydeO//rhsD//livM//ykgF//yaiV//ulaF//puuA//paaC//rutA//ycbB//frc//stpA//frvR//alkB//abgT//spoT//phnN//guaB//nupX//hemC//murE//yggW//casB//tnaB//tamB//recB//
GO_0051187_5	adhE//rplQ//zapE//fimA//hofM//lysO//fis//tcyN//nadK//folD//
GO_0051188_5	holE//erfK//paaK//lolE//uup//hcp//srlA//yceD//uxuA//add//leuO//garR//nagB//yahI//elaB//pdeH//panE//thrS//cstA//zapA//glnB//cbpM//fepC//lspA//cusB//rpiB//xisE//pcm//dmlA//rpmG//ygeX//mazG//btuE//ydfG//trpGD//uhpB//ascF//mglA//gyrB//ilvC//sgcC//mdaB//fliK//yeeJ//malK//dtpC//eutK//ycjY//cdh//bssR//maa//ycjY//cysA//mntS//iraD//rplE//nfi//ybjC//narX//pyrL//prmA//zraR//dps//kdsC//rluA//uxaA//srlA//ghrB//yccA//ygjH//casD//proV//miaA//yidR//cspD//bhsA//fimC//macB//ptsN//dinB//dctA//yehY//cbpM//speE//holA//tdcG//ybjG//ybgQ//thiG//truC//aroG//yohC//ruvB//flgI//insK//yjjX//crp//sdiA//glmM//marA//rpmC//cyoA//pgl//argE//btuF//yqiH//yadN//tonB//dmlR//secD//ynjA//yfcG//topAI//ynfF//nei//dkgB//gshB//flgI//yjtD//yehA//xseA//yiaM//hemG//ribC//yciA//lrp//gmk//mcrB//mhpD//frmR//kdpA//ftsX//soxS//aroE//rlmM//yceK//alr//pntB//ptrA//amyA//lolE//dxr//rimI//apt//udk//def//
GO_0051189_5	pphB//tolQ//acnA//speA//yieF//ybjL//yciA//msbA//argK//yfaV//ldtC//cpxR//
GO_0051191_6	rplA//
GO_0051193_6	clsC//aer//rnhA//
GO_0051195_7	pmbA//
GO_0051196_7	ravA//
GO_0051205_6	pabA//kduD//glnP//elaD//ybhG//rpmH//cheW//nhaB//ygiB//metR//
GO_0051223_7	pcm//ygcO//yohD//
GO_0051224_6	lpxH//
GO_0051234_3	ybjX//hypF//xapR//yiiE//rplR//ydaC//ilvD//acpH//proX//arnB//livF//dacC//eutN//fimB//ygeV//ynaI//slyA//eamB//cdd//narZ//tsgA//ybaL//melA//uhpC//lptC//emrY//secE//ybiS//mepS//yciH//artJ//yjcE//queC//gluQ//gapC//ompT//bioD//tatB//insE-1//ygcR//mepA//ubiJ//macB//dicA//tsaB//comR//ycaO//ppsA//zntA//zur//yraJ//ppc//metI//zapD//fliD//pgsA//sbp//zraR//entH//idi//ttcA//cdh//yjiR//waaO//ais//rplT//rarA//xseB//yjjW//chaA//citX//rapZ//wecA//hisA//nrdA//yhbY//ybcM//yajO//tusC//trpL//pykA//crp//tusE//rfaB//trmL//maoP//yibF//sapC//treA//ydhQ//gnsB//rssB//yfdR//cobC//otsA//pgi//rbsR//pal//pmbA//lnt//paaG//hldE//aroP//ymgF//ispG//argB//msrA//yqiJ//moaC//cspI//tar//lpxB//ydcM//lpoA//ivbL//ebgR//menE//zapC//yhaM//tolA//rluD//hybF//ydeO//ulaR//nei//flgE//rpoH//yegV//borD//fic//yggP//fkpA//wzzB//nagZ//fhlA//mlc//torD//nadB//yehP//ybcQ//nanC//hprS//bioD1//casC//kefF//sixA//deaD//hofM//betA//alkA//panC//mtlA//tesB//cspD//yqjI//flgB//purR//osmY//tpiA//hycB//ugpC//xapB//pgsA//iraP//yfgJ//nupG//pal//kdgR//moaE//rpsH//fliA//yiaO//cadA//ymdB//uhpA//asnA//tktB//tauA//torD//maeA//rplB//abgA//sdhC//yhcD//yhaO//tufB//mepM//purT//lpcA//thiC//rclR//yfbU//fdhF//nmpC//agp//etk//cycA//fpr//nuoF//cusR//yehT//lsrG//alkB//torC//yieF//yehT//hofM//bcsA//gadB//rimM//dapD//sohB//phnJ//mlaC//potI//rpsG//ygeR//arnF//basR//fecD//allC//rimJ//clpS//glxK//uxuB//osmE//kduI//yacG//mntP//ydhK//waaC//mnmG//potG//eutA//hcaR//serC//mglC//lysP//gudP//sapD//cheB//csrA//yddA//entH//ydbK//paaJ//paaH//glpA//uhpB//livG//ydiV//flhA//hcaT//fepG//rnpA//insH-6//ftnB//prmA//cusA//ybdR//tcdA//clpA//rpsO//minE//cdd//blc//lysU//rhlE//yaiW//ibsC//pyrC//gspE//ugpA//wecE//gpsA//ydiF//tolQ//mcbR//allS//rcsD//cpxP//fadD//ybiO//rihA//narI//mrdA//yadV//erpA//epmB//flgI//hyfA//yajR//ompR//yghW//glxR//pgaA//tauA//soxS//glgC//atoC//fepG//xerC//iraD//agaS//ampG//rimO//dps//hpt//thrB//nagZ//birA//xylF//fliK//truC//alsK//iraP//tyrS//mutT//nirB//hchA//yegD//lacY//rbsK//infC//hokE//pdhR//frdC//waaU//ygiW//npr//der//yidQ//yehC//ynfL//fabD//nuoG//ycjU//lacZ//nrfC//flgB//hemD//dcuB//cpxA//dtpC//yhbS//lapB//yahB//clpB//hinT//uspG//argK//sucB//waaL//rhaA//ykgM//glnL//yfiF//rraA//mraY//rhaT//ybdR//ldtA//kefB//dsdC//gltP//nrdI//yhhZ//pdxK//rclR//galE//yjbB//btuD//tmk//waaZ//birA//gspE//bioF//xylA//minE//ribC//yfbU//aes//frlA//agaD//menH//moaE//bssR//ypjD//ybhR//thiM//dnaT//ypdB//srmB//yhgF//yaaY//phr//adeD//yaaU//rluA//mmuP//mdoD//fklB//lysA//araA//btuE//rpsQ//potG//uof//yihP//essD//uup//ushA//idnK//csgD//elfG//basR//dnaA//citE//glmU//fdoH//glmU//dcuR//amiA//wrbA//yijE//kdsC//alsB//yggX//pepA//gadX//mrcA//purB//lpxC//insI-2//ybdM//iscS//mtfA//hisM//rbsC//tktA//sdaC//fdhF//rplI//tolR//menH//bioP//cysQ//kbaZ//pspD//osmE//argP//tdcC//gldA//dsdA//lldP//ygbL//ackA//tldD//cstA//chbC//argD//dtpB//gatA//hypC//entA//yajQ//tus//trpD//phoU//yjiQ//puuB//insH-5//abgT//hyfF//prpB//zapE//thrL//nirB//thyA//nuoG//yraR//metQ//rhoL//dinG//dcuR//ymfK//dinB//fecB//mlaF//rpiR//fieF//miaB//acnA//prc//pyrE//lplT//abpA//yicJ//pdxK//argC//ydjL//ybgP//ybdR//tus//zapB//yadG//yfaV//rfbX//yphD//mdtM//sdhB//zraR//solA//crp//cheW//phnG//frlB//yaiW//casA//dauA//rnc//ghoT//frlB//yagU//ampH//arsR//cheY//yiaN//nikB//yfeO//trxC//ybhJ//hemA//parC//mprA//cadB//rlmH//queE//ampE//kefF//greB//flgI//pinR//yehP//nrfF//dcm//wzb//greB//betB//pspF//rcnA//yehZ//uvrC//yhhZ//ynbB//mppA//dppB//fadE//yjaZ//pagP//malE//cyoA//mazF//rpmB//lepA//livF//ygiN//cspI//glcB//yijO//speE//ihfA//uspB//galT//cobB//kbaY//yjgX//nanC//ycgB//wcaB//eutD//yjbF//rhoL//nrfD//cysP//ghoT//dut//tdcF//kduI//glnP//cadA//fbaA//rlmH//sufE//mltD//fecB//ompF//cbrC//allS//insA-1//yebS//rpmF//fabA//mtfA//tdcE//yadG//
GO_0051235_3	fic//yraH//hpf//
GO_0051238_4	cueR//ybjX//ptsG//
GO_0051246_6	yddM//ptsG//rnb//eutK//appA//yafO//rsmH//rpsM//kbp//rhmR//napF//yqaB//pdeF//mhpR//curA//yibF//uidA//umpH//dcyD//ugpC//yifB//sufC//selU//garP//prpD//fliZ//cspE//frlA//hdeB//ycjD//ssuA//menH//bioD1//rpnC//ynbB//lgoT//chbB//rcsA//mnaT//glnL//rlmJ//xseA//nrdI//sgcC//yebK//hisD//bssS//tomB//yfdR//spy//hemE//xerC//brnQ//
GO_0051247_7	ndh//cas2//dsdA//ybjN//secG//yjeH//cysB//yegV//kdpA//rutE//rzpD//
GO_0051248_7	yiaO//fbp//yigL//rhtC//wzb//rtcR//gpr//yraK//dgt//fadL//yhdH//recE//nirC//nadB//ravA//treR//cobT//dsdA//sgbU//ydhC//elyC//fadE//yhdW//secB//rimP//trmI//lpxB//yhbS//ybfE//recG//glcD//
GO_0051252_6	arnB//rbsR//yhjB//pdeL//cspI//yiiD//evgA//rutF//fimZ//atpC//dtd//rihA//yqeA//gabT//yhaC//cysU//gatZ//uxaC//apt//trpB//nadE//trpS//djlC//ymfA//nhaA//cysK//fliT//yejE//kdgK//cadC//ybgQ//frvR//nlpE//rutF//mutY//slmA//dgt//aaeB//ydjH//ynaI//hybO//rpsO//envC//parE//fsr//garL//glnK//pntA//ycjR//ybiH//ybiI//rof//yfaL//pgaD//ycbV//tusD//sgcR//pcm//uxuR//rpnA//cobS//cyoB//wcaJ//cynX//ydjL//dnaN//ppx//thiG//xapB//lolB//rffC//ghoT//yjeI//btuD//tolA//tusC//hofP//cydA//rfaG//mntS//gyrB//evgS//rpsN//dgt//rplY//tsx//yqeG//rlmM//ygbM//hypE//bglA//epd//dhaM//clpA//nrdE//tdcD//yiaJ//sdhA//torA//yhhZ//artQ//malQ//lsrB//rpsS//dapB//uidA//potA//sufB//cobS//mntR//yiaJ//fimD//yibT//mdlB//nupG//arnE//oppF//garD//prpR//sapF//brnQ//rplM//metL//zitB//glpX//yceD//katE//cpxP//trmA//tus//rsmG//grcA//yfiF//rcsD//yfdR//insB-4//dnaN//degP//argP//lolD//znuC//yfcF//acrF//dcm//sbcB//ybhG//mcrB//coaA//sixA//tsx//setA//dauA//hicA//ugd//ubiX//greB//yoeB//tauC//yjfF//suhB//sstT//fepA//sbp//cheB//yhaM//nikB//csgE//cynT//ydiB//flhE//umuC//lrp//ftsE//cfa//guaB//yhfS//tatE//ribF//paaE//phnH//ilvB//glnD//ydcS//yqjA//yidD//oxc//dgcE//tusD//pdeK//gutM//argS//ghoT//corA//crp//aer//ydcR//srlB//umuD//ftsL//recO//zapC//leuB//thiQ//tcyJ//ilvL//yihS//dgcQ//ascG//yejA//ycjQ//glnK//ugpE//cbrA//sad//mfd//tdh//rlmC//perR//yjhP//hcaR//lolA//lamB//lgoR//rrrQ//setC//rpiB//fucO//efp//yhdZ//accC//secD//pepA//hslO//pspC//nadA//rffM//purA//ycfJ//udp//obgE//rpmG//ycfH//yhhT//waaA//cpsB//rhlB//ubiX//thiL//ansA//yqiH//panB//hslR//patA//rimJ//alsB//atoC//sgcA//tyrB//lyxK//yhhT//chbF//arnD//waaU//paaZ//rhlE//waaJ//glxK//sdhA//yajQ//brnQ//fimD//cysC//ftsZ//yciV//pinR//sbmA//ybaE//paaA//
GO_0051253_7	hicB//yfbR//lpxD//oppD//sufA//ydeP//glnP//uhpB//moaE//fumC//rsgA//yihV//alsK//yajQ//yeeY//rraB//hypT//ibsC//thiI//relA//rmuC//nrfG//zipA//mepA//arnB//ydjE//dhaL//ebgA//thiI//lnt//iaaA//uup//arfB//ugd//ompF//perR//aspS//npr//groS//envC//bioD1//ftp//malS//dtpC//nadD//nrdB//fnr//ilvA//clpA//insI-1//gudP//rimK//metB//ptsI//rimI//ilvE//aslB//fadE//elfG//mdtM//lolB//gcvP//gstB//psuG//lgoD//smrA//yhcN//nrdA//intS//coaD//paaC//cyoE//pal//pstC//nrdD//ais//malG//amiD//mlaF//rraA//rffC//intQ//efp//thiP//nikD//uvrB//acrF//phnN//dppF//galF//entB//tpiA//sfmF//cbtA//ligB//fucP//ulaR//ppk//slyD//
GO_0051254_7	mnmA//icd//fsr//ggt//yneE//ydcP//phnN//aaeB//kefB//nirD//cysD//yciE//rpsM//agaV//cyaY//phoU//thrB//napB//adiC//gsiD//aroH//ghoS//ptsN//ilvL//waaH//iap//tusB//caiF//ndh//zntR//rlmF//lsrA//ftnA//alr//phnL//pyrE//queC//cyaA//ypdI//dld//rcnA//insH-5//ulaF//kdgR//ftsB//xdhB//infC//yciA//fepE//dhaL//eptB//cnu//uhpB//treB//dcuS//tdk//gudX//cca//smpB//ypjD//frdA//narK//cdd//dinG//dxr//leuC//rusA//gutM//rhlB//pntB//pgaC//yfdO//cutC//nrdH//glpC//
GO_0051258_7	rzpR//
GO_0051259_6	rapZ//lptG//cdsA//ybfA//cadC//atoS//rplE//mutS//srlR//borD//ybhP//nadC//rssA//mppA//menF//gatZ//prfC//araC//ydiO//dppF//rclR//trkA//phnJ//puuB//hybA//entE//dosP//dld//recE//eptB//clcB//fumB//gabD//tusA//cadC//waaB//ybdG//yegT//hyfA//oppD//yjbE//ygbN//yedX//cysW//bioA//cusR//hsdM//rcdA//fabG//dacB//wza//
GO_0051260_7	afuB//argB//yfbR//gmk//cpxR//btuR//abgR//yiiM//secF//fdx//lldD//yegD//yfhM//lsrK//modA//aas//gutQ//pheM//napF//clcB//gsiC//lysU//ybhD//uidC//rna//yjeH//bioD2//tnaB//phnL//hybE//ggt//mppA//secA//ynhG//uxuR//exuR//eutK//hcaD//hemA//yraJ//fimD//insA-2//ppiA//gabP//ftnB//epmB//tnaC//
GO_0051262_7	epmB//elbB//ascG//fadK//hybG//yghG//tatD//rffC//glyS//exuT//miaA//yhaM//narW//yddG//metL//gsiB//mdoG//sbmC//trpR//gsiD//cysB//umuD//mhpD//yqaE//flhE//rayT//hisF//fliZ//ybbN//lysA//ydgA//yfaE//cynT//kdsA//ynaE//fau//
GO_0051270_5	blc//argB//yjhG//dppC//abgR//cutC//lldD//folA//ftnB//plsX//tatD//ubiD//caiF//amiC//moaB//tusE//
GO_0051271_6	phoE//ycbV//adiY//acpH//emrD//amiD//xdhB//rbsD//fepC//
GO_0051273_7	hemD//lgoD//ynfL//sdhB//adk//yggX//melB//
GO_0051274_8	fucI//purA//uspG//narJ//yphD//lpxL//yahN//
GO_0051276_5	rplO//mreC//pdxA//cutA//btuB//rnd//epmC//mglA//fhuD//pabC//yajQ//napA//murD//yehY//cecR//rimJ//rraA//atpH//ydeM//secM//ibsE//rho//arcA//pheP//yfeX//fryA//
GO_0051289_8	rplL//ulaG//kefC//mfd//yfdG//osmF//sfmA//yhbY//narK//cysA//phnJ//znuC//trmL//pflC//sgcA//glnB//lgoT//yqcC//metE//agaD//lexA//rsgA//ribB//phoB//citG//comR//yraI//yggT//rffG//rnt//yedF//rpmE//zwf//rapZ//secY//actP//
GO_0051301_3	pck//nadC//uhpA//yciK//mmuP//thyA//ndk//ssuB//phnK//sgcA//pnuC//glsA2//hsdM//gnd//sufE//yjjW//ravA//artI//fabR//ycbV//ymgF//cspI//sgcA//cyoC//yfdC//wcaB//ppsA//aroH//sdhC//acrD//rpoS//lrhA//pyrE//oppA//fabA//malX//
GO_0051302_5	rluF//fepA//acnB//dcyD//sspA//dusB//insH-6//uxaB//ycgV//alsK//yidQ//rna//yddG//lsrK//
GO_0051304_4	mfd//
GO_0051336_5	hemD//greB//alpA//uidC//lpoA//elaD//yohD//wrbA//cusB//hflK//yohC//dhaL//hokE//hycA//basS//mngA//plaP//entA//mscL//oppA//ascB//fixB//ruvA//gshB//rffH//
GO_0051338_5	acrD//galU//rhaA//adhP//
GO_0051339_5	rssA//
GO_0051341_5	yfcP//pinE//
GO_0051345_6	yaaY//yeaK//ybhD//hycA//pfkA//yggF//hyaA//glpD//
GO_0051346_6	yacG//xylB//rpoE//atpD//dnaQ//yfdC//araB//waaG//ibsD//lsrB//baeS//
GO_0051347_6	ampH//ldtA//
GO_0051349_6	gshA//
GO_0051353_6	rodZ//asd//
GO_0051391_8	ribA//
GO_0051409_4	opgD//lamB//
GO_0051410_3	metI//
GO_0051452_10	yfdS//
GO_0051453_9	insF-1//pspC//acnA//ilvC//zntR//ubiF//manX//yehD//
GO_0051454_10	oxyR//ompL//xylG//sgrR//yfcR//
GO_0051476_7	rfaG//
GO_0051484_7	manZ//
GO_0051493_7	acpS//
GO_0051495_8	rimM//
GO_0051595_6	mrp//tyrA//gsiC//cysD//yhgH//
GO_0051596_6	paoC//cheW//ptrA//ettA//ybdM//fsr//waaH//ydaV//rcnA//flgD//rplC//scpB//uidA//thyA//mdtE//phnL//rna//bglF//ribA//rpsB//ydhC//gatB//lplA//rcsD//yidC//rplY//cueO//gatB//
GO_0051599_4	hmp//
GO_0051603_6	yejF//uvrD//rcnB//yagU//tsaB//rffC//
GO_0051604_5	glpK//argA//cutA//cobC//fimG//ahr//yccX//rzoR//yhdX//leuE//ghxP//iraM//fliD//tamB//artP//bglF//purN//fis//gpmM//hofO//ddpA//ldcA//yihV//pdeL//mdtB//rpe//treR//xthA//pnuC//proW//znuC//uspE//gudX//fecB//uhpC//potI//menC//pgl//ydeI//asnA//
GO_0051606_3	ybjN//nhaA//
GO_0051607_4	lipA//ampH//csgG//yjcS//hdeD//yieL//nemR//yfaU//yiaL//ptsP//
GO_0051641_3	yfcV//thiD//gatY//yfgJ//ptsH//yaiP//fimH//gltB//ydjK//nudB//accC//insF-1//narU//hlyE//rho//fkpA//ccmD//sanA//rfbD//yfaX//hslU//rseC//malP//
GO_0051649_4	ugpA//garD//ddlB//yfcV//yihX//hypB//ldtC//dnaT//ytfQ//ldrB//gpt//recA//znuB//
GO_0051651_3	marR//priB//carB//
GO_0051668_4	ybhG//
GO_0051691_5	npr//kefF//
GO_0051692_6	gldA//yibH//
GO_0051701_4	hisQ//rtcR//yfcF//tbpA//eutR//cusA//rimI//kdgT//ydfH//yhbQ//pphB//aldA//gloB//nfo//queG//insI4//
GO_0051703_3	acs//tehA//thiI//panZ//ibsC//pckA//dcuR//ybiV//
GO_0051707_3	ribD//cysW//lolA//cvpA//hsdR//arnT//hsdR//ybiT//acrD//yidP//ubiF//elaB//yjjW//yfbV//
GO_0051715_4	pgpA//
GO_0051716_3	tgt//recJ//uidR//yjhC//yqgB//fdoH//yahI//paaC//recJ//yggP//mfd//bioD//yedL//folE//fdoI//mrr//nikR//yedX//mutL//glpG//mhpR//ybdR//yhaV//alr//ybjC//yidK//pdxK//aaeA//eptB//fkpB//yadG//ydcO//serB//mcrB//cusC//yjhH//hdeD//potA//yfjV//ygeX//yahO//nrfD//nimR//mtr//gatA//srmB//opgH//cysD//lsrK//dnaC//ghxQ//yedL//aceK//yqiJ//glvC//ycdX//cspG//nemA//yqjI//pliG//cadB//epmB//rimO//wbbK//nupG//rpsP//dicB//xylR//secG//nrdE//speD//bluF//apaH//frwD//mfd//exbD//ybhP//hisQ//rplT//yggN//yiaM//gpmM//mdtN//rpoE//adhP//alsB//ubiI//yigB//phoP//cyaA//fadH//ybbW//thiI//sfmC//amiD//rclA//ampG//ssuB//ptsG//sodB//rhsD//prfC//cspG//nrdF//argO//rlmG//radD//ccmD//xanQ//artQ//yafE//motA//ybjX//hxpB//fhlA//fruA//gatC//helD//cyoA//allD//yihS//yfdC//potE//bssR//yfcU//ybgP//kbp//rplJ//yhdW//astC//lptC//rpmC//recG//cysZ//rdgC//ygiW//rayT//rfaF//ulaC//ybaL//bioD2//tmcA//livG//fecA//hemL//rpoD//frr//pstC//yafS//rpsJ//sdhA//yadG//rlmL//sufB//ydfH//ydeO//emrE//hemG//eptC//yqcG//arcB//ybiH//ybjN//yhjX//waaG//ykfI//yeeY//ybcL//umuC//rfaD//argA//ddlA//gppA//yejB//yghU//yqiH//cirA//yafQ//yjjW//ykfM//xisR//rplA//hisG//trmO//speF//argA//cysU//panE//carA//rcdA//rhmD//yhjV//hofQ//frlC//frmA//clpS//yabI//prlF//mdh//iraD//btuR//ldtE//pcnB//yphF//dgcM//mgsA//gsiB//yigB//hybC//yfaV//yqgF//trkG//glnQ//fryC//rcsF//trmJ//glnH//murJ//ilvM//ytfR//gspI//rssA//cheZ//hofP//ybbN//ynhF//eamB//nrfC//yajQ//ftsH//malS//yneL//rpnB//hemE//ypdI//galT//pta//guaC//moaD//ilvN//yfeW//hsdM//rlmA//cmtA//frlR//mrp//znuA//dgoA//acrF//gcvA//msrA//proB//proP//agaS//mglA//tdk//rutE//degP//ftsB//mmuM//ddlB//ynbC//yddG//ihfA//yeeL//wzb//uidA//dapF//yahD//rzoD//pdxY//bioP//alaA//agaV//mraZ//serA//glmM//torS//murR//aaeB//sgrR//lacI//pyrG//cusA//wcaC//alsA//radD//fbp//ilvC//gpsA//menD//yfaX//trmJ//bcsQ//prfA//mdtB//rhaR//atpB//fimC//glrK//aphA//rhmR//evgS//yjfP//hycA//asnB//sufD//sfmD//chpS//gloB//aroE//rhaT//gldA//nanA//symE//sxy//acrF//torY//atpH//ribF//asd//yfdR//abgB//pncB//fadI//clcA//recN//fepA//amyA//yidL//xylE//hybC//insI4//glnE//cynX//baeR//uspF//purR//leuC//nadA//xylR//rlmD//ybfA//insI4//puuP//mreC//chiP//rpe//purF//dicB//hybE//lpxT//ssuB//aphA//zapC//ybiT//mtr//hcaC//lacY//
GO_0051726_5	tpiA//umpH//rfbD//rpsN//sufD//
GO_0051781_6	fic//pfkA//
GO_0051782_6	betA//tdcD//rpmE//map//lolC//ybjD//ydiF//
GO_0051788_5	menC//
GO_0051790_7	fecB//
GO_0051806_6	uxuB//csiD//mrr//dinJ//soxS//phoR//deoD//cueO//
GO_0051817_5	metK//fliA//ligA//hcaR//
GO_0051818_6	purB//pepA//yneL//adiY//
GO_0051828_5	treB//hdeA//dppB//ybdH//yodD//ldhA//yfiC//creC//
GO_0051883_4	pdxK//yadC//rlmD//pabB//
GO_0051977_7	kdpC//
GO_0051983_5	cysB//
GO_0052126_4	lolE//yqaA//yqgB//yhaC//
GO_0052128_5	ssuD//
GO_0052131_6	ahr//
GO_0052192_3	fabH//sanA//envY//rplM//
GO_0052547_6	recE//dcd//gsiA//
GO_0052548_7	ycdY//yjjU//
GO_0052646_5	rplE//panF//lpxH//gltX//ftsK//
GO_0052652_8	araF//yiaJ//
GO_0052653_5	bioD1//
GO_0052777_7	folA//insI1//
GO_0052778_6	fimE//narH//yagG//
GO_0052779_5	helD//cusS//tdcF//
GO_0052782_6	yegV//dnaK//
GO_0052803_5	dnaN//mcrB//purF//hxpA//dld//fre//envY//murQ//
GO_0052837_6	rnb//
GO_0052838_5	dacC//
GO_0055062_9	malZ//
GO_0055065_8	menB//yidK//yiaO//iscA//narW//xapR//ldtA//ubiB//preA//ruvB//flgB//gstB//lipA//basR//yghW//relA//astB//lolA//xapA//wzb//narZ//cdaR//wecC//paaK//glgP//yhgF//
GO_0055067_8	bioA//csdE//xylF//cdh//potB//ycjP//ygbI//ligA//oppC//yadK//sdhB//lsrR//
GO_0055069_9	cmoB//
GO_0055070_10	fepC//torA//glcD//nudB//sgbH//narP//
GO_0055071_10	hslR//
GO_0055072_10	cyoE//yidL//lyxK//xylF//lpxB//citT//rbsC//cytR//insH-5//mraZ//purF//speE//bluR//ompL//
GO_0055073_9	rpmH//
GO_0055074_9	exbD//
GO_0055075_9	zapE//
GO_0055076_9	aslB//fliM//skp//ycgR//sgrR//cspB//ompT//hflX//cvpA//yggP//mrp//alaA//gyrA//accA//ydaC//clpP//folE//alaS//gshA//ydaC//yheT//ydiK//
GO_0055078_9	higA//hscC//yqiJ//
GO_0055080_7	ygjH//kduD//basR//yhbY//era//secM//patA//nuoF//yjbF//priC//dcuA//rhaM//fliS//yfcR//hcp//garR//yebK//fdhD//bepA//cusC//nimT//cho//macB//rho//iscR//pgrR//coaD//hchA//iscU//malX//rutG//hisQ//alkA//rplD//tnaC//
GO_0055081_7	mqsA//
GO_0055082_4	ppc//artI//lpxL//truA//cobT//uhpT//yghO//dnaG//lacZ//nagK//ydcR//nanT//hfq//rclA//nuoH//metG//ybcJ//nirD//ansA//pflC//sbmC//panC//leuB//rpsG//recB//pdeL//ydiR//mhpB//yihV//ybhS//atpF//nhaA//basS//lsrB//
GO_0055083_8	tatC//
