#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	deoR//lgt//sgbE//nikR//
GO_0072528_6	ydeT//degS//manZ//ibsB//mlaF//kduI//yjjB//ydiF//caiE//rpmA//rplO//yhdW//clsA//nagK//pfkA//cedA//mcrB//symE//lysO//ybiA//priB//polA//cpxA//waaL//sodC//ygfA//sgcR//ybgQ//sdhC//
GO_0072529_6	aroG//yiaU//rfbC//nadE//arnF//kup//ykgF//sdaB//yjhH//ycgB//rpsO//yccS//kdpF//bioB//entB//queE//ldtE//dpiB//sfmD//purC//flhC//dcuA//mtn//
GO_0072530_6	ilvC//lon//ybjD//kilR//
GO_0072531_6	yiiD//aspA//ydiO//glnE//preA//metE//
GO_0072581_9	pykF//
GO_0072593_4	znuB//gltI//cspD//ulaD//ycjU//torA//lon//frlC//secE//
GO_0072594_5	ybaK//
GO_0072599_6	mgsA//
GO_0072657_6	pntA//potD//ftp//atpC//yrfG//yphB//tnaB//mtlA//kch//ulaC//dinD//rpmF//ldrB//ftsA//fdnH//tsx//xylR//
GO_0072714_5	bamE//
GO_0075713_7	pyrC//menB//cueO//
GO_0080033_5	eutK//sgcA//
GO_0080090_5	tcyL//dgcJ//aspS//flgA//yeeO//sodC//tolA//allS//mdtO//waaH//nanA//lplT//pinE//ftp//torA//ybjI//paaH//hslO//prfB//yraI//flgB//lnt//modA//aroH//casA//ampD//marA//psuG//insH-5//pgaC//hisM//fabZ//lptF//cdh//ydjM//yhjG//iclR//cstA//mfd//yhfK//truD//gatB//abgT//fpr//purR//tus//hisG//rplI//lepA//flgG//tdk//casA//bioH//cobU//yodD//feoC//fecD//lrhA//ybhP//rplN//yjaZ//cpxP//yqaB//miaA//abgA//viaA//chbA//yhjG//appB//lpxK//dkgA//yddL//bdm//ftsY//entB//rplC//lpxK//priA//dsbB//ydcT//groL//yfbU//rfbD//ygaV//ndk//sppA//hipB//bacA//fucA//alsE//otsA//glsA//yefM//ydhC//tdcC//zntA//setC//ynbD//csgE//cmoB//yqeG//ppiA//thiI//glgX//ldrA//ymfA//ynaI//gspI//rlmI//rplK//lrhA//leuO//fdnG//fumB//ygiV//yagE//tdcE//pcnB//hisB//gcvT//ldtC//speG//rclC//mdoG//ybaT//ridA//ypdC//soxR//dnaX//znuA//prmA//nagC//atpF//dcm//yciA//abgR//csdE//rseP//dld//phoA//abgR//acrA//purL//lplA//tusD//yfaV//tsf//hypD//tamA//caiF//moaB//flgB//wzzB//hinT//flgI//yahB//hyfR//tsaB//dnaC//purA//dinQ//apaH//hflX//osmC//yodD//dfp//emrY//prfC//ybjC//tolQ//pflC//narK//allD//relE//ubiJ//fieF//ybhI//atpH//ybcM//yhjR//kdsC//exbB//manA//ybaO//nagD//treR//aroL//hyaC//uhpT//araH//uxuB//eutN//kduI//zapE//yqjA//mntR//tig//gloC//tnaB//fhuC//prlC//alsA//ynbB//actP//baeS//ompL//phoR//metF//hcp//fes//ydiQ//msrP//yedF//glyA//sapF//rph//rbbA//yggD//yjiQ//dcuC//cho//artJ//nirB//adiA//cspA//galS//pgpB//yihQ//ytfT//yaaU//yahB//pyrD//ldtD//dtpA//arsC//oxc//ahpC//allS//waaU//rayT//secG//rsmD//skp//yijO//waaS//xisR//ftsQ//folE//nikC//ompA//csdA//add//flgH//ybcM//osmF//deoC//ydfH//melA//atpB//fadD//mtlR//gadA//cysK//pyrL//yhaM//birA//gadC//rpoD//ulaE//aroG//tktB//gcl//astB//sbmC//torC//yhjV//arfA//nudG//nagK//ybiJ//mqsR//yaaJ//agaB//rrrD//phnK//moaC//mdfA//ccmE//bcsA//lpoA//manY//rodZ//asnC//cyoC//kdpD//csiD//nrdR//queG//kefF//sugE//fhuB//secG//ydeT//tdcA//leuC//murD//ppc//iap//fadK//pdhR//cpsB//dnaT//yhfS//yjiA//pgaA//ldrA//yrfG//lpoA//hypF//nudC//potA//ypdI//dgcZ//csgE//prmB//paoC//gatB//rpoS//yqeG//rcnA//hdhA//dnaQ//ybiH//yoeE//cusB//dnaE//grpE//glsA2//narL//bipA//opgC//polB//guaA//garD//yidD//
GO_0080111_4	rbsK//ubiG//
GO_0080134_5	ppx//
GO_0089705_7	envY//yagU//
GO_0089709_7	tcdA//thiQ//
GO_0089718_7	yhdX//bluF//yihR//ybiY//xylH//ybiS//tyrS//cytR//ldtD//arnE//
GO_0090066_4	ddlA//yghG//phr//serS//tusD//
GO_0090068_7	yfdK//
GO_0090069_5	msrP//rfe//mglB//
GO_0090071_6	cysU//aaeB//tauD//
GO_0090087_6	trmA//xapR//manZ//
GO_0090116_7	iraD//
GO_0090143_4	pgk//
GO_0090150_5	pheT//evgA//ycjD//sdhE//fecC//cas2//glyS//yfeO//tehB//lon//bioD2//torA//
GO_0090304_5	dinB//lexA//rbn//proB//napB//chpS//nanA//yehX//maoP//sapF//ibsE//nrfF//rffH//rlmC//narK//clsC//yfaL//cusS//flgA//fecB//cirA//yghW//tdk//folE//macB//carA//yieH//nrdG//abgB//gcvT//yiaJ//ugpB//nuoG//menA//wecC//gltS//groL//torS//insH-6//flgM//lacI//ydeO//mepH//ygaZ//rfaB//yfaE//yaiV//insI-2//mgsA//ptsP//caiD//yebC//entD//trpE//dnaT//dhaK//ddpA//rplS//cyoE//lldD//menB//nfo//truC//cstA//lsrB//pdxK//gcvR//fis//mlaC//truD//gatC//ybaE//ftp//cptB//rhaA//aroF//hypD//lldP//srlB//tdcR//queD//acrF//ivy//ychH//bssR//hinT//sspA//envC//aqpZ//aroF//yqeF//perR//cpoB//aroK//ddlB//pck//insI-2//holC//putP//fumC//elaA//yjjX//tktB//yhjB//glsA//aspA//ptsP//lptD//mtnN//tolA//alaC//yqiH//hemE//garR//gmhB//adiY//narH//mutT//ycfJ//rpnB//leuB//hyfC//fliZ//fadB//alr//yahK//tdcF//ybjN//ybfE//ccmA//cydA//yggD//hsdM//yehX//exuR//elaD//gpsA//cspD//yggW//argP//yqjI//menI//yqcG//bluF//ssuB//nanK//rbsR//yqaB//arsC//ydfH//sdhD//hrpA//lipB//fabI//dkgB//fixB//tcyN//arsB//cadA//yadI//yhiM//chpB//flgE//recX//yajD//mnmE//frr//murG//kdsB//holB//csiD//rbbA//pdeD//kdgK//nuoF//exuR//puuE//mdtI//dicC//rraA//amiC//yeaG//mhpC//mdtB//ynfF//ibaG//yfdG//rpsM//msrC//cpsG//dcuC//trg//cof//yjgX//waaZ//alsC//rplY//pagP//gltD//csiR//prlF//rarA//rsmD//rusA//waaY//srlR//rodZ//cyoB//ydjK//panB//atoC//ribE//recG//mhpT//rnb//hybD//galE//uvrA//marA//bcr//pgi//rseP//yjjU//cheA//ubiA//bamC//nanC//metI//mngA//gltP//ygeA//holA//hdeD//mglB//mazF//hcaE//gmd//yjeH//nagB//lplT//elbB//purR//casC//frc//trkH//abpA//malQ//pykF//chaA//cof//ada//lpxK//pbpG//ampD//yddG//yfeW//torD//zapA//fis//cysQ//ybbN//rlmF//ldcC//gltS//intF//mltG//accB//pgk//acrD//potC//cysD//ychF//yhaV//fepG//ynaE//yodD//ycdY//fumA//folM//rcsF//bluR//glpK//yfjR//cysZ//leuO//yfgI//tyrS//fruK//yehU//cbtA//murC//yfaL//hisM//macB//amyA//tauC//holA//paaA//ftnB//rutC//patA//qorA//rpe//hisS//basR//uxuB//speG//speA//yiiD//holD//xisE//yfcF//ynjA//gadA//hipB//phnP//thiH//glpK//eno//argO//maoP//lepB//queG//proB//hicB//rnhB//uidR//mtn//rpsH//fimC//pyrE//tcyL//tdcD//ynfK//kdgK//proC//purF//ydcR//ralR//ycaO//artQ//mdtC//fliZ//btuC//murG//yhdH//rnd//ygiB//mhpT//rayT//ygiV//ybiA//prpR//yajQ//umuD//bglB//yihP//tolA//ubiH//ivbL//dgoA//torY//ansA//nagC//ddpX//clpP//hisD//rnhA//hexR//sanA//hypT//gstB//atpH//tcyJ//recO//glsA2//rplB//fdnI//kbaZ//hrsA//ndh//umuD//caiD//entB//elfG//mgtA//gsiC//nadC//leuS//xisR//eutD//yjiX//ydcT//narI//yjjQ//prfA//menE//lpxD//hflC//rpmA//proC//sucA//waaP//bcp//malY//rhlE//dapA//gpmM//yhjR//hisD//sufB//clsB//kbp//yjiY//lpxH//csgD//ydeE//ycdY//kdpF//uvrC//yfeO//yijO//rbbA//endA//tdcR//dppC//epmB//waaC//sodA//ymgC//dgcJ//nagZ//kilR//agp//arsB//thiQ//psuG//dmsC//lspA//sfmF//fimZ//mreB//queF//ccmC//gadX//
GO_0090305_6	metC//pstB//deoB//hns//mtlA//hybC//ldcC//pncB//dmsA//ftp//pykF//treF//mtlA//kilR//tcyP//glrK//dut//sanA//crr//rlmG//lpcA//trmH//yciH//ubiF//uhpC//rpsT//rffT//ymgC//purR//dsdC//lpcA//purD//ydcO//malS//sucB//tolB//secG//cysN//entB//tbpA//galP//afuB//pdeR//citC//mngR//yqjH//nuoB//hprS//mliC//yihW//yfdR//ygeV//waaC//ratA//narL//cbpM//coaD//mlc//potD//yfbU//yidH//ftsB//rpsM//agaB//menI//ybiX//ybhA//pheS//murQ//yeeY//prc//wzzE//pspD//lpxT//ccmE//modC//yidR//yjbB//deoR//oxc//phnC//
GO_0090313_8	astC//tdcC//
GO_0090329_8	mtlA//lpxT//yraJ//yfdC//minE//yibT//infB//
GO_0090347_6	ttdB//
GO_0090352_6	rpmB//
GO_0090357_7	tadA//ptsP//
GO_0090358_8	clpA//
GO_0090407_5	rbn//metN//ydcR//ulaB//ldhA//adeQ//yneJ//gltS//xylR//rutF//rraB//matP//pykF//fimF//yegS//wzzB//clsC//cysH//bglB//hmp//cynS//entS//erfK//cheA//bioB//hofP//tehA//ycjD//rnhB//fadD//rplR//tamB//yqjA//kilR//nrfF//ulaA//msrC//glpD//fhuC//dmlR//intE//ada//ydfK//cecR//elfC//eutB//yghU//gcd//araA//rlmH//arnF//hypB//nrdF//ispB//livH//proA//yagF//yqcG//kbaY//rimI//rrrQ//flgA//amiD//yejA//bdcR//ygfZ//bdcR//cyoD//dgoA//proB//araC//yqcG//mtfA//cytR//uof//chbB//yjhI//sufB//mnmA//cheZ//dinI//crr//hyfR//glsA//fetA//mtfA//coaE//iclR//tqsA//msrQ//dmlR//ubiA//ycgB//pepB//gabD//ndk//argP//nei//cyoB//aroH//nudG//rfe//rpsD//trmL//fepG//hyfC//nirB//thiE//fic//insF-1//secF//metC//ruvB//dinD//allC//emrE//solA//arcA//modC//yaiP//ygaV//ynfE//fhuD//yfcA//yaiP//mppA//priB//lpoB//hicA//ansB//uidA//
GO_0090487_4	dapF//
GO_0090501_7	aldA//pyrG//fhlA//ftsH//dinI//csgE//yjiY//prkB//yqjA//rihA//agaI//bdm//aldA//lptD//livM//yijE//speA//fkpB//yfcS//eutB//insA-2//gpp//ldtD//puuP//bamE//allR//yfcS//iraD//rplL//hypD//afuC//thiP//
GO_0090502_8	sseA//rimM//nlpA//ppx//sstT//adhP//dcuA//fre//ygaH//aroD//ybdR//uraA//dnaB//ynfF//alr//ddpX//livF//ibsE//elaD//sdhA//rplD//
GO_0090503_8	mnmC//glpA//gatD//mqsR//fabD//lplT//flhA//elaD//
GO_0090529_5	kdpB//rplD//elfD//hyaD//mutS//topA//
GO_0090540_10	essD//elbB//cof//
GO_0090549_5	rnpA//yfcQ//
GO_0090605_5	lacY//carB//ycbU//dcyD//ulaF//curA//eptC//ynjA//glgC//
GO_0090609_6	aer//dicA//pfkB//mdtB//yibH//mpaA//ralR//paaH//emrY//
GO_0090662_6	frmR//
GO_0097035_4	qseB//cpdB//
GO_0097056_7	chbF//
GO_0097164_4	dsbB//cysC//adiA//moaD//thrB//xthA//nth//fdoH//ilvI//hprS//mutS//fabR//nanR//dinB//dkgA//kdsC//mmuP//ccmE//lptE//rhaR//hrpA//yjiR//abpA//ftnA//hisD//arnB//
GO_0097237_5	rcsA//mcbA//cas1//ynaI//ybeY//topA//eptA//cof//mscL//gudX//
GO_0097264_6	mhpD//
GO_0097286_10	yfiE//
GO_0097292_8	yqcC//
GO_0097293_9	ybhA//
GO_0097304_7	insB-2//
GO_0097305_5	ydiV//yehP//frmB//rffT//fadL//pth//
GO_0097339_7	kdpC//
GO_0097366_5	speB//yehP//panZ//
GO_0097428_6	nadA//ubiG//yjbF//lpxT//phr//yebQ//rffG//
GO_0097435_4	ybgI//arnF//
GO_0097501_4	pdxB//
GO_0097502_4	oxyR//
GO_0097510_7	wecC//
GO_0097532_4	hns//
GO_0097533_5	rpsT//
GO_0097577_5	ihfB//rclB//yhjC//
GO_0097588_5	gltX//ddpA//gshA//mdtM//thiP//yfcG//atoB//crfC//panZ//gcvH//cheR//lpoA//rplB//yjjW//frvB//ybaT//fryC//atoC//orn//mutS//fsr//fabR//yeeL//yphC//slmA//lexA//diaA//ydhJ//ptrA//arfB//yddA//
GO_0097638_8	astB//galU//yggE//tcyJ//
GO_0097659_7	nemR//mhpD//ftsK//thiM//ppiC//arnE//edd//ycbV//crfC//galM//ybiT//yhdW//yaaU//ybjX//cpdB//artP//dgcJ//chpB//uxuA//cydB//holA//osmY//ivbL//yihX//proB//smrA//kdsD//menC//napF//metB//pth//leuD//dcd//rluB//galM//ybeQ//ybaL//ybhJ//hprS//cdaR//livG//cysP//pstC//uxuR//rpoE//mqsA//murA//ppx//rpnB//frwB//malZ//ygiS//pyrD//ybhP//yobA//phnH//glpK//deoB//menD//atpG//hslR//arnE//ybbW//proP//degP//clcB//dinD//gapA//chpS//phnI//rodZ//nirC//rbsD//uhpC//iscR//narI//fiu//sufD//kdsA//yfaX//elfA//srkA//yccX//ccmC//cysA//gatZ//yggN//sodA//intF//mdfA//menF//mtlA//yiiM//pheM//yidQ//putP//ybcJ//dgcF//cspI//cpxR//yfbS//gloB//yqjI//gcvR//yiaB//yfaU//yidK//yccA//yfeR//ydiB//ygiB//mlaB//cmtA//fruK//nemA//evgA//bolA//glnQ//ftsQ//
GO_0098002_8	sdhD//
GO_0098542_4	fabA//yjeI//adk//ybiH//idnD//casC//ruvA//ycaO//kdpC//purT//
GO_0098586_5	ptsI//pfkA//ycjP//
GO_0098655_7	cdd//valS//chiP//lptE//mlc//yhdH//mdtN//ynfH//prkB//yaaY//nirC//mepM//ymgA//cysK//pstA//mltF//panZ//fliL//trkG//metI//tatE//gatB//yggN//yciV//fadB//ompL//ybbW//ydbK//rplN//rstB//malX//bdm//frmR//yiaO//acnA//folA//nagB//phnP//alkB//mqsR//relB//srlA//glsA//csgB//ilvB//ydiF//yfdG//xylH//murA//ndk//csdE//yehT//glnK//prpB//rppH//ygfZ//ynjD//rplJ//prlF//cmtB//allD//yidD//rnhB//ybcL//yghU//nanR//rpoS//moeB//cydA//ykgF//crl//rpsT//yagJ//phnI//yqiJ//yiaM//ybeQ//sgcC//tynA//yhbX//queC//ftsA//hsdM//yebZ//slmA//yhfS//ybjI//dgcZ//ymdB//cutC//aroF//rodZ//cas3//ugpA//cecR//rseB//yjiQ//iraD//tktB//osmE//fdx//yqaB//menB//opgG//qseB//tesB//
GO_0098656_7	fixA//orn//gadW//cpoB//cbtA//tnaC//kdpA//sbcD//fdnH//entH//gntT//hemF//ynbC//agp//lexA//ybaO//cysZ//yaaJ//yjcE//hybF//yjjX//yddL//paaH//galM//fecD//pntB//gudD//rssB//yjjQ//ilvB//ybaO//lpd//fepB//trpD//envR//murP//adhE//nikB//atpE//flgM//pgpA//cysB//ldtA//mnaT//msrC//glxK//glgP//yegT//sfmA//serS//uhpT//flgF//napD//gatA//ttdB//yhjB//yhbX//ycjW//fdoG//sstT//yfcF//yhcD//glcF//galR//wcaB//mhpA//ybhA//ybfA//hsrA//mdfA//cyoA//yidL//mgtA//yoaB//glnE//codA//guaD//fetB//nagC//hdeD//gatD//proV//fucO//lpoB//bolA//eutD//fumC//ybhP//dgcJ//bluR//hyi//yggW//waaY//cusS//speC//melR//rsmJ//
GO_0098657_5	secG//cheW//ssuA//trmO//potI//mdtE//livJ//rbsC//yfcF//yeeY//ydiB//greB//ynfF//yagE//araA//rihB//speA//yiiD//flgD//dinB//
GO_0098659_8	cobT//aroD//
GO_0098660_7	secM//trpB//ldrA//sgcE//hyfF//kgtP//thrC//sufB//basS//arnE//nupX//tsaD//recQ//artQ//pspF//mscS//mdtG//cedA//rnpA//yehX//ispB//gudX//cpdA//yjcE//cyoE//glnL//sapF//purD//focB//ghxP//speB//rpsI//tolB//cynS//asnS//fhuB//cstA//potI//pspG//acrA//yoaA//abpA//rpsD//hxpA//ompR//pepD//garP//ymgF//eutD//yehZ//mglB//sucD//aqpZ//ggt//rtcB//satP//malI//gltX//yiaT//dkgA//sfmF//ftnB//recA//tbpA//ghoT//mnaT//hybB//argD//yjbE//pdeK//frr//lepA//yihQ//frc//pbpC//fliM//satP//
GO_0098661_8	iscA//ydcS//bhsA//xerC//yibH//lpxD//yfdS//rimK//aceF//glmU//ispA//creB//paaB//ftnB//atpC//gstB//ykfI//waaS//ibsC//
GO_0098662_8	ffh//mhpB//lysU//yhjR//ndh//ccmF//dgoR//btuR//yjbB//ddlA//proB//exbD//ygcW//dmsC//lolC//dpiB//tmcA//proS//trpR//tolA//ynjA//csiD//deoC//glgS//aslB//flgA//dmlR//livF//sdhD//atpC//uof//aspA//bipA//glpD//truA//coaA//glxR//frvA//galR//aidB//alsK//prkB//rmuC//mdtJ//gpr//ribD//cas3//basR//potD//slt//pdhR//cfa//aceA//yehT//yhfS//alaA//arsB//cheW//ymgC//yadV//wecE//
GO_0098670_7	yneE//
GO_0098704_7	ybaQ//mliC//gmd//ghoT//
GO_0098707_10	lldR//
GO_0098708_8	phnJ//atpE//hisI//insI-1//
GO_0098710_7	hchA//srlA//
GO_0098711_9	yqhD//
GO_0098713_8	insI-2//pspC//dmsC//ygeV//
GO_0098719_9	opgB//
GO_0098732_6	ortT//folX//hipB//yggF//
GO_0098739_6	ascB//yoaB//hybG//puuD//dppB//sgrT//poxB//bamD//miaB//pdeD//yqaE//bamD//yadV//waaU//tatD//kdpA//cueR//aceA//
GO_0098771_7	nupG//metC//tusD//nupX//tdcF//rpoA//clpP//dmsC//purC//rsmB//ndk//kduI//nrfD//yjiA//ydcR//dcuC//bepA//dinG//ykgO//appA//lrp//folM//eptC//bamB//fabB//htpG//accC//gph//dppF//mpaA//hprR//trpD//fbaA//hslO//tdcB//focB//
GO_0098776_7	yraI//rimM//yfiF//uspB//gnd//
GO_0098795_9	ulaC//
GO_0098869_4	waaC//wecE//yqiJ//lpxP//sdhD//insB-4//focB//alkB//dppD//coaA//cobS//yeeA//yhgF//curA//mug//degS//waaO//polB//nuoI//fucP//dgcJ//mglC//
GO_0099046_5	rimK//ygjR//
GO_0099116_10	amiC//
GO_0099131_7	ahpC//
GO_0099132_7	ygaZ//mmuP//yidR//rffT//nhaA//mrdB//yneE//gntP//ymgC//kch//nanS//nepI//tdcD//aes//accD//diaA//galM//gltP//pflB//parE//ftsN//trpB//lacI//
GO_0099133_8	sodB//decR//kdgT//abgR//wecA//nikE//ydiF//fkpA//clpP//mltB//hicB//emrE//fdoH//bioH//frvB//thiP//abgA//insB-2//insI-1//gcvA//
GO_0099587_7	tdcA//nmpC//
GO_0101030_8	ybiW//
GO_0104004_4	leuB//yhaM//mraZ//perR//rplJ//nuoG//dmlA//maa//sixA//coaD//gadW//uspG//napD//csgF//crfC//rhaB//xylR//ydiO//dhaR//cysD//lhr//sfmH//yfdR//csgG//
GO_0110017_7	murI//
GO_0110095_4	kdpB//yagE//
GO_0140115_6	torA//xylH//moaD//sodA//hlyE//
GO_1900190_5	leuO//dinD//pinR//ycjW//yfdR//metF//nth//yoeB//fliD//dmsB//murB//rlmG//rutE//
GO_1900191_6	yfcQ//fucO//potH//rmuC//
GO_1900192_6	gspE//citT//
GO_1900231_6	rihB//secM//nlpI//thiG//yegS//
GO_1900232_7	cadC//alaA//yneJ//
GO_1900233_7	leuS//
GO_1900371_8	yedA//
GO_1900372_9	tolC//
GO_1900376_6	sspB//yidC//htpX//
GO_1900377_7	recG//
GO_1900378_7	fhuD//
GO_1900542_7	wecC//
GO_1900543_8	glgP//
GO_1900704_7	ibsD//
GO_1900705_8	fadL//
GO_1900725_7	ulaE//
GO_1900727_8	tesB//
GO_1900749_6	alaE//
GO_1900751_9	asr//
GO_1900866_6	dpiB//
GO_1901068_8	rpsO//ddpX//ydeO//ybiX//ibpB//cspG//fadE//prfC//moaB//malG//ugpC//
GO_1901069_9	leuE//
GO_1901070_9	yihS//lplA//fetB//amiB//
GO_1901071_6	ydiV//yhaO//abgT//ygfA//phnH//
GO_1901072_7	dcuA//nrdD//rph//ygeA//
GO_1901135_4	fliG//ftsZ//trg//gadE//lysP//kduD//fbp//gdhA//relA//rzoR//sufA//ypdF//crp//fixB//ydhQ//narI//kdsD//waaH//rhtB//pitA//rluA//insA-1//rluA//sucA//yaaJ//xylR//dppB//dtd//mngB//feoA//fadR//clpA//speF//pfkB//tktB//yehT//crp//gudX//kdpA//tsr//ftsH//ybiS//ribD//nuoB//nagE//yrfG//argF//tolC//thiC//rplE//edd//menF//yadN//yafE//dgoA//rutC//lysS//folC//ibpB//ariR//cnu//thiD//asd//ykgF//rhaM//hisC//thiC//dld//nth//rplR//qorA//fadL//narX//yibA//prmB//yfiR//elyC//amtB//yifB//dhaM//marR//yghU//tufA//gltS//yebG//era//yagF//glcE//lptC//opgG//tusE//yeeA//ycbX//ugpA//yqhC//leuB//kefC//hmp//feoA//panC//sgbU//panE//epd//nrfG//acs//miaA//dppA//argG//yfcQ//dnaB//yjjU//minC//cysC//hisF//yfhH//zntR//lpxM//agaR//nagA//pstB//rfbC//truD//epmC//ushA//astC//rnc//radD//cbeA//proA//groS//dnaK//metC//gudX//phoQ//opgG//oppF//yhjA//narK//uhpA//aroH//rpsD//yjjQ//cyoC//ygaH//ygeA//sapF//yebK//fabA//elfG//mreB//kdgR//ttcA//yceD//rusA//yhdX//menI//csdE//hslV//mtlA//hisG//citG//xseA//grpE//sulA//mdtN//pykF//yieK//dgcN//dsbD//ybjL//truA//cutA//rtcB//emrE//yabI//serC//ompF//pepB//pdeH//ppsA//sodB//yfiR//pfkB//mtlR//mlaB//cysN//yggE//kdsD//panE//gabT//sspA//frlB//nemA//agaW//pyrG//rplA//acpT//spoT//elaA//rhaT//rplM//tnaC//asnC//trmH//obgE//clpP//tktB//dmsC//aceA//pabA//purA//ydeT//dpiB//menE//ung//mdtK//dgt//yiaM//yieL//murQ//efeO//rppH//waaO//trmD//gloB//nanK//bhsA//feoB//sthA//lepA//insI4//gatD//ghxP//fic//ubiJ//hokB//agaI//rpmH//radD//rutF//ybaE//aroB//gloC//tmk//ydfG//yadK//kdsA//alkA//ynjD//hybG//bglB//rcnA//ppx//yceO//nupX//ybhS//sodA//relB//tatC//ygfA//dpiA//fabB//ydjK//fucP//lptB//yqcG//fixA//dnaK//
GO_1901136_5	nhaB//ygbI//ftsH//ldcC//serC//yfdO//pgaC//csdE//tdcF//mdtD//idi//hypF//garK//symE//puuP//rlmE//pgaB//yjfF//ybiX//yifB//paaG//nrdA//nrdH//pgpB//murB//pykF//seqA//yhhT//adiC//yqiH//prfC//sdhE//rutF//opgC//gntP//pspA//slt//gcvR//azoR//lptG//rnd//yejF//acpP//ynfK//ycbB//yegV//gadX//raiA//intF//rutC//ygiN//aspS//
GO_1901137_5	torZ//rpsE//nuoL//dacA//gudX//cusR//metE//glpR//rmuC//aroA//lpcA//nsrR//lptB//rsmA//aroD//dtd//sapD//priC//yoaB//pspC//hofO//lgt//nanE//ybjI//lpxD//gltL//ydiO//ttdT//argF//kup//mtfA//rpmC//rseB//yecS//kduI//ybhS//yfdK//aldA//yjiY//fimC//yfcU//yidL//gpmM//ulaG//yhdJ//basS//otsB//sodC//umpH//yjhP//wrbA//yhjG//gadE//pheP//yaiW//wcaJ//scpC//argI//pinR//mdfA//entC//vsr//lolE//puuD//hyfC//rpmF//yahB//nagZ//ycjY//yiaF//ccmA//shoB//rffC//yjiX//yqjA//pflA//rzoR//pdeH//ibsC//yqhC//pinQ//folC//speA//bdm//pyrL//rclB//deoA//rutG//puuB//rplC//yjhI//yidC//dnaN//clsC//pdxJ//lipA//allD//mngB//lpxK//proA//sgcA//rpnB//mgtA//dppC//allB//hslJ//phnJ//phoA//yeeA//puuP//ugd//ackA//helD//glcF//ghoT//tdcF//rpoD//ymjB//ldhA//rplN//puuE//cpxR//prlF//tadA//ldcC//ydcS//aroH//yieH//marA//relB//ygiV//leuB//yagJ//dacD//ccmH//baeR//ygfA//ilvM//pspA//rssB//cmoA//rarA//mqsA//ybhF//cycA//aroA//sfsB//qorA//glgS//setC//yehD//cysS//ulaF//yiaA//mtn//mdtK//cheR//setC//tatC//
GO_1901159_6	marR//yghO//cmoB//
GO_1901160_5	pppA//prmA//eutB//
GO_1901161_6	pta//purB//nuoB//
GO_1901260_9	ybhS//
GO_1901264_6	dnaK//yaiP//thrL//ycfJ//pdeR//yhhT//metB//yghU//livK//recQ//ogrK//yjbB//degP//rzpR//pnp//sapB//asnS//dmsC//uidC//fhlA//opgG//xylH//ybhP//yqiJ//phr//gadC//srlB//ompF//ygeW//waaU//fimH//fucP//gnd//arsC//hldE//kdpC//ygjK//lpxL//umpG//ptrA//cnu//citT//hcaT//yeaG//
GO_1901269_5	ynfF//yagE//fliM//cusB//glvB//yaaY//rhsD//topB//gutM//fdhE//ftsZ//hpf//
GO_1901271_6	mdtM//mfd//gadC//rsmG//tpx//secG//truD//tdcD//yibH//ygiS//ascG//dctA//
GO_1901275_3	hyfC//
GO_1901281_6	hyaC//
GO_1901292_6	znuA//nrfD//ruvB//ygbN//fbp//yphB//sspB//yrbG//flhA//ynaE//lldP//hypT//aroE//entA//livH//etp//manY//yebZ//pdeF//gdhA//recX//ydaC//znuB//nrdA//ydcS//yoaB//groS//ygiB//ydfG//araE//ghoT//adeQ//
GO_1901293_6	rplD//kch//csgB//argR//prpD//tabA//alsC//pstB//mdtN//yggX//ubiG//ydjL//menH//metC//yaaA//mcbR//thiG//rsmD//yahO//ddpA//gor//pheP//araD//ygeV//alsC//hicA//cysQ//acpP//atpC//comR//tomB//umpH//ihfA//nfo//insF-1//intA//murI//rsmD//kilR//tnaB//murB//yjiQ//nrfB//yhcH//yigL//glcE//yedP//thiI//ttdA//rayT//pspD//trpD//fecC//yggT//def//pabC//syd//radD//ileS//ynbD//zraS//ilvD//feoC//mrdA//frvA//chbA//feaB//tdcC//aspC//clpX//uxaC//selD//rcsB//trpD//hipA//
