#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	sgbU//recF//nrdH//cvpA//
GO_0051716_3	truD//phnO//yfhM//dgoT//dacB//torZ//pflB//sfsB//ygiV//cysE//nanR//argF//murJ//yjbF//yadM//asmA//ybaM//suhB//yfjR//ilvD//ytfR//rutC//cho//folA//yjgX//ibsD//intE//galT//wecE//ligA//uvrA//hypB//hicB//moaC//nemR//pheS//cydB//gshA//malP//valS//yegV//phoR//ymfK//yafN//dsbB//ribB//cynT//tehA//tsr//blc//entH//xseA//sdhA//tdcC//sspB//glk//uspC//arsR//csdA//murI//sbcC//phoU//menE//rplY//glcB//msrA//cpxA//bhsA//ybcF//chaA//mlaE//fabZ//xapA//cysU//spy//gadA//dinG//hdeB//ilvD//ymdB//aas//rpsL//yggD//fabG//folX//mgsA//entD//treA//ykgA//nrdE//yhjC//yagF//zur//etk//trmD//pphA//yqjH//rutE//ftsI//glmS//rbsR//yggX//aceF//hybB//cbeA//gcl//ldrB//pheT//yqjH//fucO//ileS//ycdY//ycgR//menF//ychO//potD//narI//bssR//hemC//trkG//ybhD//yraN//waaH//greB//sufE//intA//pabB//cysK//marR//flgG//bamE//ubiG//ptsN//paaD//pphA//yieF//gatD//mhpR//pepN//rffH//mdtG//serB//glrR//fryB//fepB//abgR//pbpG//yiiE//speG//metE//efeO//gudP//ahr//flgK//pth//lrhA//lsrA//hcaT//nagB//iscX//cmk//cbrC//trpB//ulaD//gatC//argA//ompF//valS//trg//yccX//yqiI//yebG//hicB//rpsA//potH//yjgX//otsB//ftsN//phnP//insI3//prfA//eno//rlmC//yfhM//lit//ydfK//ypdB//mltF//slyA//yoeB//flgM//ycaN//adk//hslJ//btuD//nlpE//qseB//ftsA//xylH//cheR//pdxH//ulaC//intA//zntA//ypjD//wzyE//ddpX//eno//glxK//chaC//sugE//hflD//metR//tnaB//yghU//ppk//udp//rimI//smrA//relE//lptD//mrcB//yhgF//rnlB//tauD//insE-1//gmk//yihT//acpS//torI//hprS//ydfK//intF//aldB//livK//nuoL//cdaR//insI3//nirB//zapE//skp//yadM//serA//glcA//sgcE//ompG//ybiT//ydhQ//cysB//aas//evgA//xylF//yceD//crl//lpxK//cysA//yhfS//tldD//allS//thrL//insF-1//yciH//araF//yahD//yaiW//rluB//nrdG//yhbQ//yfcU//tsf//rpoE//ybeY//dsdA//ydcM//ruvC//nuoB//dmsB//aroE//cynX//metB//udp//pabA//queE//yjcO//nrfA//csdE//fdoG//argE//yeiE//kbaZ//ogt//nrfF//fsr//hscC//zapE//rpsP//birA//nac//recD//groS//yhjC//mepH//appC//ybiA//nrfA//mog//ugd//tmcA//roxA//mtn//cyaY//zntA//glvC//hyfR//iscS//yfcS//mraY//hpf//fliT//yfdG//pgi//atpC//ydfD//mdtN//rplX//rzpR//yihT//ydeM//nanK//fruB//yafQ//cmtA//atpD//lsrR//rpoA//ghxP//yidD//yehT//lpxT//pyrE//rluF//garP//uidR//hsrA//zinT//srlB//ytfT//mscL//mscM//thrA//hyfC//pnp//arsB//mrp//hybE//ogrK//ptrA//cytR//fimA//
GO_0051726_5	aroD//tesB//rpoA//rodZ//thiQ//
GO_0051781_6	spoT//ydhC//
GO_0051782_6	pgpB//baeR//gatB//yhiM//dadA//oppC//yehY//
GO_0051788_5	ecpR//
GO_0051790_7	speE//
GO_0051806_6	fkpB//uidA//iraM//yfcA//rfaE//ydiQ//serA//metK//
GO_0051817_5	ibsE//prmB//hyaC//uidR//
GO_0051818_6	frlC//leuC//tsx//cyoE//
GO_0051828_5	yeaG//dgoR//metN//cysS//clcA//fimH//yqjA//crr//
GO_0051883_4	lgoT//tap//ybcQ//araH//
GO_0051977_7	ydfH//
GO_0051983_5	rplQ//
GO_0052126_4	yghW//dcuD//fdnG//ariR//
GO_0052128_5	hemG//
GO_0052131_6	mtnN//
GO_0052192_3	lapA//rlpA//cnu//insE-1//
GO_0052547_6	pgsA//umpH//yehT//
GO_0052548_7	fabG//metR//
GO_0052646_5	kdpA//dgoR//gutQ//torS//rplD//
GO_0052652_8	sfsA//vsr//
GO_0052653_5	tqsA//
GO_0052777_7	ilvB//caiB//
GO_0052778_6	wza//oppF//selD//
GO_0052779_5	yiaO//galR//mdtP//
GO_0052782_6	thiC//ldtD//
GO_0052803_5	nirC//insB-4//yraR//yehT//rclC//rffM//pgpA//brnQ//
GO_0052837_6	prmA//
GO_0052838_5	yieE//
GO_0055062_9	fepE//
GO_0055065_8	mdoG//katG//fabR//yphB//cobT//rplY//agaI//ydiP//der//ispA//leuC//hemA//aroK//ppsR//csgA//ykgM//yidQ//srmB//pdxA//blc//pncB//frwB//uxaB//flgC//rpiR//cynT//
GO_0055067_8	glcF//menC//yjaA//cspC//yghU//pstA//yrfG//ybbY//hybA//glmM//yciV//polA//
GO_0055069_9	abgB//
GO_0055070_10	phoR//lipA//metL//bsmA//manZ//mreB//
GO_0055071_10	rfbD//
GO_0055072_10	ugpA//lysC//ybcL//hisH//ygdG//tauB//ppsR//ddlB//ydfK//symE//appY//fadA//ulaF//smrA//
GO_0055073_9	metR//
GO_0055074_9	ydbK//
GO_0055075_9	fixA//
GO_0055076_9	pfkA//atpG//ivy//trkA//trpS//ftsK//bglB//acpP//tag//potB//dmsA//sgbE//yjbG//yhaJ//waaQ//rbsD//panE//mazF//gsiD//ygaH//torR//ydbD//
GO_0055078_9	gshB//uhpA//ssuB//
GO_0055080_7	torY//ypdI//leuA//narZ//rpe//plsB//thrB//fliM//lldP//yfjR//cof//zupT//rnlA//cnu//bioC//uxaC//dppB//bssS//rpsS//ycfH//ampH//gppA//yjjU//ompF//yfgO//spoT//cbeA//yjhB//ttdR//nudG//ldrD//priA//tldD//dcm//yidP//
GO_0055081_7	gloC//
GO_0055082_4	ygiS//rpmJ//aqpZ//bioH//sstT//yahN//insH-6//rlmB//hcp//mltG//ompA//alsA//flhA//yfhM//livK//yahB//opgB//lsrK//betA//yqcG//nlpD//rtcB//dinJ//ydiB//ybfA//flgE//narU//yggW//tusA//qseC//tdcC//yceD//ybjD//yahO//
GO_0055083_8	agaC//
GO_0055085_5	ribC//uxuR//dtpC//aroL//chiP//serC//rffT//yegS//yfjR//cmk//frvA//rcsB//ydaC//fliA//bioA//gph//caiE//dppD//ptsP//glnK//trpGD//glrR//dapA//alpA//dnaB//yegS//rpmE//prpC//dgcT//lpxC//ompA//yhfS//purU//ydiV//nlpI//yqiH//csiR//rhaR//envZ//yceO//nrdD//ygbN//ldcA//ybiJ//fiu//macA//ybiI//paaZ//phnG//tauB//ybfA//plaP//galP//speA//frlA//yihI//glsA1//eutD//mprA//ccmG//fliD//fumA//cheA//thiE//napD//yraI//agaS//flgE//arnE//dam//patD//lptB//metI//ulaR//pitB//abpA//rplT//yiaF//recO//dinQ//apt//tauA//rhtA//yadK//yjhP//yccX//araF//nmpC//rstB//nanA//glgC//glpT//msrB//mraY//torR//sapA//secY//ampD//mtfA//xapA//fucI//yhcD//mhpT//cpsB//norR//glxK//nikB//yihX//yhdX//agaC//bglH//rclC//sfmA//ydcZ//preA//bssR//aroP//lysP//rpmG//fpr//gudX//exuR//gntU//gatY//ravA//seqA//gcvR//hscB//eamB//thiL//rplI//yhbS//agaW//lsrC//moaC//evgA//yiaM//purL//sgrT//pckA//yehX//gsiD//agaW//dcp//cynX//dppD//lnt//paaF//pgaA//narI//gspF//ftsA//ybhF//lptG//cfa//zntR//potI//chbB//dppD//waaU//entA//lpxM//rnt//yddL//dinQ//arfA//uspC//hofN//hisB//rplD//murR//flhD//tauB//pepD//gnsB//mdtG//flgK//ygiS//yjeH//gatA//srlB//prlF//rpsI//rayT//pgaA//ulaD//nrfD//rimJ//rfbB//pntA//speE//arnD//ftsY//cyaA//hisC//intF//clcA//kdpB//elaA//yccA//truD//yhdZ//yqeF//qseC//ybhR//dacD//zntA//glsA//yebQ//infC//dgcN//pitB//nemR//fdoG//mdtG//rhmR//manA//dcuC//waaS//uspG//mrdB//murB//tatE//zitB//ypdB//yjjV//rcsF//truA//allD//glnA//grcA//ivy//trkG//cbrA//ybaE//yceD//yhcD//uspB//elfC//yfjR//yjiQ//asnS//folE//nuoN//insB-2//glsA2//pspD//nrdH//crl//uhpA//ybjL//cysC//thiM//prmB//entB//artM//ybjC//yhgF//rsmA//rtcB//yghW//cdsA//kgtP//sgcX//gspE//ygfX//atpF//oppB//rutC//yhcD//malX//priC//lsrR//secM//nrfE//ftsI//rluC//mutL//ruvB//ygcR//ccmG//insI1//pdxJ//intF//hyaB//puuR//ilvI//paaA//srlR//diaA//rpoS//thyA//ilvM//fepC//ypjD//iscX//fliL//yajL//essD//dnaB//yggP//fixC//nikC//glcA//rhtB//yjeI//yadI//yjaZ//gcvH//lspA//mdtB//glpB//yghU//allC//pheP//tas//speE//curA//accC//ybeY//mdtA//uvrY//ydiO//ascB//yiaL//ygcW//dgcZ//fabR//lsrR//yhbQ//argT//ompR//opgB//araA//raiA//chbB//mipA//dapA//rhtC//iclR//nrfB//iscA//tatC//tolR//asnB//dgoT//rluE//secG//adhE//yfeO//preT//corA//lgoT//flgB//gltS//menC//yaaA//miaA//pyrB//hxpB//trpS//ftsN//ompA//rutF//cbtA//yegD//radD//nfsB//basR//leuS//yibH//secY//yihP//yiaM//modB//folA//melA//srlD//mzrA//kdpE//rfbC//cpxR//menD//mpaA//tusD//ftsW//ycjD//mrdA//patZ//hcaE//btuE//yedP//ispU//citT//yjjB//serB//sucD//torD//ddpX//holA//tabA//cysA//gdhA//putA//eptC//appY//msrB//pdxY//solA//metC//aceB//yigL//recR//gspI//gltS//tig//surA//pinE//gudX//tmcA//cysE//hpt//yraR//cysP//waaA//gatC//yjhB//ridA//gpsA//ybhF//mhpC//fliA//
GO_0055086_4	recB//fliK//secG//tisB//queG//pcnB//rssA//elfA//rpiB//yggT//dnaX//cydA//fadB//rbsK//thiE//ydeP//yehA//secD//hisC//cheA//sgrT//waaS//adiA//yedP//ynfK//metK//pgaB//ydiV//sbcC//ubiA//lptD//fhuF//yhjX//caiB//dppF//mtnN//cynS//ycjR//citC//phr//ydjH//insH-5//betT//yneJ//yghO//yphC//cfa//yhhY//ynaE//rspB//mtlR//hflK//putP//hisF//cas3//yjcS//asd//nirB//bcsA//ygiN//hflD//yqiH//hcaT//rlmL//glpX//fixB//gloB//yahB//mdtP//yjhH//murI//shoB//secF//yaaJ//ydcO//uhpB//fepE//tatE//cobC//mrdB//pyrG//allB//hybA//tcdA//yeaV//iscA//ydaV//rseC//casE//ydiB//polA//recE//fadD//mrr//selD//lspA//dgoR//fmt//yheT//mukB//fhuF//amiA//yjfF//iap//cheW//potE//mdtQ//nudB//yfjV//yfiC//yjbB//fimA//insH-6//gnd//insB-4//yihX//argG//avtA//ddpX//yhaJ//nrdB//mrdB//uvrB//ptsN//dppD//luxS//yddL//pyrF//atpB//yneJ//cheY//ychO//sufS//ybcC//fhuF//trmA//malI//trmH//ghxQ//pbpG//hslU//malZ//iscX//plaP//yaaA//hemD//recD//rapA//fieF//wcaB//hycH//ycjY//yqeA//katE//ilvI//yiiD//tesB//nuoM//adeD//ybgI//tesB//mazG//rcdA//tktA//metL//yiaF//wecA//fdoI//sufE//selA//tmcA//yfaE//
GO_0055114_3	purB//yahO//fhuF//lgoT//garL//gadE//yiaL//birA//chbG//mltD//nlpE//hyaD//ubiG//aroA//ugpB//eamA//osmC//fabB//corA//yfdS//yajD//hha//moeA//yjjI//cmoM//yifB//btuR//cbl//ygjH//emrK//hda//gpp//insA-2//yiaU//shoB//fkpA//tdcA//ybdH//gadA//cas1//yqiH//glnP//frmA//lapB//yqaA//rcnB//yneE//psuT//iscX//treF//marA//yghU//rsuA//hpf//yggT//rcnB//ddpA//kefC//pepQ//galF//groS//ycgV//frc//arcC//tcyL//yfcP//ompW//ygfX//pspA//pgaB//pflC//cyoC//frdC//era//sthA//serA//ebgA//clpB//yggN//acnB//ybaL//uspB//gstB//truD//thrS//glpG//hemC//rtcR//phnG//kefF//cydB//wza//radA//yfgI//yqiH//atpC//nrdG//hflD//yjcE//rmuC//dgt//speB//relE//setA//caiT//yigL//bamD//rclA//nuoG//dnaB//ratA//mtlD//casB//ribD//tap//betB//rimL//citX//insH-6//aspA//ygiN//paaC//tsaE//ccmC//ilvE//rzoR//djlC//ugpC//torR//xanP//paaC//yaaU//pdxH//rpsR//yegS//wzc//yfeX//ydiV//entD//tdcD//prs//rfaQ//yfaL//hiuH//mdtL//frvA//mlaD//ymgA//hemF//bssS//feoA//mqsA//yfbU//higA//bfr//glnE//cysN//pdeR//dctA//prpB//lysP//yijE//pgl//hokB//yhdJ//secA//thiQ//baeR//rnr//oppF//abgT//yfcQ//trpD//qseC//pheP//amiA//zupT//fdhF//folP//xerD//ubiB//yiaN//trmI//tufB//mltD//chbA//coaA//yihI//purR//cysS//feoC//alpA//
GO_0055129_5	dapF//ykgM//mgtA//
GO_0055130_8	entE//eno//
GO_0060003_10	casD//glpX//ygiB//yebC//
GO_0060255_5	fabH//satP//yebG//envY//mprA//dgcE//dinJ//argT//ybbY//pitA//yhjV//dhaK//srlE//mlaB//cynT//mcrB//gstB//rimJ//yidQ//btuD//atoB//pyrG//tcyP//sdhE//yagI//narK//dhaL//evgS//murE//pyrL//hexR//yphD//nimT//ydjK//mdfA//ascB//flgJ//secD//tusD//kbaZ//ynhF//hmp//ybjL//rluA//viaA//pstB//cusB//yheT//fimA//yfeR//cpdB//tyrB//yafN//allR//hyfF//ibsD//sgcB//ycbB//idnD//rzpR//amiD//hicA//yfeX//gspF//sapC//rutF//gudP//yidP//cobS//ybaO//ispH//fbaA//cdaR//dgcQ//galP//leuA//tdcD//cadB//yneE//mobA//matP//yadI//pgaA//purC//ydgA//rof//tatB//murQ//dgoT//cysP//nadD//gcvP//rpiA//aroA//rbn//iscS//rarA//ygcR//znuC//bepA//dgcQ//ybaM//cyoB//pgpC//ydjH//adeQ//cyoB//fryC//rpsR//cyoB//yjbG//fdnH//nrfB//plsX//glrK//wzzB//ddpX//mdtL//yjjV//cheZ//tus//rppH//cspC//serB//cadB//yeeA//clcA//der//yiaU//alaC//valS//intS//hdeD//phnM//asnC//yadG//ravA//purR//atpG//yhjX//dusB//dgoD//ymgA//hcaC//ralR//galS//frwD//ispB//ygbN//yjbF//rrrD//ycjD//aldA//tonB//bglA//glsA2//icd//tatB//dsbB//phoQ//xthA//avtA//phoQ//tcdA//yfdS//mntH//gpmM//ulaA//yidC//ybdO//gudD//rpnB//yhdH//rlmN//rlmE//ogt//cueO//nanA//ybgI//insB-4//fimH//mrdB//ispF//yddA//ycfL//tcyN//gsiA//mltD//fepC//tnaB//thiE//metB//sbcD//ulaE//cspA//betI//ybcM//ispG//patA//def//dinG//abgR//holC//rpsB//argH//murG//yneL//aceB//yjbH//eutN//fadD//nemA//ydaV//metB//gloB//citG//kdpF//aaeB//corA//yciH//mhpD//lpoA//aroH//yiaM//thiD//dgoD//ybiJ//insI-2//ascB//folP//tig//mhpR//pgm//cytR//mppA//gntP//bacA//aroL//ydiR//srlD//yneL//ssuC//cysM//tufA//paaK//rpsD//bglH//dld//ftsK//flgJ//speD//nmpC//aroK//lsrK//pinE//gltB//sufB//bisC//yfcA//ydhC//pinR//paaX//malQ//yddA//rcnB//rsmG//ampH//yjhP//lldP//rpsO//yggD//ygdG//soxS//rpsH//rseB//agaC//ptsI//tdh//sapD//hdeA//fliL//ybhA//rlmG//osmC//pgrR//rihC//alsB//phnG//tusD//fliG//fecC//aceF//yfhH//fdhD//flgC//msrP//csgA//ccmH//paaH//garD//yehB//waaA//prfA//wrbA//rimP//pagP//rutE//yihV//recF//manX//ybdH//hflD//ydhK//yfaE//sfsA//kup//yjhI//ascG//rnhA//ybdM//agaV//yccA//narV//dcuA//yraK//mlc//hiuH//preT//msrB//uxaC//nagC//tolB//ibpB//katG//murA//dhaK//rpnB//lrp//ppk//lptB//amyA//sgrT//moaD//crfC//gapC//yhbS//dcuB//yaaY//dtpD//pgm//accB//tilS//manX//dctR//
GO_0060274_5	gatY//
GO_0060326_5	yqcC//
GO_0060341_5	treC//polA//
GO_0060491_5	livG//ygjR//rplK//folA//
GO_0060566_8	yajD//
GO_0060567_8	arsB//hycB//ompN//
GO_0060699_8	deoC//yigL//glxR//fixC//pcnB//
GO_0060700_7	lamB//yieF//sgrT//atoB//fetA//
GO_0060701_8	cpxP//pspA//ynhG//rimK//tatA//
GO_0060702_9	puuD//argI//metK//mpaA//lptG//
GO_0061013_7	mdlB//cueO//ybbN//flgC//gfcE//
GO_0061024_4	thiG//gltK//yihX//agaW//udk//rplI//bssS//ubiC//artJ//tyrS//glsB//insH-5//
GO_0061077_4	mutY//pnp//nupX//tatA//bglF//cpoB//bamE//bssS//pheP//acrD//hokB//tdk//fbaA//ghoS//pstS//msrQ//iaaA//hemD//appC//emrE//intZ//sapA//ribF//
GO_0061475_9	wzyE//
GO_0061504_8	dnaJ//
GO_0061610_5	rpsO//
GO_0061615_7	napF//ydiR//
GO_0061687_3	proW//gcvA//hyfC//yphC//nusA//frdA//
GO_0061720_5	yagE//cca//ndh//yggW//
GO_0061727_6	iraP//yehW//rsmJ//waaB//ulaE//garD//tadA//narI//clsB//yphC//ydjJ//purF//nmpC//wzzB//cmoM//uxaC//ubiI//prc//nagE//flgC//ybhG//nemA//acrE//dppC//
GO_0061984_6	yidZ//
GO_0061985_7	fdx//
GO_0062012_5	rpmH//cpoB//ynbD//hns//rnr//gltL//ybjD//arfA//nikE//tpiA//cmoM//
GO_0062013_6	fadR//prc//flhD//
GO_0062014_6	ycgB//sapD//
GO_0065002_6	entF//alkB//nhaR//yfcS//psuG//panE//ebgR//btuR//
GO_0065003_5	rrrQ//allR//fimA//ompT//yicJ//metB//chbG//glpF//yeeJ//yedA//fhuF//caiE//chaC//uacT//dkgA//yjcO//mepH//csiD//yfaX//nadK//lepB//fieF//dkgB//gatZ//puuA//srlR//degP//yieK//araH//pinE//ttdA//torS//ddlA//ydaC//rnpA//kefB//chpB//hycI//kduD//amiA//ygiV//psuG//gloA//topB//frmR//glpD//yjeH//insB-2//fadK//murB//xylF//recN//fbaA//dfp//yhjB//hisQ//chaA//glnS//yoeB//atoS//amtB//add//flgJ//yneJ//gltI//hyaA//hldE//yedF//uspB//narZ//lipA//hisH//kdgR//dhaR//yghO//oppC//hrsA//ppk//sucD//cyoB//pstC//yidK//frwC//narH//yfcU//mfd//cytR//pgaD//ruvA//serB//psuG//wzzE//
GO_0065004_6	fepC//
GO_0065008_3	yhgH//mdtO//topAI//hipB//panF//accC//alsA//ivy//yieK//yfdC//accB//hemE//symE//kefF//aroD//srmB//potA//ftp//maoP//ybdR//melR//hupA//nusA//yebZ//glpK//hdeD//acpT//sdaB//ydcS//yadI//artI//moaE//yihU//rluF//sxy//rpsR//aroD//idnD//ychF//uidA//hscB//sxy//ybdO//fliT//hyfC//sxy//rplB//pphA//cydB//fadL//cas1//waaJ//yjhC//yohC//mdtI//cydB//ccmE//tusD//groL//trkH//narH//ygaZ//pbpG//insA-2//dsbG//tldD//potE//bluF//sspA//ynfF//xylH//yfaE//bcsA//feaB//uhpT//rlmL//ldtE//rapZ//sdhC//bcr//mlaC//mug//ribA//acpP//ribB//ybcF//mepM//rplE//yicJ//yjfP//etp//ftsA//murR//rsmC//crl//hcaR//ugpC//frlR//insB-4//ybiS//uvrC//alkA//hprR//puuA//waaH//phr//ydjM//elfD//kduI//speF//arsC//cas3//mdtF//waaC//dgcZ//iscR//mdlB//mutL//lpxM//polA//tomB//chpB//rcsB//cmtA//dam//amiD//fre//recN//rraB//ybaK//fadM//
GO_0065009_3	yebK//glmS//yjiM//gcvT//fadR//marR//tusC//zitB//ulaC//yehP//pfkA//kdpF//fepC//recT//psuT//cnu//ubiA//yiaT//prkB//uvrA//gpp//dcuR//paaG//fdrA//cbpM//yegV//ycjQ//gshB//tomB//cueR//hofP//nimR//lysU//malY//aroL//rplQ//yidH//yihW//ldtE//livJ//ygdG//epmC//rpsP//sgcX//katG//glxR//rtcR//tdcE//folC//tyrB//hcp//arsC//zipA//ygiB//glpB//uacT//mngR//ispB//phnK//insB-2//fic//pabC//acs//dgoK//rhsD//alaC//lptA//malY//fliA//aspS//artI//glnE//infC//puuD//sbmA//rbn//pta//
GO_0070084_7	secY//
GO_0070085_3	apt//wecE//
GO_0070178_5	bioD1//
GO_0070201_6	clpX//lysR//rsmJ//
GO_0070206_7	glpF//bisC//glgP//etp//
GO_0070207_8	mtfA//atoB//yeeA//ybiJ//
GO_0070297_7	hyfC//
GO_0070298_8	asnS//
GO_0070301_6	recQ//yddL//araH//yehX//yiaJ//brnQ//yiiD//lexA//kdpE//tauA//
GO_0070329_5	yggT//yfcG//
GO_0070413_7	secE//kbaY//
GO_0070415_6	glxK//cmoB//
GO_0070417_5	cysM//ptsG//ydgA//atpG//
GO_0070453_7	ade//
GO_0070475_7	rarA//yfiC//moeB//gstB//moeB//zitB//accB//narL//pta//rluC//narX//nadE//cheZ//setC//tsaC//ampE//yobF//nlpI//frlB//
GO_0070476_7	hscC//yahN//
GO_0070482_4	sohB//rlmI//yoeE//yraN//
GO_0070525_7	gcvT//yciK//tolA//mrcB//
GO_0070574_9	yhjR//pnp//yibA//ompW//
GO_0070581_8	ibpB//
GO_0070588_9	fetA//
GO_0070589_6	pdxY//hslO//yjiM//glpG//fsr//polB//lyxK//asmA//btuE//napF//priA//queC//uxuR//cusF//rsmG//prkB//mgtA//lysU//xseB//rlmF//hisD//sdaA//sspA//suhB//yabI//fixA//nuoB//caiF//uhpC//hycB//blc//ydiR//rhmD//arsR//pdxJ//yggD//yedF//sgrT//acrR//tdcC//tap//hflC//cyoD//
GO_0070627_10	nirC//
GO_0070646_6	lrhA//
GO_0070647_7	elaB//
GO_0070689_6	panC//elaD//
GO_0070716_8	nth//
GO_0070726_5	casD//pheT//
GO_0070727_4	ycjY//ykgM//xapA//mutL//murC//syd//ccmH//gshB//aaeB//flgH//iclR//yajD//cpxP//opgD//argT//hisS//abgB//
GO_0070778_6	ariR//dhaR//
GO_0070838_8	ycjQ//aceF//dcuC//pepN//gabP//bipA//tusC//priA//asnC//frsA//argC//yhjB//napB//lpoA//kup//
GO_0070873_7	rihA//waaQ//
GO_0070874_7	gcvT//
GO_0070875_7	rhsD//
GO_0070887_4	hemD//yfeO//ligA//thiC//aaeB//rpmA//perR//srlB//glcD//hisM//recJ//ldtB//hha//dhaK//rnr//yahN//rcsD//tonB//ihfB//ompN//mltG//pfkB//fucK//rusA//ptrA//rcsF//rbsC//ilvN//mcbR//speE//yjjG//yraI//ynhF//ubiI//atoC//rfbX//tap//ftsN//kdsB//endA//rihA//mlaF//dacC//wzb//hldE//yehP//clpX//gpmM//glcE//abgT//ugpB//cca//yfhM//cmk//sppA//rhmR//norW//hdeA//eutK//bglJ//
GO_0070894_6	mlaC//
GO_0070925_5	zapA//gadE//nfi//phoU//fdhD//xisE//rbbA//dppF//rimL//aaeA//
GO_0070930_7	insI-2//
GO_0070972_7	pdxB//
GO_0070981_6	rfaB//
GO_0070982_5	agp//
GO_0070988_3	hslR//metB//
GO_0070989_4	creB//
GO_0071103_6	rapA//xapR//dmlR//hha//fdoG//purC//aceK//thyA//artQ//casD//ppsR//nrdA//add//intZ//trpE//ydjK//waaA//secF//rph//
GO_0071139_6	rplY//argB//
GO_0071214_4	ftsX//yehU//rpiR//ttdA//nadB//carA//ubiD//ydcO//recQ//artM//ydeI//greB//rpiR//acs//nrdF//sgcR//paaF//soxR//nrfD//bdcA//yedL//nlpE//potG//yehX//
GO_0071218_6	rlmE//
GO_0071229_5	pgaC//kdpD//tdcC//setC//wcaC//
GO_0071230_6	clpS//
GO_0071236_5	pgaC//nanC//mltD//ralR//prs//kdgK//dhaM//cusR//mhpB//sucD//dld//ldtD//dicA//allC//abpA//rluA//cas3//treB//
GO_0071237_6	amiB//recB//
GO_0071241_5	mdtE//rihA//rutF//acpT//frmR//higA//yehD//pspF//opgE//sutR//fadM//ssuA//ybiO//phoB//phoA//rlpA//efp//
GO_0071243_5	dgcN//
GO_0071248_6	rfaQ//polA//cutA//dapB//uhpC//tktB//hprS//kdsB//yjtD//ycjW//uof//fdhE//yjjI//mutH//
GO_0071249_6	yjhB//kdpF//
GO_0071250_6	flhE//cysE//
GO_0071265_5	glrR//ssuC//etk//ariR//rpnD//
GO_0071266_6	ptsI//gcvR//
GO_0071267_6	waaY//ftsW//dusB//
GO_0071270_6	yfcP//ispG//
GO_0071271_7	hofP//rbsA//
GO_0071276_7	mdtJ//clsB//
GO_0071280_7	yhbX//rutB//
GO_0071284_7	viaA//
GO_0071286_7	hisA//mscK//
GO_0071287_7	elaB//
GO_0071288_7	argI//yidP//
GO_0071289_7	gabT//
GO_0071291_6	osmF//
GO_0071292_7	yehW//yebQ//
GO_0071294_7	ftsQ//ggt//
GO_0071310_5	actP//tolB//rplI//yfdS//hisI//uhpC//rimK//nadC//rpsQ//rffH//cspA//
GO_0071417_5	acrE//tusA//insH-5//
GO_0071421_9	artM//yjcS//ybdR//
GO_0071422_7	ydjE//hcaE//yfdS//
GO_0071423_8	ushA//
GO_0071453_5	uhpA//pepD//ruvA//
GO_0071454_5	dmlA//gldA//
GO_0071456_5	prs//
GO_0071467_5	phnJ//mtlD//feoB//yecS//elaD//ftsQ//kdsC//ftsX//glrR//kdsA//hemC//
GO_0071468_6	ldcC//gldA//adeP//fur//tolC//ldcC//dppA//cusC//higB//cadB//
GO_0071470_5	evgA//cas3//ampE//fadM//yiaL//rutC//fdoI//yggE//mdtF//leuS//
GO_0071474_6	elfG//sxy//sgbU//paaF//
GO_0071478_5	ettA//feoA//flgI//
GO_0071482_6	yajO//dadA//lamB//
GO_0071483_7	cas3//
GO_0071495_4	gsiC//ydiV//ftsL//
GO_0071496_4	rayT//tktA//narQ//mngA//mfd//lolD//ybcQ//yghG//yciA//osmF//lptG//hyfC//gpp//envR//cysE//rhaR//yfaE//astB//tolB//rmf//glsA//yagF//gcl//leuC//mipA//rppH//elaB//ivy//gabT//ompA//hcaC//frvR//yaaJ//agaV//gatD//bioP//mscS//cyoE//caiF//yfdG//fepC//ydiF//nanA//ybiW//rhmR//iscA//rpmB//ivy//yneL//ftsW//rnc//fklB//fabG//
GO_0071500_5	garD//
GO_0071502_5	dcyD//
GO_0071545_6	tsx//glxR//
GO_0071554_3	vsr//azoR//nfo//rmf//mepS//aroG//yccA//sapC//gltX//dinG//murD//ubiA//yqjI//gadB//lpxD//gatZ//csgG//fadH//ycdY//hemD//mutS//ymdB//ugpB//
GO_0071555_4	tolC//fimH//bamD//chbB//pdeL//mazG//yjiX//yraI//rluB//dfp//mntR//dctR//manZ//
GO_0071577_9	secE//pepN//tusC//slt//fimF//fecC//fryC//
GO_0071616_6	ubiG//proX//
