#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	rnt//cysZ//ariR//nrdG//
GO_1901360_4	ansA//yraK//appA//rlmD//carA//rimI//yijE//yjbH//garR//aroH//cheW//sgcR//dgcT//gloC//dtd//yejA//ibpB//rlmA//xapB//hemG//yijE//ptsH//rutA//mltD//bcsA//yehA//rpiA//murI//yjjB//gyrB//thiQ//dmsA//ypdF//hicB//narY//bsmA//pnp//ibpB//nanK//yciE//rcnB//lpxH//lspA//proQ//rsmH//yafQ//sstT//ydeP//miaB//argC//cusR//pmbA//wza//yiiM//ygbN//flgJ//uidA//alaA//rnhA//hycB//lysU//lrp//puuD//flgH//hybF//tsaE//mtlA//rpiR//metB//fdnI//cbeA//htpX//yraK//abgB//lacI//msrC//nanT//alpA//mutT//dapD//gsiC//pdeD//tus//ybbW//xylH//uspE//ybcM//blc//ycbX//idnT//pntA//tauC//ybjL//ygbI//trmL//hslJ//lepB//pmbA//clsA//dcd//waaB//patD//gdhA//yjhC//yfeW//secD//truD//pflB//fimE//yqjI//yneE//kdsC//ypdA//udp//cusR//gcd//rpiA//malY//exbD//nmpC//yoaA//phnM//ftp//ykgA//gadX//priC//ybiI//pheM//nikB//ygiN//uidC//cvpA//phnG//ppiC//iclR//uacT//elaD//glxK//sspA//ssuC//ycaO//arnD//arcA//yjjW//obgE//ygcO//yadK//rffH//ndk//hisM//parC//ulaC//rspB//yiaU//bioP//mmuM//trmO//ampG//cysG//tsaE//ribA//ftsK//uidR//wzzB//rdgB//nikB//xylG//treA//xseA//tdcG//deaD//elfA//erpA//yejE//hcaB//bhsA//prpB//fkpB//ypdA//acrZ//secY//nikC//frr//yahN//fhuC//iscS//yohD//mhpB//hcaC//tolQ//hchA//tnaB//purU//gcvP//ybdN//bisC//rseC//phoU//fepD//yidL//yqcG//pyrB//fdoG//cbrA//rpmA//gshB//queE//gsiD//frvB//clpB//spy//yqgB//gmk//lnt//tmk//rpmB//waaU//chpB//sdaC//murR//ddpX//fieF//mdlA//insH-5//mlc//cueR//mreB//cmk//atoC//mepS//proP//frlC//nrfA//mhpC//manA//pgaC//kdpC//xerD//dicB//mgrB//queA//ydaC//panZ//guaA//treR//mqsR//satP//fucI//entE//comR//metF//gntK//yhbX//fbp//rpoS//ydfH//ytfP//pepQ//ftsB//uraA//idnK//proX//cdh//dgcJ//gcd//sfsA//smpB//relB//glnB//ulaB//ftsK//secB//trkA//cheB//nth//waaG//gdhA//chiP//hdeA//ybjI//uxuR//ulaC//crr//tauC//ompW//ynfF//ccmG//phoU//mdtB//aes//abgT//yafS//dnaX//hinT//hemL//leuE//phnK//wza//alkA//yfcV//hcp//aidB//cmoB//xylH//modA//rpmE//ydcO//speE//thiI//hisC//envC//dhaM//pdxB//hypA//ftnB//yqgB//sad//nhaR//rlpA//ytfE//edd//ycbX//caiB//aceF//yqiH//livM//tdcD//yieH//zitB//caiF//yecS//lysS//dctA//fabZ//smpB//pntA//iscS//nagE//ubiH//pth//yagE//cysK//flgB//ydfH//araA//hcaD//thrC//xerD//yggF//dut//mdtB//rfbX//dgoT//casE//elyC//yfeO//cpsB//recN//yjiA//narX//yjbB//ushA//yccA//bcr//cysW//yjjQ//cueO//treR//clsA//cheR//prmC//ampE//tnaC//murF//otsA//murF//frdC//ubiI//ydeT//glxR//yebC//yqjI//waaB//yqhD//uhpA//ybhF//dauA//dgkA//ftsN//ssuA//waaU//rpsO//chbB//acrD//zapC//eamB//uvrB//rpoE//rssB//galM//ybaE//pyrH//pal//fryA//satP//cysU//cdsA//rpsD//ade//cheZ//ttcA//degS//flgD//gloC//puuC//dicB//nfo//yihR//cbpM//rnc//tcyL//alsA//feaB//ompT//ilvE//dtpD//mhpB//bisC//nfi//ybjX//katG//yjbE//yjeH//proX//ndh//potC//idnO//mepS//yceO//bglB//rodZ//csgD//ccmG//ymjB//yohC//ybaQ//afuB//proV//glgX//rffT//dnaB//yidQ//sgcE//pstB//serA//lplA//ybcQ//napB//potF//rlmG//tauD//pepQ//pgaB//yphC//trpD//ygcO//aldA//oppB//araB//yacG//gpt//gpr//rstB//ygeV//surA//kefC//ydbD//ugpC//envY//nrdD//elaD//hscA//rmf//deaD//allB//crcB//galR//nudG//rluB//modC//rhtA//glrR//recX//sstT//yibT//fmt//ghrB//hypB//kefC//glsB//alaA//afuC//ldrB//lptD//yjhC//iscR//metK//ibaG//prs//xylA//aqpZ//glcD//nanE//dnaE//ygcR//cynT//idnK//yihQ//nuoN//yidP//tusE//cysM//exuR//flgF//aroA//fepB//fau//ftp//sucC//yihU//hyfC//pykA//ydeT//hisF//entE//rpsS//gloB//waaH//efeO//gabP//modC//yggX//gmd//prlC//dcuB//gadX//rluA//ybaT//srlD//bioA//surE//prkB//hybB//apt//yfcV//nfo//allS//ftnB//ybcC//kefF//nrfG//ydfG//fadJ//topAI//ilvB//mzrA//cirA//hycB//uidC//cspI//mlaC//sgrR//napC//yeaK//abgR//rfbX//nagA//xylE//ynbB//recF//yhiM//patA//rplK//yjhH//mltG//glxR//flgM//entF//rsmJ//dhaR//thiM//accB//garK//deoB//feaR//uhpC//ldtE//yraR//yfeW//yahI//ortT//crfC//cbrC//nudG//pdeR//dgcM//dcyD//thrS//rclB//yhcF//slyA//hemE//ygfX//holB//malX//cpsB//mtn//wecE//tldD//ydiR//rhtC//rlmC//ybdH//bsmA//fliD//mtfA//puuR//sdhB//ldtE//ubiA//lyxK//uvrD//kdpA//ampE//ulaR//yggP//glcD//epd//yjeI//ccmD//sufC//ptsG//yfcG//pinE//pspF//yqaB//paaD//waaJ//fucA//ydhK//kdsC//casE//dgcM//ftsL//hcaC//rlmM//yidL//yciV//curA//csgE//iraD//yhdX//brnQ//osmC//pth//mdoD//cra//yiaM//pphA//aaeA//fumA//gatB//hisI//agaV//yahD//cedA//aroB//moaB//gstB//fdnG//rlmI//tgt//yidK//fabA//rsmE//cof//ccmE//fhuC//yajD//uspG//fecA//ralR//mdtB//luxS//puuD//sspA//uhpB//cfa//iraM//hemD//opgH//uraA//hha//ubiH//topA//ralR//trpL//yciT//tap//osmF//perR//glpB//mepA//agp//rimK//fdrA//paaH//fucK//cobU//alaA//ampH//rppH//abgA//mioC//ftsW//zntA//glcA//rsmG//rfaH//alaS//allS//nanT//rpiR//hisD//yidA//ykgA//artQ//yagU//xisE//menB//aroK//glpG//mutM//ada//ampH//elfA//proQ//ybjN//zipA//pgaD//pbpG//cysP//pabB//ybhI//malQ//allR//gsiC//relE//wzzE//bamC//hscB//napF//ydhJ//ais//kdpA//
GO_1901361_5	tktB//fadE//marA//glgS//ynhG//priB//hemC//ppiA//pdhR//hdfR//ycbB//opgC//bioD//malZ//fabZ//mgsA//thiC//cydD//glnE//emrD//mlaB//chbF//nudB//rhaR//hupB//ssuA//ptrA//elfG//gspE//phoQ//ydgA//gudD//yagE//tmk//gudD//btuC//tsaC//rclR//crfC//hpt//kbaZ//ytfP//yggX//argE//pspC//lsrB//dinD//flgK//murB//galS//prpB//argR//hisS//rnd//rpsR//gntT//malK//ppiA//dadA//mutM//secE//dnaC//acpP//bacA//tsr//parC//argF//lacZ//envC//alkB//rseP//cspA//oxyR//fucI//hemB//hyfF//dkgA//aas//maa//yhjR//selU//sdhE//sufS//yfaL//ddlB//rsmJ//ubiA//paaC//pstB//carB//nikC//gpmA//xylA//tmcA//coaE//yehC//spoT//xseA//miaB//ileS//lpd//waaH//mtn//nrdD//paaG//fliL//thyA//dps//serA//dauA//gnd//envY//yahB//yajO//hscC//gfcE//frc//mocA//uhpA//ybeQ//rfaC//recG//entF//mog//atpE//ribA//
GO_1901362_5	yjiX//yieK//ybcQ//msbA//hprS//mdtF//ycbB//yiaO//cyoB//umuC//ybaL//ispF//hisQ//hpt//xapA//cusA//rarA//epd//sufA//ubiB//cpxA//treC//livG//tomB//phoA//tdk//insB-2//yigL//fecD//cof//tap//feoA//rplP//mscK//allC//yidA//tnaB//yiaT//frlB//lplA//dnaA//queE//polA//eno//xerD//rnc//priB//yaaU//bfr//kdgT//dicC//pykA//hofM//dgcE//trxA//ribF//tufA//priB//lolD//insB-2//ytfR//agaS//proS//yhgH//ybjD//csrD//amiA//cbrA//pgaB//yhgH//mltC//icd//yjaA//cpoB//yadI//mprA//yhjD//bamD//pldB//ygbL//bamA//mutY//gnd//aroA//agaS//cyoC//yecS//rplY//arcB//dps//dinD//codA//kduD//cdd//panC//polB//deoD//proP//nfuA//yohD//bioD1//ybeQ//ascF//mscK//hchA//guaB//waaU//yggW//ykfM//dapD//guaA//oppB//opgH//glgA//argI//yciT//aroD//yqcG//rcsC//insE-1//cspB//groS//fimD//lpxM//csgA//ybcF//yegD//fdoG//sucC//tsx//yidL//waaC//slyD//ubiX//chbF//argE//citX//lpxH//hemB//paoC//sucA//tolC//qseB//mntH//yagE//ydfG//chbF//csgD//agaB//manY//nuoH//ibsB//cho//ribE//nrdR//sohB//uxuR//hypB//sixA//ychO//feoB//sbmA//allD//truA//thiP//parC//macB//ygbN//hrsA//argD//yedF//marA//yfaE//mdtM//intE//gatD//yedP//dnaC//yneL//mntP//menB//lsrD//hslU//selB//ydaV//ebgR//gatB//yihV//btuF//yejA//msrB//malI//ascG//sbcD//uof//ampH//nupX//deoB//ybdO//pykA//csgA//yggX//cmoA//rpsT//rnhB//dicA//zinT//phnO//surE//phnN//narH//epd//fur//tolA//cpxP//rapZ//ybgQ//ydiO//putP//eutB//ompL//dinJ//uidC//yhiM//yedF//sfsA//nuoH//insB-2//srlA//yjiY//fliZ//elaD//sgcX//rluA//rpsK//fadH//ybjG//sulA//fliK//yijO//atpG//rutR//yddM//cyoA//yqiJ//adiA//atpG//bioD//sucA//ppc//yehT//cusC//yjcO//scpC//accC//osmE//yfiE//yaiP//yagF//ptrA//mngR//pdxK//dgcF//uacT//fliZ//hcaC//pgk//dld//yqeG//phoP//appB//ydjK//atpH//rclR//glxR//sfsA//mdtD//insI-2//manX//abgB//yebK//dcuB//yhcH//adiA//pstC//lapB//yafC//hisQ//hemD//gph//yfeD//obgE//yihL//pgm//yejF//pdeL//eco//rplN//cas1//pitA//aroH//yagG//zur//ycjR//ybiH//trpC//cbtA//znuB//fimF//orn//ddpX//gcl//zinT//ghrB//tufA//rplP//recC//diaA//rbsR//iaaA//lldD//acrD//plsC//idnD//lptD//ycaN//yeeJ//dkgB//trmL//nhaB//srmB//cusS//fixC//hycH//rmf//mtlD//gntR//ycdX//frvA//ydiV//yeaE//dhaL//bisC//umpH//arfB//lapB//sucA//pgl//lit//acrB//tpiA//yggX//ftsQ//pth//csgB//appA//xisR//crcB//ascB//hyaD//uspE//deoR//cpxP//rpsG//plaP//cpxA//ompG//malK//dnaK//ddlA//rsfS//yehD//psuT//mtr//seqA//artI//ybhG//iraD//arnE//dgoD//rhaA//narK//alaS//
GO_1901367_6	hcaR//stpA//
GO_1901401_6	mdtF//
GO_1901422_5	gcl//hflK//lolD//
GO_1901440_4	eutD//
GO_1901441_5	phoE//
GO_1901463_7	paaX//
GO_1901530_5	speF//feaB//ftsB//pstS//
GO_1901562_5	cpxP//
GO_1901564_4	pppA//sbp//casA//dgoD//prmA//secY//ccmA//pepN//chiP//wrbA//panD//ybjI//tar//ascG//msrQ//lon//sapF//macB//yggN//ybdZ//hcaR//gntK//preA//ydcT//yeaK//roxA//yebQ//frvR//caiE//ybiX//aldB//ydcT//puuE//fadH//ybeQ//bolA//rsmC//lpxM//lapA//rpsD//pheT//aceF//allB//sgcR//gltK//rraB//bioH//aroP//emrY//mltG//yhbX//pdxB//recT//prc//ydcZ//yfbU//dgcF//gph//yjeI//uhpA//rfaC//lnt//tus//prpR//rpiB//pckA//asd//paaX//argK//xylF//yecS//rplP//gcvR//ilvE//fadK//fbp//creB//ygaV//dtd//rutE//acpS//lolD//yjbH//mhpR//arnE//ydhJ//dps//panF//arfA//bsmA//rcnB//ybhJ//rapA//yehX//preT//cysS//nagZ//phnO//uxaB//cmoM//bfr//dppF//zraS//mnmC//dacD//alaC//edd//emrB//plsC//mcrA//gudD//fkpB//tqsA//uspF//tdh//rcsA//radA//yfiC//malE//rapZ//ybhG//ynfK//cydD//ulaR//msrC//ilvH//glpA//frdA//aroB//phoR//chaA//eutN//accB//afuC//ybiY//ispH//yghG//ccmD//ispG//sucB//hslO//evgS//mtgA//yggN//nudB//sbmC//mscM//fecA//rplQ//psuT//lolE//pspG//rpsB//trpS//talB//yabI//mtfA//bepA//yfeX//pgpC//leuC//gntT//cynT//queE//uvrA//thiG//rfaB//nfuA//cspB//rplN//mtgA//ccmA//sgcE//artI//pepN//bamE//rsmH//dctR//pcm//dhaM//uhpA//ddpX//tsgA//yhdW//yfcS//pepA//ydjK//fecC//nanS//nupG//ybaT//cysW//mdtL//ynbB//rbbA//xapR//fdnG//cydD//sucD//ydjL//rlmA//yeiG//rfaC//lsrC//ggt//hemH//erfK//yadM//higA//cnu//pgaA//flgF//mdtP//sgbU//arfA//casD//cas3//glnA//lspA//lpd//nudC//phoR//flhD//envC//gabP//yqgF//narU//yihX//selD//mdtG//chbG//yagE//opgG//ydhQ//guaA//cheB//ydiO//treA//pdxK//gutQ//apaH//rcsA//leuS//dacD//eamB//eno//dcyD//hypB//pinQ//yafE//potG//nmpC//aroD//cobS//rutB//ytfQ//ygfI//xthA//cof//nth//phnJ//metF//cra//uxuB//hemL//gltD//xseB//pepN//gloB//lptB//treA//yjcE//livH//appY//gudX//wza//sbcB//ybbW//ybbN//rhtB//menF//rclC//ygaH//prfA//dinJ//kdpD//deoR//tamB//gltX//mhpR//intZ//yjjW//cydA//xapA//rfaB//tnaB//ygfA//hycA//yicJ//glnP//rhaD//ilvD//fliZ//chbA//tcyL//nrdG//gyrB//solA//fsr//alpA//rnpA//manY//bisC//lspA//gspF//yghU//rcdA//pfkA//dmsC//mrcB//opgC//acpS//mdtO//frr//proX//dapA//fixB//birA//nuoN//kefF//hdeB//lolB//csgF//tcyJ//atpE//frvB//mltB//ycbU//hybG//fadH//astB//ybcL//dmlA//cobU//yihI//pbpG//gmd//hexR//sapA//ispH//napA//rpsB//dcuC//dmsA//ccmD//acrZ//yciT//narQ//yhbQ//mtlA//hyaB//nudF//sucC//nlpI//tdcF//pdeR//recN//ybhA//ygfZ//treR//sstT//adk//mlc//rsmF//ygjH//hofN//yieH//insI-2//ytfE//lysR//paoC//ydcR//ydcP//mipA//clpX//manA//rlmL//metL//tdcA//yieL//rsgA//amiB//yicJ//rplO//scpB//ibaG//srlE//hyaC//elaA//cmoM//gcvR//mlaC//chbB//queG//yeeO//cpsB//nrdI//tnaC//leuO//pgpA//flgE//frdB//nadA//cobU//alsC//ydiQ//tamA//adhP//lptD//csrD//yafN//arfA//yidR//alkB//rpnB//hybA//rnb//alaA//ynhG//hemL//yfbU//umuC//gapC//cynT//eutN//speA//ghoT//modA//preT//tehB//sfsB//cysK//araH//hldE//cvrA//ftsZ//hha//fadH//treC//rbsB//yhcF//ydbK//copA//trmJ//aaeA//wzzB//cpxR//abgA//thiP//pgaB//erpA//yqcC//argH//nrdH//evgA//frr//yjbG//endA//rhtB//dtpB//rfaG//dgoD//yjcO//yfiF//recJ//ykgO//nrfE//sdaC//maeA//serS//hyaB//gudX//nimR//yedP//ompT//torR//aroK//yhdZ//dmlR//chaA//glnS//fixA//arfA//norR//exbB//xanP//mltC//hemE//rpoD//thrC//gcl//sapF//copA//ccmH//waaZ//yijO//casA//adeD//wecB//torY//ybjX//csdA//yiaT//ybaO//rpiR//agaW//dgoA//cusF//dmsC//recQ//pdxB//bcsQ//yddG//araD//rlmD//umpG//alsC//msrP//ecpR//ubiE//arnE//ftsQ//hflX//ftsY//uidC//sdhB//yhjD//yfcU//tolC//borD//gatA//relB//yqcC//yadI//poxB//sthA//glpF//cheZ//htpX//obgE//yoaA//agaW//ogt//dnaX//paaF//nimT//sgbU//fepG//dusC//aceA//slyD//lolA//yehW//ygeW//topAI//fadD//cydC//blr//pdeR//waaY//mdtA//fimG//baeS//purA//uxaB//yneL//tdk//sodA//aslB//yeiE//xapR//fepG//queF//yhbY//malF//yjgX//ynfH//rutD//flgE//aspS//asnB//hycH//truD//dgoA//waaJ//potC//cbpM//idnT//codB//mhpC//oxyR//bdcR//rapA//era//purD//yrdA//ldtB//mtr//epmB//rhoL//ahpC//cysC//fdhD//ypdF//relE//hsdR//insI3//rhaA//ppsR//arcA//mocA//yidD//yfbS//appB//leuS//mntP//btuC//agaV//glgC//cbrC//hflD//yaaU//ssuC//malK//malI//ttdT//rclB//acrB//mltA//ldrB//narW//rlmE//ydbD//folA//hcaR//frr//mlc//basS//gcvH//acrR//putP//hisB//nirB//trpGD//yfgJ//mdtE//metE//cpdB//pyrF//fucA//acpP//ruvC//yciG//ygcR//kilR//tas//ybcF//hemE//frwB//uxuA//rhlE//leuC//fixB//yhhT//pstS//glnB//gsiA//uacT//tusA//dnaC//appY//yajQ//elaA//dgcF//puuP//mcrA//rzpD//cysK//ptsG//wbbK//rlmC//ytfT//zupT//fbp//ispA//ytfT//rpmH//yciT//yibH//torR//yabI//tqsA//chbC//caiT//mutM//nrfD//truC//ybiA//gloC//ycfJ//gyrB//puuA//menA//yfeX//yqaB//rplW//arcB//npr//ymjB//tnaC//ihfA//envY//mdlB//hupA//yhdH//ada//pdeF//sufC//puuP//sufC//mak//nuoE//dgoT//dpiA//nanS//pcm//dicB//marR//gcvR//mioC//rsuA//acrF//ycjU//yqiG//kefF//narL//nagK//nuoI//secB//guaC//ssuD//yqcG//murI//cobT//sgrR//csgB//ymdB//lpcA//nanA//atpH//hyfF//hipB//aspC//
GO_1901565_5	csrA//nuoH//ypdA//ihfB//bamE//yhjV//pepA//tcyJ//yfeW//fliZ//osmY//accA//rutB//fic//yceD//yhdH//hcp//hrsA//vsr//asmA//cdsA//glnK//csgG//holB//eamA//ccmF//wzzB//alaA//mscL//agaB//alsC//tktB//crfC//feoA//mrcB//ygcR//maa//entH//yihQ//yfcQ//fadE//sbcD//cysQ//yjjU//pbpC//yraH//deaD//ychF//yhaO//nuoB//glgS//gcvT//mrdA//rffG//cynX//mrcA//udk//elfC//gltL//nuoN//holD//ycjY//mltA//ibpA//pdeF//rpmG//dnaX//gpsA//mtn//phnH//ydhC//yghW//ypdI//recQ//mntP//rimJ//rpsP//hemG//hexR//moaD//rhaM//tdcF//ivy//hemE//nudG//uvrC//mutY//tusB//sgbU//groL//yigB//rna//bioH//ccmA//hfq//ygcR//marR//mutT//fhuB//lpp//marA//puuC//nikR//ushA//garP//rpmB//ydcT//narQ//metF//ulaF//ortT//yafC//fbp//lspA//lpcA//gloC//dpiA//metF//map//hypA//yhaO//ynfH//tauA//yijO//caiD//mglC//ppx//ispB//hha//ybcC//patA//rcsB//ilvI//yqgF//
GO_1901566_5	orn//dcuD//metC//livH//oxyR//alsK//flgJ//frdD//tauC//fepA//araA//yghW//ynaE//kbp//tdh//torR//rpsD//malZ//cynS//helD//aspS//umuD//dadA//dut//treR//trmA//cra//elaB//nirC//nirD//sapC//cycA//adeP//umuC//recN//rpmH//yihS//kilR//otsB//nac//ydhJ//pitA//gstB//sgcC//cspI//yfbV//secB//pyrH//nadK//argE//yfbR//grpE//nei//arnD//napC//ygfA//hicA//waaY//ycgV//proB//plsC//ddpX//nhaB//csgF//cstA//yhgF//yagU//ynhG//ccmA//ygfZ//argR//flgB//ybhD//treC//sutR//sodC//gsiB//rplM//yhjX//mntH//thiP//rpnD//appA//ymjB//mog//efp//hokE//yeiG//lrp//yhdZ//cobB//uxaA//csgG//kbaY//cobU//lolC//betT//hcaR//rpmH//rraB//aidB//sppA//ychH//purR//kdgT//cra//araA//lpxC//caiD//nikR//yhaV//ygfI//folE//lolD//flhD//xylB//ybhI//rplL//truA//rzoR//gcvR//opgD//chpS//chiP//pdxY//rhsD//rsmI//essD//rlmL//kdpC//hflK//ymdB//tar//rpsJ//nrfG//yneE//gnd//ppiD//yddL//oppD//gadA//panB//gshA//rpsG//decR//yphF//ydcS//bolA//ulaB//proX//cueO//yibT//hycI//rhtB//nikB//yqiG//csdA//yibT//aroG//cmoA//ibsE//intZ//nusG//ybaQ//hflK//aceA//soxS//wbbK//ralR//dps//rpsR//arnE//cutC//deoR//djlC//ssuC//yagI//chbB//yahI//ndk//caiD//rplL//pstB//rplX//ycjW//lsrD//hypF//potA//moaB//umpG//cvrA//ackA//osmC//hda//yhjD//hemD//menH//gntR//ygfX//accD//rfe//ydjH//hflK//rmf//rhaT//ygaZ//hdeD//waaQ//glcC//selB//nanK//bipA//fecA//cpdB//idi//fpr//infB//cedA//yiaF//sgbH//mtn//sdaA//zapD//udk//ypdB//ybdO//yjiR//abgT//ycjD//kefB//mhpT//nudF//fabD//ribF//ybjC//rraA//yraR//narH//pabC//glgA//mepA//xapB//hicA//mtgA//acpP//ppk//torS//insB-2//ybdZ//yfeR//murC//mreC//pgsA//hcaE//glyA//pphA//ftsH//copA//dsdA//yidD//nrfE//ccmA//acpP//rpsO//cysC//ampD//ftp//bioF//pntB//elfG//ppsA//rcsC//glmS//tyrR//uxaB//sthA//lipA//syd//topAI//phnP//clsA//rsmG//tamA//yahD//rsmH//fixC//mrr//ycjD//potI//waaJ//rpoS//norW//aspS//sugE//rffC//uspG//ygiW//arsR//recD//speG//hybG//fumA//acrB//fucP//rpmJ//gnd//ybdN//yqiH//dnaX//bioA//waaP//yceO//folP//rutE//cysD//dmlR//yraH//yigL//nagA//yagG//maoP//ebgA//pdxA//casA//narX//fabG//nemR//fecD//tdcB//fetB//modC//mscK//ndk//ravA//cas2//yhjR//dicA//ycjU//yqeA//nadD//xylF//narG//entE//glxR//puuC//ybcL//chpS//ydcO//lnt//mntP//yhjV//mgrB//citE//atpF//yibH//manY//tauC//wbbK//tehB//sdaB//bcp//sdaB//rlmF//napD//ybiJ//nanE//waaB//mnmA//yhdJ//rplF//baeS//fecA//yjjQ//purD//rfaH//ynbC//hprS//ecpR//yeaV//dcuC//casE//yqcG//ribB//groL//ibsA//flgM//yqcC//
GO_1901568_4	katG//
GO_1901569_5	aes//
GO_1901575_4	rbsK//rzoR//sufA//caiE//sdaC//ubiX//topB//rhaA//trmI//pspD//cueO//tdcG//xisE//wzb//mtlA//scpC//arsR//mrr//waaP//osmF//rbsR//yqiG//rutG//nfo//nadD//cspC//luxS//garK//ugpE//tamA//ppiC//eutA//opgC//treB//rlmA//yfdC//potD//nfuA//citT//codA//dsbD//rpoS//trpD//rffG//pstB//dnaX//argT//qorA//bssS//msrA//rnlB//stpA//hypE//fimZ//trpB//lepB//proX//cbrC//flgJ//ligB//hyfA//appC//uspE//gltP//ydiZ//rstB//rfbC//rpoE//agaW//fryC//frdB//gcvT//yjeI//glgP//mepA//intQ//phoU//yciF//ybhI//nth//nadD//rpsO//araC//yihU//minC//cusC//malY//lepA//nagZ//idnD//phr//pspD//nlpI//ndh//zntR//ybfE//degP//ymgA//glnQ//xylH//alpA//yfbV//yojI//rpmG//trkH//lptB//fumB//garL//yieK//yadN//pyrD//dinI//yfcG//moaB//hcaR//cpoB//ychF//mntS//clsA//leuD//soxR//mtlD//ygcW//otsB//purF//hycH//narY//recA//cof//lptG//sohB//nupX//ybfE//yqcC//ssuB//tsgA//queE//rplR//hslO//glcA//trmO//rlmD//csgD//ldcC//dacD//yfgO//dfp//uhpA//nagC//recG//btuR//ybhI//adeQ//zupT//dppF//cusB//flgA//purN//phr//aceF//rimM//yfcA//waaY//hflX//garL//tatC//dgoR//rpoS//ubiI//bepA//yihT//ibsA//cecR//citX//ycaN//ybcJ//bssS//modB//sapD//rfbC//insA-2//ychF//waaC//yraK//hokB//malK//proQ//yhaV//hofO//gloC//yifB//malQ//xapA//ftsX//wzzB//efp//rpsB//wzb//fadR//feoC//artP//yebZ//pepA//folC//abgA//trkA//ppc//moaC//yafE//orn//rlmB//puuD//yfbS//yicJ//gspE//ubiD//aer//rplB//kbp//acpH//pdxK//focB//manZ//dapB//bluR//yeeA//nuoN//guaD//ghxP//kdpF//rrrQ//cyoE//ygiS//yahI//betA//ycdY//zipA//ydeO//ypdF//fruB//waaB//rng//pyrL//cpdA//rtcR//paaJ//btuF//ada//mcrA//yeeL//hycI//scpC//lsrD//yjjU//thrB//ydcP//fucA//ygiS//yqaA//prmA//nudF//tauC//yghG//gpr//rlmD//secE//cobU//pitA//lpoA//bioD1//rlmJ//ybaT//acrA//yfgO//trpL//gntK//glnD//putP//dgcM//ddlB//kilR//uvrY//fhuF//mdtC//cysH//fmt//cspI//fumB//paaX//dgt//gatC//nudG//queA//rsgA//mliC//marR//pgpB//dtpB//puuB//setC//actP//cecR//yehU//narY//ypdI//thiP//selA//sbp//yjjX//yibT//srkA//tolC//epmB//plsB//gsiB//oxc//aroE//ssb//elyC//rclA//ygaH//uhpB//ybiV//dinB//ygaV//nikR//aer//msrA//ydeP//dicC//rutF//yraK//aroP//cnu//rayT//btuB//metC//matP//yciT//yieE//fimD//chbB//prkB//menA//csgD//glnS//nrdB//tcyP//torR//truD//hemE//amiD//argC//gapA//phnG//tatC//ivy//dnaE//xylH//yedL//ralR//nadE//mepS//rcsA//yoeB//hcaR//oppA//ybiV//proB//relA//appA//ybaE//gph//fabA//cspG//metG//frmA//menD//yddA//ygjH//cyoD//mdlB//uspE//rpoA//pdeL//atoC//ybdH//surA//viaA//waaF//plsX//pflC//nupC//hslJ//oppC//gcvR//flgD//nagK//wecC//ydhJ//argI//ugd//cptB//
