#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	symE//yaiV//mlaB//potI//
GO_0099131_7	btuB//
GO_0099132_7	cho//queE//marA//ghrB//tabA//yieK//yiaO//ghxQ//sad//ygfZ//narJ//efeO//ycjP//chaA//paaB//wzc//yehA//ykgA//murC//dgcE//ubiX//asnC//napC//
GO_0099133_8	dxs//hrpA//abpA//yobF//nadK//yfiC//agaR//gldA//mutM//iscX//ygjK//hicB//dmlA//ubiF//yijO//wecB//narJ//nemR//phoP//speE//
GO_0099587_7	emrY//infB//
GO_0101030_8	ettA//
GO_0104004_4	rep//fimB//bioP//rimP//mhpB//epmB//rfe//torC//mutY//yajQ//rppH//nrdF//agaW//rlmN//plaP//srlR//yibH//frvB//fliD//nemA//rzpD//gntP//dsdC//btuR//
GO_0110017_7	pckA//
GO_0110095_4	atpG//arnB//
GO_0140115_6	yjtD//purD//cobC//entH//ftsI//
GO_1900190_5	uidC//yihL//nrdH//ybhI//agaW//rarD//melB//ralR//flgJ//cysE//hlyE//mdtM//glmS//
GO_1900191_6	tnaB//adiY//garR//narG//
GO_1900192_6	rimI//argI//
GO_1900231_6	araC//preT//yjiX//trpL//livF//
GO_1900232_7	ygfI//sodA//ypdA//
GO_1900233_7	ychH//
GO_1900371_8	ahpC//
GO_1900372_9	cbl//
GO_1900376_6	srmB//ligB//cyoC//
GO_1900377_7	rimP//
GO_1900378_7	ygeW//
GO_1900542_7	gstA//
GO_1900543_8	lsrC//
GO_1900704_7	murJ//
GO_1900705_8	cbeA//
GO_1900725_7	lysO//
GO_1900727_8	sufB//
GO_1900749_6	aaeA//
GO_1900751_9	fpr//
GO_1900866_6	yafO//
GO_1901068_8	rzoD//aas//lpxP//entF//manY//rssA//hipA//frmR//codA//napD//rlmE//
GO_1901069_9	ugpB//
GO_1901070_9	cbpM//gatB//uspB//hldE//
GO_1901071_6	gapA//lpd//mobA//fetB//rcsD//
GO_1901072_7	ybdO//yebQ//fcl//yafS//
GO_1901135_4	ulaB//rdgB//lldD//mpaA//sbmA//emrY//ftsW//ttdA//narQ//yggW//pck//sugE//pgk//focA//radA//yagF//yjiY//secM//pinR//hcaR//yajQ//ftsX//yfcS//ybhA//ybdM//rimO//prs//cof//aas//gsiA//waaF//ccmE//ydjM//cobC//tpiA//topB//feoB//ypdB//paaF//serS//fieF//ansB//edd//rsmE//prpB//ypdI//yfdG//glnH//speE//mqsA//menC//sapD//avtA//fpr//dapB//yidP//glyA//ravA//ugpA//fieF//yadN//ydiB//yhjR//yhjA//cobU//lptB//ygfX//relA//fdx//caiT//yhfS//prpR//allB//hybB//rpsT//ybfE//ybaO//intZ//hxpB//arnA//macA//fbaA//appA//araH//mutT//yjjG//phnN//phnG//nrdE//gspE//yahN//ycaN//mdtC//ygeX//rof//nrfA//priB//moeA//pdeR//accB//gcvH//betI//ltaE//rppH//hicB//pdxB//ubiC//entD//yehZ//lpp//baeR//trmJ//dacC//deoR//rsuA//yehA//tatC//lsrA//nrdI//pepQ//bioD2//yajL//rpnB//udp//tatB//tatC//glsA//tatE//dhaK//dusB//araG//minE//nudB//rutG//rspB//lepB//ddlB//norV//betA//glrR//hmp//rclC//gpmA//sseA//xanP//ykgA//modB//hemG//hdfR//ybcC//hcaR//gcl//yieF//glnS//cysG//baeR//yghG//yciK//radD//sgcB//thiM//sufA//hcp//fepD//rhaS//metR//tyrS//rfe//yphF//ytfT//yohD//murP//treA//xerD//rarD//sgbH//mglA//fadI//ydiF//fadH//yieH//yfdR//recJ//gltX//mdtF//fadK//mutL//speD//iscA//yraN//dinI//ptsP//rpsA//ydfG//mhpD//ydcP//hybG//cysG//abgT//sdhC//potI//rlmC//rnc//yneL//gltX//puuB//trmL//puuE//tcdA//frdD//livG//bisC//nanC//tilS//yeaE//yiaO//manZ//curA//tpx//speC//recJ//gltL//waaG//yefM//mqsA//dnaC//ydhK//tsx//tdcB//ldtD//glsA2//nrdB//mdtQ//chaA//rraA//tolC//hemL//folA//nlpD//yiaJ//torA//hicB//priC//gyrB//dut//ycgB//ppc//yjhP//hdhA//ygaH//phnI//yqjI//tnaA//asnA//yqaA//ygdG//mutT//rfaH//eutD//glcA//yiiM//lpxT//frmR//yraN//tolB//yihI//norR//kefF//
GO_1901136_5	nei//yihO//mlaC//fryA//ccmG//gudD//wzyE//yidD//ydcP//yraR//yraR//betA//yghU//etk//sad//znuA//ilvL//ydeP//trpS//pdxA//fadA//nudC//rutE//dmsB//wzzB//rlmD//appC//paaD//bsmA//livM//ynfF//malZ//ldtC//cptB//tus//yqeG//hdfR//rpiB//fliG//malF//fepG//lpxC//umpG//tnaB//flgH//norR//glxR//yjcO//glpA//gutQ//mcbA//yhjD//
GO_1901137_5	lit//nikA//yjhH//paaB//casD//rluE//gstA//ydfD//phoP//eptC//pgl//atpE//polB//clpP//marA//uhpC//guaC//clsB//flhD//glnL//leuC//ydjE//eutN//rpmF//paaH//gpmA//cydB//yihU//cutC//ebgA//yhhZ//ascF//treC//yiaB//yceK//umpH//ybeF//araB//btuD//gpr//lacI//bisC//gatZ//mutS//fepE//phnL//acrB//tatB//csiD//recQ//sfmF//rclA//fis//cusC//tnaC//kefG//cynT//mhpR//hyfC//ansA//dnaK//agaV//dnaT//yjiR//ygfI//eutR//edd//rodZ//yjjW//sfmA//ppsA//nuoE//kbaY//nrdD//gadB//atpD//rcnB//hisG//crr//yhdJ//opgE//mpaA//queD//crp//ruvB//mmuP//hypE//rbn//sspB//alsA//coaD//pabC//glsB//mntS//secD//yjhP//ytfT//xylE//rzpD//iaaA//hdeD//aslB//yjcO//hofM//kefB//sufE//zntA//recR//ymjB//ssuD//rplS//rusA//ydiZ//metF//ogrK//rsmJ//frwC//agaS//rpmB//hemC//iaaA//adeD//yedX//nagK//rutB//hybD//glcC//fsr//leuD//fkpA//ftp//ycgR//narL//cpdB//lpcA//aldA//argT//gudP//hslJ//pdeD//rsgA//kdsC//livG//ydcT//ptsN//pgk//znuC//ilvC//nlpE//sdhC//tap//rffC//srlR//kdsC//cpdA//yehT//zapA//yfjV//rzpD//
GO_1901159_6	flhE//malK//mltG//
GO_1901160_5	yebK//ftsZ//eutN//
GO_1901161_6	dgcE//frmB//iap//
GO_1901260_9	fadI//
GO_1901264_6	araF//prs//mliC//hycA//putP//lolB//ydaC//hyfA//ybiV//recJ//nadA//rihB//ygdG//ccmC//fdnH//smrA//ygeX//setB//pgpB//ydfK//flgH//murJ//ynbD//yodD//yhhY//atoB//wzyE//pinR//mntP//paaK//pdxA//wecE//yddG//hybB//xylF//uspF//hchA//yeaV//allR//tonB//pgsA//ypdI//oxyR//abgT//
GO_1901269_5	wzyE//ybcC//yhjR//fkpB//rpiB//katE//murB//rutD//lacZ//roxA//hemN//nanS//
GO_1901271_6	yhdX//manX//ssuD//cysB//ravA//gpp//yidP//mutH//ldtA//afuC//truA//kdsC//
GO_1901275_3	qseC//
GO_1901281_6	serS//
GO_1901292_6	eutD//yjfF//yraR//yeeL//dcuR//thiL//yefM//msbA//thyA//lpxD//topA//yihV//aroD//yagU//fdx//chaC//hybG//frdA//rnr//bglF//relB//alkB//yafC//agaW//hypF//prlC//trmD//purN//pheA//sucB//rpsB//dhaL//
GO_1901293_6	dnaG//galT//yraK//crp//sad//dinG//eamB//insI4//wecA//nagC//dsbC//pepN//sanA//guaD//yhfS//srlB//ydcS//phnM//dgoT//frsA//ybfA//kefB//oppA//cfa//guaA//ahr//yfeO//cysA//pnuC//recJ//malZ//solA//fhuC//murB//tktA//yafN//clcA//yjbE//ccmD//srlD//mntR//ynfK//yihV//lptD//exuR//rlmF//entH//paaJ//cobB//rpoA//pitB//panF//dapD//waaG//hha//ydhC//gsiC//hybB//helD//yfcU//mutH//ydbK//ynaI//recG//ribD//pabC//exuT//kdpD//srlD//mliC//nirB//ybcC//hybC//paaD//pitB//
GO_1901360_4	pbpC//fbaA//treR//ascG//dgkA//mprA//ttdR//uxuR//marR//eptA//ndh//ybjL//caiE//frlA//gnsB//slyA//hflD//proB//cof//acnB//fepG//gmd//crr//kbaZ//clsB//smrA//puuP//msrP//msbA//gor//tgt//atpH//rbsC//pepN//tdcE//glgA//prfC//ptsH//yjbH//mrcA//narK//maa//aroA//ygdG//recB//opgD//tolQ//pheS//aroE//qorA//lepB//frdB//higB//glvC//ftsN//ybhF//glnD//prfA//glmS//waaZ//kdpC//nuoB//araH//xapA//wecA//malF//exuR//bglJ//cysK//puuP//frdA//dsbD//hdeD//glnK//deoA//ytfR//waaG//tas//thyA//yrbG//osmC//xerD//phoU//acpT//mdlA//yphC//elaB//kdgK//mscM//rep//dgoA//fabA//fetA//yraI//cspE//srlB//xdhB//nepI//cbrA//yhcF//nfsB//rhsD//yagU//fhuC//menH//ycjY//gabP//waaS//ybiT//acnB//ilvM//sfmD//ymfK//livG//tonB//yjiQ//folD//kbaZ//uspE//thrB//yhdJ//yfiC//yqiJ//yphD//astB//mrcA//napB//ahr//yedX//malX//allC//bioD1//wcaC//nrfC//tolQ//pepQ//cheA//metH//phnO//trmD//mglA//thiD//tktA//yhbS//crl//ldtE//narK//pppA//lpxP//tehA//sufB//mdtK//yeiL//dtpD//rpnB//ribB//dcm//hslO//glcC//dhaL//norW//yghO//appA//waaL//casA//livH//tar//iclR//ilvL//hemH//dppB//fliZ//mdlB//dgoD//dctR//zapE//lptC//sdhE//aspC//fadA//rusA//ihfB//rpoA//csgB//feaB//pnuC//ydeI//nadB//tas//ribF//nei//hdeA//hcaR//yafC//tilS//ybjL//potA//yhcF//pth//bcsA//rrrQ//kdsA//fimB//fliG//hisI//ruvA//ynjA//dosP//holC//xapR//ydeE//bipA//dnaT//uxuA//menF//lptD//bglA//yjbH//dcd//plaP//arsC//fabG//glmM//ynaI//yhbX//trpD//yjbB//ydjH//cusF//ibsE//pagP//sgbU//ybiH//deoB//yieE//rhtC//pyrE//bdcA//mdaB//coaE//rsmH//rplD//yceD//norW//fau//lacY//rutB//rplI//fepG//dgt//hupB//rspB//yfeO//bssR//yfeO//ldrD//ldtD//gudD//pflA//yegT//ynjA//ravA//zraS//truB//fdnH//sapC//thiD//yqgB//rimM//elfG//pal//manZ//ypdA//prmC//nagA//dicB//proP//iraD//secB//argB//nikC//frsA//pgaD//ydfG//gapA//envC//moaC//yadC//rbbA//hflD//rplA//sufA//tusE//ycgR//dnaQ//dgoT//ebgR//aroK//pabB//pheA//hupB//yheT//ybdH//yjjW//miaB//dppF//galP//cynS//ftnA//ltaE//dtpB//yedP//dppF//deoR//prlC//frvA//mrp//selU//queA//ung//btuC//purN//xdhB//ghxP//fadD//hiuH//yehB//yaaY//yddG//paaK//yjiM//curA//fepB//ybhD//ymfK//proW//hemH//dacA//coaA//purN//flgH//yhdJ//yneE//rpiR//mutM//argS//ydeI//dicB//ykgM//yiaM//yahI//pta//purF//hyaA//rimL//aas//mscS//yfgI//pstC//rpsB//tdcF//ccmH//lapB//rbsC//thrC//dnaJ//leuD//fabR//torY//cysS//ccmF//yghO//emrD//serC//rsmC//mdtD//hslV//rluF//aceF//rnlB//glk//rhtA//leuD//ssuD//argE//yjeH//trkH//borD//ymdB//galU//araA//tynA//dnaJ//selD//gatD//yidA//ugd//ompR//yghO//sanA//exbD//ugpB//kdsD//chbR//hslR//wrbA//nudB//fliA//cusC//ydeM//fadB//smrA//dauA//yghB//rssB//ugpC//holA//carB//crp//marA//tusA//yqcG//tus//treC//hyaD//ubiE//aroF//garP//ftsX//gspE//artQ//hemE//kgtP//dgoD//sufD//baeR//glpK//norW//mdtL//paaF//yciG//ybhA//etk//rhtC//rpmC//tas//dut//nusA//fadI//pspC//glpX//secA//mglB//fecA//tonB//acpS//fliD//sspB//prc//tauC//rnd//ulaG//gnsB//maeA//kdsA//fucK//melR//yjfF//glpC//uxaA//ulaG//aaeA//pgpB//sdiA//purN//groS//pdeD//narV//cpxA//yejB//gatD//dgcT//fucA//aaeR//hrsA//trmJ//waaP//ydjM//zupT//yfdS//ybdM//glnE//ygbM//folE//pntA//uvrD//fabI//entF//der//sdhD//galF//ybjC//rpsO//kup//motA//miaA//mglA//sgrR//higB//yidK//fucI//hinT//frlC//gltD//fbaA//rcsF//hcaR//yqjI//kdsD//potE//arcB//emrK//rplX//proW//hipA//tdcG//priB//tsaC//trmI//ecpR//epmC//selU//rluD//ybcC//yfaU//kdpB//serS//rluC//secG//ugpA//glnP//rhaR//ybdZ//hslO//rutF//ydaV//btuC//agaA//insI4//yfiC//rdgC//abpB//ydiZ//rsgA//nanA//codA//hcaF//cvpA//gltK//proC//rrrQ//yhjX//eptB//ybfE//citT//yddG//ddlA//lsrA//nrdF//yahB//rlmD//pflB//mrdA//astB//nadE//paaC//glxK//yjeH//betB//gntK//gsiC//prlC//srkA//sucC//ybhI//ompL//otsA//perR//potB//hokB//hcaE//glpA//yjbH//yeaK//dnaA//lysS//ybjG//rluC//bssR//pyrF//osmY//purD//mdtF//purN//mutH//thiP//ampE//rpmE//rcsC//fliL//flhC//purL//insF-1//norR//fhuD//yggP//ygfI//adeD//gadE//speF//yafQ//lpxK//tatA//argE//ygcW//glgS//nhaB//entE//nudF//pdxK//yiaA//manZ//tehB//yijE//fdoI//tus//pncB//htpX//yjjB//cadC//flgA//diaA//ybhR//thrS//ydhJ//yfbR//bfr//pstB//wecC//mgrB//rlmA//ribA//ydiF//lsrA//lon//ybaL//hypB//livM//wecA//yieH//yjjQ//holD//potG//phr//mdtE//acrF//dhaM//leuC//rfbC//tig//eutD//bglX//mraY//ghrB//rpsI//cysP//sspA//flgE//mqsA//aroH//adiA//nrfC//waaQ//dnaX//ftsQ//ycjY//ybjG//araA//aceK//yjbF//nrdA//ribB//yjjB//rpmH//hexR//recF//slt//phoP//talB//phnM//ppiC//sbcB//argA//htpG//rraA//fruK//hyaD//gsiD//ccmE//proV//yqeA//rppH//codB//sbcB//yagG//yqeG//asr//fimE//yjcE//pheT//cheY//ybaT//fliK//pntA//icd//wcaJ//araF//insE-1//mhpD//trmI//yiaT//tcyN//pphA//glgB//cysP//degQ//slyD//citC//tadA//yhdX//elfC//yddG//fdnH//sbcC//phoQ//rimL//aroB//hipA//fadE//tatD//trmH//livM//dapD//sbcC//sstT//bssS//ygeW//tufA//lpxM//pspG//proC//yodD//mdtO//groL//prfB//
GO_1901361_5	mutT//hsdM//cdaR//moaD//ilvI//ulaR//aas//rplY//bacA//kdgT//cheZ//deoD//motA//yggD//tcyJ//maa//rodZ//accC//yegD//znuC//spy//artM//cirA//glyA//bglF//ivy//moaA//frdC//sad//sucD//pdeF//hyaA//kdsC//secB//hdeD//sgbH//psuT//cmoA//ackA//glpA//apaH//yraJ//cpxR//ppx//ycfH//plsX//mglC//psuT//asnS//ypdI//tamA//sapB//yifB//dcuC//caiB//ydjE//yciH//yehW//gppA//scpB//rsmA//pstB//flgA//ypdI//yfeO//rhlB//mdtE//dgcE//thiD//chbA//fucA//yfgI//cheY//nudB//alkB//treC//sufA//tauA//casD//glgC//moaD//queF//fucP//murE//pstC//nikR//yqaA//phnK//yagF//nanA//rffT//waaJ//oppA//evgS//tufB//csgF//yojI//fimB//dinB//rluF//rnr//rmuC//ynfF//dgcZ//sgrT//intQ//manA//ascB//garK//rpmG//dapD//rna//lsrD//argG//waaQ//yigB//dnaX//panF//appY//setB//mdtM//htrE//rbn//yhjG//ybdG//alaE//
GO_1901362_5	yjiQ//rplF//roxA//yeeA//yccX//asnA//uhpA//tcdA//napA//galS//uvrA//xylB//slyA//yfcR//narK//elaA//trpS//crfC//hscC//lpoA//potG//recQ//allS//dgt//sucD//macB//ldtC//yedA//lolE//yebG//yjcO//hcaB//cmk//efeO//ligA//cmk//ghoS//treR//hprS//yghU//yfbV//idnD//hyi//acrD//nanR//gcvA//aspC//norW//yqaE//yidA//yedF//wecE//idnD//iscS//borD//yobF//yeiG//lolD//wzzB//fadJ//dtd//yfaL//sdiA//yeaE//sbmC//asnC//dsdX//clcB//lpxP//intE//yqeF//oppC//ibsE//tyrB//matP//ppsR//nikR//ydcP//serS//ydcM//ydhQ//uxuR//gatB//sbcC//sucA//cspB//dhaM//mipA//zapE//brnQ//uvrY//hcp//frlR//katG//yfeX//sufB//uhpB//ttcA//mdtE//ydcT//waaO//xapR//nikA//rnb//ybhJ//pbpG//yjgX//pfkB//wrbA//mhpR//oxyR//gstA//yaiW//argG//chiP//pfkA//emrE//rihB//secG//frwB//nfi//pcm//yigB//hxpA//idnK//potH//folP//ogrK//rseC//ccmC//mnmA//bamB//bioD//glcC//rtcB//nupX//ygaH//iscX//yphD//cobS//ytfR//nanA//acrE//ivbL//mnmC//cycA//gcd//ompC//hupB//kdsA//ung//moaC//ivy//queE//cspA//hybG//trpE//ccmF//aldB//fnr//yciK//waaS//relA//ilvB//ahr//rdgB//qorA//rpmA//rplR//yjaA//tatB//rodZ//trpB//cmoB//greA//mpaA//hofP//frlR//era//citC//murJ//murF//yhjD//sbmA//rph//glk//ftsQ//sppA//dsbD//ldrB//nrdA//agaR//rssA//deoC//atpA//glpF//dnaJ//fucK//gnsB//hcaD//trxC//higA//malE//yidE//prfA//pth//msrP//nepI//yeaD//glmU//pyrG//garR//gntK//frlC//hupA//trg//kdsC//rsmI//ftnB//abgA//stpA//frdC//dsbA//yeiE//roxA//lacY//narQ//ebgR//lolA//artQ//yehY//pflA//yggE//sfmH//rlmI//ansA//lpxH//cbpM//yaiV//topA//yfjR//ymdB//narV//yggX//ppsA//yhbS//gldA//lolD//hiuH//adiC//rrrD//yciE//rpmJ//suhB//sgbE//gntU//yihR//cas2//moaB//ybaE//araC//entH//hokE//yjcO//malY//panE//panE//sbcC//cusR//agaW//hsrA//potB//gntP//cmtA//pyrH//leuB//ydfK//bisC//elfC//yraR//dpiB//cysQ//rbn//hflK//rihB//treB//rpmA//sxy//napA//relB//xylE//chaA//ykfM//nanT//alpA//ybiX//pepQ//pgk//entA//tktA//cysW//mltB//glsB//shiA//aroK//cvpA//yafS//ycbX//epmA//ygaH//hybA//narU//aidB//yihP//mdtE//hisA//cysM//phnG//selB//yjjV//rutD//gltP//ybaE//acpT//kdpB//glpT//zitB//narW//hofN//gdhA//yeeO//yefM//pgaB//cdaR//ybgP//ybdO//plsB//ycbV//yjiQ//rsmF//dcp//cysP//xanQ//xanQ//msrA//rplR//kefB//codA//zntR//msrA//ibsB//glsA2//glcF//hemH//yfdK//aphA//rng//gpr//rraB//wzb//yiaU//otsB//yciK//zraR//dapA//hemG//smpB//ratA//ilvD//proQ//cydA//yfbS//dcd//dnaG//ddlB//cspA//yahI//ydjK//nrdG//yagE//ftp//mnmC//sgcE//
GO_1901367_6	emrY//yihR//
GO_1901401_6	yqiG//
GO_1901422_5	proP//nuoB//recB//
GO_1901440_4	cysA//
GO_1901441_5	dld//
GO_1901463_7	pheT//
GO_1901530_5	hybC//csrA//rnpA//kdpF//
GO_1901562_5	lolC//
GO_1901564_4	tsaB//hybC//fimH//rhsD//ybcL//ytfR//tsx//coaE//sufB//lsrD//cbrA//ompT//eutN//ispF//tusC//insI3//ftsX//ompT//tktA//ulaR//btuF//ghxQ//ubiD//mcrB//holB//galM//alsK//artJ//metC//lon//hybA//mdfA//artM//ynjA//yidA//murG//rimP//glsB//arfA//feoA//mdoG//rpmF//amiC//tdcG//ybjC//aer//rhaS//yojI//cheA//phoQ//ydjM//aroK//uvrY//selU//panC//ydjK//arnF//ppiD//yibF//dgcM//napD//ftsA//pheT//dcyD//chaC//tsaB//lrp//menB//dam//rhsD//folM//yghW//yeeL//cheZ//epmC//tcyJ//clpP//recD//nrdF//kdpA//yhbO//phnC//apaH//narL//rhlB//araC//tolA//opgB//dhaK//ydbD//pncB//gatA//ibpA//ygiW//insB-2//mutY//citT//aspS//yghO//lgoR//glnK//hlyE//rhaD//dacD//hisD//nagC//spoT//elfD//purD//nupG//lolD//amiB//yidL//rpsO//dusC//cspG//gspI//appY//maa//crp//talB//fimH//pykA//bglJ//gloB//insI4//preT//rfaG//yjgX//dusB//lsrR//glk//zwf//rpsK//fimI//ldtD//malQ//sohB//ptsG//ahpC//topA//acs//rimI//frdC//speB//ansB//fdoH//dcd//secY//ybiJ//lolB//kbp//opgD//arcB//fimE//cobS//fur//ynhF//nrdG//selD//narI//galM//tnaB//mlc//sdhA//folP//yfdC//dnaQ//cheR//csgF//yiaM//ivy//sapD//yedL//ung//pgi//nuoI//rutC//rhaT//bglJ//cspC//dcp//asmA//mqsR//htrE//ftnB//entC//gntR//glpR//yqhD//cas3//ychO//yqcG//waaH//xthA//cysU//chpB//kdgK//gloB//rihA//ybaK//glnP//hypD//cysQ//fimF//ribD//yjfF//mrdA//deoA//nuoG//pgm//atoS//lepA//narL//sufC//comR//prfA//ycgV//ybiJ//secM//dacD//lpoB//hemH//yghU//symE//gph//glyA//fiu//dgcJ//dapB//hemE//hybB//hypB//yhaJ//fliD//yddL//folX//flgB//raiA//galK//ampD//metN//ybiY//yhhY//ybiA//galM//ompN//nac//yihL//puuC//tmcA//pdxH//tatA//ldrB//rimJ//dgcJ//srlD//udk//spy//rplE//cynS//nuoH//envR//artQ//pnuC//mhpA//pppA//ompL//ilvC//aaeR//fliG//aroE//ydiR//sbcD//ybdO//zitB//yraH//hslJ//lpxH//tdcE//clpS//arnE//bglA//ruvB//mscL//fbaA//adiA//asr//brnQ//ihfB//puuP//ybcJ//yobA//sanA//mraZ//ulaE//garK//secD//sodC//cbrA//ravA//rimM//proW//rpmJ//aaeR//xylE//yphB//tolB//htpX//fetB//symE//tadA//pdeD//rutG//dauA//recA//cvrA//rutE//htpG//greB//hofQ//accC//pepD//atpA//znuA//ykfI//cydD//xanP//bcsQ//ybeY//yieL//lhr//mdaB//srmB//glnB//glcF//uhpC//ppc//alaA//elfG//proC//puuP//phnI//gcvH//dgcQ//hemB//pyrE//hyfF//cusR//bdcA//xseA//tolB//glpX//gltI//rfbD//csgA//rlmB//hslV//comR//xisE//fucO//epmC//smrA//nlpE//alsC//uvrC//casA//ompN//yjaA//mrr//xerC//tolQ//mmuM//ydiP//flhE//yggE//aroL//lexA//sanA//alsB//ynfF//dppB//metH//yraH//tatA//ampH//napC//fecD//lspA//mtnN//nrdG//rrrQ//chbR//mglB//envR//malZ//hisB//tatD//fre//gabD//rclC//mdtO//sdaB//csgG//yfaX//ptsH//yqeF//yfjR//yebC//pabB//gstA//accA//galR//fumC//gudD//map//tnaA//ygbI//tsx//rpsR//hyi//syd//yidH//opgC//bioP//chiP//kdsA//malQ//ligB//yraJ//tolR//metQ//degQ//ygiS//chaC//wecE//aroD//glnL//udp//rpoA//dhaL//rfbX//lacI//gltP//secY//secG//ilvM//ulaR//hybO//gcvR//endA//mutY//dacB//essD//rplD//ybhA//rpmG//eco//hemE//tdcE//aqpZ//flhE//insI-2//waaH//rhaR//folD//prpC//ggt//glxK//mdlA//glnK//hflK//ydeI//arcA//clpS//ibsC//serA//yceD//ssb//wzzE//aas//glpG//ybiT//yjhG//norR//uxaA//ansB//phnH//nemR//purB//fdoH//gltS//ybgP//wzc//ybjG//mtlA//lpoA//pepA//tmcA//grxD//yicJ//metB//rspB//yggF//sdhC//maoP//groS//yajL//mutH//lgoD//bamA//insI4//eutN//tar//yihR//chpS//queC//maeA//glpG//gyrB//thiL//yjjU//aspC//lsrR//glxR//btuR//ycgV//cptB//qseC//sfmF//mnmA//yiaA//malI//bioB//ortT//gabP//sapA//rplI//dgcN//hflK//nagB//ybjX//lolA//gcvP//gcl//hyfC//insH-5//ybiO//zntR//yehD//yfiR//arnA//yihX//ibsB//tag//ydcT//pgm//ftsW//parC//phoQ//lolA//yhjC//bcp//nrdI//narI//ydiV//ldrA//ubiI//yfgI//leuD//mliC//ptrA//miaB//tar//ptsH//uhpB//ybjL//ynbB//adeQ//casD//rplO//paaJ//yjeH//kefF//menA//oppC//yraN//ldtE//hprR//hybB//rraA//gatD//paoC//insI4//nrdE//cusA//crl//ypdA//ynaE//wrbA//asnA//wzyE//dacD//narW//msrQ//flgG//ftsE//kdpE//cyoA//chbR//ldtD//bglB//wzzE//yhaC//proA//orn//ackA//mdoG//rayT//flgM//fepD//mepS//pgm//lgoT//tehB//wza//aroG//dgcZ//eutD//mscL//idnT//bssS//potE//preT//hyi//yhgH//xisE//smrA//sspA//yahB//flgA//dnaQ//perR//opgE//modA//dpiB//pcm//galU//artI//ratA//mnmG//ftsZ//nanC//mltF//yihU//glmM//caiE//basS//hipA//lpxT//dsbG//rlmH//rcsA//livH//yihI//chbA//bcsQ//yhjA//kdgK//srlE//dtpA//zapE//ftsA//ulaR//elfD//ynfK//yahK//cysE//cpxP//ccmG//tesB//lpoA//cysZ//recG//astB//cysU//deoB//yidK//hslO//bacA//alaA//accC//yeeO//patA//nepI//dicA//tyrS//ygaH//ilvM//rlmF//cpdB//wecE//glpD//yiiD//xanQ//nagZ//zapC//ydcZ//gapC//nrdG//phoE//dsbD//asnB//groL//creB//zapA//yeaE//astC//hdeB//ampH//nrfA//hemE//lysC//exoX//hyaD//ibsC//ligB//pck//torC//ibsB//yjhC//dnaC//plaP//bepA//acpP//ssuA//yahD//paaC//cpxP//cobU//fimD//yjiQ//phnP//acrZ//yeaV//cysD//rclA//ybeY//yfaX//ypdI//cysH//ycaN//ybeQ//cas2//fabH//ygfZ//smrA//hlyE//hypA//fryC//mazF//amiD//dut//
GO_1901565_5	nadE//add//malK//holD//yhdH//relB//tktA//insI3//malI//gatY//fic//rnhA//recE//rhaD//mmuM//dhaM//nadE//casA//accD//ompN//glmU//rsmH//ftnA//melA//rzoD//lsrR//sgcE//nrfG//nrdR//nhaA//hyfF//glyA//uidA//xdhB//rffH//rplI//gatB//xylA//lpxC//wecA//ulaG//pgm//nei//ymfK//cmtA//fes//pck//hycI//ybdR//ydfH//mntS//cutA//ddpA//recG//mdlB//yedL//ygiB//lolB//mrcB//ygiN//yjiY//copA//minC//pstB//iraM//grxD//ompL//gcvT//minE//plsC//prpB//carB//ydfK//yfeW//lpxB//bssS//rimK//sufA//cra//mrr//waaH//lptD//pabC//ydcM//rplE//waaQ//sgrR//yaiV//hsdM//dnaX//nac//yfaV//patA//sspB//rpoA//yeaD//iscU//pdxA//dcuC//galF//znuA//ogt//rihB//yraJ//yfdO//secG//rutR//marA//ariR//ccmF//yacG//selU//pmbA//tcyL//rffM//sgcA//speA//atpC//tsr//guaA//ffh//hupA//nirC//skp//ygiN//waaY//tdh//hdhA//ubiE//rseP//tufA//rpmJ//waaU//nrdI//
