#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	ldrA//dgoK//thiD//yjjX//
GO_0099046_5	pgpB//queD//
GO_0099116_10	fliL//
GO_0099131_7	ettA//
GO_0099132_7	arfA//lolB//osmF//lolC//rutR//dgcM//dinB//yehY//frwB//ribB//ycfH//ybgQ//ymfA//bssS//ygaZ//cobB//glnL//hprR//deoD//yehX//argT//rclC//rffG//
GO_0099133_8	torA//pyrF//rarD//glmM//trmA//thiG//oppB//mug//elaB//zraR//rarA//ycjD//selB//hisF//ilvL//frdC//gadA//ybhG//alsA//yhdZ//
GO_0099587_7	ybfA//phoA//
GO_0101030_8	csrA//
GO_0104004_4	tsaD//mrdB//iraD//hmp//kdpD//srlB//ptsH//recX//avtA//lptB//dnaK//rfaG//yccS//rne//ruvA//nuoH//yahF//trkA//sdiA//ftsQ//yjiQ//evgA//yegT//pheP//
GO_0110017_7	bglF//
GO_0110095_4	oxyR//fdx//
GO_0140115_6	rlmM//mmuP//ydfH//yjhB//nadA//
GO_1900190_5	rclR//alsC//ackA//ilvM//lpxM//gloC//rplN//ilvH//focA//cas3//nudF//hlyE//cueO//
GO_1900191_6	secB//ugpC//uspB//lptG//
GO_1900192_6	dbpA//tolC//
GO_1900231_6	baeS//iscA//alkA//yccA//rlmE//
GO_1900232_7	lit//yfeX//yfdC//
GO_1900233_7	ycjU//
GO_1900371_8	ubiB//
GO_1900372_9	mnmE//
GO_1900376_6	fre//lysA//ynjA//
GO_1900377_7	slmA//
GO_1900378_7	dsdX//
GO_1900542_7	vsr//
GO_1900543_8	melA//
GO_1900704_7	lnt//
GO_1900705_8	gcvP//
GO_1900725_7	yqcC//
GO_1900727_8	lpp//
GO_1900749_6	ubiA//
GO_1900751_9	rhaT//
GO_1900866_6	rluE//
GO_1901068_8	yciK//msrP//bluF//ydjK//ubiH//yggW//ybeQ//rsmH//metI//yhcN//bioB//
GO_1901069_9	uxaB//
GO_1901070_9	yfbV//eptB//rsmD//pyrD//
GO_1901071_6	ttdB//nuoE//aroL//yqiJ//yphF//
GO_1901072_7	yidE//betI//helD//yeeL//
GO_1901135_4	rpsE//fadM//phnC//cedA//mutT//oppF//hslO//zraR//hypD//btuR//epd//ftsN//galR//ptsN//rutD//glgX//rpe//lpxM//zinT//bglA//fucI//sulA//rhmD//pyrH//avtA//barA//cueR//rpsS//dgcZ//gloB//argT//ycjD//recX//yjaZ//priC//dkgB//uvrB//rnt//fimC//cpsB//crfC//ygaH//ynbC//araB//aspA//hsrA//nhaA//lptD//ompT//matP//gshB//cysU//phr//yjhH//ftsQ//hlyE//puuR//yahI//mepM//ettA//mhpB//kilR//plsX//ffh//ibpA//idnK//phoQ//moaE//cysM//yidP//ansB//mutT//yjhP//parC//rpmC//galT//menA//entC//yjiM//potH//yrfG//tqsA//ydfD//higA//pgm//yggT//trmI//rplA//rssA//yeaE//dtd//era//der//yjiY//thiG//ebgA//yeaV//iraM//idnO//iscX//yibA//ycgV//hdeA//bglB//tsaC//uup//yedP//rpe//rclA//lldP//ydiV//fepD//sspB//acnA//allD//malZ//dgkA//moaB//bcsQ//fryC//dppF//aroF//lpoB//waaL//trxA//dkgA//hybG//allR//ampE//metI//bioA//cysK//entH//tas//rlmM//uacT//nuoL//insI4//ascB//yhjB//lpxH//thiM//etk//rhaD//ccmH//evgS//speD//rzpD//mdtM//nrdE//yiaT//ibsE//envY//rimJ//rpsE//nanA//ytfQ//pdeK//pdeL//fhuF//sulA//putP//yojI//waaA//yghB//ppiC//yicJ//ytfR//glsB//rplX//tadA//yqeA//nuoI//pdxA//mqsA//yddL//mdtP//yfcQ//yghU//sseA//rhaD//feoC//yfcU//ybfE//kduD//pdxY//ibsC//ynhF//bglF//bioC//etk//yhaC//galU//lpxL//lptB//yhjR//arcB//nikR//ravA//ydiZ//intA//phoA//rutA//narZ//yhbX//arfB//ppsA//yraN//guaC//avtA//hyaD//poxB//xylH//fhuD//fabH//hyaB//ampH//ompW//yccA//gnsB//trmJ//phoE//mutH//mppA//tmk//viaA//dsbC//tktA//rnhB//sdaB//cecR//pyrL//zipA//ptsP//pflA//sgcA//yciT//dtpA//wecA//opgG//mcbR//thiC//tsaD//rsmD//dctR//queF//intZ//puuP//holB//ybeQ//lldD//pspG//cutA//yfbU//atpC//mqsA//yqaE//yafN//tilS//fhuD//hflK//mgrB//alsC//ypdC//miaA//uvrA//trg//pnuC//
GO_1901136_5	rimP//rplX//maa//ghoS//idnO//sbp//bcp//ybfE//hyfF//rhaM//essD//pntB//hisH//intA//dctR//recX//mepA//amiB//tldD//mntP//pdeK//ibsD//elaD//yahB//ynfK//yehA//tdcA//paaC//higB//abgT//rcsD//pitA//miaB//dctR//hypB//fcl//higB//sdiA//mliC//rof//yeaV//pheT//aroP//xerD//hemE//lpxT//ascB//yafQ//wecC//manZ//essD//ycaO//
GO_1901137_5	bioF//intE//cirA//ybgI//yqhC//basR//dacC//hypB//lsrK//yqjA//mdfA//tmcA//treR//dppC//folC//tolC//cdgI//ydcZ//lapA//uidR//zur//yaaU//hisP//zwf//rsmI//yibT//yajR//yceD//queC//yihO//apt//hsdM//rnb//narY//zinT//ppiD//purT//murQ//mdh//nimT//yiiE//ycfJ//rhoL//yneE//gpt//menD//ahr//sgcR//rzpD//holD//sbcB//clcA//rne//curA//fdnH//xerD//pdeH//pheP//fliS//fhuF//ahpC//rapZ//rihB//degQ//purC//entF//bioD//rfaC//sodA//betT//tdcA//ompT//ykgO//ybeY//xdhB//coaE//yjbF//rclA//argC//deoB//nagD//yfjV//nsrR//ribD//mlaF//holC//gudX//hflC//yphF//pflA//wzc//recJ//cydC//priC//gcl//acpH//fucI//alr//rplR//ftsY//eutB//ybiJ//gatA//araF//agaW//mdtM//rplY//lsrD//arsR//dcuR//otsA//ffh//preT//ybcL//cyaY//hofM//queA//chbG//yadG//ymfA//dgoD//hybF//yeiE//flhE//hisG//fbp//leuO//yeeJ//aaeA//ihfA//tmcA//trmO//xapA//holE//citX//potC//wzzB//nudB//rluA//rnhA//trmO//proA//mioC//pgpA//hdhA//dcp//zraS//galU//paaG//fdx//codB//purN//rimM//yajL//citE//yidQ//nhaR//ygfI//mrp//
GO_1901159_6	waaJ//sbmA//murB//
GO_1901160_5	paaZ//ansB//selA//
GO_1901161_6	mhpT//yraR//sufB//
GO_1901260_9	galT//
GO_1901264_6	xapR//cueR//kbp//ptsI//aroH//phoP//glrR//csgB//ivbL//rzpD//acpS//rpmG//rhtB//paaC//zraS//yehZ//hypB//entH//fdrA//perR//envC//trkA//livJ//ybiI//potG//trpA//mhpB//flgE//nagZ//pstB//hemB//fadB//hemN//ubiA//frwD//arnA//glcB//yghG//ypdC//intF//yebG//rarA//lsrR//narZ//
GO_1901269_5	ydeT//rsuA//yiaM//malP//frwD//lpxL//rbsR//chpB//dppA//hyi//yiaO//ftsY//
GO_1901271_6	arsR//uraA//xanQ//rppH//csgB//yfbR//nth//rplK//folE//purR//sdhA//ppiC//
GO_1901275_3	uspG//
GO_1901281_6	exuT//
GO_1901292_6	udp//yeaE//hisD//ydjH//yadI//arfA//epmB//ydjH//fdx//crl//bcp//nagZ//srlA//yiiE//acpP//ymjB//acrF//plsX//dauA//ribD//ulaE//asd//casC//rzpR//hmp//yphC//frdA//ivbL//yhbS//ftsQ//mdtF//rzoD//
GO_1901293_6	phoE//ssuC//yjeH//hipB//parE//ccmF//hokB//trmH//ubiG//nupX//tadA//otsA//cynX//ogt//uidR//fadR//hisP//ydeE//ddlA//fixC//nuoB//selA//torI//fabD//rfbC//ccmE//opgG//dctA//potB//livK//xanQ//frdD//hisS//rbn//mreC//bisC//ldtB//rsmH//thiL//cusB//dapF//yfcG//cmk//ompC//tatC//intE//rmuC//idnD//yhhY//chaC//atpE//mlaB//rof//lptA//thiC//proW//cysP//paaF//trpL//cyaY//glgS//yedX//mtfA//fecA//ybfE//elaD//metF//yqiJ//potB//nei//pspD//fadB//torR//hybB//yaaY//
GO_1901360_4	flhC//hipA//nanA//pykA//citE//pabC//tsx//recQ//dnaC//artP//artM//ygdG//yibA//queA//mscS//amiC//gdhA//rpsB//yhhZ//mdoG//nepI//yfgI//borD//mlaD//ybiY//yqiG//torC//dppF//fecB//proS//yhjC//uacT//iap//mhpR//rfbC//citX//srkA//proV//queA//cysQ//bioP//yhaO//fkpB//amiA//ldtB//opgE//purL//adeD//secY//cdh//paaE//elfD//idnK//fecA//ftsI//spy//hemD//sufC//yhdZ//cysA//hslJ//hicA//gpmM//moeA//hyfA//cynX//yiiM//fucA//mak//slt//ribE//nagA//tadA//hdfR//mdtL//tehB//priC//sfmH//lpxC//narW//csdE//glcF//trkH//pgm//sfmF//ycjU//vsr//recC//sodA//gadE//kduD//hyfR//kdgK//relA//rsgA//caiB//lptC//dxr//amtB//ahr//gpr//rlmG//nuoL//ccmD//plsX//htpG//gadX//bcsQ//ssuE//copA//glyA//xseB//rfaC//nrfF//ldcA//plsX//yeaG//amiA//bioF//waaZ//dkgA//rssA//murA//chpB//dtpA//nrdG//yqgB//uacT//mreD//yadM//yqaA//fimH//rplP//yhbQ//cpxA//rplK//hemH//iscA//ybaM//chbA//ghxP//lrhA//flhC//rseB//scpC//dgcJ//kefB//elaD//yjcS//fhuB//yihL//paoC//rsmG//hcp//proQ//purA//fsr//mntS//yhaJ//agaA//yjhH//dppF//torA//casE//accA//hldE//mdtD//sbcD//yeiE//fadK//tdcF//potD//ytfE//pncB//ldcA//fiu//fdoI//yjjW//amyA//rnhB//idi//yejE//dcuC//nirC//gltS//amiD//yheT//ygiB//mutM//metB//kdpA//gltP//ebgA//yehU//narQ//pldB//malG//lsrG//folD//aceF//wzyE//uidR//cbl//mepA//gltD//elaB//insK//cysN//cca//xylR//yphC//yqiJ//curA//bioP//dxr//setA//rpmF//insI1//lolD//iraD//sthA//uxuB//zipA//yeaV//gstA//ispH//mtlD//fliM//yhdJ//dctR//rplN//phnP//aroH//pdxK//recN//roxA//parC//waaH//rpsJ//yhjR//blr//rfaD//mraZ//yidH//fimG//leuO//mtr//tatD//rpmE//sfmC//fimE//phoE//wecE//oppB//ydeI//mhpA//arsR//nepI//yceO//yobF//casB//ycbU//chbC//bioD//aroG//folA//rbfA//yfdS//fliD//phnJ//folA//ais//moaA//sdhE//entD//torD//narG//ydjK//maoP//tolA//yciH//astC//tehB//dppF//ydiQ//fadI//lpxK//sapB//mntR//infB//tdcB//ugd//yggD//nudC//bamA//flgD//fadI//nimT//coaD//caiB//aroB//yiaN//yfeR//folD//surA//yieH//cdaR//deaD//emrK//yfcU//miaB//prmC//frwC//ycfS//intE//recQ//hybD//atpD//tag//lldR//opgB//frwC//mmuM//chbG//hemN//lpp//gltK//orn//rihB//guaD//pliG//malF//tsr//ycaN//rluC//rcnR//ybaE//groS//sthA//ccmE//pyrG//iscA//allB//kilR//chbG//rph//yidZ//sapD//hybC//lpxL//rclB//glpR//queE//serA//yhaV//hcaR//rimL//cynX//mgrB//amyA//ybhP//yjaA//moaE//rraA//ydcT//ypdA//yihO//ymgF//tgt//rsgA//trmD//dsbC//abpA//rimO//radA//fdoI//frdB//glmU//kdpD//ydiF//leuB//ihfB//yfdK//yqgF//pdxH//hisB//epd//murD//pmbA//panE//cas2//bcsQ//tehB//yciE//rfbX//dgoT//rnpA//lysP//intE//rlmC//fur//uhpA//bfr//fruB//ravA//etk//treF//ppiC//rnd//rbsB//galR//xisE//mdoG//tolC//rapZ//fimD//rluF//ldrD//soxS//hicB//uspG//cydD//yfiC//yoeB//torS//tgt//pliG//yiaT//opgE//rtcR//pyrD//kdpE//hybO//dnaG//adk//cmoA//glyA//lamB//nfi//cas3//rplT//yaaY//ygeX//prmC//artQ//opgE//rfbX//corA//ompR//pgaB//tpx//puuD//sfmC//yhhZ//psuT//yqgB//ykfM//gsiD//ubiI//nupX//creB//secG//pgaD//dkgB//sufE//ycaO//fkpB//kdpA//deoA//chbA//dsbG//lldP//tehB//ynbD//yjiQ//fabG//folA//kduI//menH//asmA//lysP//cheY//truA//focB//folC//ugpB//yjjI//cysS//ascG//ygaH//yhcD//dapA//smpB//phoE//insA-2//acnA//dicA//glnP//pgsA//citC//ybdG//erfK//leuS//blr//rluA//xseB//tolA//gapC//trg//hybE//ydjJ//yedF//yqeA//yegD//hybF//yjiY//osmC//hcaC//ldtE//selA//cyoD//kbaZ//infC//ompC//malK//recD//mdoG//rpsK//osmF//argO//ftsP//tolB//bioB//pinR//pdeR//fbaA//pdxB//cusC//bioB//ccmC//guaA//relA//ppsA//tatE//fdx//asd//mgsA//glnD//rbsD//yiiD//sfmH//perR//eutA//treF//potD//purL//sufS//ybjL//ydiP//ybiV//mak//yahD//sgcA//fdhD//hofN//relB//syd//satP//uvrB//yjaA//malK//mdtQ//ybiX//mdtO//ompR//gatB//dcuA//rpsG//lysS//srlB//relE//relB//mscS//yggW//hisA//mtnN//acnB//lpxT//rplY//yciV//rplE//rpsB//btuD//sgcA//gntU//cydB//fklB//panF//metR//fdrA//tpx//lacY//ldrB//yqjA//dnaK//yagU//metH//dtd//feoC//wcaJ//mzrA//yhbO//lipA//sdiA//lpxH//yjiM//ybhS//yfjR//nagZ//metG//rnc//lplA//tsx//mtn//sucD//hchA//yqcG//ascF//ugd//gadE//pgrR//ptrA//appA//ybdR//rpmJ//yijE//selU//ldrA//ppsR//cutC//sodA//trpGD//scpB//hofC//rpsN//yehP//wzc//tktA//rbfA//adeQ//trmL//hchA//pflA//zapE//ecpR//frlR//cheZ//yajD//csiR//aphA//uspB//folM//cdaR//mhpC//udp//copA//topAI//mdoG//mdtA//dapA//mqsA//mdtM//manZ//rbsD//sucB//frmA//ascG//melR//ycdY//yneL//yafO//dctA//xseA//hcaF//entE//dsbC//lpxB//rlmL//mdoD//hdhA//yhbQ//ycfJ//cpdA//flgK//ypjD//murA//guaA//epmA//ppx//yqcG//wecE//yahD//pepN//trpGD//yneE//norR//uidC//focA//rnd//yhaO//satP//hslO//coaA//clcB//ynfH//dauA//rfbB//yjbE//nadE//gldA//hemE//tmcA//mutL//rtcB//ygbI//lacI//yafO//ybaE//hprS//acpP//ogrK//azoR//argI//ybjG//cspC//nusA//tcdA//ypdF//nagD//yhaC//yegT//dsbC//ypdA//xylR//pflC//ttdB//fmt//malX//ubiH//mscM//sgcX//ubiC//srlE//sapB//araD//satP//ybdZ//amtB//dapB//yfeO//mdtL//yidQ//yciK//cdh//gstB//
GO_1901361_5	rdgC//ybjG//tisB//tauC//fhuB//ghxP//holB//yggD//rutR//envR//prlF//paaK//csiR//fryB//modA//yajL//yqeA//xapA//wcaC//stpA//secA//yidL//rluA//yjjB//ilvM//wrbA//panB//msrC//yjbG//ulaC//ompW//yhgF//mobA//cpsB//cpsB//rpmF//malK//tktA//dcuB//aroL//fimF//yjbF//sgbU//yedF//eco//iraD//uidC//hokB//ssuD//thiH//cadC//nagA//fdhF//manY//gapA//mtn//tsaE//obgE//sbcB//fieF//glrK//hrsA//mdtN//zntR//uraA//fliD//yqjH//lysC//ibaG//lptF//ccmD//yjbE//nagD//ycbU//ubiC//accD//ynaE//rpsE//yfgI//nlpI//ydcZ//gudX//yiaF//dnaQ//lptD//oppD//ldcC//entS//cysN//gspE//pitB//pyrG//rlmD//rpmH//nrdF//rpmG//waaJ//yadN//tehA//exbD//waaL//rbsA//afuC//elaD//motA//glpR//ppiC//dhaM//etk//galF//ppsR//leuD//rsmI//rpsO//yraK//kgtP//glsB//murQ//ftsA//ykfM//nrdA//cpoB//eutK//puuC//leuC//zraS//
GO_1901362_5	yneJ//glsA//ykgM//rnlB//slyA//yiaJ//puuD//hslO//rsmI//frlR//yeaK//yieF//proS//torC//sapD//yaiW//mdtP//lysR//parE//ldtA//trkH//endA//ytfP//citG//yhiM//speG//rpsP//tyrR//glyA//tdcA//yfhH//nimT//mdlB//yjiQ//yraR//rplI//rluC//dcuC//dsbA//trpD//lptF//fadL//xapB//gntK//rzpD//hyaC//orn//puuE//ftsK//yjeI//lysR//cheA//pinR//nrdB//ygiN//ydjJ//mutT//priA//alsK//tcyL//sfsA//ybbY//degS//folP//cbtA//rpmA//yahK//yhdJ//sdaC//pepA//pspA//dsbD//narY//wcaJ//waaP//yijE//nrfD//macB//grxD//hsdR//trxC//dnaX//argF//rutE//yjaA//mgtA//ubiJ//coaE//rhmD//mtnN//rhaS//cyoE//fecB//curA//ybdN//elaD//gspF//hexR//rsuA//rutF//pncB//parC//aspA//mraY//ydiO//thyA//nhaR//mdfA//ppc//flhA//ulaF//pheS//flhD//cysZ//tauB//nhaA//fpr//yahN//tufB//mhpB//erpA//purF//citT//tyrA//pgm//ftsP//dhaL//ttdB//cca//uspC//rsmG//rpsJ//fimG//nuoN//astB//yihT//polB//rimJ//rlmA//yadI//puuP//pdxY//narI//argR//orn//yegS//ulaC//idnT//eamA//rlmN//alaA//ddlA//ypdI//mioC//lolE//serA//mgsA//nuoE//folP//trmH//tnaA//accA//cmtA//hcaF//higA//perR//thyA//yhcH//gudD//waaO//radA//mutH//ygbM//caiB//yqcC//cmtB//dsbD//secG//iscR//ydhJ//yraR//aidB//melR//yidZ//citE//ybcQ//pepB//zraS//ispH//mhpR//znuC//yeaV//lpxC//hisH//iclR//abgB//mutL//prmC//pepT//malF//nirC//sgrR//menF//corA//yjjW//hslV//ydiK//ascF//allC//ygbN//putA//fdnG//hisC//narZ//yadN//leuD//elaB//puuP//hemC//gntT//citE//rutB//dsdA//yciK//gspF//mprA//rsmE//bdcR//tauA//asmA//sufE//trpGD//nhaA//sdhE//nrfF//macA//rpsG//rnt//fumB//raiA//artJ//yifB//yqgF//recO//rnt//yghW//potC//fmt//truB//ariR//priA//cusB//afuC//narW//garD//paaG//ccmG//setC//casD//topAI//sgcX//pgm//rfaB//prmC//yraR//cnu//fdhF//yghW//tsf//tatE//yadC//narK//puuR//speF//selD//elyC//alaC//dmsB//rpoA//trmI//yafE//purN//waaZ//rcdA//metN//cspG//dgcZ//rpoD//cho//hinT//tsaD//ralR//guaB//yidD//moeA//murD//cbl//rodZ//thrL//rplE//yciT//marR//cobS//ydeO//mnaT//ydjL//mgtL//yegT//tus//exuR//hscB//ssuA//cdsA//lspA//lhr//ygfZ//ppk//gcvR//creC//folD//purA//rplS//yhfS//btuF//rpmH//creC//fimE//hsrA//glpX//rplM//nuoI//bluF//fre//yccA//rbsB//hha//agaS//insI-1//ubiH//puuB//ogt//ycbX//cobC//alaA//yqeG//mhpC//uup//waaG//yjaZ//sfmF//aldB//fliL//mnmA//adeD//hisI//hisB//thrL//coaA//gcvH//ygfX//fryC//narY//ccmE//arnB//fdoG//yhjV//tap//frvB//phoQ//rlpA//ypdB//acrD//accB//tatD//torA//rlmM//tas//rsmI//hpf//decR//yqjA//leuO//srlD//
GO_1901367_6	zntA//ygcW//
GO_1901401_6	speF//
GO_1901422_5	yiaN//lacY//potB//
GO_1901440_4	frsA//
GO_1901441_5	ycjU//
GO_1901463_7	wcaB//
GO_1901530_5	dinD//lolE//msrP//rpsK//
GO_1901562_5	ycgR//
GO_1901564_4	malP//holE//mrr//hyfR//agaA//nadD//hsdM//emrK//cusF//lpxP//sgrT//ppiC//ilvB//zapA//sgrT//acrD//infB//galT//yjaZ//menE//pliG//ubiA//ansA//arnT//hisS//bamE//otsA//intF//pckA//torZ//ubiA//ilvL//chbF//psuG//ppiC//hisP//slmA//yiaT//mtgA//frmR//yddM//ftsP//dgcN//fecA//araF//pmbA//fic//ynaE//yiaB//sapA//lpxL//rtcR//fis//glcC//glmS//bluF//dapD//yobA//glvC//tolC//yjeI//yaaU//sufB//ypdF//recB//tolA//melB//uidC//lptE//rpmA//menA//pdeK//paaB//dut//otsB//ybcL//hisS//ompR//dacD//yeiL//focA//polB//ibsD//yqgF//uraA//rplJ//yhcF//yraJ//murC//fadD//rhoL//ybeY//rimO//gstA//btuD//ftsX//dsbD//casE//ftsK//nsrR//mhpB//kdgT//tolR//yjcE//erfK//sapC//upp//prpR//yhcN//glcE//dmsC//tamA//dapD//yciT//ydeP//csiR//metN//pspF//sgcB//rhaM//purB//yafE//ttdB//nrfE//plsX//mog//glgX//xylG//glpC//lpcA//yebC//rpsK//xerD//bluF//selB//ridA//ppiC//rpsS//ygeR//rfaQ//ttdR//corA//dnaA//gloC//seqA//sfmC//feoB//flgK//ycbX//yneJ//yeaK//xseB//hscC//hns//bamB//dbpA//rpmJ//tufA//mntH//narY//pth//yebS//dctA//melR//gloB//csrD//yahN//amiB//hofO//tsaE//glgA//lplA//hpf//katE//ycdY//crcB//paaC//napB//rhaT//yahO//frdC//fau//barA//eno//cecR//yneL//cydC//rtcR//rclC//glgS//yiaJ//queF//sgrT//ugpB//yqgF//mprA//arsB//pgaC//lepB//ycgB//cra//gltL//rlmL//abgR//pgk//rclC//queG//ompL//glnQ//chbA//yejF//ybiT//puuA//rsmI//emrK//fepG//fepD//lsrR//proS//mreB//opgB//lolB//yhdJ//cbrA//yfeX//hyaB//yjiR//der//argT//tolR//rpsI//oppC//yhaM//wrbA//malE//ffh//sgcB//dnaN//xylB//clcA//dppF//degS//lpoB//pagP//tdcD//tmcA//alpA//narI//ydjL//ubiD//mdtN//uspE//yjjV//yiaU//deoC//glmM//copA//ldrD//norR//glnL//cedA//gloB//nimT//pagP//ynbB//norW//hsdM//uidR//dcuD//kdpF//ymgC//sutR//ssuD//kdsB//yehW//rpoH//tusD//parE//tdcF//ascF//umpG//uspG//ttcA//ibpB//ydjK//ansB//lipB//ompF//topA//secM//ssuE//baeS//cheW//yhjV//allR//rph//sapF//abgT//aroC//nagZ//wcaJ//pmbA//flhE//yaiP//eptC//surE//cbeA//amiC//ynaI//ligB//murC//lpxB//lpcA//yjbB//argI//sgcA//yejB//dppD//lgoT//ccmC//glpD//melR//dhaK//qseB//btuB//insI3//sdaB//uspF//yohC//allR//cusF//ymgC//alsE//insI3//btuC//feaR//fimH//bcp//matP//rpoD//setC//melB//clpX//umpG//yadV//napF//ihfB//insI4//gabP//dinJ//mdtA//mtlA//argS//higB//atoS//glgP//rplB//bamD//xylG//yhgF//mltA//hofP//xanP//tauC//puuC//fimI//thyA//hisQ//epd//yhcD//pspC//cyaY//insI3//lyxK//fur//fimH//apaH//cobB//cheZ//paaA//fre//yhcF//helD//yhbS//yqhD//wbbK//panZ//lptG//rusA//ybhG//pyrG//nanA//rtcB//frlR//yaiP//lipB//thiM//glcC//nrdF//flhA//kbp//chaC//cutC//galU//yfaX//dhaR//dppA//cyoE//osmC//secD//mnmG//glnE//mtgA//chbB//trmI//rplS//leuD//ybcC//gatZ//rodZ//lon//ssuE//argR//yrbG//secD//srlD//tsx//hofC//rsuA//glxK//panF//yjfF//hcp//yfjR//insK//prmA//speF//hscC//psuT//amiA//rarA//msrQ//livH//mcbR//ftsZ//evgS//eamA//prmC//fepA//rpmH//accA//prc//abgR//cysU//mutT//yeeL//ftsL//pstC//yggF//thiH//hofN//yfdR//hxpA//amyA//ivy//pbpG//gatC//dnaX//wcaB//ortT//napA//lsrK//hflK//ybcM//aceF//bfr//hldE//dnaJ//gatY//csgD//wza//yddG//maeA//hns//rplD//yahD//mdtB//galK//mscM//yoeE//yhjD//fecA//ybeY//moaE//ilvM//lplT//cyaA//mscL//btuC//glpA//arnB//melA//cheA//sfsA//ddlB//sapB//ompL//coaA//priC//sugE//yhdX//nanK//katG//ybiJ//ycjR//rnhA//ccmF//glcA//argK//pbpC//yehB//rssA//acpH//ybiT//secG//rpsN//trpC//ybaM//yiaT//dtd//npr//uxuR//decR//yehB//pphA//nuoE//yeeA//chbG//ugpC//bhsA//sseA//ftsP//mscS//crr//purB//glnH//fepG//clcB//sbmA//rfaB//hemE//csgB//ettA//rpsG//ilvA//ybhG//birA//aroF//cspG//csgF//alaS//ynfK//rffT//lptG//rseC//livF//cspE//yfcG//ynbD//dmsC//wzzE//mltD//yaaY//yejE//proX//alaC//yicJ//thiD//glpK//rimJ//rhaT//alaE//aaeB//priC//glgP//fetB//accA//pflB//acrD//ytfR//bglA//yiiE//livJ//ykgM//ydcO//ygaV//waaS//yhgF//flgJ//yfbU//tabA//lon//fimA//puuB//uhpA//ettA//intA//araB//ogrK//phnH//agaC//rclR//lpxH//pgrR//thiQ//rpsT//rraA//ssb//folD//tdcF//hyaC//lysC//mhpA//cueR//cbtA//ppc//yiiE//trpA//ycjD//yciH//groS//hslV//rfbB//yqiG//dcp//ssuA//nadK//wza//pck//wzzB//mtlA//malY//hflC//hycA//yciE//evgA//iscR//adk//exbB//insA-2//dcuR//recC//aroB//pth//aroK//nrdH//ydeI//uidA//pyrD//yfeO//insI3//dicA//hybD//chbG//rbsC//rusA//mltG//nmpC//gutM//yeaK//osmC//yhdW//cbeA//hyaD//arnT//kup//yfcQ//cdaR//afuC//srlR//gmk//proW//hflC//narX//tdcG//rseC//rarA//galM//mreB//hofM//pdeF//rpnC//mutL//hokE//nikE//shiA//mraY//agaD//paaA//ubiI//secB//yjbH//ybiY//ytfT//yhjX//ycgR//yibH//zitB//surE//tonB//pgi//ugpC//oppA//nagA//ygbL//ygfA//gltB//tyrR//cpxR//lpxC//yjhP//rpmB//rho//glxK//lptF//argO//ygjH//smpB//livF//carA//nrdD//ravA//pldB//panD//cvpA//acrD//ydaN//sapD//dinD//fdrA//citT//mltC//kdpA//chbF//ftsI//glpB//tehB//ttdA//bacA//bamB//epmC//nuoM//ibsB//dauA//csdE//corA//yaaJ//lrhA//selD//yagE//acrD//ygcW//tatC//
GO_1901565_5	uidC//tolC//abpB//codA//tyrR//amiB//lacY//flgG//rng//mazF//ybhR//menC//yidQ//sdaB//pgaB//potF//ybjD//zraR//epd//rutF//wcaJ//djlC//pyrL//purR//yagE//pepD//gcd//cusF//hisS//sfmD//ybaO//ydeM//puuE//ybiO//fdoH//mraZ//mngA//smpB//aspA//rfbC//yfdR//frvA//nudB//ubiD//mmuP//mtgA//metH//ypdB//pal//purA//tsf//crp//hemN//ribC//argH//dtpB//ynbD//ybdH//leuS//gcvR//xylH//yafE//gadE//ybiV//ascG//sucD//murI//pflC//sstT//upp//chbC//ybhP//hslR//ytfQ//ampD//etk//gcvR//pdeL//yebG//yiaJ//dtpD//pepN//agaC//pdeF//phoQ//hyaA//osmE//mlc//holA//sxy//dsbB//hyi//alkB//menI//argC//azoR//galP//uxaB//rlmC//yajD//gntT//frsA//proX//malZ//cobB//oppF//garD//ulaC//fbaA//yajR//xapB//speA//bioP//btuC//ulaR//atoS//yhjC//bamD//narW//yehY//sucC//insI3//hrsA//focA//yfbS//artM//gstB//pheT//clsA//nrfC//yahF//yggW//fhuF//greA//
