#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	cmtB//lgoD//sucA//rluB//
GO_0055114_3	eutK//relA//dtpD//yfdC//aslB//feaR//btuE//lptA//yjjQ//intE//dapB//gltP//ldcA//yghW//relB//fliD//nrdE//sbcB//dbpA//cyoA//tolQ//adeQ//pagP//ldtE//infB//fadH//panF//hybG//marR//yjbF//hxpA//nrdA//aslB//fieF//insF-1//nuoM//ydiZ//tpx//nuoB//narK//rsuA//hisB//ptsN//rclB//yhiM//hypF//dgcM//folD//lpxC//yahN//dapB//proX//rutG//ampH//hisD//glmU//ravA//nfi//betA//pbpG//xylB//cspI//yadG//selD//ydeT//yfiC//paaE//tdcF//bhsA//atpG//ybaE//hemD//csgE//ydjE//ykfI//cdgI//yafS//setC//mepS//sad//mepH//ugpB//yihS//codA//yhgF//arfA//frdB//pabB//yjiQ//tamA//ppiC//yidQ//murR//yneE//ubiH//hscA//fadE//csiR//yeeO//mdtQ//nagB//ligB//mdh//thrC//mepH//tatB//rsuA//glgS//paaA//alaS//uxuA//yhjD//prlC//hrpA//hsdR//pdeR//cusR//chaA//fhuD//ansA//rhaD//mdoG//prmA//ybcJ//hscA//yfcF//ykfI//phnJ//waaF//mazF//ybhR//yoeE//fhuC//raiA//yehB//ynaE//ldrA//ppiA//yphB//yebS//truD//lpoB//rpiR//ugpE//btuB//napB//srlA//pepQ//asmA//pnuC//degS//raiA//yiiD//msbA//pstB//cysI//dusB//relA//ydeO//grpE//fepG//gsiC//ilvB//yfaE//xanP//yjhI//sfsB//lptB//bssS//ompL//hemB//pdeK//dxr//zapD//mlaE//insI1//dld//nupC//yoaA//rpsG//lrp//nrfF//rluF//dicC//nsrR//melR//hxpB//rlmC//potC//ydiV//yacG//topAI//
GO_0055129_5	dsbB//yagF//yihP//
GO_0055130_8	ecpR//mrr//
GO_0060003_10	metQ//hflD//cpoB//plsC//
GO_0060255_5	ymfA//nanC//pgpA//pinE//tonB//yebQ//ybdO//yidZ//melB//trpE//xylG//dcuA//aes//pdeF//nei//ybdR//grcA//recE//lptD//rpsK//yhjV//livJ//metI//chpB//hxpB//yggW//osmF//ybcL//nuoN//pinQ//frlR//iap//cysM//appY//menE//gadC//betT//sad//ycfJ//fic//fbp//fabH//gspF//flgA//zraS//moaA//rpmE//yagG//yobA//ndk//alkA//rsmA//dsbG//nepI//ycjD//eutA//cysG//rplJ//csiD//hypB//mdlB//yidL//yqhD//epmB//cadA//nac//fumA//dapF//treF//agaS//seqA//lapA//ugpC//pgl//gpmA//cheR//ybjL//plsC//rplO//yiaO//zur//cca//yfgI//ybiS//nlpD//dinI//ygaZ//yfdG//sodB//ppk//yjiA//secD//fliS//rpsN//dnaT//prlF//spy//glsA//sbp//garR//bioD//ptsP//zitB//curA//yejA//rpiB//avtA//ftsY//crp//ydjM//pbpC//map//recT//narG//acrF//ynbC//agaS//rep//panD//chaA//insH-5//pgi//ydeM//xylR//yhhY//fliM//yrdA//rffG//yfiR//arnA//cca//srlE//rtcB//araB//ecpR//insA-1//fixA//glsB//nadK//pyrB//yfaV//dsdC//asnC//yraJ//ydfG//apt//acpT//xylB//narK//pdeF//norR//waaU//yafO//yhbX//argD//mrcA//frlB//atpH//mdlA//envZ//mocA//pdeF//hyi//cbrA//rfbD//ulaB//cysC//rsmD//serS//allS//ispH//ytfP//ileS//ptrA//mntP//yfhH//csgE//ldtC//tauA//yfcU//selA//ydcT//ydjH//hyfC//hybO//rpsH//melA//fieF//ydcI//etp//afuB//arsR//csiD//accB//clcA//tauD//csiD//norR//mliC//purL//nanA//trkA//amiA//rutE//hyi//rhtA//mipA//rlmB//pal//cheW//recO//lipB//fliG//pyrC//modA//dcyD//menH//glnL//moaD//mug//yiaB//yraN//borD//cadC//ygfA//yqgF//ftsI//rnb//suhB//gutQ//yagE//cynS//mglC//yagG//yhaV//dnaJ//secM//kch//chaA//metH//mdtE//pstA//cbl//metB//sdaA//pcnB//sfmF//yqeA//kdpD//ugpE//yebK//fimB//narK//yohC//rfaE//flgF//ybgQ//dacA//mgtL//yjbE//tusE//dfp//ecpR//ydiR//brnQ//rbsD//dacB//cbeA//elfD//casE//glpB//bioB//iscX//aroP//kefF//yegV//yhbY//yhfS//cysK//rpsH//cheB//phoQ//ybcM//yidA//setA//cfa//gudP//phr//eamA//blc//adeP//nikA//fadK//narQ//ybjG//ybcJ//yneL//setC//ralR//cvrA//lysO//thrC//gntR//gcvH//arnT//rpsO//yhjD//rutE//ygfZ//gph//recR//yaaJ//gnd//bluR//mdtM//hipB//lsrB//gltI//potH//skp//yidL//ybhI//kdpE//uspE//hupA//treF//gdhA//yeeA//sufB//ydaV//rpmF//rbsK//frvB//yhaV//yphB//ihfA//paaF//rssA//yehC//elaB//potC//ibsD//ycjQ//mltB//rlmF//rep//tdcC//wzc//bssS//corA//nrdE//dicA//yahO//yijO//
GO_0060274_5	rna//
GO_0060326_5	cpxA//
GO_0060341_5	hemL//waaO//
GO_0060491_5	rpmJ//bglX//rof//tolC//
GO_0060566_8	gcl//
GO_0060567_8	rhaB//ybdM//ypdC//
GO_0060699_8	orn//slyA//yobA//nadB//fimI//
GO_0060700_7	livG//wcaB//ldtB//gudP//tisB//
GO_0060701_8	yhdZ//yieL//glcF//dtpD//rseB//
GO_0060702_9	bglA//aroD//nadE//iscR//tufA//
GO_0061013_7	citE//cobU//emrB//ttdB//ymdB//
GO_0061024_4	ttcA//rhaS//yfbR//fecC//rplT//iscU//insA-2//pyrL//idnK//elfA//yghO//pspA//
GO_0061077_4	nagK//dcuA//clpP//frmR//nanE//sdhA//phnG//glcE//sdhE//pnuC//cobT//glsA//comR//ybhI//mscS//cyoC//holB//acrF//mdoD//ybcF//purR//sufB//wcaC//
GO_0061475_9	murA//
GO_0061504_8	tcyP//
GO_0061610_5	rsmH//
GO_0061615_7	modB//fimH//
GO_0061687_3	nirD//epmA//yiaF//nikR//rlmF//ybeF//
GO_0061720_5	manA//fixC//yfcQ//pspA//
GO_0061727_6	aspS//bssS//asnS//rpsE//mltD//rplS//ampD//mnmA//murI//djlC//ychF//yjiY//ygcR//dsdX//lsrR//yehC//mazG//pdxH//yraJ//tufA//hxpB//mlc//appA//dicA//
GO_0061984_6	ascB//
GO_0061985_7	yebZ//
GO_0062012_5	ydjH//pal//bdm//glpK//deoD//yejB//yhbY//ychH//recA//rbsC//rpsO//
GO_0062013_6	smpB//fdoI//leuA//
GO_0062014_6	yifB//rlmM//
GO_0065002_6	nlpI//pfkB//moeB//spy//narI//sgbE//yjcS//rsfS//
GO_0065003_5	hypA//ftsQ//yeeY//hsdM//intS//lipA//dcuD//ytfT//gsiB//allC//ftsX//rhaM//rfbC//acrF//pabC//tonB//mdh//ynfF//ynfE//mdtB//zwf//gadC//glk//alsB//rplF//sstT//tas//glnD//secE//yiaO//tatD//uvrD//malS//hdeD//insH-6//msrP//malG//glsB//mog//prlC//melA//treR//argD//gstA//tadA//gpp//gppA//pflC//crcB//yabI//yidK//narW//topA//zapB//lacI//ybaM//rlmE//fryA//thiQ//rsmF//ugpC//cfa//bcsQ//yjiR//insI-1//mscS//thiE//trmH//yhbQ//ycfS//trmD//ybiW//sdhB//ssb//thiE//csgD//speF//tus//bcsQ//yfcA//hda//folD//thiI//gshA//malG//yqaE//btuD//aroK//yraH//gmhB//lpxK//ydjK//
GO_0065004_6	xylB//
GO_0065008_3	rseP//ompR//purL//rhsD//mdh//setB//yeeL//rutD//oppF//gmk//ynbD//glrR//yiaB//torD//abpA//pgaD//hypF//clcB//yqiI//argA//rspB//ydcZ//narL//mhpT//gmk//nrdI//gmk//murP//yjjU//rng//yciT//ftsW//yhhT//fimF//gsiC//tatE//sgcB//uvrC//diaA//borD//apaH//ppiA//cusA//tusA//thiM//yghG//hypB//cyoD//yjjI//hdhA//yfdR//kdgR//malY//aaeA//cysW//ychO//waaP//ycfL//murE//yiiD//fadD//narV//cutC//lysU//mdlB//ilvN//kdpC//rfaG//mnaT//ldtD//mglC//leuB//manZ//sgcC//acnA//entS//bamC//yebG//csdE//frdA//xapR//gabT//tsgA//oppB//sgcE//ybdG//nikD//dtpC//rfaE//nrdF//plaP//secD//glpA//ubiI//tdcB//dapD//trxA//cvpA//ydfH//leuE//cptB//pspA//ydeM//yfeR//setC//gatA//ompR//allR//dapD//gpp//tolC//glcF//rplN//ydbK//ycbU//glnS//ydcM//hyfF//cspG//paaK//cca//hyfC//rfaQ//ydaV//csgG//malK//lamB//lpxC//cysW//sgrR//hcaC//
GO_0065009_3	yghO//yobA//emrE//ychF//vsr//ydaC//adeP//hdfR//bdcR//ubiB//chaC//arcC//dinB//wrbA//bioA//yiaL//bamB//dinQ//alsC//appY//yhdZ//adeD//secD//artP//ybdN//leuD//ssb//ytfQ//ldtE//minE//mutM//sfsA//hdfR//pbpC//slmA//ybcQ//clsB//thiQ//ribB//lysR//hprS//ycjY//glgX//nagZ//yjjU//kdpA//mtnN//yjjX//dinG//yiiM//rraA//rpmG//kup//hupB//dtpD//manA//recX//mdoG//xdhB//tauB//ynjA//hipA//argA//eptB//nudC//rihB//yghG//yidR//guaC//hyfC//frmR//moaD//kdpE//nlpA//pepN//rplR//rplT//
GO_0070084_7	hofM//
GO_0070085_3	ubiC//nupC//
GO_0070178_5	sodC//
GO_0070201_6	napC//selU//alpA//
GO_0070206_7	yihT//kdgK//amtB//yoeE//
GO_0070207_8	hybF//ratA//allR//caiE//
GO_0070297_7	ydiZ//
GO_0070298_8	lipB//
GO_0070301_6	rpiR//rpsS//aldA//thrC//secG//rpsP//mpaA//sdaC//arnE//infC//
GO_0070329_5	rhlE//raiA//
GO_0070413_7	dnaX//hycA//
GO_0070415_6	lysA//avtA//
GO_0070417_5	ydcI//xdhB//serA//mscK//
GO_0070453_7	mraZ//
GO_0070475_7	tatC//yidZ//cheY//cutA//tktB//ybcC//yejA//mazF//puuA//rnhA//cas2//radD//fhuD//dkgB//hrpA//recA//yqeA//osmY//lsrR//
GO_0070476_7	yjjV//melR//
GO_0070482_4	nadE//aroH//pyrG//yciG//
GO_0070525_7	higA//glrR//kdgT//ycbX//
GO_0070574_9	yeeJ//yigB//hchA//tsaC//
GO_0070581_8	csiD//
GO_0070588_9	cadB//
GO_0070589_6	flgE//yaaU//yjjU//hybF//rseP//rplR//yagJ//erpA//mrdB//paaD//mmuP//lepB//ycgR//insA-2//malY//flgA//mnmG//yeaK//mutM//pgaD//yehD//gloC//uhpA//ygdG//rihC//def//fimF//yfgJ//zapC//hofP//norW//lolB//phoR//adeP//clpP//mdtE//queE//lolE//mioC//ddpX//aroP//pinR//pgm//
GO_0070627_10	pspF//
GO_0070646_6	hofC//
GO_0070647_7	ybaM//
GO_0070689_6	hcp//ulaC//
GO_0070716_8	shiA//
GO_0070726_5	htpX//bdm//
GO_0070727_4	alkA//moeB//dtpC//insA-2//nrdI//fur//rcdA//era//yqaE//glyA//hypB//cysU//tamB//cueO//glpX//fabI//mnmA//
GO_0070778_6	der//rraA//
GO_0070838_8	rplD//aroH//chbG//oppD//queC//glvB//iraP//hslJ//fimI//crp//mnaT//basR//setB//rplL//ygeA//
GO_0070873_7	narP//mngA//
GO_0070874_7	araG//
GO_0070875_7	cusS//
GO_0070887_4	trmO//cysQ//ssuD//torC//rutG//yadV//mdtM//tdcR//nrdG//nupG//ubiE//mmuM//allR//csgE//dppA//lrhA//yiiD//puuD//rcsB//yaaJ//queF//narP//fliG//tsx//mreC//clcB//yagJ//ebgR//rpoH//pdxB//hxpB//ygaZ//rsmE//sdaA//ascG//pheA//ygbN//adk//ssuB//elaD//dacC//argP//ruvA//coaA//cobU//galM//ccmD//thiC//kbp//yqiI//yeaE//sgcC//trpS//mcbA//aceB//arnE//garD//intA//rfaE//yghB//
GO_0070894_6	cpsG//
GO_0070925_5	yobA//cbrC//aroF//hyaC//purC//ygeV//yhaO//ggt//ilvI//ybaE//
GO_0070930_7	pflA//
GO_0070972_7	insH-6//
GO_0070981_6	pspG//
GO_0070982_5	skp//
GO_0070988_3	hemB//ycaO//
GO_0070989_4	nanE//
GO_0071103_6	glgS//argS//cutC//rpsA//yidP//pykA//bdm//ppk//rzpD//sgcA//aroC//menC//gmd//nepI//yegT//ygaH//cydD//aroF//gspJ//
GO_0071139_6	torS//yihW//
GO_0071214_4	yajR//srlB//rpmC//hinT//hcp//glcA//dauA//srlD//alsK//gor//solA//hybD//rluA//setB//secM//cydB//puuR//leuB//yggT//dtpB//frr//ackA//hda//cobB//
GO_0071218_6	yjiY//
GO_0071229_5	insB-2//yeeA//fkpA//pgaC//nth//
GO_0071230_6	bioF//
GO_0071236_5	ulaE//glgS//slyA//sapF//apt//phr//yjeH//paaG//selD//zitB//malF//gntU//glxR//evgS//rpe//mcbR//ybgP//recN//
GO_0071237_6	hdhA//csdE//
GO_0071241_5	glnK//deoC//ybiO//ycjD//yedP//arsB//hisG//ltaE//yibA//rutC//hflC//cysH//yifB//moeB//glpF//pykA//rspB//
GO_0071243_5	cysB//
GO_0071248_6	yibH//msrC//yebZ//rpsP//iraP//birA//prc//rne//kduD//ompC//gatC//glnH//pstB//clpA//
GO_0071249_6	potC//citX//
GO_0071250_6	yafE//phr//
GO_0071265_5	dfp//cysS//trkH//zinT//yggT//
GO_0071266_6	infB//hypT//
GO_0071267_6	yihR//maeA//phnP//
GO_0071270_6	appY//ybcM//
GO_0071271_7	dpiA//groL//
GO_0071276_7	mltG//dsbB//
GO_0071280_7	greB//luxS//
GO_0071284_7	glmU//
GO_0071286_7	hyfF//ynbD//
GO_0071287_7	ycfJ//
GO_0071288_7	fixC//entB//
GO_0071289_7	idnD//
GO_0071291_6	paaE//
GO_0071292_7	dmlA//dsdA//
GO_0071294_7	frc//yraH//
GO_0071310_5	hemF//pal//ssuB//nupC//malZ//frwD//eptA//epmA//galS//ydcT//hofC//
GO_0071417_5	argF//ccmE//ttdA//
GO_0071421_9	panF//abgA//mscS//
GO_0071422_7	yhhY//ilvM//iscA//
GO_0071423_8	rplD//
GO_0071453_5	recD//rpnA//yafE//
GO_0071454_5	uup//eutD//
GO_0071456_5	artQ//
GO_0071467_5	lolB//glmU//yebK//plaP//gcl//fdhF//nagC//maoP//nrfA//uxuB//lasT//
GO_0071468_6	abpA//macA//nrdI//nadC//ssuD//intF//rpsL//dppB//mqsA//higA//
GO_0071470_5	pgaB//ortT//argO//ldrB//flhD//qseC//mqsR//ydhJ//tag//napC//
GO_0071474_6	leuC//dbpA//ilvH//appY//
GO_0071478_5	yheT//appB//murI//
GO_0071482_6	tdcE//acrE//purL//
GO_0071483_7	rrrD//
GO_0071495_4	sbcC//acrZ//eamB//
GO_0071496_4	araB//mreB//ftp//yfcG//hprS//mngR//dicC//ais//yejB//gspF//rutR//garK//rnlA//rdgC//aqpZ//rzoD//nuoE//rffH//hybG//fhuF//ybiW//mlaD//manY//bcr//cusR//flgH//ftsZ//ftsE//dgcJ//yraN//add//hslO//yphF//galE//yjiR//napD//ybaQ//phnK//abpA//mtnN//lolB//bioD2//yiaA//artI//holB//nuoF//crcB//orn//bsmA//menD//rapA//aroF//ascB//
GO_0071500_5	mrdB//
GO_0071502_5	dcuB//
GO_0071545_6	arsR//mngA//
GO_0071554_3	pabC//yiaO//ybiJ//plsB//cysW//pldB//yqaA//dusB//melB//rutE//nemR//ubiI//ltaE//ftsE//priB//ybdZ//btuR//acs//nuoE//yafN//nagD//yjcE//trpD//
GO_0071555_4	cecR//tar//rffM//waaG//nac//trxA//rhaS//fruA//kup//fadD//cptB//mdh//mlaF//
GO_0071577_9	yeiL//cysH//rbfA//feoC//dnaE//yggX//cpxR//
GO_0071616_6	ydiQ//lptD//
GO_0071702_5	yahI//hlyE//lpcA//chiP//fdnI//nuoN//acpT//rfaB//ada//phnN//mngB//yjhI//nuoG//zntA//sbcD//wzzE//ybaK//ibsD//fabR//glpB//aroB//cspB//ddlB//ydaV//wbbK//hemA//rcnR//dsdX//lsrD//mrp//ubiB//ydcZ//yegS//rnc//ratA//srlR//mlaC//ydbK//csiR//ymgA//kdpF//yieL//intZ//xylR//yhaM//ldtD//flgG//ggt//sgcC//ydfK//focA//kgtP//rbbA//cas2//potI//frvR//gadA//acrF//ymdB//idnO//hyaA//obgE//idnD//tyrS//aroD//rhaB//murJ//thiH//yjbF//yeaV//fadM//ccmH//hemE//yefM//fryB//moaD//argB//tatD//znuC//kdgT//brnQ//ybaL//ddpX//glgS//rtcR//uof//flhD//recD//aroL//rpsG//fixB//rraA//yihU//waaG//fkpA//mhpT//yghO//osmC//mgrB//recB//insI-2//iscS//mdh//trpS//yjcS//yadC//gyrA//lpxP//yehA//entH//yhjG//cca//ycgB//sapA//fabD//yjiA//pinE//mtfA//trmB//tonB//rpsR//nhaA//flhC//mdtE//ispH//rhmR//yjiY//cstA//gspI//aceK//ycjQ//flgD//yiaF//queD//argR//tktA//ribD//tehA//mcbA//ynbB//rfbD//yihQ//yfaV//ydbK//waaY//mcrB//sxy//yddG//rfbC//ydfK//rlmJ//ynfE//ybgQ//uspC//setB//argH//prs//rsmB//miaB//ynbD//lsrB//ybiO//yjiQ//cysP//trpR//manZ//yiaU//wzzB//metN//rraA//idnT//ubiJ//ilvM//ychO//hexR//kdsD//hybE//pyrF//crr//sodC//ftnB//yfdR//pabB//shoB//gadE//creB//lysO//gsiA//nfuA//zwf//lysU//folA//waaU//sdaB//yfgO//purU//dtpD//dxs//ygiS//argK//ptsG//btuC//gntU//lysP//pfkB//lpxK//thiL//epmA//rpsO//ribA//srlD//tcyN//hemL//degP//aer//lexA//frr//ldrB//tmcA//thiL//yeaD//yfbU//exuT//ykgM//mlaF//rzpD//macB//hofP//yihV//ldtE//nirD//yedX//osmY//ahpC//mntR//ffh//rluA//folC//pflB//mscM//nanA//murF//hisS//dnaN//csiD//frdB//yfaL//mobA//phoP//iraM//leuS//cpxA//malF//ppsR//cof//thiD//atpB//lgoR//nikA//ydcR//nagA//ccmC//creC//intZ//htpG//fur//mak//agp//kdpA//lepA//alpA//rlmM//nepI//nuoH//thyA//nuoN//ogrK//ybaM//xseA//agaC//yphD//lldD//fucP//waaB//thyA//narK//lpd//dmlR//nupC//rlmH//gatB//gcvT//pykF//asd//cadB//ldrD//pflA//rfbC//nanE//mreD//fabG//paaJ//cobU//ydcM//envZ//yhjD//phnO//queA//cmoM//ybcL//hdeA//yedL//yajL//metN//mmuP//rsmD//acrZ//fdrA//ybiA//mipA//yfcQ//malX//bluR//folD//fdx//yeaK//efeO//epd//bioP//ssuC//bioA//lgoR//tauD//proQ//tolB//nei//gcvP//atpA//tig//ebgR//tesB//yggW//orn//menD//rutC//ypdB//rpoS//potD//iraM//prmC//fucI//ybeF//aer//hcaC//kdpC//lpcA//hcaC//ridA//clcA//hisC//ycbB//wecB//marA//fcl//ftsK//murF//sspA//cytR//secA//hycH//trkA//tolR//asnS//ycgR//kdgR//yfdG//hscB//slyA//fumB//ykgM//ldhA//ycdY//ybcC//btuD//ogrK//nikD//cspA//cvpA//ugpE//yhhT//
