#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	ydhJ//yeiL//mug//eutD//
GO_0099132_7	hisS//adhE//glnD//ygcW//bamE//yihQ//tehB//phnP//zapE//lysC//ykgA//qseB//trpD//yahB//folX//ykfM//queG//dsbD//rseP//cbl//fecD//fliZ//pbpG//
GO_0099133_8	agaD//rpsM//betT//serS//marR//epmC//ybcC//yjhG//nrfD//roxA//map//fecD//rarD//tdcE//yidP//yfdC//kdsD//rmuC//rclR//rplY//
GO_0099587_7	frwC//edd//
GO_0101030_8	yfdK//
GO_0104004_4	phnH//rhaA//ynfE//norV//yihP//proQ//tehA//radD//xylB//tqsA//ybiS//menC//mnmG//hdeB//uxuA//hypB//trpGD//yobF//ynbC//mioC//qorA//sfmC//glpR//rutA//
GO_0110017_7	torI//
GO_0110095_4	yagE//iscU//
GO_0140115_6	nagC//yhbY//murA//ytfP//cpxR//
GO_1900190_5	wrbA//gpmA//nlpD//lpoA//clsC//fliM//yejB//yhdZ//yiaN//gspF//ygcW//sfmD//fadL//
GO_1900191_6	phoQ//tag//yfiC//arnB//
GO_1900192_6	tyrB//pgpB//
GO_1900231_6	emrE//pgaD//sufE//kbp//cbtA//
GO_1900232_7	pepT//era//yqeF//
GO_1900233_7	nuoF//
GO_1900371_8	mntH//
GO_1900372_9	fliK//
GO_1900376_6	rfbC//pdeK//yaiV//
GO_1900377_7	tdcB//
GO_1900378_7	opgB//
GO_1900542_7	pflC//
GO_1900543_8	ygbN//
GO_1900704_7	xerC//
GO_1900705_8	bglF//
GO_1900725_7	cyoB//
GO_1900727_8	hemA//
GO_1900749_6	emrK//
GO_1900751_9	yqjA//
GO_1900866_6	metB//
GO_1901068_8	cheB//zapC//cnu//yidD//serS//hokB//yraJ//argR//brnQ//dicA//araH//
GO_1901069_9	rhlB//
GO_1901070_9	livK//stpA//caiF//bioC//
GO_1901071_6	appA//ydhQ//dsdA//dgcM//yehX//
GO_1901072_7	kdsC//iscR//chbB//rapA//
GO_1901135_4	ghxP//kch//hscB//nhaB//ppiC//yeeJ//decR//ydeO//gspI//ccmG//ldrA//yqiH//entB//ybaK//ghoT//truC//rlmD//yafC//rnhB//yieE//ybaQ//asnA//dacD//nagE//yfjR//dosP//ydjJ//abgA//idnO//yeaD//mug//entA//rzoR//grpE//mglB//yhhY//rsmI//lysS//araB//dtpC//bglA//yidZ//rhsD//nuoL//thiC//phoQ//tauB//tdcF//pphB//argD//yhbQ//hchA//lgt//wrbA//fecB//citE//arsB//dnaG//truD//mutT//hinT//yebQ//allD//ykfM//bcr//secB//insB-4//nmpC//caiE//pdeR//ygeR//ydhC//rfaG//cbtA//gpr//sapD//ydiZ//tauD//ycjP//exoX//ynfH//adiC//waaF//pntB//mqsA//ulaC//arfB//purF//insI-2//dnaG//ftsZ//trmD//nfi//otsA//patD//cpxP//puuE//fdoI//fliK//wzzE//gcvH//sodC//mdtN//aceF//eno//uspF//pdxY//dxr//mhpB//dmsA//cmtB//lexA//kbaY//yqeG//araA//ygiS//zur//nei//lldD//dcp//wrbA//nanA//ppc//purL//intE//fruB//plsC//srlA//rnpA//nemR//yibF//cysP//rpmC//rspB//dkgB//crfC//yfdR//fdoG//ycaO//ispA//acrF//rpsI//betA//lolB//mlaE//rclC//upp//sbcC//sdiA//murE//gspE//yidR//rpsK//prpD//mngR//mhpB//opgE//cvpA//ydjJ//cpdB//dps//dapD//tsaD//acpS//gntU//asd//yfgI//uvrB//ubiX//narU//ahr//uspC//sgbU//cpxR//bglF//cobS//fepE//ftsQ//ldtC//kefG//bioB//btuB//ygfZ//ytfP//purD//mscK//mcrA//narQ//bepA//livG//purN//rhmD//metC//acpP//tsaB//atpA//yeeO//hsdM//araA//yciK//trkG//ygfX//tolR//kch//yaiP//eamB//arnE//wecC//rusA//ynfL//pstA//yihW//ypdA//ydbD//rcsF//pdxK//lplT//serB//yihS//ampG//diaA//hycA//yaaU//yccX//mdfA//yraK//yddA//ynhG//rsmH//tehA//cbrC//kdpA//rlmJ//ubiH//holB//tufA//glyS//rutR//yahD//yiaT//tsaC//dmsB//rlmB//nuoB//eutD//ndk//allD//rtcB//cyoD//dsbA//ydjH//putP//tktB//nikA//ydjJ//hofQ//sufA//glcB//mdoG//oxyR//rnb//dtpC//mlaC//phnK//fecA//chbG//yeaG//hisM//
GO_1901136_5	yneJ//ptrA//pykF//agaI//hypD//yjjU//yohD//maoP//sodA//hybG//trpGD//yjfP//phnG//yhaM//thiP//hybG//azoR//malY//purB//prmC//mhpA//cusC//umpG//mntH//garL//ygiS//tolB//rpnB//bdcA//frwB//rpiA//fau//yfhH//mgrB//uraA//adk//chbC//gltL//yjbG//rfaG//yahK//selB//glnK//endA//lepB//rpmF//yidP//rimJ//nupC//rplP//yqhD//gadC//
GO_1901137_5	fecA//accB//rhaS//proS//clpS//nudC//rlmB//rdgB//ibsC//carA//seqA//mdtD//mepA//recB//uspE//ubiD//pbpG//arnE//bdcR//pepD//sppA//aaeA//fmt//betT//yqaE//yohD//cho//abpB//ubiX//dapD//hisB//ruvB//rplW//rppH//hslV//yfjR//hfq//hdhA//tonB//nhaA//codA//rpnA//ldtD//hslJ//cpdA//ydcI//zraR//yfgI//edd//gspI//mtfA//dedD//gltK//ilvH//cusS//rlmA//mnmA//yaiW//ftsX//rsgA//ybiV//cysN//rhmR//grcA//flgA//ygiB//uxaA//hicB//tsaC//tamB//glpF//yqcG//tgt//proB//chpS//carA//wzzE//carB//yhiM//bhsA//yhbS//mlaF//casA//agaW//metN//acrR//bglF//yaiV//fepE//phoP//idnO//glpA//yghG//glyS//flgE//cusS//znuA//lit//proV//rzpR//zntR//viaA//insA-2//asr//hypT//galR//tadA//mlaE//truD//dsbB//nagE//hyfC//ribC//intQ//prpR//solA//frwB//ghoT//mdtO//ettA//setB//dcm//ycfJ//tusC//cysE//nuoI//gabP//citG//kduD//ybbN//mazF//yfjR//prc//tyrA//ygbN//yjjV//kefC//tyrS//ydcI//yoaA//tpx//dcuD//yhbY//cysU//zapC//yagU//lpxM//ybiW//rzpD//dgoD//hslR//bamE//entA//prlC//tabA//yqjI//ynfE//rarD//ygbL//
GO_1901159_6	mdtJ//arcC//tauD//
GO_1901160_5	dsbG//tar//purC//
GO_1901161_6	yhjR//selD//caiD//
GO_1901260_9	opgC//
GO_1901264_6	moaE//yiiD//deoD//pgl//aroG//dgcM//asnS//trpE//hisM//glmM//fimI//ompW//ftsN//secY//ycjU//surE//hemB//nupG//aspA//gabD//upp//yeeJ//paaC//murB//araE//degP//mglA//nagZ//sohB//yeeJ//lldP//pgpB//gpmA//manX//yjiM//yihI//dapF//proA//flhC//yqhC//bioA//corA//pyrH//yfeD//
GO_1901269_5	aspS//pspG//cynX//thiI//bamE//menH//dgoK//arnB//rhaA//yjeI//potA//hflD//
GO_1901271_6	ycfH//galM//rpmE//ftsI//rffT//gpt//gsiA//ivbL//tauC//dinQ//rrrD//sfmA//
GO_1901275_3	folC//
GO_1901281_6	lepB//
GO_1901292_6	citT//lsrK//pheP//cueO//ybdZ//yneJ//sufB//grxD//acrB//alkB//amtB//glnD//recX//yadI//casD//cheR//endA//ydcI//tatE//carA//yiiE//basS//phoQ//proV//mntR//umpG//feaR//ghoS//fucI//insE-1//ssuA//ettA//
GO_1901293_6	ybdO//aroP//hyi//gatY//ybcC//gabP//ycjR//pspC//trmO//pyrC//ygdG//hldE//yiiE//radA//cfa//marR//cadC//ybgQ//glyA//ubiE//setA//ibsE//zapB//aroG//deoA//gsiA//setA//puuR//yieF//fabG//speA//mepA//entF//phoA//ppiA//ydiO//bamE//rffM//ulaC//glpF//flgK//mqsR//serA//rfbD//murC//mlc//alr//mliC//rutE//ppiD//fepG//ybfA//rpoH//rlmL//citT//gudX//ldtD//yahK//metH//truC//dnaC//ilvC//sgcB//opgE//bioF//yedA//rpsH//yhaO//argH//nikA//amiA//trkG//selB//rpmG//phr//
GO_1901360_4	ynfL//guaD//nth//bacA//yjtD//hdeA//rpsG//xerD//rpe//mlaB//ftnA//phoQ//glrK//malF//tufB//cfa//tatC//smpB//yfgO//parE//ycjR//pgaB//hslU//rpsE//mazG//ghrB//lpxL//ygjK//glnE//perR//recO//gltI//apaH//pflA//holC//yfhH//polB//topA//nirD//fimI//mscL//ubiF//rtcR//glk//hcaD//adeP//yijO//yiaB//chiP//yfbV//acrZ//dacD//degP//rlmN//glsA2//yfiF//aqpZ//ccmA//yqiI//dcuR//mukB//atpA//recX//oxyR//intF//emrB//dinG//dnaQ//yhjB//ybiA//mlaF//nudG//chbG//lrp//yedL//acnA//ycjD//metI//thiG//opgE//hisG//fimA//ariR//fimC//alr//hyfR//ilvE//nrdG//mtlA//pstC//motA//hprR//ftsY//agaI//ychF//mnmC//hyaC//edd//fabD//fhuF//rcsC//glsA2//rbsB//envC//tauB//sdhC//preT//fabG//satP//lptG//mobA//dgcZ//pdxK//iscX//cheZ//rnr//yfaV//fucI//yjjV//zinT//ybhJ//yebK//agaA//grpE//tomB//aer//murP//bdm//fpr//ybaM//rhaA//ugpC//mreD//folD//yghB//citE//hypF//yegD//narJ//rsuA//ybdO//pppA//mepH//rfaC//yebC//yidD//mdtJ//lpoA//dapF//ompT//ynhF//rfaH//rplA//nuoN//atpE//hybD//essD//yibF//rpiR//yegS//sfmH//hyaC//yfcV//cspD//ycgR//ypdB//ligA//fdhE//secM//gsiD//phnC//puuD//hyaB//bglX//ybdM//gstA//ycgR//ybjD//yjhG//glgB//rfe//hyfF//dacC//fumA//panE//hsrA//sucA//hofQ//yiaU//rimJ//elaB//dnaE//gfcE//hcaF//sdiA//pflA//mscL//bamB//ftsX//nikE//sapA//ptsI//ydjH//rfaG//kdpF//cysG//ogrK//cydD//yfcU//dps//yahI//modC//kefG//cysS//ybcM//yhbY//proB//yfiC//ldhA//cysI//rcnA//fadA//yeiE//ribA//lapB//rpsT//sapA//waaL//yjiX//dacD//uhpA//codB//phnI//pcnB//sdaA//yghU//nikR//barA//xylE//rbsK//livF//accD//tag//entH//ascG//araE//rnd//ybcF//mqsA//yjbG//kdsA//ybiH//plsC//menF//uspG//clpX//menB//pykA//xerC//hisH//flgA//ebgA//artQ//ulaF//xylF//pyrH//ykfM//yedA//ybiA//ada//thyA//kdsC//ydfH//nhaR//evgA//yfhH//pgpB//degQ//rtcB//yqcG//pgpA//xerD//ccmF//proB//yqiI//yagG//tauB//gspJ//ftsX//emrE//frvB//serA//ymfK//fdoI//chbF//yeaD//rayT//lysO//ydjH//yfcG//ydgA//yajD//ytfE//cnu//nuoG//rpmC//oxyR//rarA//uspF//ydcR//nhaR//ecpR//sad//speF//murR//gltS//ddpA//gabT//secG//ycfS//yhhY//yjiM//ygiS//btuD//dppA//nlpE//rayT//yicJ//galM//livH//araH//dgoD//ubiH//ymjB//xisR//prs//insH-6//yecS//gatC//moaE//panC//lplA//amyA//yehU//murI//mscL//mocA//mnmC//fabR//efp//mdtG//fepC//atpA//uhpC//insE-1//slyA//pspC//cmtB//uidR//sodA//frsA//aroB//glgX//yfeW//bioA//ymgC//kdpC//ygaV//dsbC//cusB//recA//pheA//elyC//ycjQ//bamE//puuB//moaD//envR//rpsM//hybA//sufS//dgcN//hprS//dapB//dgoR//ilvE//rhtC//tig//elaB//panD//argB//hflK//ftp//argR//decR//ycaO//fiu//fliD//ybeQ//uxaC//norR//rraA//allR//fdx//cnu//rfbD//flgA//mrcB//rcsA//gltK//gcvH//csiD//rnr//mhpB//ssuC//lsrG//iscX//rffM//yhbX//waaO//mliC//livG//rfaQ//lepB//truC//rlmN//mhpC//pspF//acrD//rnc//pinR//comR//nrdD//hyi//puuE//trpL//pfkB//casD//yihS//glnQ//cusC//cas1//emrD//narU//deoC//ileS//fliZ//mipA//yfeD//insI4//ompC//lysA//mnmE//ycjY//acrD//recQ//rpsS//dgoT//yodD//ygiB//yadN//cynT//gluQ//cspC//hypE//yiaF//iscS//holE//yceO//ycdY//nuoL//pldB//aroB//atoS//bipA//fadE//hrpA//yjcO//ulaA//livF//cas1//insI1//waaU//insH-5//gpmM//yobF//yajO//lysA//insA-2//lon//rspB//fepE//ndk//flgK//ybiH//yagU//yphF//csgE//dcp//ynbD//yhbS//rsmB//ygiS//menE//clpB//ldrD//lsrD//lpxB//potI//narH//dedD//tus//dgkA//yjiY//iraP//yfiF//hokE//fdnI//cobC//nemA//ugpB//edd//nadC//araE//nusG//nanS//yrbG//astC//deaD//tcyP//plsX//menA//csgE//ispU//yraK//cadA//ygfX//tsaC//mazF//glcC//yagI//ddpA//uidC//malX//gor//rutB//yedP//lyxK//proP//yoaB//waaF//hokB//yiiE//bssS//yehX//gcd//ybjI//wza//ugd//fixA//deoA//yeaE//cspB//sgbU//clsA//hypF//nuoL//kefF//hflC//ada//murQ//nupG//fabA//actP//rfaQ//leuA//gppA//yihI//envZ//metN//yhjG//map//puuC//fadH//ycfJ//tdh//rpiA//fadH//msbA//ispA//zapB//atpA//mfd//ileS//ybaL//ybfE//hyfA//napD//mtfA//eno//yaiW//livK//cdh//ubiF//srlB//aspS//rnd//cfa//agaV//fdoI//tolR//chbR//fimC//hycI//fimE//hyaA//cysB//intA//adeQ//rppH//cptB//dnaK//alkB//ykgM//alkA//trkH//csrD//hemN//fes//aceB//glnH//ybiH//malX//ydjH//crr//ygiB//ybiT//ytfE//rhmR//yjjW//sodB//glpA//deaD//ftsW//lysS//ghoT//fucI//atpA//recE//mgsA//accD//ais//yhaM//pnuC//frsA//maeA//torS//lsrK//rpsT//dcd//yfbS//sfmF//rclB//dicC//yidL//rluC//alsA//ybiW//artI//envR//phoA//fepG//trmI//hslU//cutC//yobF//pdhR//dtpA//thiQ//argR//hdeB//yqcG//aroL//mlaE//flgM//gcvT//puuP//pntA//curA//murG//umpG//rimL//speD//dhaL//ais//msrQ//surE//fmt//alsC//fimF//otsB//purB//cfa//gnsB//nuoE//purD//sapD//puuP//fieF//emrB//slmA//yihL//pspC//rhlE//yieF//rfbX//yciA//rpsI//mdlB//iraP//fumB//coaE//oppC//bdcA//galM//cpdB//azoR//blc//bamD//thiG//eutR//ddpX//yfbS//nagZ//panC//clpP//oxc//msrB//bioD2//ebgR//mdtD//amiA//yfhM//yihR//ivbL//nrdE//hemB//cyoC//nadD//thrB//flgK//rffT//ccmA//rfaF//trmJ//tamB//rpsD//tyrA//gloA//ynfH//priC//asd//pitA//csrA//livG//
GO_1901361_5	ygfX//nadA//nrdA//arcB//idnO//blc//sspB//feoC//feoB//accB//waaB//yiiE//nlpA//tyrS//hmp//mdlA//fecB//rbsK//fdhD//gltD//udk//lgoD//gadA//ynhF//dgcQ//nupX//rimM//torI//bluR//rlmJ//acrZ//dxs//kdpB//trpR//ybiS//lepB//fepA//rhaB//guaA//aaeA//recE//gatA//rpnC//murG//dbpA//gudD//yfdK//narZ//priB//ibsA//fliK//gadX//fur//lpxB//dgcZ//ruvB//sgbH//nudB//gluQ//serA//yiaF//rsmH//yiaT//envZ//tnaB//thiH//lysS//phoB//sdhD//yigL//prfB//icd//atpF//cydA//gsiD//guaC//yadG//eutA//dfp//yggX//livF//folD//fliA//yfaU//mdtM//mtn//nudG//lsrG//fecD//yfiF//pitB//hicB//pgl//tesB//yqeG//metB//ispH//cspG//rhlB//insH-6//rlmM//ftsH//leuB//elaA//fhuF//zntA//yeaK//luxS//sgcX//ahpC//ugpA//xylR//lysC//hprS//yieK//waaH//dsbD//elfG//yjbF//glgC//rffG//ydfK//tdcA//cecR//cueO//glmU//
GO_1901362_5	speA//aceF//bglX//argP//ydiR//pgaB//argO//lgt//lplT//lpcA//mnmA//ydfD//pcnB//cspG//selA//galR//ybaL//ydcR//yijE//hda//tsr//ldtC//sgbH//narG//yeeJ//rplO//iraP//trpB//truB//rclB//iraD//hisM//yacG//hda//rlmG//yjiM//rhmD//rppH//dcuA//rcsB//rbsA//dnaB//rplJ//yijE//ybdN//rfaH//ligB//yhdW//rplL//djlC//malK//lapA//rbn//ycbV//vsr//msrA//ybjI//eptA//lolC//ccmC//acrR//rna//osmC//pitA//rfaC//guaC//aqpZ//fixB//nrdA//cra//cydB//xapB//ulaD//agp//carB//slyA//gyrB//btuD//yejB//cysN//aceA//maeA//hybG//menH//deoB//lpxL//acrD//csgA//yebS//pdxH//artQ//mdtE//ychO//rpsA//feoB//ibaG//motA//cdh//gppA//yhgF//hypD//ompT//ompC//ilvA//pheM//rbn//mrcA//ppsR//paaB//glgP//glcB//yedX//cysA//sgcB//eutN//mak//oppD//mpaA//trpR//bfr//trpD//pcnB//ybbN//yieH//adeD//yraK//iraM//yjgX//bcsQ//sfmH//fecB//yafO//yggT//chbG//yijO//sgcE//bioD2//ushA//abgB//rpnD//arcC//tig//ccmF//zupT//rapZ//allC//glnK//nadA//ortT//accD//recJ//serS//ybgP//galR//glrK//bipA//ubiI//hupA//insI-1//oppD//tatE//argK//mdtA//aceK//murD//aceK//torS//ravA//ruvA//yeiE//ulaB//yqgB//rhaD//gsiA//malK//gadE//hisA//rfaC//casB//rcdA//gatZ//arcA//rep//malK//yoaA//era//dcuD//ruvA//yddA//yqaA//hsdR//oppC//cho//glpA//malG//rcsA//yedA//lipB//hybC//yigL//metL//cysA//pspC//yfcF//slt//gltL//livK//rutD//insI1//bioD1//paaH//fabA//aroB//gloC//psuG//fabG//cspC//deoR//frmB//clcB//ycaN//uidC//wzb//ygbN//yajL//flgG//ybeY//fucO//dadA//yagE//glpK//ydfK//tyrS//kdpE//fepG//rplE//soxR//atpF//hybO//yagJ//mdtC//ydgA//phnG//paaG//cvpA//rpsE//asnA//casD//rffM//ybdZ//acnB//ilvD//ddpA//nfuA//tsf//leuS//idi//msrC//sgcB//putA//pstA//cpsG//dgoD//thiP//mcrA//tadA//fdrA//yehX//deaD//yeaG//glnP//fucI//yiaM//fpr//lasT//cdsA//metN//aaeA//yceO//tdcA//vsr//lldD//lacI//xthA//thyA//mhpR//zapE//mscK//alsA//iscS//yejB//relA//lolD//phnP//pgrR//puuR//ldrA//ssuA//secF//yccX//nfsB//yoeB//paaA//sufE//ulaE//asmA//envZ//iclR//treB//htpX//gldA//yphC//uhpC//tatA//thiQ//pgpB//nhaR//ydeI//dedD//narW//alpA//ccmH//gshA//betB//yeaE//nudC//ilvL//ygeW//mdtJ//nagZ//ychO//ydcT//hemB//cyaY//sgbH//sucC//rarD//ynaE//ftsA//ydcT//xapA//gnd//treF//gldA//ugpB//zitB//rutF//ybiW//abpB//pflC//ybeY//mdtI//hemN//tdk//eptC//mnmA//rhtC//hyaB//fsr//ubiA//mdtF//pstA//phnP//ftsI//proP//bamE//aes//hofQ//fepB//phoA//ygiB//pgl//trmI//ydfK//tsr//yaiW//ffh//wcaJ//ssuA//preT//panD//malK//rpsD//
GO_1901367_6	ynbC//cadB//
GO_1901401_6	yfbS//
GO_1901422_5	gph//osmF//hslO//
GO_1901440_4	dnaN//
GO_1901441_5	mak//
GO_1901463_7	artP//
GO_1901530_5	ychO//phnM//paaH//cpxP//
GO_1901562_5	aceB//
GO_1901564_4	ynaE//narU//paaD//rpiA//yfgJ//yfcS//dicC//yiaO//sufB//uidC//hisI//rnhA//mdaB//cheR//yegT//bcsQ//fimA//fdhE//syd//frwB//diaA//livK//nrdI//rpsJ//lgoD//ppc//yifB//galF//mltF//rcnA//nrdB//insI-1//aceB//gpsA//mdtF//metB//yifB//pgaA//dgcE//gcvH//clsC//ygeW//narL//dkgA//nlpE//yfgO//paoC//lpoB//coaA//sufB//sapC//ribF//sucB//dedD//artP//sfsA//yiaF//fryA//mltC//rbsA//arnA//garL//mpaA//galS//waaS//nikC//ulaB//atpH//intS//fadD//frlC//yfcU//thiP//gudD//hldE//uvrY//btuD//glgB//yagG//lpp//deoB//aidB//zapC//argB//hslV//tus//yojI//mutL//hha//apt//eutN//oxc//ivy//yhdX//yehP//entH//eutR//pabB//folC//uhpA//agaW//nikC//lsrR//dgoK//yeeO//sdhD//yfgJ//aroA//menA//nei//intA//curA//adeD//ygcR//nirC//gltK//focB//phoB//msrP//tdcB//yebK//ybiV//hxpA//lsrD//yjhI//pspD//mgrB//glcB//nuoH//cynS//pgpC//rutF//rpsL//hicA//ccmF//yiiE//yhdZ//gntT//rraB//uof//ykgA//dnaQ//hflK//mraY//cnu//mreD//pheM//yfcQ//fryA//opgH//lptE//eutK//rssA//selD//gnsB//dhaM//nagK//mltF//cysZ//eco//nrdH//acpP//mlc//mqsA//nudB//flgD//ycfJ//rhaT//cysS//preT//hemC//tdcA//dapA//mntP//pykA//lolE//plsC//dnaX//mtfA//dtpC//ackA//iscX//kdpE//yobA//cdh//sfsA//yhaC//xylF//atpH//phoE//rpmA//hdfR//fruA//panC//hycH//aspA//rpiA//csgF//araA//yihX//nagA//manY//speB//napC//yraJ//galK//luxS//bssR//suhB//mqsR//dgoK//ymgF//yqjA//asr//glnL//dxs//gpmM//atpH//yfiE//glpB//fsr//hpt//clcA//alpA//rstB//rcsF//garP//dsdA//ulaG//puuC//tas//rpoS//rimO//fdrA//ompN//potB//xisR//higB//garK//pgk//ygiV//waaQ//glgC//aidB//fic//dsdA//lsrB//hyfC//yagF//lrp//cvrA//rpmC//yehT//hypF//insH-6//narJ//dctA//bacA//bluR//trxA//sugE//glcE//atpH//rhmR//srlD//lysC//yieF//sstT//yfaV//recE//ytfE//adiY//xylG//lpd//cysS//fadM//rlmJ//frsA//era//intZ//ydfK//yadK//hpt//yiaB//arfA//rutR//umuC//tufA//rlmC//ybjD//gutQ//cpoB//patD//arnD//ppiD//srmB//flgB//flgE//dxs//mcrA//glsB//tsgA//entH//phr//yegV//lldD//dhaM//yafO//fcl//yjgX//rnd//fliM//otsB//shiA//yahK//fabI//yhdH//prmA//tynA//araC//dgcT//torZ//dmlA//uxuA//tgt//entC//rpsE//feoB//tsaE//ygiB//uidA//gloC//glpC//mtr//casA//xylR//citE//xylG//degS//csgD//potH//cyoE//glnS//yqeF//dsdX//proX//dgcZ//ddpX//chbG//ubiF//yjjW//moaD//prmB//mcrA//ldcA//caiE//emrD//rplM//menE//yihT//ybjD//yhjC//sufD//yejF//fliS//cmk//menB//ubiB//endA//pfkA//casD//yadC//gcvH//acrR//argS//trg//murI//tynA//dauA//glnQ//cdaR//dtpB//yfjR//yhcF//zntA//xapB//nrdI//sapF//purB//hyfF//lptC//astC//acrA//yfdO//uup//modC//yagE//galR//feaB//pflB//phoU//hha//aas//sdaB//ampD//flhA//flgE//ypdB//ppsR//yijE//recD//yhcH//yedP//frvB//wecE//tsaE//ibsB//glpA//pgaB//hscC//gph//secG//patD//putP//recO//murA//acnA//ycfJ//menA//ycgV//manY//fryB//cmoM//yahF//xseA//pppA//allB//emrD//maeA//ssb//glnK//uxaC//ynhF//pck//tdcA//yhjR//rpsB//araC//bdm//srlE//yhjD//insF-1//yajD//pyrC//ygiB//nrdR//tomB//mngA//gluQ//xanQ//yihR//ykgM//ppx//phoA//nrdA//pheT//ulaD//hypT//fdhD//hdfR//opgG//satP//yehU//hyfA//ycbU//pncB//bamA//yhaC//phnH//gshB//dpiA//ybdM//cysN//entF//rimJ//yjhH//ttdR//prmB//pbpC//lsrD//yoaB//pyrH//frc//djlC//yrfG//tar//agaW//scpC//phnP//fepD//mdtO//rbsC//dmlR//luxS//ychH//mngR//hybF//rpoH//yjaZ//hemA//ldtC//nrdR//trxA//yddM//tonB//nanE//ilvC//insI-1//yahO//nlpE//fabI//yecS//truC//yadG//insE-1//ileS//nrfC//yiaO//ydeO//setA//fadJ//yebG//nrdG//nanT//proW//fucP//efeO//dinD//hldE//trpB//aqpZ//rluD//pliG//glrK//kbp//ileS//tnaC//dxr//waaU//gpmA//allS//mmuP//kdgT//nuoF//yeeA//rlmH//narH//pyrG//rpiB//feaB//dkgA//argK//rplP//ybdZ//moaE//truB//yehC//purT//matP//truD//yphC//pabB//ybgP//mdh//mtlD//orn//nikA//agaW//yqhC//rplO//hicB//ydfG//gatD//tonB//lysP//ymgC//ubiX//ada//napC//hemL//rpsS//xdhB//dmsA//dsdA//rnhB//yqjA//atpF//nrfB//yqhD//ppsR//recF//pitA//yfcU//codB//mdtA//rlmA//hemN//fpr//yehX//nirB//dppB//prlC//intZ//dtd//rluF//topAI//gatB//recD//recE//yadN//mglC//citC//dbpA//pdeD//gntK//mscM//gldA//yihP//accB//mutM//queG//ghrB//yehU//queE//potC//recC//ccmH//yihS//manA//aceF//rarA//yaaJ//cpsB//bcr//corA//ybaL//rutR//dmlA//yehP//ygiV//livJ//aceA//yehD//uxaA//amiD//lspA//ppiD//tcyL//tdcB//ygeV//ybdH//livK//recE//araB//yegS//mdtM//xylE//dnaT//yqjH//xylG//rpsG//uhpB//fklB//yggD//fumC//ampH//gnd//yciF//sstT//secY//ftsH//yggP//entD//znuC//recB//abgR//rtcB//def//uspB//moaD//hyfR//acnA//bglA//potH//cheZ//yfiC//zntA//nfo//insB-4//gutM//rfaC//cycA//yaiP//tusA//agaC//bioF//sodA//gcvH//mdtI//araD//cysE//caiD//dhaK//dkgB//glyS//uspF//aroB//priA//dapD//psuG//ptsP//appB//surA//yjjQ//proQ//msbA//potH//rzpD//envY//treB//yhaM//rpmE//puuE//mliC//rep//chiP//argF//yiiD//cysB//prfB//rlmC//pstA//manY//cysS//yajL//yihU//soxR//uhpA//nuoF//livG//nrdE//atpA//lolC//adiA//caiD//tolR//mutM//ydgA//lldR//fabH//grxD//agaI//gltL//
GO_1901565_5	rclB//nuoM//yhbX//narL//rclB//rpoH//hha//polB//gutQ//wcaC//lptA//ubiX//rna//erpA//mtfA//waaC//maoP//yqhD//psuT//tdh//nrfF//mlaC//kdpB//radD//wcaB//hcaF//ygcO//dnaG//rplP//tatC//glyA//lnt//otsB//ybdH//hcaC//cysG//rclR//fabA//pntB//ccmG//qseB//rpnB//yggN//adiC//yhdZ//ynjA//recG//yneL//yhjB//rcsC//frc//yddA//nuoE//cpsG//rho//sfmH//artQ//pykA//rsmB//scpB//cyoE//recR//ygaZ//mcbR//yejB//uxuB//ycfJ//proC//cysC//rluD//aldA//rpoA//dppC//nudB//dgcT//fepE//ggt//etp//fimC//afuB//acrF//hisI//hcaE//gutQ//lsrA//znuA//solA//yohC//sbcB//livH//spy//rluB//fepD//atpD//obgE//mutY//envR//yhcD//ulaG//decR//recF//recE//dcuS//tyrS//rplK//yajD//hyaB//nupG//glcA//hemA//mobA//gadW//pyrF//rluD//ychO//bamC//infC//galE//eno//tktA//abpB//plsC//rsuA//prlC//ybiO//zraS//feoA//eutA//yjaA//pppA//ftsE//hxpB//mhpA//ggt//
