#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	entB//katE//ldtC//arcC//
GO_0099131_7	wecE//
GO_0099132_7	zupT//hybB//ybhJ//cbtA//tusC//hybB//pgi//ilvN//pdxH//yghW//lacY//sucB//hyfF//lpxD//alr//queF//ybjI//alaA//tolB//tsaC//glk//accB//cas2//
GO_0099133_8	cspG//glk//adiC//yfbV//cspA//adiC//nagA//hyfC//gltS//yccA//fecD//narQ//waaB//cusB//rusA//yajL//lptE//ybcQ//dinI//msrB//
GO_0099587_7	hexR//ymjB//
GO_0101030_8	ddpX//
GO_0104004_4	orn//rlpA//tdcG//cynT//lipA//hofP//yfeX//wzzB//pstS//ycfJ//chiP//mdoG//nagK//gcvT//maoP//yfdK//argH//hicB//hupA//aceF//ettA//yidL//artQ//murF//
GO_0110017_7	truD//
GO_0110095_4	surE//yeaK//
GO_0140115_6	nrfB//pepT//serB//mdtA//alsE//
GO_1900190_5	uhpT//emrK//yciE//dgoA//rhtC//tas//opgD//yajQ//recC//yjaA//bglB//hiuH//yidK//
GO_1900191_6	rzpR//holA//yphD//dacC//
GO_1900192_6	pcm//ykgA//
GO_1900231_6	ycjD//rpsO//ypdF//torS//corA//
GO_1900232_7	frmA//msrC//ychH//
GO_1900233_7	gnsB//
GO_1900371_8	csiD//
GO_1900372_9	narX//
GO_1900376_6	umpG//yeiG//dcm//
GO_1900377_7	ansB//
GO_1900378_7	gspI//
GO_1900542_7	bglA//
GO_1900543_8	yfcQ//
GO_1900704_7	nuoL//
GO_1900705_8	apt//
GO_1900725_7	gadW//
GO_1900727_8	yjcE//
GO_1900749_6	gatZ//
GO_1900751_9	phoE//
GO_1900866_6	chbB//
GO_1901068_8	mhpC//yadN//mepA//mioC//dgcJ//yeeY//ttdT//aspS//marA//nadA//ybcF//
GO_1901069_9	mngR//
GO_1901070_9	adiC//uspE//cas2//fliD//
GO_1901071_6	yhdW//ybbY//hflC//tomB//waaJ//
GO_1901072_7	rep//glnK//yafQ//cusA//
GO_1901135_4	fadE//glcC//ddpX//ttdR//ybcL//ssuE//treC//hscC//ymjB//ydjL//cyoC//hemD//nanA//phnG//metB//rhaD//ssuB//mpaA//mntP//rbsR//ycfH//hokE//rpiB//srmB//ynfK//glcF//fabZ//dld//cytR//ycbX//essD//pheP//shoB//ais//tusA//gloA//iraD//gyrA//ssuD//gsiB//clpB//pinE//fau//rne//hcaT//gmhB//hisS//prc//etk//glgP//rplA//wecA//iscR//mdtB//yhaM//hemG//casA//purC//insH-6//yebZ//ubiJ//sgcA//hypB//yafS//yidL//dcuB//hldE//norW//yidC//hns//aroD//macA//ykfI//speA//emrY//emrK//argI//galM//holA//tehA//yfdC//pyrE//rutA//dgcF//rpoH//waaQ//hyfA//yaaJ//ydaN//ccmH//xthA//rpmA//aroP//ribF//ulaR//wecA//iaaA//allD//nth//rplP//pspF//putA//rpnA//purC//casB//potH//ttdR//panC//ydeT//dacB//ypdF//insI-1//yadN//dcuB//ppsA//phnL//rbsR//rpmH//mdtD//rutG//ynfL//cyoC//yjiM//yhhT//umuD//yraJ//hmp//hofM//fabB//ftsK//rnb//ynfE//ygiN//ycbB//phoU//tamA//selA//csdE//hldE//appY//yjjX//lpxK//ybdH//yadK//yehT//chbR//waaH//ispH//hisQ//crfC//glnL//fadH//uraA//hofP//sufD//oppA//caiE//lyxK//fabH//yggF//paaK//csgG//prpC//casA//pepN//moeA//pspC//insB-2//tolR//rzpD//bglX//topB//setA//poxB//ybbN//nrfB//cbrC//hisP//solA//narP//bioP//yjbH//yehY//hybG//uspE//zinT//yoeE//ybfE//rplL//menI//csgF//ldtE//dacD//napD//speE//nrfD//fliZ//sfsB//yfcG//ubiX//pspA//mzrA//epmC//yfcU//glxK//yadC//entF//mazG//sgcC//plsB//ldtB//atoS//acrE//csgD//hypD//zntR//yadK//tbpA//nepI//psuG//acrA//mdlB//pheM//proB//fepG//ubiE//ligA//mpaA//btuE//sgrT//deoD//ftp//arnF//hofC//appB//rplW//alkB//sgcA//acs//fimG//mepM//dxs//folA//pdxA//ynhG//erfK//csgA//modB//macB//xseB//metF//setB//clpB//proV//dsbG//betA//nuoL//ybcJ//mngA//yciE//ychO//mtfA//yidA//nadC//lpxH//ynbC//rplP//csrD//
GO_1901136_5	eutK//fucI//sohB//argF//wcaJ//sseA//fadK//pagP//uvrY//yehA//lgoR//intS//ydfG//narI//yhdZ//agaI//ybjN//hypB//arnA//purA//pgaC//narQ//hemH//aas//fliM//nagD//rapA//xthA//baeS//pbpC//thiQ//sdaB//ydcZ//ampE//seqA//crp//nudC//aidB//yeaG//tus//glnP//dppC//nikA//nrdE//ttdB//yeaG//phoR//thyA//ydbK//nhaA//yajQ//hprR//
GO_1901137_5	oppC//kilR//dctA//glxR//rfaE//qorA//qseC//yqiH//ftsL//fadD//yeeA//mltB//hisA//yihI//dadA//bioF//arsB//gcvR//nadE//surA//idnD//dcuR//ruvA//infB//tcdA//greA//modA//tisB//truA//dnaC//mlaC//fabI//ghxQ//relA//wbbK//rayT//cyoD//rplC//zraS//agaW//pdxK//aqpZ//rluF//gshA//csiR//topB//rpsQ//yhdJ//yfaX//rpoD//ybhI//adeQ//guaD//greA//crl//casD//ftsB//fucA//hpf//ispH//hisD//gspI//glpT//glrK//rpnD//rplI//dkgB//yfhH//ybiA//insI4//sfmD//yhaO//tehB//dnaX//ccmF//yafN//yidC//elaA//malI//mhpT//yqaE//yeaD//ddlA//folP//pntA//lapB//bsmA//lysU//murF//fdhD//glgC//yqeG//ulaF//zur//mdtK//malP//ydcP//mhpA//yagU//kefF//lpxK//fur//purL//ybbY//crfC//luxS//gcl//hofM//cdgI//aroB//exuT//sucB//nudB//puuA//bluR//pheA//narG//rihC//narV//ybjD//yhjB//gntK//glnD//intS//ydfG//nrdA//ynaE//manA//agaB//mutY//mepH//fecB//der//adk//mgtA//ldtC//phnC//rraB//rseP//ygeA//yaiW//opgD//rpiA//gntP//clpS//appA//mgsA//ykgM//ribA//uvrA//dosP//yjcE//thrS//rpoD//dtpC//mhpT//rsmA//rapZ//ydcT//
GO_1901159_6	ttdT//bssS//borD//
GO_1901160_5	rfbX//fruB//yagF//
GO_1901161_6	glpK//ubiE//phr//
GO_1901260_9	fadB//
GO_1901264_6	rhlE//sodC//dmsA//dsbG//rnd//yhbX//fimI//mraZ//osmF//thiI//pspG//lpp//uspC//cyoA//wbbK//yaaU//yphF//yhcF//hypF//aceF//coaA//ecpR//dsbC//purT//glpC//ppiD//yjhC//mnmA//hemF//mltD//gudX//rlmJ//cpdA//tadA//ydfD//ycfL//hybG//yjjG//dmsB//yfgJ//shoB//intF//acrA//dgcQ//
GO_1901269_5	tgt//cspC//rihC//trxC//agaR//prmB//mepS//garR//tynA//cptB//napD//frmR//
GO_1901271_6	chbF//epd//bfr//cyaA//yajL//ubiJ//thrC//cmtA//rhaM//yhbQ//hlyE//kdpD//
GO_1901275_3	insE-1//
GO_1901281_6	rsmH//
GO_1901292_6	yeeO//mutS//rplO//frdA//csiD//yajR//yaiW//pck//curA//aldA//agaV//bsmA//flgK//yigB//eutA//yggF//motA//yagU//xisE//nagK//dinQ//ydhC//yejA//msrA//glyS//galM//bdcR//yggF//ugd//efp//guaD//argA//
GO_1901293_6	sdhA//puuD//yggW//alkA//hipB//tsf//gltD//phoU//casD//lgoT//nrdA//tnaC//tig//yhjG//trpS//casE//dcd//mlaB//ascG//epmA//leuE//ygcW//intA//rseB//yghW//rpe//btuF//yiiE//csgF//mepH//trkA//mug//yjhH//cycA//lldD//yneJ//lysA//thiI//plsB//yphF//hokB//puuE//ypdA//fabR//mdoD//rsuA//narU//pdxH//ada//pbpC//hdeB//yfbR//ybjI//torZ//folC//caiF//yccA//ibsC//yajO//holB//prpD//yidP//udp//pabA//yqeA//focB//apt//galM//ldtE//yhaV//ygiS//mdoD//codB//lolC//rpsR//
GO_1901360_4	cobC//mtlD//ansB//thiP//fliK//menC//prpD//xapA//nsrR//yahD//alsC//nikA//yebZ//gpmM//narY//yhgH//yibT//ltaE//sufB//menE//phoU//ycaO//lysR//yihX//yidA//lysR//yddG//rhtA//pgaC//yjaA//dgcE//fliA//lasT//yfiC//cysM//aroP//hupA//ycjD//alsE//dedD//dsbG//cyoB//ygjH//ampG//ybaK//cueR//pepD//rclB//mtlA//fucI//cvrA//yfjR//yhjA//yphD//mgrB//mngA//rffH//frdB//prc//tnaA//panE//narY//norR//rpsB//proS//dsdX//yihU//yqgF//degQ//vsr//ribF//yjiM//yecS//mltA//atoB//cysA//soxR//rlmI//fdhE//dnaG//mhpD//tcdA//bglA//mtn//dgoT//glyS//nuoH//ydiP//orn//flgK//yqgB//ygiS//ndh//ybfE//tbpA//gdhA//fadH//yobF//puuP//guaC//pyrC//napB//lepA//recG//setB//yidH//nagZ//panC//rplP//cas1//thiP//arnB//uvrC//rlmA//ftsH//tdcB//xanP//yhgF//oxyR//bluF//mltF//yhhY//rpmF//mrdB//ydfH//dmsB//patZ//dsbB//agaS//mlaC//cynT//rpsL//yehY//secG//wcaJ//kdpA//narU//hcaT//tap//dnaE//yjiR//fadM//bioB//hybF//hiuH//uidA//mnmC//secF//ygjR//hyfC//yeaV//lgt//bamE//gshB//aceA//murD//bglX//patD//manA//mgtA//selB//hofP//ompL//ycaO//ppiA//cusR//ybaQ//yddM//hofO//alsE//fdoG//pfkA//paaC//yegS//maeA//selB//yeaK//thrB//ynhG//alkB//lldR//atpC//yhbQ//sohB//htpX//speG//pdxY//ychH//galE//ycdX//yddM//rsmE//yjiX//ldtB//nfsB//mioC//znuA//fucA//emrY//yebK//cas1//yddL//tmk//ssuE//cbl//mdfA//atoS//uhpT//xylH//dsdC//nagE//oppF//rraB//ydhJ//potD//pdeH//lacY//dkgB//pepQ//sspA//ydfG//yfbS//uvrC//entS//cysD//rpsH//rpsJ//aaeB//lamB//btuB//prpD//hprS//eamB//rplS//argG//udk//ydiO//yadG//oxyR//ynjA//bssS//dinI//yjbH//tdcR//deaD//lsrB//cysN//ydiR//yciG//tolA//spy//rrrD//atpF//topA//bglA//dadA//waaQ//carB//rfaD//ybfE//mscM//proB//pdeL//rcdA//accD//fixC//rpmH//nrfA//glnK//ibpA//mnmE//mdtQ//yegT//yhhT//carB//speG//nuoI//insB-4//plaP//nupX//trmI//rfbD//metL//galS//tnaA//gapA//hyaD//rutA//panB//dtd//kdsD//mntS//metB//gadE//mntP//rcsF//bioD2//fliS//pbpC//mepS//yoeB//cmtB//yafS//lptB//citG//yedL//tdcD//xdhB//ptsI//ycdX//dppF//pepN//ydiV//ltaE//gltS//tehB//ampH//ffh//ftsP//rclA//xthA//rpsG//opgB//tcyL//ydaC//adeP//argE//hisI//ygfA//ltaE//ytfT//nemA//uidR//aes//acpS//secF//modC//uvrD//umuD//fucP//yagF//crl//tdcD//yefM//ybdG//ampD//tatC//rfbB//fadR//gatY//dxs//sseA//elbB//yfhM//gatZ//csgB//potH//frdD//glsA1//napB//kefB//ydcZ//nagZ//sseA//tomB//ydhK//fhuC//allD//nrfE//yfiR//yoaB//cobB//yadI//rsmD//lsrA//nusA//glgP//frlB//lrhA//rhaB//metK//yfbS//mobA//ibsD//qseC//rspB//rihB//dtd//rlmG//ydeM//waaU//ssb//bipA//ymdB//ydcI//yjjQ//livG//ybbY//rusA//yiaF//kefB//rhtA//orn//yagE//cysN//tonB//ydhC//mntS//tauA//ypdI//clcA//cyaA//arfB//lpxK//cmtA//copA//lpoB//paaF//cof//panZ//ansA//phr//ytfR//aroB//hemG//phnN//fdoI//dnaK//gfcE//yaaA//ydhC//dinJ//rihB//aaeB//tpx//tamB//lspA//sohB//yadI//insA-2//topA//focA//slmA//fieF//tyrR//fucO//fecA//tcyP//ybiS//lpxD//ghoS//mtgA//gltP//suhB//tktB//rfbC//mdh//nrdI//queD//ycjP//potG//diaA//rutD//greA//yifB//tbpA//yoaA//garP//feoA//adeQ//rzpR//bioD2//pyrC//serB//dcuS//yafE//narV//shoB//speA//asnC//yahF//pspF//aceA//bioP//hycI//yfaX//focB//hybE//yqjH//acnA//hypE//gatZ//selB//birA//yheT//waaS//nirB//mmuP//adiA//opgB//btuC//tsaC//btuC//yjcS//pspF//phoA//glpA//rpmE//radD//fadK//rplX//yibT//frlC//hybE//glyA//yigB//artM//ykgM//mcbA//dgcM//sfmD//frlA//nupG//cvrA//dgcQ//kdsD//hypT//ynaE//gpp//copA//elaD//fadH//pal//gltP//ycbV//purF//pgm//pgaC//paaB//yhcH//hrpA//pldB//map//ftsE//cysH//ada//yjbG//dgkA//rpsP//chpB//cca//hofO//hofP//opgG//ymfK//rutB//ulaR//nhaA//accD//proA//apaH//potE//yfcR//glyS//hybC//tauD//malF//umpH//cysM//exbB//narZ//moaD//yqaE//hisG//ubiJ//priA//adiA//ybdR//rnr//ilvB//iscS//mltD//dtpD//hdeB//manX//nupG//dhaK//fklB//pgi//chaC//glnK//uxuA//ygfX//hsdR//rhaD//betB//yieL//flgG//trkA//ynfF//hemH//yadN//rfbD//zntR//flgA//yfcV//yohC//purB//yjjX//yihU//dosP//bglJ//glvC//cynX//ycfS//xdhB//copA//nrdH//folA//yjjU//uspG//rbsC//betI//folM//pinE//folM//frlA//fadH//queG//intF//paaD//lldP//fabZ//ribD//sgbH//cspB//nanR//ymgC//dicA//pyrE//dapA//ldtD//dhaM//ytfT//lamB//waaY//ygjK//rpmH//rne//aes//macB//abgA//murC//mdtA//ycbV//sdhC//ibsB//ibpA//cmoM//speE//fmt//yacG//betT//nanR//yaaJ//smpB//gnsB//frmB//rzoR//yibF//yihO//pdeR//macA//tomB//nmpC//pnp//narY//psuT//nikE//prpB//yjjG//tyrR//fliS//exuT//hofM//topAI//sgcR//yhcF//nmpC//citE//fepC//mdtJ//glcF//metC//menE//yfiE//rplO//yneE//recA//glnB//wrbA//hemG//insH-6//rsmC//nrdD//yadI//trkG//yjiA//fepA//argI//gudD//rplM//ldtC//idi//accC//bioD//wcaJ//lpxC//yafQ//ogrK//rdgC//tus//nlpD//msrB//basS//phnC//lacY//yiaF//idnD//yciE//fepE//malF//yjgX//murE//rsmG//gcvH//yqaE//paaJ//yidC//yidZ//yicJ//cydD//yehC//caiB//caiD//ascB//paaA//kup//pdxK//bglB//gntT//galM//minC//ugpA//trmI//rpsO//lrp//rclA//pbpC//yejA//idi//proB//waaS//bamA//rplB//
GO_1901361_5	ddlA//ulaC//tatC//thrC//mngB//gstA//hinT//yjiX//deoR//fucK//moaA//yegS//ybgQ//nudC//yieF//glpG//mdtC//atoB//npr//lpxC//ydfH//adhP//lepB//rpoD//cobT//nirB//ygeV//ybgI//truB//aas//nadD//malZ//ccmF//rihB//nanC//aspC//mrcA//poxB//yojI//allS//puuA//arnT//cobS//dgcT//mnmC//baeR//dicA//acrD//umuD//prpB//rpsO//ycjD//rapZ//ymdB//msbA//yfiR//dauA//prfA//dusC//priB//dppD//manZ//yfaL//rihC//agaA//mmuM//tyrA//hrpA//rsmB//syd//yaaY//entS//rpsN//kilR//chaA//ompF//glgB//sufB//lpoA//yjjU//kdsA//rplD//tag//rluC//yedL//rfe//bglF//ddpA//yjhI//yciE//coaD//recD//nirB//modA//dpiB//rhmD//mdtI//ygaZ//flgJ//prpR//deaD//uidA//yhhZ//rfaG//mug//rffC//narL//cysK//insE-1//yajQ//murD//trmJ//ycgB//cydD//rplE//gyrA//hypF//relA//pflC//atpF//hypA//hexR//mcbR//srlD//fadL//rng//
GO_1901362_5	hflX//yeeL//ydeT//gadE//slyA//qorA//ytfR//lpcA//orn//ompC//agaC//yhaV//ndk//mmuM//elfA//phnL//frlR//ycjQ//fimB//thiP//phnH//glpF//oxyR//caiD//potG//ldtB//yhdW//tauA//sthA//thiP//rsmG//ybgQ//recN//hdhA//narL//tehA//gabD//tonB//idi//nrfF//dusC//gnd//ebgA//cmtB//queD//nrdE//pdeK//nadE//speC//phoB//frwC//grcA//suhB//arfB//cusS//sbmA//tsaD//argK//arnD//prmB//aidB//insI4//pgaA//asd//yheT//gadA//asnC//pflC//mdtP//cydB//btuR//metN//rna//potI//aceK//rclA//puuP//epmA//yjjQ//rpsT//deoB//ypdB//roxA//rimI//nrdI//glgS//ispG//glcC//kdgR//elyC//pgrR//sppA//nhaA//cusA//yfcU//glpC//ydiV//aroH//ybiJ//yodD//avtA//pflC//rfaD//ansB//nepI//hyi//acs//yeiG//insE-1//yciK//mutL//pbpC//pyrB//yjhC//ycgB//fabB//codA//rffH//ribA//ydjM//tolC//phnP//frmA//uspF//ycfJ//alsC//arnF//yihV//thiE//aidB//feoB//ispA//narW//phoA//sohB//yjtD//greA//bioD1//mdtE//pagP//yijE//mltG//yafC//thiL//ttdT//ymgC//csdE//tsgA//rclR//nhaR//nhaB//tauD//ydaV//rcnA//mdtA//nirC//ycdX//asr//mgsA//malY//yehW//ftsK//sohB//ttdR//eutK//tsaD//torZ//rffG//frdB//nlpA//hypF//mdtF//dsdX//ydiO//frdD//ssuD//ydiP//yihI//fumA//rnlB//lptB//cutC//solA//uhpT//paaC//rpnA//helD//maa//hypF//ybhI//rutB//wcaB//waaO//yeeY//fimC//poxB//trpE//fiu//narQ//hypF//flgJ//rpsE//thrB//maoP//moaC//ssuC//fliS//iap//phnL//aroB//feaR//yjeH//ybcJ//umpH//waaG//nhaA//cueO//sad//rluC//yahI//hyi//srlA//msrP//mukB//mdtJ//ldtA//yjjQ//znuB//slmA//pcnB//yjjV//phoE//argK//caiE//ribB//artJ//ycaO//hprR//yccS//yfhH//exoX//nrdD//frdC//tauA//ndh//yhdJ//fliD//yajR//rzpD//agaC//aroE//fliM//ppsA//gppA//oxc//lgoR//xerC//yieL//mglC//agaI//ugpE//pspD//chaA//rsmG//bcsQ//narP//yagE//msrC//lapB//minE//dtpD//frdB//uvrD//yiiD//dps//yjiA//fklB//nepI//satP//hypD//sanA//flgG//srkA//bioD//yihS//recE//ybiH//proX//helD//sad//cstA//yfcP//aroH//cusA//ybiV//yehB//cysK//wzyE//yciE//prmB//mngR//ydhK//frvA//yfbV//yhbO//rne//acrF//glnA//waaO//yfcV//mltG//ypdA//phnP//xthA//rpiB//ycjR//ccmD//ycdX//cysK//frvR//ibpB//putP//ygfZ//pheA//ycjY//ytfR//ydjH//alaE//baeS//waaB//der//malI//menD//rnc//ribE//gmk//sgbE//trpA//scpC//dld//nuoM//ribF//glgX//ccmG//ygaV//malI//ydcS//yidL//dnaN//allR//thrL//glvB//fecD//gntR//cadA//deoB//dtpD//hokE//nagD//phoR//zwf//ygbL//dtd//baeR//nrdR//tgt//yaaY//lolD//mtr//fliG//yqhC//tdcB//fdhF//tdcG//yggP//citC//fnr//prfC//tsx//pyrC//mocA//ykfI//uvrD//
GO_1901367_6	sufS//rplB//
GO_1901401_6	ilvD//
GO_1901422_5	yobF//ydjJ//yqiJ//
GO_1901440_4	rutG//
GO_1901441_5	zipA//
GO_1901463_7	intA//
GO_1901530_5	maoP//gatD//rlmD//yidH//
GO_1901562_5	yeiG//
GO_1901564_4	ymgC//trmH//atpD//acrA//ahr//nikE//phnJ//nikB//nuoH//modC//waaG//skp//galE//ugd//speD//yobA//yfbS//dnaK//potD//puuP//ybgP//nlpD//nadD//yggT//hyfF//yebG//gutQ//nudC//ldrD//yghB//hemL//araF//gltB//cpoB//rcnA//ybeY//yaaU//casE//ada//yfaU//cyoE//lsrA//dacD//sgcC//hyfF//ygbN//yehB//frlR//cyaA//treF//bacA//yehP//nuoI//tilS//phoQ//norR//thrS//ydfG//cheY//suhB//slyD//rseB//gstB//cusR//kdpC//ihfA//crcB//citE//bioA//fimG//pheP//ddpX//ydcM//rpoA//dsdA//ycgR//lysA//nadA//glmU//ybdH//nrfB//yhfK//ydiF//chaA//yeeA//arnE//pgk//mdtM//pgaD//mraY//opgH//cobB//kdpA//mreD//cbtA//lsrR//gloA//yiaA//surA//ygiB//cnu//uxaB//rsmJ//era//fumB//setB//agp//tyrB//cadA//araB//nuoN//cusC//ispU//lsrD//ygaH//dadA//phoP//mtgA//dld//rlmG//tap//ygjK//yidP//gpmM//yeaD//zapA//kilR//yagG//secG//yecS//fhuB//yhjX//hisQ//fetB//yjjV//ttdR//rlmE//ypdC//hipA//kduI//glnS//trpE//feaB//ychF//yfjR//ygiB//hexR//nrdD//tdcA//msbA//tisB//yhaM//dtpC//yqeG//fhuC//bcsQ//yqeG//hupA//tufB//pbpG//dusB//yciG//pflA//ydiB//cfa//tatA//narH//miaB//selD//rfaE//wzzE//yehB//umuC//hofO//gatY//yiiM//trmI//yieF//qseC//ygbM//ygcW//lyxK//gudX//moaA//mlc//ycaO//rbsD//dsbG//fimB//dcuB//msrC//poxB//ecpR//tcyN//mlc//potF//rhaS//mcrB//rmuC//flgE//srlD//ftsH//gph//cfa//ybiJ//aspS//pdeL//lysP//argS//lolC//yggT//acs//ygjK//hprS//fadL//rrrD//hofM//pta//cspG//mltD//treA//ybjX//hyfC//glpC//lldP//potH//lyxK//gcd//trkA//bglX//gyrB//tdh//yggX//ybjD//yehP//guaA//cspA//yibT//rhaT//purB//rplL//bepA//cbpM//rbfA//yghU//dedD//fhuC//rpsT//ybiA//rhaD//srlR//sppA//paaD//rmuC//malS//adeD//yqiJ//uxuR//chaA//cfa//dcuA//yicJ//entF//tsr//aqpZ//essD//flgA//ydbD//rcnA//clsB//glnP//gabD//yhaJ//cas3//dpiA//sulA//garL//ytfQ//ihfA//pyrD//mreD//sbmA//htrE//mgrB//crr//perR//glnS//ridA//hicA//tdcR//dcd//pdxY//galR//araB//ydfG//artM//waaO//queC//insI1//yjfF//fdnI//cheW//dgcN//pspC//nikA//sstT//mglB//ynaE//hscC//ydiB//yehP//rfaE//betI//emrD//rhaD//yqiJ//glvB//ybcQ//ispA//crr//wzzB//moaC//aroC//mtlD//rlmM//rfaD//serS//malZ//trmH//rne//gdhA//ptsG//waaU//phnC//ugpC//atpE//rpsS//nupC//srlD//yahN//rsmB//rho//sapC//rplE//ndk//pgpC//ygbN//yebQ//solA//galE//fruB//mnmE//ileS//hemE//ccmA//sufA//wecB//xylB//yagE//deoD//asnS//mnmA//ftsI//ppc//fabI//pal//nuoF//araC//asmA//cysZ//dhaK//preT//galR//waaP//bfr//ccmA//dmlA//fumA//yeeY//mmuP//minC//glpF//rseC//treR//djlC//chbF//recT//yoeB//yfjV//dedD//hdeB//livH//ibsA//trpR//atoC//rpmJ//yhcH//rpsO//envZ//dcuR//nupX//rlmG//yajD//lysA//clpP//tehB//trpE//ompF//casD//folC//coaE//fabB//yghB//yihT//crcB//luxS//lgt//hemD//sbmA//paaX//yfaU//fnr//waaH//ydjL//ispB//ybiJ//yphD//paaJ//yfeW//hisD//malZ//murR//yjcO//exbD//ccmG//trmD//yfbU//emrD//dgcT//nrfB//adeD//ymjB//rplP//rsuA//yadM//flhA//phnP//rplP//bdcR//casC//umpH//gloB//mtgA//ydjJ//cadA//cpxP//elfD//speD//ybiX//rcsC//rapZ//mutT//rpoS//fepC//rfbX//rfaQ//flgM//rpsD//glrK//sapD//kdpA//tpiA//zipA//mhpC//yhaJ//sgcX//glrR//ygfZ//pbpG//creC//mntP//fabZ//ftsX//ddlA//raiA//rhaT//gspE//dgt//ftsY//tilS//yihQ//lysO//rplS//arnD//pphA//dsbG//tusE//puuP//cysA//efeO//elfD//tsaE//nuoL//hlyE//secE//dnaB//yjtD//citC//potH//decR//gatD//sdaA//sdhD//fhuF//paaE//rcnA//gudP//gadB//dnaQ//phnG//ybcQ//glcA//acrB//frsA//ettA//dgcJ//yjbF//cpsB//mdtF//ygjH//glnQ//ybbN//baeS//norV//panE//livK//ybbY//ydiV//yihV//hns//yfgI//casA//adeP//ydhQ//ravA//nrdE//cmk//fruA//mngB//acnB//copA//eutK//flgD//frr//ybeF//ykgF//rhaR//rpmG//prlC//rpsN//thrL//ydbK//waaG//narY//uhpT//eutB//yjcE//fepD//atoC//sfmD//clsC//waaO//ycdX//coaA//ldtB//plsX//ligA//yjbG//tolR//radA//mcrA//yhhY//dusC//rffM//dgoK//emrK//smpB//mtlD//ispF//mntR//spy//tauD//bdm//dgoK//yjeI//clpS//nanS//clpA//hcaT//dsbA//purF//lpxD//fimA//dadA//mdtN//menD//zupT//dcuC//priB//ddlA//insI-2//yhdH//entH//hslO//rlmC//rlmA//yaiV//yjjU//dsbB//cmtA//astB//glnB//dgcZ//narV//ypdB//yeaG//ompA//grcA//yhdJ//rof//tolB//csrA//ligA//yfaV//yjhP//ynjD//yaaJ//asnB//aaeB//stpA//hybC//ydiK//yieE//murQ//cbrC//tsx//sdhB//atoS//fliL//cyoB//dusC//ppsA//asnS//tabA//ugpA//gatZ//ydfG//fdhF//sugE//lon//rnhB//gstA//accB//lgoR//cysK//ycjP//yphD//melB//proC//flgA//ribB//ptsI//yhaV//fimC//yaiP//srlB//lpxM//yggW//trmL//sxy//napF//lsrR//motA//gntU//dmsB//murJ//frdC//insB-2//marA//rpsD//tktB//eptA//pitB//flhC//aspS//ybcC//yciF//abgT//ygfI//mhpR//fabD//pyrF//melR//cbtA//hldE//fliL//yjjX//yehD//marR//idnK//nrdB//ygcO//nrfG//dnaB//fdoI//glpC//metC//murC//patA//yhjC//glsB//lpd//frmB//ulaB//yjiX//pinE//mltF//lhr//yjjX//bacA//lepB//ghoT//bioA//cobB//pphB//fadD//mraY//ycjU//yagE//fepD//arnF//adeQ//kefF//cysG//fadL//nrdD//cdd//glpR//zapB//ettA//rfaQ//nanK//yjgX//dnaG//ycjU//rimM//tatA//ltaE//trmJ//yphC//cmtA//opgD//mrcB//
GO_1901565_5	intQ//acrZ//rpsE//ccmC//nrfD//metC//amiB//nupX//pbpG//cysN//potA//ynjA//nagA//rpiB//yagJ//thiC//tsaC//yidR//dcuR//yedP//plaP//cpoB//nuoE//tynA//yggE//aslB//napB//ydfK//nei//mdtQ//livH//pbpC//elaA//yraR//modB//erpA//cheZ//dcyD//ymjB//speG//bcr//csgF//ydeT//gadB//purL//sugE//cobT//dnaJ//yfdR//ybjD//tufB//pstA//crr//pheA//bisC//gspI//yibA//htpX//alsB//htpG//hisM//baeR//def//ydeE//nupG//rpnD//cycA//galK//hofP//yggD//gntU//yihL//srlA//opgH//hmp//waaZ//sdhD//argK//entA//bacA//casE//agaV//chaA//phoE//mlaE//plaP//psuG//acrE//araH//nadB//tilS//pepA//rplT//cydA//yecS//msrC//hisP//wzb//acrA//fucO//fhuB//ccmE//ulaR//fau//rsmA//yiiM//ddpX//adiY//ypdB//yfiE//rzpR//prfA//narH//flgE//trpR//yagJ//livF//ibsB//insA-2//ruvC//accC//agaA//ftsH//selA//rluA//ydiB//msrC//rlmH//cas2//zapD//aas//ftsE//rpnB//setB//
