#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	rhaD//mdaB//dcuB//xerC//
GO_0051271_6	lpxL//metE//eco//emrD//cueR//tufB//kgtP//clcA//tynA//
GO_0051273_7	yihP//ydbD//fadK//arsB//ulaD//orn//yebQ//
GO_0051274_8	yidH//yqaE//motA//ybdZ//proA//rpmA//rep//
GO_0051276_5	seqA//uraA//speA//nagK//cas1//phnI//gltD//speF//umuD//mug//rsmJ//gntP//gltP//hypA//fhuC//yhgF//rusA//glpF//rffC//ibaG//sgcC//phoE//asmA//cheR//rpsA//purC//
GO_0051289_8	ttdA//umpH//poxB//dcuD//narU//fruB//tmk//yahD//ydeO//fdhD//hyfF//murF//cdgI//corA//fadK//fumA//dppB//ftsH//dsbB//hprS//phoU//gltD//dhaR//yjjX//fic//ybeF//yjfF//secE//baeS//glgA//cirA//nanS//hchA//fhuD//clpX//pflA//
GO_0051301_3	alsC//fliG//cysS//recR//rnr//pyrL//znuC//epd//gmd//cpsG//yraK//lsrG//sufB//hupB//fadK//hybC//aroA//hisF//ynjD//frvA//ybhF//yohC//mtlR//potD//pheS//sodA//adiC//dctR//hokB//gatY//ybaK//kduD//panF//sspB//opgC//soxS//
GO_0051302_5	ybhJ//yfdO//rfaG//nlpD//glgP//ubiD//fpr//rbfA//ykgF//waaL//dedD//fimI//fucO//ygiV//
GO_0051304_4	pepA//
GO_0051336_5	gsiD//panC//adhP//gcvH//hupA//puuC//ybhJ//fsr//azoR//cptB//ybhS//ydcR//xylR//degS//cspA//rimL//seqA//yfdG//mprA//chbG//cydC//rho//metG//rplP//ndh//
GO_0051338_5	blc//ulaE//nuoG//trmA//
GO_0051339_5	ydaV//
GO_0051341_5	cynX//gcl//
GO_0051345_6	sdaA//upp//alsA//argR//rcnB//phoQ//tehA//patA//
GO_0051346_6	glcA//chbF//galM//tauA//yebK//rimP//ttcA//ynaI//ndh//ackA//yihV//
GO_0051347_6	yjcS//tusA//
GO_0051349_6	fbp//
GO_0051353_6	mdtO//hypB//
GO_0051391_8	dmsA//
GO_0051409_4	frdD//idnT//
GO_0051410_3	flgI//
GO_0051452_10	mdtG//
GO_0051453_9	ffh//argE//gatB//rutF//dppF//alkB//phnN//argI//
GO_0051454_10	ynjA//def//dgcN//yihI//yggT//
GO_0051476_7	yagE//
GO_0051484_7	blc//
GO_0051493_7	menF//
GO_0051495_8	acrE//
GO_0051595_6	ssuD//diaA//araA//umpG//yaiP//
GO_0051596_6	gpmM//yjbF//alpA//avtA//yraI//ibsE//artM//surE//rusA//selU//yphD//treF//kdpB//yfcP//lpxT//trpS//atpA//dicB//ung//yiaB//kbp//hyaB//dxr//melB//rbfA//mdaB//metC//wrbA//
GO_0051599_4	glnD//
GO_0051603_6	insI1//efeO//ompA//rssB//insA-1//glcF//
GO_0051604_5	frvR//pdxA//ygfZ//cmtA//dusC//xapB//eamA//ribF//waaJ//pyrF//gcvP//fur//cydD//rplD//afuC//cobS//hyaC//rsmF//cysU//hemA//gadB//topAI//nei//rpsP//moeA//prmB//rhaR//alsB//folM//tolB//yiaM//pphA//kefC//glpR//clpA//yihR//fucO//cysQ//leuE//yehD//
GO_0051606_3	ppk//nirB//
GO_0051607_4	ebgA//idnD//miaA//livM//dgcE//rseC//bglJ//fecA//hybE//ypdA//
GO_0051641_3	yhbQ//pstS//kduI//tyrB//dgkA//elfA//sfmD//agaB//rhmR//clpX//cas1//bamC//cyoD//araE//rlmH//ybcL//nupC//cmoB//acpH//phnI//znuA//dnaC//uvrC//
GO_0051649_4	yaaJ//lgoR//atpH//btuF//yihR//rbbA//pphA//yiaM//ybjX//rutD//sseA//rplB//ilvL//
GO_0051651_3	sfsA//ybiX//allS//
GO_0051668_4	malE//
GO_0051691_5	sdaB//ogrK//
GO_0051692_6	yddM//hflC//
GO_0051701_4	abgR//phoB//fpr//moaB//fimE//tolR//rimL//rsmI//prfB//proS//pstB//accA//ymgA//uidR//tsaE//manA//
GO_0051703_3	menC//galU//yfbU//yjjV//aslB//hdhA//ytfR//pepT//
GO_0051707_3	tdcE//aroC//fimE//gatD//dpiA//kdsB//yafE//yccS//insA-2//ygaH//queG//frwB//rusA//bamE//
GO_0051715_4	tatE//
GO_0051716_3	opgD//lpxB//ttcA//lysA//polA//fryA//yahB//malP//sgrR//sspA//ubiF//yoeE//ugpC//ydhJ//nhaB//tsaE//wzb//fucO//mtgA//rcsD//ynfK//waaF//mdtM//cysI//dcuR//eutN//clpP//crr//ydcM//caiE//wzc//tsgA//gcd//narG//entB//casD//norW//amiB//ycbV//nei//mntR//narX//hybE//lamB//ftsA//dtpD//cobB//yjhB//rihA//lhr//hybF//secM//hldE//gapA//glpA//ypdF//yjfF//narK//yiiD//recN//gudD//accB//dnaC//prc//focA//prc//sdaC//yaaU//ychF//hmp//exbB//ftsX//potE//yhjG//higA//katG//rsmH//lptG//lsrA//malE//lhr//ykgM//dkgB//paaH//argC//paaJ//ibsA//mdtI//pykA//dicA//yjcO//polB//waaP//moaB//glxK//accD//trkA//rsmC//nlpA//hisM//yaaA//cusB//dcuS//tauB//glpK//ligB//ftsE//dcuS//ftsA//gutM//kdpA//torA//fieF//torZ//yafN//malQ//mutS//ydeE//dppA//glvB//rffC//sgcR//ilvC//sbmA//hlyE//ynfF//ycjD//flhC//nadB//tsf//yigB//cspG//dxs//ibpB//cecR//cysC//yraJ//asnB//dtpD//yagG//prkB//cpdB//mipA//artP//manA//waaQ//entC//yiaM//insI3//pheT//lsrK//coaD//fadA//groS//rpiB//basS//ileS//yfdR//ytfE//ybjL//leuB//opgH//deoB//hscC//mltC//sulA//fadR//mltB//ibsD//pflC//mltG//rseP//yiaJ//gcvT//seqA//cheZ//frvR//decR//ubiE//purN//yjbF//ppsR//thiP//patZ//aspC//qorA//caiD//yjhB//pyrB//envZ//qseB//fucI//ybiT//fruA//sdaA//abgB//ftsI//moaB//dicB//bamD//nanR//mcrB//tnaB//pyrF//ytfE//insA-1//tdcF//ygiV//alaC//hofQ//recB//mcbR//yfbR//mtn//ykgM//kbp//yfhH//truD//yibT//ompL//lgoT//umuC//rarA//frlC//perR//gcd//flgC//add//yghO//recT//yjbH//mhpB//yagG//envR//rffH//waaP//radA//rutB//oxc//yfjR//hybB//mgtL//agaW//yfdS//cobB//degP//yhjR//dhaM//eutR//srkA//dapD//fdhE//hisP//ygjR//deaD//ydjE//mliC//cysA//argK//csdE//arsC//fau//acnA//rhaS//ydhJ//decR//yjtD//guaD//curA//gsiD//alsB//hisC//fkpA//dfp//rbfA//mcbR//erfK//ldhA//sthA//waaC//bioD2//prs//yhiM//hslR//hofM//dhaM//aes//fhuB//entA//pflA//tatC//allS//fliG//citT//ffh//hypA//ygfI//guaA//yadN//insE-1//rsmE//yejE//uspC//rzoR//focB//speC//gltI//yabI//feoC//greB//ybaM//wecA//ldrA//betA//thrS//glnL//tdcD//yfcV//lsrG//yciG//ghoS//fryA//yceK//cedA//ygeA//agp//insE-1//tpx//ycbU//menH//mdtM//hypT//tnaB//rnc//ybiX//yphD//queA//narJ//chpS//pspF//yebC//motA//bfr//bioC//trmL//mgsA//gpsA//glnA//queA//acrR//ycdX//sufE//malS//obgE//rplQ//agaD//dnaQ//yhdW//sspA//
GO_0051726_5	dps//nrdI//phnJ//yneE//hisC//
GO_0051781_6	bglF//mltF//
GO_0051782_6	yfeD//nikD//rplY//yiaO//murF//cydC//ydiB//
GO_0051788_5	alaS//
GO_0051790_7	nimT//
GO_0051806_6	dxr//npr//bioB//gdhA//lrhA//feoC//tap//livM//
GO_0051817_5	ptsP//uvrB//xapB//torC//
GO_0051818_6	tatB//cheY//yahF//yiaU//
GO_0051828_5	yfeO//asmA//dapB//ygiN//serB//rutB//pdeR//dadA//
GO_0051883_4	gcvH//serC//tauA//ubiF//
GO_0051977_7	ilvC//
GO_0051983_5	nanC//
GO_0052126_4	proC//fliS//yhbS//fimA//
GO_0052128_5	mhpA//
GO_0052131_6	topB//
GO_0052192_3	chpB//ybcF//pheM//yijE//
GO_0052547_6	ypdB//mdoD//artI//
GO_0052548_7	yiaN//trmB//
GO_0052646_5	preT//yjiQ//yagU//ydiR//yifB//
GO_0052652_8	yiaA//dsbD//
GO_0052653_5	hcp//
GO_0052777_7	satP//yeeO//
GO_0052778_6	ydaN//mazG//xylF//
GO_0052779_5	fimA//nimT//ycdY//
GO_0052782_6	dinB//araB//
GO_0052803_5	speF//arnD//dacC//nlpD//cbl//paaG//flgE//rutG//
GO_0052837_6	treR//
GO_0052838_5	deoB//
GO_0055062_9	cysD//
GO_0055065_8	dgoK//ccmH//ycdY//otsB//degS//allR//yhbY//acrB//adhP//murP//fkpB//birA//tnaC//codB//cheA//hyaB//rusA//fabR//yihV//nrdH//degS//mtfA//yeeJ//ybiA//icd//sbcC//
GO_0055067_8	dgcQ//yccA//yeaD//zinT//fdx//hslJ//ynjD//acnA//lsrD//gpmM//yeeA//plsX//
GO_0055069_9	patZ//
GO_0055070_10	dmlA//metI//qseC//frlB//trmD//dicC//
GO_0055071_10	pepN//
GO_0055072_10	dsbA//yneL//betB//ydcM//slmA//fdrA//malP//yihL//valS//ybfE//hcaE//ybcL//casA//garL//
GO_0055073_9	tcdA//
GO_0055074_9	ftsA//
GO_0055075_9	ygbL//
GO_0055076_9	cadA//apt//surE//cobS//csgF//yecS//cueR//yhjX//aas//glcF//nemA//malS//tamA//patD//tyrB//truD//yqiI//fdhE//hybB//fdnI//speA//aidB//
GO_0055078_9	yahB//paaC//flhC//
GO_0055080_7	pepQ//fecC//dcuS//nth//rplL//waaS//tomB//ibaG//exuT//mgsA//intQ//sseA//panZ//copA//hemD//ccmG//sufE//pth//xthA//pdeK//pstB//yiaM//ybaO//flgG//kup//ppiD//sfmH//rplQ//cdaR//gmd//mdlA//yraH//otsB//pinR//gatB//
GO_0055081_7	rutF//
GO_0055082_4	dsbD//ulaE//iap//rcsD//yahK//lpxH//hdhA//dppD//yijO//rplC//blc//ruvB//yohD//frvB//atoC//yhjD//solA//birA//yjjQ//gatZ//ravA//nanC//deoD//fabD//aroB//rplB//lgoT//ortT//yieF//cpxP//ahr//malX//frdC//artJ//
GO_0055083_8	clcB//
GO_0055085_5	hemN//treA//fdoH//zraR//rpoA//aslB//tufA//insA-1//yihU//adhE//sodC//ompA//intA//spy//melB//bioD1//mutM//eutD//der//sixA//ybjN//exbD//glmU//fecC//aldB//mppA//aroA//tonB//pyrB//gatY//oxyR//ebgA//folA//yagI//hcp//alsK//ppx//murA//phnG//ydgA//rcsA//nagA//mdtI//borD//queF//tktA//nlpE//atpF//codA//tatD//mdtJ//gcl//rplA//ade//ttdT//ispA//msrA//gcvP//pdhR//cysI//norW//yciF//thiQ//yggW//yihX//glrK//ndk//topAI//malG//dmsB//sgcX//priB//ispB//focA//ydhJ//pyrG//nagK//metB//csiD//lspA//rluA//cyaY//arcB//chbC//rhlB//tamA//glgA//rssB//insB-4//nrdE//rffM//ybiI//flgK//potA//frmR//eno//clcA//mtfA//fliZ//pta//paaK//intZ//eamA//zapE//nanR//lexA//feoB//yidA//acpT//uspG//argT//ydcT//rstB//phoP//hxpA//clpB//kdpE//ykfM//ftp//nadC//btuE//frmR//fabH//ligA//ompA//opgE//fadR//rfaG//glrR//deaD//gor//eptC//norW//lpcA//selD//lpxM//yfbS//cmtA//ytfE//fruB//ribC//narU//nrfD//ubiX//gltS//gmhB//fhuC//frwB//uspF//alsB//tsaE//ptsN//ygiV//ptsP//ycfS//asmA//def//cheA//sohB//yhbX//efeO//cydC//gcl//mnmA//csdA//fumB//cusC//uhpC//dppA//napA//folA//ybdM//cfa//flgD//nusA//yihX//cysN//nupX//asd//cynT//nfuA//nirD//murQ//nrdA//nanK//stpA//ykfI//mraZ//kefB//fkpB//aroP//ispA//hypF//uspE//cydA//sgcA//lpxP//yejA//fryA//lgt//mzrA//arnT//ibsE//ibpA//yieF//yhdJ//ackA//ftsX//yoaA//infB//dgcE//eutK//fepD//mntR//mnaT//pgaA//nlpE//vsr//eutD//artM//ibpA//cheB//mocA//ubiA//hcaE//hrpA//gspE//fepE//fabG//astB//yqaE//opgC//yidK//carB//ybaQ//fes//yidH//ftsI//kdpC//fucA//mdtQ//cpxR//kbaZ//sspA//yahO//ilvE//rutD//znuA//entD//pepQ//ygiN//xdhB//coaE//ydiF//yjbF//yieF//rlmD//ybjL//cyoC//dnaQ//yjfP//adk//ygeV//ilvE//rluC//yagE//hisC//nei//yiiD//gabP//cdd//hxpB//yfdO//mntH//xylG//mtnN//gatC//ulaD//oxyR//hycB//garK//narQ//fdnG//oxyR//sgcC//ymfK//rutR//btuE//glxK//rapZ//nagB//dmlA//dgoD//hypE//yihW//glsA//secY//lldR//mdtJ//panZ//speC//sufB//rluF//poxB//borD//gpr//mdtA//mrp//hemF//hlyE//ydfD//yehY//argF//speA//ilvN//ddlA//yehW//entE//lspA//gltX//hxpB//yraK//ttdT//focA//yjfF//ispA//ppiC//dcd//dacD//ykfM//nanR//caiF//fadJ//ompA//adhE//yceD//fkpA//mdoD//dppD//yhfK//hemB//mdtL//ybhS//rluD//thiD//ispH//mazG//ftsY//dcuB//speD//kdgT//torI//fabD//yfcS//yahO//yiaF//csgG//fucO//recG//paoC//yjjB//yfdR//cobT//livH//barA//yihR//evgA//ompL//waaY//rpiB//ykgA//tatB//rlmD//upp//rutB//pheA//selA//alaC//ybaQ//rbsD//cysN//flgA//cpoB//abpB//pgaA//ispG//glpR//rpsT//cpoB//rplT//aphA//ypjD//malS//ydhQ//kdgR//ssuE//nadK//bglJ//bamE//dxr//ilvD//dapD//uvrB//pagP//dicB//nrdA//narK//mdfA//rnd//rpsQ//gspF//clpP//cysP//dcuS//xylF//appA//ecpR//yccA//rcnB//mlaE//sfmF//yphB//fdoI//norW//sbp//rmuC//ldrD//yeaD//yfcQ//dnaJ//bhsA//ddpX//
GO_0055086_4	pinR//arcB//rplQ//znuB//nepI//yadV//wza//lasT//glcA//cspE//btuB//ddpA//rbsB//nuoL//glpT//oxyR//paaB//yeeJ//gspE//entD//elyC//ycbV//thiM//glxR//xseB//rutR//murE//sgcB//coaE//mntP//ccmC//gatB//ampG//bipA//lgoD//agaV//sgbU//mdaB//yhjD//msrP//yfcF//kbaZ//fixB//rhaS//mglC//yhaV//yiaT//rlpA//kduI//aas//tusD//yphB//gadE//wecA//rbsD//mobA//cysN//insI4//plsX//gatA//argC//feaB//trmH//nhaR//ribE//carA//ycjR//rpmF//glnQ//satP//nfsB//msrB//rclC//hcaT//emrK//creC//melR//deoB//eutB//hflX//kdpE//hybF//yggT//lepB//ydhK//hemC//msrB//yggT//ybhP//fetA//yddA//cueO//tdk//cfa//ygcO//fimG//hyfF//lpp//cheA//deoC//hsdM//nadD//yggT//yphB//ratA//glrR//arnF//nimT//manZ//yadN//insI-1//aroL//acnB//secF//xylB//aldB//yiaM//asnB//rcnR//narV//paaA//sgbU//cpsG//chbG//ydhC//diaA//hflC//artI//hyfA//sbmA//mfd//flhD//emrY//mobA//erpA//csiD//murC//tabA//hflX//fecD//crp//rutF//rsuA//yfdC//pgaA//ansB//ebgA//yoaB//katE//mdtB//rna//tmcA//rsmH//cysU//ybhS//rfaB//phoR//allD//glcF//fkpA//potD//higB//rzpD//amyA//agaV//lsrA//yjiA//gfcE//wzb//cheY//yraN//rluE//
GO_0055114_3	rpnC//ybbN//ivbL//mscS//yhgF//sxy//rdgC//pepT//fabI//xylR//ybhA//basS//nuoI//mscS//yfdR//pykF//yrfG//srlD//pdeF//glnE//yagI//narX//uidR//fryA//alaA//ompG//rep//ybbW//mltD//yqeF//sthA//ompG//aspS//dkgB//cysB//iscA//uvrA//ssuB//frdA//yhhY//rsuA//ygaH//kdsA//mdtF//livK//yjbH//nadK//glgX//bamC//yijE//metF//marA//ytfE//treR//sgrT//menD//trpB//agp//hscA//sspB//lpxM//yciH//yeaG//deoB//fimA//gltD//codA//yeeL//ppiA//rclC//mepM//yoeB//ydbD//torY//nemA//cpxP//hisG//nrfA//yfdS//yqeG//ygbL//hypF//udp//mscL//fur//pepN//yiiD//serC//mdtJ//dusC//rfaE//uvrY//glgP//phnM//pdeK//minC//ybcF//ada//proC//csgB//narU//erfK//cspG//deoA//hprS//yifB//hns//cydA//thiQ//fis//mrr//ynhG//galT//yejA//shiA//rcnR//ytfR//cpxP//pppA//lspA//rpsS//rstB//ettA//hpf//adhE//kdsA//slyA//uspB//yphB//rnc//aroB//ynhF//folA//yajD//araD//lacZ//ribC//hybF//kduI//mcbA//ibsB//dfp//fepC//yqcC//ynaI//ttdT//der//mog//mrcA//yihX//trmL//glpT//era//waaL//rutC//envY//rstB//eutK//yjcE//elyC//tyrA//hofM//hemB//caiT//glgP//yhcN//cobU//mntS//tomB//hpf//lasT//hdeB//glnP//rpoS//mazF//flgJ//kch//sdaA//phnJ//osmF//ldrA//barA//ilvE//nudF//ycgR//frc//glyS//ddlB//ldtA//secF//cfa//rpnD//
GO_0055129_5	puuE//dnaT//yggT//
GO_0055130_8	thiP//phoU//
GO_0060003_10	cobC//arnF//aspA//lptD//
GO_0060255_5	yqaB//ygfZ//ynbB//dgcM//prpC//puuB//flgF//yedL//hemC//aaeR//glpF//cysQ//xseA//tatB//fixA//narG//bfr//tamB//fadJ//fis//pspG//cdaR//puuD//higB//yohC//nrdG//uup//relB//rarA//garL//mtr//fimE//fabB//rfaD//queG//waaP//opgC//nrdR//nlpD//hybE//bamC//lsrG//yceK//dppF//rho//hofC//aes//gor//kdsA//hrsA//nfsB//gyrB//rutR//rpmA//rhaB//bioP//yraJ//envC//bcsQ//gabP//pyrF//fabZ//rlmA//elfA//tabA//astC//thiP//ascF//nei//pyrB//groL//napB//frwD//rihB//emrK//citX//ycfS//bglF//groS//pykA//yidL//nhaR//ybcM//casE//mepM//cysD//yfgI//mgsA//rpsE//nudF//cdsA//cmtA//nagB//yfdC//cysS//ais//putP//deoR//yhjD//ldcC//ybeY//cdd//nikE//ydcP//yehU//uxaA//ilvN//cspI//cusS//nagD//ampE//bluF//glnS//vsr//cueO//tgt//intQ//ribF//lpoA//gluQ//ubiA//feaR//arsR//mrr//pmbA//hpf//osmF//yciV//ribA//ydfH//chaA//tolR//mlaF//bisC//bipA//cbrA//yajR//rffT//fdhF//sseA//wcaB//gsiD//ycjQ//mhpT//yhfK//relB//alaS//alpA//yeeO//murB//recE//osmE//ygiB//matP//hemH//arcB//csrA//mdh//yjhP//casB//msbA//proS//dadA//pyrF//sbmA//insI1//sdhB//mdaB//ppsA//murF//abgA//hslU//puuB//atpA//leuD//dapF//yaiW//nikR//yciK//ccmH//tag//zur//yrbG//rpoE//yghU//allC//putA//aer//tisB//fbp//hcaR//crp//pheP//phr//trpD//rfaG//yjiQ//yqcG//feaR//mhpC//pntA//pykA//arnE//oppA//btuD//pepB//mdtB//lldR//nanE//lplT//pta//pstA//aroC//lsrC//ubiI//lysC//kdpA//ftsP//yjbF//aroA//hypE//yccS//ascB//ybdH//fimF//tqsA//ydbK//hemD//bisC//ralR//hinT//hyfR//speG//insA-1//fdnH//trmH//yehY//lamB//argC//rihB//zipA//ybhF//zwf//psuT//tdh//glmU//rlmG//acnA//rpoH//yahN//lptA//rssA//dapB//clpX//entE//yjiA//basR//setC//ddlB//rspB//yjeH//pinQ//rhaA//ddpX//bioF//lysU//ycbX//tdk//msrB//rffH//nadD//xdhB//glsA2//bioD//tmcA//yegD//adhE//elaB//miaA//rbsR//ais//bfr//cydB//nrfE//degQ//rfaF//yjfF//kdgK//yecS//ydiO//rpnD//ccmG//paaH//yfjV//tqsA//tilS//msrA//pabA//ampE//recN//lpp//zapC//envY//ftsZ//mltD//ompL//gyrA//rplS//rdgB//xylB//mipA//exuR//gntT//waaG//ghoT//ybiS//mutL//cutC//ydhJ//ybdZ//tyrA//phoA//tufB//betT//artI//eutB//panC//rluB//kduI//rsmE//ldrD//htpX//glpA//stpA//rlmG//kilR//yhaV//ptsN//glmU//insI-1//chaA//dinD//yihI//mcrB//glvB//uvrC//narL//frvR//rfaF//metN//ygbI//trg//ymgC//yjbH//
GO_0060274_5	ftp//
GO_0060326_5	ogrK//
GO_0060341_5	xapR//rseB//
GO_0060491_5	clsA//mnaT//fryB//rzoD//
GO_0060566_8	ybfA//
GO_0060567_8	nrfD//pth//hyfA//
GO_0060699_8	yigB//pstS//sdaA//argE//moaA//
GO_0060700_7	prlC//dcp//thiD//dicB//tauB//
GO_0060701_8	hpt//mgrB//betT//tcyP//frwC//
GO_0060702_9	argH//trpS//hyaB//xseB//cvpA//
GO_0061013_7	npr//tamA//oppF//ybdG//cpdB//
GO_0061024_4	argP//fdnG//sfmC//aceF//ybbY//dicA//setB//nudF//gpt//tktB//solA//puuA//
GO_0061077_4	yfjR//torI//rutD//rcsC//yfcQ//hcaF//bssS//nmpC//ymgA//rfbX//yidP//phnH//fepC//hyfA//fdrA//znuB//epmC//gudP//sdhC//ycjP//asnS//ycjU//creC//
GO_0061475_9	tatC//
GO_0061504_8	phoQ//
GO_0061610_5	lpxC//
GO_0061615_7	phnC//insI4//
GO_0061687_3	murF//hslR//csiR//hslV//rhtC//ycbB//
GO_0061720_5	lplT//murC//glyA//trpA//
GO_0061727_6	malE//gudP//tdcE//pgpA//ynjA//ynbC//bioP//nanS//nrdR//sxy//ais//gloC//yhhZ//ghrB//ychH//fucA//abgR//yebC//gcd//bssR//insI3//ulaE//ycdX//aas//
GO_0061984_6	zapB//
GO_0061985_7	yidR//
GO_0062012_5	rffH//gadC//clpX//flgJ//phnJ//trpL//caiF//holE//yceO//rhmD//nuoL//
GO_0062013_6	nmpC//fhuD//lpoA//
GO_0062014_6	hokE//deoA//
GO_0065002_6	map//allB//yhbS//cutC//bepA//ldrD//msrQ//hypC//
GO_0065003_5	ybfA//yacG//mlaB//rclB//rpsE//ugpC//ftsP//proQ//acpH//yijE//proP//pgsA//dcyD//hslO//ldcA//pstA//ariR//ilvN//nlpD//ccmF//ulaE//hofQ//ybiX//hisS//astB//napD//rapA//pepA//ynjA//btuD//yjfF//hicB//hflD//ykfM//nrdA//gppA//insI-1//trmH//wzyE//fecA//ybcF//ymdB//dnaA//chbA//rbbA//lldR//tusA//waaF//fabD//yqcG//ubiD//ppiD//melR//rplI//lptB//fixA//baeR//mdtF//ykgA//hpt//wzc//hofM//prs//csgE//yefM//yhbO//gyrA//viaA//dsbC//yohD//rplJ//rnlB//acrF//iscR//exoX//rraB//sufD//rseC//cdsA//ydiO//abgT//afuB//elfG//osmF//hyaB//aroB//frdB//pgi//elfC//fdhF//serB//ycfJ//
GO_0065004_6	mtlR//
GO_0065008_3	adeQ//srlB//rnb//dnaG//ilvM//mdtL//yoeB//higB//galT//yciG//manA//feoA//sgbH//yraI//ygbM//dinD//yebS//apt//pgk//ybdO//citG//barA//ybdM//allR//mscL//cdh//eutR//rnd//ycdY//trmI//rfaF//mnmG//pntB//gltP//waaA//fklB//tatA//sdaA//cysG//rpsB//potF//yeiE//cpxP//cobC//rlmC//yfeO//cspI//rssA//fucK//sohB//sbcD//ydjE//pdeK//rutE//narU//uxuB//rclA//ybdG//iscU//glyA//rbfA//galS//truC//hisA//lpoA//frdB//yciG//frwC//amiB//ubiA//uspC//tdcC//rfbX//trpS//yqgB//rsmE//rpsS//arfA//menF//bacA//agaI//iraD//hldE//ydhQ//mfd//secM//araH//rhtC//ybaO//cysN//appA//envZ//narH//gltD//cynX//metF//elfC//glgA//dcuR//accC//hns//nrdG//rlmL//lldD//uvrA//dtpD//birA//fixA//pntB//glrK//glcB//map//ygcR//dgoA//diaA//seqA//ldcA//psuT//arnF//zraR//waaF//ygbN//htrE//msrQ//argK//pdhR//glpF//rpmH//paaJ//ydeO//dppD//
GO_0065009_3	cusA//fepA//casD//trmD//mdoD//mtlR//yqgF//ygbN//clpB//yoeB//intZ//tsaE//pnp//rnhB//glnA//ispH//preT//dut//deoR//yjjX//recF//sanA//gspE//patA//ymgC//rplA//bamE//leuA//msrC//ybhS//yjtD//abgR//rhtA//galP//sbcB//ypdC//nikC//yedF//tisB//ycjP//ribD//etp//ltaE//ybbN//fucO//yfaV//holC//puuR//dauA//yihU//yfaU//fliT//rutR//arnA//rplP//udp//mazG//galK//garL//purT//treR//nudF//ybeY//paaX//fadM//msrP//purR//ynbC//eamB//garD//narQ//ilvE//csgF//yajO//nuoI//cspE//dhaM//
GO_0070084_7	arsR//
GO_0070085_3	gltL//ycjR//
GO_0070178_5	rpnC//
GO_0070201_6	yiaO//prlC//nmpC//
GO_0070206_7	yejA//yqjH//intA//cheZ//
GO_0070207_8	cecR//tcdA//argR//rsmF//
GO_0070297_7	dmlA//
GO_0070298_8	fadE//
GO_0070301_6	tilS//aspA//trmI//yrdA//folX//ulaE//icd//lon//hflX//yfbS//
GO_0070329_5	glcE//ynfE//
GO_0070413_7	fryC//marR//
GO_0070415_6	cmoA//ytfQ//
GO_0070417_5	acrE//rrrD//wzzB//tadA//
GO_0070453_7	fepG//
GO_0070475_7	mppA//tatB//atpF//fau//livJ//glpB//insB-2//gcvH//fdnI//rihA//radA//recC//osmE//ssuD//mobA//pyrC//bioH//rcsA//cpxR//
GO_0070476_7	murI//gltB//
GO_0070482_4	higB//gcvR//holE//carB//
GO_0070525_7	yhiM//glcF//nikA//yggW//
GO_0070574_9	uidA//ychF//hyfF//mdlB//
GO_0070581_8	tufB//
GO_0070588_9	yafO//
GO_0070589_6	rlpA//intA//yjhH//pinQ//hfq//pgpC//aroL//insB-2//nuoL//yiaJ//kch//mukB//arcC//gfcE//potA//rffM//rffT//ppk//fabR//fliZ//mocA//ybhA//rlmC//insI4//btuD//aqpZ//mprA//gspJ//fucA//rsfS//zipA//lit//yfdS//arsR//flhA//yhbX//motA//ogt//cpxR//gpmA//dctA//malP//ydbK//
GO_0070627_10	dxs//
GO_0070646_6	mdtB//
GO_0070647_7	arfB//
GO_0070689_6	yajD//tsr//
GO_0070716_8	ybiV//
GO_0070726_5	yfdK//yiaT//
GO_0070727_4	gpp//arnE//panF//zapC//ydeO//betI//proC//yqjI//tatB//ftsZ//ais//tmk//lacY//mtfA//cysI//ascG//yraJ//
GO_0070778_6	yghO//asnB//
GO_0070838_8	soxR//chpS//hemC//allB//sgrT//cas3//xylR//pntB//sfmH//uhpC//cmk//csdA//bisC//oppC//hldE//
GO_0070873_7	sapA//frdB//
GO_0070874_7	yigL//
GO_0070875_7	ruvC//
GO_0070887_4	ascB//ibsB//nadE//mog//rutA//hisG//rhoL//ydbD//xylH//ycgR//cynX//sdaB//hofN//rpsJ//trpR//waaZ//mcbR//ilvC//pgi//rna//rbsA//lpoA//modC//cas3//fucP//sxy//ybeQ//ppk//aceB//pinR//dusB//livM//rlpA//aroL//ybiH//yeeY//mnaT//metR//apaH//preA//frdC//cycA//edd//proB//hemD//leuC//yahN//dgoT//trmH//narX//mgtA//slmA//lyxK//ccmG//ygiS//gpmM//alsB//ppiC//ffh//ais//
GO_0070894_6	epd//
GO_0070925_5	yghU//nagC//caiE//yfbR//malY//yqhC//ybdO//dld//hsrA//agaD//
GO_0070930_7	ypdF//
GO_0070972_7	araA//
GO_0070981_6	ynaE//
GO_0070982_5	eptC//
GO_0070988_3	potC//ybjN//
GO_0070989_4	opgE//
GO_0071103_6	rplW//polA//htrE//gcvH//guaD//yiaL//uhpA//ruvA//rng//gspJ//queD//yehY//hypF//rlmI//xisR//yfhH//mhpD//fadL//cysE//
GO_0071139_6	exuT//hybG//
