#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	flhA//ppc//polA//soxS//
GO_0071267_6	ompT//gfcE//yidH//
GO_0071270_6	oppB//yjhP//
GO_0071271_7	prpB//intA//
GO_0071276_7	nagB//nuoM//
GO_0071280_7	alpA//yeiG//
GO_0071284_7	ydfG//
GO_0071286_7	ybaQ//yfcU//
GO_0071287_7	yeeJ//
GO_0071288_7	ydjH//abpA//
GO_0071289_7	nrdE//
GO_0071291_6	mraY//
GO_0071292_7	nikR//ftsN//
GO_0071294_7	wcaC//exuT//
GO_0071310_5	speA//dam//ydiF//frlA//arfB//gspI//tas//rpoE//alpA//srlR//cusR//
GO_0071417_5	ghrB//ybaT//rfaB//
GO_0071421_9	cpsB//eutK//ebgR//
GO_0071422_7	yqaE//wrbA//yihO//
GO_0071423_8	abgB//
GO_0071453_5	bioF//ugd//eco//
GO_0071454_5	araB//nth//
GO_0071456_5	ulaB//
GO_0071467_5	menD//frlB//znuB//ghrB//glnQ//argK//csgF//ung//ydcZ//lhr//pheP//
GO_0071468_6	flgM//frwD//rplQ//gnd//radA//hemF//preA//cytR//ccmD//fdnI//
GO_0071470_5	ompW//rpsP//ydiR//gabP//atoC//mtgA//rsmH//yaaU//chbF//ahpC//
GO_0071474_6	asnC//hcaE//surE//trg//
GO_0071478_5	opgG//fdoI//dppD//
GO_0071482_6	adhP//btuF//tsaD//
GO_0071483_7	yceO//
GO_0071495_4	iscU//ptsI//flhA//
GO_0071496_4	ydeM//dnaB//tig//putP//purL//ilvL//dtpA//mhpR//hprS//ynbC//ybeQ//folM//ldtC//yfiR//tdcC//srlR//copA//ldtA//yccA//sapD//rpoS//yciE//tdcE//cysW//fadJ//elfG//yphD//cyaY//chiP//dppB//shoB//adeP//luxS//plaP//lipB//nuoB//yhfS//potH//yfdS//efp//zntA//menE//mltA//feaB//scpB//narY//pyrB//galR//pcnB//yicJ//fepB//fre//frlC//
GO_0071500_5	ybhI//
GO_0071502_5	ybjN//
GO_0071545_6	tsr//ygiW//
GO_0071554_3	yidL//tdcR//elaB//dauA//prlC//dbpA//ugpA//dhaR//rpmC//rsmG//rep//ptrA//fruK//hcp//paaX//lpp//rihA//yagF//rstB//yagE//ybaT//ubiF//rcsC//
GO_0071555_4	flgA//chiP//pmbA//metH//sdhC//yhiM//proP//carA//kefB//brnQ//udp//cdsA//yobF//
GO_0071577_9	uraA//gsiD//greB//solA//hyaC//ydeP//yhjX//
GO_0071616_6	yafE//dhaM//
GO_0071702_5	tqsA//aslB//rffH//wecA//frlR//bamE//rplQ//rssB//ihfB//speG//kdgK//ssuA//dhaM//mutS//bamB//tyrR//entA//phnJ//cra//rplN//intZ//malF//mltA//gmd//cbtA//bisC//dpiA//yfgO//tbpA//intZ//rppH//aceF//nrdR//gsiB//trmB//dosP//pagP//yhjX//lysR//hdeB//rcsF//flhE//aroG//bluF//torY//ybjX//garP//pdhR//ompC//hypA//fucP//casA//yidQ//ycjP//pykA//paaD//tamA//hslR//hxpB//yphB//yijO//ftp//rclR//luxS//fruB//nlpE//yciA//potH//hisD//rplE//lpxM//phnL//yqjH//hyaC//galM//ibpA//ygjH//nupC//alsB//deaD//puuB//ridA//yjiY//csgE//rpoE//yhbY//cpsB//ugd//yjhB//nuoE//lpxH//cdgI//yfhM//ycjW//bssS//ydhC//ibpA//glnA//pcm//torA//clsA//mdoD//yidQ//yohD//ada//sspA//asnC//clsA//mltD//sapA//gsiA//yfgI//hemL//ynjA//rpiA//ypdI//ribA//pykA//xylB//yfbR//tauA//dmsB//pyrD//miaA//sapD//clsB//csiR//narP//hscA//lacZ//tomB//metK//intZ//cyoA//purU//msrA//ccmA//mutH//rpsT//argC//rutB//priB//alaC//acpP//mdtG//mqsA//erfK//tadA//acs//cysP//kdpB//rpsA//glvB//rbn//dsbD//arnB//mutS//mlaC//yciG//truD//parC//ybbN//dapB//mhpB//glrK//tatE//thiE//sapA//ppk//dgcT//rimP//kefC//mltC//ybdG//ydaC//xylH//rfbC//ftsN//cptB//ymgF//fruK//rnc//lysP//fadE//rluE//paaX//fhuF//mnmC//glsB//hupA//nhaR//galT//frr//ppsR//ynbB//intE//sucB//rarA//zinT//pstB//ccmC//trmD//kdgK//fdoI//envZ//sdhB//gadX//ldrA//moaA//recD//bssS//mntR//cecR//ydcR//ygeR//torY//fadM//fabH//bcr//mocA//prpB//dnaJ//tyrA//yjiQ//yigL//idnT//yiaL//mntR//yhjX//aaeA//selU//cpdB//mdtE//tar//tatE//patA//ribA//leuC//mdaB//diaA//waaB//yqjH//insI3//rihB//barA//dmlR//nagD//gabP//csgE//ypdC//cho//ispG//iscS//uidR//fdoI//yagF//opgH//ytfP//yraK//sfmC//nlpA//mdtA//ddlA//rnpA//higB//ccmD//rihA//metE//rsfS//xseB//dpiB//glsB//arsB//menI//kbaY//ychF//symE//decR//bioH//amtB//ymdB//syd//fimA//murQ//yfeR//yiaL//lipA//lgoR//glpT//rarA//argE//gsiC//exuT//secE//scpB//cysB//tamB//rplB//aceA//metB//fhuF//ybjX//asnB//ynhG//gltS//aslB//mtlA//hemN//ydfG//yihI//hlyE//ldtC//yhdW//amiB//mdtO//rclB//rutE//metE//pnuC//ubiJ//lsrD//hyaD//yidC//entB//mgsA//deoB//hyfA//insI1//ydbD//valS//galK//pncB//yidD//flhC//ilvI//tcdA//kefC//xisE//nuoM//flgB//nagD//glrK//ydiO//sapD//ulaR//hisI//wecA//glmU//nudF//dnaC//panB//psuG//entA//maeA//priC//iraD//dsdX//lpxL//ynjA//moaC//gntP//iscX//mreC//sapC//prpB//yehB//tynA//fabR//yaaA//nrdR//yiiM//fetA//fucP//rpmG//mnaT//bioD2//flhD//phoE//flgF//lpoB//yodD//pgk//argO//murB//mdtL//yceD//wcaC//adhE//pth//sapC//
GO_0071704_3	phoE//insI4//agaS//yjjB//hflK//gcl//kdpC//mltB//gltI//aaeA//ymgF//yiaA//ynaI//ilvE//trkA//trpE//nfi//sgrR//ybcM//rihC//udp//csgD//yejB//fixC//tnaC//wrbA//fimF//casE//rfbX//qorA//cobT//dgcT//mlaB//cysN//kdgK//hisG//yejE//infC//tomB//bglA//tsgA//yciA//uxuA//glnK//yjjB//allB//yhdJ//lsrC//envR//nagK//kup//ibsD//patD//hyaC//prpC//aqpZ//artP//sbmA//rclR//dut//nuoE//rplB//hemL//gldA//fliZ//nagK//yraI//cadB//skp//tilS//bluF//clsA//sufS//phoQ//tolR//agaI//rhoL//yjjV//sppA//nrdB//rpmB//nagK//lpxT//cnu//gldA//torA//lon//rplI//motA//ccmA//pykA//glpD//erpA//ptrA//ydcI//yfcU//fadM//topB//hpt//hybA//ygjH//lrp//flhE//yhjB//prpC//ftnA//adk//proQ//aroF//rpsL//rffH//adhE//clsB//intQ//ttdT//lpoA//rnhA//rplN//mnmA//hybC//potH//murI//narZ//ompN//lsrD//cobS//metQ//rpsI//cpsG//tolA//ytfR//hsdM//adiA//yidD//yciH//sohB//rpsK//xerC//kduD//sgrT//nuoI//lacY//kdsC//agaV//trmH//ybaO//ydcP//copA//asd//yhhY//yggD//zapE//ydcI//lipA//modA//fliZ//fliT//puuE//wza//amiD//flgG//kefB//icd//yiiD//deoC//kbp//yddA//eutN//metQ//mrdB//cobU//yciA//xylH//iraP//ldtE//oppB//garL//pldB//rstB//zwf//slt//proW//rclB//purF//ortT//shoB//metR//dacC//ispF//mscS//ycaO//thiC//waaO//chbF//dhaM//yohC//yijO//tauC//fre//azoR//fucK//truD//ybgQ//yhgF//ydiO//yqiI//modB//yqeA//fadK//dsdA//hrsA//manX//hdfR//holD//lptA//lsrG//guaB//yejB//fruA//insK//fumC//yfbU//gapC//yicJ//wzc//yfdG//clpS//mcbR//hyfA//aroA//gpmA//murJ//asnB//ytfP//mrdB//glgA//rpoA//ydcI//thiI//murA//asmA//pheP//mutY//ssuC//kup//yjjG//fdoH//cynS//tsf//fabG//nuoF//tgt//recT//ybhI//rsmD//yhcH//yfeX//frr//gph//yieH//gsiA//ycjP//allS//rhoL//yicJ//zwf//rluC//rrrD//elaA//crl//yiaO//yjjG//sgbH//ydeP//livF//gatA//yjhC//ydcS//paaC//pyrH//rluF//nlpD//iscA//ycjW//mmuM//cusA//mdtQ//nemR//rsgA//csgE//ttdA//tehB//tdh//fepC//arnA//orn//mdoG//alsA//sutR//frdC//appC//sseA//dinQ//ubiI//ung//yhbO//putP//prlF//pck//fre//ybgP//yhcD//rpnA//rsmH//clpS//ldtC//potH//sapB//barA//sgbU//xerD//rfbD//thyA//yadM//yhaO//hisA//exbD//slt//accB//ompN//lacI//cyaY//rpsS//fruK//hiuH//fimH//queF//ddlA//prlC//yqcC//iscR//sugE//recR//trpL//yiaL//lgoT//pgpC//afuC//yehX//ydeT//atpA//moeA//pabC//pepB//ybiT//selD//mlaC//yqgB//ftsY//ansA//lacY//lsrB//wzyE//yfaX//ubiH//pgpA//manA//trpC//ycbB//erfK//lapA//yfgJ//ybeQ//panD//nikR//htpX//araH//yjhI//hemD//nirB//skp//patA//ftsY//yjeI//ompN//potE//lysR//pstC//rstB//argR//smrA//cirA//fetA//yqcG//rpsH//ldtE//ppsR//fecB//uhpA//arfA//hflX//cheZ//yjhB//hcaC//yqgB//icd//yfcP//hexR//mdtN//rbsB//dpiA//yjcE//paoC//mgtA//cusC//rimP//lsrD//folE//yidP//rpsL//ydeT//fimA//phoP//tktA//pckA//ascG//kup//rplX//mutL//crcB//garP//mlc//preA//opgE//nikD//udp//ldhA//bluR//ccmE//alaA//nfsB//lacZ//ydcR//mioC//gltS//ulaC//fixB//cpxP//tyrA//adeP//fimI//preT//priB//mnmC//modB//abgR//hcaE//pdeR//yjjX//rfbD//yjbE//pdeK//holB//cptB//dmsB//ppc//gapC//ydhC//cynS//artP//dld//ypdI//selU//lyxK//sgcR//yphF//argE//gpp//ispU//dapB//atpH//yeiL//eptA//raiA//sspA//lplT//treB//malS//paaX//bioB//citE//leuS//yahI//insB-2//guaB//opgD//holA//fucO//napB//yfcA//rluD//menF//ytfT//casC//uhpB//cysZ//seqA//pdeL//cecR//rimM//fbaA//rplB//insH-6//uof//dsbG//ivy//yjhC//ibaG//potI//gspE//gsiD//folX//speG//hsrA//yqaB//gfcE//fis//yiiM//insI-2//mocA//acnB//ybbY//secE//yciG//emrE//yihR//wbbK//hybC//alaS//acrA//waaG//cycA//pinR//nth//ycaO//yehZ//rnc//hisP//nac//yraR//yeaV//mmuM//frvB//ftsA//yhhY//fepC//gpsA//fdoI//yigB//malP//gspE//glpB//hemC//mfd//rcsA//cspC//cbrA//serC//rplS//metF//yfcR//sucD//garK//yfhH//uhpC//nrdA//tmk//nuoF//fur//rnt//yeeL//slyD//nusA//ygiV//endA//hscA//qorA//ilvN//hdhA//ldhA//ycgV//yeaG//yqcG//ubiI//rpsA//moeA//mutM//cmoM//hlyE//lacZ//cbl//gpr//rppH//yahD//ispF//rpsS//ygaZ//uidC//yecS//rmuC//yjjU//ulaF//rplD//ccmF//glmM//manA//ybcQ//yebC//glyS//speG//rplI//pcm//gldA//cspI//mglC//plaP//yjcO//ydjH//recO//dusB//insH-5//ymfA//ypdB//allC//obgE//abgT//clcB//pmbA//ftnA//prlF//cyoA//ydaV//dmsB//cysE//dgoD//fkpB//hyfC//pepT//ilvC//mdh//znuB//mltC//pstC//yfiF//fadJ//proW//ygeW//secD//rpsJ//yhjG//ribA//zapA//pitA//arsC//pth//ydeI//arfA//ydfG//recD//prlC//priC//mntR//bcsQ//rpsO//yggN//folD//valS//tpiA//seqA//nrfB//yjbE//wecC//phr//sugE//pepD//xapB//glsB//cueO//rhaT//dicB//yhcF//rclA//uup//yahB//tolA//ftp//bdm//proP//cho//uxuR//slyD//cas2//holA//trxA//uspE//tyrA//yhaJ//phnO//nhaA//ung//ydeM//elaA//ybeQ//fkpB//dmsB//murB//mntH//tdcB//rho//yiaU//dmsA//htpX//paaJ//tomB//cysZ//ompF//matP//pflC//selB//yfaE//ebgA//cpdA//malZ//rplQ//ghoS//uvrA//ivbL//obgE//yeaK//gatZ//sgcB//opgH//mdtL//yieH//gpp//malX//gapA//menF//cmoM//gpsA//trpC//prpR//pck//yfaU//phnP//parE//mlaB//etk//flgI//aroE//pdeR//yfcP//sgbH//cnu//ydgA//dacA//dkgB//ilvL//argA//uspF//aroP//thiG//rpoE//flhC//ilvD//idnO//yadN//ybgP//ydeE//rpnA//fdoI//epd//ycbU//ygcW//fruK//sbmA//slyD//apt//fruK//ydcO//mhpR//phnP//shoB//polA//ybgI//phnP//fbaA//rplI//yceK//yegT//fabB//dgcJ//clpP//cspC//eptB//thiL//rpsQ//ycfS//iclR//chbR//glnL//nuoE//cysP//nemR//ydaV//hycA//hofP//nfo//fdnH//yhhT//fimE//wcaB//ypjD//cysI//phnO//hypE//rutA//mnmG//rpsN//glsA2//clpS//psuT//ycjY//hycB//waaS//glsA2//feaR//sdhD//hisD//uhpC//yjiA//ldtD//flgG//yjaA//cpdA//gor//bluF//yfgI//gnsB//polB//kdsA//bdcR//metG//wzc//frwD//yhjA//yhgH//ybaE//malE//tsaC//mzrA//ogrK//fadB//yfeW//tesB//dmlA//yfdC//potB//lpxT//vsr//ispB//ygfI//yedL//murQ//eptA//yggP//bioA//kbaZ//insB-4//ycdX//yegD//ushA//napC//csdE//hyaD//nrdR//yhbO//radA//otsA//ycfL//gapA//fbp//casC//bglX//ttdB//lptD//yrdA//frlA//glmU//rzpD//comR//yfiC//ygfA//ppk//queA//msbA//rpsS//rplS//mreC//ydiZ//priC//xerC//yacG//recQ//emrB//folM//recJ//ydbD//maeA//hflD//proV//fimZ//mlaF//arnE//aas//ycjD//gatB//pheS//ilvL//dcd//rng//dam//glpC//allB//msbA//fdoH//yaiP//yfbV//yedF//glk//yjjB//cmoM//yihW//yhdH//hdhA//gcvR//uspF//hypF//mdtP//nsrR//gshB//ispG//arnF//greA//pntB//nrfG//gspE//potF//ycjP//dfp//pdeF//sgcA//cobS//yeaV//ydeE//osmE//lldP//mazF//osmC//artJ//aroH//rhtC//lptF//recB//suhB//rlmL//ybhP//hprS//pmbA//hrpA//argF//patA//ydjJ//hda//yacG//ykgF//dcuC//ygbN//fadM//artQ//ilvB//opgH//oppB//yegD//folA//xylR//parC//hdfR//wcaJ//yjjU//dtpA//fabZ//ppx//ahpC//yceK//kup//hycA//matP//pspF//bamE//ispH//ibsE//lolB//nrfG//kdpA//sixA//mdtP//insA-2//pstB//gppA//frmR//recJ//aroD//hyi//tabA//plsX//bsmA//frvB//glnQ//yiaL//pstS//rfe//bfr//agaV//ygbL//yeaG//hdeA//glpC//tsgA//tusB//rtcR//rrrD//curA//epd//uvrY//ytfQ//glmS//yidL//norV//yddG//ypdC//xerC//rpmC//speA//ybhR//mutM//sanA//dnaE//fabG//arsR//melB//tmcA//treB//tatD//aspA//cdh//znuB//rapA//atpH//pyrL//yfaU//yfcU//hchA//idnO//yijO//mrcA//endA//pepQ//waaF//sfmA//lit//ulaC//lpxH//recQ//iscS//yedL//ybiY//surE//nikA//nlpE//rhaR//zur//ygfI//frwB//ftsL//tar//ybdR//emrB//malS//fepD//ydeE//rclB//pgl//galM//fruA//yhaO//frvR//lsrC//nupG//idnD//bioA//yeaD//rbfA//ybaE//zraR//yqiJ//uvrC//dapA//melB//ymfK//hofQ//sodC//nimT//yfcA//yfdO//rpoA//artQ//ypdB//yfaV//poxB//dtpD//cyaY//uidA//mdtA//alpA//dut//cysU//ddpA//yqhC//zntA//yciH//yciH//yhjC//yihR//lacZ//ybbY//btuF//ycdX//bioH//dusC//psuG//ybiJ//fcl//ygbN//tsaB//cheW//yeaK//hslO//ydeE//nagC//mdlB//hipB//rodZ//yfcG//srlB//trmB//ddlB//ydhJ//rpsE//lamB//leuB//cedA//ydcT//yghO//cbrA//rsmH//sbcB//dgcN//mtlR//ydcS//pth//nuoL//rseP//lysU//treC//glrK//yjjI//abgB//hemN//glnQ//rna//tadA//yiaM//yqcC//fadB//rzpD//ompR//bioC//udk//mdoD//eutN//tsr//oppC//opgH//cyoB//cusC//torY//dcuD//ftsQ//mutH//ygbM//yigL//parE//sbp//ybiO//yefM//ariR//livF//ydhJ//focA//ftsY//gltL//xanP//cirA//rluB//polB//ydaN//ruvB//livJ//nanS//shoB//ahr//mscL//secA//pgpB//xapB//alaA//norR//rutD//nirD//ratA//plsX//hycA//fabZ//dinG//lolC//nanS//ydaC//aroH//bioF//cycA//hxpA//tauA//tusC//rnlA//mug//narH//cspA//matP//cadC//fhuF//yjiM//mltF//rclB//grcA//xapR//fimB//sppA//eco//yqaA//corA//argS//nrdF//tehB//dmlR//pepN//folP//qseB//cysA//narQ//mdtL//kdpC//dacB//aroE//mrcB//yifB//galR//aldB//nadE//tsaD//yphD//trpL//mhpC//ilvD//yqgB//rfaQ//ygfX//hupA//yicJ//puuP//cspG//glpT//dtd//nrdD//ortT//yfcR//tas//nrfC//atpE//uspE//rhsD//priB//menH//osmC//phnN//ygeX//zapE//frmA//kdgK//rpsD//appC//gcvP//aes//xylF//aaeR//rplA//lpxT//mntH//bioP//arcA//aslB//pyrD//pldB//ydcT//lolB//argG//cspE//mdlB//yidZ//clsA//cspD//epd//entE//lacZ//nemA//yhaM//mioC//fadL//tatA//mhpR//ilvE//ybdO//evgS//speB//gldA//moaD//folM//arfA//proB//apt//phoB//rpsD//dnaC//gpr//kdpB//rusA//alkA//gltS//nrdD//truA//tesB//yhfK//potD//flgC//glrR//panB//cmtB//narY//ldcA//ydeM//rluD//rplF//atpH//uhpT//slyA//malZ//kdpA//cusS//phnK//gntK//lptE//yfbS//lrp//cof//pgaA//thiC//sseA//aslB//relB//ydaC//envC//aslB//ruvC//pitB//pdxK//ygiB//yjaZ//asnA//rfaQ//rihB//macA//bglJ//ygbI//dinI//modA//bamE//ynfH//cspC//csgA//cbpM//tdcB//arcA//folX//guaC//alr//rpsM//sdhA//ybdH//fadE//yjaA//nrdI//glnD//ubiX//fklB//yhjV//kefF//rplJ//rnhB//nikD//rlmA//purB//satP//pfkA//bipA//yqcC//fdhD//ghoT//osmY//uidA//dgoT//ompA//phoE//mdtQ//hemH//tdcE//epd//pgi//intQ//mobA//creB//fimB//gph//cobC//dmsB//insA-2//dacC//yadI//prfA//srmB//tsgA//ybbY//bglA//djlC//pykF//ycjD//maeA//fadI//trmB//mrr//rimL//ilvA//zur//citT//cysB//sxy//rhaD//lsrB//ybdG//gadA//cmoM//rna//cusS//fryB//rcdA//ycjW//mutY//adhP//ydhJ//rsuA//purF//cysQ//mdtC//ridA//efp//cyoB//yjjQ//recO//nagD//pitA//iscA//citT//caiD//mdtQ//eamA//mdaB//betT//alaS//nuoF//oxc//dkgB//ybgQ//narI//astB//dnaE//macA//hybE//dsbC//tas//kdgT//folM//crp//yfaX//eco//nrdF//mltF//secA//setC//frlB//gntT//ansA//yajO//cdgI//yhjD//torC//pheP//menI//rutE//puuC//ybdM//oxc//nrfC//yfiC//ompG//cspE//mdoD//rplX//betB//rplM//yehZ//yghO//topB//argF//bioF//metF//bcp//erpA//sbcD//osmE//pagP//hypB//cheR//lsrD//msrC//ydeI//yggF//mlc//flgE//zraS//yeeA//frwD//hyaB//fepB//ftsW//dnaX//umpG//envR//mlc//clcB//yhiM//kefG//argO//hyfC//recR//hslJ//ydeO//xseB//nuoI//mhpD//asnB//infC//ulaG//rnlB//torZ//surA//arnB//yidQ//ibpB//ydbD//pspF//vsr//nadB//dtpA//abpB//opgE//rep//ptsP//ynbC//sgcE//gluQ//yjcE//yfiF//ycjU//sdhB//
GO_0071705_5	yjaZ//yibA//dhaM//aceA//yiiE//yiaU//pgrR//ftsZ//ygeR//flhE//fepE//fucP//ybaQ//napB//yibT//rfaH//ykfM//adiA//waaP//malY//iraM//ychF//rpsE//yfaU//ndh//nmpC//ydfK//cmoA//rnt//livK//mdtJ//agaV//hdhA//murC//cas1//yehY//trpB//miaA//osmF//kdgK//ulaC//syd//fepB//exbB//pdxH//pyrC//melR//csdE//proC//gapC//nhaR//pinR//gloB//deoD//gstB//ygiS//recO//yidC//ycgR//pheT//rsmD//hemL//ogrK//secM//manX//rusA//pbpC//clsC//yfjR//lpxH//wbbK//bamE//queA//nagB//cysG//yeeL//ynhG//dapA//nirD//ftsZ//yegT//sutR//diaA//alsK//ytfQ//rmf//ybaT//thiG//ygeA//emrE//ymgF//mglC//cdgI//modA//topA//flgF//adeP//atpG//dnaC//sdiA//viaA//yaaJ//ghoT//ybhP//ubiJ//glnK//pflC//spy//fadE//mprA//leuS//yagJ//yjiR//sspB//flgK//bglF//rpoH//tsaD//yrbG//cpxA//rpoD//nlpA//ettA//phnI//yciV//speC//cysC//alaC//amiD//yihL//alsB//rraA//napB//ydbK//trkG//ynbC//yrfG//eamB//csgD//tnaC//hofP//fucO//pth//hisP//aslB//tar//agaI//recQ//holD//leuO//arnE//lplT//ulaA//yehC//agaA//lnt//iscA//flhC//yehB//ebgA//aldA//fixA//crfC//cysU//yejE//ibpB//mnmG//elaA//recG//cpxR//rhaS//actP//mltG//rihB//nfi//era//iraD//cmoB//yoeE//tdcB//srlR//tdcC//cueR//atpD//mmuM//uspG//xerC//entB//rlmC//lysO//lpoA//lasT//yihT//dmsC//entC//cadC//ygcW//yciT//ispG//ypdB//ascB//cbrC//dinQ//bepA//rnlA//rplJ//yfeD//guaD//ogt//flgD//tar//ilvE//avtA//csdA//ydjE//idnO//frvB//glyS//lysR//paaJ//mtlA//dnaJ//rutC//kefB//dnaG//fbaA//cmoB//ubiE//dhaM//norR//secE//clsB//sgcB//sgrT//rsmC//lptC//
GO_0071709_5	yidZ//dinG//acpH//flhA//der//yfhM//cirA//ispH//ftsQ//malG//
GO_0071731_5	cyoE//waaB//secB//
GO_0071732_6	mnmE//
GO_0071769_5	yebC//
GO_0071804_3	recO//yghG//hokB//ftsE//fdnH//kefF//ptsN//rpsK//yafQ//ynhF//bssR//recF//norR//norW//ykgO//
GO_0071805_4	dcuS//fklB//ompW//yjjV//tdcC//shiA//torZ//nadD//fliA//allD//adhE//rpsN//clpA//hemN//yehY//
GO_0071806_6	ahpC//intF//acpS//hicA//mepM//lacY//hokB//aphA//mgsA//yjhH//tdcE//mdoD//ftnA//ubiA//yadG//entS//csrD//trmI//fdnG//
GO_0071807_8	ybiV//
GO_0071824_5	sodA//
GO_0071826_5	nadC//uhpA//livJ//rhmR//ykgM//selD//ybdO//fur//atoB//paaF//rbsR//yghG//nanA//paaE//ycdY//moaA//gcl//tdcF//paaJ//yraH//deoA//gldA//yabI//thiC//cbpM//bglH//
GO_0071897_6	rfaB//maeA//idi//yahK//kdgR//lsrR//yedL//perR//cueR//maeA//yfeO//hemH//fucP//setB//hxpB//bioD//hupB//pgk//rpsJ//yegV//
GO_0071915_9	bglH//
GO_0071932_8	sspA//
GO_0071934_6	mog//modB//ppiA//
GO_0071941_4	yfgO//ybjD//dgcT//rpiA//yadG//dgcZ//rfaQ//bioC//cadC//
GO_0071945_7	sgcR//
GO_0071951_8	bssS//
GO_0071963_4	tyrB//
GO_0071973_6	rsfS//ldrD//codA//yjbB//pgk//cspD//efp//queE//hcaB//lpoB//paaB//uspB//tcyJ//cobT//lipB//dinQ//recC//nepI//thiG//entA//setA//thrS//yeiE//envZ//yqeF//ynfL//mltC//purR//iraP//dgt//tomB//
GO_0071975_4	ssuD//
GO_0071977_5	recE//
GO_0071978_7	gltX//rpsH//sapF//metE//ybdN//dusC//fadK//argE//ygcO//rfbB//yaiP//yihQ//garK//serB//
GO_0072321_6	mdtA//hcaD//
GO_0072322_6	ycfH//
GO_0072323_7	yciF//
GO_0072329_7	ynjD//tolQ//bioD1//mrdA//yidZ//yhhY//hofM//add//uvrD//fbaA//glpD//yqiH//yehA//amiB//sulA//yagU//yddL//yehB//yieE//hlyE//yjcE//atpA//bioD2//zupT//yafC//fkpB//ygeR//yifB//potI//creC//asnA//yebS//yebQ//menC//argI//cadC//yhfK//tabA//ybhF//mutT//yebC//gshA//yagE//recJ//recF//paaC//nuoL//yijO//tpx//potF//queE//yidC//sthA//cstA//iraM//prfB//hscA//metL//surE//arsR//gntK//menI//eamB//panD//rfaE//allB//lyxK//yabI//carA//alsC//dut//pyrH//ycjU//yqiJ//wza//yccX//eptB//csrA//pnuC//ycaN//zapA//
GO_0072330_7	lolB//malP//hscB//ybjG//chaA//creB//phnH//phoB//pyrL//yehD//ssuD//phr//psuT//hcaD//yehC//mdfA//ybiH//mukB//cysB//mcbA//tufA//acpS//coaA//yjbH//rhaT//nikD//cpdA//lptG//cpsG//ulaG//hisP//tabA//gloA//rzpR//yajD//murB//ybbY//artI//zntR//tpiA//yieH//rzpR//hicB//fimA//yciA//cdh//ydiV//alsB//entB//ydcZ//cra//abgR//valS//hslU//leuS//yihS//rdgB//mppA//
GO_0072337_6	yhdX//baeR//allB//bssS//ampE//gstB//hyi//gntU//cbrA//patA//kdsA//agaB//rsmB//murC//bamA//yehX//paaH//ftp//nanK//thrB//abgB//ynhF//yjiM//msrQ//yedX//flgA//
GO_0072344_7	ygfA//gspI//chbR//exuT//
GO_0072348_5	yaiP//dgoR//lolA//argS//yhaM//csgA//yaaJ//betI//pcm//lrp//yiaA//emrD//tyrB//intE//ybgQ//yicJ//insI-2//yebG//oxc//wzzB//abgB//narW//ldcA//yagJ//viaA//yghW//sgrR//adiA//ygjR//waaC//nuoM//glnK//arfA//ynhG//asmA//hha//mdtJ//murA//hemB//dsbB//
GO_0072350_7	ynjA//citE//folP//dgcM//endA//murE//asmA//thiQ//putA//serC//tmk//ribC//umpH//ecpR//infB//atpC//insB-4//azoR//
GO_0072488_7	yfjV//rlmJ//thiE//tusD//tyrA//yehT//rcsB//
GO_0072490_6	mazG//pgaA//
GO_0072491_6	rpoH//agaB//
GO_0072501_7	dgcT//
GO_0072502_7	hypC//
GO_0072503_7	bamD//rfe//
GO_0072505_8	truD//
GO_0072506_8	sthA//
GO_0072507_8	rnhA//trg//holC//
GO_0072511_7	rfaQ//ycjU//tolC//ugpE//htpX//ybdO//bioF//ygaZ//yjiR//yjbF//araH//nusA//shiA//yafC//yaaU//hybE//rutA//
GO_0072512_7	fdnH//mlc//tauC//yodD//rplT//yeeY//rluF//rlmJ//yeeY//pdeR//dfp//yaaA//
GO_0072521_5	bacA//avtA//yjjQ//yfcG//cadA//fiu//nlpE//ftsE//sbmC//rbsB//tolB//yhfS//afuC//yddA//ftsE//uhpA//sgcR//ulaG//xylE//intZ//cyaA//yhjA//trxA//puuP//sdhB//fepE//purN//atoS//norW//putP//nanK//surE//cobB//mprA//rpmG//ubiB//hemF//yjiA//galR//menE//focB//blr//opgB//patD//cynS//rng//dinJ//yahK//lgoT//ilvC//lysR//aroF//citT//hexR//dgt//mdtL//mltG//yhjG//rplE//aroK//rcsB//dmlR//dacB//gcvH//rsmG//ccmD//intS//malG//
GO_0072522_6	fdhF//ybcC//flgF//lon//ynfL//paaB//fixB//zntA//gcvH//dmsC//yihT//cmoA//kduD//mak//fadA//srlR//paaE//ygfI//ygjR//speB//flhC//trmO//epmB//gatC//yoaB//focA//paaB//dtpA//opgC//yjiY//ssuA//cysH//uhpA//yfgI//sgrR//ompR//folC//ypdF//rbfA//yfeW//ybaT//ugpE//rlmD//
GO_0072523_6	tufB//frmB//zapE//yeeJ//gcvT//thrL//kefG//mak//nemR//yigB//lldD//galP//
