#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	wzc//intF//eutK//tamB//
GO_1901362_5	ghoT//flgB//rrrD//emrE//rclB//ybfE//mtgA//frwD//mngA//fryB//rplM//lgoR//xylR//murE//pbpG//eutA//parC//malK//ftsN//ccmH//ibaG//yebK//aceK//queA//hcaC//fruA//glnP//arcB//glnE//ogrK//nadA//mrcB//fdhE//hldE//pstA//rraA//ybiH//yegV//rcsB//menB//yebK//yphB//deoC//lolB//ytfE//tusB//ssuD//ynhF//bioD1//priC//ydiZ//yneL//rhaD//rnhB//yccS//crr//dmsC//mug//lysS//ydjJ//uvrA//recA//yajR//rbbA//hslV//malZ//yiaM//rpmC//ibsD//glnE//lptA//adk//gpmM//tcyL//ompW//mdtK//glcD//fadB//dhaK//yiaT//gltL//idnD//ibpB//creC//dcp//ydcZ//ugd//hflD//yfcS//hemD//rimP//ydcS//etp//phoP//yccX//waaZ//yihQ//waaQ//ybgQ//nikB//truD//fryC//cra//dnaB//hemE//arsB//yihO//ygfX//cysG//yfcR//ccmC//frlA//flgJ//mdoD//fabG//rraA//waaQ//ybjD//mglC//adeD//lldR//ykgO//yjbF//yfcU//rhmD//atpA//ettA//wcaC//rcnR//cspG//ykfM//phoQ//csrA//hcaF//rodZ//srlR//btuF//alsK//trkA//mzrA//rpsH//rplF//chpB//cobU//ynfH//nadC//aqpZ//ompW//narW//yahB//sucC//ytfT//tdcG//ycgV//sdhA//yeiE//ydeO//rlmM//yfdO//ycjP//yidE//rsmA//htpX//rimO//hypA//rbn//emrB//soxR//yebQ//alkA//lsrD//ycjR//uof//cueO//yfcS//xthA//phnL//entA//dcuD//ycdX//sufE//kdsD//fbaA//hha//gcvH//bamE//lspA//lamB//yebG//oppD//ybfE//glgB//galE//ppk//ycfH//mscL//rutA//wza//artP//sspA//arsR//cyoD//rutR//recO//xylR//gntU//yjeI//aldB//ynhF//gpsA//nanK//bamB//yihL//insF-1//leuC//thiE//rlmB//ypdA//rplE//yidH//paaC//syd//nhaB//priA//parC//xerD//patA//hypF//yqaA//ligB//sspA//rfaH//ftsQ//rplJ//ygeW//lit//yebC//rbsB//insI-1//adeQ//gatB//glyA//wecE//katE//mscS//fimG//dedD//mrcA//ydiR//yihV//rspB//rhaA//srmB//hisI//fdhD//ybiI//narJ//ppsR//xapB//elaB//focB//glk//ackA//ygcW//wrbA//yoeE//bepA//yddA//tolB//yagF//yjjB//clcA//malZ//rbfA//hypT//xylB//ybhA//flgM//ascB//cutC//essD//rutC//rutB//yohC//idnO//htpX//pdeK//rpsH//bluF//yhjC//ypjD//fadI//ivbL//yoaA//cydD//brnQ//slt//dtpD//shoB//hisQ//focA//nagK//thiG//cspD//sanA//ftsW//hdeD//paaZ//glcD//aspA//trmJ//tatD//ompW//hslU//ghrB//scpB//ppiD//livH//mdtB//yjjB//citG//panE//frlB//bamE//cysI//ymgA//citE//yfeX//deaD//thrC//glgB//selD//pgaA//csgB//envC//obgE//araE//amiA//npr//trpA//rplP//xanP//murJ//thiH//pphB//hmp//leuB//glsA2//wbbK//erpA//btuB//ynbC//nusG//arnF//dgoA//yhjR//glnD//cyoE//cydC//cyoC//chbA//rcnA//ptsI//ampG//yohC//waaP//ridA//sufE//ybjI//appB//guaA//allR//aidB//rplY//pitA//dgoD//kdpF//nirB//hycA//tatA//sapF//narG//glsA2//
GO_1901367_6	lnt//ypdI//
GO_1901401_6	yadG//
GO_1901422_5	nrfG//ybhG//prlF//
GO_1901440_4	hrsA//
GO_1901441_5	pspD//
GO_1901463_7	add//
GO_1901530_5	rusA//iscU//ycfJ//yieK//
GO_1901562_5	trxA//
GO_1901564_4	rbbA//bioD1//mdtL//uhpA//hcaC//rluB//yciA//emrE//rpsB//trpD//ptsN//ykgA//sodB//nupC//thiP//yfdK//yraJ//valS//yehX//arcC//gabP//speA//yaiP//yhjB//agaW//gspJ//mdtF//pdxB//rfbX//araB//lolB//yobA//yraJ//ribF//trmB//tyrS//pstS//recE//ugpC//cysS//fcl//fbaA//hybO//dxr//hscB//intF//parE//hisC//puuR//lysP//amiD//marR//eamA//phoR//ftsH//folC//melA//kdpF//gnd//argD//folP//higB//azoR//pabC//nrfB//fryC//gltL//yhdW//rluF//gstA//sufA//efp//rfaB//tldD//zinT//glrK//sugE//yejE//bamE//ibsD//hxpB//pabC//gudP//glsA//rcsC//xseB//ubiB//yjhP//gabD//wzzB//baeS//murB//yagU//tbpA//cysN//djlC//murI//rffT//galU//ycbB//phnN//chbF//ariR//yfaL//nadD//tonB//tsaB//phoR//rimI//flhE//lrhA//ccmF//yeaG//ybiH//lpxB//ldhA//glpC//nlpI//cpsB//rzoD//rpiR//rssA//rffC//kdsB//bioC//ybdH//ivbL//fliL//rpsS//pheA//amyA//ybjG//rppH//solA//prs//fixC//rplS//lolE//puuB//rtcB//cydA//hycI//katG//rzoD//fimB//rluF//sfsA//dcuB//lpp//ybbY//ygjK//rclB//nagK//lrp//mug//yqjA//ugpB//entF//mdtD//prmB//serA//holD//uof//ldrB//ldtB//yijO//fadE//rtcR//ycjP//mqsR//pnp//ycfL//acpS//oxyR//luxS//rlmB//tdcD//ubiX//katE//proP//yhdZ//feaR//ppk//rhlE//yqhC//ydjL//cvpA//mlaC//yqcC//mocA//chbF//rclR//tcyL//glpF//proV//dicA//yehP//cyoB//treF//ybhA//yggF//ackA//yfdO//acpP//tolR//sufE//pabB//yfaX//bisC//ftp//betI//zraR//cdsA//trmA//mdlA//nrdA//degS//dsdX//tcyL//argA//erfK//elbB//ghrB//mdtA//tyrR//cpdA//folC//emrB//trpE//proS//oppC//ybdO//tus//adhP//kdpB//bglX//ybfA//ybcC//cyaY//decR//proC//rplP//mqsR//glpG//rpmH//ygeW//fucI//ybiI//yafS//rpsG//yciT//rplF//aes//relE//mnmE//tyrR//arcA//mmuM//yjjX//casE//zipA//dsbG//yihS//yagI//stpA//evgS//lapA//insE-1//ravA//rcsD//gpsA//manX//insB-4//kefF//aceF//thiQ//intZ//frwD//gntR//uxuA//prfA//yccS//hinT//ibsE//torD//cysC//lsrC//bglX//ydcR//yphC//arsR//glpK//sgcC//hofO//ivbL//nusA//accD//idnT//rpnD//acrB//lacY//mliC//uspG//gnd//ssb//fetA//flgG//marA//nrfD//rpnA//waaL//pdxJ//hexR//hyfA//hybO//pnp//smpB//cadA//yaiP//zapC//uvrB//uidR//rimO//ldtA//rlmC//rpsG//mltB//grcA//yieH//zwf//flgA//cysW//ybeQ//nlpA//lysP//fepC//cspG//rsmJ//feaB//csgA//argG//lptE//menA//rclB//potI//yciV//ybgP//yaaY//ydiK//gpmA//gpmA//yhjC//dinG//nirD//alaA//tusD//rarD//bcr//yohC//gntR//yqhD//yifB//ybjI//cysK//serB//tyrB//hsrA//tusC//agaW//gadB//bluF//mprA//murC//bioB//ypdB//entA//amtB//hyfC//decR//mhpT//phoQ//paaC//yccA//hypT//paaJ//kbaZ//yagJ//yihX//dapA//gntT//ydjM//fcl//ybiA//yfaL//tcyJ//ribA//rplQ//sucD//livF//prfC//sgcB//sixA//ridA//nfi//proW//yfcQ//glnS//wzzB//ybcF//mreB//znuB//xisR//trmD//clpX//mtlR//baeR//glyS//dctA//atpH//rutC//def//focB//frmR//ubiD//arnD//dinQ//rhsD//ycaO//yibT//yhjD//rfaQ//putA//deoB//ytfR//rpnA//gshB//amiA//phoQ//mcbA//bcp//bsmA//dicA//eutB//hns//glgB//ybjI//frr//rihA//ydbK//dgt//rplP//yihU//rmf//gfcE//yhhZ//murE//dxr//csiR//fabR//ydaC//ykfM//rplB//yjiX//flhC//uidA//rlmJ//yegD//asnS//agaB//sfsB//rbsA//dinD//dcm//betT//stpA//btuE//setB//ybjG//frmB//metI//insI-1//ilvL//sseA//arcC//ulaC//copA//tpiA//ybcC//tnaB//purD//dapB//cheW//tdk//cspB//yhfS//yceK//yoeE//treB//msrC//truB//yiaT//hypE//flgC//phnH//glxK//ybbW//yajQ//glpF//tauD//dgcF//dgoT//intF//xerD//lyxK//arnB//murB//yjjQ//yfhH//gadE//oppC//ygcW//gltX//lpxB//ribA//zraR//aer//yobF//nadK//ydcZ//recF//recR//yhjV//bglJ//sufS//nrdD//hycI//rlmL//sufS//ilvH//recR//fepG//rppH//azoR//yadK//selA//gsiD//cyoD//xerC//sufS//ihfB//dsdC//znuB//mhpA//rtcR//tdcR//hda//wbbK//chaA//tqsA//envR//dgoA//alsA//lsrR//fdx//dcuD//rpnA//dcm//ssuC//rplT//dkgB//yfaL//osmC//gyrA//dusC//ydcZ//lpxD//cusF//abpA//speA//mngB//frdA//rpsS//cbrA//rpoH//yfbR//mtnN//ybbY//rlmB//cheA//rsmG//lepB//ssuE//yejA//mdtL//waaG//frmR//pspC//yddA//lysR//ydcR//ftsW//flgF//hypF//idnO//seqA//mhpA//cspI//cspG//cobS//entD//asnS//ykgM//nupX//srkA//pyrH//rpmB//lapA//tamA//fadL//cptB//queF//tusC//rep//yaiV//lysA//mog//grpE//dgt//ycbB//uidC//osmE//gspJ//serC//atoB//argF//cecR//mhpT//hofN//yqiJ//sufS//proX//citE//yjeI//ilvD//chbR//sufC//flhA//clpB//potB//hemE//accD//ygiN//ybjI//ubiX//amiC//trpB//ravA//tauD//hcaF//ycjP//hemC//entH//yjcO//pepB//yeaG//ybjD//xdhB//proC//xseA//scpC//narV//creB//afuB//mnaT//puuE//ssuB//yiaF//sapC//fdhD//hisQ//rnlA//clpA//pspA//ygbN//aroC//fpr//envR//sgcR//gnsB//rssA//ftsZ//gnd//yhjD//yfjV//fryC//rzpR//kdpE//secY//envC//hpt//adeP//ybiI//hisM//glmS//cysQ//panB//metF//bdcR//rpnA//cobT//waaL//gcvA//lsrK//wzc//ebgR//rimK//hycB//rpmB//trkA//ybdG//aspC//moaC//hha//allS//nrdR//trpL//rhaR//csiD//tdcF//fieF//prlF//glsB//puuR//narZ//tusC//scpB//nanR//rho//ulaE//wzb//kefB//araH//udk//cydD//ubiE//tap//chbA//slyD//dcuB//yajR//hokB//adeP//phnP//argR//kefF//rpsH//priA//yaiV//yejF//leuS//setB//hflX//nei//
GO_1901565_5	gsiA//ppx//mltG//polA//xseB//proX//uspB//metK//yagJ//fimD//sfmC//mdtG//ycfL//ptsI//yfbV//ygiV//rluD//nuoH//luxS//tmcA//mrdB//ubiG//nuoM//hypE//lpxC//gloC//arnB//insK//ytfT//napF//ftsQ//cnu//hyaB//rsmF//arsR//alaA//ytfT//wzyE//yiaF//serA//tolA//yieL//ynhF//solA//uhpC//rpmH//thiC//ybdZ//waaO//murE//hemE//sspB//ybaE//ybaL//gntU//gabD//setB//alkB//napF//flgB//sapA//yfcP//moaB//yghB//tsr//psd//dut//hypF//hycI//rrrQ//yfjR//potG//zwf//ubiC//dacD//eutN//rodZ//rpiA//ratA//paaX//glmU//nimT//gntK//lpoB//pflC//pheA//yebQ//gsiA//rpsQ//hpf//gltI//aspS//ftsE//yfcU//cmoA//nuoM//yggP//rpsG//tus//yceD//uxaA//fadA//basR//rclA//argR//fruB//pspD//yahO//gyrB//upp//flgF//ftsB//arnF//yhdW//nrfA//rnb//yagU//ymjB//arnA//cof//moaB//ispF//asnB//waaY//yggD//yedF//rplW//relE//casB//ygbI//rseC//aaeB//rcsF//rluD//
GO_1901566_5	parE//csgB//ivy//gyrB//yciK//lgoD//torA//yhcH//tolC//astB//ppc//kefG//cysK//phoA//yiaA//narX//envY//dppC//fadI//dsdX//ligA//fcl//holE//exbD//yahN//fieF//ompC//dcp//cusF//trpS//fumC//murQ//preA//panZ//ydeE//glsA2//yejA//yjiM//paaH//phnI//hisF//nikA//gppA//tnaA//hscB//dtpA//grxD//yraH//panD//yphD//hha//secM//yidK//purB//murC//trmD//yjaA//gpt//fliZ//ung//ydiR//ydcM//glvC//fabA//dgcM//yebQ//arnA//deaD//lolA//yjbE//yidZ//fetA//mngA//ykfI//folX//trpB//priB//ydjJ//tynA//yedP//zapE//rluD//yehD//yifB//sgcX//pmbA//dosP//entD//waaY//lpd//trpD//yeaG//speC//ycaN//ssuE//rpsS//pcnB//ybbW//ybiT//yhbX//cysI//dcd//yihT//sdaB//bioD//gdhA//dgkA//rraB//yfcS//nanK//dcyD//yadC//tyrA//ychO//mltA//cobB//ybgP//rayT//metG//sfmD//mdtE//maa//hslV//mepM//msrB//ltaE//oppC//rplK//mreD//glmM//glpX//csgA//satP//waaZ//yheT//insI-2//ecpR//rplJ//lpxP//pdhR//gmk//yfeD//rplQ//hokE//selB//exoX//yobA//phnJ//mqsR//yihR//hcaC//yajL//yibF//speG//yccX//rimP//flgI//metN//ilvM//nagA//gmk//wrbA//degP//ravA//ybdH//sfmC//tusE//cadB//tpx//hokE//sixA//yfcP//artP//gntR//gloA//ribA//mdtO//ygjR//rfaH//yjiX//ydhJ//rplM//treF//slt//ptsP//ycjR//ygcW//glgX//vsr//dgcZ//lplT//tamA//agaD//glcE//insB-2//ybhS//mukB//pck//yddM//waaQ//citC//ppx//paaC//yphF//yiaM//dosP//hisC//opgH//gstB//hemH//syd//rng//yjfP//moaB//lplA//galF//frwC//aroK//yihP//ihfB//rsfS//casD//ykgM//msrQ//torC//nagE//dnaC//agaI//rpsA//glnS//hexR//cysN//rcsB//parC//cysA//glcB//acrZ//rnlA//secE//asnC//fadB//aroG//eutB//holB//hscC//ghoT//queA//yjcE//fadL//apt//uxaC//murP//yehX//citT//rfaQ//trmB//galU//yceO//ompR//feaB//ribD//yhbS//helD//yfbS//ygeV//exuR//ybhS//chaC//gmhB//dnaN//nfo//acnB//cbpM//priA//dgoK//artJ//rpsJ//nadA//yadM//bamD//yjjX//arsB//topB//xseB//yahI//yciF//yciV//rnt//yfbR//ompR//upp//rpsK//frdC//moaD//lpxL//pyrB//patA//frwB//zapA//yfgO//lgoT//obgE//rlmC//rzoD//cpdA//yggT//tusD//entF//dnaC//pdeF//yohC//emrD//pmbA//pspA//iraD//nupX//plsC//gcd//hypT//malS//lpp//thrA//epd//dgcN//nrfC//fdhF//queC//alaE//nuoG//dgoR//cpsG//blc//epd//mazG//bamD//rplD//marR//pyrL//dsbD//rplX//pepA//pstS//bipA//ratA//lptG//prpR//ubiA//eptB//ndk//fetB//yihL//mltD//fimF//tisB//hxpB//phoP//dpiB//tbpA//dppD//ycfL//tolA//yacG//tig//nagK//ydbK//cysK//ydjK//ybgI//sad//tdcC//ulaD//cycA//gcvA//narL//ynfE//livG//pdeK//zntR//hybA//glvB//torY//fnr//asnB//tdcE//glnP//ydiQ//malE//
GO_1901568_4	nuoM//
GO_1901569_5	endA//
GO_1901575_4	sspA//cysA//phnI//ydfK//ycjY//kdgK//fdnH//yedA//dmlA//psuG//dusC//lpd//murB//ydcZ//nrfD//yciT//mdtJ//rplF//gudD//nudF//fliM//pcnB//hemF//gatD//tdcE//clpA//cusS//acrB//leuO//ulaC//pdxJ//mtn//soxS//gapA//gltD//trpE//mdtG//fabD//kefC//miaA//pta//tsx//dtd//queA//malP//yehB//ygiS//yajO//appC//pheP//nadB//truC//ybiV//insI1//bioC//kbp//mrcA//yfbS//yiaJ//eptA//glgX//cnu//yjjQ//crcB//rnlB//yjbH//rsuA//ubiJ//gadW//glnA//cynT//napB//yeaD//asnB//ybcQ//kdsD//hldE//ndk//ptsI//epmC//rplB//dosP//recC//trpL//tdcA//ldtC//yjfF//uxuA//argH//lysS//narW//dicA//rsuA//entA//rstB//ihfA//potH//ftsH//kdgR//purF//ghxQ//mepH//coaD//greA//btuR//gmd//selA//sfsB//nrdF//ddpA//fliS//sgcB//ibsC//ybiW//ubiJ//rnlA//yqiG//focB//astC//yeaK//yiaM//wzb//ddlB//paaC//eutB//ridA//rihC//yihV//tsr//xylH//yjaZ//rhlB//fdhD//curA//atpG//ygeA//helD//intE//zur//malK//kdpA//allS//glyA//rpsO//caiF//bioD//accA//map//ycdY//moaD//entH//glnA//yoaB//yidZ//melA//ytfE//trmI//yejF//higB//nrdF//dppB//cueO//pepQ//hdhA//phnM//dapD//tolA//lsrC//lsrC//murG//trpL//dhaK//msbA//ung//fliT//dcuS//glpR//rbsD//cyoD//ygiN//ycaN//argB//ymgA//adk//mfd//abgB//yfbU//yajQ//ybhG//agaB//yajQ//cobT//narZ//lhr//uidR//mraZ//clpB//gabP//envC//potE//torA//yqaE//yebQ//ybiV//hemL//maeA//dld//rplN//rpsK//uspE//dld//cmk//rna//glsA//hdfR//prpD//ldtA//argS//yjeI//uvrY//ptsG//menH//rpmE//pckA//selA//ddpX//phoU//atoS//cas3//ftsI//sulA//astC//tatE//allS//dusC//ycaO//paaE//sstT//ygbL//gspE//secM//ybeQ//bamB//emrY//gntU//rbsK//nudB//kdpB//mscS//dacC//citX//yjhH//fliG//kdpA//fpr//pbpC//rnt//fepG//yjjV//sbcD//queC//gmd//nhaB//glnQ//nepI//gudX//dsbA//fabZ//iclR//ybiT//appA//gltL//frlC//dpiB//lldP//ggt//ybiY//cadC//moeB//yddM//murD//ibaG//glvB//crl//gadA//metH//puuD//csrD//allD//ybdG//malI//ppsA//patZ//potH//trkG//trmD//xylG//yjfP//srlA//lnt//sgbU//gor//amiA//gutQ//waaS//iscU//ftsN//yahK//mltF//thrC//wecC//ycfS//dtpB//pyrL//rnhB//roxA//spoT//sapC//xerD//ppx//ybjI//rimL//yqiJ//cynS//dsbB//hslR//ygjH//rarA//fliL//yiaB//dinB//yqaE//wecB//dps//ribD//mtr//nagE//bamA//gdhA//tgt//ydiV//uvrA//tamB//clpA//rsmB//rlmC//yjhG//hypC//actP//insI4//deoA//dnaT//cca//cbrA//speA//tdcE//ydiV//kdpB//wzzB//sppA//citC//era//hypF//bglJ//uof//rplL//yeiE//yjiQ//ykgA//actP//uxuB//yccX//lolB//murE//lysC//hycH//nlpE//nrdA//malQ//csiR//yraK//prmB//spoT//betT//alpA//mocA//polB//rlmC//entS//fimB//glvC//rhaS//rrrQ//mhpR//etp//yjeH//pitB//yghW//sdhD//rlmA//mdtA//wecA//yieF//
GO_1901576_4	cpxA//kbp//rsmF//ycbX//clsB//rapA//aqpZ//yajR//zwf//smpB//yoaA//rutC//sfsA//lsrA//msbA//pdeL//lgoR//rppH//yidC//yhfS//rhaM//fabG//gltP//cof//rcsC//pta//psd//hisS//blr//sthA//lolE//fumA//yfbU//recB//yibA//recQ//nuoG//tus//msrQ//yfdO//fucI//yidQ//argE//yrfG//yfdO//ssb//murJ//rsmJ//uvrY//glnQ//yjjU//rplD//tauB//yehT//fruB//btuE//prc//rutD//yqcG//hcaD//lpxT//waaC//yacG//argP//lasT//ibsE//ptsP//nanR//ybaK//ssuA//yjjB//cysZ//pheA//abpA//potI//napB//cmoM//menA//xerD//aroL//hcaB//nuoL//pgk//dkgB//yidZ//fimF//pinR//codA//clpX//pdxB//yiaJ//nadB//yiaU//cmoM//atpF//phnI//menD//nrdR//trpC//bamE//yraH//sufC//yhgH//dgkA//dsbD//zur//aroG//rpsJ//ybjG//ygeA//sodC//mioC//hemC//sfsA//ygeV//rclR//hemF//kbp//csiD//gntR//ibsE//cspE//cysZ//luxS//relB//ydiF//hisH//proW//hypD//fdnI//rpmG//yfbV//entE//hipB//ldtC//mog//dinG//yqjI//cynX//yibT//lptG//trpA//mrdA//codB//rclR//topB//barA//rpsG//rplQ//patA//xylB//oppD//ftsK//elaB//rbbA//rfaF//yijO//yedP//glgS//yjgX//hypB//ybbY//ydaN//sgbH//glsB//panB//ade//modC//tyrS//glyA//iscS//ynbB//elfA//yibH//yeaE//bluF//betI//fbaA//pgaA//gntK//cysM//ybiV//lysA//uidA//mdtN//hflD//cdsA//rplD//ybiO//mdtK//ynbC//cmoB//ybaE//hemF//sfmH//proQ//asnA//sgcR//alaA//csiD//cmtA//bamA//ybeY//yeeA//hlyE//ftsZ//frlR//ymfK//srlB//rhsD//yhdJ//sbcC//mdoD//thiL//bipA//xisE//sgcC//rclR//yadN//potD//umpG//cysK//ftsY//yfiF//ubiB//yihS//lplA//chiP//yejA//rhaA//pstA//hldE//hda//era//csgB//mraY//cpdB//xerC//sapC//fliZ//galR//fadA//cysM//tilS//flgI//ecpR//rraB//clcA//ykfI//gadW//ravA//dppA//alaE//yadG//hokB//feoB//macB//wbbK//glmU//pykA//ibaG//gloC//accB//nfo//potC//ygbL//patD//hdeA//rfe//btuE//iscA//ebgR//atpH//kdsA//wcaB//rpsR//ybcJ//fixA//garK//rhaA//bioB//alsB//flgB//mscS//murB//ygcO//recE//cdaR//frr//smpB//lacZ//bcp//hybD//tcyJ//ybhF//rplE//rpoH//rpnD//rsmB//ybdO//yfaU//ynjD//gltB//ghoT//emrB//scpB//fliA//mnmC//yejB//citC//bdcA//ybdZ//gnsB//agaW//sgrR//yciT//mtlR//lpp//nusA//frdB//deaD//creC//speC//degP//prmB//pdxK//tusE//moaB//yccS//ptsI//agaS//yhjR//rcsF//lsrA//dicA//aaeR//tusB//narK//osmE//ompL//galM//glnS//ybaL//phnL//uspC//ftsQ//argP//fnr//dosP//prmB//aidB//yghU//pspF//skp//nikR//glmS//secE//dcuB//metF//dapB//btuD//infC//mrr//ulaF//mdh//cysB//mrdB//gcd//insE-1//yfdK//lpxK//ycaN//yhdW//ybiX//gutQ//yceK//lysU//rpmE//gntT//mdh//menE//tktA//yehT//shiA//uof//modC//aer//uhpB//glnB//yeaG//nagD//ulaD//pcm//yifB//yehY//hxpA//cas1//gadB//ybeF//accD//ppx//yhcD//hisM//rlmF//rrrQ//nhaB//ddlB//dosP//hybD//ibaG//dmsA//pal//manX//phoR//ydeI//folE//ybiY//rplS//pepB//ybiA//fepE//tcyP//bamD//hisB//ydbD//glnP//evgS//yehX//cnu//intQ//msrB//ybiO//paaK//ptrA//rnb//atpF//rhaA//psuG//aroK//dgoT//rpnC//chaC//dfp//rclA//sdaB//bolA//pntB//clsA//mltF//oxc//recX//yghO//rlpA//phoE//ycgR//glpA//umuD//yabI//bcsA//yhbS//yqiG//mdtD//pphB//ynfK//ghxP//kdsB//yhjB//rutF//yehZ//baeS//lacI//bcsA//aroL//rplS//tonB//kch//dicB//ulaR//gltX//serB//ybaK//dcuS//tusC//ogrK//pflC//tusE//dcuD//ilvI//rcsB//frdB//abpB//recB//tatC//csdE//fliG//tehA//murQ//rhaT//yqiG//araH//yahF//intQ//topB//xapB//rbsA//yoeB//hybB//dacD//citT//tonB//hypB//glcE//tusC//yabI//glnK//hemA//tamB//nrfF//fabD//argH//atpD//cynT//zapC//sdaC//menD//acrR//lldP//yciV//setC//tap//insB-4//gntK//nrdH//cnu//rsmF//yidQ//ibpA//cspB//msrQ//ubiI//rpoH//cedA//fumC//marR//rssB//yieF//fimZ//ftsW//baeR//fdhD//msrA//hybE//setA//yrdA//lpxH//narV//mepH//yegV//sad//ldrA//mraZ//yagE//modA//ftsZ//clpA//hslJ//tamB//waaL//rrrD//ybiJ//truD//pbpC//rho//frlA//yjbH//ycbB//fepA//rbn//yeaV//pheT//nudC//torR//tatA//yjiX//cadA//focB//ptsG//hyaC//pinE//cysA//crfC//ybhI//envC//thiL//yiaJ//phoP//gcd//yehZ//panE//ribC//adiA//uhpA//leuC//gatZ//hisF//treA//ygfI//wza//lldD//yobF//yjbB//ulaF//ppiC//entF//aceF//gudP//yahK//prpB//psd//speA//sufD//agaC//yhjB//nrdD//yggF//fkpA//mutL//yhbQ//sbp//cadC//yiaA//flgE//slyA//mscM//umpG//hisG//proP//lexA//ybgQ//ydiQ//fabG//glgX//blc//asnA//ebgR//ydbD//relA//bcr//yqeA//alkA//sgcX//glsA1//ndh//cysU//glrK//yeeO//ghoS//yqgB//rpsN//astB//wbbK//kup//mreD//ycfJ//fabZ//pheS//ilvE//kduI//nlpE//yghW//putP//ynbD//potD//tcdA//prpC//lepA//oppD//bcr//abpB//mutY//hofP//ilvI//bfr//fliM//agaB//cysG//dcuC//glnS//nrdH//ychO//aroP//yagU//ribE//ratA//yfiE//frwC//ydeO//asnA//bioB//nikR//rfaF//livF//rrrD//rffM//dppD//frmA//mdfA//cdaR//aaeR//ydjE//insA-2//ftsB//yjjI//ytfE//gcvA//ansB//cra//rnhB//gntU//prfC//uvrD//eco//mobA//rarD//ydhK//potF//rarD//ccmA//hiuH//bssS//mtlD//ssuC//htrE//dinI//greB//agaV//frc//pdxK//csrA//yhdH//yfiR//minE//ibpA//evgS//yibT//sapB//waaF//argA//lysU//yfaE//edd//trg//ydhK//mtlA//sapA//tynA//glsA1//yefM//mukB//rfbX//hslO//rppH//metQ//
GO_1901605_5	treR//yiaJ//tauC//ulaR//pdhR//nrdD//yjjX//yddL//iaaA//dtd//fdnG//lysC//xthA//opgB//lepB//gadE//prpR//tauC//gpmA//eutK//paaH//rcnB//dps//yqgF//yhaO//bdcR//metQ//chpS//yidD//glpF//rsuA//acrA//cusS//hyfC//ortT//ppsA//elfC//napB//dapD//truD//emrD//fcl//metF//ibsD//nuoH//obgE//narJ//hypD//speB//ybjD//flhD//opgE//tehA//fabA//alpA//hemG//thiD//potE//flgA//bamA//aceF//insB-2//rpsA//uvrC//pstA//entF//flgJ//yphD//mlaC//ompF//yegT//yceO//pheP//manX//insF-1//yciT//rapZ//yiaN//glvC//manX//pepD//recO//fdoH//rplN//yqiJ//purR//pbpC//feoB//fadD//waaB//hyfA//uxuB//arsB//fecC//iraP//lsrG//fliD//murG//tdcA//dcuA//murF//yahD//atoS//frwB//yehZ//pta//rihB//msrP//ycgV//amtB//menB//iscA//yjjX//yggF//deaD//hofM//dppC//ddpX//rpmH//ymgA//malK//cdgI//lnt//rph//pncB//surE//yehA//yihQ//secB//yhcF//tyrR//srlD//yfgO//cedA//ibaG//atpE//avtA//chbC//betT//speB//mglC//paaK//ilvC//ssb//lpd//rplP//ppsA//ais//yeeO//tehA//cysS//ydeO//tcyP//ybaO//clpA//malS//yfaU//
GO_1901606_6	nikA//rbfA//ycjR//bdm//rfe//yafN//rlmC//tsaB//greB//rsmH//frmA//arcC//ddlA//eutD//yjbE//yrfG//ychF//cspC//hyaA//rclA//dgoA//cbtA//fepC//insB-2//ade//ddlB//puuA//setA//ftnA//higB//glnP//ybdM//kdsD//minD//araA//dtpC//yihW//rpsG//hisB//wrbA//yedA//malS//atpF//yqjI//bssS//uidC//ydfH//
GO_1901607_6	cvrA//emrE//rep//fbp//dppD//potH//ygcW//tnaC//ydiQ//ulaR//bamE//plsC//yhjG//ycgR//lyxK//trpE//tsaB//ybhP//trg//abgT//rutE//gloB//ebgA//argB//pckA//glvB//phoP//insI4//dmsB//nudC//flhA//yehD//gyrA//cobT//acrA//proB//bioD1//matP//manX//panB//rplK//mrr//suhB//lldR//narJ//lpxD//yejB//cpdA//glnH//pgaA//fucI//menC//yadC//murR//ybaO//alkA//proQ//alsE//paaA//yhjR//mqsR//ygiN//nanA//ytfE//rcnA//flgJ//emrE//lptG//ldrD//asd//ssuB//pheS//hsdR//miaB//dnaA//mazF//rsmA//prfB//yjbB//nrfD//uxuA//flgC//ddpA//yfdS//aroE//nuoL//apaH//umpG//groL//orn//hycH//paaZ//csgB//cheY//dicC//dppC//yehD//alkA//nuoI//ompW//
