#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	msrC//potD//hyaD//truB//
GO_0051188_5	fliL//yobF//potB//glpC//yajO//ada//nadA//trpGD//idnO//rsmC//mnmG//ilvE//napD//abpB//sbcC//tnaA//atpB//ypdC//yafS//hypC//aidB//casD//prmC//ygcW//arsC//ribB//lldP//sixA//ampE//minD//dgcT//yidD//ilvE//yahI//paaA//dosP//atpA//basR//yqaB//mutM//coaD//mnmC//insA-1//caiF//zipA//fliL//rpmB//tufA//xerC//feaR//mutH//ypdI//nudG//ybaM//rne//glxK//cmoM//tsaC//rhoL//ybcF//sucA//sodC//yhdZ//rpiA//sapF//sfmA//sanA//yadK//ppiD//dcd//frwB//fdoG//selU//idnK//cmoB//ascF//rpiA//guaD//ytfR//ybbN//rhaT//wrbA//yihQ//yhiM//tehB//lldP//ybhJ//wzyE//ompT//casC//era//recO//hypA//skp//ycaN//sgbU//paaD//araD//ribE//sapF//phnP//qseC//ndk//xseB//ychF//narW//gmk//flgM//edd//cvrA//sugE//ygcR//phoU//nirB//ymdB//rep//ubiC//ftnA//roxA//ycjD//waaS//yhiM//rpmE//ldtE//pdxY//rsmH//pbpC//dkgA//rseB//kdsC//ftsE//sfmA//rho//flgA//xylA//insB-4//agaB//rhaT//rimP//thiQ//yfiC//sucC//ldrB//yqgB//gcl//yfiC//
GO_0051189_5	speG//pheP//ynfE//trpS//mutS//cysE//insB-2//rplQ//yhjR//yhdW//narW//lgt//
GO_0051191_6	lysU//
GO_0051193_6	mdtJ//nlpI//ydaN//
GO_0051195_7	rpoE//
GO_0051196_7	yidZ//
GO_0051205_6	pgrR//mdoD//nfuA//xseA//mrdA//ppiD//bamD//nuoF//cynS//ytfP//
GO_0051223_7	mglB//yceK//yfgO//
GO_0051224_6	sbcB//
GO_0051234_3	icd//lhr//nadK//msbA//hemE//cydC//ynbC//yjaZ//manA//kdpB//arsC//shiA//bsmA//fes//ivy//hyaC//metQ//fmt//rpsE//otsA//atoC//ribF//cynS//ydhK//feaB//holE//narK//acrF//treA//purB//hycB//ppiC//nuoH//tatC//ykgM//fepD//adeQ//galP//zitB//moaA//yegT//yieL//fdhF//glvB//suhB//yjfP//waaS//yfcS//frwB//tbpA//thrS//yhjC//lsrR//gadE//lamB//dadA//pppA//csrD//msrP//preA//arcA//chbA//hemN//yedX//aer//elfA//fliD//era//fumA//iscA//ygcO//fecB//mmuM//osmF//rihC//ribB//abgR//ompN//lnt//fliG//paaZ//acrA//dmlA//aroE//srlE//holB//mutT//argR//hscA//hslR//leuC//paaK//yafC//pheM//potC//trpC//yahO//yfcP//arcA//tdcE//thyA//entE//yaaY//glpG//rhsD//ttdA//yfjV//thyA//fliL//glcE//cheB//tldD//ychF//yijO//fruA//eutN//carB//yahF//hofO//araA//yghO//dgt//ycjR//napB//rplN//kdgK//uxaA//pheS//mtlR//parE//galP//gloA//mqsR//yfdK//dmlA//yaiP//rpoA//rplM//wzb//ddlA//sbp//rnlA//fimA//hybA//yhgF//dsbA//yehC//tufB//nuoL//higA//rsmI//treF//gsiB//kduD//phr//macB//ycjW//ydfK//trmJ//nrfA//tnaA//mhpT//fadR//sufD//tldD//menC//zur//yeeY//rdgC//rep//ligB//nlpD//ybiI//ampH//hemA//mtlA//ybiT//hyfC//rusA//yoeB//barA//yagG//ssuA//rpoS//rpoA//tyrA//rpsM//chpB//yqhC//pyrB//ynjA//zur//eamA//nth//tamB//bioD1//hupB//chaA//rmuC//glcE//yiiD//dhaK//eptC//rpiA//glrR//psuG//yraK//ycfS//menF//yjaZ//srlA//araD//metQ//sfmF//atpB//rihB//tdcA//lrp//ralR//lasT//acs//ascB//envC//rimO//ycjU//modA//nrdE//pflB//aspC//tsaD//lldR//frwD//pphB//rplF//mioC//treA//hemL//pheA//nagZ//cheR//folA//motA//waaQ//sanA//msrC//udp//aer//cyoB//ebgR//lsrB//fnr//tktB//prmC//gspI//ddpA//rbsK//avtA//ybcC//xseB//fdhE//rapZ//add//ampG//csgA//chpB//yqjI//truA//ygiW//rstB//oppC//nanS//ygjH//ridA//dacB//aceB//relE//carA//ydiR//soxS//waaF//arnD//ihfA//rplM//ycfS//artM//msrC//osmE//bglX//dnaJ//lysO//xapA//degQ//sfmD//shoB//mglB//dgoA//argG//agaW//acrE//rpsL//cspE//bioD//yiiD//lsrA//cueR//gmhB//gpmM//prpD//hyfR//trmA//yaaY//tar//queD//yhdH//hyfR//flgE//sodB//rpsJ//arnE//topB//mrcA//ulaB//ygcR//mutH//lpp//ispB//deoB//ldtC//tdcF//lpxH//appC//rhtA//atpC//speA//psd//ilvE//yafE//radD//mngB//bglX//hicA//torS//ssuA//ybaO//yjiR//yedX//fliZ//livM//nudB//secE//nusA//iaaA//lysP//ydhK//pspA//der//ybfE//mqsA//mdlA//curA//pitA//prkB//lpxT//btuR//chiP//potE//elaB//dacC//narJ//fimG//ybaL//rhsD//yphD//ribE//cusA//nikE//pflC//hprS//mraZ//mhpC//yahK//panD//chiP//ymfK//nfi//hsrA//kdpE//fucK//lptF//yojI//sspA//slyA//atpD//ftsI//rhoL//yfaL//hprS//obgE//nlpD//bdcR//yiaU//ypdB//lsrA//relE//relE//casC//bglH//fliZ//treF//folM//pstS//ybdM//fsr//yraH//clpA//yagG//tgt//atpC//prpR//umuD//mscK//trkG//yiaT//glxK//ycbV//baeS//appC//lptE//tusD//intF//cutA//ytfT//torA//nikC//murG//gadE//abpA//oppB//ispA//treR//wecB//waaU//caiD//dtpD//feaB//ihfB//ccmE//cyoD//mutS//oppA//eutA//gadC//polA//cysZ//yciT//ibaG//yjhC//pepA//hemC//sfsA//idnD//cyaA//ybdR//nsrR//sufC//yfdK//lamB//yehY//yiiM//narH//paaX//cysS//hofP//flgC//fumB//yhjR//yajD//fcl//msrP//gltX//ansA//ybiO//nadK//wbbK//dbpA//tdh//tauB//murJ//wcaC//polA//priB//rcnR//dgcT//fdoG//mdtJ//ydjK//ynhG//mdtL//ybjL//nanS//aroB//ppiA//yihU//paaX//sfmD//ribE//phoE//fadE//yafN//trpA//hflC//deoR//zipA//yhbY//yafQ//putA//ybbN//dsdX//erpA//wzzB//chbF//ilvL//rlmL//cheY//lgoD//yiaA//prmC//hxpB//nemR//dnaA//ynaI//yajR//betB//murJ//mazG//rapZ//yedL//sfsB//mngB//yccX//csgF//pdxB//speG//lplT//feaB//fecD//trmD//mutL//gmk//ompT//rpoA//fabD//topB//csiR//mtn//dosP//thiI//uhpB//hyfC//uidR//prmA//puuB//yciG//wcaJ//yphF//yiaA//zwf//yajO//lpcA//ymfA//rodZ//lsrK//folX//phnH//yjjW//idnK//yciK//gatZ//yagE//ubiB//yfcG//dmsC//cynS//mltB//argK//sppA//murE//eno//hfq//trpS//lplA//xapB//acpH//rhtA//ydhQ//recO//gabT//dinJ//ybaQ//ydiR//arcC//rbsB//rlmB//hlyE//pdeH//poxB//
GO_0051235_3	betI//yciG//livM//
GO_0051238_4	garK//pgpB//ispU//
GO_0051246_6	hybG//rcnA//fis//udk//yjjV//lpxL//corA//ldhA//fdhE//murF//tdcB//dnaG//uraA//yhbQ//trkA//rplA//ettA//eptC//betA//srlB//ydjH//rihA//ydeP//tnaB//hscB//ubiF//yphF//folA//sgcC//rnpA//rho//wrbA//alkA//ribB//yehD//abgB//rrrQ//cbrC//menH//dnaA//sgcE//osmY//cpdA//fimD//mdtE//thrC//mobA//elbB//waaJ//ygjR//priB//mdtP//exuT//
GO_0051247_7	yfcV//mipA//csgE//mraZ//yddL//mraY//pdeK//glnD//gltP//potB//tyrA//
GO_0051248_7	yraR//clpP//ydcR//gshA//yhbX//dld//ydiO//pinQ//bluF//paaB//fieF//pflA//tusA//mdtC//atpA//dmlA//lolE//hslU//ydhK//dgkA//manA//codA//ruvA//modC//yidH//allR//sbcD//citG//era//murB//gltI//
GO_0051252_6	bssS//yjiY//tcyL//cbtA//treF//narQ//cpsB//rnc//yafO//patZ//dgt//gpr//glcC//lpxM//yggX//copA//ytfE//rutF//mglB//bglA//torD//frlB//ydiR//yghB//artP//pspA//recG//slyA//tamB//treC//yeaE//nlpD//opgD//lpxH//ygfZ//hemL//dnaC//ilvE//infC//csiD//yabI//yraJ//kdpB//mreC//qseB//waaU//yjbG//ung//yhbX//yigB//yafQ//rpe//narY//queG//nudG//astB//mltD//fhuB//ftsA//paoC//queD//hybF//aceF//ydjM//fabD//xylE//srlE//yaaY//ihfA//yehC//sulA//trxA//cas3//patA//lptF//chbC//pdeD//nuoB//fdnH//ggt//mrdA//bfr//hcaC//ygjR//metQ//opgG//pdeD//cbrA//zitB//rsfS//yjbF//eptA//rplJ//mqsA//fhuB//umpH//mrdA//pheS//ribE//iscR//yoeB//yghW//ydjE//ispU//aqpZ//degS//rbsK//lpp//aldA//fes//dhaM//hybD//phnL//yagJ//setB//manX//hypB//tar//cptB//tldD//trmB//gspF//ydfK//gshA//hsrA//pabA//csgB//rpsL//ptsP//priC//prpR//ptsN//mltB//mzrA//helD//rpsJ//murC//yeeA//artM//ymjB//rfaG//tufA//ybjL//phnJ//lepA//feoC//tusC//kdsA//menC//atpG//tabA//proS//agaA//ribF//dapF//yhcD//ycgB//idnK//relA//eptA//cheB//allR//ugd//phnP//mdfA//brnQ//insB-2//pagP//glnQ//leuA//ccmA//cra//lexA//yhcN//agaD//rhtC//ilvN//rbbA//gltL//uspF//glvB//amiA//cheZ//ybaE//malZ//livG//nuoF//caiT//cysG//ubiF//secB//yhjG//osmY//alsA//ppiD//ydgA//sgcB//yfcQ//yjjV//dgoD//mlaF//intZ//recF//mgtA//mdoD//tyrA//fkpA//rfaQ//recA//rfaC//erfK//xdhB//yigL//ybgI//pheA//yaiW//cspC//rihC//rluA//bisC//ybiA//mcrB//cca//tisB//dicB//yidD//pgl//hemF//rsmD//lpp//tyrR//rfaC//ibaG//uvrB//nusA//paaZ//iraD//infC//pdeD//yehA//crcB//higA//livH//hipA//narL//ydcS//yiiD//hcaE//mutL//mscM//efp//pepB//purC//trpD//tadA//hyaD//iraM//lpxT//ebgA//ybhI//hyaA//yeiE//psd//yadM//ybjN//yagI//frwB//evgA//queC//folC//arnF//btuC//ybeF//cusF//exbB//rlmM//rfaG//mntS//
GO_0051253_7	hybE//nagB//ybbY//rfbD//afuB//aroD//ddpA//waaA//abgT//yjjI//uxaA//sodC//cyoC//erpA//ydiO//stpA//pdxK//raiA//murG//pdeR//hisF//yojI//ybaQ//sgcA//bioD2//recJ//yiaF//glsA2//ulaR//yggD//srmB//pncB//rlmB//arnT//rpsE//cmtA//pgrR//acrF//pbpC//pspC//pykF//glpT//zraS//ompT//malX//greB//gcd//fliK//pppA//yobF//pdeR//cvrA//yajD//nuoH//pheA//fdnG//pepB//nmpC//nudG//hflC//mntR//ybhF//rpmA//rimM//ibpB//lepA//kdsC//sspA//ycjD//ibsD//mscK//citC//tmk//ybhI//rsmF//rplJ//abpB//serA//ettA//cynS//ttcA//melB//tdk//ycjR//uhpC//cbrC//rsmG//fimA//hisA//cnu//speB//kch//yfcP//pdeR//nmpC//livK//tatE//torI//ycbX//
GO_0051254_7	puuR//yciH//umuC//tdcE//yeaG//idnT//mscL//rpsH//yagJ//roxA//yneE//ygcO//ybgQ//sxy//hemD//hyfR//cysP//rplS//dinJ//glpC//cdsA//ybdH//cyoE//ldtB//ydiF//ihfB//ompL//acpP//uxuB//pdxH//hcaB//umpH//hisQ//dicB//iraM//gabP//alr//srkA//rsmF//hyaA//hldE//menA//parC//dsdA//ppx//trmI//topA//mnmC//prpC//fliD//rfbX//frmB//hybA//comR//uspB//ispF//flgC//yddG//argC//clpX//sgbH//opgB//sufA//trpGD//hcaB//lpxD//yddA//lysU//nhaB//phnJ//rpiR//coaD//mak//citT//cmoM//
GO_0051258_7	ycaO//
GO_0051259_6	dosP//sbcD//ypdI//yeeO//mprA//nikB//ftsB//cmk//rclA//murJ//phoQ//eutB//ybiH//glcB//pyrL//frr//hflX//msrP//ydcZ//nemA//yraI//lldR//dnaJ//mlaB//panF//dinB//hybF//iclR//cutA//npr//narV//uxuB//murR//yaiP//cheA//dicA//yehD//menA//clcA//fixA//ycjY//nrfB//scpC//feoB//gntP//yafN//ypdA//ynhF//ybaK//arnT//torY//
GO_0051260_7	ydgA//frr//paaF//tusD//dacA//metH//ygcO//atoB//cmoM//iscS//hybC//rmf//acrZ//maeA//ybhJ//rfaH//blc//yiaB//slyD//ruvA//rsuA//nirC//gmd//yceK//uup//htpX//cydC//hypT//glnL//sdhA//ybhR//yhfS//bcr//pitA//ybhJ//ilvA//yceK//rluF//yfdG//dnaB//nimT//yggN//tsgA//pdxA//fimD//ydiR//mdtN//
GO_0051262_7	ptrA//araH//ldrD//zapB//carA//yraJ//fadE//hdhA//mlaC//ydfD//tyrB//hdeD//yhfK//mutH//yejA//ghoT//ruvB//ihfA//ppc//rhoL//ascF//secY//gutM//dapD//mreD//rplX//pgpC//ihfB//leuB//vsr//srlE//sufB//mgtL//yjbG//ftsP//cpsG//
GO_0051270_5	mutL//leuA//asr//casE//yghG//rpoE//ycjW//rfaG//nrdA//yfdO//otsB//ynfK//lipB//coaD//fetB//ygiB//
GO_0051271_6	hipA//dgcT//insA-2//tsaC//gldA//miaB//araG//cyoD//yeiE//
GO_0051273_7	lgoR//mrdB//ubiD//idi//ybjX//ydaV//yfeW//
GO_0051274_8	trpS//srmB//yidA//yfcQ//sad//era//gntP//
GO_0051276_5	treF//xapR//phoE//bcsA//srlA//cysZ//waaL//cspI//glsA1//leuO//proC//mazG//kch//abpB//ldhA//rhtB//hupB//recQ//hdeA//ycfL//htrE//rep//yhaC//cobS//sgrT//aspC//
GO_0051289_8	tehB//metG//fdoH//rhlB//rpsO//rlmB//moaE//ompL//lpoB//mepH//dtpD//obgE//ybiH//secM//ybjI//priA//dauA//ilvM//puuC//elfA//yggX//yjbB//rlmJ//flhA//mrp//rpsK//cytR//ygcR//ybiH//glxK//treR//murD//chbA//treC//yeaG//ebgA//
GO_0051301_3	mgrB//cpdB//casC//bluF//gatB//hofC//frmB//ybcQ//rpmJ//yghO//argE//minE//ybiW//pyrC//acpH//bioF//aldA//tbpA//zapA//epmC//idnO//gapA//phnM//yfbU//polB//srlB//garD//sfmD//gudX//speB//yfeW//menA//clsA//potH//galM//yahD//
GO_0051302_5	rpmH//nanC//znuB//mutS//lasT//oxc//rhlB//gpr//ycjQ//fimC//nupC//gadA//fabG//ulaC//
GO_0051304_4	artP//
GO_0051336_5	frlA//tldD//fucI//otsB//casC//atoB//ubiD//ybeQ//agaR//paaF//waaS//sufB//allD//cysB//fhuD//torA//recO//envY//map//pgrR//ycjY//yhcD//rsfS//nikC//glpX//
GO_0051338_5	fimI//pepN//mrcB//potH//
GO_0051339_5	dsbC//
GO_0051341_5	glnA//yciF//
GO_0051345_6	pgrR//lolD//fhuB//rluC//gpt//yihT//yjfP//narX//
GO_0051346_6	leuO//rutE//viaA//ftsH//hcaR//zitB//ggt//eptB//ycjP//sutR//bacA//
GO_0051347_6	recJ//ybjN//
GO_0051349_6	pgi//
GO_0051353_6	nuoG//pgm//
GO_0051391_8	oppA//
GO_0051409_4	yjjB//metC//
GO_0051410_3	yciT//
GO_0051452_10	tbpA//
GO_0051453_9	dxr//crp//priB//mntR//gntT//yihV//lsrK//lepB//
GO_0051454_10	yhjB//ttdA//yhdW//ygcR//yajD//
GO_0051476_7	yjbH//
GO_0051484_7	frwC//
GO_0051493_7	eutA//
GO_0051495_8	pgaB//
GO_0051595_6	dicC//cas3//glxR//caiF//appB//
GO_0051596_6	fadR//yciA//ybbY//yihX//hmp//nikC//rbsA//aldB//tnaB//tabA//ybjI//panC//frmR//rbsB//rlmM//nuoG//dauA//tdcR//cysW//yedL//cirA//fryA//fbp//fiu//cusA//torS//argB//nrfE//
GO_0051599_4	rffC//
GO_0051603_6	fetB//rrrD//insB-2//nuoB//tyrS//basR//
GO_0051604_5	ugpE//rpsM//hlyE//yjjW//hypT//cheA//envR//entA//dkgA//dmsA//yehC//agaA//sbmA//ybjI//csrA//flgA//zapE//galM//alkB//nrfA//oppB//abgA//uup//lepA//secF//fur//yggP//agaS//rfaH//rfbX//ftsW//wza//agaS//yfcV//alaC//hha//gloB//gapC//srlR//surE//
GO_0051606_3	rluA//nirB//
GO_0051607_4	fepA//crr//yojI//yhgH//tolA//yafO//mdh//exoX//hslR//tqsA//
GO_0051641_3	dusC//hicA//dinG//yiaT//deoR//waaQ//zupT//yiaJ//clpB//yeiG//yigB//yafE//aes//lpxL//frvR//yqgF//yhjC//iscU//lysR//agaB//gntR//bioC//pyrB//
GO_0051649_4	cadB//dsdA//msrC//fic//envY//pliG//mioC//rpsI//abgT//yfdG//rhmD//osmF//aldA//
GO_0051651_3	arsB//yagG//flhD//
GO_0051668_4	hisS//
GO_0051691_5	ykgO//ftnB//
GO_0051692_6	evgA//yehP//
GO_0051701_4	sodC//ariR//glnA//speE//pntB//cysW//yeiE//fadD//tpiA//yhgH//rplE//yidH//ompL//citT//xisE//yneE//
GO_0051703_3	rhmD//rsmJ//paaK//ldrB//rfaH//phoU//yhbO//csgA//
GO_0051707_3	tomB//hchA//metC//fieF//artI//crp//yahB//yfcG//uxuA//fabI//bioA//umpG//ybaE//aroG//
GO_0051715_4	fetA//
GO_0051716_3	hofM//dinB//mgtL//glpR//glpG//metB//yiaN//katE//eamA//murF//pgrR//cstA//rne//wecA//pinQ//ydcR//tsf//setB//melA//frwC//yedF//ortT//gadX//crr//yddM//idnO//ymfA//opgC//rsuA//tsaD//araE//ndk//marR//sugE//dapD//tisB//nsrR//fliA//cho//ymjB//yqhD//ispG//hisD//codB//mpaA//surA//osmC//cdd//agaD//ibsA//pheS//trpA//yiaU//rph//lgoD//fliK//yhaM//mhpC//ykgA//borD//ldtA//cysH//katE//gltX//waaU//rarD//acrF//ftsK//atpF//sufE//arnD//prc//potI//rnd//xylF//pntA//argA//hprS//dmlA//ybiO//yddL//potF//ygiW//mnaT//fadB//torD//dusC//ribD//ldrB//pabB//deaD//dgt//glgS//sbcC//dxr//ilvM//cynT//idnK//sseA//gmhB//agaC//infC//cusC//dnaB//kdsA//hisD//ydiP//ileS//cca//rutC//decR//sucC//lexA//torZ//menF//yeiE//frlC//ttdT//ilvB//proP//wrbA//prpC//gudP//znuC//dinG//hisH//glcB//gadE//sucB//curA//mliC//yiaO//fetA//araD//hypE//patZ//aidB//coaE//tig//wcaC//cca//dgoT//dxr//acrE//yqeA//pspF//ybhA//ydhJ//ubiC//fadB//menA//hcaT//ybgI//atoC//yciV//yjiR//aceK//napB//fhuC//rtcR//glcA//hsdR//alaA//yddA//yajL//satP//asnS//envC//bioH//hupA//dmsB//pfkB//waaQ//glgC//dgoK//ycfL//rhaT//lpxK//nhaR//dcp//polB//ybeQ//msrA//rluD//fepA//cdgI//kdpB//rnc//envY//frdB//yidH//focB//hcaE//dapB//rssA//potC//rplN//rpsM//rplC//yeaD//trg//yhgF//bioD2//hslJ//ghoT//ybcQ//araE//uvrB//cas3//glgC//evgS//gmk//mlaB//ypdF//cysN//yoaB//yodD//focB//rapZ//ompC//purF//ahr//pcnB//yneJ//ssb//scpC//yoeB//cra//appY//dinG//glcC//fabH//rplX//ydjL//ilvI//fabZ//yjjQ//srkA//lapA//fruA//aldB//sbcC//yphD//tufA//fcl//wecA//evgA//trpA//acrE//rplR//qseB//araC//miaB//asnB//nuoE//nudB//sdhE//ccmC//ftsH//paaE//wcaC//ftsA//trxC//aroB//dpiB//adeP//codA//cspA//lysC//degS//dcuD//hyi//alaS//yggT//yjiY//yraJ//panZ//decR//glsA//dkgB//proW//holB//holC//upp//aas//lgoD//bssS//ibpB//ubiH//cueO//amiD//gluQ//arnA//ompN//holA//rffG//mdtG//rutC//dgcF//ybiI//hcaD//agaV//rsmD//qseB//rihA//acs//wzyE//priB//ulaB//xylA//dhaR//lldP//panB//ybdO//trmD//paaX//crl//ygbI//grpE//entD//potE//yceO//glgB//xylF//slmA//ddpX//nac//lolC//sdhE//dinJ//tolR//ubiB//lysR//eptB//rplL//polB//rluF//gadA//epd//ycjD//ydfG//efp//prpC//tpiA//dinG//codA//lptE//paaK//hrsA//dtd//rlmG//ppiA//gntR//aroF//hflC//dgoR//tcyL//pyrG//lpoB//
GO_0051726_5	lepB//holB//sdhE//srlA//secG//
GO_0051781_6	dtpB//yeeL//
GO_0051782_6	pdxA//manA//rpsG//yggW//pgaA//waaC//cyoB//
GO_0051788_5	lepA//
GO_0051790_7	glnP//
GO_0051806_6	insI-2//afuB//araA//prpR//pspA//waaJ//mlaD//asmA//
GO_0051817_5	ompR//yjcS//mlaE//dkgB//
GO_0051818_6	dnaX//sseA//sbp//era//
GO_0051828_5	kdgK//waaF//ynaE//dinG//actP//yraJ//tolB//yfcQ//
GO_0051883_4	recG//lsrR//rbsK//yieF//
GO_0051977_7	nrdB//
GO_0051983_5	rapA//
GO_0052126_4	betT//tamB//proQ//ldcA//
GO_0052128_5	ybbN//
GO_0052131_6	fepD//
GO_0052192_3	pgl//yfjV//tdcB//seqA//
GO_0052547_6	hisF//yceK//frvB//
GO_0052548_7	eamA//lpxL//
GO_0052646_5	tdcG//yajL//tmcA//decR//cyaY//
GO_0052652_8	kdpC//mutS//
GO_0052653_5	yiaA//
GO_0052777_7	rlmD//mcrA//
GO_0052778_6	hisQ//yfeW//ulaD//
GO_0052779_5	yqeF//luxS//mdaB//
GO_0052782_6	fbp//glnE//
GO_0052803_5	tesB//ycgR//rsmB//dpiB//waaZ//ribD//acs//murJ//
GO_0052837_6	yidA//
GO_0052838_5	rsmF//
GO_0055062_9	yfcF//
GO_0055065_8	truA//hipA//mngB//ascB//hcaC//rbsC//yejF//pgaB//rimP//tisB//gntT//yceO//waaS//alsC//cnu//ycjR//trmO//tilS//amtB//ilvE//yneE//rsgA//alkB//fbaA//mdoG//gltB//
GO_0055067_8	dkgB//mepS//flgJ//fliK//yiaB//pyrE//parC//ydaN//sfmF//yfcQ//mdtJ//ldhA//
GO_0055069_9	rna//
GO_0055070_10	phoR//insI-2//pykA//sfsB//cbeA//ddpA//
GO_0055071_10	yibT//
GO_0055072_10	insI3//rzoD//alpA//fpr//mutM//talB//srlR//abgA//rplF//cpsB//cstA//rlmN//ybgI//frvB//
GO_0055073_9	fruA//
GO_0055074_9	yqaB//
GO_0055075_9	degQ//
GO_0055076_9	rpmF//mug//phoE//pntA//cbrC//ilvI//comR//xerD//hyaB//rimP//etp//tqsA//rpoA//lpxP//trmJ//trmB//btuF//cfa//rlmH//bisC//ybaL//yfdG//
GO_0055078_9	xanQ//pflC//frwD//
GO_0055080_7	cstA//yjhH//lon//pgaA//kdsB//cas2//lsrK//cobS//ahpC//cmtB//dhaM//pyrL//luxS//ravA//galE//rfe//feoB//lysP//rspB//atpE//rffM//ykfM//tnaC//wzzB//pepT//glnQ//abgR//torY//gpmA//fumB//dgcT//ldtA//yqgF//ycdY//narX//
GO_0055081_7	pstC//
GO_0055082_4	ygaH//nikR//ldtB//cyaY//bglF//nagE//rcsD//mhpD//motA//fecD//malP//speF//cdd//rodZ//intA//ptsG//flhA//ptsG//idnO//malE//rlmJ//chaC//ydiQ//gstA//frdA//uspF//argR//zraR//dpiB//rlmC//btuE//asnC//nimR//mhpD//
GO_0055083_8	ansA//
GO_0055085_5	cvrA//ynfF//dicC//ybdM//narW//cpdA//rlmD//yhdZ//flhE//bacA//prpR//pth//rpmC//ydiR//rmf//nuoN//umpG//dicA//ariR//ybdR//ogt//tauB//alpA//rcnB//ubiH//iraD//ansA//psuG//aidB//fabA//yccA//ssuD//pdeD//tusE//accD//gatD//pdhR//mtfA//tyrA//rutD//fryB//yciF//murP//araD//rhtB//ribC//artQ//mukB//paaD//ygjK//zur//pstB//pitB//pepB//yhjR//yfgO//aaeR//hypT//phoP//cusF//rpmE//kdgR//yhbQ//rpsH//mtlR//amiD//norW//ydcZ//pyrG//prkB//ibsB//rpsH//rzoR//cusF//yfcG//yjjB//yibF//yehB//araE//ugpE//hypB//elaA//apaH//ydfH//rfaC//sfmA//yajO//eutK//gltS//yidH//hha//yahO//yfeW//narI//acnB//yqeF//mukB//rsmI//murE//atpF//ybdZ//rpmH//ybaT//gpp//kefB//proW//rbsR//trmH//zipA//insK//clpB//rlmE//mdtQ//livH//pldB//mdtQ//ptsN//fepC//glyS//frdC//macA//pgm//yqgF//btuC//ulaC//flgC//thiD//tnaC//dgcN//aqpZ//agp//lipB//rpmA//fkpB//solA//yagF//ybeF//mocA//dcuB//menE//hycI//htrE//hisQ//murA//artI//rihC//pliG//tbpA//potC//xanP//galT//sgcE//ybcM//ampD//ycdY//eutB//ttdB//yhgF//nrfF//rlmJ//insF-1//mdtA//yfeR//tar//cysW//gloB//hscC//ybdG//yajR//adeQ//aroH//ydaC//rtcR//nmpC//hfq//kdgR//dapB//ecpR//entS//insB-2//rng//yebG//frvB//rffC//thrA//gshB//creB//rlmD//tabA//hisA//galF//gnsB//hisM//rpsS//ghrB//lpxM//artP//rfbB//rpsO//ilvD//sfmA//ybcC//narI//slyD//yhcD//glcB//aes//mngA//eutR//endA//yggF//ftsE//ubiB//yfcA//hyfR//alsB//srlB//copA//pdeF//folX//fucK//yihW//fdhE//zraR//cysB//ybaQ//menE//truC//nagZ//rhlE//flhD//hypA//xylG//yqaA//fabZ//gcvA//glnS//mepS//rbsC//mdtF//ybdG//ybdM//cptB//rpsM//yhcF//lasT//truB//sspA//yhjR//yceO//ddlA//degQ//yiaL//pgm//mioC//srmB//sanA//pykF//glcD//dgcE//ccmH//ygjH//rlmH//ynbB//rpnB//htpG//purF//mscK//pdeD//flgF//rfe//kdpA//ydfK//torR//sppA//moaC//cysZ//ulaG//ftnA//mcbA//sodB//aroP//mtfA//elfG//aroC//moaD//ytfP//ssuD//yphC//aqpZ//tolC//ygiW//stpA//yehB//rlmD//ssuA//cbrC//mhpB//trkH//folP//ydcM//fcl//relE//sanA//uvrB//eamB//mltA//paaK//rlmJ//dusC//sbcD//modB//abpB//rpoS//yiiM//gcvA//yajR//chaC//ldcC//yqhC//rplF//mhpB//gntK//fhuB//ybjI//potF//paaB//ybgI//waaU//ydiB//recJ//mak//rfbB//matP//srlB//tyrB//cpxA//dgt//argT//ydcI//yidP//truC//garK//dmsB//blr//yeeJ//holA//lysU//srlB//bcsA//glpG//bioB//pykA//yadM//narP//moeB//flhC//ghxP//gppA//glgC//ydjE//nuoI//dgoR//dcuS//waaQ//mdlA//dctA//yfjR//ecpR//yfdO//yfbU//ybcC//fryB//yeaV//ribB//perR//yjhG//kdsC//yqiG//araE//ddlB//glsB//aaeR//ycdX//gpp//potD//mutM//dgoT//ulaR//rfaG//tusB//acnB//hycI//sgbU//ydjK//artJ//yebG//alaA//metH//yoaB//waaZ//ccmC//hprR//lrhA//yqgB//prpD//msrP//mdtN//pabC//cysG//fhuD//mhpA//glgA//ybbN//elbB//citG//ibaG//ycdX//yfdK//ygfX//perR//waaF//malP//agaB//acrB//gpmA//mfd//yhaC//pcnB//ccmF//acrE//dtpD//
