#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	cspB//kilR//rfaQ//rplQ//
GO_0070329_5	nanA//rep//
GO_0070413_7	fetB//ycgB//
GO_0070415_6	glgX//arsC//
GO_0070417_5	ygiB//rplE//glmU//pgrR//
GO_0070453_7	hmp//
GO_0070475_7	sdaB//bglA//modB//sucD//shoB//deaD//narH//lspA//chbR//bioA//greA//rclA//sfmC//yfjR//dinD//eutA//ydgA//srlA//frlB//
GO_0070476_7	caiF//yfaV//
GO_0070482_4	znuB//ascF//kdpC//ansB//
GO_0070525_7	cmk//coaA//nagK//ykgM//
GO_0070574_9	gldA//rfaH//metG//rmf//
GO_0070581_8	clcB//
GO_0070588_9	ybhA//
GO_0070589_6	dtpD//hlyE//citC//truB//wecC//htpX//glnE//yhcN//yraR//glpA//yegV//nrfD//rpmG//yrfG//adiY//pstC//yfcF//rpiA//dapB//crr//murG//ygfI//skp//yrfG//ompA//proA//hypC//nfi//fabD//lgoR//narI//nhaR//ypdF//yidZ//yigB//paaA//dcuS//proV//yihR//iclR//dgoK//panZ//acs//
GO_0070627_10	zupT//
GO_0070646_6	potG//
GO_0070647_7	agaD//
GO_0070689_6	yfeR//yfbU//
GO_0070716_8	mcrA//
GO_0070726_5	hflX//uvrA//
GO_0070727_4	waaQ//lepB//uidC//gnd//ybiT//panF//hofQ//hypA//ymgA//cycA//hlyE//selA//holD//mglA//yqiI//arsB//preT//
GO_0070778_6	frdD//fumC//
GO_0070838_8	ldcC//yedA//cfa//asd//bcsA//pgaD//fliL//copA//rhaT//flhD//adhE//ileS//zntA//map//focA//
GO_0070873_7	pdxH//sbcD//
GO_0070874_7	fimZ//
GO_0070875_7	recO//
GO_0070887_4	ghrB//setB//hemA//bluR//rzoD//ndk//nanK//hcaB//yjeI//nfi//yccX//decR//aroP//mnaT//rluD//phoQ//zitB//dppD//gmhB//gstB//tufA//fecB//acrR//pabA//torD//fadJ//yedP//cysG//cspE//soxS//folP//dgcF//sbmC//yebZ//ratA//gstA//rhmD//bisC//uacT//rsmI//ydeO//nhaR//yggT//yajQ//yeaV//rfaH//aroP//recX//mnaT//gmk//rcsC//fadK//flgB//yggT//yggP//sppA//rlmA//plsX//argI//gnd//
GO_0070894_6	gutM//
GO_0070925_5	nanA//ykgA//prpR//ybeF//ispA//purT//asr//malY//mdtL//yjfP//
GO_0070930_7	betB//
GO_0070972_7	aer//
GO_0070981_6	fimB//
GO_0070982_5	nemR//
GO_0070988_3	ynjD//trpR//
GO_0070989_4	pyrC//
GO_0071103_6	phnM//lysC//yaaJ//ccmH//tauA//waaF//queG//yajO//yidD//rimJ//mdtC//blr//prkB//intF//opgC//waaJ//yeeA//rplQ//ccmA//
GO_0071139_6	pspF//carA//
GO_0071214_4	hpf//waaO//ygiW//spoT//yqaE//iap//acnB//hybD//yebC//argF//puuE//ydiR//fbp//rzpR//ybiA//ycgR//yjfF//yehA//znuB//yedL//feoA//ybiA//dinQ//chpS//
GO_0071218_6	mhpB//
GO_0071229_5	yfcA//gudP//yaaU//xerD//tnaB//
GO_0071230_6	pepN//
GO_0071236_5	frmA//flgF//hisQ//rplX//nanA//allR//cof//ydhJ//ybbW//yfaX//elaD//phnJ//hisF//nagB//fecA//yahO//bcsQ//panE//
GO_0071237_6	ompG//lpd//
GO_0071241_5	rzpD//gutM//adeD//mhpB//htpX//amiB//mipA//tusC//fecB//metE//elbB//mgsA//dtd//ygcO//ynbB//dam//rpsL//
GO_0071243_5	fliL//
GO_0071248_6	galT//yidC//gatY//yahN//tilS//tusA//ygdG//yigL//ybhP//setC//ydhJ//pgaC//mdtM//yeaD//
GO_0071249_6	gyrB//hcaB//
GO_0071250_6	tnaA//yfbR//
GO_0071265_5	ybdG//ung//ibpA//pspG//phnP//
GO_0071266_6	hda//chaA//
GO_0071267_6	metI//fabB//phnJ//
GO_0071270_6	maa//lacZ//
GO_0071271_7	rplN//udp//
GO_0071276_7	mdtB//htpG//
GO_0071280_7	yggF//ybhD//
GO_0071284_7	yqaA//
GO_0071286_7	coaA//rssA//
GO_0071287_7	yaiV//
GO_0071288_7	uhpC//yibA//
GO_0071289_7	eptA//
GO_0071291_6	elfD//
GO_0071292_7	pgrR//rsuA//
GO_0071294_7	lsrB//hcaF//
GO_0071310_5	hslV//lptC//ade//mraZ//fdx//yeeA//fimZ//glyA//frsA//folC//galE//
GO_0071417_5	rfe//bioD1//pflC//
GO_0071421_9	greA//dcuA//tamB//
GO_0071422_7	yqcG//bglB//ybeF//
GO_0071423_8	sseA//
GO_0071453_5	bipA//actP//ybaT//
GO_0071454_5	rplT//yqeA//
GO_0071456_5	mnaT//
GO_0071467_5	tus//tonB//valS//arcA//ung//yahK//yijE//sbcD//uvrA//glnQ//murA//
GO_0071468_6	proC//aceK//speF//sdhA//tolB//insI3//ycjY//panB//folE//cptB//
GO_0071470_5	uhpB//gpsA//secY//potA//aslB//kch//glcB//ymfK//ftsI//yahB//
GO_0071474_6	rep//cptB//secE//bhsA//
GO_0071478_5	tldD//idnD//apt//
GO_0071482_6	ygjH//rnc//stpA//
GO_0071483_7	torI//
GO_0071495_4	srlB//yhjR//ravA//
GO_0071496_4	bssR//ydcS//ygbI//hisD//cusB//fdx//epd//norV//yafC//dgcE//mntP//waaH//frmA//gyrB//galF//tpx//yneL//cspC//glpX//yjiQ//yggF//pdeD//dmlR//yihL//cobC//citG//actP//envC//hyfF//sufD//yqcG//ybdZ//prmB//groS//fabH//phnH//psd//sufE//ldtD//ybdM//eutN//dcd//trg//ilvL//asmA//yeeL//malQ//yejA//ygiS//cecR//pheP//ygbN//yghB//
GO_0071500_5	hscC//
GO_0071502_5	rpsK//
GO_0071545_6	sbcC//lhr//
GO_0071554_3	kgtP//phnP//tgt//hprS//arfB//arcC//bamA//yijO//ibsD//evgA//rpsG//pyrE//kdsD//rimI//waaL//gpt//sdiA//rffG//appB//trpR//add//setA//mrcA//
GO_0071555_4	mtlD//sdaB//amiD//xanP//dcp//ymgF//pspG//umpG//hisG//dctA//flgI//sulA//fecB//
GO_0071577_9	ydaN//sufD//napB//nirC//yddA//cadC//yfiC//
GO_0071616_6	bioB//ydaC//
GO_0071702_5	insI1//ribF//pykA//ygiS//yfdC//trpC//hypD//yfaL//glpR//hcaE//yaiV//hchA//cysW//yagF//nlpI//argF//lsrC//yhhY//aroL//asnC//gppA//puuD//hslJ//yahI//bcsQ//yijO//cbeA//ygfZ//soxS//adeD//cho//nrfA//rpsD//tig//ydjJ//mqsR//rutD//gapA//iscX//speG//ribC//ypdF//fur//maeA//rfaD//rapZ//pinR//yieE//dcd//gltP//sixA//hemB//deoD//frvR//zntR//argD//arnT//sodC//gsiD//gcd//yebS//fliG//fumC//yheT//cptB//cpsB//znuC//speG//ubiB//opgH//ratA//lysS//ytfP//ydfH//pinR//entA//msrP//pyrL//dnaE//nth//bglA//clpB//rffH//yibT//yjbG//hisB//yahK//ycbV//potH//tusA//mtnN//hemL//sgbU//aroC//dinQ//sodB//nuoH//ibsC//rhaM//appC//fliZ//epd//thiM//nagA//uacT//nrdG//iap//flgF//ispB//cobB//bamA//infB//hmp//groS//ralR//decR//rfaG//allD//lamB//sodA//etp//ampD//holC//yhcD//plsC//mcbA//fimH//ldtC//ompA//yihI//ulaA//yqeA//ybjG//yiaL//napA//ppc//mmuP//fre//nrdG//nanA//cdh//fdoI//ybiH//cho//potE//maeA//abpA//menA//rutR//mnmE//yihU//ampG//thrS//carB//yaaU//lpxC//alaC//baeS//yebQ//rhaT//rssA//potB//insI3//cheA//selB//ykgM//grxD//pfkB//dedD//actP//galF//yebS//solA//hiuH//rseP//ulaC//dld//acrA//pdxJ//hcp//deoD//cutA//stpA//ygeR//trpE//iclR//pgk//rpsB//epmB//mscS//ampG//casE//ampD//malS//yhcH//gppA//flhC//puuE//ugpA//cueO//rapA//oppD//secD//fixA//yfeD//entE//lgoR//chiP//clsC//sufS//arnD//nadC//sspB//dppC//yjjW//rapA//frlC//prpR//citC//cobS//allS//tusE//glpT//mntS//yfdC//yajL//rcsC//aroK//dbpA//epmA//ibsA//degP//rplY//menC//yifB//rihC//leuC//yqaA//ydjE//ndh//cpxP//insB-4//tpx//yieL//edd//hicA//rplJ//scpC//surE//mhpC//ung//mnmA//ygiN//crcB//ydcS//decR//ampH//amiD//entF//pstA//proX//gsiD//mtnN//yidZ//leuD//argT//ybgQ//ybgQ//dnaC//mrcB//nrdH//yjiA//yneE//rcsA//yfbR//pta//rcnR//npr//coaE//codB//nrdB//wecC//dadA//yjcS//patD//ybjX//katG//mgtA//dps//frlA//leuC//nikE//htpX//allR//hsdR//helD//fnr//lpxL//mgtL//arnD//nudG//mscK//yggW//yjhB//arnD//ybgP//ruvC//sucD//ykfI//lldD//sapF//murJ//cpxP//lolA//murF//purL//ybhA//rapA//iscR//sugE//tsaE//agaB//ssuB//scpB//djlC//ung//uidR//rsmH//phnK//yjbF//aaeA//yhfK//yajQ//gltI//tnaA//eutR//xisE//dam//mdtB//ldrA//rrrQ//panB//prpB//aroL//bglX//ecpR//yfjV//gltB//araE//artI//moaD//rpsA//icd//setB//galR//asmA//ymgA//paaZ//purF//mntH//yfaU//cysA//yraH//xerC//yhjV//rhsD//frwD//ldtB//ugpC//hflC//yaaJ//rpsR//yfiC//hemF//tufB//tsaB//dxs//rluC//metB//holD//ptsG//tusB//narY//glcB//pgpB//rfaC//rhtA//spy//metK//rarD//
GO_0071704_3	mqsR//fadL//dapB//mdtG//nadB//cyoB//yggW//rfaH//actP//gatZ//spy//yqcC//yddM//rraA//lsrK//ygbN//fliK//aroD//pstS//alpA//aaeB//zraS//metK//qseC//lysA//mutL//aroC//rlmM//rplF//fbp//yjcS//rutB//ybaK//hdfR//iap//sapC//fbaA//hycH//fadD//rbsB//potA//glnB//moaC//uhpT//alaE//bcp//alsK//rffG//scpC//gloA//sucA//sspA//mepM//gltP//ccmC//nrfC//adiA//torI//ygiV//gcd//cusB//narH//rffG//garD//yeeL//yeeL//yadM//ygeV//pfkA//ybcL//metI//glgC//aaeA//gsiD//rlmC//nusA//thrL//sdhD//ccmE//oppB//yibF//yhhY//nanK//ruvC//xylF//fadJ//priA//ybeF//rnc//ribD//mog//mtlR//tusC//btuR//queF//yfgI//yehB//rzoD//fruA//treR//tdcG//yebZ//dcuR//betT//yeaV//pykA//hemD//yjiA//mrcB//nuoE//entB//yjbG//rclR//yfdC//ydbD//yiiM//glnQ//cobB//cbrC//yfdS//adhE//ycjY//gltK//kdsC//leuA//yehX//gph//accA//rutC//gadA//rho//recB//phoB//cueR//lolA//nusA//rsmG//rpmG//dcd//folE//tqsA//abpA//deoD//thiP//yeaE//flhD//casA//rpsH//uidC//yhiM//alaA//appY//raiA//folX//wcaC//trpE//rraB//hslR//torI//yajD//sgbH//cusF//cdgI//lpxD//ycfH//metN//ssuC//lpxD//rmuC//dcuR//dgoD//tktA//fadH//lsrR//rarA//tdcA//fepB//yfdG//hscC//tnaC//mdtB//ybiT//cysA//fetB//coaE//ybjC//yaaJ//ldtE//purD//ychF//livK//dosP//oxyR//waaC//ansB//luxS//malE//menE//hokB//accA//proB//ftsK//ynfH//cutA//mcbR//yafO//ycbX//afuB//yaaJ//comR//rnb//cas3//dnaN//mprA//recE//cysU//gdhA//dinB//ibpB//fdoG//yjhB//nrfC//nrdH//araE//secM//cyoD//ynbD//rlmN//entA//dgcZ//degS//cspI//yddA//hupB//degP//ptsH//rutB//torD//leuE//mdlB//allR//hemF//priB//modB//vsr//btuE//tufB//prmA//ccmF//pepT//paaX//atoB//arcC//gatY//tmcA//rpsN//slyD//rluE//mdtD//fabG//ruvC//hprS//yahF//opgH//hcaC//waaH//yhcF//hdeD//ompL//sdhA//dgkA//mngA//yibA//yjhB//chaA//rffM//menI//lapA//fixA//lsrR//yhhT//mdlB//yhcD//hprR//cspE//potH//aer//def//rpsN//ypdB//ltaE//ybiT//focB//leuO//ubiF//mdtE//ais//bssS//proB//rhaR//dppC//feaB//etp//dcm//yegV//rpsG//rplY//mraZ//xdhB//sgcX//ybbY//cadA//yafC//yajL//mltG//argH//ftsB//tamB//ybjX//hybB//rpoE//gcvT//eptC//rbsC//focB//gpt//ubiF//gltB//puuC//rpiR//pstB//dnaK//dkgA//ybiT//yqeF//nuoE//ffh//glmM//purU//yccX//serS//elyC//fliK//pspF//seqA//trpR//tas//slt//waaB//ydcT//ldtC//waaA//gabP//ompR//ycbU//eptA//lptA//cpsG//smrA//rpiR//ftsP//ycjR//yjhB//yfgI//hldE//tyrB//bipA//eamB//actP//rhlE//yfhM//frwD//amiA//hmp//rpnC//fruB//clpS//yneL//pheA//rfe//rzpR//cydD//uspC//paaX//acrB//degP//dosP//hemC//ddlB//speC//maoP//hpf//yjbE//mmuM//truC//rpiR//rplY//entA//aphA//bisC//nuoI//yebK//setB//glcA//yadK//rhaS//kdpE//adhP//dacD//cytR//erfK//ybbW//yjtD//yiaM//zapA//yebC//purT//yeaD//trmB//fbp//ynfE//mdtP//ppc//rbsR//amiC//fepC//ppsA//mdoG//narY//entB//ykgO//ompR//aroL//pstB//rpsJ//yjhC//rluD//tatC//yiaB//aspS//map//priB//nagD//yiaL//torY//mepH//efeO//mcbA//napD//rhlE//gadE//ybcC//potA//galR//csiD//hfq//ybcQ//eutD//yfiE//rplM//rplC//pcm//malQ//dctA//zapA//fimH//aspS//idnD//argO//bamB//ldrD//ydeO//tig//ybeY//yiaL//mdtA//zinT//holC//sgcE//galS//pntB//wzb//putA//yidL//patD//cysG//yphC//rsmA//torC//pyrE//rnhB//acrZ//nhaB//mdtM//dsdC//nuoF//trkH//yqiJ//asmA//queA//nei//torR//yfiF//arcA//yiaT//hdeB//potH//pdeR//ybaE//paaJ//bglX//mtfA//rimI//pstC//radA//epmC//rnhA//uvrY//gmd//modC//torC//mntP//mak//djlC//araD//torR//hybC//deaD//rhaB//kefB//pflA//tisB//clpB//ndk//kdgR//ligA//mrdA//ahr//dnaN//hybB//csgB//lgoR//dmsC//narY//bdm//eutB//modC//fecB//yehU//dcuC//ansB//chbR//yhaC//zwf//pdxJ//rutD//paaB//yjjW//ilvE//hrsA//mdlA//yraK//rplM//rpe//ygeW//cecR//cheW//aphA//flgI//grxD//ybdH//acpH//mdlA//dosP//trg//tnaA//ygeW//potG//mepA//moaB//torZ//sapD//pgsA//uspG//dxs//fadE//flgK//waaQ//mcbR//tcyL//frdD//tig//rpsA//psuG//hfq//tyrA//yjhB//rimL//menH//asmA//speE//hslO//pgm//rpoH//fadE//iraM//pyrD//uspG//rnhA//mhpA//araF//mipA//yafQ//ycfJ//rutC//pncB//sulA//csiD//fadH//cptB//argK//uxuA//rclA//mlaC//intE//trpB//speG//parE//ybaQ//mcrB//fur//rplX//tatB//raiA//betB//rsuA//yhbX//cysP//yeiE//rpsH//zapB//ycjW//hslR//hofC//obgE//gsiA//bcp//mdoD//tyrR//accD//yqjH//yceD//yadV//phnK//metF//yhdJ//cysB//sanA//hofM//hprS//erpA//mppA//zapC//feoA//frmA//narL//wzyE//yagG//lgoD//elfC//lpoB//hisB//dcuS//gltP//creB//murC//dsdC//torS//eptB//ttdR//argG//aceB//acrA//umpH//pck//motA//ymgA//sugE//ynaI//fhuB//tdcF//ydeP//ycbU//yeeL//dnaA//cspD//ispA//dcd//ynfE//yraK//hsrA//xylE//wzzE//ssuD//yfcP//recO//lipB//gfcE//narX//purC//dpiA//entB//sufC//mreC//yhbO//exbD//patA//scpC//ccmC//xylE//gloA//ybgQ//metF//cutC//hicA//torY//glvB//elfG//cadC//livM//scpB//ypdC//cdh//hupB//ygdG//mutS//narU//nudG//rlmJ//cof//agaS//narW//amiB//ygeX//rpsN//alsE//xylH//tcyJ//hycB//ynfE//ytfT//ygbN//aroH//tas//sucA//priC//cheZ//ydeM//coaD//malE//ygdG//cydA//hsdR//uvrB//ddpX//yfiE//evgA//zntA//dacB//gatY//ivy//gcvR//yqgB//comR//gudP//cobU//uhpC//coaE//yihV//rcsF//yjhH//efeO//rplI//bioD1//ppsR//waaB//bhsA//tadA//tusE//thrB//rsmF//asnA//ghoS//yhjX//deoR//livK//glnL//ygiV//uxaC//ackA//mazF//yjhC//ubiB//panE//rbsB//dnaT//flgD//ttdR//rpsB//udk//uof//fadD//entH//pnp//insK//atpH//yhfS//mngR//xylG//ycbV//secY//gpmA//yjjX//ispG//tusD//cobU//arnD//puuA//rfbB//caiB//gltS//shiA//yneJ//slyA//yidP//asnS//ydiQ//rbbA//dcuS//fryA//ygeA//rfaE//hemN//dgcZ//aer//yebG//aldA//zapC//recC//amiB//lacZ//yfcV//hrpA//mhpR//tdcD//rfbD//afuC//ydeM//efeO//bglB//dgoR//rpmJ//ymgC//ydcR//ydjK//mdtF//selU//recA//gatD//hcaR//mppA//alaC//xylA//leuO//yccA//dnaA//zraR//araF//recX//tpiA//yojI//yfdG//tusA//diaA//yoaB//dcuB//ycjP//mtr//kdpC//ybiA//sdiA//arcB//hisI//ccmH//asnC//rppH//lacY//yegS//yjaZ//yjiM//gnd//potB//rhlB//recE//yhjV//yadM//tpiA//nrdA//glyS//cobT//asr//xapR//slyA//minD//ltaE//rhaA//nfuA//msrB//waaJ//rng//fadA//rhsD//pal//yfiF//rpsD//clpB//recE//yfcV//rpnC//yiiE//yqhC//hybE//yhjX//tnaA//gudP//mltA//mcrA//leuE//yggW//yfcG//fimA//oppD//tnaB//setA//rpsI//yehC//xapR//dgcE//lolB//baeR//acrB//yehB//artI//alkA//tonB//ybaK//znuA//dicA//msrA//coaE//pykA//caiF//intS//rzpR//cysH//yhdW//secD//yqiI//cmoA//nudF//sufE//yhfK//nagK//ldrA//opgE//prpC//ymdB//rhaD//flhD//tmk//yhaO//yajR//hinT//yfbR//hisF//ynfL//adeD//thiE//rng//lacI//idnO//cyoA//fumB//ygfX//gltI//frdB//yibF//yihX//rlmD//yihO//nanA//ndh//nrdE//queA//mltG//wzzE//yhgF//hisG//yegS//cmoA//rlpA//yajR//envR//fadR//frlA//ftsQ//garD//dusB//osmC//mlaF//tktA//rlmN//mrcB//hupA//phoE//puuB//erfK//mdtD//dnaQ//queD//tehA//murC//insE-1//adiA//rhtA//yahF//allC//yigL//ymfA//arfA//gltS//pinQ//acrA//hslO//zapC//glrR//leuB//tsaB//gltS//kdpF//topAI//pntB//lysA//roxA//thiP//rlmC//fumB//kdpF//dppB//insF-1//rapA//clpB//eutR//yciF//cspC//dnaE//emrK//yeeY//glnH//yejF//rpnB//uidC//hipA//mdtP//nemA//pstB//csgD//mhpT//pflA//rluB//cas2//yieH//mepA//rclA//hipB//purU//cysK//ccmD//sgcB//secM//ybcF//npr//pitB//pgl//rzpR//fabZ//hscB//napB//mtnN//blr//wzb//moaE//gltL//abpA//exuT//mcrB//napA//xanP//sxy//dinJ//bamA//ycfL//ugpB//metG//tcdA//glmM//kefB//gpmM//srlD//dnaA//diaA//citC//rfe//appC//bioA//nadD//rnpA//arsB//nuoM//mdtF//ydiF//trmD//mutL//hyfR//yegS//bhsA//uidA//yidC//yfjR//yehC//yegT//poxB//maeA//cbrA//rluC//iraD//yceD//basR//idnD//yjbH//hybC//accA//bioP//recA//glsA2//ygiN//yfhH//lnt//dapB//crcB//agaI//yefM//ada//mepM//yadV//speG//yjfF//cysW//mrcA//ispA//artJ//iscA//ybjX//nagB//afuB//cadC//nlpA//entE//tsr//cdh//gadX//ygaV//pgpC//yiaB//yraK//ydiV//norV//dusB//paaE//leuD//sbcB//yejA//bssR//trmA//fucI//mmuM//ydiV//yfcP//puuE//roxA//argR//cheY//ybiA//greB//mtnN//ygiN//nrdR//cycA//ttdA//cas2//appB//ptsP//menA//ubiA//srlB//dapA//puuD//ybiJ//rpmC//rimP//paaD//treC//rpsQ//fkpB//yhbS//envY//glnK//napA//ddlB//polB//xdhB//malY//frmB//pyrE//potH//glnP//dmlR//glnD//fimE//yfeR//sbmC//miaB//qseC//dtpC//sfmH//frlA//ybhA//msrQ//katG//lldP//ybeY//melB//ulaD//apaH//hyaA//oxyR//ygjR//alkB//cyoE//envZ//yfeX//ybhR//ykgO//insH-6//rpsJ//rsuA//rne//murP//xapR//tar//tsr//yihR//idnD//narG//rlmN//argG//hflK//rnlB//abgB//osmY//rpsE//eamB//alkA//sspB//ykgF//fucP//csgE//sapB//rusA//fliS//ydhC//fieF//rpmH//queE//ygaV//ydfK//nudB//bolA//yeiL//yfeX//rpmE//yfeO//recQ//rsmG//nuoM//nadD//yajR//yibF//potI//hemL//rfaD//fecB//pyrB//ltaE//dhaM//ybaO//paaX//gatA//norR//dps//rne//pspF//ydeM//plaP//znuA//ruvA//phnL//malG//hisH//deoA//paaC//rplK//erpA//mdtA//proC//bepA//yejA//glnQ//yjiY//fdnG//metF//eutN//ibsA//yebC//xylG//yphD//ydgA//yhhY//iscU//tmk//tap//sfmF//fhuB//ygfZ//dcm//lysR//aceK//xylA//cusF//lpxH//recF//pgaD//entC//aroK//murF//gstB//yedL//focA//sfsA//hybE//accB//nhaR//ybcJ//kbaY//bcsA//rlmM//hyfA//fau//hisP//cusB//hisH//rdgC//ffh//dtpC//speB//wcaJ//yebK//mhpA//bioD2//rzpD//yfbS//cpsG//ycjU//moeA//rlmE//ddlA//dhaR//rpiR//sapC//cbrA//speC//rutF//allD//yjjB//comR//moeB//nuoB//topB//yifB//yhaO//ygiN//nadD//malI//dacA//nei//dgcT//fadL//ggt//ydiQ//rhlE//yqiJ//yjjX//mntS//rclC//uhpC//ydbD//dctR//srlD//gadE//ygiW//bamE//clpP//cadB//chbC//cfa//lptD//yidH//pgl//ugpB//alaA//pepT//emrB//ybdG//gcd//cirA//yjbB//hscA//yiaF//umpG//yciE//manY//uvrY//gltI//potI//treR//atoS//xerD//cyaA//trxC//tsgA//frdC//yfcU//mak//hdeA//secD//tyrA//cfa//proV//kdgK//purC//tomB//cysE//waaU//ybeF//hokB//gatY//iap//agaB//fumA//potA//wecB//nanC//ppiD//hemN//yhbS//potB//cas3//emrY//dicA//bacA//rplR//hcaF//lpxL//glvB//prfB//accC//thiD//grpE//gsiB//tusD//ydiQ//narY//ydcZ//yigL//symE//fliK//dauA//gspE//galE//leuC//dpiA//cysP//ynfK//sfmA//proV//phnK//mepA//rfbB//nadB//insE-1//ynjD//tqsA//dcuA//ddlA//entH//waaU//exuR//amyA//mrcB//nanA//ybhP//ttcA//gspI//garL//phoR//yadK//mltD//sfmF//cmk//aceK//zntR//arfB//uvrC//ydbK//nrfB//nanK//bluF//xylG//ybaQ//murP//sfmF//tatC//nirB//nagB//cspB//dsbA//mdtD//yaiV//rzoR//ybcC//metE//gapC//gudP//rihC//ybiX//rep//yrbG//yhjG//mmuM//hyfR//fdnH//ulaG//tatD//ygbI//gudX//queG//rlmC//frvR//gloA//ybaK//uvrA//sufC//zitB//ydfD//mdtG//pykF//hybB//ygeW//csrA//yghB//helD//gltK//pphA//groL//ubiG//rbsD//yciF//recN//cmoM//aroB//fimG//preT//potI//sohB//htpG//fhuF//yadN//purN//hicA//mog//yejA//sseA//dacA//ahpC//ilvC//ddpX//ldcC//cspB//yqjA//ybiT//hofQ//ydcI//artI//
GO_0071705_5	rhaS//csdE//yehX//yidD//rfaG//pliG//yieL//ileS//hslJ//guaD//pppA//yafE//lacZ//flgE//yfaV//mfd//yiaN//fdoI//napF//soxS//ydcI//oppC//luxS//rluB//paaE//rtcB//treB//zupT//rne//eptA//groS//ubiJ//xthA//mdtF//katG//cheA//yohC//kbaY//fepB//phr//yghB//sucC//yjjV//fucO//elyC//zntR//rpsA//yqhC//idi//murF//yhfK//gnd//yhjR//nlpE//yghO//torS//recG//rpiA//ynbD//ychF//yihU//ybiY//hpt//rlmG//rlmL//arcB//pck//fecB//pepQ//cheZ//carA//cysS//agaA//rpsO//rhaD//metH//mlc//lolB//exuT//ybcJ//appY//rihB//dut//yjiX//hofO//ispH//yqeA//fsr//sdhB//chpS//atpC//fadL//fkpB//ppiA//ybjC//yadI//fruA//ygfA//lolB//fbaA//flgB//rayT//tusC//wbbK//nuoF//nuoL//arnD//dgcT//intA//mdtE//purF//yhhZ//otsB//mntS//elfG//ydjH//alaE//yfcV//lrp//pbpG//hipA//yrfG//yhcD//entA//fhuB//fimB//hupA//dtpA//alsB//recE//cbtA//nagC//vsr//potI//frc//mdtQ//selB//glgS//ariR//hflD//bcr//maoP//uidC//menA//metL//ssb//uxuA//trmB//ispU//fdoG//nfsB//rssA//metN//uxuR//ispB//gshA//treB//clpA//hemA//uspF//accC//rclA//rseP//rcsA//elaA//era//gluQ//lpcA//nepI//folP//pepN//ydiP//ptsG//pabA//sugE//dacB//tap//rihA//hisG//yfhM//gltP//yjiM//ppiA//iscX//tusA//nhaA//gpp//paaG//caiB//entE//fumA//pgsA//ynhF//fixC//dmsC//lysS//dgcF//ybiJ//miaA//selD//eno//ptsI//bioD2//ttcA//fabR//ydjE//rcnR//hypA//phnH//lon//exuR//rpiR//ptsP//era//yhdH//mreD//lacY//ftsI//galU//ccmC//dsbA//mdoD//tatC//icd//lptB//ldcA//cbl//trxC//yggN//agp//ycdX//ssuE//phoE//frlC//oppC//narW//
GO_0071709_5	dgcM//fdhF//acs//yajQ//xseA//eno//mdaB//aaeA//fur//rhmD//
GO_0071731_5	paoC//btuF//soxS//
GO_0071732_6	aroB//
GO_0071769_5	lldD//
GO_0071804_3	rbfA//gsiB//citE//flhA//cueR//rbsC//hdhA//rlmM//fadM//appB//feoB//rnr//fliS//bamE//insA-1//
GO_0071805_4	glgC//nrfA//ycfJ//fimF//aspS//kefC//ychF//folA//poxB//secG//fliS//yefM//ycgR//ykgA//rpsT//
GO_0071806_6	nikB//lolB//uvrA//otsB//slt//pfkA//rfaG//ypdB//cydB//yjiR//ybiH//cysN//lptC//amiB//ilvL//xanQ//ddpX//yagJ//flhD//
GO_0071807_8	yfcP//
GO_0071824_5	ygjR//
GO_0071826_5	sfmD//yafC//emrY//arnE//ychO//secE//murB//uxuB//narX//ansA//araB//putP//tag//oxc//aes//mltG//rcsF//ibsB//appA//ydeP//actP//ymgA//dsdA//lspA//narG//pflB//
GO_0071897_6	nanR//tas//bglH//yjjW//coaA//rdgB//ycfS//adeP//apaH//queC//dgcM//ldtE//yhjA//yodD//kdgR//fabB//uxuA//iaaA//bisC//folM//
GO_0071915_9	idnD//
GO_0071932_8	hcaD//
GO_0071934_6	bglA//frmA//ygdG//
GO_0071941_4	yeiL//codA//glgP//lipB//opgB//insI3//mtlD//kefF//frwD//
GO_0071945_7	ybeQ//
GO_0071951_8	ulaB//
GO_0071963_4	ytfQ//
GO_0071973_6	ibaG//setA//glpB//kdgK//ygbI//tolR//polA//purB//xseA//tig//ubiX//purD//ydgA//mngR//iclR//glpC//opgB//hyi//aaeR//tatE//yjhB//ybfE//citT//otsA//nadK//gltK//sbcD//yeaV//yeiG//ytfP//decR//
GO_0071975_4	nuoH//
GO_0071977_5	gpmM//
GO_0071978_7	prmC//etk//flgC//mhpR//tpiA//btuC//bglF//ykgM//thiP//yajL//rnhB//yafC//torD//yadG//
GO_0072321_6	yaiW//crp//
GO_0072322_6	tynA//
GO_0072323_7	yehP//
