#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	kdpB//fiu//narV//hmp//
GO_0051234_3	gmd//atpA//recC//fruA//cyoA//ybgP//tsf//lpd//lysA//holD//rpsH//rluE//mltG//yidA//cpdB//hsrA//mlaF//hpt//lptG//proP//envZ//recD//bdcR//mdtN//kbaY//maeA//treC//trkH//fryC//gpt//fadM//tusB//fdnH//sapF//purN//pheT//metI//ribC//idnK//tamB//tomB//yfcV//ribD//dusC//erpA//zitB//asnC//rcsB//yciH//hcaE//phnH//argS//xisR//yfdG//yahN//ftsX//ygiS//rimO//murG//rnr//sgcA//rapZ//deoB//flgJ//eamA//yqeG//clpS//cspB//yobF//gadX//mepS//yefM//deoC//elfD//aspC//rluD//rseP//glsB//yehB//mepM//tusD//fimD//yafC//opgC//phnM//glvB//frwC//lplT//trmH//narX//recR//napA//cof//yrbG//flgM//kduD//yahD//astC//uidA//ansA//agaC//arcA//agaB//paaJ//yqaE//yebG//ompN//yfgJ//puuE//fbaA//nikB//selA//cysP//yhdX//yiiE//nikD//trpB//dmsB//apaH//yraJ//glsB//hiuH//yfbS//xisE//ruvB//ybdG//yfeD//ydcR//entE//ispA//cydD//torS//obgE//gatZ//slyA//oxyR//rzpR//kgtP//pbpG//gltS//srlR//glrK//ydiK//rcsB//insA-2//atpF//cysC//ssuA//cyaY//rimP//zupT//pdeD//asnC//rplB//pepQ//mrcB//elfA//alaS//rsmG//ygfA//yghB//argF//livH//sppA//cobC//ribC//hcaR//fic//topA//yjcS//lsrC//mutL//glcB//glmU//tusB//dam//ccmD//ynfK//chpS//bluF//feaB//lplA//yfeD//psuT//appY//ygiB//ycbU//acrD//slyD//pgaD//slt//rclR//ygfI//yidC//flgG//acpH//hsdM//tdk//ubiJ//ruvC//nuoE//ldtA//narG//rsfS//fixA//mscL//ccmG//yggN//tufA//bamC//gadW//mqsA//cyaY//nsrR//symE//yhjD//fdoG//yqgF//nupX//ugpA//ldtE//mraY//appY//bluF//yhhZ//bipA//mdtI//tdk//iraP//eutR//gabD//ytfT//panE//mppA//ttcA//cspI//rfaH//tpx//bdcA//cyoB//dnaE//ygjH//pdxB//rpsK//ymgF//uvrB//hipB//tpx//mglB//yibF//aidB//sdaA//ydjH//hofN//yebZ//rrrQ//tonB//uup//torD//sapA//bacA//yfcV//mrcA//yqjA//marA//gpr//nuoG//dicB//nhaR//afuC//coaE//mltG//ibsA//waaP//basS//folP//baeS//tsr//xylB//rmf//rcnB//ibpB//yqeF//ibsB//cobB//ribB//xseA//ribD//paaE//potA//tomB//waaP//yhjB//cmtB//otsA//hemH//thiI//baeS//hypA//bdcA//fixA//pstB//kbaY//ygbI//dsbA//ivy//nlpA//ubiH//apaH//thrS//pdhR//bamE//pncB//uxaB//lptB//mmuM//nikA//hemE//rsmI//ogt//relB//folC//glnP//murD//ais//maa//rpsS//murD//yjbB//fimC//hslR//elfG//ddpA//arfA//parE//secB//rpnD//acrR//puuD//flgB//cysW//htpG//wzyE//dgoK//ybjC//ettA//fau//envY//hcaD//yehW//trkA//yccS//recE//gadW//cueR//ybhR//yehX//yddL//atoC//mdtC//exuT//malG//ppiC//galE//ortT//rpmC//mglC//ogrK//ydbD//umuC//sucD//bdm//yjbH//mfd//bioD2//cysS//ygbM//hpf//ybjG//mdoG//pdxB//moaC//setC//rzoR//ghoS//rfe//ybiX//ydiV//hrpA//umuD//gloC//rutR//rlmA//tmk//prc//ydcS//motA//murJ//pyrL//tauC//glnH//trmO//ssuB//malP//yohC//uof//ybdG//yiaN//yeeY//talB//gudX//ortT//folM//rpoD//mdtL//mhpD//exuT//hflC//parE//hemC//ybbN//yccX//tas//ybbY//yhfS//entH//dnaC//waaQ//ygjR//mdtN//queG//fliT//glyA//cynX//recC//recD//xylA//lamB//uspG//ttdB//rffG//rplO//hrsA//hybC//polA//evgS//hisS//hprS//ynhF//frc//ycbX//tdcC//yagJ//idnO//cpdA//malS//yhjB//fis//murF//lptF//yhdX//truA//tcyP//nhaB//glnL//solA//ampD//yneE//yafE//livH//yggF//yiaT//ygbL//ybdN//ppc//rlmI//lacI//mraZ//narY//clcB//rcsC//citG//actP//nmpC//rpnD//rplB//lsrC//mepH//folX//lysC//artP//tar//fcl//mnmA//insI-2//recN//ymgF//manY//rzpR//insI-2//galM//rph//sgcE//ybiW//ygiN//nikC//eutN//glyA//ygiW//dld//dgcZ//yahN//ddpA//ycgB//nirD//mlaD//entE//gcvT//hofP//dgoR//ydjH//eptC//gudD//csgA//dppC//mlaF//ydfD//raiA//mgtL//ptsH//pheM//fimH//ycfL//ybeF//ydeM//dgcQ//uidR//cysS//mqsR//napD//mscS//rutB//yafO//glsA2//fcl//gstA//bglF//tktB//hha//nfsB//betI//mtr//cvrA//uvrY//pdeK//fetB//cytR//yeeO//livH//idi//exoX//yahD//narY//rhaR//ilvE//srlR//mdtN//luxS//udp//galU//hybB//nadD//yqhC//pdxK//basS//gudD//srkA//tldD//asmA//rpsK//yjbF//kdgT//evgS//ribC//sbmC//ompT//pyrF//prlC//mdh//yfbS//proQ//glsB//rpsE//rplP//ugpE//yihT//ychH//ybbW//mcrA//ubiE//yhcD//yidA//murI//yeiL//mcrB//sdaB//
GO_0051235_3	xerC//phoQ//yphB//
GO_0051238_4	hemC//trpD//rlmG//
GO_0051246_6	aaeA//ccmE//truA//trmH//queE//greB//tusA//yjeH//glk//lyxK//yebG//ldcC//ubiH//hdeD//sohB//insH-5//ratA//yidH//phoB//plsB//ygfZ//glxR//rffT//ybiV//rlmD//frdD//ada//yidD//narL//trmB//yjfF//lptF//rfaE//ybcQ//hokB//cobT//ydhJ//intA//lipB//tauB//lexA//mscL//xylR//gcl//mltD//ycjY//adhP//ftnB//paaZ//uvrD//uvrY//ravA//moaA//
GO_0051247_7	blc//pbpG//rcsB//alsC//ddpX//trxC//cusS//mcrB//pphB//secB//cirA//
GO_0051248_7	frvA//mrdA//ybcJ//lolB//yagF//lolA//tehA//glsB//ygdG//hupA//tatB//ybcL//csiR//srlR//opgG//blc//uspF//nupC//mipA//barA//dtpA//narP//rzpR//dsbA//manA//yeaD//rlmC//bioF//narZ//ybjG//insA-1//
GO_0051252_6	pdxY//dacC//rpnA//arnB//agaR//lsrK//proS//yciG//ebgA//ltaE//nuoF//yfcV//gutQ//dcyD//thiL//yhjV//yebC//pgrR//fliK//minE//fabA//mglC//acnA//thrC//mcrA//dacC//serA//hyfR//yrfG//alsB//yidE//alkA//prlC//argT//ilvI//aroG//galR//narH//tolR//rfaG//rfaE//fliS//ihfA//paaG//yahB//gadW//wcaB//scpC//flgD//ridA//lldD//gltL//hycH//ycjW//aceA//yeeA//rdgB//lyxK//cpxP//lepB//artM//secY//yjjX//lrhA//yddG//yegV//rsmA//wzb//hipB//metH//panD//hxpA//dnaJ//lacY//lpoA//dacC//mltB//pepB//dinQ//lptE//arsC//glcB//folM//ydcZ//allD//rbsC//dgoA//rapZ//fimG//sgrR//cdh//glcB//rfbC//rhmR//minE//phnP//gutM//narV//cyoA//fliZ//ahr//nupX//rhsD//hyaB//glvC//frvB//iscR//pgaB//lplA//dcd//rpnA//cyaY//nadC//yhcH//yajQ//tas//mdlA//ybcC//serC//rplB//gnd//rfe//xylF//hcp//ahpC//yqeG//murD//uxuA//modC//galK//csiR//fhuD//rclA//hypC//mdtA//yhjV//cpxR//ydcP//mpaA//frmA//nuoB//lolB//insI-1//ydiP//gadX//folA//csgB//borD//accA//pyrH//eutN//yiaB//thiL//glpC//rhmR//nhaA//orn//gadX//yciK//pdeR//icd//hyaB//yfcU//tas//rpsR//epmA//pheP//arcA//ftsY//yghU//ilvE//sgcR//nuoG//cusA//mhpB//ptrA//yijE//hyfA//rmuC//wrbA//ariR//hycB//hisQ//hprS//rcnR//nupG//dnaJ//nuoM//sucC//potB//ybgI//pdhR//yodD//rssA//barA//yheT//fepE//paaG//dcuS//nudF//dtpB//thrS//ynaI//yfhH//rcsF//pgk//ybeF//speB//flgD//mhpC//hybD//udk//insB-4//ybiH//acrF//yfeX//speB//malE//cas3//elaA//araA//waaP//melA//trmB//mngR//bluR//yjhP//fadB//sfmC//lptD//asmA//tyrS//cobC//ompN//proW//yihQ//rplN//lyxK//gatC//dapA//rsgA//ydhK//dnaB//proB//treA//gcvA//yoaA//cusR//mdtD//yieL//rlmF//mngA//yfiF//recQ//pdeK//rpmH//ulaA//cspE//wecA//uidC//sad//insI1//yagE//symE//tdcG//aroH//flgM//dnaE//fliZ//ugpC//cstA//clpB//phnL//wecA//pphB//gapA//nikR//fdhF//
GO_0051253_7	fucK//lrp//yhdW//yddL//lrp//ygeW//tynA//aspA//rplW//lpoB//coaD//aaeR//garL//yfbS//fabA//narP//ygaZ//yicJ//ydiO//paaX//nadK//torR//btuF//nhaR//osmE//secF//bfr//mepS//murR//lplA//sdhB//cspD//rnt//norW//selD//nupX//yhjC//fepD//katE//metN//phnG//nuoH//higB//waaO//ftsP//yqjA//ydeO//yfdK//gntU//pyrH//mntS//yjaZ//frlA//valS//ybiS//ypdI//ybjI//bfr//murE//appA//tamA//scpC//rihA//yjfF//yjjI//hlyE//argG//cycA//atpE//rimL//ibpB//ftnB//betT//oppC//ftsI//phnJ//cusA//lepB//tnaA//srmB//alaC//rhsD//nei//arnT//alpA//citX//ybeY//ccmD//wzzB//yrdA//lgt//cycA//yraJ//rhaD//tyrA//katG//hyaB//ygiS//purF//
GO_0051254_7	acpT//ldrA//prpR//deoA//lgt//hcaD//ybdR//nuoG//pspA//mdtQ//fmt//srlD//yqeF//mqsA//ortT//trkG//aceA//rimP//ubiC//pstS//uidC//ybhR//rpnA//waaA//rplS//ssuC//ghoS//ytfQ//recO//bluR//ycdX//yeaG//yhbS//mdtN//era//rzoR//xisR//chpS//tap//guaB//yggX//mlc//gatY//purC//dgoR//narJ//uidA//hicB//kch//ydeI//gmd//rhaM//argT//cobC//agaV//hycI//ynbC//soxS//seqA//yjeI//yieH//eutD//pstA//idi//tcyP//glvC//hisI//opgH//entA//lsrC//ybbY//secM//dgcT//fadH//gspJ//
GO_0051258_7	phoA//
GO_0051259_6	nfuA//csdE//rlmD//ompT//guaD//cbeA//araE//fadL//waaA//waaL//cbrC//hyaD//yiiM//ssb//ubiB//panB//ykgO//rhmD//elaB//crfC//norR//ydbD//yedL//yeeO//kup//entC//yfjR//htpX//lpxD//uspG//uvrY//ygiS//mqsR//lsrB//uhpT//ybjG//rhaB//grcA//ispU//fadB//rplL//xapR//pdeD//fruB//add//nrfE//bepA//waaU//rfbX//hybB//iscS//
GO_0051260_7	idnT//osmC//glgX//tomB//atpA//ydjK//hemG//yjcO//ybjG//fabI//rpiA//leuA//ydcZ//pykF//lsrA//ybjX//narX//rpsR//astB//yafC//fbp//paaH//mepA//uspB//yrdA//rhaS//yhcF//baeS//ybiS//pabC//yadC//rlmH//qorA//hemG//phnL//mdtN//pepN//ybdR//yicJ//ubiC//truB//ndk//smrA//zur//tatE//efp//ygeA//
GO_0051262_7	rbsA//dcd//nupC//bioF//ilvB//ynfF//deaD//mlc//ymgA//nepI//yadI//dnaX//metK//yfiC//leuS//ibsB//pnp//slmA//xseA//menB//entE//ppiA//yahK//birA//agaV//glyS//ybhI//hyi//pspA//potF//ymgC//nirB//nhaA//proW//bioP//murD//
GO_0051270_5	yfcP//cmoB//rfaF//galF//yihT//yihL//hpt//smpB//eutD//recA//csiD//efp//opgD//aspS//btuB//pppA//
GO_0051271_6	yfhH//dnaJ//malP//yfdR//ymjB//tyrA//ffh//fadB//rrrD//
GO_0051273_7	trkH//potA//ppx//acnA//glgC//proW//pdeH//
GO_0051274_8	yqjI//hcaC//fbaA//aroB//murR//htpG//pdhR//
GO_0051276_5	rihA//fhlA//aqpZ//ibpA//cysD//phr//ydiO//yiaJ//fadL//galU//ttcA//yfaL//glsA1//paaK//fadJ//arfA//fimD//yqcC//yhdZ//relE//nrdG//yihL//ychF//sbcC//speC//nrfB//
GO_0051289_8	baeS//dosP//ygcW//bamE//spoT//eco//miaB//cysU//yaiW//cyoB//adiY//rpsL//insI3//zapD//yibF//yjjG//btuR//dapF//rfbX//yghG//alsA//yajO//matP//pphA//asnS//mrdB//fabB//rpmF//yjjB//uspC//yfcU//garP//yihQ//dcyD//nfuA//yfeO//
GO_0051301_3	alsC//galR//proA//cysH//aidB//alaA//fhlA//dnaE//rsmJ//menF//pdxJ//hybE//pppA//frlB//rhaD//hypA//dcuD//lapB//yfbV//lpxD//msrP//nhaR//rplT//thiC//ettA//nrdH//araH//ihfB//epmB//potD//rplK//ileS//tamB//cpxP//hldE//hyfA//
GO_0051302_5	ubiX//truC//prlF//add//add//fabA//ahr//yiaA//glnB//gsiB//fhlA//ubiG//iap//yfeW//
GO_0051304_4	iaaA//
GO_0051336_5	pstC//ypdC//yhcN//ldtE//tus//kdpD//tyrA//cbeA//rof//yiaM//yjjU//bamC//mlaE//hisB//hslR//yggN//hscB//kefF//ygbI//mdtP//thiH//bglA//pdxH//rutF//pabC//
GO_0051338_5	creB//yddL//barA//malK//
GO_0051339_5	amiB//
GO_0051341_5	rlpA//topA//
GO_0051345_6	dacB//thrC//yfcR//rplJ//sodC//rplL//pdeF//tgt//
GO_0051346_6	cysA//maeA//hslO//tgt//fimG//frwB//yqeG//glcC//fhlA//yneE//ypjD//
GO_0051347_6	hisF//alaA//
GO_0051349_6	codA//
GO_0051353_6	fecA//nirB//
GO_0051391_8	soxR//
GO_0051409_4	uvrY//ulaC//
GO_0051410_3	ydbK//
GO_0051452_10	lolD//
GO_0051453_9	uidC//arcA//casC//ccmE//ybiX//acnA//ynfF//queF//
GO_0051454_10	rpiA//rpnC//rhtA//ycfL//ugd//
GO_0051476_7	iscX//
GO_0051484_7	rsmJ//
GO_0051493_7	prmB//
GO_0051495_8	ogt//
GO_0051595_6	lpcA//yqhC//yphC//yafS//pyrE//
GO_0051596_6	maa//hslO//cbrC//rnt//yiaF//hflC//yieL//ldcC//degS//sdhD//rplR//wcaC//solA//arcC//ypdA//gcvA//yidQ//lldD//eamB//crl//rcsC//yfbU//tamB//mfd//groS//rpmJ//hdhA//yjiX//
GO_0051599_4	ratA//
GO_0051603_6	xapA//tyrA//intF//cca//tonB//dcuC//
GO_0051604_5	rzpD//galT//rutB//yebZ//yeaV//nanA//zur//fdhD//potF//yahI//ahr//fucK//cvrA//ykgO//rpiR//citG//atoC//ruvC//pspF//ymgF//yadI//thiP//glmM//yjtD//dnaK//srmB//pspC//selA//uacT//ribA//dacC//pyrH//oxc//yqiH//basS//uacT//lrhA//patD//aroH//ygaZ//
GO_0051606_3	gdhA//bamB//
GO_0051607_4	ybbN//ibaG//bssR//spy//sixA//ccmA//fucA//yafC//ccmF//yfbR//
GO_0051641_3	hda//waaZ//yciV//rpsJ//ybgI//menA//yojI//galP//ubiX//gsiC//nuoL//insA-1//yfaX//tusE//gabT//clpS//ydjE//oxc//hycI//yqeF//lsrC//dnaN//folD//
GO_0051649_4	pyrH//flgB//sanA//gspE//yjcE//yhgH//entB//soxR//afuC//fbp//sdaB//rhmD//tcdA//
GO_0051651_3	ybjG//yegS//secG//
GO_0051668_4	miaB//
GO_0051691_5	ompF//yqeF//
GO_0051692_6	pgaD//hpf//
GO_0051701_4	tauC//yhiM//insI-1//cobC//tdcD//ynfL//sixA//pbpG//tabA//glcE//npr//sgcC//sulA//hemC//rho//arcA//
GO_0051703_3	flgB//sgcR//yjjX//lysC//paaH//sgcC//adeP//yfaV//
GO_0051707_3	manZ//erpA//xapA//bipA//kdgT//ypdC//hdeB//fhuD//pinQ//ybiT//tdcR//ftsN//queF//narU//
GO_0051715_4	bssS//
GO_0051716_3	sthA//csdA//ydhJ//yebZ//clpS//ygiS//dcyD//napA//ydiF//tauA//asnC//pepQ//folM//envR//tatD//tnaC//uhpT//torR//hyfF//yidZ//yheT//yajL//lolB//lit//cdd//rimK//sulA//casD//mntR//yhbQ//yegD//pyrB//yejF//cdsA//ilvI//livJ//trkG//cysH//cysD//lrp//agaB//yieE//manY//hcp//ebgA//chbR//hisI//stpA//gntK//dtd//ibsE//yjeH//elyC//ebgA//nikE//fryC//lsrA//lptG//cpxA//gabT//dinG//mntR//cysH//zitB//rpmB//yeaK//rluB//rpsO//astB//pnp//ascG//sfmD//ilvL//creB//ftp//yccA//setC//ubiX//hisI//yggP//narP//bisC//gadX//gadC//pliG//betB//dhaM//cbeA//alsA//rnpA//ompA//yeaG//ulaF//yafQ//cbtA//topB//acpT//betB//oppA//ruvB//nlpE//cnu//cyoC//pdxY//cysE//tyrR//evgS//aslB//waaH//yjjW//sufC//pepD//uhpT//rpsL//dtpC//rmuC//hybD//fumA//dusC//cpxR//argA//maoP//frdA//nagD//waaZ//fimZ//hrpA//tatA//ybfE//dapF//hybE//waaB//recO//cheW//hofN//hflD//pheA//fimH//prlC//ybaQ//azoR//dcuB//tolA//gutM//araE//yfaE//yjiX//higA//accC//crp//alkB//ddlA//iap//ackA//ynhG//hrpA//yajL//nupG//malS//dgoT//rep//yjjB//lplT//dicA//waaP//hemF//cmtA//cspG//xapB//frc//rplW//ynfK//agaR//tar//ubiH//ybjC//rpsI//mglB//kbaZ//cstA//matP//yqcC//pykF//dctR//copA//aas//insI1//kefB//basR//ogrK//aroG//ubiI//mngA//nagB//hdeD//yiaL//iscR//malZ//yceO//endA//ppc//lacY//yoaA//sfsA//yqaA//thrB//cytR//minE//cyoA//scpB//fur//yedA//accD//yahF//osmY//narH//ybjL//ssuC//ftnB//acpS//alsB//yhbO//erpA//nudC//rpnA//galF//pmbA//caiF//ybiX//ansB//waaA//hdeA//garK//moaB//ycfS//yiiE//frvA//ydfK//pdxK//edd//rffT//flhD//sfmC//feaB//rutR//yfgI//gsiA//arcB//pstS//lldP//wbbK//ubiC//menI//yegS//ymgA//ycgB//panD//ynbC//slyA//dsbB//hisC//rlmJ//elaA//sgcX//argC//mzrA//yjcE//yhdX//azoR//ibsC//glnS//nanR//caiB//mhpT//rplC//chiP//ftsY//yhgH//lldP//gpmA//dnaT//aidB//fre//guaA//yiiE//gshA//kefB//rfaF//glsA2//opgH//mltB//cysG//accC//gltX//bioC//yajD//thrL//yjtD//yidC//ansB//yqiI//agaV//uup//frlB//yhaC//gntU//pck//yfdS//secD//rpsI//ydiB//lipA//truA//narU//metI//yhgF//pitB//rimJ//ung//yqgB//cho//ompW//yciF//yebC//yihS//flgF//selU//ribD//hybG//rplW//yicJ//proC//yccX//dusB//hisP//gmhB//speE//ogrK//rbsC//cysQ//caiF//agaV//nagB//viaA//cobU//ybiT//tyrS//cnu//tehB//ftp//thiE//fadB//yjhP//cptB//agaA//adhP//nanK//yggT//yaaU//
GO_0051726_5	ydcZ//dinB//glpC//bssS//aroB//
GO_0051781_6	fadI//hyaA//
GO_0051782_6	bglF//uxaA//yicJ//allR//gdhA//cusB//ydeM//
GO_0051788_5	ybcF//
GO_0051790_7	mtlD//
GO_0051806_6	cyoE//ridA//rsgA//adk//fur//pgaA//yeiE//yjjW//
GO_0051817_5	emrY//rng//purB//waaS//
GO_0051818_6	proP//carB//chpB//dppC//
GO_0051828_5	nanS//pnuC//xseA//menI//rhlB//acrA//glvB//glpA//
GO_0051883_4	rplM//yajQ//gadB//trmI//
GO_0051977_7	yceD//
GO_0051983_5	rssB//
GO_0052126_4	ybiW//deoC//ompF//araC//
GO_0052128_5	pyrL//
GO_0052131_6	ybdN//
GO_0052192_3	ispF//ptrA//garD//gnd//
GO_0052547_6	gldA//araG//chbC//
GO_0052548_7	ribF//rimJ//
GO_0052646_5	thiQ//cadC//pgpA//gudP//nadA//
GO_0052652_8	nanK//queC//
GO_0052653_5	gutM//
GO_0052777_7	pflC//yiaU//
GO_0052778_6	casB//xapA//glsA1//
GO_0052779_5	yibH//fimZ//hisA//
GO_0052782_6	ais//hha//
GO_0052803_5	yigB//relE//eptB//narL//gatB//ydeM//metR//ybdR//
GO_0052837_6	fhuC//
GO_0052838_5	ygfA//
GO_0055062_9	livG//
GO_0055065_8	yegD//hsdM//glsA2//glcB//rraA//mcrB//lnt//ymgF//bdcA//zitB//ydeP//potD//rfaE//gspF//nusA//tldD//glsB//hipA//phoB//uspE//dmlR//dps//mlaC//agaI//rsmG//kgtP//
GO_0055067_8	minE//rcdA//argI//lysU//slyA//waaF//yqgB//pdeH//rhtB//ykgA//opgD//hcaF//
GO_0055069_9	macA//
GO_0055070_10	htrE//aroK//phr//yiaO//xerD//queF//
GO_0055071_10	yqcC//
GO_0055072_10	yafC//ygiN//greB//cadA//araB//dedD//smrA//bepA//opgC//ybbY//ygeX//narQ//ybaQ//mipA//
GO_0055073_9	cadB//
GO_0055074_9	mpaA//
GO_0055075_9	cdd//
GO_0055076_9	spy//exuR//melB//pheS//alsE//cysM//yebZ//uhpC//paaB//gadC//infB//glgX//fabD//gutM//nadC//arcA//hipB//arfB//ppx//creC//osmE//rpmJ//
GO_0055078_9	gstB//pgaD//deoA//
GO_0055080_7	yfcR//acpT//prmA//rfaE//yafN//nuoN//ompL//dmsB//pdxH//rimL//araA//waaY//tolB//yfhH//gltX//trpD//metN//yqeA//rhaS//nrdB//ftsH//ompF//yajO//cysW//envR//mog//hokB//bisC//yhjV//dgcJ//ushA//fimG//yiaM//fliZ//slyA//
GO_0055081_7	abgT//
GO_0055082_4	melA//helD//gntR//gabD//efeO//era//malY//alkB//mlaB//lpxH//insA-2//cmtB//narP//rihC//yeiE//psuT//metK//rplK//yneL//mgtL//hxpA//cusA//thiH//ybaO//kdsD//yijO//feaR//cdd//ybcC//acpS//rnc//nudB//fruB//rarA//
GO_0055083_8	pgi//
GO_0055085_5	qorA//mraZ//lptD//fkpA//glnH//sufE//cobT//glgC//fecD//yibF//caiB//ycgV//opgD//iscU//shoB//lysU//yhdJ//ybgQ//dicB//topA//murE//mdtG//yfgJ//pdeD//sbcC//era//cmtB//idnT//sapF//higA//hipA//lysS//mgsA//yfcG//yfdO//dnaE//lpp//lpxK//mcrB//tnaC//truD//yidQ//talB//dld//rcsF//cysA//srlE//flgB//gcvA//ompG//endA//yqgB//rhaT//yfbU//aceK//sgcR//nirD//yfcF//sbmA//argD//aceA//argS//sgcA//rzoD//gatA//evgA//thiH//rho//yqjH//yraI//cspG//dcd//pdeF//hflX//glmS//mnmG//pykA//yahI//mdtQ//tusC//adeD//hyfR//agaD//ihfB//rapZ//guaB//ulaB//mngA//cspE//csgE//recB//fliM//uvrY//livF//suhB//zraR//pspG//mtlR//mepS//elyC//ushA//yjhB//ccmA//ubiG//trmB//glvB//rzpD//carB//zur//mutT//yfcS//yggN//yjjI//frwD//lexA//araH//yhdX//bisC//yihX//mcbA//lyxK//hcaD//rluD//rsmH//yibA//rhmR//ppk//sgbE//ybjD//waaG//ascB//dgcJ//narQ//tusC//rsmB//argK//tsaC//uspG//minD//pspD//adeD//yegS//ydcO//bdm//clsC//pgpB//holC//nuoE//ibaG//tauD//kdsC//glgA//uvrA//rsmH//sodA//dadA//cdgI//menH//dtpB//agaV//hybE//rpoA//aldB//xylR//ibpA//pdxB//add//arnA//idi//agaC//rhaR//relB//ycjY//gsiC//yihI//chbF//mdtF//ilvL//oxc//kdpA//hisM//ldrA//ribC//dnaA//thiD//yidL//yjjX//glpC//ddpX//yadM//insI4//gutQ//lptD//macA//sstT//cra//yagU//mnaT//rpmH//fic//yqjI//preT//pdeK//pykA//ugpC//thiL//ynhF//rapZ//ndh//gloA//cobC//mnmA//hupB//cas2//dpiA//pdxB//paaD//ybbW//aaeR//dgoR//ynaE//glvB//glvC//ydaC//elfA//dusB//fmt//apaH//cysM//glpT//eno//pdxH//basS//sucA//selA//araE//yrdA//recF//argD//tas//ygiW//setA//iscU//yohD//manY//trpE//selD//adeD//ymgA//pfkB//ynbD//yccA//nuoE//nudF//puuB//yoaB//dnaB//lpxC//dinB//lldP//hrpA//xseB//evgS//mdtP//mgrB//yceK//srlA//citE//holE//pabB//yidQ//cusB//cas2//murP//tar//arnB//mgtL//minC//ihfB//paaH//hemH//nanS//rfbB//uspE//murR//panB//hofQ//ydhQ//rplW//ispA//avtA//fdnH//gltD//ydhQ//yiaA//yjfF//metH//etp//cecR//accD//fhuC//tilS//pgaC//pckA//livH//ade//bamA//cyoC//ydeO//emrB//trpA//torA//yjfF//yqjI//yfcV//araA//ygfX//pyrC//priB//yneJ//ybiV//thrB//degP//purN//hicB//rluB//iap//gapA//cobC//nfi//pphA//fimE//yfcS//ampE//betI//rpe//waaS//trpS//dicA//phoA//rnlB//dacC//actP//rluB//dnaT//waaF//fepB//gntK//rcsD//ycaO//umpH//yqcG//caiB//mhpD//trmD//waaL//hybD//gntK//tnaB//galU//glsA2//puuD//dapD//leuE//elbB//lipA//ispF//ydaC//yhgF//fryC//folX//yqaA//poxB//grcA//bamB//secA//lipB//yjcE//insF-1//dut//rplT//atpB//pdxA//yacG//mlaE//yhiM//rhtA//rutF//yfdC//xerD//mazF//tatD//btuR//hslO//yeeL//ycjY//yihX//mutT//yeaE//hns//bglA//ibpA//gshB//ychF//rbsK//rpmH//gltP//folE//aldB//yfbU//yejB//bisC//tadA//rpmJ//ftsK//pntB//pdeF//rplJ//dacB//napC//argO//yfeD//yieL//rseB//dapA//yggP//narY//rrrD//ibpA//recT//nfi//nuoB//
GO_0055086_4	glpK//dgoR//yaiP//cynX//yohD//menC//gpt//uxuA//yghB//waaA//sdaC//ccmG//selU//lplA//katE//ycgR//rffC//rpnD//cysU//frc//argF//rplT//yeiE//ttcA//ycgV//tig//fcl//ftnA//gstA//htpX//lepA//symE//cydC//yedX//insI4//gntK//dgkA//nadD//aslB//wza//rfaG//coaA//yraI//lpcA//dkgB//ybhA//rpe//yihS//citC//nsrR//srlB//yfaL//gcvR//rplD//dnaX//adiY//uup//ydcT//ybiY//pgsA//lolA//tcyP//yddM//accC//dmsC//metN//phnH//appB//grxD//dgcJ//ddlA//eptB//rlmE//paaB//tsx//rlmE//mraY//zapC//mutY//deoD//dnaB//mepS//ynaI//ybiH//hflK//tyrR//ribA//rzpR//melB//xseA//ygiS//ptsN//fabD//accC//glpD//agaW//yeaD//serC//mgtA//ascG//rpoE//secF//dapA//proA//mukB//yafN//bcsQ//cspG//bioD2//coaA//ydiO//gldA//leuD//mhpT//sdaC//hsrA//casC//waaC//qorA//fbaA//thrC//rpnA//pykF//hokB//lpxC//ybhR//csdA//fryA//yehW//ynfL//sad//lsrB//selB//adiA//ycjW//rplO//rfbD//alsA//mltG//chpS//mpaA//crfC//yajL//nuoN//gsiC//yhcD//chbR//feoC//emrK//araG//sdaB//smpB//ybhR//speD//yiaU//puuC//ffh//nirB//acrZ//hycA//oxc//rpsS//pabC//cyoA//rfaC//kch//lgoR//lolA//ada//mntS//bcp//pck//
