#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	aroK//tusE//hybF//yebQ//
GO_0051716_3	rlmH//yihX//codB//insH-6//pepD//fsr//frlB//lysR//dcuC//sucB//ibaG//nrdD//yedX//nlpI//fliM//ybdZ//yehW//nagA//cirA//motA//pyrB//yfaL//ilvH//ttcA//mdtP//rpoA//yehT//priC//dcuR//rffC//yajD//cadB//cspD//hlyE//bglB//xseA//lplA//phoP//kgtP//yafN//uxaC//rfbB//erpA//setB//rfaB//intA//ygcR//hipA//yiaO//ivbL//prc//hldE//ftsA//ybbW//maa//xapB//fucP//malI//aceK//trmO//ilvM//appY//ruvC//rplS//valS//rhaD//lsrC//rimL//ymdB//afuB//insI4//deoB//smrA//hsrA//ytfP//rihC//menC//hemN//fruB//hyfA//ftsY//cynS//yiaF//lpoA//yfgI//pgsA//pspF//yafN//dgoK//rihB//zntR//hyaB//tdcD//dcuC//mqsR//pdxA//kbp//coaA//yciH//leuA//infC//yiiM//bisC//sbcD//aspS//fieF//orn//ydcT//mltB//aroH//yneJ//mcbA//secY//betA//hyaA//rrrQ//yqaE//yidP//ycjQ//gsiB//sbcB//nadC//aroG//lacI//umpG//mscS//aldA//metR//speF//uvrD//ftsE//mpaA//hsdM//hxpB//cytR//cytR//pyrE//fimH//ftsA//lysR//yfeW//tusC//sucD//cmoA//smrA//crcB//nrfF//nhaB//recE//polB//menA//yphB//fliZ//paaB//murF//mdfA//insI-2//sfmF//nlpA//yebC//mpaA//dsbB//hisP//trpB//yieK//cmoB//nuoG//basR//nfo//melB//mog//creC//rhaS//waaQ//ykfM//fiu//rsmD//frdD//bdcR//argG//oxyR//ampE//nupX//ccmE//norR//xisE//dedD//yjhC//srlR//barA//rpnB//yieH//chbF//caiT//ruvB//adeD//fadJ//bepA//mtlD//torZ//nikA//ydeT//ribC//insH-5//yodD//mdtB//secA//nrfC//dnaX//trpA//mntR//tolA//glmS//nrdH//ycbV//hpf//slyD//dgcM//phoR//yeiL//ltaE//ydiB//diaA//fabD//phnI//fieF//dppC//puuC//dsdX//yfaL//gpmA//satP//fabH//aroD//intS//wza//mntS//waaP//lpoB//fadM//nepI//rsmF//queA//chpB//dctR//atpB//purC//paaB//ybiJ//stpA//argI//mraZ//cutC//modC//pstC//nuoG//dgcJ//fadB//ogt//rho//ftnA//recC//rmf//yjaZ//fixC//menF//ygcO//plsB//yfcP//mlaB//yhaV//yadN//pepQ//ynhF//lsrR//gmd//lolC//mipA//icd//sad//ymfA//cyaY//rhaM//rimP//amtB//ygjK//fbp//ydiF//cheY//folE//eamB//nmpC//relA//cra//ais//rfbD//frdA//yddL//metB//rffC//yhbO//emrY//plsB//elbB//rtcB//yqcC//metQ//yeaK//potI//pabA//zntA//arsB//dgcE//thrL//alaE//mraY//mutY//yagU//gatD//moaE//lpd//ycdX//ybgQ//sapD//rusA//yjeH//argR//metB//hicB//cas2//ispU//iscU//astC//lptD//cysH//aceA//mhpA//srlB//fabR//gntK//rlmF//tcyN//mhpR//dnaA//hupB//ybdM//yqeF//nikB//yeaE//appY//yhgH//recB//ybdR//fieF//atpB//mdtI//pth//cobB//purR//
GO_0051726_5	ynfK//nanA//modC//nanA//dppA//
GO_0051781_6	zupT//ynbB//
GO_0051782_6	moaA//gntT//hemD//oxyR//ynaI//ftnA//guaA//
GO_0051788_5	kefG//
GO_0051790_7	hprS//
GO_0051806_6	moaA//phoP//thiP//rseB//phnL//era//napA//pnp//
GO_0051817_5	frvA//iscR//hybA//cirA//
GO_0051818_6	nagA//yjhC//lplA//elfD//
GO_0051828_5	fumC//rlmA//mutH//rbsR//grpE//ydcO//mreC//nikA//
GO_0051883_4	yafQ//rpsM//tusA//rpsM//
GO_0051977_7	narV//
GO_0051983_5	mlaB//
GO_0052126_4	aidB//ulaF//maa//yghU//
GO_0052128_5	mepA//
GO_0052131_6	mepH//
GO_0052192_3	sbp//hisD//ygiB//livG//
GO_0052547_6	rlmA//tamA//yiaN//
GO_0052548_7	ldtA//gpp//
GO_0052646_5	puuA//sutR//galM//yhaC//nhaA//
GO_0052652_8	treR//viaA//
GO_0052653_5	macB//
GO_0052777_7	hyaB//hupB//
GO_0052778_6	metF//fkpB//yagF//
GO_0052779_5	fdnH//ibsC//trmL//
GO_0052782_6	cysS//yjiM//
GO_0052803_5	sufB//galK//yidE//ugpC//ampE//ogt//dld//rcnB//
GO_0052837_6	dmlA//
GO_0052838_5	ygbN//
GO_0055062_9	rplR//
GO_0055065_8	higA//gcl//paaB//ycjD//ycjY//cspI//yhiM//entS//xylF//gcvT//bsmA//mcbR//waaJ//rplK//frwD//dfp//yohD//prfA//lptG//murG//rlmA//trxC//manX//rcnB//rfbD//modA//
GO_0055067_8	rssB//lasT//nagZ//emrY//sufD//yedP//pflB//hicB//queE//fdnG//wzyE//rpsI//
GO_0055069_9	efeO//
GO_0055070_10	panB//araG//alr//asnC//infB//rpsA//
GO_0055071_10	fliK//
GO_0055072_10	secD//sdiA//nuoI//ygiB//rcsC//ogrK//bcsA//csgB//wecE//araF//hisC//clsA//tomB//bglJ//
GO_0055073_9	frvB//
GO_0055074_9	soxR//
GO_0055075_9	prmC//
GO_0055076_9	rnt//uvrC//ldrB//nagD//nrfB//thrB//bssS//fkpA//mmuM//yciH//yqaB//pldB//paaB//recQ//rutF//ilvE//prfC//potC//flgH//qseC//yehU//kgtP//
GO_0055078_9	ulaE//rsmI//glxR//
GO_0055080_7	rcsA//hypF//sfsB//nirD//yedL//tdcA//trmA//tar//hcaC//pgaD//rclC//ygiS//cysQ//ftsE//yhdX//gabT//agaS//waaG//ygcW//mcrA//gltB//fiu//ulaB//yehB//btuE//yahD//lptF//fruK//fryB//holE//ispA//rimK//rbfA//ssuA//acpH//
GO_0055081_7	ynbB//
GO_0055082_4	rna//zapE//cynS//narI//yedF//appB//obgE//tynA//prc//ymgA//codA//trpB//murE//kbaY//rpe//rffT//lptE//narK//tehA//parE//metK//plaP//dmlA//yfdO//mglC//yfhH//sdiA//fdnI//macA//rlmD//bdcA//nimR//wrbA//torI//
GO_0055083_8	cysE//
GO_0055085_5	ribC//bcsQ//corA//ahr//lyxK//gabT//pdeF//murP//mlaB//prfA//insI4//cysH//yigB//yqeA//ihfB//yiiD//degQ//ogrK//ygeV//poxB//htpX//mrr//ychO//mrcB//alsC//rfaB//pyrB//mppA//tsr//gshB//ybaK//argB//cbrA//ybdZ//rho//yqjA//arcC//yhfK//yfcF//pabC//yebK//cusA//metC//ycfS//greB//lacZ//pyrE//yegT//yfaX//yhbY//ymgA//mdoD//osmY//rdgB//yqiG//csiR//yhdJ//lptF//ynbC//hns//norW//menA//betI//dcm//lsrG//malZ//cadB//metR//gfcE//groL//chbF//ynfH//cysK//yqeF//higA//cra//holB//cas1//ymgA//degS//dauA//dppB//gutQ//kdpD//mqsR//fabB//ymfA//mntR//fucA//metC//ycgV//nrfG//sodB//fimE//znuB//ilvM//waaO//bepA//gadA//rnr//ynfL//fadJ//yhbQ//dcyD//gapC//sgbH//ispF//rhmR//chiP//melR//ilvD//cobU//eamB//lplT//intQ//lolE//yiaO//mraZ//etk//nrdA//gsiD//ynbB//uvrB//higB//elbB//frwB//cpsB//abgA//rzoR//glpA//eptC//yajR//hybC//yodD//tatA//tilS//tolR//bcr//agaA//casE//yiiM//kdgT//cof//iscA//trpD//dppB//yfaV//ompA//tehB//acpS//yadI//preT//dgcE//murJ//pdxK//ypdI//tufA//gsiD//insA-2//yjbF//sdaA//hlyE//emrK//frlB//gmhB//uidR//treA//rbfA//pspA//ytfQ//pgaA//dppC//rihB//xisE//hiuH//nuoM//hisD//yhfK//agp//norR//glrR//afuB//efeO//dinJ//serA//ccmE//rnr//ypdA//zipA//uvrA//narW//yjtD//actP//btuC//tcyP//cbeA//hiuH//rlmN//csgF//yceK//der//arnD//lpoB//shiA//bioB//tatD//flgC//ydjM//codA//rpsS//ykgF//nrfG//nrfC//ssuE//aroB//manA//frdC//fumB//rplA//bglA//dgoK//cysD//mog//galS//agaR//yfcR//mscS//moeA//ygbM//yqiG//ycfH//yiaO//mocA//mrcA//rcsD//agaR//ybaO//ydfD//yehD//shiA//cedA//rfbD//yagG//hokB//yebG//fadI//trpE//hemH//ihfA//menE//ptsP//wecA//ribA//cbtA//argC//uhpA//ynbB//flgK//ybaO//rpsN//higB//moaE//macA//rfaQ//flhA//fdhF//elaA//clpX//rutG//pheP//tdcD//emrD//pspA//mraY//lon//mutL//ydjH//cpxP//ftsE//ydbD//clpB//purF//rsmF//mutH//rstB//arnB//puuP//cvrA//mreD//ridA//rfbB//sfsA//mngB//atpC//glyA//dnaG//fklB//lldP//efeO//xisR//pgaA//guaC//agaW//yqaE//ribC//kdpE//hybE//ydiO//narQ//miaB//blr//ade//aaeA//dadA//opgB//prmB//phnC//scpB//aroB//fdrA//mglC//yqeA//nrdF//gutM//yfeD//amiB//gstB//proQ//yihT//ydaV//rraA//trkG//paaC//gatY//nanE//leuD//oppF//citE//proB//rutF//yjjI//pflC//frdD//galS//dinJ//rbfA//yadM//dnaQ//yafS//leuO//yghB//rhlE//pspD//proS//pyrD//xylA//nuoF//ygeX//parE//gatA//yjbB//mrdA//yhaJ//narV//rhoL//ortT//lldD//xapB//leuO//hicB//pheS//yagI//yqhD//crp//tusC//fau//yjfF//dmsC//yfeO//wcaC//hcaC//rnt//gcvH//speF//recB//xerC//yddG//pepT//elbB//lolD//ftsW//flgC//ldtB//yddM//ykfI//pstB//nfo//shoB//yeiE//mug//ptsH//ltaE//ydiR//zraS//ndh//yrdA//hyi//dacD//mutT//cheY//nhaR//yidD//dsbD//rpiA//ydcP//yjfF//bamD//yihW//cysK//purR//pstA//pheA//gadX//narU//fbaA//cysU//glcA//tldD//xapR//kdsA//rimM//chpS//
GO_0055086_4	yehP//pgpA//ypdA//ybdG//ilvN//yhiM//ribA//ugd//glrR//hyi//glnD//moaB//rsmI//mdtC//arsR//intE//ldrA//pta//yjbH//ompL//patZ//cpsG//mtfA//tyrB//csgF//ycgV//sfsB//mgtA//cspC//ydcI//hdeB//yfbS//acnB//hyfR//yedX//yciG//murR//sbcB//ttdT//aroD//norR//nfuA//der//aphA//rbbA//thiM//rseB//appA//avtA//ybaE//alaC//rdgB//hflK//uhpC//udk//pcm//cysC//betA//cmoA//lpxM//minD//ispH//prlF//xylA//rihC//ykfI//phnL//fadM//oppD//htpX//fabI//rluC//hemA//rrrD//yhdJ//accD//dmsA//feoC//sgbU//gudD//cutC//tamA//alsE//nagC//arsR//nikB//uvrC//ilvE//ddlA//rplK//glgS//galE//cpdA//proA//puuE//yjjX//rbfA//sfsA//rof//tufB//casD//ynfL//lptD//kdsD//greA//ycbU//dnaK//elfD//arnT//mqsA//glcC//potB//gudX//gapC//cmtA//glyS//uraA//arnT//ribF//putP//glvC//moaC//gltX//yfbS//kgtP//nadD//ldcC//dgcM//betA//fruB//mnmA//hemL//thyA//pyrB//araB//ynfL//gspI//mntS//mnaT//rnc//ybjX//entA//yebC//zupT//rplN//yegT//ogt//yqhC//ynaE//ilvL//ybbY//fimI//borD//rnd//yahI//sbcB//ortT//fdhE//rhaT//purB//frwB//ahr//rhsD//sufC//ppsA//mioC//ccmH//cas3//thiE//fliM//phnC//kdgK//
GO_0055114_3	oppF//rplE//napC//tcyL//mglC//purC//ppc//hemH//ybhP//glcE//sulA//ybiH//ilvA//zitB//insE-1//sufD//prpB//mdlA//ycgR//lolC//efeO//focB//puuR//hisF//hpt//mazF//yfaV//flgJ//gatD//lon//yjjG//ppsA//dhaR//mdtN//ydfH//fes//torD//plsX//paaD//cpdA//dtpD//proC//dcuB//mliC//uvrB//yqjA//gltB//pfkB//kefC//ykgO//hemE//tsaC//alr//uacT//ytfT//tdcF//nemR//nuoB//fetA//bioF//trpE//tcyJ//hemL//rsmH//ychO//osmE//baeR//yfjV//glnL//patA//proW//sbcB//ygeR//gatA//yaaJ//ygeV//hisC//amiD//mglC//eptB//mdfA//mscS//hybB//eptB//betT//iaaA//ykgF//essD//envR//ftsN//fepE//serS//fadE//wbbK//msrC//adiC//eutD//fecD//hybA//aer//nuoM//ptrA//fecC//codA//ilvA//rplN//accB//parC//sufA//ypdI//yadG//znuB//ybdN//pgaB//citC//cspG//cusR//lpxT//rpmC//preA//mlaE//nfsB//arcC//dgcQ//yjcO//kdpD//cheB//mrp//rpmB//prmA//hdeB//sgbU//asnC//kch//yqiI//sgbU//ybaK//preA//pdxA//lptD//cdgI//rffM//hemG//narK//cyoD//scpC//yraN//ubiA//nlpD//glgS//hisG//yraN//putA//yjhC//atpC//pdxB//garP//yejA//ppsA//mmuM//gntR//ushA//sgcB//dapA//hcaE//frvR//ybhG//fkpA//hslR//tynA//tdcR//hycB//asnA//azoR//speE//paoC//lolB//gldA//fetA//bssS//ugpC//sgcB//fryC//chbG//elfG//yagF//deoA//csrD//insH-5//ydfG//amyA//yggT//
GO_0055129_5	kdgR//dsbB//glsA//
GO_0055130_8	napD//udk//
GO_0060003_10	ycjR//nuoL//ibaG//dcuR//
GO_0060255_5	phoU//nanR//yiaB//sfmD//tesB//tatA//spoT//ydeM//yecS//metQ//tilS//uvrC//yfcU//hybG//allC//bcp//ydjK//patD//lptC//bcp//rpoD//aceA//uidR//fklB//rpiR//tus//rrrQ//msrP//cysN//cydC//hofC//metB//abpA//gldA//aqpZ//motA//lspA//acpS//maa//raiA//yaiV//ettA//pcm//hcp//caiE//ynfL//alsE//gltP//sppA//ybjD//yihI//eutR//ydeT//yhfK//rhmD//yagJ//mutT//ygeW//gudX//tehA//yciE//mraY//zinT//fau//puuA//rutA//hyfA//glgX//amiC//ppiC//kefC//alaA//sdaC//satP//fliT//purN//gutM//birA//frlB//glk//cysQ//ompT//elyC//amiD//secE//acrD//csrD//qorA//yedA//rutR//ubiJ//pntB//insF-1//ddlA//rsgA//murR//dgoA//yjhB//ldrB//cadA//amtB//hycA//psd//murQ//lamB//tmcA//relA//ydhK//paaX//ybaO//tolQ//pyrC//acrA//mltB//glnQ//wrbA//yqgF//luxS//pbpG//ybcF//dpiB//nrdI//gpr//cas2//fixC//ldcA//hybG//glcC//hcp//pheT//ypjD//ppk//lapA//hisH//yagF//ybiJ//mhpD//tdcC//prc//eutB//ybgI//murI//yadI//yaiV//psd//pta//frvR//queE//opgB//prlC//bcsA//ydbK//arsR//gyrA//tusB//recJ//ttdT//pliG//murD//insB-2//nlpI//selA//abpB//pitB//waaZ//dicA//rzpD//yhcN//cmk//recJ//casB//arnT//ydcP//hdhA//leuD//yraK//yjhH//fimA//nanK//tomB//mmuP//acrR//yhcF//nrdR//proA//lpoB//adiC//chbF//hyfR//nagZ//dinD//ortT//trmB//dgcQ//bamA//ftsZ//kdgT//rpoA//metI//spoT//ghoS//sad//pstS//dsbB//pphA//hisB//oppC//phoE//gadB//moaB//yahK//pdxA//hupB//cadB//deoC//dcuS//grcA//glnE//satP//cysI//argA//eutD//smpB//hisF//sgcE//ibpB//uxuB//miaB//yeaE//tatA//ghoS//exbD//trmA//decR//ahr//moeA//uraA//glvB//matP//glxK//psd//rna//fliS//ynfL//gltB//cobB//abgR//tktA//pdeF//asnS//nadB//ycgB//pta//sgbH//yegV//sufA//gcvP//mdtL//bglF//yehC//glpC//pgk//ytfQ//srlR//yqgF//mzrA//xisR//nrdF//wcaC//dmsB//yedL//dcuC//essD//ubiA//nimT//fimC//tsf//ilvA//tatE//recF//chbG//rpmH//rutG//ydfD//hslR//otsB//yehY//ybbY//dsbD//ubiC//rcdA//fepC//kdsD//pgrR//xylA//ydfH//nimR//sgcB//ldtD//fre//rclC//cynT//yfaV//nimR//nrdF//cpxA//yagF//hprS//frsA//hldE//sufA//glxR//gapA//lolE//lysP//tolC//ymgC//yaaJ//insE-1//wzzE//rsfS//galE//yehY//malI//fruA//nuoL//sufS//pta//arnE//setA//yijE//tauA//agaC//rpsO//nadE//lldR//xylA//citX//msrB//rtcR//mrdB//gstA//nanA//yfjV//ccmA//zapC//wzzE//yadC//pstB//fumB//nrdF//ydbK//flgK//rtcR//
GO_0060274_5	yehB//
GO_0060326_5	uspF//
GO_0060341_5	yggP//yjcE//
GO_0060491_5	pheT//pspF//ybhI//nuoG//
GO_0060566_8	yhjG//
GO_0060567_8	grcA//pdeR//malK//
GO_0060699_8	ydeT//shiA//xisE//nuoF//chbG//
GO_0060700_7	rlmF//amiC//ycdY//npr//kdpB//
GO_0060701_8	yehW//nanK//mdtL//ychF//cdh//
GO_0060702_9	gapA//manA//yeaD//tgt//ptsI//
GO_0061013_7	ydiQ//mhpC//rclC//cdaR//gmd//
GO_0061024_4	yaaY//dnaB//lpxM//malK//acrB//nagA//gntK//dauA//glcD//dadA//cysW//aphA//
GO_0061077_4	cysQ//dcuS//trmO//fimG//moaE//paaD//rraB//rffT//nikB//fieF//truA//mzrA//tusC//metF//yiaN//rseC//ynjA//wza//lipA//yibT//mnmC//sspB//kdsA//
GO_0061475_9	bluF//
GO_0061504_8	acrR//
GO_0061610_5	exoX//
GO_0061615_7	ydeT//uhpA//
GO_0061687_3	insB-2//ppx//hdfR//aroE//ompA//mdh//
GO_0061720_5	psuT//rluF//actP//lacY//
GO_0061727_6	sdhB//ytfP//ssuE//galK//rclR//pdxA//argH//amyA//fieF//lipA//mhpC//yhdH//glgA//ygaZ//wzb//dsbC//lsrR//xisR//lspA//corA//lysC//ung//rfaC//artP//
GO_0061984_6	cbeA//
GO_0061985_7	lyxK//
GO_0062012_5	rdgC//potD//mliC//hpt//oppB//fecB//rbsK//nrfC//nepI//ycdX//pgl//
GO_0062013_6	paaD//bglF//prc//
GO_0062014_6	casB//endA//
GO_0065002_6	ulaF//yphB//hfq//rluA//aspA//actP//iscR//yraN//
GO_0065003_5	trpA//lamB//dhaL//pdxA//macA//sucC//kbaZ//chpB//norW//purA//glnH//thrL//ldrD//feaB//csdE//ibsA//ghoT//chbC//acrF//gspF//lolB//ygfX//acrF//thrL//evgA//frwC//nfsB//fumC//uidA//yieF//rraA//cra//yfbR//yihI//rcnB//moaA//ptsH//cusC//tauB//yagI//ffh//adk//yafQ//rplK//lgoT//yedA//bhsA//ydaC//araE//cysP//ygiN//yehP//lsrD//asnS//yqcG//rfe//gloB//dcuD//epd//diaA//ybjN//ubiF//gldA//gsiB//mntS//agaV//rplR//fetA//hyaB//moaE//trpL//ygcR//ascB//fabD//cpdB//yjjB//gatD//udk//cysW//ytfE//yihS//ackA//acpT//nemR//dusB//pheA//xylB//tdcC//fucK//purN//yfgI//speC//
GO_0065004_6	rclC//
GO_0065008_3	rfaE//era//srlA//ydbD//yfcG//cca//fadI//sohB//mngR//malI//galR//agaC//prpD//creB//cyoA//ydeM//atpA//tusD//dppC//yghG//torI//sodB//agaI//tdcA//ybhP//metN//hybF//thiD//degS//thiM//sbp//hofO//dmsB//decR//zapA//gstB//dgoR//rnhA//yjhI//thiP//rlmN//arcC//cheZ//hyaA//rpsP//gshB//moaB//mepS//skp//yceK//metC//selB//yeeY//melA//proX//focB//ibsA//tsr//mtgA//focA//gabD//yafQ//yoeE//pyrD//pheP//cyaY//topAI//rpiA//insI4//cbl//patZ//torA//rlmC//sfmA//yidQ//mlaE//yggE//fliM//sutR//pyrE//glyA//yghG//hofN//alkB//gdhA//pyrC//pabA//lrhA//ddpX//ubiJ//fadK//pstC//wcaJ//yedP//nikE//asmA//ykfM//rsgA//pyrE//yeiL//modA//mnmG//ybaM//ccmF//blc//yiaT//pphA//ftsB//nfuA//nudB//upp//waaP//rpnA//menA//gutQ//ybhR//blr//srlB//oppD//ugpB//fliL//ppsR//ydaV//gsiB//asd//yfdK//deoR//yfcV//uhpA//eco//ansB//
GO_0065009_3	araD//rof//trmI//aroH//glpR//rplQ//eco//ybiH//flgK//nagD//nadC//rpmA//mgtA//elyC//aroP//ypdI//arnE//rlpA//lgoR//yiiM//mrcA//rpmH//nlpA//yfbV//insI-2//pta//torA//trmB//ydbD//opgG//garP//nuoF//tehB//intE//trmI//ydfH//livF//ygiW//ubiA//yebS//murP//rbn//rhmR//tisB//chiP//mcbR//thiH//yjjB//zwf//hldE//iraD//ddlA//ybjL//eutD//cdgI//phnC//abgT//gatD//rsmB//lptC//yfcQ//zur//mgsA//yfdK//soxS//aldA//amiD//gloC//bioC//sapF//yggP//trpL//ydiP//paaZ//yaaU//mfd//exbB//
GO_0070084_7	hyfF//
GO_0070085_3	rpmG//gadA//
GO_0070178_5	srlE//
GO_0070201_6	lapB//pheT//yfjV//
GO_0070206_7	speB//phnG//lacZ//rpiR//
GO_0070207_8	ccmA//glpK//argA//frdA//
GO_0070297_7	hemF//
GO_0070298_8	holD//
GO_0070301_6	pnp//entS//marR//hofQ//cdsA//glpX//ydeP//yjaZ//xylG//glvB//
GO_0070329_5	iclR//thiM//
GO_0070413_7	sbp//sbcD//
GO_0070415_6	ygdG//rof//
GO_0070417_5	yciE//alaC//mnaT//kefF//
GO_0070453_7	yejB//
GO_0070475_7	yadG//thiD//rfaF//insI4//lgoD//ybgI//ribF//nuoB//yqjH//ibsE//hybA//glrK//nfo//sdhB//exoX//gppA//yfhH//truC//uspG//
GO_0070476_7	csgD//etk//
GO_0070482_4	grcA//fmt//arnF//yagG//
GO_0070525_7	atpC//yehX//yejF//rpsE//
GO_0070574_9	ybdZ//tdcE//argI//rpsA//
GO_0070581_8	livK//
GO_0070588_9	uvrY//
GO_0070589_6	tdh//sdhC//ygbL//gyrB//phoE//citT//nanC//gsiA//tomB//mglC//rluC//yadV//murR//ratA//rutB//yggN//rnb//ubiJ//rppH//lpxT//ivy//cynS//ribE//hdfR//sucA//chaA//sapB//hinT//nrdA//mscS//ybfE//yhfK//yfhH//yfaU//yejB//glrR//radA//ydcM//ybgP//rpnC//sgbU//yidZ//mug//
GO_0070627_10	aphA//
GO_0070646_6	def//
GO_0070647_7	tar//
GO_0070689_6	waaF//rsmG//
GO_0070716_8	pyrG//
GO_0070726_5	puuB//uxaB//
GO_0070727_4	lepB//elyC//eno//ihfB//glnS//trpGD//yjiR//zinT//ghxQ//dmsC//sfmF//fimF//msbA//opgC//murB//murA//cbpM//
GO_0070778_6	ldtD//ybhP//
GO_0070838_8	lapA//tsaE//deoR//citE//yiaB//sgcR//zapA//cysA//nadK//dnaQ//melR//alaA//ydfD//asr//guaB//
GO_0070873_7	intS//metK//
GO_0070874_7	tolQ//
GO_0070875_7	galU//
GO_0070887_4	mreD//aaeA//ogrK//gatD//yaiV//setA//malS//mtn//moaC//ftsQ//nimT//pdxY//hscC//dinD//nikD//insI1//insI-2//hypF//hpt//prmB//bglX//gcvH//hybA//ynhG//tatB//intS//lpxP//proW//mdtI//dcp//ggt//oxc//chpB//pntA//yjhB//ytfE//galP//galK//thrA//yciV//ibpA//fliA//fliK//dgt//yehX//ynhF//yihO//fau//cheY//murC//ppiD//leuD//oxyR//recD//yghB//fimA//fabA//thiM//fhuC//ycdY//
GO_0070894_6	yeaG//
GO_0070925_5	mepH//mdtG//acrF//trmI//entC//iscX//trmB//ydiQ//rsmB//iscX//
GO_0070930_7	fkpA//
GO_0070972_7	thrS//
GO_0070981_6	yajR//
GO_0070982_5	ppsA//
GO_0070988_3	lhr//sucB//
GO_0070989_4	yaiV//
GO_0071103_6	glnA//rlmF//cof//arnD//rnr//tar//cmtA//rimL//ybaQ//cysC//argH//nagC//metB//btuB//menD//pepD//ibsB//yaiV//cysZ//
GO_0071139_6	fliK//mtlA//
GO_0071214_4	mliC//ldtE//ydcZ//fis//arsC//rpiA//cmoM//dmsA//yggP//thiG//ydjL//bluR//mntP//dinJ//fes//lpoA//yqaE//ompF//valS//ybjC//aroK//fdoH//yghW//yicJ//
GO_0071218_6	tufA//
GO_0071229_5	trmA//pepD//ybgP//purA//ogt//
GO_0071230_6	ispH//
GO_0071236_5	aceB//rcdA//uxuA//ttcA//guaD//ygcW//yfeR//fucK//wzzE//ogrK//lptE//clcB//yfcP//ybjN//rbsK//yejA//frlB//aroB//
GO_0071237_6	secB//yqeG//
GO_0071241_5	basS//rhlE//glvB//map//phoP//casC//mrdA//amiA//yjjU//elfA//sfmH//yegS//dsbA//nlpA//mdlB//ldhA//smrA//
GO_0071243_5	dctR//
GO_0071248_6	yiaF//tar//paaD//ybhS//ruvA//rdgC//menH//rpnA//ghxQ//ynbB//adeQ//frlB//yhbX//potH//
GO_0071249_6	leuB//yheT//
GO_0071250_6	rpe//galF//
GO_0071265_5	ppiD//xanP//rapZ//yafN//purR//
GO_0071266_6	adiA//yeiG//
GO_0071267_6	dosP//phnN//aroC//
GO_0071270_6	bdcR//udp//
GO_0071271_7	narP//envC//
GO_0071276_7	nrdH//slt//
GO_0071280_7	ruvB//ybaT//
GO_0071284_7	pinQ//
GO_0071286_7	cyoD//evgA//
GO_0071287_7	betA//
GO_0071288_7	galK//rutF//
GO_0071289_7	ybbY//
GO_0071291_6	mtr//
GO_0071292_7	hslR//fdrA//
GO_0071294_7	yidR//eutR//
GO_0071310_5	kefC//yfcG//mdtF//nfsB//xylG//lpxC//csdE//yagG//nhaB//rseC//folP//
GO_0071417_5	ynfL//dadA//gpsA//
GO_0071421_9	yhbQ//purT//yhjX//
GO_0071422_7	nfi//purD//xapR//
GO_0071423_8	alsK//
GO_0071453_5	potE//pepN//dkgA//
GO_0071454_5	agaB//ubiI//
GO_0071456_5	rbsA//
GO_0071467_5	csrA//rpmH//pgm//uidA//mgtA//uraA//gloA//csiD//xylA//actP//yjjX//
GO_0071468_6	ubiI//rplP//yciK//sohB//sdhE//oppD//coaA//alaC//thiP//ybaT//
GO_0071470_5	rplK//ftsY//nagZ//alpA//fruB//baeR//lit//truB//narQ//rcsA//
GO_0071474_6	yaiP//fixA//seqA//cbrA//
GO_0071478_5	rcsA//csrD//rfbX//
GO_0071482_6	ybhI//srlB//secE//
GO_0071483_7	mdtC//
GO_0071495_4	rrrD//otsA//decR//
GO_0071496_4	araG//nikR//nanA//ybhF//lpxL//fabR//phoQ//sgcR//yfiC//rzpD//yeiL//fdhD//hcaT//qseB//rpoH//ghrB//puuB//cmoA//yagG//ygiB//plsC//yfcU//ydcT//yjcE//minC//moaD//yacG//ycfL//ybgP//hyfF//nusG//gntP//kdsA//zapC//osmE//ybjG//mdtE//ugpB//cytR//cynT//sapF//hisA//cysA//yqaB//gcvP//cspI//sdiA//ydcS//rutE//ygeA//acrZ//dxs//ibpA//
GO_0071500_5	gadX//
GO_0071502_5	wzyE//
GO_0071545_6	yecS//yfaL//
GO_0071554_3	ydjJ//pntB//yidL//glmM//fadL//putP//waaQ//trg//pdxK//pdxK//thrL//uidR//bipA//cydA//rrrD//borD//pdeH//arfA//fdnI//tpiA//waaP//nirB//groL//
GO_0071555_4	fdnI//rarA//afuC//dgoK//menH//yrbG//gltI//mscL//ybhR//cheY//guaC//mtr//prlC//
GO_0071577_9	rclC//nikA//dgcF//prfB//yhjD//gcd//argG//
GO_0071616_6	iraD//purL//
