#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	lolD//fumB//chbC//sgcX//
GO_0098869_4	recN//mdtD//yedP//ttdB//mutM//glmS//kdpF//pheP//erpA//fliZ//rpoS//cnu//mmuP//allD//ftnB//caiD//yfjV//lptC//ftsH//mgtL//mdtA//yadM//
GO_0099046_5	ugpA//hisP//
GO_0099116_10	yfaU//
GO_0099131_7	acrA//
GO_0099132_7	cueO//nudB//arnE//shoB//aroC//nudC//rsfS//insH-5//gatB//lpoA//ydhJ//tesB//ibsC//ygcR//dgcJ//tnaB//allS//pgpC//mdtO//arnF//tdcE//menA//yieE//
GO_0099133_8	glgS//ydcO//cusF//mdlA//nfi//uidC//purB//xerD//yciH//insI3//ldtA//cutA//msrB//moaC//rraA//tcyL//pdxJ//pstA//ugpE//hybB//
GO_0099587_7	napD//mscM//
GO_0101030_8	thrC//
GO_0104004_4	norR//yhdX//deoC//yahI//rpoD//degQ//ibpB//deoD//pyrB//patA//tauD//araF//tusD//dctA//seqA//yddM//psuG//ada//entF//trpB//potH//sbcC//pgpA//eno//
GO_0110017_7	kbaZ//
GO_0110095_4	thiQ//nikE//
GO_0140115_6	sgcX//caiB//hyaC//pgl//yjjX//
GO_1900190_5	rzoD//rluE//ynfH//hisM//fabA//lon//hflC//wzzB//thiH//pflA//panB//yahO//sfmH//
GO_1900191_6	hypD//rzpD//speC//yfgO//
GO_1900192_6	alaE//napD//
GO_1900231_6	hdhA//yqcC//rplJ//tpiA//sutR//
GO_1900232_7	yfcV//ygeR//rplE//
GO_1900233_7	lpoB//
GO_1900371_8	ftsK//
GO_1900372_9	trmJ//
GO_1900376_6	ydfG//rplR//hycA//
GO_1900377_7	agaC//
GO_1900378_7	tusE//
GO_1900542_7	norV//
GO_1900543_8	maa//
GO_1900704_7	uspB//
GO_1900705_8	degQ//
GO_1900725_7	prmA//
GO_1900727_8	yagJ//
GO_1900749_6	mtlR//
GO_1900751_9	pgm//
GO_1900866_6	gpt//
GO_1901068_8	mpaA//cspC//ydfK//casD//ybiI//narG//alaS//panD//atpE//lptD//thiD//
GO_1901069_9	yhjD//
GO_1901070_9	rfaE//spy//codA//recT//
GO_1901071_6	tcyN//rssA//eutD//lldD//ynjA//
GO_1901072_7	radD//soxR//frmA//pdeL//
GO_1901135_4	fdnH//fadE//pspF//ydhC//bioD//mcbR//bglB//rcsF//yebS//codB//atpD//xylR//rplL//yggW//pflA//fis//mdlA//rimL//aer//dctR//pyrD//topAI//suhB//lptA//ydiP//roxA//pdhR//phnP//mcrB//yraH//pgk//ydiR//alsK//sgrT//caiF//glmS//maoP//ycbB//tatC//ydiV//proA//nfuA//ompA//pldB//emrD//sapD//bioB//ybbN//dapB//decR//focA//asnB//cadB//yhfK//puuC//gspJ//yhfS//hdeA//wrbA//aceA//uxuR//insK//ydiR//ybiV//argB//coaD//yajO//ydiO//lptD//ldtA//ybhP//ypdA//rpnD//dapD//nfuA//fliA//sulA//rppH//appB//ydiV//dgcT//nuoM//flgE//patD//ybcC//rfaD//lsrD//rlmF//uvrA//fecD//holD//torR//flgC//dcuC//pflA//yddL//ybcL//ubiD//pgi//ldcC//artM//yjfP//dinG//cbl//ydjK//fepD//hemG//insA-2//oppB//lpxP//nirB//nadC//nagB//avtA//yjfF//btuC//rcsC//rhaA//cpxA//torC//glgS//dtd//yjjX//lapA//yehX//ptsH//xerC//recG//dppF//narI//slt//pstS//flgJ//abpA//metF//ftsX//hprR//fhuD//yodD//fabZ//metI//aroD//chbF//malI//ccmH//ivbL//nac//hypE//essD//frlR//trmB//fdoI//cmoM//pitA//hns//pyrL//acrZ//kilR//folP//panZ//aroE//yjbE//ycjQ//folC//ushA//melA//putA//hsdM//def//tpiA//mutY//rdgC//sgrR//mmuP//evgA//ybiY//dmlA//torA//patZ//pstS//yceD//argB//yfcR//fliT//rbsD//nuoB//metF//yijE//ccmA//guaA//arcC//relA//pspD//ydcR//ytfR//yceO//tyrA//fadD//yebG//osmY//hicB//creC//yhcD//yfiE//ydgA//cmtA//atpF//ivy//parE//gpmM//bglH//fbaA//chbB//rutD//yihX//rpmC//lpcA//acpH//hinT//lon//casE//ybhF//yijO//erfK//malX//insI-2//pabA//yggT//selA//pstB//gudX//trmO//frlR//gluQ//puuB//yehP//elaB//mdfA//hcaC//mdoD//prs//pgl//nuoH//phoE//ybiI//pphB//ccmG//cusS//yhjC//ssuA//glgA//deoB//asnA//ydhC//yedL//metB//mdtK//hybO//gldA//oxc//nuoE//setB//ygfX//xseB//fimI//marR//cydD//uof//
GO_1901136_5	melA//yagI//insI3//rutR//yfcV//relE//tamA//allR//glvB//tbpA//rpoS//aspS//fetB//yhaM//ybfA//topA//dpiA//glnE//ydhK//frc//xseB//secE//gadE//yfcG//moeA//bioB//ypdA//yfaV//fruA//sfmH//ribF//acpS//rpmB//yfaX//fdx//thrL//thrL//clpP//yfhM//nagD//cobU//fdnH//yrfG//groS//tdk//yiaJ//ynbD//hrsA//elfC//rpsK//hslV//entH//
GO_1901137_5	yqeG//dacC//yihL//yciK//thrA//sapC//sgbU//zntA//sstT//hisA//dinJ//suhB//pstB//gatZ//yccX//ymfA//citE//ygdG//baeS//guaD//truC//glpG//pphA//hybG//fetB//rapZ//gntP//exbB//ygeV//ybdR//accC//gadX//fadB//wzzE//sbp//dxr//codA//yfeR//nupC//fabH//yfjV//glk//rplC//rraB//yagE//yhiM//xylA//atoB//glnL//yedL//gntT//araE//yraN//ddpX//tig//entF//paaX//wecA//wecB//prmA//araG//paaG//tmk//rhmR//topB//rplK//gltX//cysG//ampD//pitA//ugpB//uvrC//aroD//yacG//surE//wcaJ//yedA//yjjI//uidR//metB//tus//yfeR//malF//sgbE//hdeD//nagE//ompF//narX//rplK//pfkB//priB//nuoN//bcp//pstA//gmhB//rnlA//yjbF//elaB//gor//fixA//atoS//yggT//fecD//mreC//ompR//ttdT//yfgI//agaA//yadK//yidC//tsr//yhbS//dgoT//sbcD//serB//lsrK//iscS//glnA//malQ//rzpD//insI-1//hyfC//fimZ//casD//ampE//sdaA//acpH//kdsD//fimA//infB//yeaK//yigB//hupB//dcuA//maoP//hypF//leuE//entS//cheA//acrZ//znuB//rplA//ibsB//dacD//elfC//ybiS//ssuB//ung//tag//lptB//slyA//gspI//yejA//bioC//ulaE//gltB//pepQ//sbcD//yeeA//
GO_1901159_6	yqiG//ettA//hcaE//
GO_1901160_5	eno//rpnC//yccS//
GO_1901161_6	ghxQ//rusA//casE//
GO_1901260_9	yqcC//
GO_1901264_6	gloA//valS//gadC//ybaL//holA//fieF//patZ//yghO//yihU//hyfF//ybaQ//nrdF//menD//deoR//sdaB//lrhA//ilvE//purU//lysA//lsrC//fdhD//cadC//gshA//gcvP//nrdR//curA//ydcI//ilvM//rhaR//nuoH//tadA//ompW//gntT//yfaU//acpT//gatZ//galP//rimJ//aspS//ompL//fadE//bglF//efp//glnA//
GO_1901269_5	iraM//arnT//sfmD//serS//narU//dam//cspB//adeQ//yidA//treB//alsK//bamE//
GO_1901271_6	yihR//envR//ais//dkgA//norW//yicJ//mutH//rcnB//rplL//ldcC//acpS//pth//
GO_1901275_3	csrD//
GO_1901281_6	zntA//
GO_1901292_6	abpA//argH//rapA//dinG//hybB//aslB//fimE//ygbI//flgJ//def//rbsA//aroH//djlC//tsaC//era//cysU//ycfS//yghU//hcaF//cspG//emrK//hdeD//tehA//fecC//yhcF//wecA//yfgJ//yeaE//nemA//dhaR//cecR//hiuH//
GO_1901293_6	fimD//yjbH//ravA//hrsA//yfgI//rsmH//hscB//ttdB//lldD//yfcG//secA//ydcS//pitB//gabP//truD//zapB//syd//cspG//tauC//nrdF//syd//garD//ybiO//polA//tatC//nrfD//gstB//elbB//tpiA//argS//malY//grcA//casB//dgcT//dsdA//rsfS//sbmC//cmoM//yidA//yddG//alkB//yhbQ//cutA//murP//htpG//gabP//nrdA//agaW//truA//trmA//iscX//rlmG//yghO//truB//ygcR//bamC//eptC//ygeR//clpS//tmk//rffH//trg//sugE//araF//rpsT//waaO//ydcI//suhB//yrbG//iraD//dkgB//rsmD//csgD//mltD//yghU//
GO_1901360_4	ydcS//hybA//ydgA//lptD//murA//gadC//mscL//yjhC//yjjB//hypD//rutD//mlaB//crr//rnpA//yegT//aslB//nuoB//rimP//araC//pckA//dsdA//chbF//fumB//fucA//bdm//rpoS//pspG//degS//ibsD//folA//nhaR//paaX//elfG//lacI//pdeR//mtlR//asd//ftsY//lsrA//aroE//lgt//topA//lpxT//yhcH//ddpA//tusB//ibpB//gadW//ygcW//yghB//guaC//yihL//yqiH//hemN//rpsT//lptA//fepG//lysU//argR//yihV//ccmF//ydeT//intE//gadB//ybdG//yraH//pabA//cmk//tadA//ugpC//acrB//chbC//galM//yqjA//narV//thiM//barA//sgbU//appC//cpsG//yagJ//rlpA//serC//yqgF//amyA//yeaE//manZ//cydA//yghW//waaH//yhgF//tamA//leuC//ilvH//guaB//pagP//phnI//prs//nagE//ppiC//rpoH//mutY//glpB//ygaH//ptsG//ydcT//ascG//tig//waaP//dmsA//frdC//malQ//cobB//ampD//rlmL//eamA//cspG//lpxH//frlA//glgC//ybaL//gadE//ybhP//ftsZ//allS//yajD//recE//yihU//yeeA//glpG//rodZ//dmlA//hexR//pck//tdcF//slmA//wbbK//yciK//bluR//ralR//mmuM//mntP//ypdI//aroC//appB//malI//gpr//flgJ//folC//ldtB//gadB//gabP//speF//rffG//edd//aceF//fbp//syd//cpxA//kefF//rlmG//mdoD//mdlB//narZ//malG//oppA//fimE//yiiD//rutD//ompN//glpG//fdoH//ygbN//trkA//fliD//rho//ykfM//torS//elfD//tmcA//mutM//tcyP//frvR//ugpE//lolA//ghxP//ftnA//mliC//ralR//ydiP//gntP//dcd//tauC//recB//elyC//panB//thrB//ompW//yfcS//mnmA//ppx//malE//kduI//avtA//malE//ygiN//dicC//yeeO//msrA//ybdH//cusB//dfp//speA//yfaE//phoP//phnO//yafN//higA//ais//queG//yidE//tolC//aroB//asnA//dacB//gntP//hflC//acrE//ygeR//dcm//sgcX//yebZ//glvB//lacI//rffG//purD//envC//bioF//paaX//asr//hemF//lysS//fliK//waaS//glnH//trkG//ygiB//pgk//hslJ//lptG//galS//torC//yjjB//rlmB//zinT//mdtE//dgt//flhE//yhaM//ybaT//kilR//mliC//flhE//caiT//zapE//agaC//fliL//puuE//ppk//cspE//tqsA//erpA//pgpB//ghrB//fryA//yddG//narZ//fixA//gspI//rfaG//ycbB//bioD//waaZ//cbeA//rpsP//chbR//nrdE//purD//pdhR//yafQ//azoR//bdm//lgt//yqaE//fryC//phnN//ygfZ//panF//cbtA//tdcF//bioD2//wecB//minE//proB//rpoD//hyaA//mdtC//bioC//qseB//csiD//sfmD//yehC//mukB//ilvB//argE//yccS//ibsB//torS//phnO//glnS//speD//recG//ycaO//flgD//yagF//yadG//sfsA//yceK//zwf//ygbM//yghO//rnhB//kilR//rcsA//tauA//yqjI//guaC//ynhF//cyoE//mdtE//lptB//matP//trkH//glsA2//ldtD//qorA//ybdH//cvrA//psuT//lsrD//bacA//yhcF//mrcA//atoB//waaY//yafE//pckA//uof//yihT//pepB//mlaF//yfcQ//cptB//gmhB//udp//astC//zapD//higA//glsA1//mprA//hisG//casB//lplT//zapC//ubiD//gspJ//glsA1//ydiB//leuB//nanT//hdfR//rsmB//xylG//fadK//rhtC//mtlA//ynbB//nudG//zapA//narY//ibsB//oxc//fdoI//ygjK//rplS//ddpX//mfd//recR//rbn//ldrA//ygiV//ygjH//pdeD//deoA//rmf//asnA//rsmG//rpoS//nuoI//oppF//rpsK//wrbA//clpP//lrhA//phnC//fabH//puuC//ykfI//mdtE//pstA//pphA//yfdK//yfdK//kdgK//lpxT//narP//ypdC//trpGD//melB//ldtD//fepD//acs//yqiG//mmuP//rluA//rffH//fimG//nuoI//ftsW//frwC//sapB//ugpB//nagE//waaL//fklB//uxaA//epmB//talB//entB//osmC//pabA//fixB//exbB//ybbY//gluQ//rppH//ybeY//rpiR//trmH//cpsB//feaR//ybiS//mlaD//lpxP//yihI//nlpE//acpH//cnu//rpsH//ribA//sfmH//yqiI//yqiH//ygdG//yagJ//fimI//ibpA//mdaB//tusD//perR//degP//fryC//proV//afuC//thrC//frwC//fabH//dcuC//osmY//gntU//znuC//glpX//tehA//ihfB//purU//frsA//aroE//ydiR//dusB//rep//ddpA//nac//yphB//flgM//deaD//nrdF//thiE//yhdW//ssb//lpd//hcp//cusS//prpR//ycgV//fabH//nemR//yidP//pabB//dgoR//mntR//marA//yidH//agaD//narX//hypB//yhgH//otsA//nagD//ydeE//mutH//yhjC//ortT//cfa//iraM//malP//pta//insE-1//ptsH//katG//hrpA//yhbQ//sgcC//pabA//accC//pflB//waaG//yhjC//rsmF//yjhI//yjbF//ftsY//speA//tusA//agaW//ycgV//guaD//tsaE//glsB//hcaF//gabT//ybaQ//cheA//yqaA//frlR//rlmF//hokB//uvrY//tomB//rhlB//rapZ//skp//phnN//napF//proX//cnu//yfaU//emrK//phnJ//yciG//otsB//lldR//nac//glcF//ycbU//uspF//nikC//yadV//intZ//asr//ynbD//cysS//ydfH//carB//edd//rbsB//yraR//ulaE//rfaH//waaJ//envY//exbB//nuoB//gstA//lolA//secY//ruvA//mlaD//ptsN//rmuC//thrC//sgcC//ilvI//lolE//csdA//yoaA//ddlA//yhdW//mtr//iclR//yajO//rnpA//hprR//chbG//dinD//ccmD//asd//tdcG//hofN//yodD//ydiR//hdfR//yadM//ppiA//artM//fadH//phnK//pspD//accD//tolR//ltaE//uhpB//pstC//mlaB//lldR//ydfG//emrE//coaE//hyaA//fkpB//gsiD//yihX//ibsB//exuR//fimB//asmA//mntR//trkH//yhaV//yegT//frmB//trxA//surE//glmS//def//yedF//fecA//dgoT//csgB//pabA//murC//ycbU//pyrH//aroG//folC//yphD//yihL//rep//recJ//fryC//sbcD//secG//relB//yeeY//waaZ//bioA//hicB//fadD//csiD//gnd//lpxD//hemE//rplQ//glcD//lrhA//higA//glcB//yjeH//mngA//ascF//ynbB//sfmF//wzb//yafN//hpf//fbaA//gpr//acrE//sgcR//modC//hcaF//lysU//manZ//ribA//cysK//poxB//atpG//yidP//uvrC//pgi//argD//yfdS//opgE//pgaD//bisC//sapD//tatB//clpA//mhpB//lptD//rssB//thrB//fryC//panE//dpiA//sspB//cspA//groL//arcB//rcsC//glcD//opgH//mglB//gudP//mutY//yqiI//ygcR//mazF//yraJ//rplW//narK//ftnB//nanS//clsC//flgA//rnhB//ftsH//yqgF//alaS//uhpC//ydjJ//garR//rplT//topA//xylR//ispG//
GO_1901361_5	hcaT//uxaB//nrfG//yhbS//paaG//hcaR//lapA//patA//ycbX//glgX//mutT//pppA//lon//hsrA//pcm//srlR//menI//secD//yiaT//yidD//arcB//speD//ompR//spoT//eno//gntK//sfmF//adhE//mipA//pbpG//truA//dxr//ybcC//purA//kdpC//nuoG//nuoN//metC//insE-1//tap//yiaB//mdtE//dsbC//mscS//rsuA//tdcF//mtlA//phnK//trg//recR//chbB//ubiF//rpsK//moaB//ftsI//ybiV//trpS//yheT//fdnG//yiaM//rrrD//sgrR//pinR//rraA//dbpA//dhaL//cysW//rplM//ndk//ldtD//eutK//rclR//potA//sgbE//ubiI//cysM//hcaR//yjiY//gcvT//yciG//modB//cspD//glyS//rfaC//intF//adiC//ndk//rpoE//serA//gpsA//prlF//cpoB//hofQ//yibA//patZ//yehD//paaF//ansB//mhpD//elyC//pstS//lipB//mug//lysP//rclB//fryA//yfhM//lysR//hflD//yejA//gsiD//argI//rseP//aroH//epmB//ybhS//bacA//hcaC//uup//waaF//mnmA//aroH//ubiB//gloA//fliA//rtcB//
GO_1901362_5	yhgH//malS//hofQ//proW//waaQ//tatA//mrcA//mlaC//glmU//yhdZ//sxy//fhuD//spoT//mltF//aspC//pepB//acrF//aaeA//argR//tdk//ftsK//dgt//sapD//ilvD//ypdF//yehX//yagG//asr//fliZ//bioH//gloC//rcsD//era//modC//tyrR//rpnB//ynhG//yagU//leuO//cydD//gpmA//allC//argK//ydeO//ynaE//yagJ//rutR//tcyP//fis//yahB//deoC//gapA//azoR//lysS//cspG//dppB//ygfX//cysW//rhsD//folA//yebC//rpiR//rplF//zapE//ygjH//yahO//yjiM//ybaO//srkA//nirB//gcd//ybiH//yneE//gcl//fliZ//emrK//cbrA//fkpB//surE//rnb//glpD//higB//kefG//psuT//hslR//hisF//sutR//btuE//torC//ttcA//atpC//degS//wcaC//shoB//yraH//ypdF//nagB//yacG//ais//ttdA//agaI//hflX//rhtC//cheW//rcnR//asnA//recN//rplA//yhjC//rnt//bioF//ribD//malS//gadB//yedX//yjbE//chbF//fhuF//asr//phoU//fepG//qorA//yddL//panF//prpR//dmsB//asmA//acrE//yegT//treB//potB//ydiR//mnmA//bglA//aroD//pfkB//artM//tyrS//ivy//dcuA//rodZ//bioD2//ybhD//dgcE//wzzB//cutC//yjjB//pheP//phnP//rffM//curA//dpiB//pdhR//mppA//truC//mrdB//mtfA//xapA//ftsA//ycjU//ilvM//prmA//narL//hsdR//prlC//yieK//citT//nmpC//yhfK//yneL//yjfF//yfcA//yggW//yegT//lpxT//nrfF//emrY//selB//tus//rimJ//npr//appB//galU//metC//mog//clpA//recD//yajQ//cof//etk//soxS//waaO//hicA//dcuR//ybcQ//dnaX//rhoL//ispA//torZ//ilvC//evgS//ybbN//garR//dtpA//dxs//ssuB//fklB//metI//tqsA//gadB//yahN//yceD//yfcF//uhpC//yifB//cusA//tas//ydcR//lldD//hcaE//aroG//yggW//cysA//srlR//crl//insB-4//comR//tabA//glcB//nlpE//livM//dhaR//emrB//ybhG//nadA//parC//comR//ydaC//frlB//srlD//ymdB//queF//asnA//ybcM//ycfS//ompC//yghU//deoR//trpS//gspF//tsf//mqsA//tauD//yedP//secM//argB//plsB//phoP//lhr//yjjX//mscM//ybaQ//cobT//yggD//djlC//yqjH//rbsC//dut//minC//mug//murI//dmlA//bcsQ//rhaD//rffG//xylF//nemA//iap//ycjU//malF//alkA//hupA//agaI//dkgA//cyoB//crl//xylE//bssS//carB//purC//elaA//yfdC//ynbD//rfe//rplW//yciH//ybdO//bioC//fixC//marR//ynjD//ycaO//hofO//yeiE//ycbU//speG//ygiV//yhbX//yqaA//sgcX//osmF//mazG//ydhK//rzoD//tilS//rffM//dnaK//rarA//ykfM//nanS//rlmG//dgt//yagI//cysM//yggN//ssuE//ytfP//torI//aes//yiaF//lit//mutT//rpsB//cspC//insI4//hycH//pdeR//flhA//emrE//leuB//hisA//nirC//yfdO//bglF//ilvE//gadE//kdsC//leuB//elyC//rpnA//yfdO//yiiM//zraR//yjjU//xylE//iaaA//ydgA//emrE//bfr//rplE//rne//der//yiaB//potE//dnaG//cyoC//rpnD//pncB//flgK//yohC//fepG//srlE//creB//leuE//cusA//plsC//glcE//yjjV//yciA//rnpA//casA//yagJ//pflC//
GO_1901367_6	cyoB//ibsD//
GO_1901401_6	mntS//
GO_1901422_5	chaC//higB//pta//
GO_1901440_4	topB//
GO_1901441_5	ompN//
GO_1901463_7	ugpA//
GO_1901530_5	xerD//malI//rhtB//eptC//
GO_1901562_5	cydB//
GO_1901564_4	araF//yddG//ybaK//lplA//parC//qorA//yphD//yfcU//yfdG//yjiX//tdcG//feoB//xylH//gntP//ybaE//slmA//yqgF//hycA//fhuD//bioA//rplF//moaA//phnN//rsmA//gcvR//uvrD//csrA//rpmA//ygeX//baeR//frlR//rlmH//nuoH//dcuB//dedD//treB//maoP//yfaE//hisH//hypF//actP//phnI//ybjL//dcd//rpmF//trpE//hemF//fucA//fadA//rtcB//ompN//iaaA//ydeP//lasT//rluA//glnK//mltF//mlaB//yceD//spoT//wzc//yhhY//melR//trpD//ybaT//ttcA//cmtB//cdh//cysS//tilS//entS//mazG//livH//yagF//hemH//adiC//phoA//rayT//fsr//zntR//rsmE//murG//lpxB//feoB//hdfR//pgrR//dxs//chbB//potD//asnS//yraK//rsmJ//lolE//lptD//narX//bcsA//eutN//dgoR//kdgT//ydeM//yedP//cysC//mreD//ybcL//ymgC//abpA//yfcU//murI//rfaH//ygeV//modB//nemR//lolA//rplM//yjhB//sxy//sapF//yadC//xylB//secE//yahN//ytfT//nadD//nadE//yceD//pgsA//caiE//bioP//aceB//abgA//blr//fucO//lolD//rfe//torR//ampH//yciA//mreD//ydcS//gltI//icd//uidA//yjiR//glnA//yccX//lptG//fimE//xisE//grxD//bamD//ccmH//mngR//mcrB//yhbS//glgP//mdtJ//yciT//nadD//iscS//tdh//gshA//pntA//yhfS//rep//norR//bglF//yidP//lpoA//glgC//yfjV//mdfA//nuoG//argR//chbG//yjbG//ybhI//mdh//galS//ybaE//flhE//dxs//dppC//yjiY//dnaN//yiiM//ileS//ilvI//potB//yjcO//yciE//yoaB//ftnB//murI//uvrY//shiA//ldcC//fdoG//rffH//lsrG//nudB//pcm//aes//manZ//tatD//nfo//gsiB//rluC//acrZ//cusC//hisD//ubiI//yihO//aslB//xseB//pfkB//gmd//ecpR//potG//rlmB//gatC//garP//modA//yadV//srlB//tusB//lldP//nlpD//ompR//mreD//lit//mltA//kdsA//menD//ybhG//nlpD//frvB//cstA//purC//yhfS//dgcJ//yddA//htpX//acrA//xseA//mutY//slyD//hcaR//djlC//yehA//marR//acrE//narK//yccX//glpC//argI//ynhF//selD//waaC//leuB//rsuA//yehW//lpxD//yigB//trxC//fdhD//thiI//lepA//gudX//cra//glnQ//idnD//ompR//emrB//rssA//paaF//ldtB//purR//moaA//ycjQ//dapA//fabI//hemE//sufC//ascB//oppD//yehX//ttdB//udk//fau//fdoG//talB//clsA//ndk//cynT//rpmA//agaI//treR//yeaE//cdaR//ykfI//yqiI//insE-1//yjbG//yggN//holD//yadI//osmE//rpmC//patA//hicB//glxK//yhbQ//gspE//yhjD//tabA//tdcA//tyrS//yahN//rfaE//ybiY//rnhA//insA-2//rfbB//cobB//frmA//rhaM//ispA//pyrH//radA//rlmH//rssB//adiC//fadJ//potI//zraS//tusB//mprA//sanA//erfK//aspA//coaA//murP//msrC//nrdH//yhjD//kdsA//kdpB//yidZ//mgsA//mutS//fimE//csrA//osmE//cstA//hybE//rdgB//yfdK//ilvL//rpsE//dfp//accA//alsB//ynaI//fabA//arnT//glpF//yiaL//erfK//pyrL//mcbA//dgoR//ssuE//acnB//galP//cedA//tyrS//yecS//rlmB//soxS//yfcU//yeeO//atpF//rlmF//envY//yadM//rlmL//higA//metL//phnC//gltS//rfaE//ybgI//mrcB//rplS//mntR//fadD//ynfE//insI4//tldD//nfsB//waaZ//yajQ//pstB//bglX//gcvH//yjcE//birA//yagJ//ade//kdsD//nanR//bcsQ//nadA//fruB//rpoD//ruvB//pdeH//potG//agp//rimJ//lgoR//purC//gmhB//ompR//pbpC//hofQ//greB//fabH//rpmA//alr//wecA//atpH//bcsA//bdcR//rcsF//lgt//dcuR//ycbB//rpsL//hisM//yaaA//rpmG//osmF//panZ//essD//yejF//nupX//hdhA//rsmF//priC//sdhA//ihfA//rcdA//fadR//focA//mhpR//phoR//csiD//wecE//nagB//rof//yedL//yieE//gsiC//garD//waaL//ubiB//deoR//insH-5//purB//yeeJ//katG//mnaT//dusC//rluA//ynfF//ribE//hcaD//upp//yjhG//mqsR//trpB//yphF//ygiV//tisB//dapD//aldA//rsmB//tsgA//asnS//ydiV//cadA//yraK//mdtP//preT//kefB//rhlB//flgH//dusB//exbB//npr//tolQ//aroK//lysO//mtlD//rdgB//ruvA//yadK//phoR//mog//serC//yahD//ybgQ//dauA//yfcU//ycjQ//sbmA//xylF//ghxQ//yneJ//yaaY//fixA//rimL//ibaG//rffC//ogrK//gudD//minE//yjiQ//yjaA//ortT//sapB//ycgV//perR//mrdA//yfdS//pepQ//wecC//shiA//cobB//shiA//mocA//potE//sufS//yobA//focA//rpnC//priB//alaA//nrdE//mdh//mntP//glgC//glgA//atpB//yjiQ//pepT//recA//folD//rpmA//yhcD//frdA//kilR//yhfS//yebZ//bamD//gadC//amiD//dnaX//guaB//torD//mrdA//yhgH//alr//cadB//sgcA//citC//yiaM//oppA//ldtC//yhcF//dapD//aaeB//fimD//nth//apt//rfaF//yjbB//csgB//sfmH//zraR//rfbX//rihB//psd//glsA//mnmA//cycA//rho//livM//ftsK//lamB//purB//apaH//narH//dsdX//cmoM//yfcV//ycjU//minD//ypdC//kdsB//ftsK//dppA//aroA//ycbX//waaF//rpmA//afuC//yjbH//rplJ//hcaC//rpsI//cobS//ydcP//atoB//groL//nac//ydgA//dgoR//cheR//ypdC//mrdA//amiA//fadJ//wzzB//thiD//mscS//rpmH//hisH//aldB//nagK//ypdC//cvrA//gltL//ypdA//recX//rpe//fruK//ccmC//nikB//leuS//focA//rhtA//ompL//znuB//yhjG//fadJ//tyrS//uvrD//ypdA//setA//ltaE//xylE//hokB//zraR//holB//putP//pspC//yjcS//rimL//guaA//puuC//uxuB//rzoD//ycjY//fliS//ygbI//kdpA//potG//secY//fabA//yhjA//yphD//ldtA//dgcQ//ycfJ//tusE//ycjP//waaZ//aroB//fimC//ykgO//hcaT//ybaO//mgrB//tdcF//mdtI//yjfP//tnaB//mprA//pldB//flgJ//wcaJ//nikR//mipA//ydcZ//leuA//yjjV//fdhD//hemF//aroG//dacD//rhlB//gcvH//rbsA//pepQ//nrdE//agp//fabH//prc//lldP//gudX//hxpB//ftsB//bglJ//uhpC//cusC//cpoB//intF//folM//galE//yajO//ratA//mqsA//yejE//ppiC//sutR//prmC//pinQ//def//pck//hslV//insI-1//gpr//yhjA//norV//frlA//msrB//acrD//gspI//tsgA//nrdD//fimZ//fadR//pphA//yehY//sufC//idnD//envR//ugpB//yafE//rplF//nhaA//
GO_1901565_5	ybhJ//nadK//fimZ//yciV//ynbD//tauA//umpG//yhfS//speF//yghG//agaB//entC//mtn//cusB//hybF//glnA//cytR//ddlB//pgaD//nuoH//glsA//essD//ampE//rbsD//coaA//hpt//yecS//speG//lolB//mscM//bluR//argH//acpH//mepS//potH//dnaK//cutC//nfo//npr//aaeB//udk//bipA//torA//gatC//mhpB//tdcC//cas1//hisQ//aes//narY//galS//mdaB//pspD//tufA//frdA//prpD//nrfG//gyrB//mscK//cysS//nanR//yeaV//gntR//araC//bglF//yhgH//ddpX//rplO//ycgB//aldA//deoB//rimK//yhbO//rpmJ//frwB//flgI//holB//flgJ//yiiE//rpmE//trkH//leuA//yiaT//panB//ybiX//rffH//aceF//ibsB//rpiA//adiY//nuoH//ygcW//rbfA//mhpR//nei//murA//cysP//agaB//aroB//yhaV//galU//phnP//bluF//bamA//araF//rpmB//cutA//thrC//gluQ//aroK//lysC//qorA//ydfH//ynhF//hns//kduI//holC//rseB//yqjH//intF//nikR//fabA//ade//frr//glyA//dxs//mltA//yfcV//recR//pgrR//puuA//gpsA//ubiH//ygiN//
