#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	tesB//yoaA//iscA//mgrB//
GO_0099046_5	ung//sseA//
GO_0099116_10	ychF//
GO_0099131_7	phnC//
GO_0099132_7	pspG//lasT//grpE//nupC//ydgA//ruvA//yihL//tolR//potH//eutN//yagG//ldcC//narG//ymgC//lpxH//betB//argO//glpD//cysD//alkB//menH//yjiX//yaiV//
GO_0099133_8	frlR//tdcC//aceA//apt//rhtA//ispF//yihL//elaB//ssuE//yfdS//rsmD//speG//csgD//yfdR//gltP//menE//matP//rpsQ//sdhC//frwC//
GO_0099587_7	allD//purR//
GO_0101030_8	recT//
GO_0104004_4	queD//gppA//rfaQ//ptsN//adiC//ascB//cpxA//dgoD//prpB//tusD//pykA//prfC//ycbB//dbpA//alkB//dgoD//mtn//ppsR//arsB//fhuF//ydcM//rhtB//deaD//mtn//
GO_0110017_7	yadV//
GO_0110095_4	holE//ubiC//
GO_0140115_6	speG//hisQ//yfcG//yfaL//fliL//
GO_1900190_5	rpsL//trpA//ykgA//gltB//cdgI//xanQ//ybjG//cysG//phnJ//ccmH//cedA//sgbU//lsrR//
GO_1900191_6	rsmC//ybhJ//fadR//ttdT//
GO_1900192_6	mcrB//tauA//
GO_1900231_6	ydhQ//rdgB//ptsN//chbB//pdeF//
GO_1900232_7	tadA//allD//tomB//
GO_1900233_7	hicB//
GO_1900371_8	proX//
GO_1900372_9	dgcJ//
GO_1900376_6	sdaB//recA//galF//
GO_1900377_7	ygiN//
GO_1900378_7	yjjU//
GO_1900542_7	ttdB//
GO_1900543_8	cfa//
GO_1900704_7	yjaA//
GO_1900705_8	yegS//
GO_1900725_7	betI//
GO_1900727_8	ycbU//
GO_1900749_6	tnaA//
GO_1900751_9	glcB//
GO_1900866_6	elbB//
GO_1901068_8	csgD//osmF//glnD//ygiS//gpmA//parE//yfdG//leuB//yijE//pmbA//mdlA//
GO_1901069_9	mreB//
GO_1901070_9	pstA//rnb//araC//argK//
GO_1901071_6	yobA//mltC//arcA//pckA//fepG//
GO_1901072_7	fimE//cspG//rplE//atoS//
GO_1901135_4	sdhA//sapC//pgk//aroE//ubiC//tldD//mngB//hscB//mhpT//ygfA//mepA//torD//modC//btuD//plsC//barA//pyrF//manY//mntP//rcdA//shoB//yhaM//argG//cof//recT//yiaU//ptsI//hybB//yehA//yjiX//cutC//sthA//dusC//kdsA//ptsI//ompF//rpsO//torA//ybjX//ivbL//ggt//rnt//adhP//yneE//ydcM//ygbL//potE//holD//tdcE//fliT//talB//ftsZ//yegV//lamB//uidA//leuC//ubiE//ycbU//tynA//hyi//yfiC//rhmD//rarA//tsgA//xylE//bioF//narP//tyrB//aidB//hisG//csgD//chbB//marR//mtn//yiiD//cas2//nadB//yjjX//panD//ampG//hisB//ilvH//lsrA//rplL//manY//bssR//kbp//tauC//mdtQ//abgT//basR//pflB//pinR//dgcN//frvR//purR//ycjW//crp//thrC//xdhB//uacT//purU//opgH//yadI//ftnA//mdtC//murB//iclR//hlyE//mdtO//rlpA//entB//xylG//surE//tag//lspA//rcnA//srmB//yijO//dusC//xthA//fixB//lpxD//yodD//speG//ydaC//gspJ//yciV//thiG//mdfA//hupA//insI3//yadG//lamB//phnH//galU//tdcC//acrB//pcnB//hslO//fbp//pstA//moeA//gcd//torD//tdcB//dinD//speC//malI//gcvA//rcnB//znuB//yneL//agaA//sapC//srlB//nanE//mepA//ulaG//yhbS//mnmA//nanK//tsr//mlaB//cpxA//hlyE//kdsC//rtcB//dpiB//leuC//envC//arnB//xylE//sspA//lgoR//rlmC//puuP//bioA//greB//xseA//plsC//greA//xylE//wbbK//gpmA//glxR//lpxB//insA-2//atoC//gatA//intS//yggN//rraB//yhjG//xseB//hflD//rpsK//leuO//intS//glpC//rutG//fdhE//cusB//qorA//pppA//gatB//pheP//ompF//putA//hxpB//nadE//tdcF//rimP//lysU//yjiY//tig//gltK//gltP//ynfL//pyrF//paaA//sgrR//garR//sohB//dtd//citG//rihA//rhaA//emrK//hokE//hprR//add//barA//yihO//dapB//mppA//nei//yeiG//yjhB//fruB//frsA//narH//nanA//rhoL//hisF//ispG//recD//yaiV//hyaC//mngA//ybiA//ampE//sdhB//waaJ//moaD//scpB//ykfI//pepA//napA//ydiZ//yjiA//rnr//ycgR//zapA//kdgT//yfcR//yqaE//menE//
GO_1901136_5	dacC//trkG//ydaC//casD//nuoF//cspB//yqeF//deoB//sstT//hipB//chiP//cas2//pyrH//cobU//katG//lon//mhpR//leuS//intA//ycbV//cdh//yjbE//frc//aidB//intS//yadM//tsaE//ybbN//rsmI//exbD//yccX//fetA//ivy//rpnA//rlmF//metL//rpoS//wbbK//livJ//mog//yjeI//yiiE//pspC//rplX//glnK//ybhR//panB//secA//tsaC//ubiB//fimI//yjjG//
GO_1901137_5	rfbD//xerD//nikB//mlaE//ldtB//aphA//gltX//idnK//pldB//trmD//sgcB//yciG//narH//ribA//gspI//rutG//guaD//hflD//roxA//ribB//exoX//cysN//tdh//fadI//aroD//fimH//yfcF//ybhP//yihO//cyoC//glcB//lipA//dcp//rimP//bdcA//yfgJ//yhhT//insH-6//puuA//hyi//gatB//malY//iscR//clcB//lpp//vsr//rng//yhdH//hcaB//tmcA//yhbX//barA//btuR//rutG//brnQ//proW//glrK//dppD//rlmE//asnS//uxuB//nanK//aqpZ//selB//lysP//oxc//ssuE//ssb//iaaA//holB//yeaE//rplX//ydbD//spy//rpnB//ligA//yjiQ//ccmA//rbsB//caiF//rfbD//yceK//wecA//trxC//araH//alaE//ygiV//nadC//bioP//moeB//srlR//gstB//priB//cpsG//rpsE//fecC//pgrR//queE//yidK//tnaB//gutQ//rutF//hscC//metF//tmcA//msbA//ftsN//hcaD//wzzE//fimA//yajO//tatE//cynX//yihI//ynjD//dcuB//entE//ydcO//etp//ffh//cmoM//cheR//ybhD//ybdO//ycjR//bamC//ahpC//hxpB//cmoB//fetB//ampE//aroA//rplF//livK//rhmR//rplJ//adhE//hypB//speA//yjtD//rspB//glpT//rfaE//fliS//hdeA//gatA//dnaB//fumA//aroG//yaiP//gmd//rluB//pspC//bioP//mlaC//tcyJ//luxS//degP//rmuC//
GO_1901159_6	cbtA//recA//yihP//
GO_1901160_5	rutA//ycfJ//livJ//
GO_1901161_6	mtr//maa//yqgB//
GO_1901260_9	lipA//
GO_1901264_6	rpsN//murR//hcaD//tatC//seqA//nanT//hyaC//gltB//opgB//yiaM//prpR//waaF//umuD//ulaE//rnhB//ybcF//recN//dpiB//yebS//phoP//ada//dpiB//nfi//rffG//ilvC//rpsS//pagP//casB//ydeT//entB//zupT//fliK//recJ//cyaY//phnP//ppsR//ade//zntR//mliC//htpG//hxpB//yecS//xylR//degQ//
GO_1901269_5	pykA//nanA//cpxA//cynT//potG//cbtA//deoD//cyoB//mdh//ftsZ//rbsD//cecR//
GO_1901271_6	zipA//mtnN//dcuC//ttdR//tsr//tsf//ispH//rraB//clpA//tmcA//fdhF//hisC//
GO_1901275_3	fnr//
GO_1901281_6	fepC//
GO_1901292_6	ydcM//ilvH//rnpA//glgA//ymjB//ymgC//rtcR//rpoE//tmk//dsbB//acpP//ldtA//glnB//ibsE//proA//cedA//treC//folM//gudD//mrp//agaR//fdoI//higA//ytfT//rlmC//lolC//torZ//sufB//glpX//malY//ybcJ//feaB//
GO_1901293_6	nuoF//umpG//cynX//lpxH//otsA//ygjR//fmt//ygiB//yejB//yjeH//thiM//dsbB//flgF//potG//queA//atpC//aroF//yjiX//purT//pstC//slyD//rpnC//srmB//waaO//nhaR//dcd//entF//acrZ//bioA//lpxC//yqiG//rffH//dgoR//yjiY//truC//yiaF//ribD//folD//yihS//mcbR//glxR//aroB//glnS//dapA//ybiJ//yggN//cydA//torD//yadI//yneJ//scpC//dmsA//accA//ycaO//ihfB//yjcO//rpsM//mdtM//hslU//dgcE//rsmE//yhdZ//yejA//mazG//frwD//fryC//malG//fes//yhcN//dinQ//mrcB//ykgA//rpsA//mqsA//nlpE//
GO_1901360_4	artI//accA//mtlD//insI4//sbcC//melA//hflC//preT//cycA//ynaE//mscL//glyA//ppiC//ydcT//narI//elfA//miaB//uxaA//sgcE//yfiC//fabI//scpC//ykgM//yjgX//yhcN//gabD//rbsA//msrA//flhC//eptB//hemA//yfeX//mdaB//pspD//citE//fieF//acnB//alsK//purR//intE//eno//ilvN//puuC//agp//rodZ//rhsD//nth//nikB//rcnA//narW//nagE//nrfD//recF//mhpD//macA//dnaK//glgP//pnp//sbp//fepE//lon//xylH//kduD//yhaJ//rbsB//moaA//fepE//lsrD//kdpB//flgE//fdnG//lamB//yadV//kdpE//yfdC//clpA//chbF//ibsB//rbsK//asnB//ompR//galE//nrfG//glnA//codA//ybaQ//yhjC//kdsD//ybfA//feoB//pyrH//hldE//umuC//coaD//thrL//setA//frlR//paaC//nanC//waaF//cysM//nikA//holA//ygaZ//csgF//raiA//zapC//mdoG//mioC//iraM//fepC//metR//arsR//yehT//yhgF//ygaV//rbsB//fadK//sucB//ybiO//rclC//priA//fabD//glgP//arnA//napC//rpnB//caiB//cyoC//thiH//pdeD//zapA//ydiK//panB//ybiO//cobT//idnK//yidP//pdeR//menC//mdtM//fic//bepA//ykfI//fabH//ettA//ydjM//nlpD//cfa//mreC//yaiP//gudD//yqgB//mdtO//rnhA//alsB//glnH//dbpA//pyrG//dsdC//cysG//dnaC//glpA//mdtB//cdgI//trkG//ubiB//mscL//pyrL//copA//rng//greB//ivy//srmB//mppA//yeaE//agaC//carB//clpS//gltP//envZ//yehB//mrcA//ttdA//rof//gcvH//ppc//prmB//rpmH//eno//yiiM//slyA//relE//ftnB//epmC//pepA//yebS//sodC//paaC//thrL//ygfI//yajR//hslJ//sdhC//glvC//hisG//hcaR//nusG//proS//emrY//fliK//hyfC//tig//secE//yjgX//rsmG//nimR//rnlA//lacI//pepT//ldtB//arnB//csiD//recQ//napB//phoR//gpmA//pgi//ydjL//trmD//scpC//purT//livF//glgC//gldA//pspF//dmsC//tktB//ybiW//mgrB//malX//dsdA//dsdC//agaS//cbtA//tdcD//mdtJ//hypB//citX//mtlR//trkG//cydC//pcm//ygfA//rpnA//ybhJ//dicB//yraI//nudB//cysC//rplW//yafS//psd//aroB//uxuR//metI//entH//selB//cbl//yagF//rho//pinR//ybbY//ycbX//chbR//yoeE//ycdY//lptC//yoeE//rimO//argP//kdpA//cnu//tcyL//rimL//rna//norR//yobA//napC//opgG//rpmF//ubiE//adk//cpdA//cutC//ygcO//potH//rutF//yafC//speF//katE//katG//hipA//basR//hofN//ybaK//potH//trpR//minE//pcm//ispH//ybjX//ldtE//dcuD//mtlR//ulaG//rhtA//opgG//hisF//fbaA//potA//ygfA//adhE//mdtL//fre//cmoM//fadA//ygjH//aspA//gltL//ydcO//maeA//ynbC//panD//mdtE//cbl//umuD//trxA//argS//fdrA//yidK//adk//poxB//nepI//flhD//pdxH//menA//dgcJ//ibsD//rbsC//rpsK//ilvL//topB//ispH//cspI//entA//deoC//cho//mnmA//clcB//ydcT//ybiA//kefB//allD//ygaH//ygcW//smpB//cpxP//arsR//yfeO//fecC//nanA//sgbU//dctA//yegD//agaV//tyrB//trkG//dkgA//gltB//yqjI//glxR//slyA//betI//baeR//lysU//secA//wzb//ytfT//yfeO//ybeQ//folX//yfcV//cstA//bioD//lpxL//mfd//zntR//bamA//rna//nuoB//rffM//acpT//rsuA//yafE//galP//cspG//fliM//hicA//dicA//etp//guaB//chiP//pspD//ybdR//iscU//ttdT//rayT//lpoA//ligB//yphC//phnO//argB//ypdC//frdD//livF//dgoK//gltK//tdcA//potA//ybiA//rnc//fadJ//ydiB//preT//pckA//ygaZ//yfcP//thrS//bglB//hyaD//endA//rpsO//nimR//lpxM//trkH//frdC//elaA//rplT//dcuA//hisI//clpB//rluD//mutS//rssB//narV//preT//rdgB//tgt//rpsE//yfcP//ftsW//pbpG//bsmA//lsrC//pepA//ilvH//yeaV//dgoK//fimC//sufS//fixA//alaC//oppD//tdk//tonB//xylR//hisD//fadR//cho//ybfE//blr//atpA//btuB//nlpD//rcnR//tamB//ydbK//araB//sthA//pnuC//phnO//abpA//murE//metL//fecA//trpL//ymfK//tsf//malZ//dppC//bglF//hslO//lsrA//yegS//rcsC//dinD//cysS//ydfG//flgK//higA//glrK//dacC//ubiA//pdxB//cobC//ybgI//tatA//ulaA//pgaA//cdh//yajR//fecD//hicB//dusC//mscS//blr//aceF//rhtC//ribF//sodB//rplS//folM//torC//hpf//emrB//cyaY//btuD//yagJ//ileS//iraD//setB//fliZ//phnG//hybO//aroE//ydcR//yjiX//ariR//cysG//lspA//hcaC//bamB//rsmD//fimZ//citX//barA//glnD//alaS//hflD//arfA//yegS//pflC//yjjW//ompT//hexR//rssB//nuoF//rzpD//yeiG//gutQ//accB//dtpA//fliG//yhcN//dsbB//galF//rclC//eutD//murA//yihT//deoD//hxpB//yiaA//ybcL//ftsH//aphA//yfiR//ybiX//yiaJ//valS//ytfP//paaG//nanC//serA//secM//ycbX//paaC//pdhR//proC//ycgB//yjaA//iap//ytfQ//pstS//exuT//mtlD//marA//ubiG//ypdC//zitB//mltC//bacA//serC//potD//dam//frwC//dicB//hemC//manA//rplR//ecpR//tauB//ilvH//ygeW//cspD//yqhC//paaB//mcrA//hycI//ykgO//gpmM//gutM//cra//gspI//sapA//yagU//mhpC//yjjV//phnP//trmD//ftp//ycbU//rcsF//trkA//speB//relB//nikR//ribB//mdtM//ybiA//ydiZ//acpT//dpiA//nlpD//atpA//uacT//abgA//insI3//yehY//pgpC//moaD//flgC//abgB//cas1//cusS//hupA//frlC//glcF//rpnA//yfhH//speB//pepD//lsrG//prfC//ivbL//yaaJ//folD//fliG//intA//holA//epmB//topA//dgcJ//fieF//agaR//dsbG//adeQ//folD//gntP//cobB//kdpE//tehA//ybfA//hflX//oxc//rclR//glcF//uxaB//ccmD//trpC//ilvA//dxr//hyi//dnaA//yejF//gspE//tdcE//shoB//paaG//bamA//yqjH//glcB//yjbG//mutY//potC//gltK//sdaC//groL//ynfE//yhfS//tsgA//phnJ//hyaC//cobT//mreB//ubiA//dinG//lolA//hisQ//waaF//dinI//speF//ydgA//rcsD//lipA//yqiH//pheA//ydhC//aidB//nfuA//hemE//potH//umpH//tcyL//fbaA//artQ//clsA//rpmF//yidP//sseA//chpS//nagA//yehD//rlmA//menF//mltB//ptsG//aes//nagC//gspE//ybiW//corA//narJ//rluB//
GO_1901361_5	fadH//yidE//vsr//glsB//ligB//dnaE//gfcE//yfaV//yidL//sbcB//arsC//chpB//udk//yehA//sspA//rutR//argB//yidQ//yiaA//rnc//hflD//fmt//ddlA//sppA//nagK//dsbG//gspJ//hprS//yhbO//ribA//yebK//rzoR//dgcF//napD//aer//dpiB//yceD//chbA//ulaC//tig//potI//viaA//atpH//leuD//modB//dinQ//hybO//poxB//chbC//ompG//tcyL//ybaT//ubiA//ydbK//yaaY//ynfH//dcp//cydC//yjaA//pnp//csgG//yggN//recB//waaZ//galM//rpsR//groL//nadE//gcl//proX//tamA//nagB//tag//amtB//hisC//rffG//exbB//yjcO//tas//mltC//pdxJ//yqcG//xylF//gluQ//yegS//zapA//ssuD//rcsC//cobT//araD//fdhF//polA//mrp//cysH//gcvT//frlR//yqcC//nrfE//allC//leuD//csgF//sufE//lldD//fepA//fbp//ppiA//zntR//mntH//secE//yhjD//yifB//btuD//sdhD//kdgT//rsmE//lipA//adeD//recT//dhaK//ulaG//glpK//mgrB//astC//mdtM//ybcQ//tatE//
GO_1901362_5	ampE//priB//yebS//moaA//allC//rihB//fliL//curA//carB//pyrF//argI//tatC//kdpD//yhdZ//pyrB//uspG//ygbL//artP//pinE//recO//ygdG//yeiE//ugpA//nlpA//pykF//cutA//rfbD//dbpA//arcC//argE//ahpC//agaC//atpA//relB//deoD//ybhP//mgsA//yjcS//rplB//mnmC//queF//panC//yebK//valS//trg//mntH//dut//ftnB//rplC//pyrB//ubiC//malY//patA//narL//yfaE//dpiA//ompL//gudX//yhgH//slmA//nikC//rfe//ygiV//fimI//nlpE//rpmJ//yciG//ldrA//entS//ychH//rpsK//ravA//glmM//mltD//yfeW//mglB//fhuC//yggE//pflA//adeP//argH//cadA//ygcR//aes//yedP//qseB//blc//curA//tilS//gmk//ivbL//recR//ybaE//tauB//psuT//leuA//ttdT//add//abpB//cdd//phnG//ybiH//yhjC//ttdT//rutA//yiaN//ynfF//cvpA//amiD//nuoB//arnE//yciF//pyrC//aphA//tcyJ//hofN//yihU//sdhC//basS//gloC//ygjR//luxS//yibA//symE//tdcR//tmk//pheT//degQ//sfmC//atpG//uvrB//yeeL//puuR//acrF//gntU//yhbS//yiaF//ybbY//sgcE//ybdH//rhsD//ygaV//yggX//malE//ycfS//fepE//hybC//narV//ybjG//trxA//atpC//yjfF//lon//aaeR//hinT//rep//proC//pitB//modC//alsE//argH//metB//yrbG//mglA//lptB//treF//shiA//yhgF//lamB//gcd//yeeA//thiL//sdaC//hyaD//cpdA//tus//hcaC//fimE//mdtP//flhE//nadE//ypdF//menD//pgpC//narZ//ung//ygiW//rplR//yafE//hisI//argC//ptsH//cdsA//nadK//argI//ldtA//clpB//yagF//potC//ulaD//rplW//ygiV//xthA//glpA//cspI//hdfR//hslO//murF//rutG//nanK//sulA//ugd//pyrG//ribC//rpnA//mngB//malI//nagB//fixB//sufA//pdeH//fabD//plaP//ulaF//uxuR//treF//cydC//folE//ychO//hemD//ydhJ//yodD//cysZ//sutR//bssS//lpxB//gltL//ompN//lpoA//ycjQ//nth//secA//mlaC//yidH//chpS//dsbB//secB//thyA//hcaT//yieK//mreC//yegV//phnH//agaB//fabD//dut//slt//yidC//yjbB//yejF//fhlA//prc//hslV//yaiV//ydhJ//elaB//thrA//rsmD//nuoE//iraP//mukB//gltL//cspD//gudX//helD//glxK//ykfM//ydjK//rpiR//melR//hyi//aidB//yqeA//ydjL//flgC//iaaA//allD//tsf//csgG//yciG//norV//yeaV//pntA//ldrA//araE//pgsA//dcuA//bdm//yaiV//mhpA//mntP//rcsC//aes//ydiQ//chiP//mcbR//rzpR//yhiM//ompN//nadB//yqjH//yghW//ycaO//cra//yccA//caiF//rluB//marR//mdtM//rlmI//surA//tusA//xapB//nuoI//pncB//ycdY//amiB//yedL//selB//rluA//thiE//rffG//gntR//hycA//cysA//lplA//cutC//sapF//xapA//wcaB//lptE//baeS//fadA//astC//hscC//rplR//zraS//cpdB//modA//wecA//ptsP//gntT//ydaC//hslV//tas//mfd//gnsB//nadA//pabB//slt//grxD//dsbG//psuT//fucI//rcsF//nuoM//yiiM//truD//creC//cyoD//ade//elbB//fepG//mmuP//ivy//arnT//glnK//atpE//panZ//ycjW//fdhD//serB//yfiE//
GO_1901367_6	aspS//rpiA//
GO_1901401_6	xylA//
GO_1901422_5	cysG//yjhC//wcaC//
GO_1901440_4	luxS//
GO_1901441_5	ybjN//
GO_1901463_7	cheZ//
GO_1901530_5	yedP//uxaB//fecB//rsmF//
GO_1901562_5	lptD//
GO_1901564_4	argF//narP//ilvA//yajQ//lpd//yhcN//phnL//glpG//mltG//pflB//paaK//ydaC//trmD//betA//msrC//cmtB//ftsW//fdhF//rplN//sdhD//rtcB//pabC//lldP//ldrB//ypdA//gatD//moaA//phr//tap//yidD//sgcC//ybiA//yjhH//yfbR//hisG//fadL//yjeI//fic//waaJ//nlpE//fabG//mhpB//yfgI//etk//ycfL//hcaC//fepD//sodC//raiA//fbaA//citG//ychH//kch//kilR//cheB//bepA//rpsI//yceO//rpmJ//rimK//pgaC//ygiW//trpR//ygeX//metI//clpS//rbsB//gpr//yigL//fimZ//asmA//tdcC//yhhZ//leuS//aroE//tonB//tolR//lgoR//yraR//ftp//accA//oppF//rpsL//metE//paaG//rpoA//cas1//comR//ynbC//paaK//sufC//paaB//cedA//ubiD//gppA//pdeD//eutN//brnQ//ldrB//yfbU//yfgJ//flgE//solA//hyfR//ybiV//mreD//yebG//rbsK//plsB//ybdZ//yaiW//lyxK//nadK//lepB//greB//ygaV//ynbD//ybcC//yjiA//yccA//hrpA//yfhH//sapC//speD//araG//yedA//srkA//bioP//ugd//minD//pdxB//pphB//yjtD//rsmG//mltB//ttdT//yfaV//prpR//yjtD//dsbC//ydjL//mazF//treC//truA//fieF//torA//atoB//ubiX//rraA//dsdA//ffh//sucA//thrB//ldcC//arcC//wcaJ//pheT//trmD//rzoR//ssb//uof//lptG//yehB//mnmE//rplI//alsK//mtlD//thiE//ycfH//proS//purR//rdgB//uspC//fdoH//ygaV//recD//dnaX//yobF//rpoD//ribA//gadB//tsgA//uspG//pabA//holA//ygbN//betT//uidR//rluA//dppC//lolD//ravA//raiA//argT//glyA//rcnR//rplC//mioC//dsbB//xerC//pheT//lysA//argH//proC//eptB//folX//csdA//napF//xapR//fliD//lgoR//puuR//fepA//rmuC//chbF//cho//mazG//wzc//tamB//btuC//hyfC//yihL//ygcR//pntB//mcrB//tcdA//rsmD//ansA//caiF//mak//rnpA//galU//lacI//rihC//hdeB//ribB//mliC//fucI//lsrR//bglH//gcvH//priC//rpsE//kdpA//yjiA//yigL//gltI//hisS//rimL//thrC//smrA//evgS//hyaC//uxaA//prmA//eptB//rclC//yhbO//gor//fadH//cdaR//ydiF//adeP//hyfF//livJ//lit//fhuF//cmk//rutC//lpxL//zitB//syd//ccmG//nusA//bamA//mraZ//clpS//ltaE//entE//sfmH//yejE//tcyN//yhaM//truD//mntH//ihfA//pldB//hybF//sohB//amiB//acrA//dgkA//patZ//ybbY//ubiC//rpoH//ccmF//sseA//tolA//mltB//minE//argR//hisQ//adhE//truC//insH-5//prs//nemR//purD//rpsQ//selA//hisS//mutY//ydcO//yciT//holC//mtnN//viaA//yejB//glgB//yagU//yhbS//pstC//idi//ydeI//cof//soxR//elaA//paaF//kbaZ//zapE//nrfD//rdgC//sapD//sppA//fadD//apaH//yeiL//lipA//entS//ldtB//ybjG//rpsE//glvC//ybaE//yqhC//mrcA//rfbB//rlmD//yieL//yohD//clpB//speB//clcB//hprR//yjjB//rnr//yfeX//yiaA//gatC//fabZ//ahr//nuoL//yehB//clpA//uxaC//eptA//rbbA//araH//artP//fis//adeP//dcp//bglH//artQ//dgcE//coaA//gnsB//ispF//lldR//xylB//entH//zapC//fetA//mocA//solA//hchA//abgA//fliA//elaB//yqaE//ygfX//kup//dbpA//sfmF//ompT//dnaT//mrdA//mdtL//cspC//cobT//sohB//iscU//treF//nuoB//ybiO//ydiK//lpxP//sixA//dgcZ//corA//cspI//macA//yccX//agaI//ygaZ//ubiE//trpB//rlpA//gabP//rbsC//yegD//yhdX//yicJ//cdh//ycjQ//yehX//cspC//tig//malK//putA//proA//nanK//ynfK//rhaS//afuC//mepA//yadV//ftsA//mliC//mazF//fdrA//bamA//eamB//apaH//yfhM//gpt//ribE//rluD//srmB//rplK//frlC//rpsR//ygaH//casA//aroE//murE//chaC//ssuD//hyfA//mntS//yggF//ldtB//malZ//hycH//cpxP//sucC//pabB//yajR//ccmG//eutR//argE//hcp//mhpT//yciV//yddA//cpdA//nsrR//ynjD//pyrG//ybdZ//hupA//gltI//tcyJ//ebgR//patA//rpsD//yhdX//uof//hokB//osmC//lplA//higB//ybjG//yihI//hda//nusG//hemF//argD//hinT//wcaJ//flhA//pdeH//yjjG//hscB//nuoI//pdeL//hipB//ribE//rfbC//pbpG//emrB//uxuA//ugpA//fumC//hupA//patA//fic//sgrR//ybcF//rpe//ffh//paaX//yciT//appA//ftsZ//nemA//glgC//fabZ//murB//ybhD//atoB//rplI//sufC//mdh//mobA//ygeX//murF//hofC//fucI//wbbK//yegD//frlA//tnaC//murA//ycgV//evgS//ftsL//yehB//yjhH//dgcM//accD//preA//yiiE//galS//recG//icd//hprR//zupT//queE//dxs//ilvC//rfaB//acrR//thiC//baeS//sodA//atpA//proV//kdsC//dppD//cusC//pflC//ygeA//kdpB//dmsC//intS//bsmA//cyoA//eutN//actP//dpiA//fdhD//yhaM//garK//nudC//pstB//bcr//trkH//rfbB//frc//iraM//glcF//tusE//selU//rhtA//nrdE//rfbD//yddA//recE//ugpA//msrA//rpmA//mglA//dnaJ//preA//flgH//agaS//hypB//fiu//yadN//arfA//rlmM//holB//gshA//yafQ//rusA//dgkA//scpC//bamB//sbcB//eamA//ftsZ//cpsB//araB//yjcO//ccmC//oppC//bioA//glsA1//tyrR//glpR//ribF//pgpA//purF//exbD//rbfA//gutQ//cpdA//qseB//ugpB//dhaR//nusA//crcB//pntB//aspS//leuS//raiA//ldtD//trmH//yddA//purD//aroB//mppA//dinJ//talB//degQ//cysU//birA//kbaY//hprR//waaP//aceF//tolA//yeeO//yihW//glxK//yaaJ//thrL//accD//yjbG//leuO//ftp//avtA//tufA//rsmI//hypF//citC//mrcB//ygaH//evgS//mdtE//ghrB//ubiF//galK//yjeI//yeaK//uxuR//nrfC//pgm//gcvH//rpmG//pntA//hypF//csrA//waaP//nrdA//ahr//gpt//abgR//soxR//crp//yiaL//elbB//waaO//phoQ//fdhD//clpB//moaA//bamB//btuE//recX//cspE//yrfG//ybdR//yjiY//bglH//yagG//entB//vsr//rpmC//frdA//yjbG//prpB//ttdT//napF//gatB//acpP//rnhB//cusS//ulaB//glrR//yhdH//rpnD//flhE//msrC//pepQ//fnr//yqaB//queC//plsC//ompL//znuC//acrE//truB//tsaB//ligA//leuS//tsx//bamA//syd//katE//hisA//intA//ispA//ttdB//nuoM//ygcR//ugpC//hslJ//cecR//ftsX//cmoM//
GO_1901565_5	prlF//yraI//maoP//elfC//bamD//mmuP//galM//shoB//yqjH//ihfB//leuB//rne//fepB//sutR//sxy//bioB//fimE//baeR//mocA//frdD//leuD//yceD//yaaA//mtlA//garR//cysU//yddM//hybO//yhbY//fadH//ytfR//yneE//mdtC//bamD//chpS//ygiB//mnmA//tolA//yjjG//rlmD//xylR//rutB//nikD//lsrD//accB//ydjJ//sgcA//panD//kdgT//alr//mngB//tynA//tpiA//hslJ//ynfL//yagG//yqiG//rcnA//rbbA//yihR//pitA//dgcM//rpsA//glk//oxyR//cydD//kdsA//mntR//gshA//evgS//galS//ybiS//motA//gnsB//waaF//pflC//argA//ihfA//hyfA//mdtO//rplM//ulaD//dfp//insH-6//mazG//ihfA//kdgT//rluF//cheA//ahpC//gcd//yjjB//glnH//caiB//sgcE//fryB//hslU//pheT//rhaB//osmY//ssb//ortT//recF//pgi//tdk//allS//topAI//gspF//yegT//gshB//entB//yhgH//yahB//hisP//nuoM//ilvN//cca//tdcR//dmlA//paaA//puuA//frsA//metF//dmsC//frdC//bglX//fabI//tktA//rpnC//appB//ftsW//bamD//cas3//tdcE//
