#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	tusA//rsmJ//fixC//lptE//
GO_0055082_4	glk//trkH//ccmG//patD//ccmE//yibT//rssA//ycjY//lamB//acrF//ulaE//hisS//cydD//uvrA//frdB//ycjY//cmoB//glcB//bglA//atoC//srlR//pspD//ygbN//ileS//yjhC//rfbX//ydiO//elbB//aaeR//dgoA//insB-2//uspB//ycfH//glnQ//
GO_0055083_8	add//
GO_0055085_5	ybjC//stpA//dnaB//yhbO//yhgF//ydiP//acrF//garK//tolR//clcB//gapC//bamA//allR//hyaA//cspD//artP//sucC//ratA//citX//cynX//ldtB//mhpC//aceB//argE//tgt//ygeR//gadX//nanA//rcsD//pdeR//slt//yfcF//ycgR//dsdC//mnmC//metB//ydcR//mnmC//yihL//ldhA//yibF//glgP//metH//sdhA//fau//focA//pcnB//ygeW//yjjG//ldtC//rssB//narK//bssS//artI//melR//acrE//lysC//creB//chpS//mgtA//hycH//ydaV//ssuA//yejF//dctA//yjaA//ytfR//ackA//insK//gcvR//ykfM//phnN//yebG//gpp//bamD//modC//nanE//rffH//treC//yfbU//narV//lpoB//cheR//nanS//hldE//eamB//proA//yfbR//thiM//mraZ//rsmC//ydgA//skp//yrdA//uof//surE//glsA1//ompT//fliZ//ubiJ//allC//tgt//dnaK//gltI//lepA//hdeB//ptsN//cynS//tynA//frwD//opgB//hslU//truB//ascF//manY//rbsR//mltD//rbsC//fdoI//potB//cysK//cyoE//flgM//znuA//yccX//ftsK//yghW//fetA//malK//feoB//rfaC//cirA//mtgA//bioP//hscB//secA//ybiW//gsiB//ybiT//yhjA//efp//rplR//accD//feaB//rihB//orn//rfaH//mqsA//cas1//sgbU//ansA//lsrC//phnO//ygeW//radD//maoP//fepG//lpxB//rlpA//ftsK//rhmR//panF//dnaJ//yhjB//tktA//rsmD//minC//dsbG//yebK//yeaK//ldrD//chpB//kefF//ybiV//ynbD//ygfZ//kefC//hiuH//rutA//rfbC//focB//csdA//hcaT//nadK//ytfT//rpmJ//dpiA//coaD//yjbH//purF//prkB//arnB//thiL//mtgA//cheR//cysK//frmA//infC//amiD//cbeA//yggP//ibaG//pdeH//frvA//yojI//napC//trkA//fepD//ybhG//pflC//ynaI//gabP//rpmF//folD//wza//napB//rraB//hyfF//phoE//rplP//cysZ//waaS//waaU//alaE//waaA//rhaA//ynfL//cysU//endA//narQ//gadB//frwC//nuoM//csgD//aceF//fucK//ydbK//yafE//malF//rnb//livG//melA//yddL//lacY//paaE//nanA//ubiH//ytfR//queD//rutG//rpsI//ppsR//rep//yajL//norV//sanA//proS//mdoG//cspI//cydA//hrpA//pyrH//narL//btuD//iscS//ycaO//rhaA//tqsA//rpsT//kefB//nanC//xseA//araB//iscA//yidZ//mscL//elaA//lptD//mscL//hldE//ldtC//dacC//galU//sufB//yidQ//nikD//paaJ//yqaE//tehA//glsA//sfmA//frdB//tadA//djlC//thiG//fepA//puuB//yfcV//flgA//lacY//ydcZ//menB//dusB//recJ//serA//paaK//argH//araD//glpK//yihW//bssR//bfr//fecB//sfmA//rseC//gabP//csgB//hemN//hisD//tktA//fucK//thrA//gltK//argR//phoE//fliZ//rffT//xdhB//tabA//dinG//borD//nanT//ybcF//srlR//xerD//radD//elfA//blc//yqiG//mrp//frwD//queE//wecB//nirB//ybaQ//map//cdaR//yfgO//yddL//rpnD//dnaK//mukB//yfdS//zapA//gatY//yghO//opgG//trxC//prfC//bamE//treA//malY//moeA//ydiP//rzpR//betA//galF//shiA//cdd//csiD//nudC//phnK//plsC//yccX//rpmJ//purU//xdhB//rhaT//dnaQ//hns//arnE//dctA//ydcI//yiaF//phoP//dtpA//ilvA//alpA//yhaJ//fecA//malI//yabI//nfi//ynjA//uxuA//ltaE//flgC//uidA//yadV//cysI//yfiR//cysK//elfG//yiaU//acpS//mazG//yajO//fimF//queD//yedP//otsA//cstA//yhaC//trxA//rplE//tatA//degS//ilvM//insB-4//yfiC//tpx//lhr//menI//emrE//recD//ubiE//waaL//ycbU//cdd//rhaR//ugd//yfcU//
GO_0055086_4	holB//alsC//nanA//yhhY//dsdX//cas3//alsA//rfbB//aphA//cusS//hypT//argB//dtpB//yghO//rfbC//hofN//sseA//groS//waaY//alsA//zur//rplN//argE//yjjW//hlyE//panE//secE//yieH//wecC//zur//norV//topB//waaZ//yobA//yeaD//rbbA//prmA//yaiP//ybaT//yabI//clsB//ybdM//rlmE//hypE//gntP//rof//kefB//ypdF//cysS//sodA//mnmA//accA//tqsA//ispU//yagU//waaY//sufE//abgB//flgC//cspD//qseB//tauC//secY//mdoD//rnd//rplY//lldD//rplL//pliG//sapA//zapE//yjhI//potG//wcaJ//dnaN//folP//ubiE//hybB//argE//zitB//leuE//narW//allC//gspE//yhdH//wecC//yhgH//rimM//ykgF//uhpC//cspD//yhjD//queE//nusG//mhpA//rseB//dgcM//gcvP//hdeD//mntP//arcC//ynbC//dhaL//nuoN//ydcM//ybhR//mtlD//rhaB//ybjN//paoC//dgt//mlaE//garK//dpiA//tdk//mepM//rmuC//efp//yiiD//yciF//cheY//uof//yrdA//yqjA//ydjL//argS//ynhG//xseA//lpxH//glpA//artQ//rpsQ//serS//yceK//ygbI//ymfK//bfr//ratA//bipA//ygiN//ihfB//mrr//envY//srmB//bglJ//phoE//queC//nikE//rseC//fdhF//manX//uvrC//fecC//yfeX//rarD//opgE//cusS//paaJ//pyrG//mrcB//def//yhbQ//ftsH//rsgA//thiL//ascB//prlF//rpnC//lysC//ftsL//grxD//yjjG//
GO_0055114_3	uvrB//hldE//artP//dcuA//gadC//speA//caiE//yafO//fixB//sfmD//ygeW//yrdA//dcuA//wzzE//murQ//lyxK//tatC//flgH//rbsB//diaA//argH//dut//trkH//hiuH//flgA//surA//aphA//rimO//btuR//prpB//deoB//xylB//afuC//gor//zapA//hdeB//fimH//frdD//xylA//alkA//frmB//ibsD//slmA//murJ//nagZ//rpnC//ompA//narQ//queG//adiY//iraD//garL//dkgB//rfbC//rhaT//rayT//yjjI//bolA//frmA//paaF//arnB//ygfZ//ycgV//glyS//leuS//guaD//rpmH//pspD//yagJ//truC//argK//umpH//yedL//nuoN//yhcN//glpA//ycfL//agaB//codA//trpC//potH//insA-1//tcyN//cmtA//envY//mdtN//kbp//holC//ygjH//frwD//fhuB//paaE//modA//purC//nrdE//trkA//ulaE//pppA//gstA//hyaA//puuE//yraK//ompT//trpD//rluB//cbrA//slt//trpB//frvB//yidE//clpB//uidA//ykfI//tyrS//fliA//rraA//ygfI//setA//aceF//cas1//tusE//folE//znuA//hflC//essD//gnd//amiC//aceF//rmf//ptsH//flgA//ulaC//dkgB//nagD//clsB//chiP//yaiV//yqcC//mltA//amtB//rpnB//adiA//lpxH//idi//csiD//mdaB//rfaC//fumB//gcvR//trg//nagC//araE//lolC//rzoR//rluC//yegT//der//yijO//uup//sbmC//malS//ribF//rbsD//fixB//cadC//ydiZ//srlR//modB//proV//yhaC//serC//dmsB//dgcQ//acrZ//chbG//xerD//wrbA//nuoB//ttdA//modA//ybhA//cpdB//holC//ptsH//allS//insH-5//hupB//queA//ygeR//rclA//mdtA//dnaB//
GO_0055129_5	iscS//acrZ//dinQ//
GO_0055130_8	wecA//glrR//
GO_0060003_10	insH-6//amiD//dcuD//baeR//
GO_0060255_5	rlmJ//csdE//lsrB//lsrB//yacG//ycjU//narJ//rraB//phnN//alpA//ykgA//menA//secA//hcaE//hchA//osmY//erfK//menC//dgkA//yccA//yiaO//yegS//uhpT//gpmA//gshB//hldE//fadJ//tusD//cysH//intS//rutE//dnaN//mppA//allC//napF//pabC//fryC//mraY//ybjL//eco//glrR//hypB//yhhT//cbeA//cycA//hipA//yggD//pyrB//gntU//kefG//dkgA//prfC//insI4//znuC//yceD//cadA//araF//proS//aaeB//deoR//ftsE//kdgR//eptC//ackA//appY//ycfS//nupC//mdtA//eptB//tatC//rhtB//rlmC//fdhD//dcd//zapD//lldR//moeB//gcvP//hdfR//wzb//holD//yodD//nrfF//pepQ//waaY//yjeI//purB//bepA//nth//yiiD//rffM//ydjH//glnD//mtnN//gltK//yghU//otsB//ttdA//yjjU//arnD//yceD//ilvB//arsR//sugE//aroK//relB//tusA//cpxR//mrdA//msrA//ribA//hycI//pabC//ydjJ//thiC//kdsB//hcaD//slyA//waaO//uidR//yccX//mcbA//ycfL//srlD//mqsA//rhoL//gloC//ldtD//livF//topA//cobB//panC//rssB//srkA//lplA//mazG//trpS//dacB//pyrL//ygeA//metQ//rlmN//yhbQ//ydfD//dsbB//tktB//dnaK//livF//katG//flgE//ybdZ//ybhA//yhbX//glsA2//ddpX//pdxB//brnQ//rho//yceD//ccmC//atpC//afuC//agp//hxpB//rbsR//uxaC//purU//mmuP//pagP//yehZ//ybaO//queF//tabA//hisF//pyrD//yhaM//cheZ//ffh//ravA//nirC//rutB//aroL//hdfR//eutA//gcvP//yghB//murQ//gcvA//hemH//lrp//agaB//lacI//sbcB//cysU//rpsO//ygeR//napC//yjiX//yjjB//hyaA//nadA//lhr//sfsB//tcyJ//aas//yajD//paaG//nimR//adk//htrE//yadM//waaS//yehB//waaG//trxC//bepA//rbsR//rsmB//ilvC//trpB//rfaH//fruA//rsmF//garP//prlF//proC//entC//yddG//frwB//tufB//syd//yrbG//cdd//hyaC//gfcE//pagP//rplP//agaR//hyaA//proW//uxuB//bcp//ykfI//nrdH//amyA//yciT//mog//arnD//fliM//rhtA//yagE//yedP//hisD//melA//mtgA//mdtD//osmE//ycgV//rplA//potI//asnB//yojI//ubiD//rplY//adk//yhbQ//cmoM//mrcA//yidC//purA//murA//erpA//aldB//malY//potB//hypC//diaA//nudG//entC//ampH//zupT//ybcL//yqjA//sdhD//ybhS//pinR//endA//hyi//uvrY//yeeL//nuoG//dtd//hicA//srkA//rrrQ//intA//hypC//ynaI//dgkA//atpA//ybhF//fdhD//nagZ//rplM//lsrK//nanT//mlaF//npr//sugE//ynfF//ybjN//lsrG//acpT//pinE//rhmR//waaB//lplT//livF//yjbG//dsbG//deoA//rplN//rpsH//tolQ//ybcC//pyrF//rpsQ//glcB//ydiQ//tdcF//cysA//tauC//emrY//cbrC//pyrB//rpsQ//rpiB//entE//trkH//yfaX//nikB//yagE//fadE//yfeO//ecpR//recD//dfp//insE-1//hycA//rfaH//gntR//mtlD//cysA//rraB//
GO_0060274_5	rsmG//
GO_0060326_5	yddL//
GO_0060341_5	mlaB//pgpB//
GO_0060491_5	pdxA//yeeY//nuoF//truA//
GO_0060566_8	phnO//
GO_0060567_8	iscS//rpsA//iap//
GO_0060699_8	cspD//bioH//sapC//folA//yhaV//
GO_0060700_7	dedD//lptD//yqhD//yfiR//wbbK//
GO_0060701_8	yfaX//srlA//narZ//pcnB//frlB//
GO_0060702_9	mltF//rnr//parE//dinG//dcd//
GO_0061013_7	paoC//wecB//mug//uup//mdtB//
GO_0061024_4	yadV//ybeQ//sdhB//rzoR//ptsG//mhpC//lpxL//exuT//wza//yidK//nagK//cobC//
GO_0061077_4	rlmJ//yafO//hemC//creC//pheP//fucI//modB//nagC//carA//rppH//yjhC//cdsA//rdgC//secG//nusA//sufE//yraK//fhuD//tyrR//yphD//insI3//hdeD//yjaZ//
GO_0061475_9	gloB//
GO_0061504_8	ydaN//
GO_0061610_5	yieF//
GO_0061615_7	phoQ//yihT//
GO_0061687_3	djlC//potD//mrr//fimA//hybA//pspF//
GO_0061720_5	tcyL//pgl//glrK//nupC//
GO_0061727_6	fucO//rcnR//dacC//rfaF//ydcT//mntP//tatB//yfdC//phr//moaA//zitB//livG//ybhI//pepT//ydjH//ycaO//rpsJ//fimB//tatE//pdeD//fdnH//nadB//ybbW//mliC//
GO_0061984_6	cstA//
GO_0061985_7	yoeE//
GO_0062012_5	der//sdhE//ccmC//trmD//yiaB//livM//aroB//cyoD//uspC//hsrA//prmC//
GO_0062013_6	frvA//pmbA//rclA//
GO_0062014_6	eamB//waaC//
GO_0065002_6	abpB//nlpI//chaC//eco//ppk//fdoG//fhuD//rplF//
GO_0065003_5	lacY//hslO//efeO//phoU//aaeA//ompL//tamA//yadG//ibaG//zapE//cdaR//ygfZ//metI//holA//slt//sspA//ybaM//garL//yfiR//fcl//mrdB//cpdA//fadI//yeiL//yciH//rcsA//thiQ//speG//nirB//sdhC//yhbY//yccX//yghB//purF//pppA//uup//arsB//yjcO//norV//dgcF//yigL//fhuF//rhaR//mcbA//glnA//narU//purA//pfkA//rutD//osmC//iap//vsr//glpC//gspE//ldtD//betA//prpC//rpiA//menB//gstA//hinT//nikE//flgC//serS//yddG//nanA//yhjB//rhlB//satP//ugpE//zapA//sgbH//ydaV//uxuR//iraD//rfaD//deaD//agaI//bioD//mioC//decR//rplP//ltaE//yjiA//dicB//ybhF//selD//yoaA//ubiF//yjiA//mglA//tatC//
GO_0065004_6	pepT//
GO_0065008_3	argG//ppx//dinG//gcvP//dfp//setA//nrdH//yahD//rnc//waaP//sdhC//ybbY//otsB//ppsA//crcB//cadB//tdcE//ycgV//opgB//moeB//lsrR//perR//dnaC//ybhD//fiu//malX//casB//acnB//kbp//clpP//wzzB//yjiM//cysN//putP//kefC//clcB//yneE//gabD//ispH//rpmH//ycjW//gstB//ytfR//mltA//ftsQ//exuR//nac//yphF//metC//folE//yfiE//hsdM//ubiH//mqsA//pinR//pgaC//rfaF//chaC//lsrD//yfgJ//bglX//ssuD//mreD//yagE//ppiD//yadM//fadH//yjjU//intE//ttdA//mliC//fpr//trmH//nudF//recX//narQ//pstB//yagF//mtn//decR//ptsN//yfaX//dppA//rpoD//hdeD//pgpA//yddM//csgD//yobF//idnK//ppx//fixB//tcyL//rbsB//puuP//evgS//kbaY//kdsC//cecR//pgl//msrC//opgB//yfaX//ykfM//glsA2//yjhC//ortT//atpG//uvrY//mdtE//cpsG//uof//glpG//dxs//ecpR//prfB//pinE//wcaJ//fpr//cadC//pyrL//yphB//mdaB//ansA//fepC//priA//ynjD//cdgI//mioC//yiaM//ydjK//
GO_0065009_3	gnd//rnd//fcl//pgk//yraH//kch//yqcG//galS//arfA//qseB//yjhC//ralR//mlaF//eutK//sapB//coaE//xylE//tauA//gmk//gcvR//cynS//mliC//fliG//dbpA//tcyN//mdtN//fucO//purA//npr//tolA//rfe//ubiC//melB//allB//oxyR//acpP//sufS//wcaB//selA//fecD//ilvL//emrE//napD//ynaE//ssuE//ydjK//malI//groS//glpB//yjbB//moeA//rhaR//yghW//ybjG//mngR//lapB//sucB//rsmJ//groL//nfi//iaaA//abgA//relB//yhbQ//yhdX//pyrD//pdxB//dgoA//prpC//phnL//ompT//artI//glcB//hscB//znuA//trmD//pgaA//
GO_0070084_7	fixA//
GO_0070085_3	frmR//bamB//
GO_0070178_5	malX//
GO_0070201_6	cydB//cysZ//sspB//
GO_0070206_7	mdoD//sufB//aldB//sdaA//
GO_0070207_8	fdhD//caiB//tdcD//agaS//
GO_0070297_7	metL//
GO_0070298_8	ydhQ//
GO_0070301_6	ppsA//sdaC//hscA//ynaI//paaC//mmuP//rhmD//glcF//rplN//nadK//
GO_0070329_5	potG//narG//
GO_0070413_7	yajO//rbsR//
GO_0070415_6	ybhI//secF//
GO_0070417_5	ghxQ//glnS//cbeA//agaB//
GO_0070453_7	yidA//
GO_0070475_7	treA//yaaU//nuoL//dut//kdgK//dkgA//pyrL//uspF//yehY//ycjQ//lsrC//yahO//macB//ynjD//proP//mnaT//glnL//tdcC//yqjI//
GO_0070476_7	ycjP//xanP//
GO_0070482_4	yciE//paaE//galF//pphB//
GO_0070525_7	ybdZ//phoB//rbn//glnL//
GO_0070574_9	emrD//flgJ//yjfP//fepG//
GO_0070581_8	yeaD//
GO_0070588_9	rnc//
GO_0070589_6	chbR//asmA//napD//rpmC//hxpB//caiB//hflC//narZ//acrE//proV//eutN//rsuA//cysK//atpE//nagD//pgaB//mlaF//sspB//lacI//ralR//ydjL//cueO//acrZ//yjhB//proP//yobA//yceD//mscL//yhcN//ypjD//yjhH//dapA//pyrC//rpnD//yfcP//truD//zur//thiQ//znuC//mlaB//insH-6//hha//wecB//
GO_0070627_10	mdfA//
GO_0070646_6	iscA//
GO_0070647_7	wzyE//
GO_0070689_6	dnaQ//ompL//
GO_0070716_8	hslO//
GO_0070726_5	sthA//norR//
GO_0070727_4	lpoA//mtn//flgM//metH//fdx//lsrR//dgoA//glnK//bamE//bcp//ycbB//lolA//rsgA//kduI//aroK//puuR//ydcP//
GO_0070778_6	arfA//deoC//
GO_0070838_8	menB//narG//yafE//manA//pdxK//ileS//mocA//feaR//cheA//yhfK//yqiI//fadH//mdtL//amyA//kdsA//
GO_0070873_7	yhaV//yjfF//
GO_0070874_7	ybhD//
GO_0070875_7	bluR//
GO_0070887_4	trpGD//mgtL//hemD//feaB//essD//dxr//ybeQ//sucD//iscX//mtr//cheB//cpdA//fadD//gltS//rfbC//yciK//cbl//ydiP//ppsA//yghO//acrE//nuoN//eutK//cutA//clpB//yqjA//dnaK//ybiH//fruK//rhsD//pyrD//gutQ//ptsN//yjhG//norV//htrE//yagI//dgoA//rtcR//efeO//idi//ynbD//yohC//nrfG//hyaB//codA//dam//ansB//thrB//qseB//argP//frlR//evgS//citG//murB//crfC//lolB//alsC//lysC//pgpB//
GO_0070894_6	rpsP//
GO_0070925_5	csiR//psd//gluQ//insI4//lysS//yjbE//srlD//mutT//panF//yidZ//
GO_0070930_7	rfaF//
GO_0070972_7	gpmM//
GO_0070981_6	araG//
GO_0070982_5	cysS//
GO_0070988_3	ydeM//eco//
GO_0070989_4	yghO//
GO_0071103_6	betB//sapD//yciH//yfaL//ypdI//dhaM//yebZ//gspJ//rng//pal//frdA//tdcE//sgcE//rng//tas//fabA//ydiQ//gadC//cysI//
GO_0071139_6	yieH//glpA//
GO_0071214_4	zapA//pdeH//fau//rcsB//wecC//sfsB//yjjW//leuB//gcl//selD//yfdR//yidH//fepG//mntH//pfkB//ybbW//pcm//mltA//lpxM//phoB//prfC//intS//msrC//glpC//
GO_0071218_6	cysD//
GO_0071229_5	ptsI//alaA//moaE//trpR//ndh//
GO_0071230_6	purA//
GO_0071236_5	ycbU//hslJ//argA//ybdR//pgpC//adeD//ybiA//sgcB//emrB//yagU//trmJ//pyrD//agaS//dusB//ilvM//glcD//yidE//gadE//
GO_0071237_6	nrfB//ilvC//
GO_0071241_5	prmB//spoT//ydaC//moaC//dppC//ycdX//livF//psuT//fadB//purT//arsR//mzrA//manY//rseC//nrfE//dnaK//exbD//
GO_0071243_5	sgcX//
GO_0071248_6	zwf//nmpC//wzb//rbsK//ubiH//yebQ//yhbO//gcvH//codB//crr//chbC//ratA//lsrR//metH//
GO_0071249_6	gor//recN//
GO_0071250_6	yqaE//tyrS//
GO_0071265_5	gsiB//mazF//btuB//lsrD//lrhA//
GO_0071266_6	yjjU//ybbN//
GO_0071267_6	ugpB//pgaA//puuD//
GO_0071270_6	rplM//rmuC//
GO_0071271_7	dnaT//ydeE//
GO_0071276_7	ybfE//cmtA//
GO_0071280_7	tauB//nlpA//
GO_0071284_7	ascB//
GO_0071286_7	gldA//secA//
GO_0071287_7	prmB//
GO_0071288_7	hemC//ppc//
GO_0071289_7	ilvL//
GO_0071291_6	kduI//
GO_0071292_7	rimM//flgK//
GO_0071294_7	cutA//purD//
GO_0071310_5	ygeR//rlmH//cmoB//sseA//hycB//eutK//atpA//mcrA//adeP//speD//rplA//
GO_0071417_5	mlc//cysC//rpsB//
GO_0071421_9	lpp//narG//gpsA//
GO_0071422_7	aldA//phoB//dmlA//
GO_0071423_8	hemN//
GO_0071453_5	nanE//yhgF//csgB//
GO_0071454_5	mltB//fliT//
GO_0071456_5	yhcN//
GO_0071467_5	cysU//ygcW//gpmM//recO//eutA//yhbX//trpA//hscA//waaC//smpB//pabB//
GO_0071468_6	hmp//ahr//mnmG//fadM//sanA//yadK//uhpC//yjbE//nei//rlmH//
GO_0071470_5	ibaG//ldtE//ydeM//yadC//trpR//rbn//rtcB//yobA//znuB//dmlA//
GO_0071474_6	ydaV//mepH//dsbD//potH//
GO_0071478_5	ibsC//tisB//tsaE//
GO_0071482_6	uacT//ibsD//erfK//
GO_0071483_7	sgrT//
GO_0071495_4	yidA//kdpE//agp//
GO_0071496_4	abgA//yfbV//mltF//erfK//ybaL//yadG//pdhR//tdh//phoA//mntP//soxR//bolA//flgM//ydaN//sufB//ugpC//yeaK//yeiL//argR//hokE//yfiF//ghxP//tnaB//cydC//pnuC//rffM//phnK//greA//rpmA//wecC//ydiP//pcm//yjhG//lpxK//nrfB//alr//oppF//rclA//nagK//yjiR//rhaB//pldB//ydcR//serS//tyrS//oppD//diaA//rne//rutB//rhaB//fau//moaB//sufD//
GO_0071500_5	rhaD//
GO_0071502_5	rof//
GO_0071545_6	yhdZ//cynT//
GO_0071554_3	folP//aroG//dam//cbtA//dnaN//gltK//appY//dtpC//mntR//trmB//yceK//rnhA//minD//ybhA//uspG//cheZ//rlmF//kdsC//slyD//cdgI//yjeI//ftsN//ampG//
GO_0071555_4	potF//glpA//yjfF//hexR//udp//umuD//cysK//moaE//csgG//amiD//ilvA//recJ//frmA//
GO_0071577_9	rplB//ydeM//ydaN//nikD//nikR//feoB//yrdA//
GO_0071616_6	gatZ//hofP//
GO_0071702_5	ubiE//nlpI//ivy//ymgC//secE//ghxP//ygfZ//ansA//tatD//ccmD//def//mnmG//ppiD//recF//yjjW//aroF//mltC//fliK//rclR//pstS//murA//waaY//hisD//allS//yehC//ompN//yahI//yfgO//nagK//trpE//wzyE//pgpB//puuC//yjeI//ileS//yegS//rlmI//rpsD//cpxP//lamB//xerC//lysR//topA//yrdA//ascB//tabA//rppH//oppB//yjbG//narW//yqjI//yfaX//ynbC//yagI//putA//potH//osmE//nudF//murI//oppD//dinI//mscM//opgE//gsiC//ldhA//malI//selA//dhaM//rclR//slmA//dxr//yggW//yraH//ccmH//hflX//fadI//fixA//mrdA//narJ//ycbX//yggT//ydiP//aaeA//gcl//entB//yfgO//bdm//msrA//bioD//zapD//sodC//ugpE//nuoI//bhsA//aphA//flgH//uhpC//ccmD//ycgB//tatB//rhaA//tbpA//yabI//motA//nudB//ymgF//pdhR//hlyE//ltaE//araH//rluE//ftnB//rlmL//djlC//recE//uof//rpmB//csgE//htpG//gsiC//yjaZ//adiY//parC//thiD//nupX//hprR//phnJ//yijE//eutD//gltI//yegD//gpp//hybO//aslB//folX//lysO//rapZ//rlmJ//lyxK//tamA//lpcA//metH//hcaD//rimO//potI//vsr//rplB//spy//ynbC//araC//cusB//lolB//yjhI//ampE//rpiA//opgC//rseB//cdaR//amyA//pstB//nadB//lipA//yhjR//glnL//ruvC//leuC//ssuC//ymjB//proS//nudC//fliL//bioA//sdhC//pgpC//rutR//yjjV//mglB//csrD//rzoR//tsaE//bcsA//topA//mprA//gadC//yfcR//ydeT//dkgB//yciV//galT//sbmC//lsrD//deoD//purC//galS//yaiW//ygjR//uhpB//zupT//hflK//ldtC//rraA//seqA//rpmE//rsmH//fadH//chbA//pabB//holC//flgB//phnL//hflX//yehX//yciV//aroH//mngR//yfdS//mscM//ygcO//uvrY//tmcA//fliZ//slyD//nemA//tmcA//yfdO//glsA1//nuoL//yaaA//hha//narX//hsdR//eptB//fimH//ybiI//relA//glnH//fdrA//puuA//mdtM//selU//dgcZ//cbrC//ydjK//fur//yrfG//rpoD//glpF//nikA//narK//spoT//ilvN//yehA//alr//mntH//topAI//paaJ//serA//fumC//manA//trpR//uraA//ascB//hicB//aspC//yqeF//eutD//uvrD//oppB//thiG//folX//intE//lpoB//tar//malQ//yiiD//lplT//grpE//menB//polB//actP//cysE//dgcZ//yciV//ypdI//yggP//narW//yqeG//clpP//ychF//sapF//ydfH//cdaR//gudP//etk//paaF//pflC//mazG//nudF//hybD//sgcC//fryB//pckA//pgaC//mrcB//dctR//glsA2//yijE//ycfH//rusA//entS//yqaA//yjhC//gatD//agaR//yehB//ybhP//intA//dinJ//yfdS//dicC//sgcE//ftnA//thiE//dacC//ybiW//elaD//glnD//fumC//entS//scpB//ybiY//xisE//cpsB//gadW//grxD//hsdM//yqiI//allS//ptsI//frwC//uhpT//fadI//ompN//scpB//thiG//agaR//purL//yadC//ymgA//tsgA//ydcM//preA//prmB//mltA//yqgB//pgpC//nanA//nudG//etp//mqsR//yhjA//bglX//yfaV//yfcQ//mcrB//ybdR//ampE//hycA//amiA//tolR//yqaA//arfB//paaX//argD//clsA//thiE//intF//hpt//ompF//yohC//valS//glgB//pgrR//ompG//ftsK//proB//nrfF//aidB//asnB//yfdS//
