#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	aldB//asnA//glpA//lacY//
GO_0055085_5	yeaV//yfgO//efp//dbpA//yafQ//rutF//ftsK//gldA//bglF//aroD//nlpA//yggD//gltD//ychH//agaR//yhjA//ratA//pck//melB//ppiD//serA//flgA//wza//aroA//arnB//mraZ//yhcF//minD//priC//yqeG//ptsP//recD//rpoS//fnr//ulaA//sppA//kgtP//apaH//pnuC//nagA//dacD//blr//ttdA//pgaC//mog//rsmE//casC//prmB//rutE//entB//mazF//cysS//ytfP//serC//ytfQ//mngA//yhbO//speE//degP//idi//recA//yddL//yibA//bamB//recQ//pgaA//ybgQ//cspG//ssuA//sohB//mliC//sfmA//yqcG//rpiA//dgcJ//nirC//pflC//erfK//ogt//oppF//yggF//yegS//ybhP//nhaA//fruK//tolC//lplA//ybdH//mrcB//mdtK//recD//purC//fucA//asmA//corA//hslU//murP//fliL//hdeB//ybiW//fruK//ybiY//ulaE//gltX//ghoS//prfB//zwf//yraN//tusD//rsmI//ydcI//clpB//yabI//moaC//tauB//yphF//ytfP//paaH//sucB//allC//hsrA//ebgR//ybfA//lgt//cmoB//greA//atpF//artM//lpxD//csdE//trmI//topB//mog//cysS//trpA//rplW//dsdC//metR//ptrA//nudF//rapZ//zitB//relA//mrcB//ftsB//rhtC//abgT//yehZ//glpA//oppA//rclA//panZ//csgD//nepI//ghoS//arnB//satP//yjhB//guaD//helD//eptC//cheZ//malX//gph//fadR//yfgJ//fruK//rlmN//ybeY//efp//mtlD//potA//yiaM//ugpC//ydcO//accB//nemR//rstB//aaeA//rarD//yraJ//argB//cysP//dcuR//copA//hlyE//tabA//recO//yddA//yagE//htpG//yfeW//ydiV//lptF//rluF//umuD//murR//tdcR//yqcG//hflK//ychO//yjjW//ybjX//fieF//ggt//abgR//gdhA//fbaA//ampD//nrfC//smpB//ygdG//atpD//eutR//recA//asmA//cysW//polB//torC//artQ//abgT//pdeL//pflA//adeD//fabH//ybcQ//opgH//frwC//flgC//folX//gsiB//queF//aroC//ybdO//fdhD//dkgB//ligB//ybaO//fecD//rspB//dicA//gudX//pinQ//folA//tldD//metG//fnr//xylB//ihfB//atoS//ghrB//nrfB//pnuC//frmR//recX//rfaF//yebQ//surE//hflX//mepS//yciH//dgcM//fabA//fhuB//ycjQ//rpmB//flhD//rplK//yoeE//mlaF//setB//yggT//baeS//bioF//dmsC//pepT//minC//ygaV//ccmC//ybaM//ubiX//rpmC//agaV//accC//ugpB//rplC//yjiR//tdcB//hycB//sfmA//pykF//symE//puuB//yobF//mdtM//glmM//tisB//cedA//hslU//tnaB//gadE//yieH//dinG//yqiJ//accD//phnN//frdB//purF//yccA//mrr//dbpA//cas1//cueO//gudX//rzpR//mcbA//ygaZ//cyoA//dacC//ycbV//mdtF//yfiC//rtcB//ygfA//tomB//yfaE//rzpD//fic//yjhB//yadM//fdoI//mreD//yfcQ//gltL//epmB//hybD//yfcU//rimK//flhD//cysS//yciE//yegT//ldcC//thiC//dacC//gnd//ygbL//ssuA//lpd//uspE//amtB//paaF//ynbC//rayT//yeaK//rpsK//pyrC//yhaM//yhfS//hypA//accA//yfcA//dedD//pspC//agp//frlB//yqiG//rfbD//flgC//focA//ugpB//pdxH//prfA//ldtC//ydbD//bioD//exbB//relB//waaC//argE//rpsH//yphF//ftsL//yfeX//tcyL//envR//yijE//tdcR//ybiY//rsmI//nuoH//uxaB//yqjA//rpsT//degS//rhaB//cpxR//uvrA//ymfA//ykgM//ftsZ//cyaY//mltD//uxuA//yehA//hisF//dppB//glgS//glmM//cusF//yjfP//tyrS//gspF//osmY//yhiM//cho//serB//folC//nrfD//sfmA//matP//bepA//proQ//atpD//bioB//trpGD//pgpA//panZ//waaF//rlmJ//envZ//alpA//
GO_0055086_4	malQ//cysS//araC//viaA//ampG//lit//tusC//ubiF//yciA//nth//ortT//alpA//entD//livH//ygbM//ypdB//phnC//ihfA//iraD//prlC//yieL//rlpA//frmR//iscS//tsx//waaS//paaB//pdxA//nuoH//rdgB//tcyJ//yfhH//yphC//acrF//mgsA//malX//acrF//hiuH//ypdI//pdxH//tcyP//ydcI//putP//speD//sgcA//bglH//mscL//chbF//rsfS//yqeG//aroE//zitB//dcuA//umuC//napC//hisG//dgoA//tyrS//aphA//aroD//mdtE//asnC//recN//murR//mglA//tehA//lsrB//proQ//hslR//nepI//lolD//degS//paaF//malP//glnS//msrQ//insB-4//dapD//paaK//uidC//gatD//lptG//cvrA//bglH//fnr//srlD//yehC//bluR//fecC//pck//sgcX//pdeR//ydeO//chbF//yihT//bisC//frvR//treB//modC//norR//plsX//iraP//gstA//sdhA//dgt//yidP//fucP//argD//ndk//pflB//dcuD//gcvT//htpX//ptsP//paaX//insI-2//rpoS//ralR//yiaA//mqsR//rhaA//thiC//ycbV//atpB//cydA//ydcZ//ypdC//malE//melA//yqcC//ptsG//sgcR//bolA//ariR//gldA//yieK//ribE//yagE//yaaY//fepE//hlyE//gpsA//frmR//frvA//tap//cdh//ddlA//lldP//mfd//sdhE//ygaZ//trmH//rlmE//rpmE//uhpC//trpS//torS//pbpG//murD//rclR//flgH//ydiQ//lysR//tsf//tcyP//rraB//lolE//menF//yjjG//tldD//dgcF//rho//
GO_0055114_3	cyoC//hsdR//bfr//fliT//ybdM//gudD//gpmA//ftsE//tufB//rpmH//mdlB//yneJ//murI//yehZ//cysM//sugE//speE//nrdG//murP//sgbU//rpsH//rmuC//xseB//zraR//fryA//mscL//nimT//ftsA//nuoB//rplA//adiA//zapE//moaE//adk//arcA//yiaA//oppC//yahF//tbpA//casD//insI1//tsgA//ytfE//ldcC//eptC//sapB//ompR//ibsE//opgE//aas//fnr//tdcG//fucI//rmuC//pnp//rclR//rihB//yqhC//hexR//prpC//ispA//queC//tag//cspI//yiaU//ybjL//mdtE//fre//ydcZ//ygbN//cysC//yhdZ//ibsB//yciE//rhmR//sapF//envZ//nrfA//yccA//rcdA//yciG//ettA//atpB//flgA//yijO//phnN//pspA//pdeL//murD//xerC//bglB//yieK//icd//hybE//mnmA//hupA//crl//citG//rcsF//casE//rhlB//frsA//acrR//galS//gsiD//nikC//yjiQ//yjjW//frmA//yihU//appA//pth//deoC//tauC//frdA//yaaU//ybiV//mzrA//maoP//relB//hemD//greA//dsbG//setA//paaC//chbG//chbC//malG//satP//sgbE//sfsA//cvrA//atoC//crp//adiA//nanC//ecpR//bluR//rph//purD//casD//speE//xerC//adeQ//glnL//hicA//ccmC//yihX//rcnB//degP//entF//cueO//potC//cheB//livF//dtd//vsr//cvrA//yieE//tdh//casD//yjhC//atoS//glrR//purL//ydfD//yhhY//rsmA//psuT//uhpB//rtcR//yhdW//glnP//npr//paaH//yqeF//gutQ//lpxP//pck//hisC//cydA//rplC//nikB//yajL//rluD//flgG//uhpA//tyrR//yebQ//ispF//ugpB//yiaB//
GO_0055129_5	lptE//opgE//hycH//
GO_0055130_8	lhr//erpA//
GO_0060003_10	rfaF//idnK//atoC//wzzB//
GO_0060255_5	bioA//selB//dapF//rhaR//lgoR//ydhQ//cmtA//hda//purN//cpxR//frlB//srmB//yihI//rsmI//ubiB//carB//ais//lysS//purL//ygaZ//ubiD//hycI//ydjH//prfA//pykA//rdgB//mutY//ybiJ//waaJ//rutA//lgoD//rfbC//caiD//araG//aaeB//gntR//yceD//argF//acrD//ompC//deoR//acrE//thrS//insI1//paaK//metB//gpr//feaR//gmk//rnlA//rph//lpxL//entE//ampG//rclC//gudP//yraR//appY//rfaE//mlc//napB//yfiF//mlaC//iscU//proB//pgm//hflX//bamE//yfiE//ogt//xapA//ytfT//murQ//metC//ldhA//nuoH//nikE//uraA//ubiI//gapA//yfcG//rseC//nuoF//yahB//hycH//flgD//rfbB//zraS//fklB//speA//ispB//insA-1//yedP//wzc//opgH//gmhB//yigB//frc//murI//dsbD//baeS//hpt//argC//pinE//azoR//clpA//mltC//holB//rsuA//torY//nagK//pflA//yidK//spy//hofO//nrfA//metK//iscU//rplD//phoE//ybdZ//yobF//opgH//yihX//ftsA//yjiM//trmA//ybaK//fhlA//accC//rhaB//tsgA//idnO//ycjU//ydeT//surE//rplR//msrC//cptB//entS//rfaH//yhjG//cydA//frlC//hyfF//ybdM//glxK//yneJ//yejB//dhaL//hdfR//yafC//narI//ygaH//sodA//acrR//hscC//pdeH//cfa//mltF//hybO//frwB//sucC//rbsA//yccA//rsmI//ulaC//bioC//fryC//alpA//dsbA//chaC//rsmC//mhpB//potA//murI//recR//phoA//srlD//dpiB//ligB//kdpE//yidK//xanP//yjiR//pyrH//ydcT//phoQ//insI3//phnJ//insK//rfbD//bcsA//aceA//afuB//panC//mntS//ccmA//manY//atpG//lipA//rplA//ybiY//yaiV//ycgV//pstA//sfsA//hflK//ycgR//cheB//chbG//moaD//paaZ//rpmB//yfjV//zntR//yidC//xylF//betA//treC//dsdC//acrR//ugpC//argC//nrdD//yihO//yidE//narP//rlmF//rpiB//ynjA//oxyR//aaeB//citX//uvrC//ydcT//yceD//yhhZ//kdgK//ddpA//cysZ//soxR//ldcC//bamE//gsiD//gltX//ibaG//maoP//ychO//fixA//rcsD//yiaB//arnD//yghW//fkpB//iaaA//ybaK//ghoS//dgcZ//glnA//proC//tehB//phr//roxA//tnaA//flgG//mdtM//yfcF//aroH//gutM//grpE//garK//rlmC//chbG//rbsK//hemG//ychF//uhpA//tehB//sucD//ybhD//dsbC//ypdB//mdtN//sohB//tauB//yhjR//recC//recF//ykgA//intA//hpf//yidZ//waaA//mtfA//flgK//mngA//rpsK//ydjK//uvrB//yebK//cysM//hupA//intS//selU//hybF//frvR//yjiR//rapA//ebgR//kbp//rho//yafN//glyS//narQ//cmk//casA//wcaJ//rclC//rnhA//fdoG//paaG//tcdA//yafS//galF//acpT//agaV//frwC//hokE//queD//alaS//artM//rarA//glmM//fruK//mnmG//hycI//sseA//pdhR//metQ//dapD//hyfR//trmD//selA//fixA//ybbY//mtfA//alsC//ttdR//btuR//queA//envZ//trpC//yhjR//
GO_0060274_5	zapC//
GO_0060326_5	yhdW//
GO_0060341_5	tyrA//lsrK//
GO_0060491_5	appY//glcB//leuD//rplE//
GO_0060566_8	ydiF//
GO_0060567_8	hipB//rbsA//kdpE//
GO_0060699_8	tsgA//rfbX//yaaU//rpsG//rdgC//
GO_0060700_7	rpsI//hofN//rcsC//acnB//djlC//
GO_0060701_8	frlB//frwB//matP//rutA//intZ//
GO_0060702_9	tcyP//yafO//arnT//actP//yfdO//
GO_0061013_7	yfaU//pliG//recR//lamB//seqA//
GO_0061024_4	mdtG//cho//epd//ahpC//cusS//yghO//trpR//rplS//gutM//rutB//scpB//rfaF//
GO_0061077_4	lolC//surE//entC//mlc//dgt//yhaO//topAI//topB//wbbK//ymfA//cmoM//tdk//gmhB//iscU//carA//panZ//valS//fhlA//feoC//leuD//tesB//yebQ//argB//
GO_0061475_9	thiC//
GO_0061504_8	alaC//
GO_0061610_5	yraN//
GO_0061615_7	acpS//hybC//
GO_0061687_3	pinR//yhgF//pnuC//rplL//dsbA//ygfX//
GO_0061720_5	rihB//yeiE//yhjX//ydaN//
GO_0061727_6	hyaB//mntS//deoA//bamA//leuA//mdlA//argG//yagF//mdtL//glpG//uxuB//cysS//mukB//astB//flhE//def//ftsQ//mdtL//kdpA//exuR//yehT//fadJ//cheY//sdhE//
GO_0061984_6	rimM//
GO_0061985_7	cheZ//
GO_0062012_5	yqjA//minE//yadM//rplP//metH//clsA//yagF//bioH//waaC//fabG//rraA//
GO_0062013_6	umpH//cusA//obgE//
GO_0062014_6	ulaR//btuR//
GO_0065002_6	nanS//cbpM//umpH//ribE//glcD//groL//csdE//tatA//
GO_0065003_5	tisB//btuC//pdhR//ubiA//rnt//ydiQ//ubiH//umpH//idnD//paaG//sufC//qseB//eutR//mqsA//waaO//chaA//nikA//greA//yoaB//htpG//mdoG//essD//rimJ//glyS//frvA//murC//tsaE//ribE//ycjR//rsmH//aas//yidP//nadK//yahO//appY//kdpC//uspE//adeD//glsA//uxuR//icd//gatA//mdtQ//adeD//fecB//yieH//ibsC//flgH//insE-1//gnd//coaE//rnhA//dppD//fucI//essD//guaD//greA//bglA//artJ//ybiI//yodD//tolC//atoS//tgt//yiiE//luxS//rfaQ//galM//ydaN//coaA//rpoD//yidA//tgt//rplQ//yjhH//yhjR//lacZ//mdtF//yciH//pgaA//gntR//trmD//kduD//rpsA//araE//aaeA//rplT//fetA//entF//yeeJ//yeeY//opgB//
GO_0065004_6	mltG//
GO_0065008_3	prlF//bdm//yadG//icd//araB//rplM//malI//ftp//secG//deoD//bioD2//ratA//fadI//osmY//speD//pabA//nfsB//ompL//mcrB//fdoI//casE//mnmC//ibsD//speF//selD//potC//hofN//cas2//nlpA//yfeX//rcsA//endA//ybbN//sxy//yiaT//rutD//yohD//patZ//sbmC//yghU//ymfK//bglF//dsdX//rtcB//aphA//hldE//lgoR//melB//yjjQ//yciA//xerD//fadL//ybjN//modB//yeeJ//dacC//nmpC//dtd//cynX//mtfA//yghB//srlA//ynfL//argE//yedP//thrA//thiP//rpsP//recR//ybbY//ruvC//ais//hiuH//ibpB//elfG//melB//glnP//rlmA//nikD//glpX//queE//pal//aroE//uxuA//pdhR//rlmJ//bipA//ribE//yggN//ampH//ccmG//ycjP//mdtD//mhpR//zntA//emrD//nikC//wbbK//ushA//yhaM//fes//ymgC//galE//fhuC//yjhC//yqjA//rclA//alkA//ubiI//mtn//rcsD//hcaC//yhjX//pdxK//yjhH//bamD//cysG//garR//yedP//yjaZ//ffh//skp//lptG//udk//rfaB//sucA//sodB//csgF//rarA//gshA//nadC//
GO_0065009_3	pgl//rhoL//hycI//gcd//etk//rtcB//ydeT//flhA//hemL//ghoT//dedD//frsA//bamD//purB//rpiA//nudG//ydaN//cheZ//clsC//dadA//sgrT//amiC//kdpC//flgE//pspG//ravA//ccmD//menH//galE//yieH//melA//asmA//lysS//deoR//gspJ//proP//gspE//ettA//rsfS//purB//yhbO//thyA//emrY//rsmA//ygaV//cusC//ybhS//roxA//yfaX//iscX//hofC//dgcN//insH-5//ybdM//fucK//speB//lptE//ybhF//leuC//trpL//yehZ//baeR//ygcW//narW//bsmA//puuC//mdtQ//rimJ//uxaC//eno//phnC//rfbX//blc//tcyL//sfsB//degP//pstC//
GO_0070084_7	pflA//
GO_0070085_3	degS//tsr//
GO_0070178_5	glpG//
GO_0070201_6	nadK//rfaG//polA//
GO_0070206_7	rbsB//udk//lsrR//ygbL//
GO_0070207_8	speB//potG//gntP//msrQ//
GO_0070297_7	glcB//
GO_0070298_8	yeaE//
GO_0070301_6	sppA//pepN//ydiR//livJ//dcp//gudP//grpE//murI//bioF//ybaQ//
GO_0070329_5	abgB//rdgC//
GO_0070413_7	tdcC//eptC//
GO_0070415_6	phnC//ibsB//
GO_0070417_5	yedP//rlmG//fixB//xisE//
GO_0070453_7	cydC//
GO_0070475_7	folP//grxD//ymjB//rhaD//yqiJ//rsgA//galK//pckA//dtd//thiD//yaiW//adhP//focA//csiR//dut//hsrA//hypB//yibH//yahN//
GO_0070476_7	ibaG//ybiS//
GO_0070482_4	gstB//cadA//diaA//ybgP//
GO_0070525_7	add//hdeA//dhaM//ydcI//
GO_0070574_9	frvR//tisB//nuoI//yihQ//
GO_0070581_8	lysU//
GO_0070588_9	yfcR//
GO_0070589_6	trxC//ompF//mngB//setA//yjfP//sgbH//essD//rimM//metK//cynT//fic//srmB//rluE//hupB//yicJ//malZ//ugpA//erpA//intS//sulA//argS//rraA//nrdF//tabA//menF//yagU//kbaZ//rpsB//gph//agaC//ubiC//erfK//ydeO//waaJ//ubiH//ygbM//tdcD//dppD//der//lolC//cdd//ygbL//aceF//
GO_0070627_10	glvC//
GO_0070646_6	potA//
GO_0070647_7	moaD//
GO_0070689_6	lptC//baeS//
GO_0070716_8	yiaN//
GO_0070726_5	dgcE//rfaC//
GO_0070727_4	hemG//dgcQ//hprR//proW//betB//opgE//yfjR//ydeT//intE//dedD//cra//thyA//murA//waaC//yqeA//cueR//ybaQ//
GO_0070778_6	treR//cydC//
GO_0070838_8	ravA//pal//tdcG//wzc//truB//flgD//lrp//bisC//tsaB//sdaB//rpmB//ygeA//ycaN//pspA//trpB//
GO_0070873_7	pepD//manZ//
GO_0070874_7	yfcV//
GO_0070875_7	phnM//
GO_0070887_4	ogt//sbcC//minC//pgsA//ygaV//rpoS//yadM//pgaC//yidL//map//alaE//ydeT//yagE//sspA//ygiS//gmhB//glpB//phoU//ldrD//yjhB//rplX//nrdA//rplF//ybhA//yehD//ycjD//rhlB//alkB//sgbE//tdcF//ruvC//adeQ//leuC//fhlA//yjbG//rmf//tsx//rhaS//ada//plsB//bdcR//mhpT//ybbY//fimA//yjiR//napD//fimH//allC//puuD//yajD//yehU//ypjD//viaA//yneL//bamC//pntA//relB//yjjB//bcsA//mlaD//
GO_0070894_6	trmB//
GO_0070925_5	def//prmC//hybD//hybO//mhpC//sdaB//agaS//ydcR//rpsQ//yihS//
GO_0070930_7	ariR//
GO_0070972_7	pinQ//
GO_0070981_6	zntR//
GO_0070982_5	cspE//
GO_0070988_3	ycjD//rplQ//
GO_0070989_4	thiC//
GO_0071103_6	tolA//folX//lipB//tusC//csgB//uvrY//ihfB//flgA//pykF//hisA//rusA//galR//ydjM//rzpR//frc//mglC//uvrY//fdoI//aroF//
GO_0071139_6	aldA//fucP//
GO_0071214_4	sdaC//mprA//ymgC//yihT//yiiM//yieE//ybaQ//yhaO//setA//lon//ssuA//mglC//nikA//flhE//bssR//katG//yafQ//rhaA//yehC//cobC//lysC//rfbC//insE-1//yhjB//
GO_0071218_6	fixB//
GO_0071229_5	galP//rclC//rluF//rimL//rssA//
GO_0071230_6	yibH//
GO_0071236_5	nsrR//speG//sapA//rplB//aroK//atpA//yceO//galE//iaaA//hybD//yeaG//tilS//priB//caiF//lgoT//dcuS//sfmD//argI//
GO_0071237_6	ygjK//srlR//
GO_0071241_5	ypjD//cobB//glsB//envY//yfcG//insB-4//btuR//yiaA//ribF//tdcE//serC//rhaT//mutM//yhaC//metB//paaE//aroG//
GO_0071243_5	rpsT//
GO_0071248_6	chbG//abgA//dgcJ//rplK//rutE//gcvT//xylE//ycjU//yphC//lysA//potB//rclB//yddA//pckA//
GO_0071249_6	purU//ygfI//
GO_0071250_6	agp//fabR//
GO_0071265_5	ldrD//crl//ydhK//rpnA//sbmA//
GO_0071266_6	arsB//yghG//
GO_0071267_6	rpnA//gluQ//nrdG//
GO_0071270_6	fre//garL//
GO_0071271_7	alsE//yajQ//
GO_0071276_7	gudP//metL//
GO_0071280_7	tsx//folA//
GO_0071284_7	tauB//
GO_0071286_7	elyC//efeO//
GO_0071287_7	araG//
GO_0071288_7	mppA//yoaA//
GO_0071289_7	entE//
GO_0071291_6	nrdI//
GO_0071292_7	ybhR//yajL//
GO_0071294_7	fliT//hisD//
GO_0071310_5	gudD//yfcF//yfeX//dnaC//ftp//yqaE//tdcD//secY//panE//yfgJ//chpB//
GO_0071417_5	yibF//bipA//rfaQ//
GO_0071421_9	ycgB//selU//ybiX//
GO_0071422_7	yoaA//yagE//wecE//
GO_0071423_8	yfdC//
GO_0071453_5	nrdI//ybeQ//thiG//
GO_0071454_5	cydB//yebQ//
GO_0071456_5	ptrA//
GO_0071467_5	mhpB//mukB//rpmE//menH//flgB//gph//xylE//nikE//bioB//rfbB//arnB//
GO_0071468_6	fpr//yieK//sdaC//adeD//cyoD//nrdB//yfaE//yqjI//xisR//lasT//
GO_0071470_5	opgG//caiT//yiiE//opgG//mdtQ//ynhF//rplL//ribD//ybeQ//dcuA//
GO_0071474_6	sgcB//ygjK//casA//rcsF//
GO_0071478_5	yqcC//mppA//mhpD//
GO_0071482_6	mglA//flgC//fliA//
GO_0071483_7	pdxJ//
GO_0071495_4	mcbR//mmuM//intF//
GO_0071496_4	ghoS//tauA//folX//yfcU//hprS//rfaQ//bglB//tyrS//napA//yidR//aroA//nrfG//qseC//cadC//yaaJ//yjhB//prpD//dacA//lptA//yagG//phnP//pflB//rcsC//insB-2//rsmE//paaB//abgT//atpE//rpmE//ftp//rcnA//rsmD//patD//dcuS//yedF//mlaB//yjjV//uxaA//yhjG//frmR//ihfA//sapF//macB//lpxP//glnD//yfjV//yphB//hha//rutC//yfdS//waaP//yebK//slt//
GO_0071500_5	ispF//
GO_0071502_5	kdgK//
GO_0071545_6	agaW//cobS//
GO_0071554_3	exuR//secE//ftsL//yiaT//pncB//cstA//hscA//guaC//thiL//ycbU//ccmF//nfsB//glsA1//yqhC//dtpC//ugpA//ycfL//torR//torR//accD//rpsG//glnL//ydiP//
GO_0071555_4	pgpA//ygiN//insI-1//livH//kefG//ydgA//mhpC//lasT//yihQ//fkpB//truA//secF//patZ//
GO_0071577_9	sgrT//argT//hprS//insI3//amtB//gph//yfcP//
GO_0071616_6	ybiY//ygfI//
GO_0071702_5	tcyN//dnaN//glsA2//aer//norR//mdoG//secM//emrE//yidK//rimP//narG//tap//nlpI//mlaB//yqcG//glk//tsgA//seqA//secG//yhjB//waaL//ygeR//msrB//uvrD//yahB//pyrE//ubiX//preT//ribC//uidR//gltK//nuoH//emrD//mepA//grcA//ppk//radD//cof//fdhF//yhjR//ptsH//ulaR//ydfD//pheS//rplJ//trmB//murD//nupC//yiaN//yehX//insB-4//aroE//fdx//insI4//mrp//glnL//suhB//yeiG//iscU//hyaB//etp//bglA//asnB//fdoI//mnmE//potD//rsgA//dapF//pgm//cobU//cysE//fhuF//ygjK//copA//fdrA//pdeF//hns//zapD//cysG//pliG//treR//yiaA//hokE//rsuA//ygiV//speC//argA//hofN//nth//entB//emrB//sapC//hmp//pgl//rplT//vsr//purT//yfcG//uspG//nupG//truD//mioC//fsr//cyaY//rplQ//mpaA//uidA//proP//ompT//argR//yicJ//yfbS//pstB//rplN//ydeT//dgcF//rluC//rplQ//trpS//mioC//yjjU//nagZ//higB//arfB//hiuH//cusS//dkgB//gspI//argP//codB//rfe//valS//gspE//xylE//dapA//etp//cobT//rfaD//ppsR//oppC//ttcA//nimT//rhaR//yieE//puuE//nadE//rsmJ//trpS//iraP//yjtD//yggT//clpP//cysZ//malP//cas1//dicB//prpD//manX//yohD//iscX//ydcM//yneE//frvR//dnaQ//dapD//oppD//otsB//tsaB//pdxK//sfsA//dhaR//pdxH//narP//araC//clsB//mutM//minE//glpT//dsbC//fadM//nfo//tsaE//pheM//tpx//ampH//dsdA//iraP//hcaD//gldA//atoC//rluE//yhjR//azoR//cecR//cusC//rtcB//sdaC//fdx//yfhM//degS//hlyE//cyaY//ileS//srlD//rnhB//prfA//arnE//caiD//raiA//xylB//lptG//treR//pcm//groS//ymfA//rplJ//pckA//moaA//ygaZ//oppB//narK//clpB//cirA//mrr//rplJ//ybhF//speF//psuT//ycaO//artM//clsA//bglJ//yafN//ybhP//dsbD//yaaU//gcvR//aspS//elyC//yciA//tatD//holB//edd//ppiC//secY//cirA//lysA//rplM//acpT//xylR//arnE//artJ//katG//tolA//glmS//ralR//moaC//ispH//arnD//gcvP//deoA//sugE//nhaB//yjbF//gadE//yghW//mdtQ//leuO//phoA//rarD//bepA//lolC//tehB//tolQ//feoB//arnF//ebgA//narU//lacZ//hypD//obgE//ytfT//dinI//insB-4//def//dcuC//frdD//proC//rplX//ytfQ//ugpB//moaE//yhbY//hycH//mdtN//ansA//dusC//cydB//yfgJ//hybG//chpB//yihR//ymfK//yneL//pgi//ykfM//hcaC//yajL//slt//pheM//asnC//argR//pspG//ampD//ydiQ//lptD//flgM//feoA//glcA//alsA//ilvL//nudF//sbp//rpsG//ubiX//tehA//ilvD//bcsA//yahF//yhcN//nanR//ypdF//corA//ydhJ//cyoC//pntB//wzb//setB//livH//uxuR//yfdS//xthA//yaaY//arcA//preA//blr//ygeW//nemR//sfsB//satP//eptB//yegD//nagE//dppD//aceA//frdA//manY//ydiZ//rppH//ynfF//mglA//slmA//yabI//acrB//menH//yhaV//pckA//mutT//nfi//cbrA//recF//phnN//trpS//abgB//gsiD//csdA//kdsB//aer//yfcA//gatC//hisA//hofM//rhaD//yhaC//ybiJ//grpE//epmA//ynjD//yiaN//uxuA//
