#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	fecD//bhsA//ycdX//zapC//
GO_0099132_7	kdgT//flhA//rsmF//viaA//pdeK//ibpB//codA//ccmE//gpsA//pcm//aroH//yagU//nirB//ybhA//nimR//yihV//yjaZ//ampD//rsmB//araB//aldA//smpB//torI//
GO_0099133_8	pliG//clsB//prpC//asnS//dfp//topB//ybiW//nagZ//zitB//umuC//cueR//xylR//hcp//rhaB//narP//yhcF//acrE//xylA//yhjV//chpB//
GO_0099587_7	dcuR//rpoS//
GO_0101030_8	yadV//
GO_0104004_4	yciF//murP//rarA//setA//dgcT//guaB//allC//lhr//msrQ//parC//yabI//ybaT//pgpC//pcnB//insA-2//rutB//yaaY//yafE//ibpA//proS//ygiS//cstA//rplL//hisH//
GO_0110017_7	gltS//
GO_0110095_4	ydfD//yajL//
GO_0140115_6	pepN//ghxQ//rlmC//mnmE//mdoD//
GO_1900190_5	queE//cdd//moaA//yajL//hyfC//rlpA//rnb//tbpA//yoeB//glnS//pmbA//bolA//secB//
GO_1900191_6	hflK//crcB//ompW//ggt//
GO_1900192_6	pgaC//puuB//
GO_1900231_6	hypA//phoR//umuD//murE//rhaM//
GO_1900232_7	macA//thiD//mraY//
GO_1900233_7	proB//
GO_1900371_8	dsbB//
GO_1900372_9	flgI//
GO_1900376_6	sodA//cmtB//bsmA//
GO_1900377_7	ycbB//
GO_1900378_7	ibsB//
GO_1900542_7	cyoD//
GO_1900543_8	potE//
GO_1900704_7	yohD//
GO_1900705_8	proV//
GO_1900725_7	yraR//
GO_1900727_8	nrdF//
GO_1900749_6	rlmG//
GO_1900751_9	dld//
GO_1900866_6	relB//
GO_1901068_8	gloC//cpdB//hypA//mepS//rpoS//recB//rimL//casE//mtlD//sxy//ykgM//
GO_1901069_9	nagZ//
GO_1901070_9	malK//prfB//aspS//lolE//
GO_1901071_6	gstB//sgbH//groL//yicJ//bfr//
GO_1901072_7	mntH//yjcO//gfcE//iscS//
GO_1901135_4	atpG//bolA//ulaE//tusB//ygbI//tilS//yfcF//gsiC//hsdR//bdcR//fadR//amiB//cydD//lysC//yahK//hemG//priC//mocA//secY//iaaA//oppA//sodB//yeaD//nac//nikA//nadB//viaA//sucC//adhE//mlc//uxuR//rlmD//putP//ugpE//dmlR//fecD//eutD//yihX//cdgI//uacT//nusA//cysK//yfcP//fruB//araE//ubiH//yadV//xanQ//dnaA//mug//ydcZ//gdhA//argA//lgoT//entB//minE//lpxH//rbn//elbB//mhpC//ydcZ//caiT//leuS//coaD//intF//lasT//prlF//paaD//trg//ibsC//ygaZ//nikB//ispB//ydeM//abgT//cheY//lipB//mutS//mutS//artP//groL//ribB//manZ//yibT//bcsQ//flgE//csgA//rbfA//ygbM//narJ//btuB//fadA//gcl//hybC//livM//srlB//gudX//lolC//glnS//ydhK//eptB//livM//argC//dacC//yodD//yebG//xdhB//glmS//dadA//cas3//alr//etp//cysC//cycA//rbfA//amiD//yieK//trmI//rzoD//atpC//kup//fimC//mnmA//ispH//hscB//rplQ//narL//sfmF//rhtB//waaU//eamA//ada//frmA//pgaC//gloB//yeeL//gnsB//rnhB//bglB//rsmA//aes//rna//ygiS//hda//envY//iraD//mnmE//gor//gluQ//acnA//rsfS//dcuD//sbmC//yraI//wcaB//yegD//sfsA//zapC//ubiH//pgi//chaC//insA-2//yaaU//mhpR//feoA//cca//fadI//rhlE//yidA//guaD//nrdG//hisD//yggD//dsdX//yebG//argA//puuE//mprA//sfmC//dnaN//cysS//mqsA//prc//atpH//ydaC//lysO//uspC//epmA//slyD//secE//rpe//sstT//bssS//dld//cvpA//metC//ytfE//araH//ccmA//btuF//selB//mdoG//ribE//rlmA//moaE//nei//hisP//cyoA//ygdG//ygbL//degQ//ydiK//yidQ//ycjR//tomB//hisD//zraR//recX//rne//amiC//adk//plsX//yafQ//kbp//appY//rclA//ydcZ//alpA//nrfB//rpsE//yeiE//gpsA//sbp//yhgF//ybiT//rlmG//alaE//panE//hybE//osmY//mrcB//ccmD//pyrL//caiE//ydcZ//ivy//gsiB//rimM//rbsK//ivy//rmf//bacA//rbfA//exuT//waaJ//yeaG//sdaA//nikE//ssuE//prfB//lysS//yejA//fadA//ilvL//ackA//hcaF//yidL//xseA//
GO_1901136_5	lapB//sstT//flgC//ansA//yddA//rplD//ymjB//lspA//dbpA//yfeX//yaaA//yhgH//citG//lepA//sufA//rarA//aroD//nudF//ileS//rpsE//prfC//uacT//sufB//lgoR//lplT//crr//yihU//galR//narG//mcrA//yhhT//leuD//gfcE//gltP//ldtC//opgH//allS//paaD//elaA//cbtA//rep//ynhF//panZ//fepE//torR//yiaB//treA//ybiS//garR//gabT//trmI//tmk//
GO_1901137_5	priC//rclC//hisG//fnr//mrdA//paaE//tehB//cusC//galE//rffT//gatD//cbl//trpD//ompC//dgcT//ybaQ//nuoF//dsdX//cyaA//alaA//actP//dhaR//rplQ//trkH//casC//hemA//livK//ybbW//cheB//setC//kduD//fucK//aspC//tilS//thiP//gmd//ygcR//bioC//rpoA//ymgC//ldtA//hdeB//dosP//flgH//fadR//treA//hdeA//gatY//lyxK//gstA//mog//nrdA//emrK//ybjD//dnaE//bepA//gcvP//cadC//nuoM//lon//chbA//fepA//rhaS//ompR//lsrR//rpsL//srkA//ydcM//rfbD//amiB//yhjC//narJ//tufA//xylF//aldA//phnL//ivy//rcdA//nudC//serA//rhaR//mdtD//pyrD//ppiD//glyA//sufE//mnmE//ibsB//yhjA//ssuE//pstC//yejB//tdcE//mdtB//nikB//hisD//dacD//rplD//phnK//pheA//yddA//holD//ftsQ//moaD//rplM//nrdA//intZ//wzyE//trkH//murA//recE//yqiJ//yadM//nagA//nac//yjbG//rutD//nimR//glpR//eutA//ahr//murF//scpC//rarA//sufE//rpoD//yeiG//mreD//minD//hisH//slyD//recO//ubiH//tdh//lptB//murR//ldtE//tsaD//pheP//phoP//ybbN//iraD//citX//uhpB//lptE//higB//hupA//ycaO//pdhR//ssuD//znuC//ubiE//ykgO//flhA//pdeH//dapB//cysS//yraI//ibsB//
GO_1901159_6	srkA//ydcR//sfmA//
GO_1901160_5	nhaR//glnL//katG//
GO_1901161_6	tdcA//pdeD//mhpD//
GO_1901260_9	prfB//
GO_1901264_6	brnQ//purD//rzoR//ybhF//mdaB//rfaC//hupB//rpsD//fryB//ompF//iclR//pspA//nhaB//cedA//yodD//lptA//treF//nagE//yihS//yeaK//insI1//csgF//agaB//ymgA//dapB//idnO//deoD//ilvB//uvrY//asnA//yebK//rlmH//yahO//rpmB//flhE//alkA//sbmC//hisB//cbtA//focB//focB//arsB//gpt//lptA//
GO_1901269_5	marR//nemA//ascB//rrrQ//mdoG//cspI//pepA//fdnH//abpA//epmB//mtlA//glnB//
GO_1901271_6	ybiA//purT//dnaN//ccmD//prpD//yhaO//tehB//cheA//yneL//tauB//iscR//ydeM//
GO_1901275_3	yfhH//
GO_1901281_6	pspD//
GO_1901292_6	acpH//rlmJ//sseA//csgG//insI3//ybeF//rsuA//yadM//yqaB//cydD//mreC//secA//hybC//fbaA//fnr//copA//ydjK//cpxR//ynbD//ompL//dedD//deaD//aroA//hflC//ygfI//hemG//csdA//rpsB//yfjV//kbp//rclR//glxK//
GO_1901293_6	nagD//dmlA//caiD//argH//bfr//ynbD//ogt//ftnA//lysP//puuR//rnlB//allD//ybiJ//sodC//zitB//ypdA//agaA//yihX//sgbE//fimB//allB//mrp//ydfK//fre//mdfA//skp//chpB//fucI//dusB//cspC//fiu//ynbB//arcB//fruK//oxc//yjgX//yjjU//yadM//soxS//yihV//puuE//sfmF//insI1//yacG//obgE//epd//dcuB//yigL//fetA//phnL//aaeB//yihU//torS//ssuA//glmM//trpL//acrD//manY//nagE//ugpE//fkpB//fepB//tdcG//yccS//phnP//arnE//cspI//lptF//hrpA//soxS//cusS//serC//hisC//ycgR//mscL//
GO_1901360_4	yihL//rplS//dgcM//htrE//yaiV//yciA//nadK//cpoB//sufB//fliG//fliK//rhsD//insK//xapB//pcm//yiaM//sfmC//deoA//rcnR//intE//elaD//rplD//bcp//mcrA//adk//abgB//frlB//hisG//rcsA//exuR//tsaC//rlmC//dctR//mrdB//yhcD//prpB//blr//sanA//mngB//frr//pncB//bamC//sdaB//rffH//yhgF//frlR//bssR//chbG//rcsD//ogrK//nagB//araF//tadA//nanK//pabB//lacI//essD//gudP//rluD//cyaY//mdtC//yadC//sgcX//nhaA//epmA//oppC//frdA//bhsA//yidR//cutC//yebK//cheZ//recR//gnd//agaW//glcA//xseA//fmt//sgcC//ybfA//lysO//flgE//ygfX//brnQ//hisA//allS//ybhF//tsr//dmsC//lpp//argS//yfdS//wecB//ycjD//yieE//rluC//yhhT//aaeR//pdeR//uacT//ampH//intZ//yhcD//tatE//waaP//yehW//wcaB//cvpA//allB//ydeP//kbaY//rppH//wzyE//def//pitB//cmk//borD//ycaO//ppsA//fhuB//pspG//cmoB//cheY//pspA//pfkA//cspG//ftsX//araB//narP//fucO//trmO//glcE//sxy//ptrA//cheB//grxD//gutM//kdpF//mmuM//gadX//ugpA//guaD//speD//livK//hemH//etk//msrP//bipA//ftsK//menA//yhjG//speC//lolA//tadA//yfgJ//pyrE//mltG//yedX//yqhC//prlF//yddG//yhcF//wcaC//rhaD//mlaC//secE//trpS//phoE//panF//mpaA//recN//vsr//ygeA//ydcI//nemR//fdnG//dnaE//tsr//ynhF//galT//rbfA//smrA//gpsA//acpT//bepA//ptsN//yedF//emrD//hemD//yifB//elfA//tolA//tyrA//rlmN//fdoI//rnd//fepD//dinB//ygcR//cysI//xdhB//sbcB//mgrB//yfdR//yafO//gor//pdhR//skp//nrdR//tcyJ//potC//dsdX//rlmD//argE//mipA//prlC//rhmR//ygeV//caiB//yafS//sgrR//mtlD//minC//yodD//rbbA//hybE//aroP//ypdA//frlA//gcvP//srlE//yijE//hsdM//garR//yeaG//bcr//abpA//nac//aaeR//dsbB//yaiP//rapZ//astB//emrK//ttdT//folP//agaC//fnr//yajD//pgi//kefF//fepB//ampD//insB-2//dcuB//ydcZ//ortT//hofN//cyoC//ydjH//ybhF//yhaJ//ftsQ//mhpB//thrL//murG//yhaC//bamD//gltS//gshA//rhaS//cyaY//tdcG//lpxT//phnK//mrr//clcB//dgoR//ruvA//puuC//nikA//livK//ybjN//malK//spy//fabZ//yfgI//tolB//cbl//fbaA//ubiG//upp//dgt//rayT//yfcR//mlaB//osmE//chbG//arsC//rlmA//btuE//nrdH//dauA//lpp//yiaM//sstT//dut//pdeF//yjbB//hisA//purL//sseA//yagI//umuD//csrA//yeaG//dgoT//phnK//marA//cusR//moaC//intS//thiE//rpsQ//yghW//mtlD//nuoM//moaE//srlR//hypT//chaC//nsrR//ykgO//mutY//malY//aes//mmuP//sbcC//exbD//trmD//xisR//mhpR//rplL//vsr//plsB//cdaR//cdgI//ogt//agaW//panZ//ribF//hha//ccmG//hiuH//rplP//fcl//hscB//casE//gcvA//znuC//rutG//sfsB//pal//yneL//folE//proQ//cedA//pheM//arsB//nudB//frdA//seqA//bcp//rplB//glnL//emrK//wzc//dnaQ//srlR//hha//rplE//ybcM//prfB//ynfE//mngR//rpsM//qorA//rluA//rbbA//lipB//fadE//dut//sad//ibsC//ampE//nanC//sbcC//pfkB//adeQ//yiaB//sdaB//lsrK//sodA//msrC//allB//cysQ//zraR//tyrR//bcsQ//cusR//flgG//hycI//guaB//hprS//nadK//yqhC//cheY//atpE//der//tatA//cecR//rsmF//srlB//opgG//yraK//putA//mntR//waaU//yagE//narH//panZ//chpB//acpP//ftnA//gmhB//yegV//rpsS//murD//mngA//dnaJ//argS//lysU//yagU//ubiD//pphA//entD//yihT//dcm//baeS//yrfG//patD//dcd//ypjD//frc//nrdR//ynfH//glmM//lon//puuR//tsx//cadA//glnL//uhpC//cirA//rho//frwC//uxaA//yibF//rnt//ydfD//rhlB//yhgH//leuE//zraR//torA//galT//kdgR//nemR//ykfI//cysM//moaC//cmoA//rseP//fabA//pgaC//yheT//ynhG//fabH//rplS//yehX//rpsA//yqeA//yaaJ//pdeF//arsC//yqcG//yfaL//lptC//hscA//malQ//rplA//bioH//pyrG//mmuM//cra//dicB//hemD//clpS//ubiA//pstS//erpA//radD//ispU//appB//lldP//scpB//gutM//spy//rtcB//baeR//mgrB//nrdD//rcsD//narP//cbeA//cyoD//yicJ//mdtO//dapD//ibsE//nanR//csgF//dgoT//yajO//ung//tadA//soxR//yjiY//kdsA//atoB//pdeR//ccmC//rraB//fdrA//higB//pgpA//ytfP//bcp//adiY//envZ//aspC//hypE//yejE//bfr//allD//yddA//ybgQ//yahB//fbp//hcaF//exuT//rlmJ//uhpC//dinD//ompN//agaI//ilvI//hybO//pgi//fis//accD//yibH//yieL//ddpX//glyS//metQ//lpxM//tonB//bamE//groS//hycH//rstB//aqpZ//tusE//rplA//clpA//murC//trmH//cysN//yhaM//glrK//rraA//pheA//pykF//clpB//pyrH//metF//rclB//pdxB//yfjV//ribD//ybiJ//ulaR//fdhD//aspS//sanA//ycfS//norR//elaD//lptE//envZ//yjiX//yajR//cysA//lrp//cvpA//mtr//yihQ//hyfC//ycfH//yjcS//pphB//srkA//aaeA//malX//hypA//yoeE//rbsD//pitA//gpmA//dhaL//dsbC//yjbE//dppB//yedP//ompC//hflX//yihT//ybdN//hypT//ycfH//sdhB//rcsF//nadA//proC//pgrR//hxpB//torD//yahO//der//ybjX//dgoD//rpoH//prfA//yeiL//dsbA//hflK//pfkA//fepA//nmpC//xdhB//yihS//rsmH//ftsP//mcbA//ybhG//basS//gdhA//thiE//orn//narU//ydbD//thiH//ispF//glcA//fryB//argS//bhsA//rpsH//lptD//acrF//yraK//yhgH//caiB//recB//glnK//asnC//udp//hns//narK//rstB//lhr//uidA//yhaV//pfkA//yedP//yjiM//ybbW//insI4//kdgT//mscM//tadA//rpmC//glcA//wbbK//tonB//sdhB//gldA//tsaE//adiY//mmuP//bsmA//dcuR//fruA//xylG//mfd//cydD//yafS//sthA//yehA//chbG//alr//hyfA//cvrA//mutS//rpsK//panB//torC//elaB//sdhD//yfdC//ynfH//uvrA//yibT//dgcE//rplB//ftnB//cas3//etk//purF//pdeK//essD//thiM//ldtB//mnmA//dnaK//fliD//dcd//lolA//pmbA//insI1//lpxM//yihU//nrdH//truD//yjjB//sdaA//paaX//ilvM//fryC//minE//rpsB//sgrT//ypdF//fepE//
GO_1901361_5	rihC//ybcC//lysS//btuC//leuD//rayT//rffM//asnS//trkH//soxS//bfr//araG//ydiB//cmoA//carB//rpmJ//holE//murJ//torR//gmk//nth//yeeY//kdsA//dhaL//ydcM//gldA//orn//purR//rhaT//rnc//frlB//gatZ//exbD//hcaD//mdlB//gspJ//nikA//fixB//guaC//asnC//phnH//cobT//rplL//argC//pphB//yqjI//nudG//yjbB//idnK//waaQ//argI//rbfA//acrZ//garR//opgC//arsB//rimL//rplP//metN//bglB//ygiW//pdeL//yghO//sspB//yahI//yhfS//ortT//hyfC//syd//ogt//fimC//ykgA//rplE//glpB//ydhC//acrB//glgA//yafQ//rsmC//rusA//btuF//paaJ//rplM//metC//ompF//mtr//yagE//accB//cyoE//sapB//ispA//waaU//chaA//yhcN//yghB//rmf//galM//ulaF//tas//gpt//icd//motA//torS//glsA1//mepM//fetA//surA//ycjW//dld//sgcR//rarA//fadM//puuC//yehY//mtnN//sbp//rnc//purD//ykgA//ffh//frwC//cheB//scpC//speG//hyfR//pdeF//
GO_1901362_5	rnc//yfeD//kup//ssuD//sxy//uspF//hxpA//rpoE//gstB//nudF//yfcQ//secM//ydcP//cysW//aldB//artM//maa//ftsP//ycgB//mrdB//nanC//bioH//deaD//mscK//pfkB//ydcS//trmO//bcsA//ykgF//pliG//zntR//katG//serA//hypF//bioB//recF//nanK//hybF//luxS//rhaA//fbp//phr//pheP//yehU//ubiG//hsdR//rffM//yfhH//yjjG//cueR//tolA//xthA//tdcC//plaP//sdaA//ratA//aaeA//menB//pdxK//gspF//ldtE//ldrB//amiA//argE//glsA1//lhr//glmU//allD//carB//mgrB//glcB//dpiA//maeA//yohC//dbpA//menC//trpE//lapB//iraD//hisG//malZ//trpA//bglH//rpsL//napB//aroD//dicC//nudG//comR//acnB//mdoG//mlaF//yphD//dapD//pgrR//intE//dhaL//argG//flgG//ttdA//fepA//tar//murE//efp//agaC//alaS//cyaA//dhaM//cysB//nirC//adeP//slt//prpB//mpaA//ycbX//pspA//narX//sseA//glpC//glsA1//mgtA//copA//yieE//betA//feoC//eutB//yjeI//mltA//nadD//phnL//agaC//dapD//bioD//csiR//decR//fadM//pgaA//ydhC//matP//recG//hrsA//frvR//hypD//gpt//yhbO//soxS//tsaD//cmk//ilvC//glpA//nagE//add//mdtG//pcm//mmuP//dapA//ugpE//ybiA//lysO//pgpA//recN//bioD//rfe//dcm//ygbI//yqhD//yajL//ppiA//setA//sdiA//ynjD//uspB//gapA//nikE//sufA//ribC//lptB//map//kdpC//mhpT//aroG//hflK//ascG//adhE//cutC//zntR//ulaG//rsmG//ydfK//ulaB//yeiE//gutM//proB//yihP//gatB//hflK//ggt//insI4//hisM//rlpA//tdcG//ogrK//yigL//uxaB//yacG//mgsA//rbsK//argH//ycbX//tusE//fiu//slt//yihW//sdiA//ygeA//fucI//hupB//proQ//folX//cptB//speE//yhbQ//cysB//mdtN//bluF//lsrB//acpT//purL//lhr//pspG//hypB//rpsP//ytfR//lysR//hofQ//yahK//dsbG//bioB//queE//cysZ//pstA//yciG//ygfX//nadB//pnp//eptA//yraN//panC//accA//cmoB//metL//phoP//wcaJ//gshA//waaP//chpS//ppiD//mtfA//msrA//ampE//trmI//nirD//ldtA//rpsL//pspA//macA//caiF//yhjB//allR//mtlR//bipA//ldrA//pstB//deoR//glnE//truC//yfaE//mocA//tehA//yqeA//pspG//sfmA//blc//mrcB//rcdA//exbD//fixA//yahI//ubiB//fabD//cydC//frlB//hpt//miaA//uspG//tpiA//fecC//rnhA//yabI//ydfG//ybdG//ydiR//ydjH//aroF//hdeB//recC//glnD//lgt//ubiE//betI//mnmA//pdxK//plsC//pepB//ydhJ//purA//cdsA//phnO//puuE//idnK//tpx//exuT//ydcO//ygfI//ade//livJ//recT//yhbQ//trpGD//adiC//yehW//sgrR//narG//rsmB//yebC//gatC//yaiW//trpGD//yfbV//trmH//yqeG//argF//hypB//yrdA//guaC//moeB//aidB//rpmH//arfA//fhuC//yahD//rpmA//fliA//tdcE//xseA//bioD2//cmoA//xerC//yidZ//rnlA//bglX//yidK//cbeA//tag//gpr//ydcO//nepI//flgJ//queE//patD//rpsB//npr//dcm//gmhB//kdgT//yfhH//rcsD//pmbA//rplB//trg//glvC//yiaL//hns//
GO_1901367_6	lpxB//hofP//
GO_1901401_6	mntP//
GO_1901422_5	fabI//ivy//cysB//
GO_1901440_4	agaA//
GO_1901441_5	ygjK//
GO_1901463_7	dhaL//
GO_1901530_5	ftp//rtcR//yddA//mdfA//
GO_1901562_5	insI-2//
GO_1901564_4	bacA//entS//citG//htpX//fucO//uvrC//yhbS//ansB//bglA//gloA//rutB//sodA//ybcL//btuC//kdpA//rpsK//rzpR//shiA//glpF//yeiL//yhbY//yiiD//lpxT//ccmA//ssuD//puuC//sgrR//ybaO//metG//yqiJ//ynfK//umuD//argH//nudG//rssA//pgi//ccmH//yejA//kefC//osmY//ycjD//efp//ygdG//yphF//abpA//dld//napA//sgcA//cca//lplT//yoeE//recQ//yedP//yfgO//lacZ//yjfF//mtgA//zinT//hisQ//cysD//yfiE//uvrD//fixB//dhaR//yehZ//yggE//yegD//rfaE//phnG//ygfZ//hisB//upp//pyrL//pgk//cysD//torA//lpxL//glyS//yhdZ//ygjR//hemB//yeeA//flgF//nupC//bglH//yejF//rplI//mcbR//gntR//tus//gluQ//nrdB//yhcH//araG//oxc//argD//ubiH//waaH//yjjU//potD//hha//metG//rpsR//dbpA//plaP//fruA//insI-2//yedL//prlF//dosP//rdgB//recX//leuD//thiE//rimK//ydfK//mdtG//crr//cirA//yiiM//cobB//pheP//rpmB//fabA//rimJ//abpA//epmC//potE//der//pgsA//cmoA//alaA//uspC//deoR//soxR//hybO//nanC//fdhE//nmpC//kdgR//ygjH//yrbG//allD//mdh//kdpB//yfcS//obgE//clsC//hisM//ybjX//ffh//uxuB//cdaR//aqpZ//gadC//eptA//yjhC//cheZ//glmM//glpG//ydiO//ompR//fimD//livG//kdsB//ccmH//pyrB//tolB//bamA//chaA//ynfF//pheS//casE//mdtA//rplD//yoeE//dgoA//yiaA//rbsD//rpsL//bamE//fabH//waaA//proW//lysP//tdcA//leuA//yejE//rlmA//bioC//ybbW//nagA//araA//sfmA//mdtE//dapD//codA//higB//rnhA//modB//rffT//mdoD//degQ//ybjX//rhlE//grxD//alpA//ftsP//yacG//mdtD//glsA1//insA-1//glnH//symE//selU//mepM//dsbD//mnmA//insB-2//waaQ//nuoF//putP//eutK//rpmF//ynhF//ompF//rhaM//cspC//fliK//msrP//bcsQ//mtgA//ftsZ//hofN//dctA//gyrB//relA//speB//yhaJ//nuoL//rapZ//dps//ulaD//csgB//trkA//ribE//speB//tar//valS//ynhG//creB//carA//glyA//ykgA//nadE//mltG//yqaB//gadE//cspD//ftsQ//arfB//tdcE//uvrD//dapF//mdaB//yaaJ//ydhQ//gpmA//dinG//evgA//ttdT//adhP//rpmJ//ydiV//mliC//argG//rep//hflD//metI//yedP//nrfA//ypjD//ftsW//tnaC//ppsR//gsiA//sapB//nuoG//torR//cusS//atpC//araG//ulaA//lspA//rpoH//opgD//rpsT//fdnI//yraK//queG//flhC//rhaT//dsdX//yqiH//ycbX//djlC//nmpC//fimI//sixA//purB//fimB//uspF//yedF//nagK//puuE//umpH//ygiV//avtA//uhpB//pyrC//frwC//queG//glvB//sdhA//fis//barA//feaB//ampH//mcbA//radD//tolA//tauC//ettA//tap//yebG//caiF//ada//gcvT//alr//napB//thiG//yegD//curA//nadD//rhaA//melR//rhaA//nagD//deoC//caiF//mreD//sodB//ybiH//dcuS//pabB//livF//cynX//sbmC//opgH//rarA//hyfF//ybjG//nanS//yidC//rpsB//cspE//yibH//hyfR//yadN//rfbD//lpxB//clsC//yjbG//fieF//preT//yraH//yhcH//exbD//uup//norV//cysC//gltP//ynfF//yhjX//yjiX//dkgB//radA//nfo//ycbU//hemN//yhbQ//glpK//glnP//nac//bamB//menH//xylA//ftsA//speF//tyrA//pgaB//tmk//ydfG//nei//pstC//fliM//borD//ykgM//rpmC//aroA//shiA//zapD//lgoR//borD//argE//clpA//trkA//proS//poxB//yghG//malG//bcsA//relB//kdsC//nrdI//dbpA//yhbX//yeeJ//lgt//sucB//fdrA//rplT//dinI//lasT//nuoM//yahF//zitB//lpp//hemF//srlD//era//cheW//ynhG//ybaL//kdgR//ibsB//carA//ygfA//sspA//rhtA//dgoA//wzzE//ybhF//radA//mdtP//potE//rimO//prkB//flhC//evgA//waaU//ydfH//thiC//ebgA//nadA//menF//thiL//zntR//yahD//ppx//ygiN//yhaO//rfaF//modA//ibsD//queD//glsA1//argO//yhbY//sapD//emrK//yejF//trpB//pabC//arnE//tdk//pck//atpC//rnd//yidK//sucA//yajD//wecC//alaS//pdeF//rpsN//yadG//rplS//afuC//tauA//lpxB//sucD//moaE//yggD//aroB//lsrK//nudF//fucI//fdhE//sapA//cdsA//acnB//yjeH//ydcZ//yaiV//tatE//cvpA//nuoN//rzpD//hcaC//soxS//abpA//mltB//ffh//asr//mscS//mdtN//ymgC//kdgR//ydeE//yfeW//yieK//ackA//ynaI//hfq//thyA//artM//cueR//ubiB//rbfA//glsB//cas2//dgcQ//cusC//ihfA//pabA//holD//ascB//pykF//mprA//priB//cpoB//entD//ftnA//yhjA//kdpF//avtA//phnH//atpD//gpmM//tusA//flhC//murP//yieE//ftsI//phnN//map//bglA//qorA//afuB//nfi//erfK//qseB//bssR//waaC//hinT//napA//ugpC//yjhB//yjhH//hinT//panE//napC//entH//cobC//tmk//proS//nrfF//chbC//lptF//yqiH//satP//yecS//ilvA//sfmA//yhdX//cysM//yqjI//yjiX//ghoT//asnS//rclA//yahK//rpsD//flhE//ribC//ybiO//rcsC//rzoD//ydfG//torR//tsaD//hmp//aidB//sfmA//pabC//sodA//fieF//ychO//sufS//yagI//rbn//rplQ//hfq//narJ//sfsA//opgH//torD//mfd//hcaB//rffM//mprA//kdgT//yeiE//cysZ//ubiD//hdeB//rlmE//yfdS//glpD//waaG//spoT//glmU//pinE//cbpM//torC//lysU//ansB//yihV//cheA//arfB//yfcG//nsrR//yeaG//kgtP//leuB//yebK//dgcM//btuR//potB//polA//cyaA//ygjH//trpL//ybaT//ogt//ydfK//rbsR//rpsM//nusA//ypdA//mngR//pgaB//mlaC//insA-2//sohB//rpsR//hsrA//chbB//folE//hisM//lptA//tatE//ebgR//murG//insA-2//accD//cytR//bcp//sdaB//uxaA//abgB//yjeH//ackA//hybA//mhpA//tatB//ygfA//sucD//rutG//yahN//nuoN//ompN//lptE//yhbX//macB//acrB//tdh//gspF//asnS//lipB//thiG//ydjM//envZ//rpsA//panD//narI//yhjD//galU//livM//gltP//lpxK//lysP//cspE//rplE//mntR//casB//rpsR//higB//mreB//yqjI//gntP//mipA//tufA//rplE//speB//iaaA//fhuD//creB//yebQ//cysN//sdaB//mgsA//rlmI//rpsI//prpC//cysZ//cydB//ung//fecB//pdxK//iap//prlF//surA//ubiC//pdeK//mliC//bcsA//caiT//pykA//pspD//mhpD//cadC//
GO_1901565_5	rimM//aaeB//dgcM//erpA//degS//tatD//agaC//glcF//tdcR//frlR//glsB//ssuE//fklB//xylF//asnA//kgtP//yceO//argE//dnaA//baeS//secF//bhsA//secB//macA//ascG//eutD//mcbA//treF//yeaK//yidQ//yaaJ//eamA//ralR//dnaQ//hflD//rsmE//pgpA//hypA//rihA//guaA//asnA//dsdC//pgl//waaU//iclR//araA//rbbA//manZ//preA//yibT//frwD//trkH//yhfK//uhpT//yqaB//frdD//pfkA//aroE//betB//relB//frr//ldrB//asnB//hyfF//yjhH//hokE//hisI//setB//mcbR//ralR//gadC//sdhA//ftsA//dsdC//mqsA//narX//rppH//mngR//rne//rsfS//acs//tnaC//sseA//phnH//treF//flgB//hypA//gmhB//holC//malS//lptA//ygeV//fabH//tomB//zapC//ybhF//flgC//argT//hycB//arcC//srmB//ompT//sapC//elbB//ybhG//fdoI//lolB//rpmA//kbaY//prfC//fucA//artJ//yqeA//ugd//modC//hflC//maoP//lsrD//yibT//mltF//yihT//alsC//xylH//garR//uidC//sucC//ccmG//moaC//glgC//bamD//relB//gltI//tsgA//acrB//
