#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	rpmB//ypdA//xylR//gltD//
GO_0071804_3	edd//narH//endA//kefB//rhaA//hpf//ldtC//btuE//yaaA//lysA//insA-2//prmB//idnT//yhjB//amiC//
GO_0071805_4	csdA//elaD//cdaR//btuR//gcvA//ycgV//ydeI//yeeY//casB//rplM//rplC//relE//waaP//trkG//treR//
GO_0071806_6	ydiB//flgE//potH//ssuA//glgS//patA//pntA//hemC//melR//yhbY//prfB//ydaN//bsmA//potA//napF//yiaM//sseA//rplL//pgm//
GO_0071807_8	yfeD//
GO_0071824_5	insK//
GO_0071826_5	ydfK//pnuC//yiaA//lptF//ybaQ//holC//yajO//ispF//ilvI//rng//melB//yfiR//fixA//dhaK//ihfA//galE//mak//umpH//argB//osmF//rpsB//fau//cobS//tolR//minE//cysA//
GO_0071897_6	aroL//mtnN//ydcR//ybaK//aroC//rlmF//tadA//ycgR//rlmC//pdeF//idnT//gltB//ispA//ycgB//ldrB//yhgF//fumC//tonB//metH//cysS//
GO_0071915_9	yqaB//
GO_0071932_8	ycaO//
GO_0071934_6	ycgV//ldtE//sbmA//
GO_0071941_4	waaF//yfaV//mngR//lpxK//yidD//mlaF//malQ//ybdH//cysG//
GO_0071945_7	yehU//
GO_0071951_8	lsrK//
GO_0071963_4	rzpD//
GO_0071973_6	aldA//topAI//rsmH//holB//dinI//xylH//prfA//dapA//ilvM//prmC//puuD//frwC//sufB//rpsP//cedA//lyxK//fliT//flhA//fliL//rpe//rpnC//csiR//chaA//bdcA//lsrB//sdhD//hemL//malX//fhuD//npr//kup//
GO_0071975_4	mgtL//
GO_0071977_5	frc//
GO_0071978_7	grpE//ycdY//metH//mhpA//ybjC//ivy//yhdX//sdhA//priC//hisF//dld//rnhA//fadI//yejA//
GO_0072321_6	miaB//acpS//
GO_0072322_6	leuB//
GO_0072323_7	mdtK//
GO_0072329_7	rcnB//lapB//murQ//yciT//kup//rng//htrE//ydcR//rapA//yadI//yeiL//ispB//rnt//ibpA//hslO//fis//yadI//sfmA//ydeM//yjiR//etp//yfjV//xylR//mlaE//yiaM//ynaE//recT//rpsL//ygaV//nikB//mpaA//yfgO//ydcS//baeR//yfiR//sfmH//mutM//idi//ulaD//elbB//garR//livG//yadI//nikD//pheM//tolB//rbfA//rsmI//cmtA//xylF//recG//fepB//ilvC//iscU//xylF//sdhD//uspE//cysA//ispU//tdh//chbG//yecS//pdeL//ydcP//gcd//mtnN//caiE//opgB//ybbW//nrdG//rffH//panB//torI//mdtI//ibpA//ybaQ//hslU//cysW//pmbA//ybdN//acnA//
GO_0072330_7	fetA//cynS//pdeK//uvrA//hha//msbA//ygjR//aes//suhB//yihX//narQ//thiQ//glpG//mdtA//hmp//proX//fliL//htpG//trpGD//ade//atpD//mpaA//thrS//nagZ//mutM//gdhA//dnaJ//fic//fimZ//waaL//rplA//xisR//rpsJ//hofQ//ydiO//bglX//aceF//ptrA//idi//ompG//gpp//intF//cadC//rpsB//yggF//dcuR//ansB//potH//yaaU//avtA//bacA//yfdK//argP//yfhM//wbbK//cvrA//recA//ghrB//
GO_0072337_6	menB//qorA//phnM//yfhM//ymfA//clcA//flgM//glgP//rpnA//apt//rzoD//mdtO//lpxK//sdaA//intS//astB//rsmJ//valS//fsr//cas1//nagB//rcsB//ynjD//hprR//ulaC//elfG//
GO_0072344_7	essD//yqeG//ttdT//yibF//
GO_0072348_5	purD//glcC//yeaV//tdcE//fruB//higB//yjtD//mlaE//wzc//cheW//ribF//dgcE//rsmF//araA//argA//frmB//torS//yafE//pspF//mdfA//yohD//tyrR//gltI//trxC//opgC//dinI//rsmC//bolA//ihfA//hybG//hycA//prpB//ymgF//rpmC//torI//zntA//yphF//znuB//phoE//artI//
GO_0072350_7	rffT//ldtC//ydiP//hcaD//secM//uxuR//yphF//wzzE//deoB//thrA//katE//trmI//betB//talB//ydeP//gcvA//tdcC//gppA//
GO_0072488_7	rnd//hflK//hdeB//hyaD//livM//fnr//mnmA//
GO_0072490_6	ybjI//adeP//
GO_0072491_6	yfeO//ubiC//
GO_0072501_7	insI1//
GO_0072502_7	ygcW//
GO_0072503_7	pcm//mnmE//
GO_0072505_8	yadC//
GO_0072506_8	menD//
GO_0072507_8	umuD//crp//rpmE//
GO_0072511_7	pgaB//trmB//ynfF//trmB//cpoB//tsgA//glrK//metI//yecS//csgD//thiH//panC//ssuB//asmA//casA//pykF//gudD//
GO_0072512_7	yghG//ileS//rdgC//hcaC//dctR//rfe//sgbU//qseC//sdhB//ybhF//tatB//fadE//
GO_0072521_5	lysR//fhuD//nanA//uvrA//asnB//gdhA//higA//yeiL//msrA//trmD//crfC//dcuR//hscC//dsdA//guaD//insI3//tdcE//pheA//rtcB//rsmJ//nepI//pyrB//malQ//wecA//bioP//fadA//ssb//bhsA//hchA//ygfX//endA//ydeP//btuC//lolE//alsK//bolA//metH//bioD2//yjiA//yihL//mntS//mntS//paaG//ispF//rhaA//lsrK//recQ//ahr//fadE//basS//ygcO//potC//pphA//metF//glpR//rsmH//yqjH//murR//malK//rcnR//fixB//tyrR//srlB//flgM//cheA//intQ//ynhF//narY//
GO_0072522_6	argO//lpxP//agaB//proW//yoeB//rsmH//fhuF//yjbB//hemF//fes//dcuB//rnc//dcyD//dtpD//ulaF//ybhA//yieF//ogt//higA//rep//tolR//ygaZ//ilvC//sthA//bamB//folC//guaD//gutQ//rclA//hxpB//rlmC//rfaG//ldhA//ygfX//polB//oppD//yagF//lptA//aceK//yaaJ//yphF//yqaA//zipA//
GO_0072523_6	amiA//potA//barA//nrfG//gnd//ybaL//hofQ//tnaC//waaL//yijO//araG//dxr//
GO_0072524_5	ttdB//mazF//torZ//flgA//fixB//cobB//yihP//csgG//speC//murI//yqcC//lolC//yaaU//amtB//yhdW//pitA//sapB//pnp//mnmG//sdiA//kgtP//rapZ//dinG//yjaZ//glcE//mdtM//ispH//hypA//dinJ//malG//rsmE//pgk//guaA//fecD//add//mhpD//nrdE//dpiA//proA//atoB//alaS//yfcG//cra//yhdJ//rng//yhfS//ybfE//
GO_0072525_6	phr//hcp//sseA//ybgP//aroA//ycjQ//chbC//yqaE//chiP//tyrS//yieK//ydeT//ccmG//mcrA//ygbM//yhbO//frmB//fimH//pck//atpB//ppsA//rna//prs//yjjQ//leuE//wecB//puuR//dgcE//abgA//gudP//queG//yiiD//pncB//dgcZ//yehP//yjjV//ydaC//
GO_0072526_6	pdeF//rclC//
GO_0072527_5	purB//pgpC//rpsG//phoB//paaK//ydiR//fliD//pdxB//uxaB//rlmJ//ompR//mreB//bolA//ydiV//yedA//recX//yidA//ycjW//mnmE//phnI//dtpD//tas//yaaU//aceF//ygcW//adiC//eptC//tisB//ushA//yagJ//cysI//sbmC//yqaB//pgaB//zipA//tomB//yfaV//setC//nrdE//galR//malZ//pheT//hsrA//ortT//ttdA//ppiC//bcsQ//hofM//folE//ushA//mtnN//ilvB//ssuE//paaK//ybdG//tig//aceB//
GO_0072528_6	ycjU//yhjA//lepA//ybcL//yeeJ//ynaE//rcnA//ugpE//erfK//trmL//nagC//phnI//dcp//recF//gadX//cysD//torC//cbrC//tyrB//cpsG//xylF//pgpC//dacA//ycfJ//talB//dpiA//ybjI//bssR//rpoS//
GO_0072529_6	mntR//pdxJ//fadI//bioB//pgaD//zapB//era//nrdD//rlmI//lpoA//tsaB//fiu//ftnB//tsr//ftsI//ymfA//bssR//gltS//bcp//frdB//wecE//proV//dnaN//
GO_0072530_6	pdeL//uxaB//insB-4//ilvH//
GO_0072531_6	ygcR//codA//ada//secF//gntP//lamB//
GO_0072581_9	ybaM//
GO_0072593_4	ydhC//hyi//deoC//mtr//allS//hisB//aaeR//hypD//wecC//
GO_0072594_5	araD//
GO_0072599_6	ybeY//
GO_0072657_6	glpD//rpsP//xylB//rph//waaA//accA//rodZ//amyA//bamD//ygcW//ruvC//yrdA//yijE//cas3//yadK//yggW//rlmC//
GO_0072714_5	yejF//
GO_0075713_7	ebgR//tehA//ybiV//
GO_0080033_5	btuD//gutQ//
GO_0080090_5	exbD//metI//hmp//mngA//araF//acnA//dicC//soxS//glcB//modB//lpoB//nfuA//sgrT//mepA//yihO//glmM//glyS//mazG//ybiX//yajR//caiD//ruvB//fdoI//ycfL//secB//nhaA//rplI//gstA//rlmA//yjfP//pitA//hypB//ycgB//narI//dtd//yoeE//fieF//ftnA//maeA//cheR//truD//fliA//fecB//argK//mntR//manY//miaB//macA//dppC//thrA//dgcT//tolC//dgcZ//yjcE//hslV//pgsA//ccmC//speF//ycaN//yhdX//ampD//agp//yhaC//ybdZ//glnQ//entC//rluD//gltL//amiC//slyD//flgC//rof//argK//ompT//argH//lldP//aldA//adhP//yjfP//oppF//hemL//pinR//aroD//rplK//rsmG//adeP//cyoE//betB//mtfA//hcaC//gltK//yfcQ//hofC//mntR//pspC//speF//trkH//yafS//mutT//yjbH//mepM//mdtI//hprS//sdaC//rpsS//rpnC//treF//ydeT//hisC//ybcQ//lepA//abpB//argK//ybhR//yedL//lpoB//bioP//ybeF//surE//nikR//idnO//tolA//oppC//nikD//ycfS//treA//dusC//arnF//murQ//yaaY//hslV//ygaH//amiC//fcl//elfG//purU//cbtA//sgcR//pabB//plaP//yahO//rhtA//yfaV//murC//lolC//mdtK//arsR//abgR//rpoH//metQ//entA//rhmR//rbsC//arnF//yjgX//fieF//hscB//dhaK//helD//livG//intE//speC//insI3//waaG//prpB//ydcZ//fhuB//rpmJ//yobF//torA//shoB//yoeB//uidA//dcuR//metC//glnS//yjeI//patA//yegV//rseC//nikC//gppA//pgaA//livK//mcrA//kup//sdhB//ybcC//acrF//ptsI//gadW//thrA//hokB//waaY//ompL//hflK//baeS//tusC//waaS//flgG//dnaC//yjhG//dnaC//argB//epmA//ais//pfkA//rlmG//yafS//prpD//tnaC//mazF//lon//wecB//treB//pyrG//pspC//msrP//lldR//rhtA//plsC//rffC//guaC//paaF//ybiX//yfeW//tqsA//yqhC//ydjM//yjjG//satP//gspJ//recN//rpsD//hofO//aroG//priB//hha//dgcM//livF//acnA//yjbB//rlmI//bglF//narH//ahr//fabH//thiD//atpC//aroC//arfB//yhfK//mmuM//rhlE//pyrG//galP//galF//lolA//sohB//wbbK//yafO//rodZ//mepA//glxK//dmsA//ybhR//asmA//srlR//thyA//rimP//ompW//yjgX//yiaO//torS//ydiZ//prfC//casA//ynjA//glcD//dtpA//moeB//csiR//tnaB//sohB//putA//opgH//yqeF//paaD//nanA//codB//ftp//plaP//leuD//add//uhpC//narK//cysE//dapD//yihU//tcyJ//norR//rbsA//gor//tsx//tatE//dctA//aldA//ybjG//gloA//phoB//moaC//yjhC//hisS//uspE//hcp//yceO//dadA//queA//rlmI//melA//gspI//cusA//tufB//hypF//ppc//dcuS//rsmC//leuS//rspB//melA//nagE//efeO//hinT//tldD//dmsA//thiM//ldtC//potA//gadA//nanK//garR//waaO//ahpC//rhmD//cdh//
GO_0080111_4	argI//cpxP//
GO_0080134_5	yaiP//
GO_0089705_7	zntR//mobA//
GO_0089709_7	lasT//maoP//
GO_0089718_7	serS//murC//apaH//ulaR//yraR//gudP//dppA//fryA//envR//rraA//
GO_0090066_4	pdeH//hybG//glxR//rluF//gcd//
GO_0090068_7	yhbQ//
GO_0090069_5	glpC//hisI//dpiB//
GO_0090071_6	phnM//emrY//ubiF//
GO_0090087_6	moaE//rhaT//nanA//
GO_0090116_7	orn//
GO_0090143_4	yiaN//
GO_0090150_5	ftsY//yhaO//pykF//dacC//htrE//tolB//yihU//nusG//oxyR//fixB//yejA//kefB//
GO_0090304_5	mlc//feoC//trpB//ydiO//araE//sodB//bamA//ulaA//mdtC//ftp//wzb//idnK//epmB//napF//rimL//ytfQ//rluF//hofQ//gabD//yhjB//yidA//pntA//elbB//torR//hisA//chpS//wzzB//murG//ttdA//uxaB//patZ//hyaD//ydcT//bfr//ydeO//sgcC//hisF//hemE//btuE//mnmE//kilR//ydiK//ybiT//uhpB//frvR//tyrA//dacD//agaD//yjjG//gspJ//ytfR//dmlR//ackA//uidA//asnA//gadX//mdtI//agaI//mdoG//basS//nuoL//ymgC//pdeR//rbsB//thrB//nikD//tamA//nadE//potA//fliD//adk//wecE//yahI//agaD//ptsG//hisQ//fdhD//aroC//lysA//ygiW//priB//gntK//spy//sodC//lgoR//yiiE//sstT//ariR//hyfR//nuoG//holD//frmB//yfbV//norV//ynhG//yjhI//ackA//gntT//ribC//ycbX//ilvI//yihO//queA//clpP//sspA//yhjV//speG//cmtB//lgoT//trkG//phnJ//hybA//rhaA//rhmR//fucK//mutY//patA//ftsZ//hyaD//mepH//pgi//tdcE//glnB//mdtO//tusD//yahI//ulaA//nlpI//cusS//yoeE//lpxB//uspF//rpoE//idnT//hisM//lpxC//iap//pyrG//fklB//hxpB//basR//gadW//yoeE//yodD//murB//murI//cysW//ccmH//yibH//mdh//ycaO//prkB//infB//arcC//gspE//tehB//hpf//tauC//ymdB//agaW//setC//yidZ//yciG//lipB//yihP//ttdT//cof//gatY//yfeD//kdsC//insA-1//argT//tehB//ibsE//mqsA//nagK//apt//tdcA//fepA//cof//uspF//alsE//zapA//rihB//ccmE//yjiR//tdcR//ssuB//seqA//luxS//speE//bamC//dacA//mdtE//dbpA//glnQ//ulaR//cyoB//glvB//nagE//yccA//yehY//parE//tolQ//dcuS//map//curA//lptC//ygeR//ldrB//nimR//coaE//thiL//sucD//zwf//radD//nanS//cobB//hyfR//sgrR//hybD//yjeI//puuP//bsmA//znuB//manY//cspB//dusC//intE//hybF//sstT//malK//eutN//pdhR//mqsA//gntT//rpoS//priA//gpp//hemE//rlmI//yibH//mscS//rihA//mglB//pflC//ybbY//mppA//yhhT//hisS//iraP//sgcE//sdaB//exuT//malP//ybiI//prfA//gsiB//pyrH//speB//flgJ//thiE//aaeA//tilS//ddlA//htpX//ykgF//malS//tpiA//lplA//sdhE//yfeO//lptA//fecC//ccmD//trmA//ydeE//kgtP//alpA//narQ//eptC//tynA//lpxT//yfeR//atpD//ddlA//yfcU//nrfF//mrdA//uvrA//yihX//ariR//asnA//ptrA//artI//mtlD//rplT//frr//sdaA//nrfD//ydcO//mltB//basR//exoX//ddpA//frdC//citX//rlmA//rimJ//leuC//ibsB//poxB//phnK//gatZ//ubiF//plsX//yddG//gshA//cfa//codB//fabR//basS//yefM//araE//soxR//fabB//pheP//arsR//purU//rlmA//dgoD//cydA//ybhF//hycA//cstA//rplX//fur//yccA//lptC//yphD//yciF//gabD//metN//rplM//fecB//yhjB//amiA//trmJ//ulaC//uidA//hofM//dcp//pth//ybcM//recG//lplT//ychF//rfaE//ycaO//ymjB//yiaB//yjgX//ybdN//yhdX//dacA//secA//zwf//zraS//kdgT//sdaB//spoT//lptA//yfcA//yfjR//upp//yjjQ//mdlB//hemA//ahr//groL//yiaU//ymdB//rnlA//thiQ//minE//dinJ//sucC//wcaJ//rluC//eptB//yfhM//yahD//mhpA//ygaZ//tilS//waaZ//mtr//folM//wzc//mdtK//ldrD//flgD//ssuC//fliM//hipA//hcaD//glgC//lysP//malP//ung//prpC//ydiZ//rfbD//cycA//xseB//dinI//dacD//ilvC//argH//yibT//sufC//ybjL//yiaO//mlc//cobC//dgoT//dbpA//yqiH//rclA//potB//ftsW//lpoB//hmp//rarA//waaP//yjbF//yjhG//phoQ//tufB//mraY//lepB//hofM//ykfI//kdgK//mrdB//
GO_0090305_6	rlmH//wzb//cutA//wcaJ//yaaY//rfbX//yafS//gutM//gatA//lapB//pyrG//rlmC//emrE//yijE//trkH//ydcI//ydbK//lexA//ydgA//moaC//yceK//yraN//rseC//polB//argO//uvrY//holC//hpf//mdtD//hxpB//potE//perR//ychO//speC//flgH//yobF//lsrC//hxpB//accB//clpP//hokE//rplP//tadA//tilS//priC//ygfX//yidD//maoP//mtlR//yfdR//rsmA//ymgF//nuoE//mdh//cheB//mnmA//fimI//yajR//ldhA//gor//yjaZ//mdoG//murF//dicC//cvpA//ydhQ//lgoT//luxS//emrY//folP//nrfC//bdm//bioC//tag//uvrC//mrcB//arnE//acrZ//yphC//fruA//sufA//
GO_0090313_8	sgcR//yfdG//
GO_0090329_8	gloA//codB//hscB//fryA//hisG//fadR//aes//
GO_0090347_6	yggP//
GO_0090352_6	yagU//
GO_0090357_7	ytfP//hflD//
GO_0090358_8	agaB//
GO_0090407_5	purF//rnlB//mltA//waaY//mntS//ydaV//yjjU//rpsP//tsx//waaG//cvpA//fadA//rpmG//rsmH//aroD//yhdX//pheS//insI-2//phnH//garR//ydcI//rplL//mhpA//ldrB//ompG//rplJ//gor//argS//ynjD//trpR//mntH//bsmA//norR//pepD//rcsF//ydjH//panE//mltG//paaF//glgP//yidL//cpdB//ibsD//mgrB//yqjH//glyS//mnmE//atoB//yajQ//acrD//uxuA//yjjG//argD//yeiG//moaB//slmA//yneL//secB//gcvH//yrdA//fadD//hisQ//fixC//bglF//gntT//pheS//fsr//livJ//yibT//caiD//agaC//pykF//fepE//cysS//tisB//yfaV//pykA//yfaU//glgX//glpF//ybaK//insH-5//alaS//rfaD//sgcB//nlpD//atpA//paaX//yhbQ//lsrD//mdtI//ypjD//hrpA//cdd//nagC//phnL//narU//ymgA//recB//ugd//kbaY//nanT//ybiV//phnJ//chiP//ybdZ//bisC//yegS//yceK//narP//lrhA//cysW//rffH//sdiA//yhcH//ppsR//ydiZ//araD//rsmJ//lpxM//pgaA//nanA//preA//phoE//cusR//rfbD//hisC//tomB//fdnI//treR//rpnB//
GO_0090487_4	obgE//
GO_0090501_7	dctR//uspB//lpp//rutR//btuC//thrC//proQ//ssuB//bglX//hofP//ydeI//gatD//proA//paaB//ilvH//udk//yibH//cydD//essD//mltD//murD//glnE//dpiB//ykfM//dnaB//aslB//hybD//mngA//selD//ybiS//yciH//bglB//
GO_0090502_8	cspD//moaB//greB//mdtI//wcaJ//tilS//ribB//gntP//hmp//ratA//ycaN//fdoG//greA//arnD//rplS//pdxJ//sutR//oppC//livJ//waaP//sfmH//
GO_0090503_8	yiaM//pflB//amyA//symE//nudC//csdA//ugpE//fdhE//
GO_0090529_5	gfcE//idi//bglA//yfeO//gapC//mhpT//
GO_0090540_10	kgtP//add//mdtQ//
GO_0090549_5	rcsF//fliL//
GO_0090605_5	ftsY//iap//idnO//sodC//rcsC//ymgF//dkgB//yqaA//ygfX//
GO_0090609_6	araH//uxaC//flgG//oppB//nlpI//rne//pckA//katE//truA//
GO_0090662_6	gabD//
GO_0097035_4	pinQ//prfA//
GO_0097056_7	ldcC//
GO_0097164_4	tatA//glcB//ilvH//rho//chbG//uxuR//ycjR//mntR//znuC//rpmB//yhjG//xthA//yehA//ygfI//artJ//nhaA//rhaA//cobC//ibaG//yceO//rsmH//aspC//phnC//cusC//queC//deoR//
GO_0097237_5	dgoK//cysE//argE//dtpC//pal//ispU//hycB//ycbX//thyA//yafC//
GO_0097264_6	ynfK//
GO_0097286_10	nlpE//
GO_0097292_8	hypC//
GO_0097293_9	kdsA//
GO_0097304_7	glvB//
GO_0097305_5	nhaR//dacA//yebG//nikB//casB//cobT//
GO_0097339_7	menC//
GO_0097366_5	truC//sbmA//hisP//
GO_0097428_6	rhaT//hdhA//aidB//acpS//ydaC//kefC//rihA//
GO_0097435_4	sfsA//hemB//
GO_0097501_4	emrB//
GO_0097502_4	gapA//
GO_0097510_7	truC//
GO_0097532_4	rplK//
GO_0097533_5	gloB//
GO_0097577_5	ispU//hemD//dnaG//
GO_0097588_5	dmsC//pepA//rpoA//yfcA//yiiD//rutG//ydeT//ynaE//rsmE//ybjX//gpp//malY//puuP//betB//ydjH//garD//ydiF//hisB//entH//thiQ//bluF//glrR//cra//malF//cysB//cycA//idnO//gltS//blr//yebC//hybB//
GO_0097638_8	cheB//ssuD//fliS//yifB//
GO_0097659_7	mhpD//qorA//ftsA//ldtA//cyoE//rlmE//rhaA//gntR//nagD//mnmG//rutB//sutR//znuC//leuO//pheT//yphD//fur//higA//rfaD//ldtC//yiiD//nuoM//metB//rhsD//gspI//rclB//fliA//fadA//modA//higB//yjjV//waaH//yhbO//gpr//xerD//modA//arnT//cfa//dusC//dgt//nth//fepA//tusE//ybaK//ybaM//bioB//pspG//pgaB//hypA//yafE//ydfG//recA//yihP//ibpA//murQ//speG//relE//rffH//dcuC//insI-2//dsdA//yhcD//frwD//glk//yhjX//agaD//appA//hsrA//ebgR//ulaG//envZ//rplX//nrdG//adhP//alpA//lldR//acrZ//cheY//potC//osmF//lpp//cusF//treA//dcuC//ybhG//hcaT//iraP//panZ//mreC//psd//mdlB//hflD//flgB//prpB//adiY//sbcB//tatB//sucD//xanP//galE//fabD//idnK//ybdH//pgaA//yadI//arnA//setC//dmsA//gutM//yjcO//mdaB//csrD//idi//yadN//ydcT//rplT//yihO//napB//elfD//
GO_0098002_8	sodA//
GO_0098542_4	xapR//murI//alaS//pyrH//nfo//yejA//napC//yaiP//cbrA//fbaA//
GO_0098586_5	gatZ//yfeX//def//
GO_0098655_7	dps//cedA//ybiH//cyaY//ygaZ//galP//aaeB//cysW//arsC//ecpR//yjbH//ygjH//gspI//elfC//rpsE//caiE//cyoC//yidL//pgk//poxB//cyoC//pepB//nupG//rmuC//torY//adk//allS//treB//uraA//cptB//murQ//hprS//setA//tnaA//ghoS//rpsI//mazF//dnaT//dcuB//serB//parC//yafE//ydeI//ilvM//argC//hofM//sohB//glvC//glnH//rfbD//tisB//oppD//msrQ//ftsK//ffh//narL//gcvR//dppC//uvrY//glcC//kch//deoD//fucI//yihI//narP//prmB//mraZ//asnC//fruK//rimO//gpsA//nuoN//osmC//rpsQ//metG//aes//ycgR//yidC//flhD//cmtA//aroE//coaE//fabZ//yafQ//hns//perR//wbbK//sfmD//mipA//pdhR//sbcB//fepC//gpt//aspS//patA//sthA//symE//yfiF//elfD//ybjG//cbpM//yjbH//yfeX//tcyP//tufA//cysA//
GO_0098656_7	nrfB//queE//dacB//yjjV//rpe//clcB//hprR//elfG//ycjY//narK//flgI//glnS//trmI//hisG//thiG//leuB//yohD//pgpB//ygaH//dusB//yqeG//trkG//ygiB//ybjC//rfaC//fliT//mntH//gltL//uidR//chbA//waaB//torI//ubiH//coaA//kduI//dnaC//ilvI//argK//smrA//kdgK//ydjH//fbp//mukB//flgD//fadJ//patZ//atpE//cecR//ytfT//cusC//yfbU//secE//nrfG//yafC//cdd//glyS//glnD//nagD//alsK//murI//yiiD//mglC//yhdH//ulaD//intZ//yhaM//idnK//prfA//dkgB//pckA//abgR//argB//cydD//pspC//yggD//secG//tolC//oppF//yqjI//ycjR//pgsA//kdsA//nrfC//yjiQ//sgcE//nhaB//cheY//grxD//galM//ubiJ//cra//ompR//uvrA//yeiE//sdhD//hipA//xseA//
GO_0098657_5	ybcL//agaR//glyA//tehB//nagD//yddA//gstA//ybdM//mngB//murJ//hscA//tap//yiaA//cysD//pspG//ybhA//ttdA//ybdR//fadB//hycI//
GO_0098659_8	folC//potE//
GO_0098660_7	pntB//dcuA//trpE//yafN//ypdC//mnaT//dgcE//fruB//sbcC//yidR//pphA//glsA2//ygaV//ydcP//alkB//malQ//hyaA//hybF//pdxK//tig//yqeG//osmC//ompL//yhdJ//fadM//yahK//pta//arcB//moaE//emrB//dnaE//yphD//dapB//ubiH//glgX//dbpA//fmt//nikE//sstT//endA//ilvD//pepN//gph//yehT//kdpD//sufD//psuT//syd//proB//baeS//cysW//ydfD//xisE//murD//frwB//dnaK//bcsQ//minE//rnc//yfcU//narY//mglA//ilvD//fimA//potD//afuC//yggD//artP//arnE//yohC//yneJ//parE//ubiB//glpR//glcE//cmoM//argS//
GO_0098661_8	proS//ilvB//crl//malS//nikB//mhpC//dnaE//ptsG//dicA//flhE//frlR//ispG//yhaJ//gph//yddA//yjjB//rpsO//yajQ//ebgA//
GO_0098662_8	wcaC//kdsA//paoC//holC//yfgO//dcp//phnP//dgcN//mepA//narH//hisI//lptB//fabH//ymfA//lysU//phnM//ttdA//ahr//tcyN//patA//kduD//yhdH//amiA//gutQ//nrfB//decR//livH//yhjC//phnM//dacB//elfG//guaB//ybfA//yafE//yejA//rimM//fic//def//ascF//cmoA//pflB//dsbB//caiB//malE//caiE//yifB//rcsF//rfbX//ibsB//yfdK//ssuB//pth//glvB//fic//yfbS//lolD//hyfF//rmf//ydiR//mdtE//dmsA//
GO_0098670_7	ynfH//
GO_0098704_7	ilvH//ackA//csrD//cheR//
GO_0098707_10	rmuC//
GO_0098708_8	leuE//secE//adeQ//gpmM//
GO_0098710_7	mioC//sodC//
GO_0098711_9	ybjN//
GO_0098713_8	rhlE//secG//torS//panF//
GO_0098719_9	mdtO//
GO_0098732_6	yhdZ//pyrF//ytfR//ygiS//
GO_0098739_6	rcsF//cheZ//minC//pgpA//ycaN//ralR//dgcJ//dxr//agaB//gcl//moeB//yebG//pflA//yedX//tag//glgA//yegS//araH//
GO_0098771_7	lsrC//ilvI//fliD//fabD//rcnB//rhmR//mdtM//priA//yfdS//rpsJ//hofO//yegS//sapD//murR//mdoG//yebS//lacY//ibaG//casB//artP//accC//psd//evgA//yiaJ//pstC//yrdA//cyaY//ybcC//yhjC//chbC//yebQ//mnmA//rnpA//lolB//purL//pgl//
GO_0098776_7	folE//ravA//amtB//yjbE//lgoR//
GO_0098795_9	cbl//
GO_0098869_4	adiC//ynaI//malK//ycjW//bioC//yhgH//phoB//dsdC//hexR//rpsO//agaS//idnT//idnT//nuoN//ygbN//vsr//yjeH//infC//kdgK//mhpT//yejB//fsr//
GO_0099046_5	ulaG//csdE//
GO_0099116_10	kbaY//
GO_0099131_7	tusC//
GO_0099132_7	dinB//yjcE//gdhA//cydB//nrdR//rhsD//pgpB//mfd//garP//ariR//ydiZ//sapB//atpA//agaB//fliM//hpf//malQ//ymgA//yahD//acrB//tatD//argO//fabG//
GO_0099133_8	cysK//yiiE//yfcF//gspJ//rpsL//ykfI//rcsF//rihA//rplP//tsaC//srlB//hcaE//mlaD//pdeR//lysR//oppF//hemB//lsrD//citE//gstA//
GO_0099587_7	paaX//rplQ//
GO_0101030_8	mdoG//
GO_0104004_4	chaA//relA//ompN//tehA//epd//eutA//rplW//hisF//mlc//alsA//glpA//fucI//ompF//ccmF//def//arnT//yfaX//uidC//hns//lipA//cysP//torA//rlmC//dicC//
GO_0110017_7	alkB//
GO_0110095_4	speE//thrL//
GO_0140115_6	citT//cspB//ybcL//mglB//cho//
GO_1900190_5	oppD//pyrD//yghB//edd//paaA//mipA//cysU//lasT//ariR//leuO//purN//prpD//dacD//
GO_1900191_6	efp//prc//rplY//nanC//
GO_1900192_6	mltF//cueR//
GO_1900231_6	sseA//trmL//sdaA//guaD//alsK//
GO_1900232_7	bdcR//ivy//yfcA//
GO_1900233_7	tusC//
GO_1900371_8	hemD//
GO_1900372_9	galM//
GO_1900376_6	zntA//ftsK//bioP//
GO_1900377_7	amiA//
GO_1900378_7	fliK//
GO_1900542_7	hyfC//
GO_1900543_8	narY//
GO_1900704_7	ybaM//
GO_1900705_8	lsrD//
GO_1900725_7	dgcN//
GO_1900727_8	recT//
GO_1900749_6	mlaE//
GO_1900751_9	yihI//
GO_1900866_6	lpxD//
GO_1901068_8	pyrH//oppA//lexA//flgJ//asd//insA-1//sgrT//yoeE//rcnR//yfcV//cadC//
GO_1901069_9	purN//
GO_1901070_9	agaC//citG//rdgC//pck//
GO_1901071_6	frmB//uspB//pbpC//metN//yqgF//
GO_1901072_7	ybaL//frlA//fpr//lpcA//
