#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	sdaB//cpoB//srlR//xylF//
GO_0070838_8	metB//speB//yfgO//aceF//glgP//plaP//rep//uidC//coaA//fabA//yqeG//mrcB//dgoK//ygeV//ybhF//
GO_0070873_7	prpB//dppF//
GO_0070874_7	ypdF//
GO_0070875_7	minC//
GO_0070887_4	ycgR//alsK//yidC//rep//nuoI//cirA//yoeE//xylR//yhbY//yqeA//uidC//insI-1//yajQ//rplS//cusA//yehZ//plsB//comR//fic//cheB//tufA//zur//elfC//emrE//kbp//secD//astB//dcd//pdxA//groL//artJ//yieH//hcaC//rhtA//sapA//ytfT//ilvB//btuE//ubiC//napC//ydaV//yfaU//pgaD//yeaV//ugd//dppF//msrB//cas2//priC//tdcG//purT//acrD//grcA//mltC//mhpB//ynbC//chpB//lysO//sufB//lptD//
GO_0070894_6	rpsK//
GO_0070925_5	ulaF//cysW//exuR//hldE//fliM//tauD//ycdX//secB//nuoG//purN//
GO_0070930_7	dnaT//
GO_0070972_7	ygaH//
GO_0070981_6	ydjH//
GO_0070982_5	galS//
GO_0070988_3	rimM//yqaE//
GO_0070989_4	tilS//
GO_0071103_6	ruvC//yabI//hycI//yfcV//bdcA//ybeF//gntU//gntT//yafS//rpoH//atoB//idnO//yadV//focA//insI3//mnaT//xapR//bluF//arsR//
GO_0071139_6	fabA//yqjI//
GO_0071214_4	yhdX//luxS//motA//pgaC//fepD//ccmF//ndk//pta//cysA//yjbE//nanC//phoE//rfaF//yraH//abgR//rsmF//frwB//ibaG//rimL//yggN//infB//folE//ftsQ//mdoG//
GO_0071218_6	ydcM//
GO_0071229_5	yebQ//ydjJ//rnpA//tatA//mocA//
GO_0071230_6	gcvA//
GO_0071236_5	dadA//serA//plsC//pinR//avtA//ynjA//dmsB//greB//yigL//rseB//fadL//sufE//malX//glpC//dppD//hyaD//barA//fdoH//
GO_0071237_6	ulaF//yeaD//
GO_0071241_5	sanA//tnaB//yaaU//pheS//zraR//sgrR//mazF//alsE//flhC//yejF//lldD//ilvL//qorA//kduD//pnp//sbcC//folP//
GO_0071243_5	ybjN//
GO_0071248_6	msrB//yihT//fliT//csiR//eptB//sucB//sbmA//dsdX//mutY//rhaD//fetB//rbbA//sixA//cheZ//
GO_0071249_6	entA//zraR//
GO_0071250_6	yagG//tsr//
GO_0071265_5	skp//rpiB//acrF//dauA//alaE//
GO_0071266_6	aroF//ybjG//
GO_0071267_6	sdaB//dkgB//uxaB//
GO_0071270_6	ybhP//kduI//
GO_0071271_7	ybgI//codB//
GO_0071276_7	ytfT//ykgM//
GO_0071280_7	rsmG//rtcR//
GO_0071284_7	creC//
GO_0071286_7	sspB//hyaA//
GO_0071287_7	rcsC//
GO_0071288_7	xisE//alkB//
GO_0071289_7	lasT//
GO_0071291_6	phnK//
GO_0071292_7	flgF//glpC//
GO_0071294_7	araD//fetB//
GO_0071310_5	proV//focA//rph//gntK//rraA//prpC//clpP//cobC//rpsJ//moaB//lgt//
GO_0071417_5	hofQ//sufD//groL//
GO_0071421_9	hycB//yjhI//betT//
GO_0071422_7	gapC//rhaA//hypC//
GO_0071423_8	rlmG//
GO_0071453_5	cptB//fre//glyA//
GO_0071454_5	truB//pepQ//
GO_0071456_5	dinI//
GO_0071467_5	dnaK//hofN//tusC//menF//nikR//opgG//plsC//lsrD//cysA//serS//hisA//
GO_0071468_6	ibsE//kduI//yjbF//mutH//ftsI//aroC//napA//yghW//yhhY//nanR//
GO_0071470_5	abgT//gatZ//yijO//srlR//cytR//thrL//asmA//ycjD//pabB//ygcW//
GO_0071474_6	yggD//ilvA//cspD//hdeB//
GO_0071478_5	rplE//rfaG//yahF//
GO_0071482_6	feoB//yhcD//ssuA//
GO_0071483_7	pgsA//
GO_0071495_4	srlB//ilvH//mtfA//
GO_0071496_4	fryC//yehC//aaeA//talB//ptrA//yfcF//pyrD//wza//fimC//mscL//nhaB//truC//entH//ykfI//yohD//dcp//gph//hns//yphD//pepQ//proP//yafE//selU//mdtP//nrdG//uvrC//ybhG//yagE//mglA//arcC//ygcW//pepA//tusE//yagE//lptC//rayT//ycaN//ychO//tcyP//folX//yjhB//dgcZ//pdxB//fixA//dgcE//galU//ybdZ//uhpB//pgsA//dsbB//lysP//pabC//rhlE//
GO_0071500_5	yiaM//
GO_0071502_5	argH//
GO_0071545_6	narW//tcyN//
GO_0071554_3	frr//puuB//betI//rutE//mngA//cynT//rmf//mog//yraK//gpt//mlaC//ttcA//ybaK//asd//uidC//yhhT//yagU//lpoB//higA//ytfQ//mngB//mdlB//bioD1//
GO_0071555_4	yjaA//mhpT//yafO//argI//nimT//yejF//maoP//speC//prfC//fliK//pykA//serC//mlaC//
GO_0071577_9	fadR//entD//yggN//ygiN//hcaF//prc//yfcQ//
GO_0071616_6	ydhC//glnD//
GO_0071702_5	yfcP//narH//sodA//glnA//ansB//eptC//sdaA//tolB//yfcF//wecB//sufD//yibH//poxB//fdhE//hslU//yfhM//frdA//yaaY//miaA//bioF//satP//rihB//xthA//ecpR//kefB//glcA//agaA//pepN//rclA//clpS//acpS//dacA//yhdW//ribD//fabZ//hcaE//paaD//oxyR//betB//fumA//setC//mhpB//frsA//cnu//gadB//mngB//lysO//mlc//napA//rlmH//yjcO//dppF//yqiG//ulaE//avtA//hsrA//tap//ybjI//gltD//modB//yqaB//gltB//yedX//rppH//nrdH//acrF//eutN//phoQ//ybdH//sgbE//ytfR//wecE//puuC//erfK//hsrA//hrsA//ascG//pgpA//cadA//rutA//tesB//ybhS//hycH//rplA//citG//flgF//csgA//rlmN//casE//sfmA//yhbQ//pdhR//lptD//trg//wrbA//rfaB//narL//elfD//intS//uspF//ppsA//flgF//wzyE//yqeA//menC//htpX//ftsN//acs//gmd//relA//yrdA//dgcT//rplN//crl//pgrR//ampG//dusC//yidL//sufA//secD//cysN//srlR//waaF//yggX//elfG//yqaE//dsbG//glpK//mscL//tamA//ldrB//gntP//gatC//yahO//kdgT//ibsA//ymgC//abpB//dkgB//yjfF//glnB//sdaA//dgoA//yihV//tcdA//stpA//ugpE//lacZ//ybgP//eutD//ybhF//slt//ydfD//sbmA//alsE//rpnB//uvrB//srlE//nrfG//lacY//ansB//rlmA//ftp//trmL//phnC//kefB//yjeI//idnO//menF//fieF//selD//ydiQ//aroF//insA-2//aroC//rpoS//hprS//zraR//dcyD//intF//eco//tsaC//cynT//sufC//syd//dctA//pppA//cysD//livM//ygbI//prfC//psuT//galS//uvrD//pyrG//ygaZ//malP//pspD//phnP//sodC//yieF//narL//rng//yobA//rffT//pcnB//thrC//srmB//nagE//yeaE//ftsA//tdcD//zapD//fimH//ompW//otsA//macB//fecC//amiB//panE//ihfB//pdeL//ttdT//sdhC//yohD//gabD//fdoH//rrrD//shiA//mepA//yqeF//matP//cyaA//dppB//yehZ//fumB//mrp//ubiH//casE//thiE//sucB//rlmJ//glgA//waaQ//manY//pabA//rpsG//acrB//lpcA//lpxH//wzb//phnN//udp//yefM//zntA//bglF//nfsB//cyoE//lptA//yegD//ytfR//cdh//rhtA//mraZ//ycdX//yqjI//nudB//pitB//ycbX//yceO//glcF//ttcA//bipA//srkA//glpT//narP//ykgM//mdoD//hycA//waaO//yehW//sohB//yoeE//hyi//pfkA//paaD//rtcR//rpnB//rimL//pgaA//ftsL//nagZ//yeeO//nhaR//mgrB//actP//slyA//yjfF//paaB//mnmA//hicA//yidL//murD//yibT//phoP//nudG//trmL//lysP//crl//baeR//argP//prfB//sapC//clcA//kdsD//livF//gpmM//leuA//spoT//paaA//gpt//ugpE//ydcR//mdtP//agaV//clpA//yhhT//hha//zapA//yfiC//tsaB//selB//ccmA//rffG//dacD//appC//gmk//glvC//garR//phoE//yibA//spoT//phnP//thrC//yiaM//ykgM//glpD//mocA//opgC//tatA//yeeY//lysO//prkB//napC//acpS//glmS//dgt//folE//clsC//rplT//lptA//ycfS//ibsB//rclC//nagC//agaI//aroP//tsaE//rffC//bioA//dhaM//lptC//sfsA//napB//tauD//bdcA//dapA//truA//ygbL//nusA//argH//lysO//argS//rpoE//elaA//emrD//glpT//mdtE//arsC//mdtJ//
GO_0071704_3	ygbL//ttdB//rfaD//rfe//relB//rsfS//rsmG//guaB//frlB//pabB//dacC//sutR//trpD//proW//degQ//cbrC//xapR//paaD//rsmJ//bfr//ynhF//cynS//npr//trkA//recN//thrB//chiP//chbB//rnb//yadG//fimE//degP//bcsQ//purU//potG//dppD//xylH//mnmE//xapR//bipA//rbsK//rimJ//rihC//elbB//rhaA//cynS//dxs//insK//pgaC//lpoB//nlpA//rayT//cspC//mlaB//iraD//glpD//yejE//rsmA//yccA//ispB//atpD//trxA//tolQ//ydjK//entH//nhaR//yidA//dacB//puuR//flgJ//ybhD//degQ//miaB//wecA//leuB//dauA//nanA//rlmE//purU//fadB//yiiE//zapA//fbaA//ybeF//ybdH//gntU//yddA//ypdA//barA//sdhD//gabT//yfiR//dinG//lacZ//yqcC//elaA//zinT//pgaA//glrR//zapE//livF//dicC//thrL//ygeW//pheT//mdtL//queF//cpsG//ytfQ//rraA//yohC//iscS//motA//cysP//rlmG//sgcX//tynA//ybaM//ulaE//bamB//yeeJ//hflK//allB//fbp//gstB//opgC//ymjB//cynS//baeS//trmL//dppF//preT//mglC//yjbE//hchA//rlmA//miaB//hicB//osmY//mazF//minD//marA//nimR//gcd//rsmB//yqjA//ftsY//mobA//rhlB//paaZ//cpdA//fmt//yagI//ssb//lolC//glpG//glpA//acs//mzrA//cpxA//entH//yicJ//dnaK//secF//basR//pabB//gadC//nrdE//ilvI//hcaF//cedA//dcm//nrdH//wrbA//gspI//cysW//ypdI//yidE//pitB//ompC//narI//argB//clpB//pdeD//osmY//yjhH//cptB//ytfE//rpoS//mdtB//rlpA//moaC//nrdA//mug//fic//fklB//glsB//yfdC//rnt//gfcE//yqhD//pgsA//tas//wzzB//sgbE//epmC//lpxD//rluE//hypC//fabI//elyC//rtcR//glk//map//nlpA//dnaC//cydC//rplS//yfdS//nfo//srlA//feoB//zapB//rdgB//hybF//relE//sdaA//pspF//uvrY//tnaC//acrE//thiM//abpB//thiC//gntP//cedA//def//rsmD//bsmA//hslO//lgoT//ribA//trmH//sbcB//ibpB//prfB//nudG//minE//dnaB//yibF//cysD//nrdD//ygeA//yebS//relA//sapB//arnD//trxC//mdlA//dnaT//yjjG//actP//betT//dacC//panE//yjbG//cydC//alsB//yceD//mtlR//adeP//ilvE//mngB//yeaV//ascF//atpF//rlmH//rclR//yggW//tolA//srmB//rne//efp//glpC//yhhY//cadA//abgR//rpsT//ftsY//fixB//rarA//selA//csrA//yhdX//fdrA//topAI//ybcJ//rrrQ//yqgF//torY//putP//lgoT//yebQ//pabA//rsuA//yfaU//sapC//glrR//argK//yihO//ydjM//slyD//thrC//mlaE//yphC//pheT//lacI//thiP//potI//ecpR//ndk//lexA//yjhH//fucK//prmB//mngA//pgl//yajO//yiiE//miaB//hipA//mobA//erpA//nadB//gsiC//yhbQ//citG//ansB//mntH//yajO//hisQ//cysH//stpA//ybcF//fdnG//lacY//metC//rnpA//narY//fimC//bsmA//yojI//rimK//ibsE//mdfA//rhtB//sgcA//xanQ//kdsD//ldtE//rplJ//cyoB//allB//exuT//speE//pstB//amyA//dcuB//cca//ychF//trmA//zwf//purF//lpxB//cspC//yqeG//cdh//glxK//mocA//sspB//cyaY//oppD//nagE//eptC//pdeR//actP//evgS//potI//csdE//adiC//rlmB//norR//trpE//livG//zraR//hxpB//mtfA//ybeQ//degQ//yfaX//ftsZ//cysG//aroD//uspG//cysG//pgi//dgcZ//ydjL//cspD//nuoH//yjaA//recG//araH//pyrF//dacA//dgoK//mnmE//uidR//yajQ//rhtC//manA//acpT//sbcD//gatD//pgpA//ygiS//tmcA//mgtL//nemA//fumB//ubiX//rpsL//bioB//kefB//speG//evgS//ibsA//lsrB//frsA//araG//cysP//norR//fecD//nhaA//ydiR//yggD//yhdW//rarD//mtgA//rnt//waaF//relB//amtB//rimM//trxA//csgE//rutE//gatB//arcA//sdaA//prfB//ugpC//sspB//ttdA//yggF//lpxL//pbpG//ykfI//rimI//nhaA//rpmG//yjjG//pppA//mepM//baeS//csgD//mutS//glpB//rlmA//lldD//nagC//ahpC//tatC//ascB//arcB//mutL//yehA//abpB//lapA//sdhD//ispB//astC//hprR//moaC//rhaB//cmoA//rbn//shoB//glnH//uvrB//yphC//ulaC//frc//mgtL//ivy//ftsZ//pgaD//hfq//mdtK//nrdR//bcr//htpX//ftsP//epd//yfaU//hxpB//rlmF//csdA//puuD//hycH//cueO//fklB//tdcA//yibH//tamA//ybcJ//envC//yhjB//flgB//ibsC//hemH//lpxT//secM//lysO//glpK//rutE//yhbY//rof//menA//rlmA//moaC//hns//wecE//tynA//flgD//glnQ//raiA//nrfC//yneJ//fumC//leuD//yidH//nuoB//ghxQ//ldrD//yejF//focA//ytfT//yihR//marA//ybaM//fdoH//betB//fdhD//pepT//rdgB//yrdA//psuT//rlmB//casD//fruK//ybjG//ldtD//metB//yhfS//zwf//yfbV//glmM//bglH//ihfB//mtn//yqaA//recE//marR//apaH//yghU//mdtI//rcnR//ybcC//uxaC//truA//fieF//glvC//rnhA//pheP//hemA//rsmJ//pal//cytR//csgB//ribA//gadA//glyS//gltP//gpp//rfbC//hisS//metR//artP//glcD//fhuF//yfaU//dinI//ybaL//srlE//rnhB//yciH//dadA//ldrA//ygeX//ydcI//ccmA//xylE//araF//iclR//nrdG//yhgF//cadC//rodZ//atpG//glsB//nanT//ybiX//mrr//norV//hyaD//ugpE//putA//asnB//ybfA//accC//ubiJ//setC//ilvM//metN//epmB//phnI//glyS//hybB//zraR//rlmL//hemL//zraS//yedP//yjfP//rbsR//ydaN//znuC//holB//rluE//mioC//cbpM//nupC//macB//ycfL//ycjD//cheB//bglH//xseB//yjjU//upp//norW//ybbY//cyoB//uspE//xseB//uxuB//rclR//orn//xseA//coaD//yaaJ//tcyN//ybgP//ftsL//alr//gcvP//fliA//speB//nsrR//erfK//ftsB//garP//manZ//yhjX//phnG//ynhG//yadI//kdpD//rihC//topB//mutL//ybbW//cadB//tisB//caiB//yhbQ//yaiV//dmlA//ampH//ybjD//gltD//mhpR//pgl//pspA//yobF//pflC//prpC//frmR//yraK//dgcF//ydiF//dcm//yijO//fkpA//rffT//hycI//xapA//phnP//gltB//proP//rlmG//nhaA//hha//gadA//rraB//ybhG//ibsE//ydjM//hfq//lplA//sdhC//acpH//bcsQ//waaU//mdtM//tyrA//glcC//yciE//xerD//trmO//ldtB//qseC//rlmG//ugpA//purN//rseP//sufA//rplX//nrdB//tas//dbpA//nrdB//nimR//yiaL//yjhB//casD//ygjK//araG//insI-1//acnA//phnI//ptsG//garL//prlF//nfo//caiD//ycbX//yhfS//yraI//ppsA//mqsR//rbsK//narP//ybhR//priB//nikC//ileS//citC//appY//ydfH//pheP//ytfQ//mnmE//murA//phoB//wzyE//napF//yjcO//yjjB//lysA//ddlA//mngB//gpsA//ispF//thrS//treA//ubiI//ais//ariR//adk//yghU//panB//ldtC//prlC//tsaC//yfiF//metR//nrfG//proP//galT//intZ//yihP//ybjX//ompG//tdcB//fdx//uxaA//dpiA//ppsR//uxuA//rpsI//kefB//acpS//livJ//rimO//aroH//rlmC//ycfL//wzzB//arnA//pepN//hcaC//pck//pbpG//tolA//srlD//decR//dkgA//trkG//ibsB//mrdA//rraA//ccmG//ccmE//macB//ahpC//umpH//rfaQ//panF//yieH//rtcB//ybgQ//ldtE//galU//proC//ybhP//ydeO//ugpB//fes//talB//xapA//gluQ//xylG//ppx//gatD//ydfG//glnP//sdaA//dsdX//panB//gshB//menC//ybgP//rsmE//frdA//npr//rhtB//der//dusC//uspC//cspI//ydfD//acnA//panF//lapA//yehA//mglA//dnaT//adeD//yqgB//yjtD//ybcQ//hokE//menD//fadR//uxaC//yqjA//rlmF//tktB//malF//dpiA//mdtN//mhpC//accA//tolQ//pdxH//dnaG//xylR//ygeA//lsrB//yjbE//glcB//yjcS//rluE//npr//kdgT//hns//ompA//bcsQ//oppB//trmD//mrp//csgD//melB//glmM//rplK//ymjB//pgaD//yifB//pfkA//rfaQ//rpsH//pabA//gspI//arnT//moeA//fabH//hisS//insE-1//yahD//ygeW//alaA//ascF//rfaF//ydiK//mocA//ilvH//yhbX//rlpA//yhjR//yieL//narL//hldE//iraD//npr//prpB//napB//tus//ilvB//yedP//ybcL//yddL//znuA//yedP//umuC//kefF//osmF//bsmA//phnC//ygfX//mnmE//ynhF//tnaC//ydiR//pbpG//yghW//eno//uvrB//ybeY//nagC//gudD//hisD//wecB//matP//ydeM//rsmE//lsrA//cyaY//uidR//glcE//caiE//lsrD//argI//yciH//wrbA//creC//yhdH//trmA//yhcN//bipA//melB//galP//csgF//ybiO//maeA//nth//preT//yidK//gatD//ispA//upp//ycfJ//ybcJ//yqhC//yidL//acpT//iraP//glnD//allB//insE-1//pdeF//ubiX//rihC//narV//flgD//glcC//patA//rlmC//secD//kdgT//nrfC//yijO//allR//argC//tbpA//ybhG//hisF//cfa//insI1//lpxB//pitB//lpxD//rpsK//nirC//lptC//rcsA//lit//sspA//ispH//moaD//bluR//pyrD//rhoL//aroA//ligB//uidC//dsdA//argC//prkB//msrC//deoD//avtA//yrdA//panB//malG//yehZ//diaA//yqiH//prfB//elfA//pntB//waaJ//rcnA//yihS//xylB//gntP//btuF//iscU//yhbQ//yejF//purF//argP//thyA//nrfC//cbrA//araB//erfK//yebG//yhfK//carA//arnF//patD//xerD//waaF//def//preA//yajQ//dxr//argP//elaB//gsiC//ibaG//argF//ppsA//ddlB//dhaR//yigL//cynS//ldtB//yfaE//cobU//abgA//frlB//dcyD//yagE//cmoM//insF-1//nikB//satP//glpT//fdnG//yeaK//malQ//mutT//sgcE//cfa//sfmC//hiuH//talB//fadB//dgcT//rssA//tauD//pdhR//mrp//eutN//fadJ//galF//hypE//yidK//recA//mipA//gapC//kefG//pstA//agaI//mngB//bipA//ascG//nirC//citX//ycaO//hexR//menD//ycgR//rclR//bglH//ihfB//yqaB//gadE//ytfP//elfD//gntU//iap//ygfI//rlmA//napD//uhpB//wzc//waaF//bioC//rcdA//insI1//elaD//pgpB//fabB//malX//rnhA//yeaE//lolA//dsbB//tesB//trpR//rstB//ycjR//yfiR//yihX//decR//lysC//dhaK//ykfI//rplQ//lapA//moaE//yegS//rne//nrdE//nimR//ccmF//feoB//yaaY//yjhC//intQ//yagJ//fumA//hycB//coaD//gph//yraH//rayT//cadC//ccmF//rplE//ydcM//cspA//fiu//fetA//rpiR//iraP//purU//hybG//rpsA//mdtQ//ibsB//adiC//ppiC//rlmD//rhtA//cadA//rplT//argE//tatD//napF//folC//yfcS//treB//murF//eno//moeA//hypT//gshB//rcnB//ydeO//deoA//ykfM//feoC//rnd//yjjW//mreB//mdaB//mprA//galT//feoA//glpF//ptsG//gstA//dppD//yjhP//mdlA//gyrB//hprS//yhhT//dnaC//emrB//ugpE//ybhR//dctR//cheW//ybaT//zapE//glxK//yjcO//dxr//bluF//nth//dtd//rutG//allB//rplN//csiD//asnS//pheT//rhaS//fkpA//yfbU//ynfF//ynfE//glyA//gluQ//ahpC//sucA//cysQ//holA//ybeY//yahD//mlaF//lplA//eutB//nuoG//hscC//malS//tnaB//ascB//entF//udp//yehW//cydD//uhpA//kdpF//atpF//pdeH//metN//cydC//opgE//mliC//hisD//ybhG//alsE//betA//thiL//yihU//aspA//pbpC//lpxC//bsmA//pabB//rstB//ligB//ydiR//ygiS//apt//rna//apaH//ssuB//livG//ldtC//rpiR//rssA//dinG//lolC//torA//ybbN//proS//fliM//htrE//hybD//ydiR//ykfM//yciV//rclA//hypA//fabR//yjhH//pepQ//tehB//ygjK//cysD//ispF//yahK//yfcP//avtA//dusC//mdaB//rhaM//nikE//ybjG//rstB//yhjB//sthA//guaD//asmA//abgA//ushA//speG//spy//arcA//setB//qseC//yihL//deoC//pabA//rhoL//aaeA//truA//tyrA//betA//sxy//pstC//mhpR//exbB//nuoE//dfp//ycfL//ibpA//yebQ//rseB//panF//yaiW//ydjM//argT//folM//insB-4//yddG//mltD//ygjH//gmhB//lsrD//alsA//sdaB//yibT//nrdD//insA-2//xylR//ibsB//lptE//folX//gapA//aroE//ydjH//yejB//ompC//serC//yaaA//mtlA//htrE//paaK//gspE//aaeB//ppiC//ykfM//ybhA//blr//ybcL//csrA//caiF//putP//narY//pfkA//srlE//tyrS//sfsA//ugpB//mioC//ykfM//yghU//yhjX//ykfI//nth//exbB//tadA//yiaN//afuC//minE//ymfK//yeeY//ydeT//hslU//yibH//ydjM//parC//recJ//lysA//mcbR//acs//pgaC//tatE//exoX//sseA//sbcB//ibsE//yphC//rph//parE//ddlA//queG//cysM//ycbX//clpB//ldhA//yhjC//sdhE//yadG//plsX//ampH//moaD//frwD//yeaG//fimD//fhuC//eamA//yagE//mdtN//nac//garP//tolB//yedA//tamB//recR//rpe//dctA//idnD//frwC//mutS//zraR//mppA//sapF//moaC//rhtC//cdaR//nanE//ymfA//cysE//yajR//yfeX//gph//ampG//yfdO//ydhC//blc//maoP//nmpC//rsmE//cadC//abpB//yihL//yhcN//recE//menE//aroG//modA//uxuR//fdoH//fdhD//sgcE//aroK//oxc//nfuA//alsC//ilvM//fepG//yfaU//csgF//higA//ydcO//mdtL//ygaZ//rhlB//chaA//rplK//nudC//ulaR//btuF//agaI//yajO//sucC//paaH//hsrA//tatA//nuoH//yhbX//entE//exbB//paaG//moaB//ybcF//araF//aroH//bcr//ydhJ//rpiR//sbcB//sthA//ldtA//trpA//ilvB//prfB//glpG//ppsR//yjjI//opgC//ttdA//chbR//ybjG//yihW//cheZ//prlC//yciF//treR//ynfE//secE//ycjU//opgB//rpmF//rodZ//hexR//ydeP//yebK//gpt//ftsX//selA//nrdD//ybeY//menF//rhlE//yiaU//insK//arnF//ugpE//dpiA//mreD//nemR//rssB//
GO_0071705_5	tpiA//fliD//hflC//agaR//ugpB//lpoB//rrrQ//dapD//yfdC//garP//yehX//ydhJ//rplW//ggt//flgJ//flgB//gstB//dcuD//dps//uxaA//glxR//cobC//eptC//yoaB//prpR//rbfA//lysU//lnt//rpmH//yhbY//nagZ//sucA//ftsE//nrdA//ybhP//cas3//abpB//cusS//tig//emrE//pdeL//proP//ugpB//pykA//yehD//fixC//ybiO//yddG//gshB//cysU//ydiK//yahF//cheW//dinB//mpaA//tcyJ//secG//yqiH//pth//fucO//cheW//udp//fabD//flgE//secD//rnhA//folC//napB//dld//ibsA//sfmH//roxA//clsB//cspD//yohD//bssR//hcaD//menC//kduI//sdhB//agp//trpC//exoX//intA//nrdR//argE//mreC//arnA//ilvN//paaC//lpxT//dgcF//lsrB//yebZ//yehX//htpG//rlmC//yidL//ibsC//dnaT//zapB//rlmC//higB//lysO//nfsB//eamA//sulA//ilvI//ubiX//chbR//yphC//tus//fhuC//umuD//pheT//nlpA//adk//garK//hcaE//yjiQ//cadB//yehX//topB//grxD//appA//tar//tdcE//rpiR//murF//treA//ypdI//yneJ//cutA//iscX//ldtE//acpH//ynfF//ygbL//rna//oxyR//yiaU//grpE//hycB//garR//atoB//ynhF//rsmC//pstA//ybcJ//edd//proS//csdA//katE//dnaQ//uhpB//ygcR//purD//rihA//rpsI//pphB//tolR//codA//trpS//yihO//avtA//yafQ//mdtA//yaiW//tnaA//aroP//chpS//csrD//yfiR//yagF//gloC//hipA//rihA//yhdH//murR//ydfG//iaaA//gstB//holB//yrbG//selU//xylE//ulaC//yfgI//dxr//yebC//rapA//recC//bamB//arnB//epmA//acrR//ygcR//msrP//cpsB//pyrH//rsmE//yoaB//cmoM//ushA//livK//narK//yaiV//rplL//rplE//uxaA//panE//metE//plsC//fimB//mreB//hycB//gspI//potC//gppA//poxB//entA//abpB//sufE//pdhR//rluA//djlC//yhcH//yciG//yiaM//cdh//glcC//ydcM//ompF//yieL//thiM//udp//
GO_0071709_5	aas//pck//rplC//rpiR//uspE//ascF//speD//miaB//citT//pheM//
GO_0071731_5	mltF//ghoT//hdeA//
GO_0071732_6	hxpB//
GO_0071769_5	elfC//
GO_0071804_3	secB//dfp//uxuA//ompN//rsmJ//mnmE//cvpA//nadC//hypA//fixB//phnM//rdgC//fabZ//ftp//sseA//
GO_0071805_4	thrS//kilR//tbpA//nikB//cmoA//mmuM//fadM//dcuC//grpE//stpA//menI//hemA//bioD2//cysA//chpB//
GO_0071806_6	yjjG//ytfT//codB//srlA//cusS//rpoE//mltG//ubiI//fhuD//holE//dcuB//tdh//flgM//yjhC//djlC//ygiB//ycbV//livK//glmM//
GO_0071807_8	thiD//
GO_0071824_5	sucD//
GO_0071826_5	sdhB//ybeY//sdhB//htpX//kilR//bsmA//dsbA//mppA//phnC//dtd//yahB//artM//sanA//dauA//gltD//nrdF//dinJ//pyrC//insF-1//ompR//yiaO//secB//bcp//atpE//avtA//paaX//
GO_0071897_6	cheZ//trpL//ybhF//hycB//rayT//rrrQ//lptE//ruvB//bglB//fliM//ybaT//lpd//iraP//hchA//leuS//rof//metI//dtd//ybiS//folP//
GO_0071915_9	argF//
GO_0071932_8	emrD//
GO_0071934_6	glgS//bioH//bssS//
GO_0071941_4	sfmC//mmuM//stpA//pgsA//cpsG//cutA//ycjW//helD//ftsZ//
GO_0071945_7	gapA//
GO_0071951_8	tsf//
GO_0071963_4	yihU//
GO_0071973_6	yidP//lsrC//frmR//bdcA//alkB//yhdJ//prkB//glpB//ydeI//pgk//wcaC//cyoD//sucC//thiC//thiM//marA//hiuH//nadC//yddA//rplX//uidA//ybhR//matP//fliA//lon//ygaV//hprR//nuoF//yejB//gpsA//kdgK//
GO_0071975_4	ynhF//
GO_0071977_5	cyoD//
GO_0071978_7	emrB//paaK//murD//glnQ//ccmA//puuA//kdgK//higB//pstB//gadX//thiH//mltD//rlmC//ribA//
GO_0072321_6	bioF//rplT//
GO_0072322_6	putP//
GO_0072323_7	marA//
GO_0072329_7	cydD//bioA//malK//gudD//rbsB//bssS//ushA//ftsK//mreD//nemA//ybbY//malY//yfjR//cdsA//waaF//yqeA//csgF//ypjD//dhaL//rlmB//tmk//dtpC//rep//tdcG//yidR//argO//puuB//ybdG//kup//setB//recJ//valS//intA//yicJ//pepD//cstA//murI//ybfE//deoR//ydiV//mngA//rpsD//tatC//hypF//hybO//mgrB//dnaN//alsB//sseA//pncB//potI//dcyD//potF//phnP//pdeH//ade//perR//gatB//aceA//nanC//bisC//hisS//rcsF//yeaK//yfdC//yneE//ybiW//cysP//secB//basR//apt//luxS//ybbY//phnN//ugd//uvrY//mnmC//nagK//lpoB//lamB//dbpA//
GO_0072330_7	purA//trxA//dgcQ//araB//rlmE//fhuF//mdtC//phnI//frdA//tatA//accB//lgoT//cspI//umpG//iraP//trmO//lldD//dacB//bglX//feoA//recQ//intE//yeaE//pstC//livH//wza//mdtO//rpnB//ybaK//pepB//cysH//artM//wzb//higB//murQ//nudG//hyfC//mak//alr//uhpT//msrQ//rpnC//ychO//rpoD//ybhR//polB//sucA//serS//glxR//tauB//yjhC//allS//gadA//gldA//ykgA//galU//rseB//lptC//
GO_0072337_6	poxB//waaP//ynbD//mfd//kbaY//rplX//ybaL//ynfL//hypE//tdcB//caiT//kdpD//rcsD//malQ//frvR//ygeW//def//rimJ//galP//citG//matP//yhbQ//bcsQ//adeD//gudP//chpS//
GO_0072344_7	secF//csdA//ghoS//lldR//
