#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	yqgB//csiR//trmL//sohB//
GO_0099046_5	fepG//livK//
GO_0099116_10	pck//
GO_0099131_7	htrE//
GO_0099132_7	ssb//gltD//mnaT//yiiD//mdtF//cobS//hybE//cusA//yiiM//hybO//rluB//hcaD//yjiA//fliT//lysO//fdnH//lpxH//guaC//dnaC//rnpA//ydeO//bluF//yafN//
GO_0099133_8	ulaB//napC//cynS//rpnB//tolB//pntB//mcbR//cpxR//pepA//mrcB//frmR//mnmE//plsX//allB//yejF//psd//sdhD//yfaL//queG//melB//
GO_0099587_7	def//dadA//
GO_0101030_8	pliG//
GO_0104004_4	hscC//yjjQ//ybjL//prmC//hpt//cpoB//rpnA//recX//flgC//dcuA//putP//miaA//moaC//lpcA//gcvR//ubiB//uidC//rpmH//yhaO//mak//rfbC//lyxK//ygbL//aqpZ//
GO_0110017_7	mscS//
GO_0110095_4	ydcZ//mtn//
GO_0140115_6	mngB//fliA//cas2//fepC//fruK//
GO_1900190_5	opgG//yajR//uup//fimB//nemR//fdoG//cdgI//cadA//cmtB//rhtA//cusS//udk//alkB//
GO_1900191_6	yihQ//cas2//ibaG//paaX//
GO_1900192_6	intZ//sapC//
GO_1900231_6	yfaL//deoR//fecA//pldB//dgcE//
GO_1900232_7	rfaD//hofO//yggX//
GO_1900233_7	opgC//
GO_1900371_8	cysP//
GO_1900372_9	arnB//
GO_1900376_6	zur//uvrD//torC//
GO_1900377_7	rplF//
GO_1900378_7	yjhB//
GO_1900542_7	adeQ//
GO_1900543_8	murF//
GO_1900704_7	bhsA//
GO_1900705_8	ugpB//
GO_1900725_7	gltP//
GO_1900727_8	fadH//
GO_1900749_6	setB//
GO_1900751_9	fadD//
GO_1900866_6	cysQ//
GO_1901068_8	yehD//pdxA//mlc//ppiD//yiaB//tauA//deaD//ygiS//insB-4//dmsC//cyoD//
GO_1901069_9	lsrK//
GO_1901070_9	mhpC//argB//ppiA//tsaD//
GO_1901071_6	caiT//rpsR//trkA//argD//add//
GO_1901072_7	mscM//btuD//nhaB//chiP//
GO_1901135_4	rclA//cmoM//feaR//arcA//yfiR//dgcT//yjeI//ispB//purN//flgA//puuR//yebG//rmuC//dauA//rfaD//pspF//gloB//fumB//mraZ//ygiN//yiaT//argT//ydgA//bluR//bdm//xylR//narH//arcB//yecS//sufB//rpoA//yhjA//fucA//cspA//yihI//putA//yejA//ldrA//nimR//yehB//fadA//plsX//rnb//yegV//pdxJ//waaO//frwC//tauC//tauA//secY//putP//lolB//yfcS//waaL//yhdZ//psd//yiiM//yhbQ//narX//torC//yfeR//lpxK//thiG//kdsB//wrbA//fkpB//ybdG//dmlA//htpG//ghoS//ygiN//djlC//fadM//tdcR//intZ//casE//rpmF//yefM//kdsA//csgE//yafC//bglB//nudB//miaB//yibH//cysZ//dgcN//glvC//mepS//glpG//mglB//fetA//mltA//fumA//nikC//ybjD//ftsZ//prmA//ubiF//cyoA//mzrA//ycjD//folE//frmA//glcE//pinQ//ynbD//argC//wza//bioB//ftsL//sgcC//ispU//yfcP//cydB//gsiB//rbsD//yijO//rho//thyA//hflX//cbrC//ddpA//yjjU//ybdN//fruK//thiH//sseA//yafQ//cusB//yhbX//gltS//ybdN//hcaE//rpoA//tonB//yjjB//cheW//csgB//oxc//spoT//bioF//mdtP//murP//atpC//dicC//tusE//yggD//relE//cyoD//dacD//pppA//aidB//yaaJ//rbbA//cmtA//fimF//atoB//xylH//dpiB//thrS//creC//tdk//polA//exoX//nlpA//rspB//murP//lpoB//tdcF//ydiV//yfcS//htrE//yhdX//adiA//oppA//argD//cadB//paaJ//recD//uxuB//acrA//metN//yhhZ//nrfC//ldrA//ariR//alkA//ptsN//ybaT//bioH//puuA//mnmE//pinQ//argH//cvrA//radD//hslV//citX//ydfH//mazG//yiiE//frvA//nusA//araA//casE//rfaD//yegV//minD//araG//ybiH//rfaD//kdgT//recD//sulA//tnaB//rnd//yedP//rffH//cyaY//etp//yciE//tcdA//kdgK//gcvA//araE//raiA//intE//psuG//fryC//rlmF//rbsB//cspD//yafE//hlyE//hybD//pckA//araB//clpX//ftnA//mdtM//rffM//bamD//araE//pta//rcnA//yidL//nupC//dgoR//yieE//rhmR//yfiR//fdoH//nanR//adeP//ilvC//cysM//mlaE//lyxK//fucA//rlmM//araE//nrdF//setB//btuC//mcrA//rpsJ//dnaC//
GO_1901136_5	yeaD//exoX//mscS//pyrC//rstB//torI//recC//yahF//yiiD//nikB//fimB//rpsK//narL//elfG//fiu//ykgF//icd//narV//pspC//pldB//cspC//degS//livM//umuC//sgcX//ydcO//rplA//pnp//dicB//efeO//dauA//nemR//parC//pdeD//ccmA//rtcR//truD//kbp//yehC//uvrY//dhaK//yahI//fetB//kdsC//nagD//ymfK//speE//fbp//acrF//tnaC//gspI//tonB//
GO_1901137_5	murG//yedX//dkgB//puuR//ftsL//cysQ//bluR//galK//hyi//malY//maoP//dnaJ//ydfK//glxK//ispG//nanA//iscR//pflB//yjiR//glvC//lpxB//kduI//afuB//yqcC//nanC//thiP//dut//adeP//yhbY//mscM//bepA//ldtD//minE//tsaE//lolD//entE//moeA//tar//malQ//rutR//ribD//ychH//yghU//yeaV//ybcL//ybiH//deoR//acpP//nmpC//fepB//waaC//rpnB//rplS//eptB//nlpD//yfcU//cbpM//moaD//epmC//trmB//ydjJ//fadL//ugd//mobA//mdtE//ulaB//glgB//rimO//gcvT//rcsA//tnaB//pgaA//trmA//rpsE//ynhF//murP//cdd//hcaD//lptG//rluD//flgH//hisG//mraY//phoR//gcvR//gadX//hflK//bamE//yjiA//leuA//trkA//priB//selD//fecA//spoT//hybD//lasT//moaA//mzrA//rpsS//ftsN//yidK//uvrB//yahN//yeeY//ybiI//glrR//rpmA//pheP//yciG//fadK//rppH//glsA2//envC//ykgM//nlpD//ssuD//glgA//shoB//cysD//nuoG//mntR//leuO//mlaD//paoC//paaJ//ydcR//yibT//tdcG//fryB//lepB//mreC//yhjX//zipA//thiC//lldR//glgX//ynbB//hybC//galE//yfgI//araE//yibH//fryC//dsbC//ldhA//nanS//frr//chaC//holA//rpe//glgP//dnaC//argT//pspF//ybjN//moaD//cmtB//acrB//
GO_1901159_6	ycjQ//thiE//alaA//
GO_1901160_5	yhdW//yidE//rsmJ//
GO_1901161_6	pdeL//tomB//gnd//
GO_1901260_9	gcd//
GO_1901264_6	yeaE//rfaG//hyfR//sfmA//dbpA//sufD//rsmE//proA//comR//ybhI//lipA//dhaK//lpxP//feoA//flgC//bamB//cyaA//dgoK//sfmH//yahO//cydA//zupT//ttdR//secM//gspI//gadW//ydbD//rnb//nei//ygiB//nikB//ymgA//abgR//pntA//wecC//yfiF//trxA//yhfK//yeaV//kgtP//purF//yfdR//rlpA//ssuE//
GO_1901269_5	agaB//ftsW//hybE//frmR//truC//cyoA//sthA//tadA//ompT//pyrG//mreD//ycgR//
GO_1901271_6	folM//basR//ppsA//mltA//aroG//pinR//mscS//cmoA//pabC//galS//thrB//msrC//
GO_1901275_3	cydC//
GO_1901281_6	yihW//
GO_1901292_6	fruB//glcB//mtlD//ettA//mepM//ybhR//kbaZ//nrdH//yjiA//tsr//sfmD//cdh//ybiV//murG//qseB//ydiB//gudD//ssuB//dctA//mdtD//fecC//idnT//alsE//rpsL//rlmI//hyfF//glnA//yqaB//sbmA//purD//serC//gsiA//
GO_1901293_6	thiI//hofP//yfdS//ttdT//ybaK//ftsE//paaF//ftsX//ldtD//fimB//metI//uup//araA//hisA//yrfG//potD//degS//ybgI//evgS//nanE//ydaV//yajQ//rpsQ//proC//thrA//kgtP//ptsN//ybeQ//pntA//rof//maeA//rmf//cusF//waaO//ygjK//nusA//yneJ//moaD//ahpC//mnmE//nfo//yehY//sucC//aroF//yijO//cysH//chbG//aaeR//pheT//yjjX//nrdF//sutR//ybhP//yhcH//ptsI//dctA//btuR//hybC//tauD//phoU//menA//garK//dmsB//ampE//insE-1//purA//yajQ//gcd//ycgV//ftsI//pgpC//rlmM//yfaX//tpiA//recT//
GO_1901360_4	abgB//qseC//murI//ycdY//sthA//deaD//pheT//asnB//cobS//yoaA//plsC//eptC//kup//nagZ//alsE//wecA//higB//yiiM//rimI//yhdW//rsmE//cas2//yehZ//fepB//ftnB//glmM//nudC//rhlE//kefG//srlR//torS//glpA//yoeE//ycjD//hyaC//pepT//hybO//sdiA//sutR//rhmR//lapB//ispB//uvrA//rhaD//lldR//ydeO//prlC//mcbR//yiiE//hemB//plsC//pth//mtfA//narI//lon//mgtL//ygaZ//ydjH//rarD//yidR//recB//metB//metF//pmbA//uhpT//uraA//yghW//bamC//ycjP//pstA//cmoM//cysU//ydhC//nhaB//zntR//kdsC//fdrA//thiH//ybiO//rpsO//dgoT//xylE//purU//fimE//scpB//frlC//yhbO//cobC//fimA//ivbL//yrfG//nrdF//malZ//hdeD//bioB//moeA//secG//rutG//mdtG//deoR//betT//nanR//insF-1//ltaE//feoB//dhaR//ydcR//recX//yjjV//lpxK//dsdA//intA//phnG//yieL//yegD//msbA//envZ//glcE//recJ//pfkA//cdaR//ybjN//uspE//yidL//caiF//fdhF//hha//flgB//dnaK//argK//abgR//yagF//hofP//btuF//yidZ//yiaM//cysB//araE//hypT//ygfI//dinG//xerC//uxaC//chaC//lolC//dhaM//hrsA//lsrK//yciG//ybgI//focB//sgcX//ushA//mreC//nikE//yicJ//rimJ//bioP//ptsG//yjaA//rhtA//entC//yadV//prpB//yibH//ynfK//eco//arcB//cspB//degS//gsiA//xapB//secY//pdxH//mdtQ//wbbK//atpC//arnE//yfcA//yejB//fdnH//uof//nrfB//hupB//nudF//sbcC//bglH//ydeO//oppB//acs//frlA//frsA//mngR//tig//hupB//pspF//pgaD//nagZ//rpmC//rng//flgA//murR//tsr//mutS//garR//rffM//pdxA//purN//amiD//yqjA//fabI//tcyJ//rlmJ//fbp//ynfH//ybgQ//zapE//phnI//cspD//feaB//fhuD//ttcA//mngB//yahI//phnP//gadX//allD//metB//ompT//hflX//tmcA//osmE//thiG//glpF//uof//ompG//rnc//hypF//yjcO//ilvN//gntK//puuP//panZ//puuC//pfkB//mdtN//fdnH//ptsH//ruvC//mzrA//codA//cysE//ygaZ//putP//lolD//yhiM//flgF//fdoG//gfcE//ompG//ybcC//infB//sapF//bfr//ribE//yhfK//tynA//puuA//lon//paaJ//ybiJ//yjjG//ibsB//argH//fimC//dcuR//rsmB//wzyE//paaZ//ydhQ//groS//yadI//intF//guaA//dtpB//puuD//bisC//dacB//hisG//ecpR//yihS//ytfT//hicB//paaC//surE//ssuC//ycgB//clsA//trpL//pykA//fimH//rfaE//bioD2//ygeW//surE//gcvA//lspA//mdtE//dnaJ//narU//ackA//ybfE//purN//rlmM//gph//uvrY//torC//eamB//fepG//citG//ompL//cobT//pdeK//borD//mdtE//gcvH//ftsI//narH//appC//fmt//gldA//etk//yohC//rapZ//blr//priA//narI//ygdG//fadK//kilR//ycjR//hycB//pyrD//lptG//trpB//iraM//bhsA//gnsB//cytR//yajD//umuC//galU//mutT//waaA//tdcD//rluC//ppx//oppD//icd//araD//sgcA//exoX//paaX//aidB//sxy//elbB//pdeH//galS//baeR//yeeL//gatC//xdhB//cysD//mrdB//garD//yahN//nudC//cbpM//sodB//trmL//pyrD//gpmM//lptB//potG//yfaE//bioD2//maeA//rho//tdcA//coaE//trpE//ynfF//leuE//abgB//yihU//bdm//dxr//rcsD//galR//flgE//potD//tdcR//ytfE//xseB//rsmG//nadK//yadI//ynfH//yqiG//alaS//hemC//rsmF//narP//frlR//mdtM//yebZ//yaaJ//hybO//lsrG//ubiB//dnaQ//waaU//bluF//yoaB//thrC//pspD//yiaM//yadK//ldhA//ydiF//nagD//pbpC//trpE//stpA//glpC//yhbS//sfmA//lnt//envR//sstT//ybjD//gntU//sstT//menF//ppiA//yggN//rlmH//yehY//aldA//thiQ//edd//elfG//rlmM//ybhI//dsbG//rnpA//hypA//malS//yfaE//potC//xylG//yagF//purF//pyrG//bdm//potF//yjfP//ssuE//cra//fepE//puuR//djlC//sgcE//pepN//mntR//ilvB//srkA//yifB//srlE//pdhR//fabZ//mltA//artM//fabZ//rfbD//opgE//dsdA//alaA//thiP//malF//rplQ//spoT//rsmI//cdsA//rplC//ybhF//nanC//maoP//ugpB//chaA//hemG//hybB//chbB//menB//mlaF//ftsK//udp//edd//rplM//dgoA//sgcC//hyaC//ackA//srlD//trpR//cirA//fadA//galM//hns//fadJ//aroD//torD//lit//sapD//ydcR//bssR//feaB//ygcR//chpB//pgsA//uvrB//hemA//napF//rnr//orn//glk//elaD//rfaH//gabT//rsmG//agp//atoS//rusA//lptA//ydbD//rpoA//opgE//msrB//gyrB//fau//yqaE//narH//mcbR//ibsE//cdaR//guaD//mepA//mhpA//tdh//paaX//bdcA//yqiG//speA//dnaT//metF//pinE//treC//mdfA//mhpB//alkA//narG//potC//spy//tauB//yfdS//yegV//pflA//ulaR//rraA//rhtC//garP//fadL//trkA//tbpA//ybaQ//rpsJ//ptsI//hyaC//nhaR//yfjR//hipB//ulaA//uxuR//add//ldcC//melR//ssuC//glxK//gltL//rspB//ftnA//tusE//frwC//sdhB//cho//leuC//yegD//umuD//rffG//gcvH//zapD//yhgH//puuR//pgaB//glpR//yceO//ydeE//ttdA//rffH//chbF//mhpT//lplT//lolB//yccA//yqiJ//agaI//ygfZ//yjcO//crr//perR//pgk//lsrK//etp//mepS//yjfP//ynbB//proW//bamE//nanE//pyrH//sutR//polB//ubiB//ydjE//pabC//paaG//flgD//yqcC//polB//ansB//ybjC//cpxP//etk//metR//macA//msrQ//yhjD//dhaR//moeA//fecA//uvrD//rhtA//pabA//asmA//birA//mreB//lsrD//surE//ydfK//yqiI//ynbC//ldtC//rhaR//gpt//ahr//dgoK//gltB//garK//ompG//yebG//cbtA//dacB//uspB//ytfE//yjjQ//yebC//sgbU//murI//glmM//tas//ycjD//dgcM//folM//yoaA//tatB//abpA//vsr//ruvB//yehZ//rhaM//ycgB//hisD//xseA//mgtA//mtnN//rplX//ytfR//trpB//hcaE//mreB//pinE//phoA//thiE//paaB//asnA//eptA//ebgA//rng//yaaY//ftsB//lptE//murQ//pykF//acpP//rutD//panZ//rof//malE//uvrY//mdtI//crr//rplI//cysG//htpG//fepE//amiB//uidC//alkA//dnaK//htpG//waaG//groL//groL//yciF//scpC//kdsD//nrfG//sgbH//metH//rcsF//ycbV//htpG//cadC//hsrA//sucA//yhdX//glnB//yjiR//elaB//rimI//dgcJ//rhmD//yjiQ//insI-1//sutR//
GO_1901361_5	nuoL//gstB//ybiS//serA//ygbM//poxB//agaR//ychO//lolC//potG//cspE//arnB//intS//cheA//mdtA//ttdT//chiP//gcl//cynT//ydgA//cdgI//nfuA//clpX//rplE//araB//truB//lspA//mhpD//nrfG//pgpB//pgpC//rlmM//manA//torC//yhaC//mepM//nemR//ldtC//creC//rcsC//rpsP//ugpE//aceA//fliT//yjhP//metK//aceB//bamE//proB//yciT//cadA//rsmJ//chbC//dtd//flhC//yidE//waaF//hprR//ybaM//aroK//patD//ygbL//phoE//yidD//ugpB//ycaO//narU//gnsB//yhcN//yhhZ//ykgM//rtcB//ribA//feaR//nanE//narG//bluR//phnO//gspI//selB//rnlA//polA//phnC//ompW//adhE//sfmH//treF//secE//afuC//holD//nudB//lsrK//bioP//yhfK//bssR//rlmL//yraH//nrfC//yehT//astC//fucP//ydiF//yidR//prfB//suhB//iscU//ribC//mglA//mreC//glnB//eamA//satP//sfsA//flgM//dapD//mdfA//rhtB//recO//yfaU//betI//hyi//fcl//ftsX//alkA//yieF//pflC//
GO_1901362_5	yhbX//tufA//ihfB//frc//hypE//iscA//ccmE//vsr//gyrA//cynX//hybG//yfeO//yhcH//kilR//tatB//metI//yfbS//ilvL//malE//gcl//yahI//purD//yadC//trpR//ribB//queA//tusD//dgoR//pyrL//tsgA//waaJ//lolB//ttdT//ydcR//rfaE//ilvD//xisR//ybhR//ydfH//rffG//rutD//eptC//paaA//tilS//yhjR//menD//mdoD//rimP//ymdB//yeiE//nuoE//ilvA//cpdB//ilvH//cysZ//nikC//dgcJ//ykgF//livJ//xdhB//rng//dicC//deoC//yihU//plaP//wzc//ugpE//nuoH//adiC//yqjA//nuoG//priB//ubiG//narG//ynfH//rclC//ftsE//tap//feaB//mntS//pgrR//fabH//insB-2//prfB//nimR//ybjI//edd//ygaH//hycA//hyi//chiP//ssuB//motA//rluE//acrR//glmU//panE//xapB//yebK//yhdZ//tpx//ybgP//iclR//feoC//tilS//ybdZ//hybD//ybdZ//mraZ//udp//yihV//nfi//ygeX//yebS//kduD//yhjG//yaiW//ygiW//fbp//frdD//mdlB//oxc//potH//ygcO//nikC//caiB//sufB//iscS//glvB//ygeX//yaaJ//rhaA//yfcV//arnE//patA//rfbB//yiaT//insI4//ymdB//cobT//cycA//hokB//nrdH//cirA//entC//nadA//cptB//mtn//asr//yraK//kdsA//dmlR//dinQ//yehB//ydcZ//sufC//yciG//garK//plaP//hemA//dgcT//topB//pinR//cheR//hrpA//hemA//bfr//iscS//trkG//ycfJ//fepC//yafE//ileS//nfo//cdaR//ortT//lolE//glpK//prfB//nudG//narX//yccX//gspF//yhjG//rplS//yjiY//dgoD//pspD//waaF//fkpA//holA//rplI//ydcI//waaH//waaY//yifB//uraA//flgM//msbA//tomB//gatC//tusC//hscC//betA//fnr//yjeI//rna//trpB//mdlB//narI//yfeR//mcrB//glsB//icd//yahF//orn//manY//yicJ//bepA//yedA//pfkA//fliK//qseB//gntU//ccmC//rluD//alkB//fimI//thrB//hrpA//ybaT//pgk//rof//yafE//add//hpf//mhpB//argA//glgB//lptC//dcuB//pdxA//yiaL//ykfM//rfaQ//hemC//pgsA//yphB//valS//argO//rplX//pphA//nfo//cysS//kdsD//ghoS//arnF//yiiE//pdeK//dppF//eptC//dtpD//yeiG//dinI//cas3//bglB//ygbM//yrfG//rhaB//emrB//argD//yjjI//prmB//thiE//rbsD//maa//panD//sbmC//trkH//yggE//hokB//ariR//fdrA//metQ//feaR//dacC//fliK//uhpT//ptsN//yehW//yciH//yneL//yajQ//citG//topB//hprR//ccmA//secF//narV//plsB//orn//yfeX//cbl//nikE//waaG//sgbE//elfD//hslO//glmU//zraR//gltX//guaA//rlmB//smpB//slyD//pbpG//garK//aroH//cmoM//exuR//kdpF//murJ//hybA//gcvR//hokB//rhlE//rho//cheR//nupC//arnD//rfaD//exbB//acpS//lyxK//yaiV//mfd//fetB//gspE//ymdB//lacY//hdfR//mgtL//sfmA//deoR//uhpC//ygbI//cysZ//sdhA//yibT//yajL//alsB//hisH//chbR//yfcF//blc//caiD//ftsP//dcuR//mepH//azoR//argB//ydhK//ampE//lacZ//yejB//gppA//citE//chbF//torA//tsaE//sodB//ymgC//hslO//cfa//sfmH//mrr//sapC//yeeJ//hofQ//fadA//abgA//rpsR//ompR//
GO_1901367_6	nanK//elfD//
GO_1901401_6	mlaF//
GO_1901422_5	cho//gsiA//ycbX//
GO_1901440_4	melB//
GO_1901441_5	recT//
GO_1901463_7	kbaY//
GO_1901530_5	acrB//tnaC//hcaE//yidH//
GO_1901562_5	mlc//
GO_1901564_4	fabG//lysR//htpX//ynhG//yibH//sufE//ndh//ycdX//metR//acrF//lolE//dppD//glpT//yciF//galT//ssuB//ibsA//qorA//sulA//araC//znuB//trmL//cvpA//rnlB//cdh//treB//mtlA//mdoD//ygeA//elaB//flgE//ybiI//sgcE//ygaV//carA//msrA//yjhP//epd//wecE//ptsP//macB//aqpZ//flgK//bcsQ//ydhJ//eutA//aceK//rmuC//fliM//yqjA//codB//ynbB//potA//phnK//yagJ//barA//nadE//tus//ackA//mutM//speC//nudC//perR//bolA//aroH//ftnB//ychO//endA//hupB//frvA//leuD//cobS//ydcT//guaB//hisP//gcvR//sgcC//pheM//yjhG//moeB//arcB//ubiC//treB//gadX//insI1//menH//accD//yqaE//fruA//glsA2//xapB//bglF//nhaA//aroD//nrdI//dps//ppx//yphD//rcsA//yhiM//ydcR//rsuA//ssuA//nfo//yohC//slyA//selD//pgaD//yejB//yiaT//speD//yigL//ilvH//pdeF//flgA//malY//gfcE//rplE//hdeB//thrL//sulA//pdeK//hdeD//rsmD//csgA//yidQ//ybaT//mdlB//dtpC//rpoD//yifB//prpC//proB//wcaC//dnaG//yecS//ghxQ//pitB//lhr//aroE//mpaA//ftsE//yeeO//tonB//yfcU//thiM//nikR//nikE//fdnH//yggD//glgC//menI//lacI//nrdH//ldrD//phnL//hycB//yobF//zapC//yafN//yegV//tdcG//puuP//setB//ssuE//deoR//murE//tus//ybjN//secD//gstB//frvR//xapB//kduD//ygfZ//holE//pyrH//tyrA//arfA//yegD//yfcV//mutM//uspB//afuB//nadD//pspC//ssb//rpsP//psd//kch//yfcV//cysM//melB//paaA//feoB//rhaB//ychO//cysU//ampE//yadN//rihB//nadD//fepE//rlmG//waaP//mlc//cysC//ldcA//gntU//caiD//ydiK//metC//yohD//map//rfaC//cysM//dnaT//tpiA//edd//yhcD//rfaD//potE//iscU//rzoD//rfaG//rfaB//mreB//cobU//basR//treC//purC//sgbU//frsA//lysP//agaW//yjbH//rbbA//yiaO//yfeW//potC//ulaG//ugpC//tdh//sgcR//cirA//yddA//rpoA//yceO//pheT//rpsN//fliD//alkA//ftsP//dgcE//mgtA//ycjQ//entC//ompN//grcA//yjiA//caiE//pheA//hicA//rffT//lysR//fliK//dmsC//atoC//pgsA//topA//cynX//folD//rsmF//yjjU//yfbV//osmY//sugE//gltX//yjcO//ibaG//prs//arsR//cnu//ackA//tas//pspD//kefF//manY//fliZ//bssS//ubiE//leuO//murI//cpoB//mglB//pstB//pinQ//cysC//fixA//preA//ydiV//rluD//ygaH//gcvP//gabT//xerC//rimO//yjbG//trpR//lgoR//suhB//yjiY//aphA//rplE//mppA//ygcO//rdgC//yahN//gpmM//djlC//yghB//sfmC//sbcC//sad//asmA//pyrH//purN//cspI//ompT//ydgA//pykF//paaC//ynjA//rffT//panC//nusG//gsiA//ubiA//tpx//ansA//kdpB//yidL//yraH//hicA//ykgA//yegT//gspF//rpsE//appB//rutR//yggE//cyoB//nudC//exuT//eutN//rusA//metR//znuC//hcp//rlmI//shiA//xapR//mgrB//sseA//clcB//nudB//stpA//dnaA//cspI//cmtA//xylB//ycbV//dapA//yehT//potH//mazG//baeS//tsaD//emrB//fdoH//yihQ//cynT//cydC//truD//cobC//iscX//yidE//rlpA//pinE//erfK//mnmC//arnT//nagB//uxaA//ygiS//dbpA//tnaA//tusB//ydcZ//proQ//uacT//rplC//aslB//uxuR//waaH//yfdG//metB//ahpC//nadB//envZ//fliL//yieK//cspI//caiB//patD//hiuH//sucB//hscC//uhpC//pgsA//yfdK//kbp//otsB//kefB//cynX//malE//nikR//hipA//hisQ//tolR//nsrR//yddG//umpH//dgcZ//glmS//nfsB//fadI//gltD//wzc//chbF//rutC//glk//rfbD//ynjA//cysB//cueR//glvB//hfq//lepA//waaG//narG//nemA//csgG//chbG//polA//mog//cbrA//flhD//umuC//arnA//truC//plaP//hslV//clpA//rplM//yjbH//grpE//ortT//epmC//kdsD//csdA//endA//hemC//lpd//yfiR//rimM//glgC//setB//cutA//yraJ//fruB//aroA//ftsL//trxA//sxy//cheZ//casD//thiH//zapD//rfaC//hprR//yiaN//tnaC//sdaB//asnB//glcF//cdsA//cheZ//yagJ//patA//narP//adhP//fadR//dgcM//amiB//ftsY//upp//btuR//flhD//fabG//potI//psd//ftsB//potF//holC//csgG//ppiC//hupB//pgk//glpD//ybcJ//csgE//ispB//dcuA//hybC//ygcR//astC//bcsQ//ygeX//garD//rseB//nusG//kefC//atpB//yfbV//aroA//ppsA//yhhZ//pinR//thrL//rplR//fepC//wbbK//fabD//mdtP//ydeO//focB//asnA//ubiG//cspA//yeiL//kch//flgM//murQ//lldD//clsC//caiT//gshB//glxK//talB//fruK//nudC//gcvR//xylA//parC//yhhY//acpH//umpG//lplT//mlaE//hokE//gcd//uxuB//msrP//prpR//kdpD//chiP//flgK//ampG//gmhB//basR//waaS//nagK//ldtA//putP//cynS//entE//torR//suhB//pinQ//gltD//nfsB//hcaR//tag//intQ//lpd//bdcR//emrK//argF//mrcB//sodA//rpoD//rnpA//malE//nikA//ibsE//rraA//pgpB//eutB//ttdB//frdD//chbA//tyrR//ydiK//yhfK//mdfA//frlB//yedF//aroB//cysN//dsdA//ycdX//hflK//insH-5//rraB//mfd//obgE//apt//exuR//glgS//cysH//hyfA//ygbI//ynfE//emrB//lptA//uxuA//bioF//ynjD//satP//hybD//deoD//lamB//ybdO//mltC//ldtA//selB//dauA//msrA//lepB//ybjX//ydiV//mdaB//fepC//nrdR//rpsO//zinT//yjjU//ascB//waaY//ompR//focA//glgB//tsr//malQ//fryA//ybeY//ycfS//dhaM//hofC//ydhQ//gldA//wcaC//hofO//topA//yraJ//uvrB//glcA//pgpB//ghoT//dacB//sgrR//metG//sbcD//ydaV//osmE//rsmA//fhuF//yjbF//rseC//rpmJ//casA//rutF//gabD//ydcP//ettA//fdhD//fryB//tgt//glsB//emrD//insH-6//yohD//feaB//focA//panF//sfmF//gudD//ydfH//argT//fepB//rfaG//flgB//glmU//hypE//cpoB//uvrA//hchA//araH//hdeA//ypdC//hrpA//cysQ//argP//trkA//ybcQ//rutD//mepM//torD//clpA//aas//cyoB//rlpA//edd//ung//tdcG//mltA//ftsK//ydcI//alsB//alaA//ybhF//rpmF//purF//kdsB//rutF//tsaC//cptB//truC//yfgJ//gyrA//maoP//ynjD//hisC//acpS//metC//nei//agaA//kup//ybcL//fadD//yjiA//fimB//
GO_1901565_5	tolB//zinT//metL//fadA//nrfB//cspG//fadM//tyrA//ymfK//ybaK//xerC//fhlA//selU//ebgA//yadN//asnS//pgk//rcsF//yihS//pfkB//ykgF//envR//ynhF//ldrA//narZ//ybgP//infB//gutM//gmk//ygcW//insI3//ivbL//tnaC//elaD//mdh//dctR//yagG//ygeA//ftsZ//rffG//betT//nfi//dsdA//creC//pdeF//btuE//pykF//speB//cas1//livM//hlyE//yibF//eno//ybfE//ubiF//ycaN//secM//asd//yafO//proX//dhaR//mdtL//pdeL//napC//uidR//yifB//yifB//glnK//aroG//rpsN//ivbL//ymgA//btuC//cynS//slmA//metB//phnK//rodZ//mscK//gor//rfaG//pnp//ftsQ//fruK//pepQ//ralR//rpnB//rho//rhaD//ydfG//higB//aslB//dacA//yfaU//rlmE//treR//yfaU//sodB//zipA//yfdG//kdpF//recX//dxs//fecA//mug//ybaM//thyA//ghxP//treF//rfaE//rbn//spoT//gpmA//torR//cdh//clsC//rhaS//pflA//ydiB//yciA//pspF//lapA//ycaN//ybeQ//yggX//tauD//wecB//mtnN//upp//rclR//epmC//purC//rhaA//pyrD//
