#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	feoB//hybA//dtpC//ubiB//
GO_1901362_5	dmsC//yagU//rluD//ybhI//btuC//dam//hcaT//pitB//dnaA//rpnA//rpsT//sstT//tauC//mglC//paaH//flhD//pliG//yjjW//udp//yegT//pppA//iscS//dctA//acpH//rrrQ//clpS//arnE//psuT//glk//paaB//mtgA//gltB//lapA//hslJ//znuB//queD//nrfA//pck//dmlA//coaE//hslO//abgT//rlmM//gntU//cysK//dinJ//etk//ribD//yfgJ//envY//moaA//trkA//sdhB//mdtE//lon//hflK//zapA//yieH//yjjW//waaZ//priA//truD//gpsA//alaC//yhcH//fur//mtfA//ais//alkA//murE//oppB//ftsE//ftnB//bsmA//lexA//alaS//ybdM//asnA//dmlR//ldtC//ftsQ//kdgR//yrbG//nagD//etp//bglA//nfuA//yneE//envR//mutH//serS//rbbA//speE//ynaE//wrbA//rpoH//malE//yfhH//folX//gspE//radD//rof//nac//yiaB//ybiO//insH-6//ydhJ//tcyL//hisI//ybeF//pagP//nudF//ycgR//yfdO//fdhE//sgrT//truA//livM//iscS//roxA//dkgA//yfiF//chbR//yidC//gabP//yhcH//nadC//agaI//fpr//lexA//rfaB//trmO//yqeG//rutD//ydaC//phnO//lsrG//fkpB//sfmH//ycgV//tbpA//glsA1//torZ//sdaC//malG//nrdR//flgM//lacZ//gsiC//hchA//pphA//npr//nrdD//mzrA//yaaJ//glsB//purL//tdcA//mltA//csgF//yfgJ//hslO//rpsG//ispG//yraN//yihV//acrR//puuE//pyrH//aceF//rhoL//fabZ//ghoS//ispF//yagU//fadB//ydgA//ppk//glvC//dctR//frmA//sdaA//putA//dmsB//ugpE//blc//abgB//ygfI//tauD//phnH//yiaO//lrp//panB//acrF//sdaA//xseA//menB//arnE//yhbO//pstA//rdgC//tabA//hsrA//cycA//rimJ//ybjC//lit//lysC//yraJ//sodA//cynX//glcC//mhpC//ebgR//fpr//glpB//dppF//ilvI//eptB//xerD//ybhF//acrR//hscB//frdB//fecD//argK//fieF//hslJ//uraA//kefG//zapC//yjiX//ribD//ybdR//dacA//sgcC//bamA//rdgB//ybhG//gpsA//sfmA//ypdF//queG//lpxT//hcaT//lysA//secA//hicB//mazG//clsA//lptB//nlpA//cysG//ccmE//potF//tsaE//yihI//asnA//nuoL//fimE//dut//manZ//mutL//aroC//yhaV//wecA//brnQ//uspF//btuD//metG//mscK//ycjW//hupA//oppB//ygeR//purC//yajL//hha//fadL//tdcB//roxA//rcsA//aqpZ//asd//dsbA//glxR//rdgB//csgF//fdhD//gspF//fabG//carB//ydcO//pfkB//gltB//dfp//speF//gppA//yfaX//gspJ//ymjB//torC//torI//caiE//dcyD//gudP//ybiJ//gadE//alsB//syd//ubiE//mscL//lptA//mnmC//thiL//clcA//panE//hipB//panB//prkB//ilvL//slyD//purU//nimT//chbC//cycA//prmB//gatY//lpxD//tcyL//yedL//cpxR//ldrD//pgsA//cas3//dgoD//dppB//trmO//yeeJ//cycA//mhpD//prfC//shiA//rpsQ//secB//yhhZ//asd//emrK//thiD//ddpX//bamE//ssuC//nanS//dgoD//mdtA//pyrH//cdh//nlpI//hcaE//livM//lsrC//rpoE//ltaE//rnhB//argG//folC//creB//glgB//rpiR//glpK//treR//ribF//rpoD//ilvB//ycjD//dkgA//ttdB//gatZ//yjcO//mntH//yadV//lipB//nrdE//
GO_1901367_6	ybjX//rne//
GO_1901401_6	yraH//
GO_1901422_5	ychH//relA//kdsB//
GO_1901440_4	cbeA//
GO_1901441_5	aaeR//
GO_1901463_7	trmD//
GO_1901530_5	sdhD//gltD//yhcH//yagG//
GO_1901562_5	tatA//
GO_1901564_4	asd//yhjR//yfaX//trkA//ygbI//dgoT//yccS//lspA//insA-2//nrdA//surA//ftsP//phnH//rne//pdxA//dacA//rsmA//atpF//lspA//zntR//tdcA//yjiY//thrS//dgoT//hscB//hslR//wecE//prmB//yqgF//tatE//speF//mdtA//iscX//torC//cyaA//rcnB//glnQ//ydjL//insH-5//mlaB//insB-4//hprR//aer//solA//sfmC//mcbR//metH//lplT//ada//abpA//sapF//amiC//syd//ilvI//rhlE//tgt//ispU//ymgC//yfhH//gpt//uvrD//mzrA//pdeH//bisC//argR//yhjD//rpsB//zapD//focB//bisC//murC//eptC//lptA//bglX//modB//fepB//bolA//selB//fucK//wzyE//dgt//nrdG//ynfH//accD//chaC//yjhB//efeO//crfC//ycfL//malK//sdhC//hcaB//cysD//yhfK//glnQ//lyxK//rhlB//ygfZ//soxS//srmB//waaB//yihR//fliM//murR//phnG//acrB//zur//dppF//gadB//ybiO//mnmE//hprR//ynjA//tyrA//yghO//lptD//yhdZ//rplK//srlD//aqpZ//mntH//tnaC//yagE//gltB//yidP//ubiF//rnc//tsaC//norR//phnN//tadA//yhjA//mtlD//rplO//mtlA//sulA//metL//adeQ//nikC//ompG//mdtL//uraA//yebK//fruB//chiP//cysW//djlC//yeeY//fdrA//pagP//yebS//yiaA//priB//lysO//tatC//yiaT//ynjD//pyrF//orn//aspA//ydiB//glnL//yfjV//nuoI//cydB//pgm//pnuC//znuB//ybaO//phoP//rbsC//otsB//fkpA//rfaE//ompT//ruvC//rnd//lysU//csgG//idnO//miaA//ycgB//ibsA//ytfR//livF//glnB//carA//yehY//nhaB//clpB//yjbF//plsB//fabR//ppsR//ydjH//dinI//rpsN//rof//yjfF//hisI//tktA//csgG//garD//prkB//yccS//opgD//yjaA//alaC//uxuA//elaA//hslU//pckA//pbpG//speC//yibA//ilvI//bioC//yjbE//sdiA//ygiB//rzpD//trpA//glrK//gloB//yihL//sugE//yjjX//ybhF//erpA//nrdI//eamB//yjhG//recQ//mdtN//ulaG//argA//ratA//yiaT//hycH//yrfG//gadC//rplP//yqaB//manX//zapA//mug//arfB//nrfA//hofM//waaA//lsrC//dusB//umpH//bamD//phoB//hyaB//hlyE//cheB//cbeA//mdh//melA//rpmA//iscR//murE//aceA//rplR//dgcT//yeeL//miaB//galR//deaD//mdtG//sodA//ispG//phnI//asnC//hyaB//ybcL//ypdA//ybdH//metF//rutF//cedA//gpr//pyrE//mug//yqjI//rluC//yhjD//gudD//glmS//ftsI//uspE//zapE//mdtP//thrA//waaB//norV//ccmF//metB//sspA//glgB//narU//trpE//yajQ//mgtL//citC//ssb//sgcR//matP//tpx//oppC//ydiF//ybdM//tnaB//nagB//paaD//amiB//yehB//casC//ldtC//cecR//gadE//yqaB//yphC//glk//ydiB//kdgK//alaE//rfaB//yjiY//hfq//sdhB//ybjC//slmA//fucA//yegT//puuR//cutC//garR//erpA//aphA//uvrY//ralR//queE//appB//hchA//rclR//ung//yggF//yehA//cptB//tesB//ydiK//ldcC//arnF//hdfR//trpB//rlmC//frwC//folE//tusE//cysU//ndh//serC//umuD//epmC//fumB//kduD//dgt//rfaH//yiaF//yicJ//rhlE//yoeE//xylF//ynbD//hslO//betI//cpdA//acrR//tesB//ycdX//prpR//kdpF//dgoR//dfp//xylB//yehP//dppC//dut//talB//waaJ//mrcA//ybcF//wcaB//pdhR//luxS//yehB//glpG//suhB//narX//cmtB//btuD//fryB//ulaD//yedA//sgcB//cynX//yfgI//efeO//yagJ//bglH//hdhA//ecpR//iscR//gcvH//yqaE//caiT//hflK//hrsA//lpoB//actP//chaA//sufC//mlaB//envY//chbF//dut//lacZ//yeeL//yhaJ//garL//cydB//yqaE//ilvA//yfdS//entD//znuA//cysG//trpL//ettA//phnI//fryA//pbpC//yggE//yhjB//dosP//fimA//gppA//wzzE//hyfR//mmuM//rfbC//yhfS//phoQ//galP//yibH//adiA//marA//pyrC//yrdA//narZ//lsrB//alaA//lpoA//dadA//ytfQ//minD//citT//cspI//thrS//trmL//ftsQ//mdtL//mutS//eptB//ydaV//lsrA//rnr//elaA//cusR//yadC//umpG//yjiA//dgcT//alr//psuG//menB//hycH//malG//degQ//aer//kdsD//yggT//arnT//ibsA//yiaL//yaaU//tilS//purT//ldrA//tcyL//csgB//nanS//glpK//rutF//idnK//lpxC//rspB//uxaA//fsr//sgcX//pgaD//nac//yqiI//ptsP//polB//acnA//aroD//hokE//slyA//yfdC//arsB//cspD//mioC//tauB//leuD//dam//yagE//yraJ//maa//abgR//mtr//glsA2//iscU//yhjB//fre//ydfD//cutA//eptC//feoA//flgH//lepB//gntK//ybdG//hybG//bioD1//slt//argT//ybdN//pstC//yihQ//prlC//bioA//cysN//fliA//cutC//nimR//mglB//fadK//ttdB//yihI//intQ//mdtE//nuoB//mutS//entF//rhaB//hyaD//rutC//rlmB//bdcR//yihV//rne//hyaB//tyrA//arfB//ydbK//nlpA//yeeO//rpnB//purC//fimC//lolE//preA//pabA//yghW//mutT//lspA//kdpE//nadC//elbB//yibF//ldrA//insI-2//manY//hyaA//guaA//ydiQ//narZ//emrB//metR//yjhC//eutR//ybiI//trpL//bfr//rpsL//ompW//amiC//cyoB//rzpD//cbrC//nhaB//patA//zipA//yjaA//napB//lolA//fdoI//yeaV//yqiJ//bioD1//lolC//gpr//galU//yieK//gluQ//gloA//actP//gatC//yhjG//rnt//era//dinB//tpiA//dsbA//mlc//ytfR//gntT//yedA//cutA//ftsK//atoB//allB//murF//nagC//rimO//hybG//paaD//moaB//zwf//glvC//rayT//ybiT//yaiP//abgA//mdoG//alsC//cpdA//yigL//gdhA//guaB//alsB//rpsH//aslB//hemC//adeD//iscR//frwD//yqcG//ydiP//qseB//sucC//mngB//metG//ybgI//cspA//hofP//napD//lsrK//leuA//arcB//bacA//artQ//ulaD//cheB//yieE//mraZ//thiG//hdeD//purA//relA//murA//dcm//yhjD//oppA//perR//ansB//proS//ybhA//elbB//lsrC//yefM//secY//yfaV//atpC//abgB//setC//uxuB//bamE//citT//tadA//pheP//rpmE//gfcE//ycjP//psuT//aroL//npr//csgF//eutA//purA//csrA//cheY//ibsE//fimA//ampG//ycfS//nrdE//fruA//phoP//rluD//maoP//kdpE//chbG//waaF//hypT//yafE//uxuR//lhr//sfmH//glpB//lacY//mdoD//xylF//metF//pphA//birA//leuD//qseC//pdeK//fdrA//atoB//rpoD//rhmR//ybdH//actP//hldE//rapA//narH//aspC//
GO_1901565_5	parC//alr//fdoI//yhcN//trpR//ftsZ//hofN//insH-5//nudB//ymgF//sgbU//rsmB//alaA//bioF//dapB//hxpB//fdoH//polA//yafE//patZ//surA//pdxA//wbbK//pepN//hcaB//gadC//sucD//tcyL//zipA//gutQ//deoA//mraY//ilvN//qseB//frdD//ppiD//hofM//ndk//tpx//pflA//garR//malY//secY//rbsR//cysG//mdtK//nimR//ppiA//ung//torD//upp//nagA//cbpM//dhaR//pdxH//kdsD//hyfR//yegT//rcsA//manX//uspF//aphA//mepH//prpR//mlaC//rsfS//ybbN//artP//mzrA//ampE//gshA//mpaA//yhaJ//xylB//treA//ptsP//blc//thiC//carB//syd//ydhJ//secM//tnaB//cysZ//eutN//frwD//murR//topB//yqaA//yagE//rutR//kefG//pliG//ycjP//ilvL//mreB//ybiJ//hldE//rarA//dapA//nfo//hlyE//rhlB//rpsK//nhaA//yfcR//ygbI//sdhD//ygdG//tdcC//yqhD//grcA//yidH//putA//fdnG//arnA//rng//tolA//coaA//fimA//ubiD//eco//roxA//rplM//sdiA//slyD//bdcR//sbcC//purR//rpiB//betA//yjhB//waaP//rpsR//
GO_1901566_5	mdtE//fecC//ssb//aidB//yraK//nhaR//recC//cysM//glsA2//trpC//pyrC//lptA//flhA//tqsA//livF//pabA//yfaL//wzzB//pncB//ybhG//nrdG//chbG//pabB//basR//pheP//asnC//bioD//yifB//kilR//xthA//yhjX//yidC//btuR//cusB//pta//hyfF//mdtM//rsuA//waaL//creC//fis//iscA//ftnA//cynX//yedF//bfr//hpt//cueR//sgcR//satP//yohC//yegD//tcyN//fepG//paaF//efp//agaR//rpe//rsmF//ibsC//rapA//phnC//rdgC//rlmF//nanR//cyoB//ydiR//lysC//serS//pdeD//sufE//ompL//yehW//yggD//prmA//purF//glpK//lptA//yebK//ugpC//yeeO//rluA//pal//scpB//hyfC//rimM//yedX//eutR//nei//higB//fepD//uxaA//lpxH//sufD//glcB//nanS//hslU//ppsR//livM//fecB//phnG//caiF//dtpC//dicB//hypE//pstS//chaA//cusS//ompA//yciT//lexA//citG//tktA//kefC//ulaB//apt//pldB//kdpA//rplL//uof//rlmH//glrR//ybcQ//pyrE//dcd//murD//idi//xapR//gudX//rnhA//ppiD//sgbH//metI//rhsD//abgB//scpC//trkH//lolE//ldrA//gadX//yhfS//ettA//araF//paaB//paaE//cspI//tauA//rzoD//uacT//tyrR//malQ//ade//mdtK//znuB//gabT//lptG//flgI//yhcF//yadN//yfgO//wzc//mdfA//cysS//cpdB//cedA//fucA//glgS//secB//ynfE//dpiA//lpxL//rseB//ydiO//eco//yqjI//udp//gapA//putP//araA//trxA//ychO//mscS//ybjI//rsmE//mltA//lyxK//topA//yjjV//xylA//frwD//cysH//ttdR//rarD//dinD//ydhK//fabG//alaC//nagD//folD//dcd//bcsA//secB//ybaO//hemN//mreD//hycI//hisF//ybeY//yqjA//murJ//rpsR//ftsN//cysQ//cusR//glnQ//ybdN//yggE//alkB//treB//mnmC//yhbS//sufD//qseC//mnmG//nuoG//bamC//solA//rpmA//degS//entC//hflC//speD//xylH//metL//cusF//tsx//glrR//hybD//murR//trmJ//amtB//hemD//yihL//yfdS//rfaF//rfaD//torI//rpoS//tcdA//nimR//ygaV//xerC//rimL//araB//yfeX//uxuR//folD//rfaC//yihW//mdtN//tig//lacI//hybB//cusR//ygjK//gutM//aer//fdx//csrD//tilS//dgcQ//mntP//birA//pitA//pphA//ghoS//elaB//cusB//rutB//deaD//agaS//mreB//ybiH//livG//fruA//aroK//yceD//ilvB//mltG//adiC//fixB//xapB//rlmF//ptsI//hdhA//aldA//yciF//gntK//dkgB//rplO//trg//rimP//tolB//yegV//ynbD//dusB//frlA//sgbH//ascG//mhpR//nrfA//degQ//rpsE//yjcS//fliD//fliA//trpR//corA//ychF//sucA//alsB//ftsZ//mdtK//cynX//livH//yneL//yjhG//rhtA//bcsQ//purB//mhpA//bamB//pnuC//yqiJ//csiR//yqjI//yggN//csrA//adhP//yqhD//nudG//def//rsmH//ftsN//casB//ulaB//recC//pspF//bluR//nagZ//dppA//emrY//lsrC//intS//cycA//lpoB//rarD//setA//uxaA//guaA//yjjI//cutC//ydiB//mnmC//kdpD//zur//ybaO//bdcA//glcD//fixC//rimJ//ydjL//prfA//phoP//nrdD//katE//cheZ//ulaG//uvrC//codB//lptE//sapC//pncB//yagF//fucO//dcuC//yafS//
GO_1901568_4	trxC//
GO_1901569_5	ampG//
GO_1901575_4	dinD//lpxD//eutR//gnsB//panD//miaA//tusB//rplM//adk//ymgF//hyaB//tolQ//groL//rimO//ygfZ//exuR//rnb//cheY//pta//nudG//yfeD//pitB//mdtM//dmsB//ihfA//xylF//sapA//rplA//yfiE//hyfR//yehU//wzc//murB//insI3//wcaC//nuoM//tamA//frmB//nrfA//mliC//ulaA//nupX//ybaL//cynX//waaG//arcC//lepA//fliM//guaC//hybG//uvrY//fepG//parC//gfcE//cpsG//uup//mraZ//rlmD//sdhE//yfgI//yeeL//carB//mglA//mtnN//hprR//kdsD//diaA//ybdZ//kduI//ygaV//mtnN//rhaA//hcaC//cmtA//cycA//ydiR//agaC//norW//lsrR//glcA//garD//cdd//pstC//lsrG//ygaZ//radD//umuC//rhlB//phoQ//ansA//purN//nadA//hofQ//rplI//etp//ppiC//rnlA//proW//frdC//yaiW//mreB//ydfK//pinR//arsR//livK//rhaM//iscX//trkA//gloA//opgD//pyrH//yojI//yqjI//otsB//pstS//pcnB//gsiA//curA//glk//guaB//blr//yggN//gor//rzpD//aceK//ygcR//gntU//yihR//pspC//acrA//gsiD//yaiW//mngB//tusB//pyrG//mdtP//envY//codB//cheY//yedF//rsmC//melA//ydcT//ugd//recR//ldtD//yjjG//nupG//degQ//bamA//ybcM//fruK//agaV//uvrD//ykgF//tdk//pdhR//rnr//uxaA//yihW//rpnC//gsiC//pyrC//casA//rzoR//folD//ubiJ//osmE//murQ//tsaC//iscS//znuC//ynjA//ykgA//hisB//ybaT//ypjD//ygaZ//acnA//yojI//yhaC//yhjA//ybiI//idnD//flgH//rsmE//ghxQ//rplR//dgt//cho//rhtB//rpmF//hslV//ybaL//dicC//cobS//oppF//cutC//dsbC//ynbC//ftsX//lplA//aaeB//yjeH//fixA//dcuS//hypB//eutR//bssR//napA//ychF//tauA//yghG//erfK//maa//yghG//yedL//sgcB//infC//zapC//rapZ//tatA//rbbA//rpoS//fimG//lldP//sfmA//lpoB//hxpB//ycbX//corA//moaE//yehX//topB//soxR//btuF//nagD//prmA//melB//cyoD//glpT//acpS//yebQ//prlF//pagP//holA//pstC//ibsC//hokB//carA//ispG//proX//ispG//hdeB//mhpT//ihfB//araF//yggT//yjhI//trpR//agp//ykgF//ymfA//paaA//sulA//atoB//sanA//groL//rnhA//acpS//mnmC//ybdG//aphA//fecA//gatZ//tap//cobU//purB//mhpR//pgsA//ydhQ//alaC//cbrA//yhjV//yjcE//clcA//aceF//alsE//sgcX//idi//ppsA//rutG//cobT//cysI//murB//pyrF//fimH//gltD//degQ//eutB//lipA//tolC//ycgR//nfsB//cvrA//yfaV//recX//citX//cutC//mqsR//dnaB//yrbG//cytR//kduD//dnaA//fre//sbcD//ccmG//folD//zraR//tdk//pgaD//fixB//leuC//hyaA//nimT//fryB//ydcP//nhaA//frdA//lpxT//cutA//rplX//asnC//pfkB//ydiO//lpxP//fucO//ydgA//polA//fliZ//phoE//entD//queG//ravA//cynX//yfeD//elaA//arnE//norR//ghoS//ypdI//bioB//tsx//lptG//rnd//ldhA//trmJ//rimP//basS//rpnD//yieL//ycjQ//yigB//insF-1//evgS//glcC//fecA//yhcF//phnO//dgcM//ddlB//uidR//queF//tktB//uspG//atpF//ghrB//caiT//gntP//araB//entA//casB//ychH//caiT//tig//dctR//dinD//ydeT//ynbB//shoB//hisH//zraR//psuT//speE//alkA//rnc//sgcC//evgS//rarA//ydeO//rcnB//ycjQ//
GO_1901576_4	rffM//glrR//ileS//rpe//yiaJ//torZ//sdiA//fkpB//ybeY//chbF//bamA//ibsC//dapD//metH//fhuD//ompT//dxs//alpA//yjcE//rapA//appA//apaH//arfA//fhuC//ybiH//abpB//mutL//mraY//dmsA//sgcA//ydiQ//mntS//ilvA//decR//pdxH//hisM//yraH//atoC//talB//adiY//ymdB//yhhT//ydfD//yihO//iclR//hcaE//menB//yghO//kefF//thiH//osmC//tynA//ubiE//xylE//iaaA//setC//ilvC//aqpZ//abgR//smpB//hdeD//exbB//yrfG//bipA//tsaB//zapA//hisP//hprS//glnP//hycB//katE//yegS//dfp//kdsA//argD//agaV//dkgA//ftsA//ybhP//kup//clpP//nirD//rclC//tusC//ybhD//hyfF//metG//speD//holB//iraM//maeA//yeiG//fecA//rpoS//tsaB//yfdR//rpmG//nadC//ybbN//glpA//mhpD//norW//rclC//plaP//dgcF//uxaA//yfcQ//ompR//fklB//ugpA//waaB//flgF//gpsA//yijE//bfr//bcsQ//zapC//fecB//mepM//yieE//agaB//yehP//rimP//ybaO//smrA//tgt//gntK//yidP//dctR//lspA//flgF//envY//ybiT//yhbO//hofQ//garD//miaA//ptsN//ccmC//rcdA//paaE//rhoL//ilvN//ggt//torA//glpF//dhaL//galR//yihX//rcdA//yjbB//phnK//gabD//hfq//rbsA//ibpB//ydcI//glnA//ybcL//ssuE//atpD//ratA//rimM//infC//mlaC//bamD//ugpA//crp//rluF//purB//chaA//proB//hcaB//rcsC//yqhD//yidC//yjbG//groS//rplQ//kdpC//allR//agaW//hrpA//mtlD//dctA//agaS//seqA//tmcA//malK//fimB//eutN//speB//rraA//fecA//yciA//yhbQ//lgt//dinG//cheB//frsA//yjfP//gcl//pdeH//ggt//lpxP//pdeR//ssuA//mntP//hmp//rarD//paoC//smrA//mutM//xylE//bcsA//adiY//rbsA//nhaA//emrE//tsaC//narV//bioA//appY//ppx//gltK//nusA//rihA//speE//yaiP//aslB//acrZ//cdsA//serB//dicC//hpf//ugpC//evgS//ascG//glxR//ygiB//mrr//rplW//aroP//ypdC//tauC//cdh//dapB//kdsB//zapC//insF-1//fadH//frmR//mtlD//ubiF//yhjA//solA//patZ//uvrA//mcrA//artM//osmC//tolB//glgA//rhaS//hofC//phnJ//murE//fadA//caiT//narU//sgbH//ompA//metL//panE//fieF//ykgM//osmC//rcsB//murP//ybfA//pinE//nikC//pbpC//mrr//epmB//tdh//fadJ//paaB//ugpE//ymjB//rmf//ydjE//ilvI//fecB//ccmA//yihU//glcE//spoT//artQ//epd//napD//rzoR//ruvA//rpsO//lptD//kdgK//sapC//casA//phoU//ybhJ//yjiR//yejE//csgB//ychF//thiC//glxR//ynjD//glcD//ndh//srlA//iscR//wecE//yhjA//ychF//yhjG//manY//rutA//crp//pfkA//yiaO//ybjG//ilvH//tnaA//guaC//narY//hldE//yfcR//dapF//stpA//narU//yehA//clsA//ahr//yhbO//frlC//modC//pinR//yneE//entS//tmcA//cspG//ldrD//tatA//ygcR//coaE//cdgI//sapB//kdsC//cusS//rsgA//infB//mdtB//slt//yoaB//allS//nanK//ypdF//chpB//nikA//uvrA//mocA//ligA//mepA//pstB//yfeR//mdh//dhaL//prpD//cydB//recD//iscS//ccmD//tusB//pncB//ydcR//msrA//dsdX//yqgB//tgt//gntR//tehB//lit//phnI//rimJ//rpoD//prlF//arsC//yphC//hrpA//phnO//malI//insI4//thiI//cadC//tamA//yggP//recF//opgH//ydcR//tusC//glpK//dgcN//opgB//norW//yajD//ydeI//aroK//fimD//creB//secF//hslO//dxr//yoaA//pdeR//paaC//ynfH//yfaV//gspE//ghoS//rluD//crfC//opgG//cyaA//rssB//yafQ//agaR//fixA//metE//cpsG//ybhJ//tsf//gppA//fumC//yphC//dxs//ftsA//kdgK//ftsI//rfaD//eutA//rnlB//rpsA//proP//hisI//corA//hisB//eamB//nemR//ghoS//hxpA//epmC//mscM//priB//nei//paaD//wbbK//cpsB//entH//pdxA//mltA//yafN//hofO//chbC//casA//elaD//caiF//corA//nsrR//yciK//alaC//dacD//mak//yahN//pheT//waaG//recR//flhC//ynhG//def//yjeH//ybgP//yddG//alkB//livJ//yfcA//ybjX//glnH//aer//ydaN//mgtA//gadE//hxpA//hdfR//pstA//trpD//tktB//ftsN//rplI//purB//gltX//hsdM//paaH//aspC//mdtF//aphA//panB//ltaE//msrC//argD//thiQ//ybbY//dgkA//hycA//atpC//manA//gpmM//ftsB//ybjL//gdhA//msrP//cueR//osmF//sthA//yeiL//radD//mepS//satP//ugpE//araF//fliT//gntK//hinT//clsA//bfr//sgrT//yahK//yoeE//rpoH//bglA//dmsB//slmA//priC//gcvA//malF//rnlB//cutA//ybhF//srlA//yjtD//yajL//dkgA//ygeV//bglX//serA//nrfB//ygiS//trxC//tpiA//zur//rcsD//rffM//dgoD//lolD//fruA//yfiF//mltD//pck//rutB//rclA//cmoB//rplC//xylA//flhD//ycjQ//caiB//ynfH//ldrD//carB//mdh//murJ//zapD//hflK//lepB//cyaA//manY//gatC//hns//mepA//glmM//alsK//dtpC//yqaE//uxuR//rihB//nikC//yggN//tcdA//yieK//atpF//fadA//prpD//livM//ydeI//trpR//rlmN//prmC//envC//rhaT//fadE//aaeA//yhjG//dcd//mobA//grcA//mraZ//gadX//rrrD//yigB//prmC//garK//chbG//clpX//ubiJ//ldrD//pgpA//yiaJ//fmt//metE//yahF//ccmG//glpF//dedD//yiiE//torZ//aidB//adeP//waaA//gyrB//purB//yicJ//rutB//caiE//yeiL//potI//iscA//dcuA//gloB//aes//rplY//rutB//lsrR//intZ//casD//frmR//frdC//galR//pykA//hslJ//ftsA//rbsA//der//plsB//yidL//ycfS//rfaB//waaH//ybbW//acpT//gntK//yfhH//cusA//ybgI//htrE//add//djlC//exoX//sseA//mdlA//gyrB//lexA//yciK//fiu//mepH//rlmB//zapD//nuoB//ydjL//fumB//lptF//pdxH//cynS//nuoI//yfcV//yjfF//nagK//mutT//frdD//waaJ//fdoI//yqaE//purR//rseC//btuF//mgsA//cysG//argA//menE//lit//casB//yggD//ybaE//rplN//ulaA//murR//adeP//eco//smrA//fucK//mlaF//uxaA//fliZ//yidD//ttdB//hprR//xanQ//ygfA//nusA//bamB//yafS//sdhB//dgcQ//yggP//frmB//eptC//selA//ftsZ//malY//rzoR//yfdR//ptsI//xylF//degS//mltD//ygeV//cobT//elyC//rplQ//yejF//zapB//asnA//panZ//hemG//lepA//
GO_1901605_5	aslB//pckA//caiF//parE//sfmC//sgcB//zwf//uvrD//rplN//lolC//agaA//tusE//nikR//ftsZ//yahI//yciG//ulaG//yjjX//sapC//pgaA//ung//ftsN//ydiR//pntA//malX//hsdR//rutD//cobC//ydfG//rplC//yhbS//tsaD//atpB//yhaJ//uvrY//sdiA//mfd//gadB//gltB//xseA//livM//rplQ//lacI//fabA//ydhC//yhgF//dinD//gpmA//groS//mltC//nrdE//ptsN//ilvM//yahI//sfsB//lacY//ibaG//ldtD//spy//ygbN//ldtE//ldtB//artJ//etk//yidE//hslJ//rstB//tauC//lsrD//mqsA//tauA//msrQ//cyoB//rcnR//ubiA//marA//bioA//yajQ//cspD//cysQ//ycdY//gspF//rffC//rcsB//frmR//nrfC//pabB//amiB//prfA//yacG//rclA//wzyE//yphC//yahO//betT//idnO//phnI//uvrD//gabT//mpaA//yidE//yfcF//carB//nanS//lhr//narU//artI//ascG//phnK//rplA//pldB//oppC//cpxR//tomB//ybdG//npr//dnaN//hofP//fepA//csgG//recT//yjfF//dnaT//sanA//rluE//yqaA//gyrA//pepD//ycbV//ygdG//gor//aslB//basR//abgR//zapE//rsmC//yraK//malG//ydjM//thiP//cbeA//surE//nrdE//rlmN//add//zinT//dgkA//agp//yqgF//rffM//arcC//cysW//dnaC//ptsH//fetB//frdC//aas//
GO_1901606_6	fhuF//norW//exuR//allR//xylG//flgE//xylG//ygiS//yqiH//manX//lgt//gntT//rapA//pbpC//dbpA//casE//ftsE//rpmH//dinB//tatD//narG//csgG//metK//wcaJ//cycA//glcA//fixA//ybgP//menH//roxA//umpH//waaJ//crp//maa//yaiW//qseC//fbaA//crcB//ybcM//yieF//rutE//treF//solA//ldhA//tusB//fliD//zapA//
GO_1901607_6	nuoG//alaS//casC//abgA//phnH//malK//purN//marA//alsC//eco//rarD//ycaN//dps//tqsA//rsmB//gppA//xylF//rfaQ//frdA//trpA//gntT//ilvM//hemC//clcA//yfhH//mdtK//yagE//rutC//nusA//ybjC//mfd//nuoM//lldR//sdhC//sdaB//msrP//gspF//rep//tilS//btuD//fes//acrD//glnA//yidA//glgA//apaH//ydcO//ldcA//glgP//iaaA//arnT//dicA//rfbD//acrZ//ilvE//arfB//tusE//narG//insB-2//yfcS//kdsC//aroE//lsrG//ispG//tyrB//pntB//ygbI//thrA//yhcH//phoB//mcrB//sstT//ydcT//nrfF//yciV//ppk//rcnR//cbrA//trmH//wza//yqjH//dppD//gntR//yedX//manZ//yfdG//curA//puuD//ygaH//acrE//yehW//dgcE//ydiO//trpC//higA//thiC//ldtB//sfmH//rpoD//ygiS//
