#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	dpiB//rcsF//yagF//fucI//
GO_1901564_4	fetB//flgB//tauC//yfjR//tdcE//csdE//ynjA//bioF//yfgO//pck//dgoK//tdk//lexA//yaaU//ilvA//yfdS//btuD//kbaZ//ypdB//narU//cspB//ypdA//citE//thiM//malG//clpP//fdhE//mtfA//tynA//arfB//pbpG//moeB//nfi//ygaZ//lrp//pyrH//yfdR//dtd//allS//nuoH//yidQ//opgG//cynT//gsiA//ykgM//codB//pdxB//ddlA//sgbE//idnD//hycH//rhtC//ldtA//metB//yieL//yhjG//yciH//rseP//upp//yadN//yghU//hslV//rcsA//caiF//prfB//ccmH//sanA//xisE//pfkA//yfeD//tusA//yjhH//yajO//speA//ycbU//dnaT//kdsB//astB//perR//ansB//ybeF//dacA//gntK//adiA//truC//fepC//mtlD//mdaB//hypF//ydcT//yjhP//ytfP//rutE//rsmH//insI-2//gspJ//fimA//potF//yhiM//hypB//rplF//nrdH//frmR//rnb//csgA//norR//yhgH//pepN//patA//yciH//yfeW//gloA//psuG//ygaZ//mhpD//yadC//acrA//rplP//lolE//yejB//insF-1//yqjA//iraP//tatD//kduD//gsiC//zntA//fadL//uacT//elyC//ydiO//galU//waaJ//fruA//yhjG//yeeY//frlC//hisS//dgcE//ydaV//mdtE//mgtA//dinG//ldtB//feoC//cdgI//hupB//ygbM//recJ//nrfA//mreB//tehA//pcnB//gcl//suhB//tdcB//tdcG//fepA//fepE//arsB//qseB//rffC//yagG//ais//nikB//hcaT//umuC//efp//arfA//mzrA//ydbD//tldD//yqiI//mcrA//casC//ssuD//preT//napB//lrhA//ulaF//cysB//ybcQ//yneE//bluF//cpxP//rpsE//tsaE//nrfA//ibsD//entC//mazF//flgD//yhcF//acpP//coaA//yfdS//fdhF//yhjR//yggF//rnc//ybjG//phr//slt//pheA//dgcT//rhsD//glnL//yqaB//bipA//rhtC//feoB//ymfK//bglA//ppx//entF//cutA//ldrD//gmhB//prc//dosP//lyxK//mug//prlF//ilvH//fadM//yfdC//paaK//fdnH//pgi//rimK//intA//glgB//coaE//mog//lspA//pyrH//lit//malK//fliS//gsiA//dgoA//rbn//ydcR//entA//hypC//dacB//ghxP//rpsJ//cdd//yoaB//yihW//wcaC//perR//yrdA//yebQ//alsB//tolQ//yqiI//rlmJ//lpxL//hcaE//tktB//nusA//lldP//evgA//evgS//nagE//yqaB//uxaC//cpsG//glpK//allD//comR//pgsA//ahpC//adk//ybfE//ynaI//nupC//fadA//erpA//ompL//zapB//erfK//yeaD//mgtA//prpR//fepE//abgA//rfaD//pdeF//intF//ulaF//dinD//soxS//astC//pdeL//gmhB//ugpA//mepM//yjjB//yfaL//oppB//treA//rplT//yfjR//srlE//ybdR//bamB//hemN//matP//ibsA//glrK//vsr//yhhZ//ycjW//alkB//glsA//yjaZ//ghoT//yhdW//cobS//yfiC//yiaM//uspF//sfmC//ibsE//ghxQ//ycjR//tadA//melA//dgoD//secE//kbp//relA//lpxP//dmsC//cheR//adiC//yoeB//rfaG//narW//ubiD//ygaZ//waaL//rutR//rpsJ//puuA//yhjX//ydeP//yphC//fdnI//tmk//intQ//dcp//acrF//thrB//phoU//ynjA//ydeT//ybaL//fadI//flhC//ycdX//trmL//fcl//menD//wbbK//ytfQ//mlaD//hokE//sgbU//gnd//tauD//adeD//ybhP//etp//kdsB//arcA//rhaM//ybiI//tesB//sufD//mepS//dgcJ//murG//ampE//marA//yidR//nadA//mutT//dauA//insH-5//mnmA//matP//thrL//uraA//symE//ptrA//tig//nagE//ssuA//yadI//yiaM//trmO//tsx//actP//gspE//yhdJ//yajQ//minC//fhuF//rutD//sufS//waaF//yhcH//ydhC//adiC//plsC//bglF//ygeW//glpR//yadG//yhdH//alpA//aceA//yebK//ilvE//ptsN//arsC//cedA//allS//panB//fhuC//waaO//rhmD//endA//trmL//gpr//rimK//fhuB//mglB//chiP//rnr//rsmE//feoC//trkA//fliT//soxR//cysM//uhpC//yeeJ//paaZ//mcrB//recB//ygeR//ydcT//ynfF//luxS//tmk//dinD//ogt//rihA//entC//ssuC//moaE//arnD//galT//opgG//mrdB//sfsB//tdcD//opgC//dnaT//mppA//dhaM//sufD//gntR//gatA//potD//yihO//wzc//hflK//ssuB//argO//proW//hyfR//ybfA//yggW//yjcE//yfdR//cfa//mdtI//yiaT//zntA//argI//folA//malF//tpiA//miaB//bepA//dapB//gltK//yciF//aqpZ//tdcC//acrF//ridA//sgrT//yiaJ//caiE//yphF//asnC//arnB//dnaK//glgX//zntA//tusA//ulaB//yhjR//hcaR//hisS//coaD//sthA//pdeR//intF//accB//fiu//evgS//trpGD//wzb//ygiN//zraR//lsrK//argG//emrY//yjbB//yhjA//ygdG//atpH//uxaC//treF//dgt//kefG//ilvC//fetB//pykF//mppA//rnlB//prmC//potH//kbaY//yccS//nuoG//pncB//alpA//acrF//ibsD//gpmA//sfmA//speE//entS//add//uvrD//glxR//abgB//dppA//hprR//rplM//ulaR//mdtK//ybjI//yqiI//rcnR//dkgA//murF//yneE//ulaB//nikR//blr//rffM//glpA//queD//ribA//rhlB//folP//yciV//fieF//yijE//degP//hypC//srmB//hipA//mglA//hupB//oxc//glgC//ykgF//gmd//yebG//queG//lpp//alsA//cysD//flgJ//hicA//cptB//pspA//tolR//lexA//yijO//eamB//chaA//aroE//fdx//yciK//tolQ//ralR//tas//cyoE//cspA//astB//uxaA//fau//mdaB//rpnC//fdrA//emrE//cueO//rluD//yjhG//radA//yadN//sgcX//rph//dnaT//puuP//agaD//ggt//hiuH//yrbG//btuD//rrrD//ascB//poxB//crl//fdhD//yhaV//tcyP//macB//sufC//opgH//lpoA//atpF//rzoR//narW//nirD//betB//ydaC//ydeT//hslR//deoD//lsrG//hmp//menI//cobB//bssS//cysQ//yciH//pepN//slyD//waaJ//lolE//thiG//rbsA//hyfA//yohD//ptrA//ydiF//torR//bamE//rstB//cysE//mepS//rnlA//lptG//abpB//grcA//bhsA//yajO//trpE//nrdF//arnE//elaD//actP//glrR//trpE//livM//ynaI//map//nuoI//rpiB//proP//mmuP//mutH//iscR//efeO//sulA//prfA//glsB//epmA//entE//pepT//livH//yqiH//murC//cpdB//potA//fucO//cysH//dacD//ftsW//elfA//aes//csiD//gntK//dppA//cyoC//mreB//ybjX//amyA//narV//coaD//nfsB//citT//waaF//rzpD//yfaU//yjhI//sfsB//yfjV//waaL//rsmC//clsA//adk//recA//nrfB//sutR//sfmH//purF//galR//pabA//ydjL//nikB//phoA//yajR//tauC//yihW//yibT//ychH//ibsB//rplN//ybiX//
GO_1901565_5	ydhJ//yidZ//rimI//lpxC//hflD//yafE//dld//uspG//ulaB//fabR//yeeL//miaA//cdd//cecR//ettA//tilS//yqeG//metR//sbmA//ydeM//hokE//cusA//gatC//tpx//pepA//poxB//tatA//rsmF//envC//crl//ascF//garL//ygbM//adiA//betA//smrA//ycjD//yqjA//csiD//npr//murQ//mtfA//torD//fes//ivy//uxaC//mnmC//ydiQ//yjaZ//appB//rfaG//pliG//yebC//hsrA//brnQ//ydcO//yjeH//nanE//frwC//hybA//prs//yehY//appY//yehY//intF//yehX//aas//paaB//ortT//frvB//yafE//asnC//mdtD//gmhB//gatY//ulaC//xylR//fecD//ilvM//cobU//dgcF//aceK//leuC//tusD//ydeP//ldrB//fdnG//ddlB//ycbX//yfdS//citG//ydiQ//gntU//hslU//mtlD//rsuA//ttdT//preA//trmO//ilvL//avtA//kdpF//kup//intE//mepH//fadR//creB//rhaT//flgI//proA//yjjI//asmA//waaH//serS//rpsS//actP//sdhB//ybjL//ydeO//udp//aspA//trg//citX//ppx//dctA//coaA//bcr//nrdG//metB//cobC//dhaR//yihP//ydhK//hinT//
GO_1901566_5	rlmA//yegV//ridA//luxS//flgK//dapD//recA//gadX//greB//queC//xisE//ltaE//rssB//gntU//ratA//fimE//rluB//hemL//yceK//relE//xapR//srlA//fliT//tsx//yieK//fumB//opgC//rpsD//mak//glpF//rcnR//ybjN//yihR//cutA//nlpD//ynbB//aroL//hycA//yaiW//argE//rluA//hdeB//rhsD//speD//rseB//metC//glnK//hofC//yfeX//cydD//proP//actP//ompW//fadI//trpL//ldrA//artJ//yhbS//nlpA//folC//prpD//zipA//recE//ybhA//ddlA//murA//nuoH//kdgR//lacZ//rcsD//norV//zraS//alkA//preT//yihT//frvB//cobS//rplT//alsE//dacA//pdeD//narW//mipA//ycaN//garD//mnaT//ydcR//chbB//sixA//fklB//xerC//metE//aroP//abgT//yhfS//dgcE//syd//gatY//yegS//ftsL//hslJ//murG//rsfS//rna//ydeT//ydeI//ghxQ//yqgF//mtlA//rffM//sdaC//casB//secM//lysO//fruA//mtr//trg//fmt//pdxY//ygbL//fhuC//gldA//mtlR//rstB//eptA//rpsI//mdtD//zraS//xerC//focA//cynT//hprS//macA//mhpD//arcB//ttdA//ftsE//cdsA//yddA//rodZ//yadC//cysC//nadA//yihL//lgoD//pnp//dusC//cdaR//murR//pdxY//fruK//ypdI//araA//sgcC//ygbI//narJ//paoC//hyaD//lpxB//uidA//menB//alkA//ybiS//prpR//mgtL//tyrB//glcE//ompC//hinT//bhsA//umpG//creB//insI4//yejA//nrfC//kdsC//nth//trmJ//hemL//yceO//yghU//sdhE//ycjR//lepA//mazF//ybiI//aldA//bssR//envZ//sgcX//rep//adiC//cdaR//tas//gcd//trxA//yhjC//ydcS//cdaR//xapA//rpsS//kdsB//ssuC//pyrE//focA//ygfI//ycaN//rpmG//rpsE//ndk//lldP//phnG//ogrK//mdtI//nrfC//ascF//rcdA//insI1//waaY//tilS//gabP//evgA//arcB//purB//yciT//yceD//sspA//abgB//ybdG//msrQ//casA//ascB//puuE//uspG//tsaC//rihA//glpR//yidP//prlF//yfaL//glnL//torA//yfbR//rspB//mutT//ampE//frdD//gcl//rpmB//eutR//wcaB//plsX//artP//hofN//hisI//hybC//ispU//rpmE//yhjV//elfD//prfB//cmtB//dmsC//yphB//yiaJ//yfeR//yajD//yjjW//dgcN//accB//flgA//kdpF//lrhA//yihO//napB//rhaB//cysW//yfaU//chiP//alpA//yghO//fmt//oppD//tcyN//yegT//mreB//phnL//kefG//tauC//pcnB//ppiA//deoD//puuE//nikD//glgS//sgcR//gltL//alsE//rutD//rsmJ//entD//acpH//cpxP//paaH//fecC//yjfP//prpR//csgF//mak//csgA//msrC//yagG//srlB//nemR//yagE//xseB//frwB//srlB//paaK//fadH//treR//adiA//aidB//chaC//idnO//yehB//yafO//tsaB//atpH//kdpF//uhpC//insI3//maeA//yjiY//hdhA//betB//cusC//recC//envZ//tdk//mlaF//queC//bssS//rutR//lptD//rpoS//yedF//yoeE//rpnC//fsr//yihW//yehB//speD//cysN//ahr//pinR//trpD//frdA//agaI//ydhC//ygiB//yadV//frlC//zinT//torC//xylE//yjhH//lptB//murC//argF//betI//glpC//gcvH//phnK//tas//pyrG//uspE//rlmC//queC//dacB//gyrA//ldtB//casB//fhuB//tag//hsdR//dmsB//
GO_1901568_4	nrfF//
GO_1901569_5	puuB//
GO_1901575_4	cra//yhdH//alkB//ycaN//nrdG//thrB//xanQ//ung//fau//rpiA//ubiX//exuR//rhtB//pheP//pyrE//rbsB//bdm//hisG//entA//cbtA//lldP//bamD//ibsC//melR//dgcF//mntH//baeS//rhaT//proP//ghxP//grcA//nrdR//dppD//lsrD//fhuB//lgoT//bdcR//rtcR//proV//yiiE//iclR//yfcP//yefM//qorA//wzzB//ppiD//dppC//torA//cobS//recC//bglB//ibpA//ttdT//sapF//prfA//bssS//basR//cheA//gudD//evgA//cysS//pepQ//rpsM//ttcA//fliL//napF//eutD//rutR//ridA//aaeA//cysW//entC//dmsA//gloA//ydcP//hybB//nimR//alsK//fucA//rffH//nrfA//aroP//yjcE//modB//glyA//cyoB//waaU//thrB//opgH//cstA//yiiM//yebC//pgpB//lsrK//waaJ//leuA//rfaH//arnF//trmJ//eutD//ada//eutN//sgcB//nhaR//znuB//rffM//eptB//waaC//apaH//asnS//clpX//metF//fecB//ampE//arnB//nuoH//srlA//aes//etk//wbbK//tnaC//hslU//sufD//clpS//ygaV//cpoB//yejE//ycfL//xylF//ybbW//ybdN//osmE//yhdW//ytfE//narK//ansA//carA//asnS//nmpC//ygeX//fruA//yhfK//hda//xylR//dsbG//nepI//napB//nupX//pstA//sufC//tbpA//rluB//yihO//frsA//garR//lacI//ptsN//yfgJ//pyrL//yhiM//bluF//rnlB//arfB//ygbI//kdgR//clpP//galM//recB//der//potA//hisF//ruvA//fruA//rraB//mglA//yadV//mscL//frlA//nac//ubiJ//ispG//dcm//asmA//araB//sfsB//hybO//ftsQ//glpR//spy//ydiO//mnaT//yejA//oppF//sgbH//dsbC//nrdR//yggF//atpB//livJ//ecpR//fnr//yahI//mreD//dgcF//rpnB//tatE//lplT//citC//rmf//rne//ftsP//ybjC//phnH//galE//rhmD//glsA1//yjfF//lpxC//fadL//casC//yfcU//tisB//dtpA//yiaO//yidE//fadB//yagI//yehD//cptB//ydiV//wcaC//mscK//fetB//panF//hofO//rluB//iscS//deoA//amtB//gadB//moaB//codB//clsA//yhcF//yeaG//paaE//lpxP//cdaR//idnT//atoS//rbfA//rhaD//ggt//hslO//yaaU//arsR//ebgA//yihI//ybiW//clpX//pstS//appC//rpsB//yjhH//nhaA//mdoD//cvpA//nrfA//ycbX//cvpA//agaB//bioH//cadB//hemC//bglF//leuC//mcrB//rsmE//rcsC//secB//fimB//ompF//lgt//lspA//cynS//kch//lipA//sdiA//ycdY//pabA//uhpT//dcuS//clsB//dgcQ//bioB//rarD//cyaA//nanR//proS//trmO//yadI//tesB//sodC//rfaH//ybdN//selD//glpK//panF//yiaF//yehZ//nrfB//ybhG//gatY//gph//fhlA//yagF//sufD//aqpZ//sfmC//ygfA//lptF//yidD//ygeV//rsuA//srlR//uxaA//perR//folM//cheR//iap//ydiO//scpB//glsA2//viaA//potE//lepA//fadK//ddlB//cobU//rhtC//cecR//rlmB//sugE//napD//fdnI//nikC//dsdC//yhaO//hscB//ygeR//yiiE//yrdA//yihX//ymfA//rpsN//yaaU//pspF//hofP//trxC//sgrR//fadE//livJ//paaB//evgA//glpF//lsrK//mliC//cas1//thrS//crl//yebG//ccmF//yhhZ//uvrB//glnP//ydhQ//ppsA//glxR//cysC//satP//pdxY//lptE//rpsB//cysE//tufA//der//ytfT//avtA//pppA//ubiD//fecD//yfeW//moaD//rplJ//yafN//glpT//napB//yjiX//hslR//yneL//uhpB//recJ//blc//
GO_1901576_4	rutC//pgpA//hemH//secE//glnS//cirA//epmA//alsB//lgoR//phnP//sgcB//fic//creC//oppA//hemC//rlmF//murQ//gltD//syd//ygdG//ybaT//ruvB//cynX//puuB//yphB//sfsB//patZ//bglB//tsaC//rraB//gshA//panC//insI1//fabI//cycA//rof//phnK//napB//dgcT//malQ//dmsC//puuE//agaI//iraM//mocA//ssuC//cyoE//gnsB//asnS//coaE//rfaF//yggN//lptA//truD//pyrC//nrdI//recC//ompN//fepE//dld//acrZ//lapA//ppsA//kefG//yhdJ//yfdC//lpoA//rpsK//ribF//dcuB//uvrY//trmO//ybiY//ulaC//cdgI//priB//torY//fimB//dgcM//tktB//ybhD//gabD//gabP//hybF//truD//nuoN//ybhJ//yidL//melB//ykfM//fruK//essD//ssuC//deoC//wecC//dadA//glcE//hybD//hcaT//rutC//mltG//creC//yjiR//cysM//moeB//ydbK//yjeI//trpS//yfjR//yjgX//trpL//uxuB//yiaA//ftsE//yebZ//hmp//cueR//ftsB//def//dmsB//ssuD//feoA//artQ//ccmA//rffT//rcsA//eutK//yegD//plaP//rplO//treA//bsmA//fimH//lptB//sapA//tdcG//hycH//yehY//yghB//rep//nrdE//zapA//prmB//nuoM//rimO//def//norR//ymjB//ttdR//lsrC//metF//yihT//murD//ptsN//yciK//sfmF//fhuD//ruvB//rbsA//sdhC//hrpA//qorA//glpA//chpB//panZ//hofN//dppA//brnQ//ygaH//hybA//intS//yfeR//hupA//era//pnp//def//dmsA//ycgB//uspE//cspC//tatC//kbp//sgbH//yajO//ybcJ//rcdA//mdtN//yqiH//galF//yddL//mutY//pgpC//ygfA//waaP//ynaI//yhcH//rsmI//uhpB//fumC//nlpE//yaaY//cyoE//hpt//tdcB//nikE//nadA//yqiJ//yfaU//cycA//yjbB//ytfQ//lrp//yqaB//tdh//waaO//speA//rspB//mhpT//paaA//ftsI//codA//msrC//wecB//ybcC//glmU//secB//aspS//fadB//ybjL//glrK//yjiR//aceF//ybiS//uspF//pyrC//marA//greB//hpt//pepQ//ybhD//pdxB//alpA//metF//fhuD//atoS//yhjX//narX//rne//dnaJ//ydiZ//lpxC//mraY//katG//phnJ//yqjI//fixA//nei//kdsC//ydeE//fecA//setA//rfbC//zapA//mdtE//hrpA//ydhJ//bioD2//yhcF//dgcJ//mhpT//yhbQ//wzzB//bdm//yiaO//trxC//trpC//garK//yeeA//yjiQ//npr//fadJ//paaF//rraA//osmF//ydeT//yhaV//parC//selD//yeaD//yaaJ//kdgR//yciK//ycdX//csgE//elyC//bglF//higB//xerD//bglX//dkgB//chbG//dut//xylH//ynbB//potH//nagD//waaA//amtB//yagG//bcr//zinT//lpxH//dosP//nagA//mog//ridA//fkpA//radD//cspC//surA//ubiG//pncB//cheY//nikD//ybjL//appY//ypjD//srmB//alaE//ypdC//rpsM//acpS//phnK//murP//gsiA//aceK//casA//yegV//yhhZ//lpp//mglA//dgcM//xylF//pyrB//ldtD//rssB//glcC//pppA//cysQ//gnd//murP//yghW//agaR//ggt//dsbB//priA//tag//grxD//dhaL//ppsA//macB//dnaQ//ldcA//cas3//fliT//paaF//lpp//yacG//mliC//gadW//dcuB//sulA//ispB//sodB//yajL//yraK//stpA//mltB//radA//spy//gpmM//fpr//lolB//gnsB//potG//hokB//fepG//fdhD//murI//scpC//ibpB//ybaQ//yjjW//potC//frwB//deoB//sgcX//puuE//mdh//yjhC//nusG//ttdA//hemD//lpxP//ytfE//gph//glpF//intQ//arnT//appY//hokB//nrfF//recO//yraN//soxR//preT//hflD//yraJ//ybiJ//rplF//sdhA//fliS//selD//arcC//ybcL//arfB//yajR//sufC//ybdZ//yceO//hemC//nagC//torZ//lptG//yhcH//hofQ//yggP//ribF//idnT//alaC//hycB//yciG//yicJ//zapB//yiaN//argA//cmk//epmC//yfbS//hemF//ttdT//lptF//asmA//rbsC//nadE//ghrB//cyaA//topA//tolA//luxS//nanK//yqcG//yrfG//oppF//panD//ribB//hybC//dtpD//wbbK//fliG//ydjE//lptD//ruvC//upp//yggX//cobB//cmoA//atpE//srlB//ubiC//ftsP//elaB//napC//minC//talB//thiG//gutQ//galK//glrR//yqcG//icd//yidK//hisA//nuoN//fadE//hscB//ygbN//yddL//yhjB//recC//yjbG//murQ//ppx//rhmD//ycgV//narH//rlmN//purN//murB//ybaQ//yieF//tisB//tolQ//norW//lpxT//rclR//decR//fryB//fliA//pbpC//phnO//atpF//glpF//proC//htpX//yjcS//epd//lpoB//yahB//skp//btuC//pgaB//fliK//pyrG//tqsA//ampG//lolC//ubiF//ybgI//ygeW//rsmC//phnN//ygfZ//avtA//galK//gpsA//tusC//sapC//rpmF//hprR//ligA//yhcD//fliM//mraZ//metL//ihfB//luxS//pspG//acrA//wzyE//dkgB//yibH//leuB//yhaV//thrL//casD//ppsA//hfq//tsaC//crfC//asd//frlA//nrdR//insI1//ydcT//nudB//mepM//hdhA//srlD//ybaQ//pinQ//cynT//nfi//phoE//higA//lptG//narP//rtcR//dauA//ydcS//ychF//cbrC//fdhE//yigB//dapD//hemN//spoT//oppB//pspC//dinJ//rpsB//nrdA//nikC//rutG//rluC//psd//fliT//tyrB//dmsC//sfmA//kilR//pbpC//yggF//yecS//paaH//argB//ycbV//ccmF//ftsW//cadA//tqsA//bsmA//ydiK//yieK//tufB//rpsR//rhaB//gpmM//tamA//ygbM//rnt//rusA//yfbU//fumA//pdhR//dgcJ//panZ//ygfZ//yfcU//glpT//proP//panD//zraR//rpmG//eamA//rplA//lpxL//ygeV//flhD//dinI//dgoD//rnb//hemL//eutK//nrdE//tnaA//gltL//yihP//holA//lyxK//ibpA//rutF//yhaV//cspB//yahK//mdlA//guaD//yfbS//ldrB//yehU//atpF//fhuD//pitA//gpr//yggW//npr//gnsB//fucI//yghU//spoT//ftsE//dcp//glnB//iraP//tyrS//emrD//rffT//bioC//potF//ydjE//yghW//nudC//ssuD//hscA//hslV//yraR//ibpB//ycdX//mdtJ//alkB//fre//tsr//ygbL//nac//fdnG//ttdR//tig//ydcO//araF//glpX//ydfK//ibpA//bfr//narY//metK//rpsI//yggE//amiD//kdsB//yqiG//xylA//yohD//yjiM//waaJ//curA//dgcM//yoaB//yiiM//hisD//yiaA//tehA//rlmD//dhaL//yidC//cadB//ycfS//pepQ//entB//prfB//hybE//clpS//moaE//sseA//bfr//gatD//phnK//yqiJ//yehZ//ldtA//aspC//potB//patA//frlA//yidH//cvpA//tap//btuC//puuA//marR//rcsD//tufB//cas2//oxc//
GO_1901605_5	yjeH//rhmR//cysS//sgcA//ybaO//cas1//hemC//sfmF//rsmE//nrdH//nuoH//nrdF//hokB//elaD//argT//trmA//uidC//hemB//cca//roxA//clpP//ptrA//sucC//rfe//emrE//folX//livJ//yfeO//hisP//artM//ppiC//hofP//fcl//lysP//yqiG//ftsW//hypB//acrB//btuE//yebS//gstB//srlA//yciF//ymjB//purT//hdfR//nadD//yfaL//rhaM//metB//mlaE//zapE//murF//nanC//lsrA//ygaV//metL//rpsS//xerC//srkA//ycbX//fdoH//sucC//paaF//ulaA//yadG//yciV//ghrB//iscS//rnhA//bglH//chbF//fimE//livK//rluB//yqcG//glvC//nhaA//emrY//lit//rpsI//puuA//nuoF//ykgA//glgC//casE//rlmF//sutR//pth//rpsH//argE//ispF//gmd//yfgO//bamB//waaJ//fecC//dnaQ//ppiA//gntU//yidK//eutD//lptF//lasT//umpG//ulaF//ppk//alsB//iraD//glxR//mngA//rarA//rplK//cspI//tusA//hinT//gapC//yggF//flgH//lpoA//lolA//frdC//yjhP//dgcQ//bisC//rpsN//yciG//yagF//rodZ//mltD//bglA//argD//zraS//aceA//yjjV//yhaV//fdnI//dgcE//glmU//dinQ//sufD//malQ//sodB//garP//yhaM//bdcR//feaR//rppH//rpiB//betB//xylG//afuB//yeeO//rutC//cptB//folD//rssA//
GO_1901606_6	mltG//metR//ilvL//cmtB//adeD//acs//entH//tcyL//pflA//rclC//yddA//hofP//ompR//yfcP//nanT//kdpB//yggD//sohB//lgoR//uxuB//baeR//yieK//ibpA//hpf//uvrC//ybdH//pheM//pstA//rclC//gsiB//pheS//lptD//ftsY//hprS//hyfF//yahB//paaK//mepS//ompC//paoC//moeA//elfD//frlA//ypdA//yagJ//yihP//ftsY//
GO_1901607_6	melA//rbn//btuE//betI//emrD//fimE//birA//leuC//glgX//alkB//hisC//xylE//yiaB//artM//ybhP//spy//mcbR//ybdG//gatD//dnaE//frdD//yahK//dinD//rffC//yfdO//ybdG//ftsI//apt//yggP//tatA//sohB//ybjG//astC//rimK//sulA//potH//sdhA//flgG//yfbR//eamB//tsaD//holE//metH//cbeA//nadB//atpE//bluR//cusA//ygjK//nrfF//nrfB//glgC//kdpB//purC//cptB//asnA//rihC//waaZ//fklB//cspB//rlmI//moaA//tyrB//dgoA//dcp//glpK//ssb//rclA//yhdJ//gloB//arnE//rpnC//feaR//yadN//rhaT//lsrA//clpP//trpE//galM//tamB//diaA//modB//pepQ//panD//gabT//nusA//lpxH//yadC//thiL//murQ//fkpB//blr//proQ//fkpB//ygeA//yggW//kbaY//dtpC//yohD//gatD//
GO_1901615_4	bcsA//frvA//gpt//ybhI//mdtG//hisD//rrrQ//borD//ulaC//pstS//emrD//yhcN//rlmN//der//ptsI//yadN//yciV//uxuB//yfaL//fimH//rcsF//ycbX//ahpC//thrB//hycA//tdcC//aroK//dgoR//paaC//mscM//paaC//ygjR//degS//csdA//recX//yraH//mepH//ade//rpnA//yfbV//narU//sgcR//recA//yjhI//alsA//rpsO//yagI//nuoE//puuE//rhaB//tktA//rutB//ybhF//entF//rfbB//yeiG//hemD//yihQ//uhpB//ymjB//spy//setA//glgA//cmtB//asnA//rayT//tadA//yceK//pgm//glpG//yfaV//glgC//phr//gph//pgrR//xdhB//rpsA//fucP//rluE//lpxH//ftsI//nrdG//solA//yehA//
GO_1901616_5	cysP//sbmA//cspE//citT//aroL//yghU//ndk//yjjQ//frc//proP//rsmD//dcuR//htpX//xapB//potE//phnI//nlpI//mcbA//dhaM//nanS//tatD//entB//araE//pldB//cbeA//
GO_1901617_5	ileS//mzrA//glnD//rplN//skp//pgaB//ampE//arfB//menA//ecpR//trg//eutA//recR//accC//pntA//xylA//gcl//crfC//mdoD//ppiC//cdd//cusF//ccmG//glpC//flgJ//cecR//
GO_1901642_6	tig//acrR//manX//sixA//sgbE//rplB//ftsP//yjbE//
GO_1901652_5	csgE//manX//yhjR//oppF//hcaR//
GO_1901653_6	pdxJ//uhpA//
GO_1901654_5	glpF//mdlA//mltD//ftsY//hslV//
GO_1901656_7	ugpC//topB//mlc//fruK//yhgH//
GO_1901657_5	rhaR//cbrC//yrdA//ygfX//ybiI//holD//ghoT//uhpC//asnB//paaA//edd//mglB//sucC//hipA//tmcA//secF//idnK//lysC//sgcX//tyrS//gntP//chbB//hycH//ybjX//dgoK//yhhZ//acrB//priA//yijE//yhdZ//syd//fadI//ilvN//malS//ibsC//rutC//yidH//pntB//hns//umuD//kdgR//tatC//ycdY//nrdA//
GO_1901658_6	mrdA//ccmF//mdoD//ugpB//nrdB//fmt//torI//intA//ynfL//yohC//cpxP//csiD//tcyL//fdhF//
GO_1901659_6	mdlB//astB//sbcD//aldA//pinE//rhaB//rihB//cptB//ydiR//ulaR//fadD//rtcR//ykgM//edd//yraH//ribD//rpmB//ilvC//ribD//
GO_1901661_5	mtlA//csgE//nhaB//tamB//argP//tolR//mlaE//fadL//ycjW//preA//yagU//allS//cbeA//yfdK//ilvH//nlpI//rbsC//potE//mnaT//ibpA//hisG//aas//sfmD//frwC//
GO_1901663_6	rpoD//lacI//yjbF//argC//aldA//gadB//erpA//ybhS//cusA//livK//ydbK//lgt//rfbD//eco//hisG//flgI//panD//nanS//fepE//dapA//dppC//yejB//mhpD//
GO_1901678_5	garD//opgG//creB//rnpA//pppA//decR//ais//uspB//cpxR//frwD//araA//clcB//glgP//ribE//yjeI//mrr//hpt//gsiB//dfp//argF//tdh//betA//rsmC//topA//pyrC//hcaE//yahB//
GO_1901679_6	yfiF//
GO_1901684_8	ybjC//
GO_1901698_4	frr//zapD//rof//yehZ//ibsC//sdhB//yhdX//waaA//ycjR//ftp//mipA//rayT//osmF//murF//yaiW//mgtL//nuoH//aspC//ynhF//oppD//aroH//
GO_1901699_5	znuA//tsaD//nrfG//hemG//hokE//intS//
GO_1901700_4	zraS//insH-6//pncB//rhaB//yjjQ//tnaC//yfcP//cas3//idi//uvrC//yhaC//fpr//ycfS//gntP//lgt//rbsA//nimT//bglA//zapA//flgE//yahK//psuT//arnB//narG//garP//waaJ//dnaN//yphF//yagG//garP//ortT//caiE//yeaG//frdB//puuD//maoP//flgA//treF//pitA//gyrA//ybbY//pspA//rcnR//proS//mmuM//rpsE//rlmD//thiI//ihfA//mnmG//paaB//fepE//mak//abgT//ugpB//insA-1//btuE//trkG//bglF//glpG//yneL//dhaR//treA//
GO_1901701_5	bioA//rapA//gadE//cusC//brnQ//pcm//lldP//sufB//hsdM//rpsR//mtlR//rutG//napF//tbpA//bipA//glnD//recN//ftsI//
GO_1901891_5	gltD//yehZ//epmA//
GO_1901892_6	ampE//
GO_1901998_5	msrQ//prlC//
