#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	mutL//appY//ybcL//katE//
GO_1901360_4	bhsA//wza//mdtB//yahN//mcbR//fumC//djlC//rpoH//trpGD//yghO//rzpR//crcB//solA//csdE//mutM//pphA//yahO//nlpI//ydjK//csgA//caiE//ygiS//pbpG//eutD//nudG//ytfR//secA//yjiY//mutH//pdeD//astB//oppD//ypdI//opgB//fecD//srlR//yfbU//rssB//rclB//rsmH//pdeR//yfcS//yhbO//yafQ//yicJ//arnB//ogt//asd//pinE//lgoD//ygiB//creC//ahr//glpX//fcl//purR//gsiC//yihX//yphC//yjaA//ascG//frlR//kbp//argI//cpxP//gadB//hyfF//ybhS//ghxP//ygeW//fucO//wcaC//hcaD//yeeY//pfkB//kefB//rpsA//yagG//lrhA//kilR//mprA//nrdI//hflX//psd//dtpA//narI//rzoR//corA//secD//ompA//flgD//murI//mdtK//yebS//yhaM//atpA//dtpD//ogrK//spy//ytfP//parE//yggD//cptB//yfeR//kefF//fhuB//yfcU//ulaC//trkA//allS//pyrH//yidA//fimG//lpcA//ispU//yhhT//manZ//yaaJ//ygaH//priA//opgE//hisG//clcA//comR//cdh//ptsN//gutM//agaR//yhjD//ydcR//thiI//slyA//treF//yehD//glpT//dhaM//yihT//nadK//ribB//atpB//dedD//parC//glpF//rpsO//psd//greB//barA//panB//ytfE//adiA//rbsA//yiaB//rusA//xapB//accA//ybdG//yfeD//yeaD//alaS//phnI//rimM//symE//pdxA//murR//ygdG//argD//rhsD//opgH//mdaB//nmpC//yejE//dtpC//pdeK//mutM//hycH//xylE//lrhA//nagA//mhpR//pgl//hisI//hyfF//trmO//tsaC//phoB//dld//tktB//ybeF//fadA//rhaA//dsbG//phoU//ybeQ//bdcR//mglC//bssS//ompC//pgpB//fklB//speD//rcnA//dnaC//prpC//bepA//sufE//rfaC//glnL//glyS//pyrC//minD//pliG//apt//seqA//tufB//creB//ybhS//msrB//ybhR//hpf//menA//miaB//kdsB//dosP//wza//dinB//yjjQ//yraK//yccA//sdaC//yjhC//alpA//matP//def//rimM//gsiA//lapA//mscL//ynaE//queE//ilvB//yobA//waaF//speD//leuS//rhmR//waaZ//rfaB//cedA//truB//bioC//speB//waaC//actP//uvrY//puuR//cysI//cysN//mngR//afuC//ndk//ade//adiY//cadA//gspF//tdcC//glvB//patZ//rfaB//uxaC//artI//treB//eptB//nirD//ghxP//yghG//trmH//dcuS//bipA//hdeA//osmF//sufE//cobT//malS//xylA//proW//mscL//creB//waaH//rppH//pgaB//frdC//prmA//ghxP//hisM//narG//rhaB//dppB//narL//arcB//dppF//cynS//nhaB//ftsI//yhdW//ibpB//pdxB//bioD2//manX//yqjI//rpoH//yjjQ//thiP//ybdM//yhaM//ivbL//pppA//ybhI//pepQ//xylF//yddM//arnE//gyrA//ugpE//coaA//oppF//yaiP//fimB//cas1//galR//adeD//glk//ttdA//araC//lplA//yedA//yqaA//matP//blc//pspD//tyrR//yciA//amtB//rfaF//acpH//bssR//glrR//dgt//ydfG//yahB//rcsD//rhmR//tdcG//tsgA//rcnB//bipA//yjiX//fmt//yidL//yddL//sufB//exuR//ycgB//etp//yneL//tcdA//gadB//waaQ//ybdZ//nanR//ybhS//yhjX//rpsA//ulaE//amiC//treF//orn//ompR//xapB//yddL//clpS//fis//rluD//tdh//tusB//yafN//adhE//aroL//ulaD//dnaA//mgsA//clpB//yefM//bdcA//ygiN//mmuP//kdgR//serA//yobF//dosP//clpX//mdtM//manY//gnd//cysN//narJ//nanE//miaB//rutF//panF//zapA//yraH//lysR//yidQ//rlpA//yjjX//atpG//fdhD//recQ//ybcC//cra//eco//ortT//intZ//yeaV//pphB//pstC//yobA//mdtQ//rsmB//glk//cpxP//folC//yhgF//ftsY//rnhB//gudD//gabD//torC//insI3//hypF//emrD//fadJ//speA//tnaB//ycjD//adhE//flhE//mazF//nudC//uvrD//yidQ//frmA//fklB//waaA//panB//phnL//ycjQ//wzyE//pphB//rsmF//gabT//panC//rsmF//afuC//cysD//rpoD//csrA//waaU//rzpD//ugpE//sdhB//serA//ulaR//fiu//thrL//cbl//obgE//prfB//argI//hyfR//yciV//tktB//trpE//ybaM//codB//ybhA//recD//elfD//intS//ubiC//dgoR//dfp//cysM//intZ//kdpE//hybF//thiM//hybO//otsA//ybaL//adhP//tdcE//waaO//yjjU//mcrA//pyrH//fhuF//yfjV//yghG//selA//mcrB//yfcQ//gltS//ydbD//fbaA//murP//azoR//pphB//ssuB//aroF//uacT//iap//yqiH//rlmM//pstC//ytfT//tcyP//yfcF//trmO//rplQ//phoE//tdcF//nfo//coaA//dapD//rluB//abgR//lpxD//rpsQ//lacI//fur//alr//smrA//cas2//rihB//bcsQ//lptC//cspB//phnO//yebS//ribE//prlC//frmR//allR//lacZ//rph//yjhG//yaiP//mlaD//uvrC//ompL//dgcJ//yjjQ//zwf//ais//bisC//yafS//der//yieH//otsA//fadK//fimI//cysZ//surE//narI//fecD//lipA//basR//livF//smrA//acpP//rnt//mglB//livH//yihX//rihB//lgt//dsdC//mdaB//paaD//nadA//cas1//recQ//yhgH//kdsA//nrfE//curA//srlR//trmH//leuB//pdeR//mdtM//cyoE//kduD//agaA//cbpM//phnO//abgB//nfo//fepB//rffT//fepG//fucO//entB//chbC//cusS//ltaE//elaA//cdgI//queF//gcd//gfcE//arnT//fucK//prpC//waaL//kbaY//yihQ//yfcR//pdxH//ghrB//ybiX//ydjL//yggD//glmM//cydA//fimF//abgT//rimL//puuB//queF//pmbA//entD//mgtL//moeA//tynA//ydfH//ybiY//yiaU//yjhC//yagE//epmC//dtpB//yegV//panE//livH//yjiQ//rpnB//setB//yebK//sapF//frmR//phnO//nrdD//frlC//hsdR//nrdR//ilvA//rlmG//ybbN//tdcF//cspB//msrQ//idi//lpxT//metE//msrA//cmoM//ais//nrfB//yacG//dppC//ansA//ggt//yjeH//trmB//waaQ//sbmA//rpiA//yfhM//hisF//lolA//xisR//fliL//pepT//potD//bssS//sstT//glnQ//gltK//tynA//nrfC//yfcG//ycbV//cfa//vsr//pdxK//trg//aaeB//napD//gldA//yejB//pdeR//nuoI//livH//yojI//ypdF//yjiM//lepA//tbpA//fbp//mepH//ggt//tamA//cysB//ydeP//ybfE//bdm//ghxQ//tyrS//yafQ//cmoM//yghU//pstC//mntR//smpB//cysK//ybdO//perR//ycbV//adiA//wcaB//paaE//ynaE//ydiZ//rsmG//umuC//malY//metG//asd//rluD//yiaF//hscB//rbfA//ldrD//thiM//tag//alkB//hxpB//yahK//secY//rfaH//yhaV//ygbI//tolC//
GO_1901361_5	rffH//yphB//ychH//yfeO//sbcB//yeiE//phnP//patA//rhaR//yehX//cyoA//ilvC//yeeY//allS//ycgR//cdgI//xerC//yhcF//alaS//suhB//plsX//ymgF//cmoM//tehB//mprA//rpiA//insE-1//yjfP//yghB//bglA//adiC//seqA//ahpC//murD//kdsC//nhaA//yhjG//cutA//yhaC//fabZ//rfbX//ydjM//purU//lptG//lsrG//essD//hisF//rimL//rssA//cytR//wrbA//tauA//fur//ispA//citT//roxA//glvB//nrdD//hprS//rpsQ//tar//rbsR//yphC//yajQ//gadC//cutA//paaB//recD//melR//hypA//moaB//rplT//hcaT//mscK//ubiG//mdtF//dhaM//hslV//nusA//ccmE//yadG//rusA//pheT//chpS//hemH//cadB//murR//yfdR//hyfA//lpxK//dgoT//hxpA//ytfR//hchA//cysB//zinT//pyrD//guaD//cvrA//acpP//bamB//hyaB//bglX//cutA//etk//yidD//cmoB//curA//atpE//betA//moaD//fabA//acrA//nlpA//gmd//ibsE//sspB//yfeR//trpL//dsbD//livK//eamA//acrZ//pflA//paaB//sfmD//
GO_1901362_5	rcsB//glcA//cheA//yjfP//yfeW//arcC//glcB//yhdH//hexR//rnlA//recT//yagU//fryA//mepA//murP//fhuB//mog//pdeK//ugpA//ydaN//uhpB//ybiX//xylA//nei//rdgC//yidR//tnaB//yebC//ygbN//rlmI//ychO//fcl//moaA//norW//frvR//sapA//glnP//ytfP//ydaN//thrS//setC//prs//tusE//mipA//hchA//speB//cheW//flgE//ycjD//carA//feaB//cspE//gor//gluQ//speG//bioF//narG//entH//glnL//rseC//dnaG//atpF//yifB//thiE//waaL//dinI//napA//ydfH//yhaJ//rplA//rarD//puuP//dhaR//ibsA//argF//chaA//dgcM//acpT//aroD//ariR//cca//borD//ydeT//potA//ldrB//waaG//argR//zapE//sucA//narU//hemD//baeS//clpP//metB//moaD//sdiA//yehC//yejE//fdnH//lptC//queG//rclC//mhpC//glpD//xseB//pyrH//phnG//abgR//menB//cobT//yedX//pbpC//dtpD//dcuD//plsC//hdhA//ykfI//recR//oppA//tcyL//nagK//purN//tyrA//fepD//yaaJ//tauB//tqsA//rcnR//rarA//treA//fepA//tktB//gpmA//prmB//ilvA//lacY//yddA//sdiA//yfbR//hcaD//nirC//narP//yphF//yibT//marA//abgT//hokB//glpA//tauB//ttdT//lipA//tatD//pbpC//cof//gluQ//entC//ybiI//feaB//gltD//trxC//lepB//sodB//cyoE//malS//cbeA//yifB//fadR//arnE//ampE//caiT//rpsK//plsC//cbrC//ldcA//nrdG//sbmA//hisC//focA//alkB//hscA//ptsN//mrcB//radA//rpsL//ttdB//emrD//ypdA//yeeA//yadG//fdoI//cpdB//rihA//cueO//yedP//yjhG//nagE//ilvC//glsA2//adk//sucA//mltG//edd//ybcF//tamA//hcaB//yegV//tamA//cyoB//gntR//hrpA//ugpC//rcnA//entF//suhB//hisS//ygcW//yqhD//proC//mlaD//cusB//shiA//pldB//galS//cpdB//trmI//bamA//yfbS//dsbG//ttcA//fbaA//artP//ilvL//uxaA//yiaA//ivy//prs//tusC//garL//ydfG//menH//ompA//tamB//rcsF//ptsG//mntP//trmA//mnaT//cmk//ppk//pabB//yadV//yjjV//glnP//fdoH//nlpA//lamB//citC//hemH//zapD//rplO//nac//ybiH//gltK//ebgA//sufC//rplN//ptsH//zraS//glcE//thrC//rclR//yhfK//yfdR//pntB//arnA//yeaK//tgt//pdxY//rplI//cysA//hofM//patA//csgB//yegT//nanK//gcvA//ydjL//dnaE//yahF//shiA//spy//xanP//tsf//tap//ybbN//ydjL//galE//envR//csgD//sufE//uspC//ypjD//yjcS//prlC//cyoA//mdtL//yjcS//mdtI//yjhC//ybhA//cdd//rhaD//coaD//mntH//nudC//mtr//rpsD//arnF//dcp//yjhP//nagA//intS//yedF//uxuA//folP//insI-2//hycA//vsr//iraD//ftsH//minD//cpdB//narH//ppiA//ybfA//ymjB//ptsG//cedA//trpE//yhjR//torZ//rlmH//mhpD//recR//puuA//paaF//yjjV//bioH//yieF//thiG//hscC//eamA//mscK//napF//lon//pykA//rssB//prlF//insK//mngA//yciA//accA//fetA//fimF//elfC//rssB//hcaB//wza//ampD//xapA//yafE//mscL//sstT//btuC//narY//rpsD//cmoM//mioC//mdtG//rhaS//paaD//yhgF//gph//
GO_1901367_6	allD//alsC//
GO_1901401_6	mepS//
GO_1901422_5	rffC//dinQ//rpoA//
GO_1901440_4	gspF//
GO_1901441_5	tbpA//
GO_1901463_7	evgA//
GO_1901530_5	panC//npr//phr//rnhA//
GO_1901562_5	cspI//
GO_1901564_4	fdhF//yccS//purR//ypdB//fucK//pepT//iaaA//atpG//glcF//ghrB//rrrQ//rseB//aceF//flhC//iscU//ascG//kch//menA//lsrR//ogrK//alpA//ompW//waaQ//rfaB//rplY//wza//kefG//insE-1//kefB//mdaB//tynA//hemN//thiC//kch//ulaG//nimT//pgpA//yafQ//endA//pppA//ccmF//glrR//sapD//yeiL//garR//yfeO//chpB//gcd//dcd//glgA//lolD//ypjD//tus//tnaA//sdiA//entA//atpF//hyi//sppA//rhaA//setB//dnaG//adiA//ddlB//tsaC//aroH//hemA//yneE//ptsN//rhaD//lrp//ygeV//ibaG//fepC//nanT//yfgO//baeS//cspA//yhbQ//ydiK//copA//flgC//secE//thrB//cdaR//zur//yeaD//rclA//rplT//lpxC//gluQ//elfD//ybiY//yidE//yohC//dsdA//gntP//sspB//recO//fadD//purU//dsbD//rplT//moeB//rsmJ//folP//gspE//sbcB//wrbA//lgt//sbcC//rapZ//ppiA//ybgQ//ydjM//mepM//secD//rfaF//dhaR//rayT//glsA//menE//glnS//glk//flgI//lon//dnaN//mazG//wrbA//crl//ygfZ//pnuC//pphB//bioP//codA//rsmG//flgI//bioC//yacG//xylH//gltI//pspA//trpD//tcdA//yajR//exuT//fdhE//lldP//bfr//hinT//mdaB//hisB//mreD//thrS//uxaB//pstS//pyrF//menE//nrdB//yiaN//nadE//fimB//folX//mntS//rclA//sugE//cheA//fhuD//fhuD//tisB//rng//nimR//fimG//iscS//atpH//nuoF//xanP//mngR//yhjG//insH-6//modA//dcd//xanQ//alsK//ivbL//selU//sucB//uspG//rfaB//intF//aslB//znuA//gabP//osmC//hdhA//yhcN//nudF//hrsA//recJ//nikB//slt//ruvA//ftsK//amiD//rbsA//cdgI//wcaJ//prlC//hscB//opgE//groL//queC//bglA//patD//ybiO//ldcC//yajR//galM//gudP//tatB//galK//kgtP//hokB//rbsR//paaE//cynX//phnN//infC//tynA//tsaD//metG//yjiM//gsiC//mscS//ygcW//patA//creB//hyaB//gapC//lsrD//hicB//pgaB//yeaK//ybdN//livF//yphB//ykgO//mhpB//hybD//yhjD//caiB//ybbY//rspB//tomB//phoP//mhpC//frdD//znuC//argC//uspF//ybiH//hcaC//ptsH//yafS//galF//fes//yebC//panZ//recF//atoC//mrdB//ibaG//paaB//mcrB//rseB//pdxJ//yadN//yiaF//preA//dcuS//yidA//nanT//yjiX//aaeB//menE//alaS//argO//flgB//rnd//pheT//yigB//prpR//potH//chbC//flgA//rlpA//gapA//rcsF//metG//eutD//cas3//fucA//mltF//fdoG//poxB//sufB//lamB//mdtA//rne//rsmH//tauC//glgA//paaK//glnH//yhaV//pyrF//metB//mazG//galF//asmA//hslR//garD//copA//glcB//tomB//grcA//cdaR//xylB//fryB//proC//rpmJ//abgB//cdaR//prlC//nrfC//thiQ//yoaB//ddlB//lysR//ompR//ybiO//asnC//eutA//cadB//epmA//elaB//cspE//lsrC//uhpC//arsR//tabA//pdeD//ascB//yrbG//hisD//ggt//moaE//dinJ//lptA//kilR//umuC//lysS//zur//pabA//waaA//pbpG//rbfA//proV//yhdH//lpd//agaC//caiT//thiG//metG//moeB//yraJ//tsr//ydiO//ybiW//yghB//glnH//cytR//ftsK//rclC//leuB//atoB//rffM//prkB//fucI//nadK//mdfA//rnpA//sppA//argC//recR//sfmC//zapA//ydiB//eamA//cpxR//yciK//hisP//ascF//frlR//ykgM//galR//fadH//hisF//hupA//rpmB//nlpI//proB//gapC//bioD2//tar//tmk//ygeR//mug//yhiM//aceK//chaC//mreD//exbD//frlR//pgi//aes//ypdB//paaK//mlaC//sstT//yjhB//arsC//ssuE//pyrD//cysZ//exbD//ybdZ//comR//fpr//moeB//aroB//fmt//ydeP//fabA//artQ//ftsW//mdlB//dgcJ//hisI//dnaJ//entD//phnP//fnr//treA//ybhA//xapR//panF//aceK//acrB//treF//nuoE//ivbL//aroG//trmJ//napA//kefC//ilvL//entB//dppB//narL//ubiC//prpR//livF//gntK//yidZ//rsmA//wrbA//tdcB//rcsD//rtcR//phoU//fadK//degS//fur//mppA//gntP//glgA//pgpB//phnC//ddpX//rbsR//nuoL//glpT//pmbA//yiaM//malQ//obgE//rhaR//argH//nanC//pgk//ydfG//gyrA//sfsA//pdxH//yciV//bdm//rhaR//yihO//ybdR//gnd//gspE//pitA//waaY//gadW//rutC//yrdA//yddM//hypE//insE-1//fepE//kdpE//cdgI//sgbE//insB-2//ygiW//raiA//pepA//phnJ//appB//yafE//lptA//ariR//gatY//hcp//thiP//yehY//dtpB//tdk//ftsN//btuR//ybiV//feaR//aroA//sucC//hicA//yciT//rhaA//yeaE//gatD//spy//ygeW//cmk//yghU//ytfQ//lhr//tdcC//btuE//patD//atpD//cynS//greB//yohC//yhjD//alaE//fimC//gltX//yjbB//qorA//sgrR//cysP//tynA//mrdB//lolC//prc//murB//mcrA//pdeH//ilvE//dnaJ//nudC//dcd//rpsI//ybaQ//allC//aroP//dapA//mog//rnlB//metQ//ppk//ppc//eptA//yfeX//rfaB//fepG//apt//relE//pgi//ybbN//cobT//rpsM//appY//ravA//flhC//yjhB//dinJ//yajQ//sapF//mnmC//ybiT//ygbN//srlA//yggD//ndh//xylA//yidL//torA//rpnA//ompT//yihO//citC//asr//rpsJ//hyfR//slyD//rep//narY//acnB//wcaB//alpA//nfo//ydeE//ulaA//srlR//corA//yfaE//rpmJ//hflD//ygcR//entC//cbl//rpsJ//ccmE//rfaC//elyC//pntA//yabI//prpR//selB//yqiH//tatA//mug//emrY//dapD//mlaD//ghxQ//mrdA//abpA//intS//yejF//ydcS//fumB//ydcS//lptF//insI1//yjbH//rlmN//rfaG//yfeD//ymdB//csgG//tas//rbbA//ynjA//fimC//csrD//dapF//cptB//fdnG//basR//csdA//waaF//cyoB//xthA//epmB//pgaB//plsB//argI//dacC//yhhY//eutK//emrB//ftsZ//cpsB//srlR//fepD//mglA//cirA//dcuD//rffC//qseB//nuoN//intE//gadC//waaJ//iscU//waaQ//lolC//gcvT//tcdA//ftsE//codA//rppH//holD//deoC//fdoH//tatE//leuC//mglA//casB//ghxQ//topAI//ldhA//narJ//lolB//speF//rpsT//yjcS//ydjH//rho//proW//sufD//fucK//rpsR//ydiK//deoC//pnp//hfq//lolE//fur//ymfK//yhjV//yeeO//ariR//acrE//caiD//yjbG//ais//mreC//rhtC//glxR//araC//ycjD//glcD//gpt//yciE//sohB//yiaB//deoC//polA//cpoB//der//
GO_1901565_5	atoC//tpiA//macA//dapD//insF-1//pgk//cydD//cecR//agaS//xisE//lapB//mtn//artP//mhpR//dhaK//rutD//murG//gmd//galP//agaR//rseB//gyrA//uhpA//accD//ynjD//rzoR//glcD//rpoH//yehD//lpxD//oppA//tehA//rutG//pykF//gcd//xerD//gadE//pdeL//yjhG//rcnR//ftsW//thrL//xapB//dinB//pal//glpB//nanA//hypF//tsaE//lon//nanR//yahF//folC//crcB//lpxL//mdlB//gppA//murB//menC//appB//rpnA//yhcD//chiP//idnO//rpsT//thiI//norV//mcrB//sgcX//cecR//ydfD//modC//ibsB//hemE//asd//miaA//ypjD//yahI//btuE//cmoM//xanP//mmuM//yggX//dgcJ//yicJ//secM//yqeG//ais//dpiB//acrZ//hyfF//yggE//rimJ//malF//paaZ//moaD//intE//macB//yggE//yfjR//lasT//hisF//gsiB//rlmC//dctA//envY//elfA//sapB//setB//recR//kduD//ycjU//ydbD//fimE//tonB//rimJ//yhjR//cutC//wecC//yghO//gabD//dsdX//ftsH//frlA//mdtI//yqiH//dpiA//kdpD//hisM//rbsC//hpf//grpE//gsiB//bglF//
GO_1901566_5	yjiQ//livJ//rtcR//csiD//pspA//cycA//ygbN//gcl//lnt//cbrC//ssuB//ftnA//nrfB//glpG//glrR//srlD//pdxH//rseP//cydC//yfdG//ais//yjiQ//fhuD//uof//deoA//recG//yfaL//nupX//mppA//rfaG//rplK//rzoR//rlmF//serA//bcr//mgtA//ybcF//fdhE//tcyL//lptG//nimT//lhr//paaJ//glsB//tdcB//yegS//lpoB//cynT//ompN//fliA//nuoE//cysM//cysC//pyrL//lplT//argC//pdeF//tolR//frlB//frr//secA//cysU//hsrA//yqcG//folX//mdtA//cpxP//rpsQ//ldtA//mtlD//alaS//msrC//sdhD//ecpR//rtcR//araA//thrL//manY//hisC//pabB//csgB//flgE//tehB//icd//gadA//metN//opgD//cdsA//rpsT//yobA//frvB//rpsS//xapA//lacZ//lhr//wrbA//setA//metB//bglF//mutM//xylA//gutM//malI//znuA//glcB//thiC//fliA//ycbX//etk//acpT//hpt//qseC//gltX//napA//cyaA//ftsQ//proQ//lsrA//nuoH//yaaA//ruvA//ampG//recF//dicB//glnA//mazG//secA//gatD//wrbA//pliG//dusC//cysG//uhpB//hipA//menB//yhcF//agaB//nrdB//katG//yjbB//epd//yphB//mrr//mdtK//fimB//sohB//tpx//rhaA//pdeK//fsr//ydjK//dtd//pdeD//fabH//yhdZ//nikA//miaB//rpsL//yidQ//frdD//pgi//tbpA//tufB//iraD//atpD//fkpA//sapA//narL//alsB//ycdY//entB//creB//dgoT//pdxY//modB//kefG//mdtJ//yjjG//nanK//sxy//bioC//frlB//ubiE//manA//lolD//ribE//mgsA//malK//mraY//ygbI//aer//cdsA//ackA//yfhM//flgM//yihU//apt//ybcQ//gatC//rplP//mraZ//ydjM//ldhA//yadN//ybaQ//nikC//mhpA//arsR//hybO//prfA//fepG//nac//artM//tsf//ybiJ//rne//yadV//maeA//rfbB//smpB//hupA//ssuB//ygfX//ghoS//folA//ybaQ//narQ//deaD//rtcR//nanS//ompG//msrP//thiM//puuA//sspB//ugpB//yahI//cecR//phnM//torZ//xylH//yjjX//yqiI//pspF//hdeD//ihfB//aroH//ftsB//sxy//murB//azoR//nrfD//ydfK//cdd//rhoL//yaiP//nuoF//yqhC//dcm//folA//hemF//ruvB//hycB//rna//idnO//dapB//yqjH//rfbX//sfmA//aphA//gatY//garP//yqjI//pal//sugE//dapB//glvB//yeiL//crcB//thrC//lysC//ppk//rzoR//sufB//iscS//ugpC//dinB//flgE//ycfH//prkB//cra//fimZ//glcD//crfC//mcbA//agaB//potI//mcrA//epmA//bioF//helD//yafC//dcyD//pgpA//yjaA//yiaJ//trmD//cheA//hlyE//focA//fliG//rpiB//mnaT//entB//cysE//ulaR//frlB//dadA//endA//xylB//rhtA//tyrS//crfC//uraA//afuB//acrB//tusA//yjcS//yedL//alkA//ppsA//pdeK//yeaD//fkpB//tomB//ybjG//narL//leuC//cysW//flhC//ldtE//ulaD//dacB//norW//yihP//era//ybiW//miaA//iscR//araC//rpsO//sgbH//rsmB//pstB//mlaF//glgX//ybiW//dosP//malK//ftsX//cadA//emrY//malE//fkpB//nadA//uup//agaD//mraY//sdaA//tufB//hybC//ymgA//fdx//eutN//hpt//tpx//pgpA//bdcR//rfbX//dnaX//waaC//envC//cpoB//fumA//ygbL//ogrK//fruB//
GO_1901568_4	nimR//
GO_1901569_5	ybcQ//
GO_1901575_4	ybeF//gapC//helD//bglH//bssS//leuA//topA//hyaD//argA//ymgF//rutC//yafS//pdxB//dnaT//ghrB//sufC//lnt//yghW//zapA//nikD//yghW//waaG//lsrK//norR//phnP//nrdD//sapD//adiY//yagG//avtA//surE//ompF//nanA//rlmN//xylB//waaJ//nemA//ptrA//nagD//mocA//ydjM//aspC//fhuC//fabR//hemL//nlpA//mtlA//rzoD//slmA//crcB//leuS//dgoA//hdfR//rpsN//caiE//narW//potI//wecA//setA//mntR//yhdX//hsrA//nsrR//greA//rpmG//moaD//glnD//gldA//hscB//arsC//bepA//hypF//gadE//yjiX//uxuR//tehA//atpH//pgaC//sufS//ydfH//nuoG//pth//bamB//motA//ynfK//macA//yhfS//sufA//dinJ//aroD//fepD//srlR//fixA//mtn//mfd//fliM//fucK//yhdJ//glmU//preA//murQ//lapB//lgoT//tadA//viaA//acpP//insH-6//menI//yadC//bioD1//yghU//creC//pstC//tig//thiD//kefC//polB//pdxK//rhaB//ssuD//pgpA//rlmL//udp//ydiQ//eamA//yacG//ftsA//cdgI//lsrC//zraS//elyC//dcuR//der//arnD//miaA//metG//prpB//proC//clpX//elaD//tap//pphA//cspI//ribC//nrdI//galT//topA//pepB//ibsA//prpB//yeeY//rlmE//mltC//grpE//bioP//rfaE//yoaB//queC//ubiF//fhuD//aroK//lysO//hslR//waaB//atpD//iscA//phoQ//mdtQ//ssuB//tolQ//torC//yehZ//ybcC//opgC//galS//bioD2//galS//yfcR//fimH//tamA//fadM//rhtC//livJ//clsC//dtpD//phoB//nanC//lysC//tehB//rplE//yjjB//msrQ//rpsK//rlmH//mepH//pphB//recE//malF//cyaY//glpF//selA//rnhB//putA//kdsA//hisG//yghO//ada//uhpT//frvA//aspS//menB//aroE//nei//erpA//glnA//kch//fadM//rhtA//trxA//ssuE//mrdA//ilvE//mngA//ypdI//narX//ygcW//intS//ychF//chbF//ubiC//mipA//priA//gudD//menC//dadA//cas1//artJ//ydiB//rhmD//leuA//rclR//rstB//hemE//kbaZ//glnA//cysM//ade//thrA//uspB//wecC//yfdS//hemD//yfhH//parC//yjcS//fliD//ampE//yjaZ//yhcD//ftsX//ygbI//potD//ruvB//yfjV//recC//cpsB//rclR//rng//yhdJ//ghxQ//prfC//rfaF//folE//cspG//mutY//gutM//hisQ//sulA//fliD//rmf//paaG//alsB//cysH//yjeH//nuoL//ygjH//yeaV//mtnN//nac//lgoR//nfo//sstT//yiiD//plaP//scpC//potH//tsr//metK//glgB//nudC//fliM//ycjP//rph//rpnB//groS//cysA//znuA//hemE//araD//gsiC//rpiB//dgoT//yggN//trpR//cmtA//ivy//rarD//appB//fiu//ppiD//gstB//sufE//rmf//glnE//narI//glmU//ytfQ//phnN//ybjC//ecpR//yhdH//ybcF//pagP//fliS//garR//mnaT//phnJ//clsA//plaP//tdcE//ilvA//sapA//zraS//glpF//dadA//mltB//mgrB//lipB//ydeP//basS//ybaM//alkB//hsdM//amyA//ygfI//ftsL//cdd//rep//pyrG//pnuC//fadM//rdgB//ygcW//cusF//apt//ybaL//galR//cysU//hisQ//ypdF//yebZ//lpxM//wbbK//era//pykF//yafE//nrdB//mntS//bioB//dusC//kdpA//abpA//ibsC//flhE//narV//arsC//sgcE//nuoE//pflB//kdpD//allR//mscK//selB//glcE//yojI//citX//entC//ydaC//aroA//ygeX//mobA//nrdF//phnO//
