#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	rraB//ybeY//ynfH//ybhS//
GO_0071704_3	yfjR//purN//prpC//rpsL//waaZ//lsrR//ssuC//yohD//diaA//prpC//nrfD//bcsQ//fklB//pncB//ybcJ//pheT//nupX//sulA//ompL//bglJ//yjiX//emrK//prpB//yiaA//tnaA//yjbH//yhaV//sbcB//dnaG//arfB//pphA//stpA//holB//slyA//cspC//tgt//dxr//hemH//yhjR//ubiI//sdhB//yjhI//osmC//ybhD//ahr//thiL//cadB//yjhB//thiP//yfaU//tdcD//ompF//ygiS//yjgX//hmp//cecR//ppk//tufA//pgm//rmf//yggW//nadC//intF//fnr//fumA//kilR//fruA//rstB//ygcW//fdhE//zapD//melR//yghW//blc//nikA//ribA//fhlA//acpH//rplT//atpC//ibsD//yjcE//yjiR//phnP//hemF//rfe//lipB//rsmE//murI//mgtA//ypdC//purF//yfjR//sgcB//pdxA//aroB//modA//xdhB//cptB//aspS//nagD//yebG//narI//abpB//acnB//rstB//ypdI//gstA//hflK//endA//fruK//crcB//sdhE//fabZ//ybfA//gloC//trpL//aceA//rdgB//sdiA//frdD//flgD//csiR//chbA//exuT//mdlB//acrE//pgaB//uidC//arcC//dacA//narJ//mltC//metQ//mngA//acpT//yqeG//zraS//mhpT//alaS//cysG//tdcD//dmsA//tbpA//cmoB//glnD//tcyJ//mepA//iscR//fhuD//tktB//ybdN//lpxC//gltX//yqhC//pth//rpsG//phnC//bglJ//ymdB//astC//dsdA//ynjD//ndh//rpoE//mdtL//cusA//fabD//ygfI//queC//allD//rplI//ydfK//ycbB//yjjV//lsrK//cdgI//ecpR//idnD//yneJ//ulaR//ddlB//lexA//fecC//mhpB//baeR//argS//roxA//entB//flgH//rmf//yfhM//ytfP//nagE//rplQ//yfcS//rihC//proX//yqhC//ygcW//ompC//sufS//polB//elfG//yjfF//prpC//crl//frmB//arfB//dgcF//melB//nudB//fumB//pntA//cysQ//fliL//dppB//rarA//yihS//glyA//yigB//ydiQ//yghB//malF//yrfG//dinJ//leuE//ycfH//rep//matP//fepD//rimI//ydeO//yejB//yraH//mepH//rplJ//mscK//hcp//thiP//apt//dgcN//pdxY//wecA//nuoG//ldrB//rihB//ybiO//secD//mdtO//ycjQ//fimC//ygbM//yfjR//recR//ybaE//uraA//tdh//higA//ybhJ//ybjG//yagU//araE//efeO//cynX//gltK//asnC//ybbW//flhA//glsA2//yiaF//aroB//cusB//ubiD//rplW//mazF//rffM//yibT//cysS//prpB//ydbD//napA//yhjD//ptsI//slt//proA//treR//rpsG//glvB//ydeE//cmoA//entF//nrfF//garK//metL//yajQ//shiA//zapD//wcaB//stpA//yhdX//rfaC//ykgM//acpS//clpP//zapC//yiaU//prkB//ulaR//rhtB//uvrD//lacZ//malK//btuE//purD//rnhB//degQ//argF//cysB//rutR//yegS//plsX//chpB//yghG//ascF//yhfK//speC//hybC//sanA//sapA//phnC//feaB//rodZ//fucI//gltX//ispA//murQ//ibpA//pdeF//basS//citT//yedA//murG//atoB//paaX//sppA//metK//norV//panF//gsiC//yidP//amyA//sfsA//adeP//ompC//yieH//dinJ//ypdC//rne//tap//yraN//ycbB//xylF//lhr//yqaE//flhA//rfbC//yqiG//yiaJ//purD//lptA//fecB//upp//ydfG//yhbO//cmoM//priB//lepA//rraB//ycfJ//arfB//argO//yciF//tatE//prmC//sucA//alsB//yfiC//truB//luxS//rpiB//rlmE//rnc//aaeB//secA//atpG//sgcA//pdxK//dacC//rssB//yadG//mmuP//rsmH//metR//tcyJ//ybgP//dhaL//viaA//allB//ilvN//surE//yfcF//ilvB//hisD//hyfF//uvrB//adhE//cfa//pntB//ispA//insB-4//mutY//ydiK//ugpB//alpA//rplA//cobB//uspG//ybhP//tcyJ//pheA//glnQ//zraR//csiR//napC//ugpA//cas3//ybiO//groS//alr//chpS//yhbX//rfaF//rplE//fau//lysO//idnD//cydD//holB//malF//pepT//hycB//bglA//rtcB//gcl//flgI//clpP//mgrB//roxA//fepC//rcsD//relA//setA//nanT//ycaN//pstB//rhaS//ycaN//osmE//yfbR//murG//dcm//ynbD//tnaC//epmC//selD//yidE//uvrB//cspI//rfaB//pabA//tsaB//yjfP//paaH//fucI//frmR//rpsB//srlD//lldD//modA//appC//wecA//nuoE//pphA//eutN//ybeF//hisH//sufE//tmcA//ybaQ//rlmN//upp//hycI//ivy//mtlD//yhiM//yjjW//lysR//idi//frmB//nepI//pliG//hyfR//purL//caiD//ibsD//holB//srkA//nadA//lptF//yadI//uxuB//deoR//yraR//udk//ribD//rclA//glnL//yfaL//mdlB//puuR//hyfF//minE//smpB//cysH//cysA//xanP//ychF//rhaD//gluQ//exuT//ccmC//mazF//gnsB//yiaF//lipB//cyoC//alr//eptB//srlD//nrfD//sfsA//phnM//rfbB//casD//puuD//yciA//sufD//acrZ//nadA//arnB//mnmA//katG//fliS//fabZ//ygaH//leuE//ycbU//fadD//abgT//maeA//puuB//atpF//tauC//mnmG//hipB//hyfR//ypdB//yjhC//glcA//pgpA//ftsP//kdgT//rffM//cysC//oppB//rimL//xisE//ydiO//menC//matP//cyoB//mdoD//gpmA//nanA//xapB//mntS//tmk//hisB//waaS//mltC//gsiA//mnmE//galU//rpsO//adiA//ygjK//baeR//frc//bolA//rseB//ybcQ//yfdS//waaQ//ygbN//ydjM//yadI//paaA//yhbS//smrA//cusR//argT//yjgX//metL//ubiI//eamB//galS//torI//yagG//ligB//csgE//lit//yoeE//radD//yidD//qseB//rpsM//yheT//malI//etp//sucC//msrB//xylR//mglB//tufA//rcsA//adiY//tauA//yjjQ//alsA//ghoS//qseB//nmpC//acpS//yfeR//yjjI//holA//insI-1//lsrC//glmU//phnM//thiL//aer//rpmC//accC//fabR//basS//yggW//codB//phnM//yhjV//truD//yadM//yiaN//cyoB//exuR//rzpR//rplB//purN//nhaB//clsA//glpX//yidD//cyoB//tcyL//otsB//degQ//aroK//ydjK//rsgA//mtr//msrQ//vsr//sapD//hycI//ybiY//araE//purT//rnhA//waaQ//rluA//envC//lepB//rplM//dsbD//fsr//ftsK//fabG//prfB//hprS//aaeR//yfjV//tatA//lsrK//dadA//gnd//trpE//rfbB//tyrS//gudP//fmt//adhP//feaR//metK//cutC//pcm//bioD1//mraZ//fixB//dnaC//fixB//ybiV//nhaB//allD//yeeA//ybcF//btuD//ygeV//dmlR//gntR//yiaA//rimK//yjhP//yihS//rcnA//ispB//rfaG//moaC//ilvC//alkB//vsr//atpF//pyrD//pinE//yqeG//yneJ//guaC//aldB//rcsD//flgM//pdeL//mog//rarD//glpF//cbl//lysU//dsbD//ydjM//rsfS//ynfL//hiuH//aroL//hybG//dapB//mgrB//lexA//nrdI//gutQ//glk//prfA//tufA//gpmA//mhpD//ravA//yqjA//potC//patZ//yfbU//yhdJ//yiaN//ymgA//chpB//ynfF//tabA//yfcP//ompW//katG//yadC//ygfA//proP//rplF//gldA//fdhD//ompR//chbC//sixA//ybjN//arcA//yeaV//borD//yfdS//lgoD//intS//tufA//gcvR//aceA//ydhQ//sfmF//asnB//ytfT//psd//fhuC//sfsA//dgt//pdeF//dtpC//yddG//znuA//gstA//mscK//lpxM//dicA//eptA//yfiF//yhjR//ridA//dxr//rtcB//feaR//csgA//gltX//gutQ//yhjC//yiaJ//uidC//nikA//yqjA//yqcC//nrfB//xapB//mdtM//murB//yecS//fur//yahD//lasT//ybgP//malY//torD//rluE//bamA//yajQ//ybjG//ygbL//agaW//bioB//phnG//yfcG//rhtC//bssS//ygjH//hemF//otsB//lysU//lsrK//pstC//yebK//yeiL//amyA//nepI//mcrB//uhpC//fetA//secD//fabR//relB//yhbQ//thrB//ygaH//ybdH//yjiA//rhaA//yobF//rtcB//fbaA//degP//nudC//livF//epmB//hyaB//cheA//amiD//ycdX//murF//xapB//phnH//tauD//hisG//fryA//recR//dusC//ccmH//btuR//kdpD//yjaZ//matP//pdeH//wecA//fcl//ygbN//gpt//cycA//lamB//zinT//hyi//dinD//araE//cytR//fdhE//rsmI//mmuM//ydiZ//ydhC//radA//thrA//purR//thiM//nikC//fepA//malZ//selA//dgcQ//yfaV//cho//dgcJ//yehU//feoC//ccmC//dsbD//ydeO//dmlR//emrE//waaO//ygfI//ldrB//dam//yhjV//agaR//trpD//alsA//hda//rsfS//purL//ybiT//sstT//ompT//ibaG//ttdB//rfbB//yeeO//lptF//lsrA//wecA//insA-1//djlC//arnB//sseA//yqjH//arnD//rlmJ//bacA//gatC//cbl//hemB//idnK//yoaA//yjfF//yeeJ//nagA//ybcC//fes//rssB//yheT//argF//eutN//rseP//rsmJ//fdrA//ybiW//zur//uvrB//kefF//yqaB//yphC//plsC//rimL//mlc//clsB//allR//ygfA//ybjC//feoB//thiL//ilvI//puuR//csiR//napD//ompA//livF//tsaE//nikE//acpT//tmk//fhlA//yneJ//narI//yfdS//pgi//yijO//fixB//dpiA//cdh//eamA//cheW//soxS//mdlA//yedA//coaA//rimK//ydaN//coaA//dctA//zraR//sppA//rffT//priA//murJ//minC//ppx//gntT//phoB//hokE//pnp//astC//mdtD//lpxD//slyD//insH-5//ybdM//yjjB//dcuA//flgC//livF//yqjI//dmsC//yheT//dnaK//mdtE//sdaC//tehA//creC//yjjW//yfhH//ynhG//yahI//fecD//dtpD//tsaC//sdaC//ynbB//satP//xanQ//iscR//ymjB//spoT//yedX//fliT//gltL//mgsA//narP//pepA//dtd//ftsQ//brnQ//yiaL//trpS//pepQ//acpP//ariR//ompR//trmA//ydjH//sgrR//nupC//appC//yeeA//ridA//gabD//sgbU//tdcC//melA//gatZ//tolR//malQ//holD//rplR//atpB//ydbK//msrC//ushA//rihB//paaF//wzb//ilvE//mnaT//yagG//mhpD//mutT//rfaQ//rbfA//torR//glgP//cydB//cheY//fpr//agaC//ybiJ//pdeD//pspA//ubiG//hscA//frlA//umpH//yfcU//trmA//entF//srkA//galS//ldtE//cutA//yagE//pgsA//kdpF//fieF//gldA//ydeM//ygdG//ridA//yqeA//yahO//dinD//yggW//ugd//cpxA//dcuR//ycgV//ribC//yeaV//hcaT//pntB//prmB//rpsS//lolA//yjiR//yjjG//rpmG//cpdA//ypdB//kdpD//cusC//accD//ybdH//alpA//yjbG//entC//dhaM//yhiM//mgrB//hycI//accA//waaQ//hsdM//cspC//rng//ribD//fadK//speF//yebQ//cheW//fabI//tynA//insH-5//accB//srlR//nrdF//mdh//cpsG//accB//yjcE//ybfA//dgoD//uhpC//cobU//metH//ydeI//dgcN//fumB//rng//clcB//nanR//mak//frdB//clpP//alkA//yjiX//narW//dsdA//fkpB//iraP//yfcU//hslR//comR//yiaN//yfgJ//aceF//dapD//pspC//yjiX//znuB//ravA//yjcS//dtpB//nudB//tsaD//ttdR//nagD//ydhK//ldtC//ecpR//atpF//yihP//tatA//hisQ//purD//hscA//clsB//waaO//wcaC//maeA//cysC//ydfD//asmA//mliC//gloB//sbmA//dapB//yjbE//sdaB//kdpF//lacY//bsmA//yaaJ//evgS//xylR//acrE//glnS//elfC//nrfG//xdhB//pdxH//ydgA//fadL//glnE//eno//yraH//hldE//ampD//fucA//rpoD//lsrA//ompT//mreB//yfcQ//gcvH//cmtA//csgF//mazF//ynaE//fkpB//menF//yhjV//umuC//ygaH//ldtE//fucP//rpsD//mmuP//treA//cysH//relA//fdx//ilvE//bcsQ//feoA//phnI//ldtB//rsmH//yqiJ//ampD//dpiA//ulaB//zapB//uspG//essD//exbD//tnaB//hldE//lptE//insE-1//aidB//dgoR//selD//uraA//ftsX//panE//csgG//glpT//rodZ//ybeF//cyoE//entC//yddL//uspC//nusA//hisP//nusA//bioP//hypT//ssuA//osmY//osmF//sodA//trxA//btuD//cbrA//ggt//feoB//yajQ//gstB//mreB//tusA//metC//fadB//pth//nth//yggD//tus//yeeO//yiaT//nrfF//rstB//hybG//pheT//gspE//fbaA//ydcR//puuE//pdxA//paaE//cysP//glnQ//ydeO//ynfF//ddlB//mlc//oxyR//proQ//fdhD//fhlA//yabI//pbpC//ygcO//trg//yfcA//nfsB//recC//cho//hyaD//rrrD//atoB//mdtN//rpmA//ynbB//mtgA//aroG//asnC//yihR//rseC//hdeA//ycjQ//waaQ//sodC//erpA//clpP//yjjQ//pinR//potA//bglA//betI//trpR//rfaD//ycfJ//hcaC//pdeL//insB-4//yihT//htrE//ybiX//tomB//ubiC//nmpC//ybdN//gloB//caiB//nadK//rpmC//yeaK//yeeY//dicB//mtn//nirC//hipA//rutE//rtcB//cysW//iscA//rluF//cusS//prlF//mug//xisE//ykgO//cnu//kdpC//yciT//ybhF//yqaE//hybG//rplK//lysP//xthA//hprR//nikB//cho//lldR//prlF//garR//epd//gmk//rutF//zapE//tamB//pppA//rpsK//kefB//tdcD//tehA//narX//cyoA//pepT//dctA//oppD//dnaX//chbR//hldE//thrS//rlmI//map//ydiP//ygdG//ompL//setA//pheM//tufB//yqaA//mdtG//yciA//rpsN//menA//msrQ//yghU//eutB//pdeL//yeeO//recN//baeR//minC//sgcC//gadE//gnsB//rplR//pdeH//ybdR//mqsA//feoB//sbp//yraN//ldrA//ycfS//mglC//pdeR//menF//nudB//cpsG//rpoA//yibT//fucA//ybeQ//yeaK//wcaJ//hcaE//yphF//ygfI//rhaS//cueR//fliZ//glgS//dctR//yobA//trpL//hsdM//yggN//araB//ibsC//rcnB//rplO//tsaC//bioD1//yidC//fadH//kup//ybjX//mlaC//yjbE//curA//murJ//msrA//csiR//tig//wzb//yajO//dxs//ydfH//zipA//speB//cusA//rlpA//galM//cdh//ycjR//yggD//ssuC//ldrA//amtB//mcbA//cspC//treF//hofM//parE//tnaC//alsA//tauA//murR//yegV//insI4//ydaC//ravA//metQ//yieL//paaJ//hsdM//malZ//rplF//bipA//norR//pabB//rhaS//rnb//npr//hflK//tolR//yihI//mdtP//hfq//betB//ygaH//dcuS//mdlB//prmC//xapR//otsB//puuR//yjcS//zraR//yedA//entS//sgbE//ibsC//ybiH//phoA//truD//rpsN//tag//
GO_0071705_5	hyfR//mzrA//envY//arcB//rbsB//hflK//dacC//dmsB//marR//uxuA//appB//dbpA//fabZ//bamB//wcaB//ecpR//frdD//dsbG//rluF//rffT//yehC//citE//rusA//narK//srkA//yibT//rpsR//gcl//csgF//ampD//csdE//torI//minE//elbB//aspS//fmt//tdh//csgA//tatA//lit//insI-2//recQ//ybaE//hisG//yiaO//acrR//aspA//abgA//nrdA//rimL//rsmB//sgcA//rplB//kgtP//tusA//ycjW//exbD//prfB//pbpC//folX//citC//yafN//exbD//thrC//fdhF//rplW//umuD//ybjX//mltD//ccmC//ydiF//cstA//wcaB//yraK//rnpA//ldhA//gfcE//nrdG//yebQ//recG//rnc//dcuR//polB//higA//fbp//ybjD//agaV//ridA//yhbS//mscS//rpoS//bioF//nuoH//rpmE//dtpC//waaB//motA//pmbA//ynfH//ydcZ//prmA//fhuD//xseA//mcrB//pspA//puuR//insE-1//galK//hldE//yaiP//cheR//yfaX//barA//dnaT//endA//glxR//msrB//csgB//pflB//soxR//hprR//mnmG//narQ//yfcF//mltF//mazG//syd//talB//manY//aspS//ghrB//phnK//perR//infC//atpH//alaC//blr//trpL//rlmD//cirA//rssB//eutD//fdnI//rimO//asmA//xylB//yhbY//yqiJ//blr//gloB//pta//pdxK//selA//yjfF//rpsI//mnmG//hupB//fliK//insI-2//purT//ybaL//yihP//ribC//cmoA//hiuH//ygiW//rpsA//etk//ybiV//dbpA//folP//yrdA//csgA//yrbG//yeaD//hycA//rpnC//yafE//pcm//mdoD//nudB//uacT//tauA//ypjD//hypF//cspE//radA//ftnA//rbsD//csdE//adeQ//mltB//rplT//lptG//glmU//glgB//katE//garL//prmA//selD//tesB//napD//rluD//trmL//cyoC//mdtB//yhjD//pepQ//prmC//yddM//ydcR//mntP//oxc//argS//aaeB//btuC//ygeR//mltG//higA//tktB//uidC//nsrR//dnaJ//yhbY//mutL//ycjR//aroL//efeO//yraN//yfaU//rlmB//entS//htpX//grcA//lsrD//gyrB//
GO_0071709_5	rhaA//kdsA//ahpC//baeR//clpS//qseC//acrR//osmF//mobA//fkpA//
GO_0071731_5	argF//fabZ//yodD//
GO_0071732_6	phoE//
GO_0071769_5	rhaB//
GO_0071804_3	amyA//helD//ddpX//rfaB//pykA//yggD//fliZ//mug//arcA//radD//gatZ//cysD//fabD//murA//fixA//
GO_0071805_4	xapA//napB//putA//malZ//ygeA//ydiZ//murG//ompG//wzzB//gntT//cysH//treA//wzc//hda//gspJ//
GO_0071806_6	mtlR//ugpA//rplA//nrdB//ycdY//pdhR//ratA//dinG//ogrK//borD//ribF//sixA//yfhM//bioB//smrA//greB//nusA//hypT//pbpC//
GO_0071807_8	zinT//
GO_0071824_5	yfaV//
GO_0071826_5	yfbU//fabG//coaD//arsR//dcyD//yidR//rplD//nfo//yjfF//spoT//eptC//topAI//ldtE//acpP//phnG//panB//dld//rzpD//leuB//hprS//tsx//selA//hybA//hcaC//yafE//yqgF//
GO_0071897_6	dnaB//coaA//agaA//mnmC//ygiN//gadE//nrdA//glpT//cysK//tsaB//phoA//ascF//cpxR//yciG//insK//phoA//sdhE//iraM//gmhB//pgaD//
GO_0071915_9	yfaU//
GO_0071932_8	agp//
GO_0071934_6	ygjR//cyoC//ybbW//
GO_0071941_4	mutH//acrD//dacA//prpR//ydcP//cydD//rrrD//ebgA//srlA//
GO_0071945_7	yedL//
GO_0071951_8	mmuM//
GO_0071963_4	tldD//
GO_0071973_6	ldcA//torS//rlpA//dtd//tyrR//uhpC//fabG//murC//asnA//glnE//yjiX//arcB//idnO//hslV//glmU//nanE//sutR//rsmH//cheZ//uidR//fimC//ycaO//csgF//yhjR//zitB//yhgF//cydC//ynjA//dsdC//fdhE//xylE//
GO_0071975_4	afuC//
GO_0071977_5	topAI//
GO_0071978_7	yneE//cnu//pntB//frlR//torA//hypT//torD//dcuB//nudC//ilvN//ppiA//ispH//higA//hisG//
GO_0072321_6	pagP//dcuR//
GO_0072322_6	preT//
GO_0072323_7	flgJ//
GO_0072329_7	ddlB//hypC//ybdM//ascB//eamA//fabZ//clpX//fucK//ykfI//pdeL//argP//agaR//kdsA//kefC//der//gntR//pldB//treB//lpxT//yjbG//cydB//pflB//aslB//glsA2//ydeT//dgoR//ssb//ydjH//ydaN//citE//aroH//iraM//iscR//yfgJ//arnF//bglA//osmC//rlmM//ybaT//allR//yifB//codA//yhdH//flgD//mhpR//comR//rpiR//yegD//ybiT//mqsA//melR//fabZ//iscR//ycbB//rpmF//mlc//chbF//yfcR//folX//eutN//pstC//uhpA//relA//zupT//mntR//fliD//napB//bdcA//hemE//yhcN//yidA//lamB//menB//aceF//yjjU//rlmC//metH//pyrC//fecA//yjcE//uacT//
GO_0072330_7	opgB//rhaS//yghG//rnt//chbC//mazG//kduI//rpmE//ssuC//erpA//waaB//uhpB//ybiW//ypdA//yqiI//ychH//ydiV//tisB//asnC//yehD//tpx//ftsX//def//pgpC//rng//dnaK//ygjH//tehB//ampH//yfiE//orn//rho//etk//argP//mngR//raiA//yibA//fryA//dnaJ//mdtG//feoA//yegV//csgD//mrdA//pykA//nanA//wzzE//rclA//holB//ybiV//rpoH//yidC//dpiA//sfmF//sdhB//ghoS//sgcE//yiaL//
GO_0072337_6	yebZ//nlpA//hiuH//uup//tmk//acrB//mutS//artP//malQ//ogt//csiR//modB//insI3//accA//hdeB//baeR//diaA//pnp//erpA//ftnB//lsrA//hofP//rzpR//speF//ybiT//rfaH//
GO_0072344_7	thrA//prmC//umuC//iraD//
GO_0072348_5	dsdC//trmB//xylB//rplS//pinR//pyrL//glcC//fdnG//yegV//kdpB//arfB//rpsP//wzc//yodD//narG//atpF//hofC//trxA//yihP//flgE//yhjV//yfeR//rhaR//mukB//cusS//yjjV//napF//glnK//hpt//glgB//agaV//argK//hslO//yadI//setC//bamC//pdxJ//hprS//ybhP//msrP//
GO_0072350_7	gcvA//cysD//uxuA//tufB//araE//exoX//accC//hybC//acpP//casC//fepG//ybjI//narL//rfbB//yfcU//yjbG//rodZ//mobA//
GO_0072488_7	glmU//yjjQ//yedA//yjcE//nfsB//aroL//yidC//
GO_0072490_6	ybiJ//guaC//
GO_0072491_6	hisH//ybaL//
GO_0072501_7	glpK//
GO_0072502_7	ugpE//
GO_0072503_7	lysS//eamB//
GO_0072505_8	betT//
GO_0072506_8	cadC//
GO_0072507_8	agaA//tnaC//rzoR//
GO_0072511_7	yqcC//sspA//lipB//treA//ldtA//gadC//ybcJ//dosP//galS//mscM//bepA//wecA//elfD//eno//artI//kbaY//ulaD//
GO_0072512_7	gatD//bhsA//arfA//yiiM//proQ//gpt//yihW//mutY//kdgR//leuA//yiiM//cca//
GO_0072521_5	fruK//moaE//astC//yeiL//katG//feoB//mnmC//fhuD//hemA//aroE//yggP//nimT//higA//hyfF//mliC//pepN//cspG//xseA//pgpA//ybhA//agaA//mlc//rplI//folA//rlmE//sgbU//citT//hypB//yjbF//lpxD//sdhE//pinQ//ppiC//yjcS//araB//waaP//iscS//sucB//rof//dcuD//ushA//hyfF//dmsA//hprS//upp//guaD//flgH//yqaE//dnaB//agaS//tufA//holD//rlmA//narV//feaB//ygfX//zapE//glnL//fliM//coaA//rpiR//tsaD//hyfA//murQ//phr//torY//hokE//acrA//
GO_0072522_6	glpD//zapC//cmoB//trpB//yfdS//cobU//nhaR//epmC//dctR//yjhH//yccA//hupB//xdhB//yciH//opgC//rplJ//yciV//bssS//topAI//osmC//ygaH//iscR//wecB//gutM//gsiB//nrdG//cra//nikB//tsx//abpA//frwD//mobA//yfjV//csdE//nupG//cbpM//fadB//tmk//gsiB//ldrB//mreC//yijE//cysK//
GO_0072523_6	gutM//waaQ//flgM//ivy//rcsA//sxy//yeeL//mdtP//kdsD//puuD//norR//nuoL//
GO_0072524_5	yfjR//ompN//cbrA//cysK//waaP//bamC//topA//truB//yabI//waaQ//hdeD//tatD//cirA//ubiC//ilvB//eutB//lsrR//thrL//yfhM//fliZ//bioP//ccmA//yihT//prpB//arnE//fixA//bioH//rzoD//dxr//ettA//yidA//mog//rpiR//ydiQ//dgoT//rutD//ascB//puuD//ygiS//fmt//pitA//hcaT//mltA//iscX//frlB//hisC//lysR//
GO_0072525_6	cobS//envR//ndk//mglA//yciF//bioD//kdpD//gpr//mdh//yciK//gpmA//thrC//pyrG//arnF//pliG//argE//cmk//yggT//ybaE//nsrR//ilvL//ycgV//hslU//crp//yhjG//diaA//pabB//yfcA//epmB//pyrG//mmuM//tusE//malS//crp//tsr//gntR//ispU//
GO_0072526_6	sgcB//crr//
GO_0072527_5	ccmA//amiA//torA//adeD//focA//yihV//hybA//rpoD//agaD//frmB//abgR//pstB//frmR//yjiA//sapA//deoA//rfbC//yhbY//glpG//ypjD//blc//ftsK//narU//tusD//adiC//nanA//nuoI//nupC//nikR//uacT//dicB//purR//metG//hisB//topA//tmcA//yehU//cspB//malE//waaS//raiA//nudB//yahK//ygiN//kdgR//intE//lepA//codB//uvrB//yaaY//insB-4//selA//pphA//nlpE//mrcB//torZ//ynjD//
GO_0072528_6	agaB//emrB//insB-2//ettA//nudG//rho//paaZ//flhC//yraH//cra//ybhD//sixA//actP//potB//xanQ//dinQ//cyaA//ettA//yidE//dacA//exoX//yjjU//pstS//gmhB//ycjR//purF//hyaC//ybaE//ycjW//
GO_0072529_6	gabT//rpsI//rhmD//sdhB//rpoD//ybjI//purF//ltaE//mepA//cytR//tnaC//ppx//nupG//mrdB//yahI//dctA//eamB//cvrA//yigB//argP//hcp//trmD//mscK//
GO_0072530_6	deoB//grpE//cheB//lasT//
GO_0072531_6	tesB//ygbL//yfbR//yfiE//uvrY//fimB//
GO_0072581_9	paaB//
GO_0072593_4	hemG//ppiA//sohB//sbp//uspE//mnmG//thiD//ttdT//envR//
GO_0072594_5	kdpC//
GO_0072599_6	ftsH//
GO_0072657_6	msrA//argT//yehA//nuoB//ccmH//sufA//hycI//tufB//tas//hsdR//ynbB//msrA//yahK//emrK//nrdF//adiY//lpd//
GO_0072714_5	codA//
GO_0075713_7	flgK//rclB//ydcO//
GO_0080033_5	chbA//queC//
GO_0080090_5	mog//aroF//tomB//phnC//rcdA//ibaG//osmF//yfhH//hmp//hpf//ycjD//yahI//chbR//hyfR//fieF//ynbB//prmA//dcd//lolA//endA//yjiR//hisH//pheS//putA//yneL//galM//rnb//ydaC//cnu//sdhE//pdxB//tdcA//rfaC//yhdW//yggN//pgk//yhaV//dgcF//frvA//rpsA//alsB//yjfF//fucK//fadL//ulaF//nirB//metC//sdhD//xseA//rfbD//yefM//dapF//pfkB//tolB//nlpE//adiC//cecR//lrp//trpL//murI//dcuA//yidR//sgbH//panC//gcvT//ydjM//sapA//leuD//rclC//fimB//eamB//pinR//rimK//ydhJ//recT//mtn//ssuD//yedA//focB//yqeF//mglA//adhE//yfaL//fabA//yegS//mscK//glpX//ydfD//tatD//ftsH//hdfR//gsiA//chpS//rpsA//rluC//ptsG//ydbK//fliG//rpmC//hemL//trpD//ybaE//mipA//acpT//yraK//cspD//yiaU//chbF//cbrA//norR//dut//pgi//yjbE//ygiW//yfaL//yeeY//rpiA//priA//metI//ruvB//fhuF//rpsS//ascF//tamA//fdnG//yjjI//gltP//msrQ//pal//nagB//argT//cysE//argC//alaA//elaD//frmB//pheS//glvB//yqiJ//tcyP//alkA//sfmH//fdhE//maoP//ahr//insI4//gatB//ribD//nadA//fdhF//insH-6//agp//rpiA//glnE//iscU//fimZ//baeR//gcvR//suhB//acrB//tmk//yghG//intZ//entF//dgcZ//elfD//kduI//hemF//melB//zntA//dapF//sapA//hxpA//hofP//tgt//lyxK//iaaA//yajR//rpoD//purF//rimJ//lpxT//nrfE//nuoB//gcvH//ubiH//gcvR//mliC//pgpB//rraA//rfbC//htpX//yqeA//sdhE//kbaY//hscA//lsrG//thiP//torZ//xylE//galM//fadJ//fhlA//soxS//pabC//ycdY//eco//rnb//bdm//adiA//ygiS//mltB//ftnB//sfsB//lpp//ettA//stpA//lipB//rpsH//pheP//yfbV//yihI//folC//ykgM//znuB//mdfA//xerC//yafE//entA//rfaC//yjiX//ulaD//cmoA//gadW//csgF//yaaU//trmA//mmuP//yeiL//yfjR//dtd//fnr//acpP//yraJ//yahB//yjiM//rpnB//hdfR//yqcC//hisD//moaE//malF//exuR//carA//yihW//asr//manA//rplP//birA//ybhR//ybjN//caiD//potH//glpK//fadR//ybjD//yoaA//aroE//yfeO//kduI//alpA//hipA//yhdJ//ymjB//rayT//yjjU//rpe//ispU//dgkA//truA//ptsI//mdtN//seqA//cspE//fcl//surA//nagA//dppB//rplR//recG//yibT//yigB//dadA//pntB//gltS//lysS//proQ//lapB//zupT//pck//phnP//casC//nagZ//ascF//cynS//adeP//waaP//nuoL//mog//galE//yaaU//yqeG//pldB//potI//mltA//ndk//rnlB//queF//deaD//fliM//glyA//fepG//zntR//secY//dgcZ//gor//yaaU//aroH//hdeD//nrdA//hemB//tktB//yggF//fbp//bcr//yhaO//uvrC//cmtB//ssuA//rplD//tatA//frvR//thiE//fimD//ubiA//
GO_0080111_4	acs//nuoB//
GO_0080134_5	aes//
GO_0089705_7	ydbD//yhcN//
GO_0089709_7	yiaU//araE//
GO_0089718_7	baeR//fixB//prkB//sfmF//tdh//thiG//nadA//sdhC//yicJ//rhmR//
GO_0090066_4	uraA//nuoE//ypdF//rplL//dgcN//
GO_0090068_7	ycfH//
GO_0090069_5	tgt//ansA//speB//
GO_0090071_6	grcA//holC//ymjB//
GO_0090087_6	fucO//cusB//secM//
GO_0090116_7	rbsA//
GO_0090143_4	dinB//
GO_0090150_5	lpoA//dgcZ//yihX//yghW//talB//rplN//hypA//ybfA//artQ//mrdB//alsB//yggX//
