#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	sgcA//yjtD//frsA//pcm//
GO_0061727_6	zraS//lsrR//bioA//pntA//sufB//nadK//leuD//fhuF//rluF//nuoB//mrcA//hcaR//waaJ//envZ//ynaE//xseB//gpr//lpxL//rffG//mraZ//spoT//serC//insK//yhjC//
GO_0061984_6	arnT//
GO_0061985_7	ybeY//
GO_0062012_5	eutK//yihR//wecA//yhaM//manA//ydcZ//rraB//hisI//greB//gmhB//gshA//
GO_0062013_6	folM//mliC//cdh//
GO_0062014_6	argO//ynbB//
GO_0065002_6	aaeB//tatA//rpoE//deoB//zapB//ybfA//psd//yraJ//
GO_0065003_5	cirA//bolA//nuoG//lyxK//kefC//nfi//luxS//yjcE//ratA//frwD//holE//ompL//feaR//yidL//yihI//cadC//nrdF//ltaE//udk//intA//yejA//yeaK//dsdA//glsB//insF-1//bioD2//ydfG//mfd//yhjB//ychO//fimF//rusA//wzb//npr//rplD//yebS//murJ//pabC//caiD//ilvN//nrfG//metK//yfcG//tcyN//moeA//cptB//ypjD//alaS//gadA//ung//kdsA//phnN//kdpB//tusC//bamB//prpD//dgkA//nfi//rpmH//cysZ//metE//dtpD//rapZ//purN//entF//ybhJ//hypB//dacB//dmsB//mhpT//nuoH//cnu//tolA//rutA//tsaE//dppD//mscM//ybjX//rpsJ//accC//treR//mgrB//rplL//yggN//xseA//rfaG//pflA//aas//yggP//phoP//selU//phnN//
GO_0065004_6	rffT//
GO_0065008_3	sugE//sdaB//iscR//yfdS//clcA//lysC//curA//flgA//eptB//yqaA//ttdT//tdcR//queC//nadC//moaE//gcvH//dapD//yjhB//potH//mltA//flhD//pntB//abgR//prfA//yiaO//cpxP//dgcF//yiiD//rodZ//ybjD//rplX//tufA//napA//mdtL//dctA//panE//cvrA//pitB//tsaC//tusA//dnaK//ahpC//fadM//mltB//soxR//yicJ//pdxJ//plsC//ydaV//rihC//erpA//otsB//yqhD//nuoG//caiF//ibpB//sufS//rlmE//dnaB//yphF//gpt//yiaJ//nfo//gltS//nuoL//modA//yidC//yibH//garL//flgI//rnc//maoP//ybaO//wzc//mdtO//tcyL//moaE//abpB//tsaE//tusD//ppiC//kilR//rplK//ada//murD//nagA//tsf//ppsA//ybiH//rcsD//zupT//cspG//mppA//yihW//betI//rdgC//srlE//yegD//fabA//fliK//fdoI//glmS//pldB//mutS//yidD//yedP//cysS//yiiM//tmk//ydiB//ptsG//gcd//marR//mqsR//zapB//argO//psd//dctR//nrdF//msbA//ybhI//deoC//dsdA//cra//hemN//lpoA//nimR//lgoD//dmlR//lptE//atpF//
GO_0065009_3	purN//proA//uhpC//hypF//gsiC//menI//yggE//fdoG//pbpG//gspE//oppC//rplA//ybaT//preT//dhaR//coaA//cdsA//symE//garP//ssuA//rhaM//trxC//ihfB//mepA//hybE//tusE//adhP//kilR//clcB//potA//dinB//rhoL//tdcG//cadB//sugE//cvrA//hupA//pckA//hcaF//ispB//yjjB//pgaC//ymfA//rpsI//rhsD//purN//tdcB//eptB//yqaA//treC//mreC//yebQ//allB//yiaN//hycB//norW//hisG//elaA//fliA//norV//bacA//rnlA//ybfA//rfaC//fecC//rhsD//atoS//gntP//mrp//dgoK//cysG//poxB//paaE//narH//nrdD//ygcR//hofQ//
GO_0070084_7	sucB//
GO_0070085_3	leuC//rhaR//
GO_0070178_5	trxA//
GO_0070201_6	rnlB//parC//ymfK//
GO_0070206_7	bglA//fis//phoB//btuR//
GO_0070207_8	sodA//tyrS//paaX//fur//
GO_0070297_7	mtgA//
GO_0070298_8	iraP//
GO_0070301_6	panF//insI-1//dctA//cbpM//pflC//wecC//ycbU//carB//degQ//phnH//
GO_0070329_5	kdsA//minD//
GO_0070413_7	wcaC//guaD//
GO_0070415_6	eptC//ompC//
GO_0070417_5	araF//pfkA//yhdJ//rhoL//
GO_0070453_7	panD//
GO_0070475_7	hemE//murQ//recN//opgD//yafE//glnH//wbbK//yjjG//fadL//tolC//yhcD//crfC//miaA//mdh//ldrB//ydiR//yihW//yobF//iap//
GO_0070476_7	uxaA//yeeA//
GO_0070482_4	yggX//ansB//yjiQ//ilvE//
GO_0070525_7	potE//yifB//puuA//rpsD//
GO_0070574_9	tolC//hxpB//ybiO//fimZ//
GO_0070581_8	cycA//
GO_0070588_9	ypjD//
GO_0070589_6	rsuA//cvpA//glcA//mltB//ribE//rhaD//fucI//yafQ//rppH//yihS//gntK//puuC//ygcR//pcnB//wecE//yqcG//rbsB//fadR//galT//arcC//appC//ccmC//napF//cyoA//wza//emrK//rimL//yadK//fhuC//puuP//hofP//ivbL//acrD//ettA//rplA//dcuR//cadB//xisE//gabP//murJ//sufA//yjbH//mraZ//
GO_0070627_10	tyrS//
GO_0070646_6	ldhA//
GO_0070647_7	ybdH//
GO_0070689_6	recR//evgS//
GO_0070716_8	fucI//
GO_0070726_5	stpA//potG//
GO_0070727_4	sugE//bhsA//qseB//sucB//rbsD//sucD//ybjN//hrsA//ydiK//ubiA//ykfM//plsC//dsbD//sdaB//srmB//mocA//wzb//
GO_0070778_6	asnB//elfG//
GO_0070838_8	nikD//ytfP//acrF//rpoS//paaA//elaD//prpR//rhaS//yrfG//srlA//hybO//fimC//thiL//yihL//nagK//
GO_0070873_7	waaQ//qseB//
GO_0070874_7	yjeI//
GO_0070875_7	pabB//
GO_0070887_4	ribB//pabB//pepD//frlA//trpA//dgcE//mdfA//ynfF//menA//thrB//etp//eutD//citG//helD//tktA//hofO//fhuB//afuB//gltB//nikR//blc//oppA//mutH//hslV//uacT//tatA//fryB//proQ//gntU//cheB//ptsI//ybjX//soxS//melR//yafN//arsC//galR//mlaE//yihU//ftsN//thiE//era//gcvP//hicB//glpX//ariR//rraB//yeeY//mdtD//nsrR//tdcD//glpK//hslJ//epmB//pgaA//prpD//wecA//tatB//coaD//sdhC//
GO_0070894_6	ygjH//
GO_0070925_5	agaR//lhr//aspA//torS//yihX//fruB//exbB//mltC//putP//ygjH//
GO_0070930_7	mdtJ//
GO_0070972_7	rsuA//
GO_0070981_6	phnJ//
GO_0070982_5	cas2//
GO_0070988_3	gadB//dcuA//
GO_0070989_4	symE//
GO_0071103_6	hisA//mdfA//appC//idnK//torD//ttcA//atoS//ilvD//hisA//recG//fimG//ttcA//rnt//borD//gntK//dgkA//aes//tsr//tmcA//
GO_0071139_6	phnC//rpmA//
GO_0071214_4	dgcN//cspE//eutA//cho//wecE//ybjN//def//yibA//epmC//opgH//fruK//ybdZ//fadK//appA//arsC//frvA//crp//leuS//kgtP//dicA//smpB//arnE//yjgX//iap//
GO_0071218_6	rpsK//
GO_0071229_5	zntR//rarD//yeiE//gshB//holC//
GO_0071230_6	yqeA//
GO_0071236_5	bioC//yhfS//ydiZ//ynbD//ymgF//npr//rpmG//dicC//nanS//maoP//ybhR//ycfS//sbcD//elfC//mrcA//cydA//purC//psd//
GO_0071237_6	speD//dsbG//
GO_0071241_5	ybiY//proQ//yebC//wecA//menA//dinJ//ybiV//glsA2//hisP//yneL//waaU//paaB//thiG//malG//pheP//hycB//manA//
GO_0071243_5	gadA//
GO_0071248_6	nuoM//hprS//proQ//yedF//ydaV//topA//adk//znuC//rimO//ydjK//panE//cobS//arnF//tdcE//
GO_0071249_6	hypC//yfbR//
GO_0071250_6	lon//ybiH//
GO_0071265_5	wecE//rfbX//araG//tsgA//pgk//
GO_0071266_6	gpmM//proX//
GO_0071267_6	rzoR//rnc//rnt//
GO_0071270_6	ybdN//rimK//
GO_0071271_7	yfbR//gloB//
GO_0071276_7	yebC//trmJ//
GO_0071280_7	yjjW//rseC//
GO_0071284_7	yadK//
GO_0071286_7	iraM//yjcO//
GO_0071287_7	nadE//
GO_0071288_7	lapA//torS//
GO_0071289_7	pbpG//
GO_0071291_6	amiC//
GO_0071292_7	lsrC//xerC//
GO_0071294_7	xerD//bluR//
GO_0071310_5	ydiZ//narX//speG//garD//cpsB//citX//tcyP//rpsR//eutA//treC//fimD//
GO_0071417_5	xisE//sgcR//rsmJ//
GO_0071421_9	ydcR//entS//yieK//
GO_0071422_7	uof//nirB//torS//
GO_0071423_8	yrbG//
GO_0071453_5	kdgT//deoR//yafE//
GO_0071454_5	rpsS//cvpA//
GO_0071456_5	ftsB//
GO_0071467_5	def//panF//cheY//setC//argG//curA//lpxB//glmU//nlpD//folA//yqeA//
GO_0071468_6	ynhG//yqiI//rpsR//narJ//xthA//rutG//decR//potH//recA//pgaA//
GO_0071470_5	fliA//gabT//ydeT//hiuH//ybaO//fucP//yhhY//priA//napA//ygeV//
GO_0071474_6	yjjG//ybjX//gadB//asnA//
GO_0071478_5	mdtK//mglA//prfA//
GO_0071482_6	frlC//clpP//lsrC//
GO_0071483_7	ribD//
GO_0071495_4	ndk//eutN//rcsD//
GO_0071496_4	ybcL//ydiP//ybiT//uxaB//yfgI//yqjH//glpF//yhcN//ybdG//btuF//kdpD//malE//agaI//hslR//paaZ//cysS//leuD//lolE//hemE//ibsE//yhaO//yaaA//moaE//hofN//truA//hemG//trpGD//arnF//iclR//rutA//uvrC//rpoA//efp//mepH//insH-5//mrcB//mlaF//uvrA//upp//yieF//yphB//fadB//nagB//intF//agaB//purR//cydD//ptsH//cycA//idnO//ppc//trmB//feoC//
GO_0071500_5	ruvA//
GO_0071502_5	yeeO//
GO_0071545_6	gntT//rlmN//
GO_0071554_3	ygeV//cyaY//bdcR//yjhP//clsA//ccmC//frvR//ynbC//csrD//cysH//apt//flgC//fkpA//rtcB//xdhB//speA//dcd//narZ//lpd//ygjH//yajO//mcbA//fadJ//
GO_0071555_4	mdtA//fdnH//ynbD//ubiJ//lgoR//yiaL//yddG//allD//fmt//fepA//melB//seqA//phnP//
GO_0071577_9	ygiN//yefM//garR//nagA//ygfA//cobB//argD//
GO_0071616_6	mtgA//tnaB//
GO_0071702_5	nemR//flhA//ybjC//yciE//csgA//malE//pdeH//glgX//ydiB//lpcA//ghrB//prpC//gntU//pflC//pyrC//rluD//yiaF//tyrB//gudD//ycbV//ybjD//hyfC//skp//fliT//rsmB//miaB//cmoM//tdcB//tisB//deoD//glcE//tas//nrfB//ttdB//aspA//dacB//umuC//cysC//prfB//narP//dpiA//ubiG//holC//ariR//emrK//zapD//thiL//hybC//rpmF//gadC//rpsT//sufD//dacD//talB//sgcR//maeA//dacB//sdhC//nikA//udp//srlE//nudG//sulA//yeiL//rfbX//yagG//cpsG//mglB//sdaC//topAI//arnA//oppF//mdoG//aas//rfbC//prlF//rihC//sfmC//yfbU//ldtD//rpsJ//ybcM//dapA//dhaK//ulaB//glpT//yfcQ//bglX//xapB//tdcG//pspF//nlpA//rplQ//narH//ecpR//yahB//ybhS//lolA//mobA//prfA//glgB//putA//livG//ygcO//artM//baeR//bamD//yafS//ybcQ//waaC//ccmC//queE//narL//mazF//yraI//insI4//hypB//mpaA//ribB//glpK//exuR//yjfF//rsmD//mutH//tsaE//tgt//clpX//gapC//dcyD//sgrT//clcA//seqA//gudP//ftsN//sbmC//ompG//lasT//mak//dpiA//cspD//pdeR//sdhC//uxaB//tyrB//asmA//nrfD//ispA//cfa//adiA//cspG//mrdA//thrS//cyoA//sugE//glcA//hslJ//rmuC//yiaN//mhpA//ccmG//fdhD//betB//rpsJ//nrdD//ptrA//ampE//cyoE//rlmN//speC//oppF//hyaA//phnH//ydhK//glnQ//ybiH//motA//araF//pth//zapA//rnlB//torS//yejA//ykgF//cydB//rpsR//pflB//rnr//ygfX//ghoS//ruvB//rhlE//entH//csdE//gpsA//norW//yhcN//ispH//ynbB//glpD//rpsN//ydcZ//sufD//asnA//uup//yeaE//menI//topB//agaW//chbF//yfcU//gadB//rnr//exbD//chbG//glxK//livG//phnP//rpoA//rplT//cueO//astC//napA//phnM//udp//aroH//astB//bdcA//yhdH//rcsF//yneE//yibT//yeaV//pepN//pgk//kdpC//acnA//icd//fpr//pnuC//mtfA//garK//ftsY//rplA//ung//hcp//glpR//hdeB//chpS//nupC//lolD//rplE//aceK//rplC//iap//nanK//idnK//abpB//rhaR//yfaU//nagZ//tehB//ssuC//rpnB//ttdB//crp//yqhD//crr//rsuA//lacZ//proA//trmD//fdhF//modB//yfdS//pdxJ//betT//cysH//yidL//yfgO//caiF//waaZ//glmS//polA//ftsP//galP//ymfA//glcD//nrfD//btuE//trkA//ibpA//wcaC//cdd//fucK//rplK//yecS//ybeQ//argS//tsgA//ispU//rluA//yrbG//edd//ubiX//artJ//nagK//katG//malS//sgbU//uacT//iap//yhgF//torI//dacC//gntR//carB//gshB//zapA//ykgF//fruB//trpL//slyA//rplJ//argD//ubiJ//mdtF//rlmM//umpG//amiA//ftsW//frmA//ybaQ//yfgO//yidR//yfcP//mngA//fmt//msrP//ynaI//yihI//menB//ydaC//dapF//ggt//cspG//ybaO//dacD//umpH//glk//malE//lpxB//dapD//ppiD//lpxK//lepA//rhsD//ubiG//hisA//tnaC//ybgQ//rplF//cpsB//insI4//idnK//yadM//ydjK//yidK//xerC//rrrD//ygfZ//rph//uhpA//ompL//yihP//agaR//rlmF//frvB//fixB//hxpA//epmB//rutD//purR//mraZ//sohB//rlmF//gudP//carA//ampE//atpA//gmk//
GO_0071704_3	sfmC//menD//yajQ//glcE//ung//ydiQ//lepA//rhlB//argO//rbbA//sstT//rpsR//pheS//marR//nrdD//ldhA//fimD//paaB//ycdY//phnL//yfjV//endA//dedD//rpoH//guaA//epmB//ulaF//rnlB//aphA//rfaG//hfq//sdhA//rplO//yggX//rbsD//deoA//hupA//yaaU//mipA//dnaK//mntS//lpcA//cysH//arnF//dnaK//hyfA//abgR//fabB//lgoT//opgD//oppB//yfeR//kdsA//araF//tcyJ//insK//mtlR//gltB//rapZ//ubiI//hns//fecD//rne//araE//ibsC//tsaE//gatD//zapB//caiB//kdgR//galP//frlR//fliA//fimB//tktA//entE//pflA//tusA//insE-1//rluE//metK//hmp//yihT//sapF//cbrC//symE//aroC//glgP//argP//fabB//ybdH//dnaE//ydeE//dapA//rimJ//pfkB//ybeQ//dppF//lolB//bdcR//rspB//ridA//yeeA//gadA//gntP//rseP//yhgH//proP//fumA//ygbL//sdhE//wecC//malF//trpA//aldA//evgS//insI3//cyoB//glcE//gcvR//ynjA//prpR//rfaH//pfkB//dcuB//ftsP//yfgJ//rpsM//psuG//gltI//yehZ//setB//ybhA//potB//ygfI//dnaA//prlF//purU//pppA//ugpA//infB//cutA//fimE//lgoD//talB//adhP//xdhB//uxaB//pepN//mdoG//ftsN//phnM//tcyL//nfi//dgcT//yqeA//fecA//lpxL//ybcM//rlmF//bioD1//suhB//rpoA//ycfH//ybaQ//erpA//mltD//mnmA//adhP//lnt//mhpT//amtB//evgA//fdnI//dadA//arnB//dpiB//fadR//cysD//serB//gstA//mutM//truD//glrK//cdgI//ybjC//hemA//csgA//tcyP//asmA//flgM//galT//atpF//menB//rlpA//glvC//uhpB//deoC//dapD//thyA//tadA//fucK//dcp//yajL//waaG//yiaB//mdh//agaD//ybaO//orn//hokE//ynbC//gsiC//bioD1//aqpZ//narX//lsrB//fumC//aroD//sfmA//prs//fepG//queD//nrdA//gatC//ubiH//argO//hflX//yfgO//betA//glcC//iscA//def//cutC//pgaA//rnhB//sxy//elfC//hycH//manZ//yqjA//cusA//ynfF//yraJ//rbbA//yfiF//recN//ybdM//holB//mhpT//araH//ydjE//mzrA//yraK//ariR//yjhB//pflA//uup//ilvH//pgaC//sgcR//uxaB//pcnB//fepC//yqhC//mltD//sgcR//flgE//gsiB//yajL//dusB//sapA//sulA//dgcN//yfgO//mazF//glyS//hpt//yeeL//fecD//rpsE//tsx//fetB//mgtL//birA//potI//hcaE//nikC//murE//fimD//ptrA//rpsH//ppk//hybG//bluR//xylR//pykA//ybbN//yacG//uspB//pheM//fadD//uidC//hisG//mepH//yhaV//yciE//frwD//yhgH//tamB//hslV//ghoT//ibaG//gstB//hyfC//uspF//dppC//agaV//sapA//preT//proC//sugE//mnmC//pbpC//eutR//yheT//ydiF//yafQ//msrA//mhpR//mrp//abgB//tap//fdrA//msrP//ftsN//fre//fimZ//mgtA//bglX//aroF//narJ//cadA//nrfA//araA//mraZ//bdcR//yajQ//yqaB//gshA//yihW//parE//clcB//yabI//cysH//aroG//ycjW//gyrB//yqeA//rpnD//yegS//plaP//rplX//yhjG//pinE//manZ//garR//yibF//yjiX//rplA//yjfF//gor//hipA//bipA//ugpC//yceD//ybjG//rpmG//yfbS//emrE//gcvA//tauD//folP//kbaZ//ytfP//recJ//tatE//evgA//rlmE//patA//nanK//fliD//yidZ//fliZ//acs//gntK//fieF//malF//rbsD//hyaD//tdcD//rlmM//torY//ycjY//mak//yfiE//ykgO//yjiA//aceA//gadX//uspB//yidK//rpnD//slmA//idi//sutR//cspE//lpxH//dctA//psuT//opgH//hrsA//insE-1//yddM//allR//rpsG//fepE//ppsA//yibT//hypC//feoB//dgcQ//tqsA//bcsQ//srlB//yjcO//fadH//yjhH//osmC//sspA//nac//moaD//clsA//xylR//ycbB//xisR//appA//yqaE//acrR//rhaS//sanA//yejB//basR//sppA//tolB//ydiQ//frwD//kdpD//umuC//tar//proS//pspA//zwf//kdgR//glnA//tatA//ygeV//sdhA//ddpA//glmM//mepH//tatC//nimR//mnaT//ygbN//hyaA//yhaO//ytfR//folM//tsaE//ompT//lpxT//waaQ//cpsB//iscU//ychF//yciK//yddM//pinE//clcA//emrK//ynhG//eptC//cutC//prs//rimI//dinI//entE//casA//ydhC//mraY//ybiA//apaH//agaR//phoB//ftsB//ptsN//ybhJ//lpxD//ybdM//nagB//ldtD//dacB//mnmC//torD//yhjD//ybgP//prs//ycjU//ptsG//waaJ//caiE//cadC//fhuC//recF//adeQ//chbA//mepS//yebC//glvC//narQ//yfiE//gcd//dsdA//rmf//ycgB//ygeX//kdpA//mioC//yfgO//pyrL//flgA//aslB//rhaS//rsmF//moaA//fimD//gsiA//glsB//yggT//osmY//rlmL//yghU//leuD//ytfQ//phnO//zitB//cusA//yidL//rhoL//cca//ybdG//spy//rarA//waaF//proW//glvC//hslU//glpK//yjiY//folX//mdtP//ydcO//recQ//amiA//cpxR//uxuA//yeiL//argB//rhlE//fecD//atpH//rpsQ//metK//yhgF//yhaV//hyfC//fucA//ampH//hdeD//yahK//murR//glcC//gapC//caiT//purA//glnD//yneE//dxs//scpC//hlyE//treC//mutL//cspA//setC//envR//yhbO//ubiE//marA//galE//csrD//osmC//ygiV//yrfG//ilvC//yceO//gltI//yoeB//pyrC//nikB//fdhD//nepI//emrK//ppx//epmA//malG//ltaE//sbcB//nanK//yagU//csdA//kdsA//rhmD//fbp//hybE//yehC//mobA//icd//ygfA//roxA//cutA//codA//dsdA//gltK//ynjA//idnO//aaeA//rpmG//dnaK//ygfX//evgS//ldcC//yghW//cydA//lapB//yoeB//epmA//fdrA//trmH//tcyN//yadN//rffH//menH//rfaE//waaU//nth//ibsC//yjaZ//ycbU//aldB//yibA//coaE//gpp//mlaE//glmS//sfmD//panD//tar//hdeA//ybaQ//paaH//lrhA//ilvC//manZ//agaI//yfaU//yaaU//prpD//efeO//rfbX//rpnB//nepI//ychH//argI//lpxP//rpsT//pth//rlmH//fdrA//putP//wzc//mprA//malF//frmA//miaB//ydcM//metL//mak//mocA//chaC//pdxB//ydiQ//holA//narG//ssuA//pnuC//cmoA//gadE//qorA//yiaF//lolB//ycbU//yhbS//frdC//murJ//pdxB//waaS//crfC//hyaA//yobF//cysN//srmB//ubiJ//wzyE//arnE//deoB//glpR//lgt//glsA//yfaV//recX//fecB//fdoG//casE//sfmD//fecC//pbpC//tcyP//galP//ydiF//ymdB//ycfS//recX//waaA//purC//rnlB//hybG//yfeD//yejA//hyfR//hexR//sdiA//ycdY//rnhB//acrF//ypdA//acrZ//miaA//hyaD//uup//lpoB//glxR//tauB//ymfK//metQ//thiI//birA//fadR//yijO//thrA//tolR//sbmA//rplN//diaA//ada//yibH//mlaC//ttdR//yeaK//htrE//flgC//nrdH//hcp//cheZ//torC//uxaC//yqiG//frlA//yebG//yfaX//dbpA//pdhR//dnaA//chbF//rnd//rbsR//sugE//ftp//trpS//hemB//tauD//glrR//ydcS//yfeR//soxR//bcp//satP//dsdC//raiA//dmsC//bfr//cysU//gpsA//glnQ//waaG//gspI//dusB//yacG//asnB//yhcF//rsuA//ygeA//ybcJ//ribA//ugpB//gpr//rep//osmE//hsrA//mgtL//alaE//pitB//abpA//flhE//chbC//glyS//ygbL//atpF//ygbN//pgi//gltS//ilvH//sufC//evgS//ynjD//norV//pheS//sseA//htrE//ycjU//dctR//lpxC//yjfP//clcB//bdcA//sgbU//rffC//dbpA//uup//rcdA//ygfX//tsaD//alsB//metN//decR//ycbX//yneJ//cspA//rpnC//prpD//essD//yciH//atpG//clpP//malK//yjjV//rpsQ//fliL//frdB//yggT//rpmG//artQ//yehA//proX//fabZ//metK//dctR//feoB//ftnB//ydhC//iraD//ldtE//ymgC//fdrA//ubiF//ygjH//aer//tolB//phnC//ppiA//rpe//yedX//rsmG//narI//skp//trxC//yojI//acrE//asnB//menH//phnK//fimI//bisC//hexR//livH//ycbV//aspS//dtd//satP//truC//uvrC//xseB//araD//symE//panF//ygeW//mrp//asd//nemR//menB//ygfA//roxA//treC//rnhB//ribE//rhoL//nikA//ghoS//phnI//yhjC//ymgC//pepB//yjbH//yciV//zupT//nac//smpB//rlmH//chiP//feoB//dgoT//yagE//osmE//lipB//nagE//dcyD//nagD//tamA//mioC//gcvR//nanT//dsdA//ykgF//flgC//cheA//clpP//yfdK//citE//rplC//rluF//kdsB//ycaN//yobF//mreC//yraR//narQ//gadX//flgB//mdtC//mlaB//yhgF//asnA//nanE//yodD//gltD//lspA//cydA//araE//mobA//yfbV//pepT//slyD//nrdG//yjjQ//ibpA//yjcE//dpiB//malX//csiR//xisR//yjjV//fliS//lnt//modA//frdB//ydjJ//recC//erpA//ygbI//uxaB//rfe//torY//xylG//nuoG//truA//puuR//yhcF//csgD//rpmE//kduD//ccmA//ilvI//tyrB//ptsH//insE-1//rutE//btuF//yihP//hofQ//adeD//yidK//cspE//mioC//arsB//araA//bssS//ribA//mhpD//nuoG//rpsK//livJ//mdtP//prkB//fecC//bioA//yddG//rarA//higB//malP//fhuB//yjfF//intQ//yggW//yejB//ypdA//pstA//adeQ//wbbK//mltG//osmE//betB//lhr//trkG//nsrR//torC//narQ//mmuP//rph//csdE//yedX//ybhS//yqhC//ileS//yidC//fliA//ybbN//rfe//rpsK//hexR//hyi//metQ//lnt//hlyE//gatA//tdcF//rpsQ//tisB//nagD//nuoE//decR//aspC//yfaX//allB//alsC//opgH//yihS//crl//alsA//yfcR//pcm//wrbA//recD//ppx//fimH//rluC//torA//chaA//xseA//cynX//pbpC//ubiA//dusB//prpB//melB//yhjX//sufB//tsx//yiiE//proC//dfp//tdcB//mdtK//oppC//yihP//ymfK//ydaV//ygaH//yjhP//gatD//waaJ//pdeL//kefC//ynjD//tonB//rfbB//eutA//yfcQ//rpnD//nirB//amyA//ribD//ispA//sbcC//tap//malK//dgt//sstT//abgB//exuT//yggX//flgD//gyrB//eutD//hexR//entH//aaeA//ugd//ykgF//chaC//waaY//potC//hcp//elfC//fixB//murA//yihO//rlmD//tauB//truD//pdhR//dacA//serS//yfcU//panB//dsbB//ftsE//yfaX//rfaE//yebS//pldB//yjhG//ispG//ygeR//asr//ftp//cheZ//lacY//maeA//bamA//trpB//gcvT//ptsN//obgE//tdcR//dcuB//yahO//fdhF//barA//srlD//yciG//alaE//ymfA//garR//dctA//yjjV//rpsP//ibsE//pflA//ymfK//rppH//malK//murG//dapD//rrrD//rhmR//tauB//lgt//ybiA//cca//gatB//gltX//rlpA//ygbN//yfeX//pstB//insH-5//lpp//ybiA//lon//uhpB//rhlB//rho//livM//idnD//bluR//ahr//rsmH//mdtP//fur//secG//moaC//ycdX//gloC//recA//yobA//ubiF//yraI//msbA//rihA//ybhJ//gltS//appY//lasT//hslR//spy//cbl//artI//arnT//ompN//guaD//clpS//leuO//yjhG//pstB//ugpC//basS//tgt//satP//mlaB//aaeB//fumB//grpE//rsmD//rho//potD//lapB//prc//oppD//rnhA//yddM//fliS//yfiF//zur//aroP//ybiI//ydaV//yegV//nuoH//holA//wza//idi//thiE//kdgR//yfiC//adhE//cpxR//mppA//yaiV//yadK//cas2//ldtE//nirD//pgpC//glgX//ytfR//speF//mukB//flgM//rimP//higB//narP//phnN//yidA//lpp//rtcR//dtpB//mdtG//yafN//yieH//cspA//yadC//truD//kdpD//aaeA//yfaX//arcB//mdtA//rnb//pyrL//oxc//cfa//lpxC//yfcV//yjiA//avtA//dapD//pepD//serB//yhiM//nrfG//yahI//yedL//aceF//agaB//yccX//dtpB//ispU//ndk//ydjM//yceK//aroB//yeiG//rutA//nanT//bglF//hupA//clcA//atpD//yicJ//yqeG//ybjG//ybdH//yeeJ//melB//speB//paaH//bluF//idnK//yfgO//accB//nepI//idnO//mdtO//recA//xapB//eptC//srmB//nanA//mltC//mntR//ulaE//yiaM//thrL//paaD//dppA//yeeL//hofM//caiF//hflK//moeB//atpH//cobT//tcyN//fixA//phnL//yeeY//rplM//tsx//emrE//gnd//truB//evgA//yjbB//hpt//yjjX//der//codA//pyrH//aroL//ynbB//tauA//scpC//paaK//dcuR//yddA//metG//yobA//yadC//sfmH//uxuB//guaC//yebC//bglX//yeaV//ybcF//ldhA//rpsO//mdaB//dps//thiI//yabI//cysP//clpB//csdE//argF//yafE//opgD//ilvE//creB//ybiX//moaC//lsrK//yqcG//mltG//norV//ygeW//galU//pbpC//tpiA//smpB//radA//napD//ygbN//gadX//mepA//rof//dpiA//fdoH//frdC//acnA//glnQ//napC//yidZ//qseC//hisQ//xanQ//iap//ibaG//ynfL//ypdB//mrcA//hrsA//tdcA//galE//fadH//csiD//moaE//argK//era//acrR//oxc//cusC//rhaD//garL//katE//mhpC//nikE//mazG//yegS//flgK//tatA//yehZ//rlmM//rimO//yjhI//yjbB//adeQ//feoB//ybgP//entD//puuE//idnD//yggD//atpH//gadB//entD//manZ//dgcF//mntR//dut//sixA//uvrY//fimG//menD//potI//aer//ybcM//osmY//yciA//csgE//cusB//xseB//ybeF//recB//cspA//tsf//ackA//feaB//waaF//fhuF//yehD//tyrR//fliT//yaaJ//clpB//zitB//sstT//sixA//yieK//udk//mrcA//sspA//gloC//mutL//greB//pdeR//yqiJ//ynaI//rfaD//rutD//ssuE//copA//trkA//trkA//gutM//ybjC//intQ//miaA//wbbK//fkpB//trg//araG//murI//yraR//mtnN//uxuR//lysC//frlA//ldtA//yccA//dhaM//dgoR//phoE//recC//rihB//tktA//flhE//gadE//lysA//ilvE//ung//moeB//frwB//mliC//evgS//nrfA//rhtB//araD//btuB//bfr//fliL//dppC//ybeY//yhjD//ybcQ//uxaA//pepT//xylG//lysP//ycdX//hns//dnaK//potG//ybfA//mutH//rnhB//glmM//fabR//yneE//gcd//fdx//tusE//rfaQ//
