#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	scpC//rutF//narQ//ygiV//
GO_0071704_3	basR//cyoD//rfbB//malQ//mocA//yfeO//zapB//grpE//kdsD//tauB//artJ//pdeL//hha//narI//trpD//gshA//paaA//holB//bglA//gspE//alsC//rayT//yhaV//rpsA//agaR//yhaM//hemE//groS//ycjQ//trmA//ispF//ybbW//bdm//cpdA//frwC//pgk//lacY//intF//mraY//yihV//trmA//higB//bipA//yeeY//yeaE//tcyP//purC//afuB//yaiV//mnmA//hicA//clsA//araF//yjcO//hisD//nfo//rsmI//yraJ//yhfS//cynT//lnt//ulaD//ribA//ibsC//uxuR//thiI//entB//sapA//nfuA//dgoR//gatY//rihC//icd//baeS//motA//yjeH//feaB//yagE//insI-1//yggT//chpB//yejB//yjbG//yahD//yfaU//infC//nuoG//opgG//yqhD//gpmM//fabR//narG//amyA//gatY//yggN//secD//mscM//mngB//ydbD//cynT//purN//asr//rpsD//cmoB//gpmA//psuT//malX//araD//ampD//fryC//mdtN//treB//flgH//fliK//ddlB//hxpA//yieF//lpxL//mgsA//rhaR//kdgT//ileS//frdB//pcm//pal//yhdH//yfcS//aceA//radA//caiD//queG//adhP//yghO//pppA//rutE//serA//casA//cydA//yiaO//yjiX//pyrF//tcdA//patD//sbcD//galE//ybhP//xylG//xylA//coaD//rzoR//dpiA//ispB//rfbX//ydiB//puuA//prmC//fadB//aroA//rsfS//pgaD//waaH//nusG//manA//yjeI//hisC//norW//oppD//ycgB//melB//abgR//afuB//dgcM//seqA//msbA//ulaE//crp//livM//ydeP//thiP//alaE//gutQ//uidC//rpmJ//malI//yeiE//appC//osmF//topA//ravA//mlaC//malZ//tehA//metL//moeA//pabA//rfbC//yjjU//hcaR//mntS//fetB//mrdA//pcnB//wza//nac//dicC//gntK//dsbG//rhsD//yqaB//dicC//yegD//insA-2//glcB//yfeW//deoC//fadK//alaE//glpK//msbA//fadR//tauB//tag//ygiW//yqiI//hybD//zntR//recN//oppF//xerC//ycgB//lsrG//ymfA//hisF//rcsA//yhdH//yghU//dkgB//recB//ibpB//priB//aaeB//yagE//prpB//srmB//phoB//yjjX//yadI//dicA//mnmA//uhpT//srlE//rarA//ydcR//sgcX//lptG//rtcB//btuF//dgcF//cysI//cirA//cysQ//hha//speG//xapB//mcbA//malF//yeaV//yeeO//pdeK//yhaO//rclB//gltK//hemB//ygaZ//barA//prpR//lysP//yciG//degS//envY//xseA//folE//metL//menE//rof//ftnA//abpA//nudB//cydD//arnE//pspF//yajO//ssuC//hprR//pheT//def//glgS//tnaC//bioB//hokE//glpF//malX//ybdZ//citG//rplP//hybO//fabZ//zntR//fdoG//artI//epmA//paaF//yodD//yraH//ycfJ//fkpB//hslJ//rep//skp//flgM//manZ//rna//mog//fecB//hyfF//fkpB//yehZ//cspI//pspC//rpiA//yfaU//ilvA//galM//wbbK//nrdE//ydfH//ybbN//yggX//pta//rcsF//paaZ//msrQ//nagC//proP//proP//plsB//yhcN//ddlB//nrfG//surA//srkA//xanQ//fabI//apt//rcsC//malQ//macA//tdk//lacZ//pinQ//trpB//fhuD//bamA//ibaG//ycjQ//priA//aspA//frwB//clpP//rutF//ykgA//agaB//allB//purU//nrfE//yggT//yejE//phnC//cysH//hisG//ypdI//bamE//kbp//pntB//trmJ//hisQ//uvrA//roxA//pfkB//rhmR//talB//yhhZ//hypF//yjjW//ubiC//betB//znuC//amiC//yeaV//ydiF//cas2//yggD//cfa//rspB//amiB//yrbG//ribA//ynfL//melR//malG//cdsA//yfcP//cobU//ygcR//hmp//entE//secG//ribE//metQ//insH-5//dadA//nei//nirC//mliC//clsA//ampG//narX//yiiD//lpxT//pta//yjaZ//ynaE//rlmE//insB-2//glmS//artP//entE//acrB//sucB//hupB//srmB//potH//yaiP//uidC//degS//rpsA//mlaE//yidQ//sgbH//ymgF//xapB//hprS//arcC//nimT//hdfR//cobT//gltL//cycA//ybiH//rseP//rcdA//xylH//zapE//ftsQ//fetA//acpP//pstS//yhhY//sdhD//eutD//katG//crr//fixA//ybiX//gloB//rpiB//clsB//mdtQ//argK//ybiO//hcaB//lysA//rpsG//mdtG//qseB//sufB//glsB//ydeP//metC//yjcO//yfiR//bioP//ung//arcA//alr//creC//dicA//polA//crfC//artI//fruK//glvB//mdfA//yqjA//ybgP//argF//tas//dhaK//opgD//thrL//dkgB//nrdG//intQ//eamA//argR//yccX//cusS//yijE//cpsB//yaaY//rhaD//artJ//ycbB//exbB//dinB//edd//glpR//clpA//murD//cspD//leuE//uvrY//entF//yjcS//murA//entH//mraY//yciF//fimG//hypT//idnK//thiD//dxs//murC//yahO//flgF//ynfE//kdpE//yiiE//mppA//mtlA//kefC//thrA//uvrA//gmhB//prmB//potE//gadA//ygiS//glpB//zapE//ycfS//lpoB//pnuC//yjjU//prlC//rpmF//moaC//phoQ//ugpA//kdsB//rplB//nuoN//ybaK//ccmH//ygiN//tonB//rimP//hemL//yjhH//betI//pspC//hldE//rnhB//ycbV//yfbR//xerC//betI//norW//evgS//rnhA//lapB//purD//caiF//folM//gudP//arsB//yehB//rzpD//glsA1//gcd//mrr//baeS//hemE//wecB//yjhH//erfK//frvB//kilR//atpH//yeeY//parE//cusB//rho//agaW//dut//mdfA//azoR//chiP//glnS//ompN//rodZ//relE//dut//dicB//erpA//rfbD//ompT//amtB//kdsA//hipB//pyrC//shiA//agaD//azoR//rlmE//valS//yeiG//lysU//shiA//purA//astB//recQ//coaE//murF//rluE//cytR//livG//ydaV//yegT//tolB//xylH//epmC//appC//tqsA//dnaE//corA//glpD//pabA//rsmD//fnr//rcsF//hprS//rlmC//ykgF//hiuH//etk//hscC//cdd//mscK//yhbQ//hyaD//cyoB//lspA//glnH//yhcN//rhaT//ldhA//dcuA//abgB//srlD//spoT//lolA//pcnB//mppA//gmk//lolD//amyA//waaB//queE//feaR//mscL//cutA//alsK//sgrT//mdtE//gyrB//ydjL//ybhI//fimE//yihW//trmI//yqgF//tatD//deoR//mltB//aroH//ymgC//rpe//exbD//mepH//yjbG//tolQ//smrA//ygfA//yciA//ychO//phoA//sfmA//ndk//yaaA//sanA//elfD//moaE//dhaL//hsdM//gutQ//rpmB//mtnN//pinQ//bssR//dcuS//orn//ppsR//ppsA//ilvL//hofO//hisH//gadX//elfA//yfdO//psuT//waaP//opgE//melA//gstB//gatD//thiG//lpcA//rhaS//glnD//ybaL//uhpB//ldrA//ybeF//yiiM//rplJ//ybcJ//epmA//ypdA//waaJ//ldrD//yddM//opgB//hypE//prpB//mdtO//oxyR//lsrR//cysD//casE//hisI//murF//uxaA//gyrB//hisH//cpxR//yjaA//evgS//gpmA//yghB//hybF//setC//ygiB//pheS//nfi//ghxP//pyrD//gshB//tyrS//malI//ygeW//hiuH//tauC//yeaG//yfdS//rbsD//murP//rrrD//mdtJ//yfbR//mglC//ubiG//murD//lptG//aroD//ruvC//dapF//glcF//pfkA//fucP//rsmF//uacT//fimA//nfsB//groL//nuoI//kefF//cmoB//flgE//znuB//paaZ//ihfA//rplI//yihQ//rpmC//yihR//narP//tyrA//fnr//yhjX//cdgI//fdx//mutL//btuF//metL//ynhG//potF//recD//rimM//hemE//barA//lolB//intS//yjbH//umuC//mliC//rpnC//patD//hmp//fecA//tatB//ygiS//menH//malQ//arnA//metC//allB//ykgF//alaS//yidL//rutR//gntP//tolR//gstA//norV//znuB//yegV//kdgR//serA//barA//mzrA//pgsA//yihX//gor//sfsA//mhpD//oppD//sseA//rlmL//fepA//ybaO//mnmC//comR//bamD//ygaV//cyoB//barA//rodZ//nadB//lptA//rhaA//rplI//ybfA//rfbB//bglF//ubiJ//waaQ//dsbA//cmtB//nadK//galT//flgF//modC//plsX//sapC//napC//dapF//iap//fdoG//nrdB//yedP//yahB//rbsD//endA//ytfP//agaW//glgB//rlmJ//rpsK//rhtC//metN//yrdA//xylB//gdhA//ldcC//fabZ//aspA//glsA1//dppD//yehD//cysM//nrdI//mrdA//ccmC//map//ldtB//rpoH//fhuB//kdpD//dhaK//gpt//intE//cheA//thiD//narP//csiD//sspB//tcyN//aphA//narW//yaiW//rpsS//mtlD//glmU//rpsM//upp//fruK//lpxP//glmU//asnS//rlmL//csgA//glcB//uxuA//tmk//aspS//ybdZ//secF//yfcA//pepT//gspI//dtpA//dcuD//yidK//sseA//trpS//rnlA//rutR//ybcF//aphA//nmpC//rlmN//xylG//basS//yidR//qorA//murC//sdaA//sbcC//der//ddpX//fimZ//glxK//ascF//dinB//dgcQ//uhpA//ykgO//treC//yjhG//pbpC//ygbN//rrrQ//recQ//trkH//purL//dgcM//nimT//lsrK//ycjP//ubiI//trmD//yiiE//envZ//mprA//speE//mltC//cheB//aroG//sgcE//paaE//ndk//menA//amiC//mscS//ynfK//otsA//gsiB//zapB//pgaC//yeiG//cho//xapB//wbbK//sstT//sfmA//ibsB//yjhH//mhpT//borD//sufC//marA//fliG//yjbF//clpA//ybeQ//hinT//yciG//rpoE//fadL//ivbL//pspG//tsx//solA//rutF//fetB//alsB//kefG//amiB//entC//rfaF//yfcR//frr//napD//dhaL//chbB//ykgO//yraK//mhpC//grpE//ompL//yhdJ//ruvA//ygfI//kefG//cra//trkH//fadI//fepG//hyfA//yahF//ydjM//gadE//yfeO//hisQ//cysW//tsr//argK//ydiZ//xylF//yhcN//sutR//cusF//slyA//etp//trpD//agaR//rplM//cutA//fdoH//aldB//rimP//ybdR//nrfF//norR//glyS//gatA//minC//ruvC//hpf//bioD//lnt//ddlB//tsf//ilvI//mrcB//dtpB//dnaE//argT//hemE//rsmC//aaeA//uxaA//elyC//sbcD//rpiA//cheW//dgcN//ttdA//ybjC//hyfA//lysR//mfd//puuD//ssuC//sufB//lpcA//cysG//ykgM//yfeR//tusD//mlaB//yggX//ybeQ//rpmC//rutC//dgcJ//flgD//ptsH//gatA//cutC//yidQ//mcrB//icd//tauB//clpA//murC//syd//mocA//livH//cusB//fcl//cheR//tabA//ynjA//recQ//glyA//ilvM//srlA//tatA//gcvP//cfa//putP//adiY//mhpT//thrA//ldtE//minE//ynhG//rimP//deoR//ilvD//mreC//xylG//ymfK//ackA//yjbF//yggN//rihC//nuoB//glgX//marA//rng//rfaD//ybeY//yigL//ydfD//ghxP//ftnA//murF//plaP//glsA//ynbB//paoC//ghrB//mnmA//opgE//trmO//gshB//cysS//yicJ//asnS//ycjP//lpxB//yajQ//murG//ccmC//waaH//rpsQ//waaG//ybiY//pykA//bioB//ulaA//xylR//msrB//gadB//cbeA//yddL//rraB//phnN//nusG//lptG//moaE//cysP//lysA//ydeI//yihI//fepD//agp//artI//nikD//rimM//rcnB//nagB//pdxB//rhaM//slyD//rsmH//rhaS//ppx//adhE//fliS//potD//ssb//melA//basS//yfeX//fdrA//ybaL//fabG//ybcM//gpp//ftsZ//eutA//decR//entH//clpS//appB//tsgA//speD//mgtA//aphA//hrsA//yajD//yiaO//rplR//recA//nepI//cysK//ppx//paaF//yddM//mdtB//fkpB//tisB//kbp//caiF//rsmH//yibT//gntP//frwC//tauA//acrF//wecA//grxD//xthA//rcdA//trkH//hybF//cutC//ydeE//yraR//chbC//ompG//glvC//gutQ//ugpB//glmM//cobT//tonB//pdxA//deoB//mtnN//cbtA//ettA//bioD//rlpA//fadI//pcnB//trpD//yqiJ//erpA//dppD//manY//gsiC//ratA//fimD//minC//intF//malX//potD//coaE//emrB//dut//gltL//agaB//tmcA//tnaA//yhcN//dld//rpsR//lolC//glcD//metK//fabB//lapB//thiP//ybaO//waaG//pgpA//fucO//yifB//entB//fepD//fixA//ftsB//metQ//manZ//yohD//rutR//fabR//shoB//menF//ariR//cydB//eutN//pgl//rhoL//kdpC//bioH//envZ//fepE//glgX//dgcM//ghxQ//yeeY//ygiB//pcm//nupC//yegD//pepQ//dinI//rarA//ttdR//borD//bioP//yadN//hscB//rplY//fkpB//yhdZ//yefM//pckA//ygiV//clsC//ibsD//yjbH//diaA//dgcZ//ychO//cusC//ygeA//groS//yhjB//araA//kdpD//leuD//nimR//ycbX//rsgA//brnQ//dnaJ//appB//shiA//mdtN//rpsJ//ribF//leuE//nrdG//relB//rutF//recN//trpL//yoaA//csgB//focB//yiaT//efeO//speE//ilvI//waaQ//aroH//gor//ycjD//citG//cyoB//sgbU//hemD//aqpZ//alsB//csrD//yhbY//ygbM//yddL//cysM//ebgA//puuR//mliC//aphA//gatC//dkgB//ispB//yodD//yhiM//thiM//pliG//dsdA//gadC//selB//cusC//scpB//tyrR//ftnA//serS//ybiS//tldD//pheP//yfaE//nrdH//insI4//yagI//yfjV//sgbH//ycjQ//treB//miaB//aroF//rcnR//uhpT//ydiO//yhgH//dacB//ppsA//frsA//frsA//mgtL//yhaJ//appA//fis//yegD//polA//mug//rpsJ//ycbU//hrpA//caiB//selD//dppC//dgcQ//ybiV//potC//ycfL//csdE//ffh//sapA//yegD//fliZ//nirC//rutD//tnaA//atoC//ccmA//yfcU//dut//lsrR//yeaG//yoeE//cheB//ompG//pyrL//hpt//ydcM//rfaH//intQ//yjeI//galU//ftsZ//arcA//yfaE//yibA//xapB//fepC//mltA//bioF//baeS//yehX//mpaA//murB//lpxM//yidR//ybcC//mdoD//patD//eptC//cydB//yeeO//dapF//glpD//dgcQ//nagC//frlA//der//hemH//macA//argG//flgH//ackA//glcB//uvrB//glcF//rep//yehB//dcuS//cueO//dapB//acrB//xseA//cstA//rhlE//lpoB//torI//serB//raiA//aer//tauB//rplT//dpiA//yibH//tcyJ//mdlA//yfeX//djlC//kdgR//hisF//narV//holD//gudX//alaE//mug//yneL//dgcE//rcnB//entD//rodZ//dsbC//pitA//yafE//ydeM//adeD//queC//murG//ybgP//acpT//pdxH//narP//amiB//yedF//rnt//envZ//betT//yjhC//cueO//lptA//argC//zipA//glpC//hscC//mrdA//tusC//speD//glpR//
GO_0071705_5	yohD//ldrB//atpA//ispF//sodB//ibpB//tdcA//ydeI//sodC//sixA//livG//npr//bamE//pbpG//prpD//ddpX//hflD//yqhC//ygfX//ybjX//yafQ//ybiA//tsgA//yiaT//yfjV//yjjG//entA//lgoT//preA//dxs//ydcS//rssA//yeeY//ygaV//flgK//ybiY//pnuC//thiQ//prpB//deoR//rhaA//sapF//modC//flgK//fadR//hlyE//ssuB//yebZ//ycfJ//hybC//adhP//ttcA//macA//ybdR//mliC//sbcD//hemC//dcuA//uxuB//lrp//hflC//ybaO//cbl//rfaF//yegV//aroB//ugpC//fecB//lptB//nrdF//ybcQ//tsaC//frr//epmC//ybjD//ynaE//yjjU//trmL//perR//yhjD//rluD//cusA//fepC//insI-2//sulA//aroH//tufA//ygaZ//plaP//arcB//ycjY//glgP//fadB//leuC//mhpR//glcB//flhE//agaV//nac//rnlB//yijE//mnmG//putA//phoR//lptB//yihO//tusA//zipA//erpA//gsiC//sspB//paaA//opgG//nupX//gntR//lepB//bdcA//cbl//aspS//dgoT//cvpA//purR//srlB//ftsP//ccmG//atoB//gsiD//nlpE//nadE//mmuM//nuoL//trkH//dhaM//cra//ydeI//narW//copA//pdeL//hscC//yjgX//mdtF//torY//ybjX//gatC//nrfB//ftp//ribC//atpG//gatC//treB//bssR//speA//dld//fhuD//ynbB//frvR//ydjH//sxy//dppA//ebgR//ptsH//kbaY//gpsA//bglF//torC//narH//yjtD//dsbB//rnhA//yfeO//ydjM//abgA//priA//acrE//dsdC//yjiA//ulaE//pppA//glyA//glpC//zipA//tsaD//cas3//sufC//ydeM//nrdI//fkpB//speB//ribE//hemL//fimG//fepE//rpsB//rof//lamB//arcC//mreC//tdcF//ptrA//cyoB//ycbB//ybjL//ybcF//trpGD//folC//rplN//tcyN//rluF//yiiD//bcsQ//frmB//guaD//hyaA//arfA//tesB//minD//rimP//yfaU//mutM//dnaN//allR//ydaC//yibF//xerD//waaO//gatZ//yigB//hupB//iscX//minC//lplT//allB//cirA//waaH//glpX//rbn//
GO_0071709_5	lgoR//gnsB//msbA//nsrR//mdtG//mnmA//ynfE//gpr//torD//ltaE//
GO_0071731_5	yfjR//yddM//fbp//
GO_0071732_6	lipB//
GO_0071769_5	mzrA//
GO_0071804_3	yciG//aroD//ampG//dnaB//caiF//cas2//lpxH//truC//mraY//rffG//appY//caiD//nrdA//astC//galF//
GO_0071805_4	cbl//ruvB//glpA//caiB//ycjP//ybiS//hscC//fieF//greB//clsB//potH//mazF//glvC//lpxH//dinI//
GO_0071806_6	yjaA//ppiD//galK//rbsA//ansB//yefM//emrE//thiH//ynjD//mppA//degS//insI3//ynfE//pfkB//ansB//ydfG//citG//gspI//sucC//
GO_0071807_8	pstA//
GO_0071824_5	mqsR//
GO_0071826_5	ravA//dfp//murR//ygfX//yjjV//elfG//guaB//ridA//msrQ//cusA//pdhR//fixA//ynhG//yhdZ//cyoC//tabA//fucO//pstA//ydiO//bdcA//ftsW//ytfE//rhtA//pepD//ecpR//pspD//
GO_0071897_6	yhdH//glnA//lptG//ribD//atoC//ansA//bdcA//sufA//dusC//maoP//frmB//rdgB//apaH//ligB//ybdR//hisQ//mdtQ//hpf//gstA//yabI//
GO_0071915_9	kduI//
GO_0071932_8	yjfP//
GO_0071934_6	xanQ//mmuM//pckA//
GO_0071941_4	tehA//kup//dgoT//gstA//pheT//lptE//qseB//ubiX//copA//
GO_0071945_7	dcd//
GO_0071951_8	ebgR//
GO_0071963_4	glnK//
GO_0071973_6	mdtL//ilvD//cbpM//acnB//cusR//frwB//yhjV//yccS//tdh//prmB//truB//yggP//tldD//nanT//yaaU//npr//hupB//idnK//yagF//cutC//yhcH//araD//yqcC//eutB//phoR//mocA//sucB//guaD//kdgT//ompC//metE//
GO_0071975_4	yefM//
GO_0071977_5	mscK//
GO_0071978_7	prlC//ghoT//mntR//hscA//aes//fdx//epmA//fetB//cutA//rplD//ilvH//nanT//dgcE//mdlA//
GO_0072321_6	mdtD//nadB//
GO_0072322_6	chbA//
GO_0072323_7	ydfK//
GO_0072329_7	yedF//hlyE//topA//dgoK//modA//adhE//fimC//wecB//mltB//recT//yehY//mioC//rlmJ//exbB//moaB//rpsQ//frmR//dgcN//frwB//rbbA//symE//hpt//greB//yjhP//hipB//rhaB//frvA//yaaJ//mipA//livH//rfaQ//hcaT//yjjV//lplA//yraR//glgC//ybiX//livH//tgt//grxD//qorA//bioB//ygbL//yjgX//adeD//csgB//kefC//cpxP//yhhT//yiaM//insI1//melB//intE//yqiG//cobT//ydaC//ssuA//yggN//nuoF//csdA//abpA//preA//purL//infB//rpnA//phoE//yfeD//lysR//rnhA//yjbE//arsR//frmB//yjeI//flhA//yddM//abgR//cysG//lepA//norR//cspG//aaeR//
GO_0072330_7	yjiQ//yqiI//hpt//nadD//cyaA//mgrB//bioH//dgcJ//ompC//yihT//acrR//tabA//oppC//trmI//alsA//yhgF//fis//ttdA//yacG//ydgA//acnA//citE//nsrR//argT//insA-2//aidB//chbA//murD//rnlA//modA//yfeD//iaaA//ftsY//yahN//asmA//hemF//yagJ//cysW//yfeR//ygaZ//idnK//cycA//galK//mtlR//arnA//mgrB//tsaC//htrE//prpB//csiD//dsdC//rfbB//artQ//yqcG//flgE//fadM//holA//ydhK//
GO_0072337_6	mutT//yaaJ//nfuA//insH-5//chbC//nagA//rna//pta//yjiA//ycfL//argK//htpX//xylR//yeiG//mutS//ribA//rseP//mrr//rdgB//bioD1//suhB//cysN//kduI//dcuD//chiP//menA//
GO_0072344_7	ycfL//rseC//caiD//ydhQ//
GO_0072348_5	tus//sucA//fliT//yhcF//aroE//hofQ//ortT//rsmI//clsA//ravA//hipA//yiaU//tadA//cyoE//mzrA//rfaC//ravA//npr//srlA//rplN//fruK//ybhI//yraJ//ibpA//gnd//panC//insB-2//tolB//nuoF//ybaT//cobS//rlmB//dxr//rlmL//ndh//rfaG//rpoH//secB//hcaT//cvrA//
GO_0072350_7	uxuA//gltL//secM//ade//cynT//yaaU//nuoH//torC//hemL//mnmE//ccmF//nrdB//nikD//umpH//fecD//lldR//pheP//moaC//
GO_0072488_7	prpC//bacA//nusA//psuG//lgoT//glnH//patA//
GO_0072490_6	sfmA//dgcM//
GO_0072491_6	yjhB//uacT//
GO_0072501_7	dgoK//
GO_0072502_7	leuO//
GO_0072503_7	rpsR//yggX//
GO_0072505_8	rrrQ//
GO_0072506_8	cutC//
GO_0072507_8	paaE//abpA//tnaA//
GO_0072511_7	rsmD//xylF//yciK//folE//uvrA//menI//yihP//glgC//ygfA//cca//pepA//cecR//iaaA//tdcG//fucK//cutC//greA//
GO_0072512_7	frr//glnK//fdhF//dsbA//hpf//waaS//rdgB//tdcF//casC//rcnB//xylH//sdhE//
GO_0072521_5	cspI//tig//dld//yadV//yhdZ//mobA//ung//mobA//deoB//ddlA//hemD//slt//xdhB//fepB//pyrF//pinE//waaC//gmk//narU//pcnB//trkA//dnaX//yahI//rplA//pdeR//yadG//ccmH//recG//yieK//topB//panF//fdx//hycH//rplQ//ugpB//sucA//yajL//epd//yfcG//pgaB//mdtD//lrhA//yfeX//bamB//dxr//pheT//ybjG//rcsC//tas//pgpA//uspB//serC//uspC//corA//bolA//ybaO//yjjG//crp//patD//acrA//araB//lldD//gluQ//insI1//yadV//minC//ycgB//yafO//
GO_0072522_6	cpxP//flgH//insH-5//ycfL//katE//mlaF//ybgQ//rhmD//insB-4//rep//ruvC//glrR//yafQ//bluR//yagJ//insI-1//serA//nac//flgM//tldD//purD//asnC//metI//potH//yqhC//fetA//tusB//zapD//rhaT//dosP//xylH//hycH//phoU//sxy//hyfR//blc//chbG//pspC//grxD//gadX//efeO//treF//fabB//
GO_0072523_6	entB//yadG//msrA//yraJ//atoB//efeO//pagP//yacG//dcuC//alsB//yhdW//trpC//
GO_0072524_5	argE//cueR//nrfB//malX//flgB//rluD//ymgA//phnL//ynfE//mppA//hybC//ygaV//uxaB//atoB//ynaI//qseC//insK//znuC//dnaA//yjgX//melB//yjhC//ybbW//yqeF//fabD//yfdS//ansB//pabA//frr//rluD//ftsL//accA//cysB//atpF//hdeD//rihB//fliZ//sspB//atpD//ydcR//yfiC//yccX//epmC//yihX//ycjY//rho//yjhC//
GO_0072525_6	yqhD//thrC//rraA//fes//pepN//proQ//mqsR//seqA//frvB//ldtA//ebgR//yfaU//yabI//kch//rsmG//yehX//fabG//yfaE//rng//spoT//ascB//mltC//pabC//fixC//murR//galF//yegT//tdcA//atpG//ytfQ//rlmD//purD//rclR//rzoD//hyfA//glsB//gshA//
GO_0072526_6	lldP//ydcS//
GO_0072527_5	gutQ//nepI//gudD//setC//guaA//yfdR//mlaD//degP//ydcZ//narP//sdiA//hemD//agaB//ccmH//hslJ//fadI//gltS//xylR//ybiV//rpsN//tap//rfaF//mrcA//ldtB//iraP//yqaE//fliL//fes//lgoR//pdhR//topA//ftsB//hrpA//hsrA//actP//nrdA//valS//gltS//rstB//trpD//bdcR//lpxM//prlF//rplK//serB//mppA//mdtG//adhE//hrsA//mdtD//rlmB//alr//ycgR//cho//pepT//abpA//uhpC//
GO_0072528_6	rplQ//paaH//mlc//yoeB//yfeW//dtpC//tyrS//rbn//yddA//clcA//yraN//purF//rclB//rplL//xerD//intS//ftsX//deoD//apt//cobU//treF//yehA//higA//orn//glpG//frvR//tilS//arcC//soxS//
GO_0072529_6	sdhE//yegV//roxA//glpC//soxS//csgA//rtcR//eutN//rlmH//caiD//sbmC//clcB//yghO//hyaB//wecB//nagA//polB//fliT//yagU//ptsI//dnaE//ibpA//actP//
GO_0072530_6	ftsQ//ygbM//hxpA//bcr//
GO_0072531_6	mreB//pheP//ttcA//tisB//kefC//yjiY//
GO_0072581_9	murQ//
GO_0072593_4	radA//hemD//yhaV//menD//ybhP//cheZ//ygaV//plsC//rlmM//
GO_0072594_5	intE//
GO_0072599_6	preT//
GO_0072657_6	gyrB//yadI//potI//arcA//yqgB//dctA//cho//ymdB//tsgA//ycbX//ypdF//ycgB//ydhK//yjcS//dkgB//yghG//lapB//
GO_0072714_5	rstB//
GO_0075713_7	yehT//insA-2//glgP//
GO_0080033_5	sugE//waaC//
GO_0080090_5	baeR//fruK//osmC//rlmG//kup//cbrA//argR//yaaY//pckA//ccmF//yadG//rarA//mlc//crl//ampH//csgE//yidD//rbsC//proC//dxs//feoC//dxr//yfaU//trmA//lgt//thiI//msrA//speE//yqhD//basS//ascG//uvrB//rnhB//garP//chaA//ptsN//ybiY//ycjP//hybB//galE//fumC//dcuR//hcaT//mraY//adiY//ykgO//ynbD//arcC//nuoL//ptsP//moaB//citE//spoT//cysK//adeP//smrA//gudD//yjjI//yiaO//ccmD//entB//zapC//cirA//tatA//ybjX//cysB//tdcF//hipB//macB//udp//fliZ//ybdO//ynjD//gadW//yfeR//araF//upp//yedP//yfjV//patA//prpR//pabB//acrB//nrfB//yacG//cra//yegD//znuB//speE//putA//intS//tdcB//parE//yiaA//rpnB//yqaA//holE//lpxL//cyaY//ynfH//rna//rplD//cobC//nirD//rlmM//phnM//tyrB//gpr//mscK//nrdF//potD//hlyE//yhjA//ebgR//argD//aroG//secD//cysB//ghrB//tusC//cspE//intZ//lepB//menA//adeP//tufB//pgaB//nei//gph//cadC//allR//yfeO//hflK//metL//csgB//acrE//yneE//alsK//speA//ycaN//mmuP//rodZ//phnN//gshA//fabI//gatB//paaB//ftsN//pdhR//cpxR//torI//hisF//nepI//alpA//adhP//pepN//citX//ftsP//ftnB//hemB//gntU//nirD//osmE//purB//yqiI//scpC//fliD//ppc//yciF//lpxL//rsfS//mqsA//purC//yahF//ettA//cobC//cptB//tusC//iraD//clsC//avtA//fryB//rssA//amiB//proA//appB//fbaA//menC//epmB//ydiV//insH-5//ampE//aceA//cspC//rtcR//dgoT//yjtD//yidH//ssuD//dxr//kdsB//ilvL//thiL//pgaC//msbA//ybaT//cadB//emrK//phr//sfsA//ychO//bisC//torA//gapC//yfhH//caiT//ygbI//yhbX//nfuA//bolA//yeeY//rutE//nfsB//nudC//dut//xanQ//xapR//aroD//puuE//fepA//rsmF//yhdH//yfaV//yciE//chbA//hexR//yicJ//yegV//rpe//mcrA//yhjA//trkA//emrY//nrdG//rnlB//nagC//yibT//hyfC//rseP//rsfS//queC//ytfP//dnaG//ttcA//apaH//moeB//mcbR//ghoT//kefC//hokB//yphB//yobA//elyC//fdnI//frr//yiiD//ydcT//yeeJ//malZ//matP//cheB//dfp//yfcS//tig//ydhC//ubiI//yehA//yqgF//ybjL//ycjU//epmC//ypdB//sixA//cysS//hha//rimJ//yebC//moaC//ompN//gor//yeeJ//trpC//tpiA//acrA//rnlA//malX//tnaA//nadA//waaH//lptC//dacB//gatD//dxs//kduI//rfaD//yneL//rzpR//caiT//yodD//flgE//yidR//cspC//cspA//ddpA//phnC//fdhF//yebQ//yhbO//nuoN//nlpD//cheW//recT//ibsB//pth//ymgC//arsB//ortT//hybF//argP//rhtC//yneE//fruB//livF//uidR//modB//trxC//bamE//uup//pbpC//mnmG//ynbD//mhpT//torZ//rplK//nikD//
GO_0080111_4	ybaT//pspD//
GO_0080134_5	kefC//
GO_0089705_7	thrB//ymgA//
GO_0089709_7	yidQ//yobF//
GO_0089718_7	ydcT//ynaI//selB//srlD//rpsG//purN//polA//shoB//lpxC//lptD//
GO_0090066_4	iscU//yggP//mdoD//tsaC//maoP//
GO_0090068_7	ompG//
GO_0090069_5	ycjW//sgcA//pinR//
GO_0090071_6	lpxL//rpsA//dmlR//
GO_0090087_6	ybjD//chpB//uspB//
GO_0090116_7	accB//
GO_0090143_4	ruvA//
GO_0090150_5	mltF//ribF//nanC//yaiP//lptC//rnhA//rlmA//rutA//acpT//tsaB//nlpD//ygcW//
