#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	hldE//gntU//arnF//menH//
GO_0051186_4	yehP//ihfA//tolA//ompN//patA//tcyJ//phnO//fdoI//topB//rplO//fecA//rlmF//opgB//yegD//hdeB//flgG//thiP//sdaB//lgt//ydiF//uxuR//dkgB//pinE//mdaB//dinJ//ogt//lysR//murA//emrK//hchA//obgE//torR//bglX//yjeH//aspC//yfcV//soxR//avtA//holD//rcsF//yagE//evgA//insH-6//xylA//ybcM//kbaZ//ybgI//rpsE//nuoN//rbsK//abpB//yiaO//ydiB//ydhC//rihA//adiC//cobU//ynaE//ccmG//glpT//rsfS//purD//ftsY//deoR//entC//ampD//srkA//apt//yhaJ//lpcA//rcsF//yiaA//asnS//phoA//yjfF//intA//ccmA//alsC//aroD//ccmD//cynT//gudP//tyrB//dsbC//appB//waaP//sohB//ybcJ//iclR//wzb//prc//yjhB//asmA//ushA//yciK//ygeW//yfiC//yceK//yhjX//mdh//ascF//fliK//endA//tufA//treF//yagI//ybfE//menA//hemD//lpxB//iaaA//rimK//znuA//symE//hflK//dgoR//proB//dsdC//ftsA//yjjI//moaB//ompN//emrB//hemA//menH//ybhR//fliL//yjaZ//ccmH//evgS//yehW//dnaA//yehU//ompC//astB//ompF//gspJ//der//rsmA//gmk//pcnB//ybhF//oppD//fabD//rclB//katE//hsdM//cyoE//efp//gnd//sgcB//ispH//sdhE//yfdC//ubiC//ydiR//udp//oppD//napC//umpH//qorA//rimI//marR//uvrY//purN//fbp//yoeE//spoT//gltB//uspG//pdxB//arnD//ydcI//narG//sgcE//rsuA//yddG//dosP//glcA//fimE//cysH//entE//emrY//glgB//ibsC//leuA//pdxY//priC//flgH//trmD//betI//rlmF//nagD//sxy//ytfQ//pck//phnP//rlmF//speF//
GO_0051187_5	ynfH//pyrB//cysH//patD//crfC//xanP//ytfQ//nagK//prmB//lolB//
GO_0051188_5	rutD//agaD//araB//intS//yadC//deoB//alsE//yeaK//yebG//ftsQ//ada//yggW//mltC//sspB//rpsK//treB//cdh//ascF//thiG//yfeR//dinD//uacT//dgoD//iaaA//rihA//dmsB//arnE//minC//htpX//ycfS//rpoD//codA//ypdF//ybjD//ftnB//kdpD//rplT//hyaB//ubiC//mltG//cheW//rfaF//rplX//fliT//rpsR//yjjI//ycjR//dtpC//ecpR//malG//arsB//minE//ais//araA//gspE//narP//ydcS//sbp//yajD//dxs//rpsJ//gudD//rlmL//hdhA//sapC//gppA//glgP//nagE//menD//mdtE//caiE//paaD//yqcG//yfgO//modC//malP//ulaR//ydfH//murF//yahD//aspS//glsA1//acpH//yhaJ//betA//afuB//nikD//ttdB//nrdG//yeiG//cadB//yfbV//yihV//mukB//ycjQ//codA//yjhG//rpsD//gcvP//bdcR//rph//tolC//glpF//recN//chbR//nfi//fepC//mprA//alsK//yhhY//cstA//galK//garP//yiaT//pspC//aroP//hofN//rhtA//ispU//tap//amtB//frdD//lacI//kdgR//zraR//yiiM//mtr//rsuA//gloA//dgcQ//ydgA//mlc//crfC//gcl//dmsB//yjbB//mscK//rfaB//nagA//rplY//hldE//lyxK//glrR//mltD//rplA//mdtN//
GO_0051189_5	oppB//puuA//pinQ//selU//leuC//secG//chbB//astC//dcuA//gcvH//yghW//intA//
GO_0051191_6	ygaH//
GO_0051193_6	pphA//lpxH//yfeR//
GO_0051195_7	cdsA//
GO_0051196_7	paaD//
GO_0051205_6	ldtA//proX//infB//grxD//bioP//iscU//ygiB//dadA//hycA//allB//
GO_0051223_7	xerD//nikC//uxuA//
GO_0051224_6	ycfJ//
GO_0051234_3	yedX//sanA//rbn//yfdO//rdgC//cas3//yeaK//yeiG//oppF//hsdM//agaR//fadM//rbsK//gatZ//argK//ccmF//flgM//sbcD//frdB//insE-1//ubiC//prmB//yfhM//rplE//pepD//yfaX//osmE//potB//envZ//aspS//mltB//agaC//atpB//alaA//mlaF//tomB//gspF//slmA//tnaA//agaA//rihB//pdxB//dgcT//prs//focB//ldcA//patA//sgbU//insF-1//rutG//cysP//nhaR//mog//hypF//acpT//dusC//hofP//rfbD//cdsA//mngA//fliD//yfiF//yqhD//cysP//rzpD//pdxA//tdh//tus//ppk//oppA//ybdN//guaA//ybiA//yhjV//yphC//rbsA//tcyJ//modC//ihfA//mgtL//glsB//argI//mglB//ravA//nuoE//cbl//tesB//lacI//ybcL//dapF//purF//potG//fixC//ybcC//paaG//galS//ygbI//accB//hiuH//poxB//clpS//agp//syd//purL//kdpC//ilvN//pldB//fdrA//nupC//iraD//nupX//tyrR//cheR//frsA//hldE//pinQ//ribA//rhaA//dmlR//cdaR//efp//rhsD//artQ//dcuS//mutS//zapE//kduD//dppD//cnu//yfaX//dusC//nfo//bglJ//sgcC//narP//yggN//sufB//ackA//mtlA//yddA//asmA//gltI//fadD//glpB//asd//ppiA//fdx//waaP//bdcA//ridA//sppA//hpt//adeP//hokB//malE//opgE//perR//yphB//hha//ampG//nimT//garR//thrL//amiD//moeA//yecS//hcp//malF//ydcO//dsbD//ftsL//yjhG//aldB//ompF//preT//pyrC//recE//hisI//cysP//ybhA//asmA//puuD//rutR//prfB//ibsB//udp//nhaB//prmA//yahD//dpiA//yccA//sutR//cbrA//znuA//gcvT//yihR//pcnB//tqsA//ymdB//mntR//fre//ackA//coaD//rfaG//ybcJ//bglA//yibA//ymjB//hdeD//marR//thiP//yehD//sdhC//rplJ//yahN//umpH//tyrS//nfsB//arnB//ynfE//idi//lpxK//ybaK//xanQ//yfgO//uvrY//rbsB//raiA//apt//glpA//ygcO//ibsD//yjgX//viaA//glnP//cbeA//ygjH//araB//ilvA//lpxH//hycB//frwD//mltA//yghU//yafO//rof//oppF//yabI//lptE//rhsD//djlC//fucI//gabT//amiD//xylG//umuD//flgH//yihT//ttdR//bioP//gcvP//pdeR//rplX//ykgA//yfiE//tpiA//ybiS//cusB//nadD//ravA//ybdN//mipA//flhE//dppB//gph//dnaA//ompG//lpd//dapB//ttcA//elaB//malY//fumB//atoB//serB//hcaR//nuoE//glk//hyi//ycbV//glpK//secG//tdcA//kdpA//bluF//tdcC//mepA//aspA//gntT//moaE//flgI//ydcM//kch//guaA//zapD//basR//paaZ//citT//rfaB//ydiF//moaB//truC//mutM//tnaB//pheP//appC//yfaL//znuC//argF//yjeI//wcaJ//yhaC//putP//mdtE//ptsP//acpS//napD//fepA//hyaD//rluB//xisE//mrcB//rssB//gatD//yhhY//rhaR//ydhC//trxC//agaR//caiE//mhpA//csgA//nanS//blr//fabG//ybjD//gstB//fliM//rimL//gudP//aroA//rnc//rna//blr//pfkA//sugE//livK//argB//bioF//mdtQ//fucO//topAI//fre//pspF//yafN//nikB//napD//lptG//slyD//srlA//caiB//glmU//bolA//malZ//hflX//ribC//eptA//ycfS//ydeO//tolB//nanA//garR//pheA//ftsL//fadK//efeO//infB//caiE//recO//leuA//guaD//ydbD//glvB//yhdH//yidQ//abgT//trxC//fdnI//prmB//arfA//menD//yecS//nagZ//gabP//yeaG//yeiG//yhjC//sbmA//znuA//tas//mmuM//fimE//adeQ//aslB//rna//kbaY//pheA//crcB//pgl//rbsB//cysI//hscB//ascB//sodC//znuB//rpsD//yafE//cynX//zraR//eno//yadV//mqsR//iaaA//metN//ydhC//rihC//ynfK//gdhA//mutY//ycjY//menH//casE//yfiC//dgoK//pldB//torR//puuC//nanE//ygjK//rpsH//nei//rlmJ//poxB//valS//rsmD//puuR//nac//yhhT//fliG//amiB//crcB//ybhD//osmC//yjcO//cynX//yaaY//frsA//elfD//nrdE//glyA//ynbD//gloC//purN//mreB//pgaD//recE//hlyE//fixA//kdpE//thrB//rssB//cysI//uhpB//yihU//adeQ//yggX//insI3//metG//umuC//proV//hofM//yhbO//araH//miaA//ybeF//ybfE//codB//nupC//kefB//cysM//galR//kdsD//rplL//mltG//yieF//aroF//nanA//agaW//psuT//secE//ftsL//ilvC//cysU//glmS//torZ//ydhQ//hipB//ppiC//djlC//aroG//mlaD//caiB//yhjD//ttdB//carA//sgbU//yjbG//dnaC//yoeE//pbpC//ygeX//mprA//mutM//yafS//hycB//nupG//serB//ykgA//yajQ//truA//yhfK//elfA//gabP//eutD//ttdR//envY//gshA//ycjY//abpA//rbsK//sdaA//eamB//mdoD//dppF//atpG//rimP//malE//uup//mtn//chpS//birA//bcr//adk//yohD//ydeE//yidQ//argR//aroE//phnM//yggE//tnaA//proQ//yqhD//yhcD//purD//purD//flgB//hldE//rarA//mglB//yigL//ypjD//spoT//ogrK//dgcF//yedP//malK//tsaE//ybjI//nrfF//dmlR//cpdB//ydcP//fiu//sppA//argB//ygfI//ynjD//yjjB//nrdE//paaH//hycH//cysE//yobA//metH//yggW//
GO_0051235_3	cusA//menD//ubiF//
GO_0051238_4	zipA//rsmF//glyA//
GO_0051246_6	qorA//afuC//panB//mfd//yieF//pspA//yqeG//yfdG//surE//sdiA//xerC//malF//yjbG//hchA//yhcD//fimI//yqgF//fhuD//qseB//srlR//yrdA//menI//glcE//csrA//ybhG//torA//fdx//glpB//zraS//gatB//psuT//ygaZ//thiG//ugpC//mreB//fepA//argC//panZ//znuA//sgbH//gshA//xisR//iraP//cysK//acrZ//prs//icd//metL//opgC//yggF//yhdZ//hofM//fhuD//
GO_0051247_7	nudC//eutB//tpx//ydbK//trpS//rhmR//rplP//sfsA//yidE//yhhT//fabZ//
GO_0051248_7	mlaF//gudD//bioH//rplE//arnT//glgB//ilvA//nikA//era//acrB//msrC//alsK//ftsB//mdtP//gspJ//kefG//nrdF//ybaK//yjhB//aceB//sgcX//ymjB//ymjB//lnt//rluD//tolR//menE//elaB//glnK//fliZ//rnd//
GO_0051252_6	ridA//abgR//flgJ//ynfH//wrbA//yfiE//hybE//mcbR//hycH//ilvN//yjhI//pdeF//bdcR//hflK//mazG//patA//crr//ldtB//sgcE//cydD//nac//umuD//sstT//mltB//galS//opgE//afuC//mnmG//ftsI//ddlB//spoT//eptC//srlA//intZ//yafS//ydiR//ytfR//ccmE//mngR//cspA//pgpA//ghoS//gloA//tolR//livM//cadA//tusB//frdA//hfq//gatZ//ydcP//yidR//uhpB//glcA//intQ//yehW//ppk//ttcA//cysZ//ydiP//clcA//yphD//yciK//fumA//zapC//hxpB//sgcR//potG//cusB//yafN//bssR//ybfA//trmA//envR//yafE//hmp//manZ//araF//talB//emrY//rsmF//hsdR//macA//mdaB//ilvB//rimM//rfaB//elfG//fnr//mobA//glvB//yqgB//rspB//recN//rhaB//metR//rayT//fklB//ogt//ftsI//mgtA//fadA//ybdG//cra//cheR//ubiI//ybaE//ompL//ilvI//rcdA//dppA//holA//ratA//ugpB//sgcB//yebG//sixA//lsrK//ulaR//ytfR//prc//dsbG//yjeI//kup//hyaD//pspA//thyA//cecR//hicA//yeaK//yfbU//moaA//galU//narI//sucA//cyoB//plsX//tolB//putP//icd//opgG//gutM//opgC//hyaA//ghoS//ybaL//sufD//feaR//phoP//mdlB//nrfB//tdcB//fecB//metR//trkG//yeiE//yidK//glgS//frvA//ansB//hiuH//yjhC//nagD//pfkA//gapA//gmd//cra//bssS//xthA//mtnN//argK//htpG//yhaM//kefF//coaA//atpF//scpB//yadN//murI//cysI//allD//artQ//murF//rfbC//malZ//metG//codA//ftnB//glvC//treA//artQ//rplE//mdlB//ndk//metE//perR//hybC//cysC//manZ//trpA//ybiX//yjiX//agaV//rpnD//speG//intQ//yidQ//htrE//ydfD//bcsQ//garK//gabP//norW//mdoG//fdoG//hyfF//hisC//glgX//yidD//uup//ilvA//zraR//rraA//casD//gppA//rzpD//umpH//dsdX//yoaA//prlC//arnD//ycbV//sspB//argI//artP//hscB//nrdH//plaP//ivy//lptC//yfcG//nfsB//mdlB//dgcT//shoB//rfaQ//ahpC//xapR//treR//pabC//fetB//yjcO//metB//metK//glcE//yiaB//lpxT//yeeA//zraS//deoB//mlaF//ymjB//nuoE//rnd//satP//mazF//clpP//pyrE//sgcX//ykgA//artM//uraA//cbeA//ybaE//mdtA//ttdA//flgB//zitB//
GO_0051253_7	fdoH//ftp//zraR//paaC//torI//fabD//mdoG//tpx//rnd//araC//aroD//yagG//dmsB//sdaB//rffG//mrcA//dppF//puuP//leuE//frdB//ymgF//emrB//ybcQ//mdaB//insI-2//yhdW//dctR//plsX//oppB//yjbG//yggE//hcp//chbC//lgoR//norR//pgm//prpD//narW//clcB//mcrA//fadA//mcbA//fadD//rodZ//clpS//yihO//cptB//pdeD//rplR//glpC//yjeI//ilvB//hflC//thiL//cusB//sufD//otsB//yfaU//dnaX//yidH//zraR//tas//mdtG//mhpC//yqaB//hemA//sbcD//hemH//tatB//mlaF//yfdS//zraS//aspA//lysR//lldR//cysN//yagJ//dnaA//glvC//fabB//rnlA//yeiL//yfiE//recT//yhjC//yagE//sgcC//potE//yeaK//ptsN//aroE//ydfD//glgB//idnT//yhbO//ydiP//ibsC//hypT//mcbA//
GO_0051254_7	arnE//fdnI//nudG//lacI//era//aas//helD//nadA//tdcG//lpoB//mnmG//crl//ymfK//elaD//roxA//dppF//cysS//casD//argG//gspE//obgE//araB//kilR//tusB//xylG//kup//gyrA//yddL//yfdS//arsC//ybeQ//proB//agaC//ogrK//csdE//nikB//folX//fecB//metB//ynaE//gcl//lasT//ldrA//rpoH//gltS//cecR//alsA//mdoG//yccS//lrhA//gspE//ybbY//cvrA//qseC//livJ//allR//tolA//malF//hemA//hicA//ompA//yjiR//amiB//pgpB//clpP//csdA//ribE//gabT//yihX//priA//pdeK//paaD//gfcE//yebQ//rhlB//
GO_0051258_7	ygeA//
GO_0051259_6	rutB//preA//mscS//sutR//dusB//ulaD//ygeX//yoaA//xylH//accA//wcaJ//ftsL//nimT//degS//prpC//yodD//yjgX//sbcC//rlmM//yihV//ychF//hypF//sgcX//mzrA//rluD//ompF//fucA//ygbL//glnH//fdoI//mcrB//xylR//pgk//cysW//ivbL//nadK//ybfA//tdh//eno//ubiB//secF//glgB//purR//ykfM//eptC//thiP//narZ//paaB//fadE//uxuB//kduI//
GO_0051260_7	yhaV//rpsQ//yahO//maa//rihA//cnu//npr//afuB//dsdA//pheA//rplD//hupB//yiaB//yafO//gph//ascF//fdnI//dicB//lpxM//mdtC//pntB//trpB//insB-2//glrR//rfbB//msrA//ybeF//yqjH//nupC//rplI//nuoI//dppF//ygfX//rhtC//speA//ybcQ//hflK//gpmA//rutD//mrdA//ydeP//mntH//gcvH//artJ//tsx//yijE//fimC//
GO_0051262_7	gpr//metC//mpaA//araB//narI//yggE//rcsB//thrS//rlmJ//hyaC//menI//tolR//ybgI//idi//focB//serB//dsdC//tdcB//tnaC//speA//yjiA//fadI//pinQ//hldE//phnC//dapA//cheB//ybcF//sgrT//rpoH//yagU//rpsK//pspC//otsA//waaC//dmlA//
GO_0051270_5	bioP//csgD//ybcL//yciF//flhA//lsrC//iscR//phnK//gatD//chbR//btuR//putP//pepD//araG//csgB//nimR//
GO_0051271_6	afuC//bioD2//narG//glpT//dppB//yfaX//cobU//kduI//dmsA//
GO_0051273_7	cysM//paoC//sdhE//adeP//agaA//elaD//dmlR//
GO_0051274_8	poxB//cytR//nagA//sulA//umpH//fepD//mrr//
GO_0051276_5	recJ//zraR//yhbS//trg//atpD//rpsI//flgI//arnE//glcA//tig//rhaA//waaU//yihO//rsmD//proP//lacI//yibF//gmk//alr//aspA//phnJ//yhjA//aceB//artM//fpr//elfD//
GO_0051289_8	yedP//eutB//speC//aaeA//rraB//araG//yfcG//fpr//ugpA//mutL//ldhA//sufA//rclC//tauC//proA//yaaU//pepN//mqsA//rcnA//yedX//rplN//fdoH//flgI//metR//trpC//glcA//pinQ//dsdX//glvC//lysU//ybaT//yfeD//rlmD//acrZ//lysC//sspA//
GO_0051301_3	mdtA//ynhG//yidL//sgbE//glmU//greB//lipA//queE//yqeA//alaC//rpsL//thiQ//lpxP//emrK//hofQ//dgcQ//mgrB//trxC//gltP//livF//tyrB//rbsB//rsmH//yggD//yfbR//dppC//qseC//rimM//paaJ//bluR//coaD//dgcJ//fecA//phnP//ydeE//glpK//
GO_0051302_5	rihA//ybiA//acs//dgcM//sppA//yfhH//rlmH//thiH//rfbB//sgcB//yjiR//elaA//rmuC//mprA//
GO_0051304_4	dgkA//
GO_0051336_5	aspS//gluQ//phoR//yqcC//yhdH//yfhH//ansA//hpf//yagI//ydiQ//srlE//secD//glmS//opgE//iscS//eno//nrfB//trkG//hscC//yehT//moeA//opgG//topA//hisH//clpB//
GO_0051338_5	ygfA//pdxK//mnmC//udk//
GO_0051339_5	caiB//
GO_0051341_5	mdlA//gatA//
GO_0051345_6	bioF//yifB//rhsD//ortT//iclR//manX//tsaD//artJ//
GO_0051346_6	ivbL//frdC//ybjG//yaaU//decR//mepM//fadM//ribF//ileS//cspE//mglA//
GO_0051347_6	pta//fimB//
GO_0051349_6	paaE//
GO_0051353_6	menD//rfaQ//
GO_0051391_8	ybbN//
GO_0051409_4	trmJ//ttdB//
GO_0051410_3	hybD//
GO_0051452_10	zapA//
GO_0051453_9	dgoD//gapC//priA//metQ//rhaD//hisP//fbaA//ygdG//
GO_0051454_10	yhjD//yeaD//clpP//sfmH//htpG//
GO_0051476_7	rzpR//
GO_0051484_7	sgbH//
GO_0051493_7	qseC//
GO_0051495_8	lnt//
GO_0051595_6	yeiG//ppc//hybC//nusA//msrC//
GO_0051596_6	aceK//yqiI//yqeF//manA//csiR//yihX//gpt//slt//lpxK//insH-6//yhbO//ygaV//glpD//hemE//rluF//glnK//secD//yicJ//nirC//rssA//uspB//fabG//asnA//tdcA//yneL//mioC//dacD//cysI//
GO_0051599_4	glgC//
GO_0051603_6	cycA//puuP//lysA//elaD//yhcN//pbpG//
GO_0051604_5	miaA//fecC//rseP//entF//dusB//yjiX//glgA//gspJ//galK//ribF//mreC//grxD//glyS//yjgX//phnJ//bioP//ycbB//yjbF//yadC//fnr//narX//lptF//sdhD//rluE//yieH//panD//ggt//napA//degP//yggP//argO//pal//ybhD//iscA//ftsL//djlC//clsA//yciF//fadD//phnJ//
GO_0051606_3	mltC//focB//
GO_0051607_4	flgJ//waaU//rpsD//ymdB//uspE//mdtF//pabC//hisA//ttdB//dmsB//
GO_0051641_3	yeaV//fdnI//afuB//ccmF//rnlB//kefB//glgA//pntB//yeeL//puuC//nikC//hofO//ydcS//nikD//ynaI//paaH//yeaG//thrC//hxpA//gutQ//infC//lysR//corA//
GO_0051649_4	yghO//ldrB//yhaV//icd//pliG//rfe//opgE//ydjL//ykgA//yjfP//rbsC//ykgF//acrA//
GO_0051651_3	dacA//nuoM//recN//
GO_0051668_4	hflX//
GO_0051691_5	purA//entE//
GO_0051692_6	adhE//narU//
GO_0051701_4	pdeL//sspB//lptA//galT//yadN//gstA//rof//mcrB//cspC//prmC//rcsC//hslV//citE//yfgO//rpsS//frlB//
GO_0051703_3	gltP//cusA//dsdX//nrdF//ygaH//ptsH//mraY//agaS//
GO_0051707_3	tnaB//yiaT//rpnD//chbC//tig//edd//cof//prlC//yhbX//dnaE//hcaR//ynfL//gltX//yfeO//
GO_0051715_4	fadR//
GO_0051716_3	leuO//hofQ//sgcX//murB//xapA//dld//mhpB//hemG//fetA//yefM//yhiM//rpsL//rbsC//nepI//ftsE//yebC//ftsK//thrC//exbB//oppC//higB//yeaV//tsr//thiG//tnaB//smpB//hofC//mgtL//ybiH//citG//ppx//ftsY//ydeP//emrB//ilvL//yhbS//hofO//glcB//emrY//rusA//chbF//mrdA//entD//malX//entH//yccX//mfd//nupX//waaH//feaB//npr//rsmI//trxA//diaA//leuD//hsrA//fruK//pgrR//ycbU//yeiL//rsmE//waaO//mdtL//yhfK//yadV//gyrB//yfgJ//cbl//msrC//copA//araG//glcA//hokB//mtr//cysA//edd//sthA//oppB//ybcM//iraD//alkB//ydfK//argR//rfbD//araF//arnD//ybaK//rpmC//yjtD//dauA//lolD//metC//abgA//livK//eutN//rsmB//minD//ycjW//sucC//ptsP//murD//glnS//adeD//acrZ//cpdB//yciE//ybiS//nhaR//guaD//ugpB//recE//btuE//bolA//gltS//hmp//dinB//aer//rffG//yqiG//gloA//ddlB//ybiS//yfbR//narV//leuD//tonB//entS//rpmB//vsr//mdtN//ldtE//yehP//arcC//nanK//lasT//yfaV//nuoL//rfaB//artQ//fimC//glyS//marA//tgt//hycB//ycjP//atoS//yjeI//rimL//dinQ//cpxA//lacY//barA//bsmA//ydiV//narX//melR//srlR//tusE//acrF//ygjK//btuD//ptsN//hofQ//maoP//pheM//hisC//artM//xerC//zapA//lacZ//pyrD//dusB//ymgC//yhdX//rbsR//ynbD//proQ//dacC//yhjC//fucA//holD//bioD//pgm//nuoG//hns//yafQ//glnL//kgtP//rlmE//yieL//entD//murF//crl//fdhD//yahK//cvrA//mepH//hybG//clpA//rpsI//melB//pstA//psd//accD//napF//pgsA//gyrB//proS//ydaN//pabA//dinD//paaJ//yeeJ//paaE//yehU//glsB//wcaC//glpT//appB//fcl//araG//proC//smrA//ytfE//kdpB//cysN//glgS//paaB//mdtD//waaG//ccmF//ygiV//dkgB//mdaB//glpX//rluD//gluQ//ttcA//trmB//treA//argA//yddG//insH-6//dinJ//ldtB//elfG//paaJ//surE//tmk//fliM//yqjA//rimM//mhpA//yjiM//metL//yccX//fpr//rcnA//yhjB//yigL//frwB//recD//rhaD//ygeA//flgH//argH//gudD//sgbH//mnmC//uvrD//mhpA//yihS//prlC//lysA//hrpA//ttdA//trpA//agaI//hybA//malG//hisI//eptB//dppB//exbD//ynbD//hybB//nanK//cusF//ebgA//yebZ//hupB//glcF//yahO//puuB//ybgP//tolQ//rsmF//yhcD//paaX//eamB//ampE//pgk//fhuC//glnA//amiD//mglB//xerC//rarD//scpB//rplS//ralR//nimT//csrD//cobS//kefF//srlB//yeiG//cobB//entC//proX//sucB//ydjH//gltI//yieH//lptE//asd//rmf//dacB//metR//eamA//ypjD//cmk//lpd//casE//ilvM//lpp//proP//rhaD//fimF//patZ//kbaY//ftnA//slmA//gmhB//purD//nlpE//dsbA//cdh//ilvB//yddM//recR//ybdG//fucA//fadL//yhdZ//dgcQ//gshA//smpB//yehP//
GO_0051726_5	metI//ymjB//rplY//radD//rlmC//
GO_0051781_6	ydeO//rlmG//
GO_0051782_6	mrr//mhpD//nuoG//brnQ//eutA//narQ//zur//
GO_0051788_5	yidP//
GO_0051790_7	rffT//
GO_0051806_6	xapR//trpA//paaZ//speA//glnH//metI//aldA//aceA//
GO_0051817_5	tyrS//mipA//nrfG//cysM//
GO_0051818_6	ubiH//acnA//menC//hiuH//
GO_0051828_5	iraD//yaaU//sufB//hisQ//sufD//yijE//ygcW//yajR//
GO_0051883_4	mdoG//yjbB//feoC//gatY//
GO_0051977_7	cynT//
GO_0051983_5	ymfA//
GO_0052126_4	cobB//yhjB//asnB//ligA//
GO_0052128_5	speE//
GO_0052131_6	yadI//
GO_0052192_3	frvB//flgF//ldcC//trmB//
GO_0052547_6	dcyD//mmuP//erpA//
GO_0052548_7	phnM//pfkB//
GO_0052646_5	argS//valS//arsB//truD//frmB//
GO_0052652_8	xapA//cmk//
GO_0052653_5	maa//
GO_0052777_7	pgsA//yiiE//
GO_0052778_6	argP//ubiX//uvrA//
GO_0052779_5	rplO//ydhJ//ykfI//
GO_0052782_6	yfjV//hflD//
GO_0052803_5	fpr//zupT//fabG//ygaH//mocA//rutB//waaY//yhgF//
GO_0052837_6	menI//
GO_0052838_5	nhaB//
GO_0055062_9	aroA//
GO_0055065_8	rsmC//yfbS//flhA//sgbE//ynhG//nagC//decR//ybjN//nikA//yagE//ybiO//cca//fruA//mglA//nlpD//arnD//sbcC//rpiB//aldA//sgcB//djlC//gcd//alsA//yaiP//rluA//groS//
GO_0055067_8	ilvM//xylB//fepC//rodZ//yccX//pflC//fliZ//ilvE//aaeA//insA-2//mobA//yadK//
GO_0055069_9	ccmC//
GO_0055070_10	rimO//rbsC//mglA//hybG//metQ//fucO//
GO_0055071_10	hyfF//
GO_0055072_10	serB//glnS//lasT//narZ//talB//xisR//cutA//yidL//thiL//pheP//rimL//speD//atoC//moaE//
GO_0055073_9	csiR//
GO_0055074_9	yeiE//
GO_0055075_9	atpE//
GO_0055076_9	csgD//rcsD//yciG//gluQ//exbD//ybeF//potA//mtgA//yjbE//rseB//kdsB//yehT//dgoR//tcyP//intF//dctR//ydhQ//rpmJ//prfB//pyrL//cobC//rlmB//
GO_0055078_9	yfeD//polA//minD//
GO_0055080_7	icd//rsmB//rutR//cyoD//ldrA//malK//panZ//yhbX//glpK//ftsP//aldB//ybdZ//ydiQ//soxS//gloA//yfgJ//rmuC//livK//zipA//araA//mngB//yiaL//malF//tbpA//kdsC//sxy//thyA//casD//epmC//yfdO//cobT//uidA//pgpB//srlE//rsmH//
GO_0055081_7	cbeA//
GO_0055082_4	lsrG//cmtA//yejF//nei//lolC//dgoA//gldA//hyaA//mtlD//ybaT//dtpB//dnaE//hxpA//potF//nagD//rfe//nagZ//ghoS//satP//csgA//truA//sbcC//yfbR//oppB//ybiX//yhaO//yihT//torR//cynX//rluE//rdgB//casE//hemN//paaH//
GO_0055083_8	waaU//
