#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct 10 15:03:56 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/datasets_bnumbers/gos_bnum.txt
GO_0000018_7	b4322//rpnB//b1391//b2628//
GO_1901135_4	b4544//b0276//b1282//b1392//b1059//b0124//b4682//b2938//b3192//b0472//b3787//b0094//b2430//b2541//b3365//b4004//b3049//b1737//b1939//rpnD//b3453//b2828//b2659//b2381//b0078//b0311//b3321//b0598//b3179//b4259//b3476//b2342//b4174//b0339//b0835//b1415//b4399//b3880//b2844//b0231//b3657//b1054//b4314//insI4//b0131//b3985//b2980//b3671//b1272//b1830//b2754//b2320//b4020//b1323//b3341//b4095//b0212//bioP//b3068//b3746//b4327//b3237//b0403//b3630//b4554//b3188//b3889//b2817//b1263//b3720//b0593//b3224//b4118//b1398//b3441//b1737//b0587//b1203//b1772//b3296//b2569//b2922//b1601//b0953//b3416//b3005//b3643//b3064//b1096//b2627//b1472//b0777//b2516//b0102//b0023//b3017//b0189//b3349//b1411//b2074//b0842//b3493//b2008//b3355//b4086//b4305//b4109//b3584//b3984//b2079//b2240//b0296//b1790//b3494//b2607//insI3//b4357//b1900//b3358//b2743//b0687//b0378//b3539//b2349//b3812//b1039//b0980//b3205//b4029//b2374//b4378//b3429//b3717//b4213//b3962//b0215//b0346//b2744//b3934//b4319//b0792//b1580//b1397//b1265//b1090//b4302//b1859//b1985//b0895//b1421//b0476//b1099//b1384//b4084//b1037//b3030//b1286//b1656//b1344//b0657//b0102//b2095//b3822//b2163//b0504//b0877//b2376//b0177//b1341//b2750//b3832//b1338//b1804//b0072//b3973//b2536//b2243//b2587//b0368//b2750//b1037//b1487//b4351//b2758//b3187//b0730//b3981//b4319//b4221//b1815//b0905//b1764//b0033//b2042//b1334//b3178//b0207//b1496//b4222//b3604//b4016//b2663//b3320//b3089//b2477//b2844//b3084//b2428//b1124//b0344//b0424//b4242//b0110//b1615//b1424//b0437//b2545//b3360//b3390//b4227//b1615//b0685//b0318//b3376//b4031//b1576//b4290//b4221//b2754//b2906//b3121//b2760//b2245//b0166//b1501//b0770//b0867//b2989//b0475//b3297//b0129//b3905//b1787//b1252//b2800//b3197//b2991//b2712//b3406//b1736//b2157//b1637//b2374//b2311//b3775//b1714//b3301//b1421//b0023//b3116//b2610//b1879//b2686//b0852//b3725//b3364//b0019//b2248//
GO_1901136_5	b0975//b3662//b2836//b2267//b0377//b2667//b4142//b0369//b4304//b0662//b0832//b1808//b3344//b0578//b4151//b0859//b1533//b3673//b0767//b2393//b2220//b0003//b0717//b0178//b3690//b0298//b1395//b2582//b1387//b0269//b0832//b2203//b0688//b1842//b0750//b0635//b0945//b2704//b4367//b1782//b0348//b3116//b3213//b3998//b2551//b1409//b3699//b3271//b1855//b1478//b2679//b1294//
GO_1901137_5	b2209//b2898//b2843//b2382//b3287//b3741//b1427//b1445//b1783//b2916//b1635//b2838//b0675//b1129//b2010//b2469//b2582//b3185//b3507//b3395//b3917//b1733//b0008//b1139//b0287//b0823//b3138//b4080//b4350//b2428//b3693//b2995//b3626//b3687//b4347//b2701//b3642//b2580//b0430//b3714//b3318//b3604//b1476//b4351//b0887//b2925//b2664//b0661//b1337//b2422//b2575//b2607//b2870//b4086//b0393//b3175//b2465//b0796//b4464//b0029//b3129//b1927//b1216//b1388//b3269//rpnC//b0622//b0222//b0945//b3624//b1025//b2925//b0262//b0473//b1047//b1272//b4382//b3518//b0043//b3916//b2717//b2734//b3247//b1953//b2673//b2889//b3622//b1445//b0481//b0564//b2234//b1206//b3510//b0490//b1269//b3591//b3989//b0997//b0556//b4464//b3562//b3607//b0177//b1187//b0401//b1212//b1324//b4550//b2994//b3857//b1701//b3836//b3881//b3401//b3790//b3124//b0183//b0303//b3128//b2164//b0726//b0125//b3357//b3452//b2154//b2076//b0767//b2634//b2022//b4279//b2793//b0421//b1835//b3361//b3291//b4262//b2041//b1800//b3747//b4067//b0551//b0092//b3826//b1660//b0813//b3470//b0038//b3562//b0799//b0752//b1376//b2253//b0874//b2601//b3998//b4347//b3131//b2742//b1905//
GO_1901159_6	b4242//b4355//b0578//
GO_1901160_5	b4180//b2802//b1818//
GO_1901161_6	b0532//b3520//b1487//
GO_1901260_9	b2743//
GO_1901264_6	b0504//b3271//b0141//b1786//b1129//b3591//b2387//b0300//b2307//b0421//b1296//b2183//b2955//b2687//b2705//b2269//b1526//b2834//b1857//b1924//b1748//b4478//b2208//b1895//b2792//b0394//b0167//b2739//b0076//b0873//b1015//b0912//b3542//b1614//b3881//b2527//b3268//b0065//b2735//b1198//b3942//b0092//b3249//b4365//
GO_1901269_5	b4071//b1884//b2481//b0491//b0492//b4324//b0476//b4484//b0678//b4086//b3629//b0097//
GO_1901271_6	b4035//b4077//b2125//b2533//b0268//b3604//b1740//b3524//b1576//b4235//b4148//gpr//
GO_1901275_3	b4173//
GO_1901281_6	b3408//
GO_1901292_6	b1370//b4174//b1398//b0839//b0762//b3535//b1270//b3050//b1590//b0318//b4664//b2202//b3915//b4096//b3518//b0762//b0912//b1580//b4259//b2740//b3470//b3479//b2789//b2865//b4035//b0784//b3304//b1084//b0262//b1918//b3029//b3996//
GO_1901293_6	b2256//b3953//b0622//b0350//b4391//b2329//b3312//b0524//b0972//b2624//b0101//b2436//b1335//b2939//b1764//b2797//b1655//b3089//b4133//b3164//b1335//b2456//b0461//b2714//b3650//b3231//b1262//b2256//b4031//b1188//b2688//b0591//b0675//b1123//b1570//b0842//b0112//b3745//b2965//b1785//b0864//b4194//b0824//b2835//b1829//b3973//yjgX//b2339//b1879//b3442//b2584//b3169//b3566//b2792//b2129//b3264//b2175//b2567//b2981//b2327//b4474//b1160//b0063//b3997//b0331//b3774//b1775//b2520//b3751//b3788//b2971//b2114//b1619//b2831//b1197//
GO_1901360_4	b4201//b0685//b3588//b4209//b0388//b2032//b1439//b0938//b3667//b3006//b2399//b0852//b2707//b2361//b2126//b4361//b2017//b3288//b2096//b4088//b3673//b3142//b0440//b0222//b3083//insI1//b4132//b0134//b3897//b4197//b1130//b2512//b1186//b1597//b2233//b0470//b0043//b1525//b0766//b3279//b0023//b1918//b1160//b2676//b4550//b2364//b3597//b3129//b3167//b1281//b4354//b3521//b0228//b0599//b2213//b3430//b1109//b0685//b0336//b3565//b1329//b0225//b4138//b3037//b2802//b1188//b0406//b3056//b2427//b3956//b3551//b4320//b2281//b2839//b0764//b2581//b3403//b3771//yjgX//b3182//b1860//b2531//b0874//b1123//b3198//b2287//b3139//b1323//b2765//b4480//b3740//b3494//b1844//b0463//b3892//b1393//b2151//b1280//b2991//b3712//b2631//b2627//b4637//b3682//b1817//b0864//b1905//b3707//b4097//b2704//b4261//b1724//b0968//b1493//b1835//b2788//b2946//b1637//b2053//b2311//b2818//b3351//b3781//b0183//b2669//b0754//b2575//b0256//b4084//b0831//b0377//b3908//b2604//b1203//b3431//gpr//b1579//b0601//b0871//b2997//b3407//b1191//b2830//b3073//b3030//b3056//b3544//b1375//b3006//b2025//b3399//b2374//b0808//bioD1//b0032//b1336//b0376//b1512//b0830//b0473//b0469//b1246//b0170//b1621//b3183//b1990//b3464//b0762//b2934//b0635//b3706//b4377//b2091//b1334//b4035//b3137//b0436//b2673//b0793//b2067//b3493//b3053//b0639//b0576//b3458//b4077//b1025//b2748//b4160//b0573//b2751//b4197//b1433//b0397//b3500//b3891//b1927//b2735//b1506//b3541//b2134//b0424//b2491//b2527//b0993//b3349//b2091//b3137//b0129//b3624//b0859//b0759//b3549//b0862//b1278//b0509//b1879//b2009//b2793//b3009//b2798//b0097//b3219//b3990//b3416//b2558//b3749//b1737//b3883//b3281//b3857//b1866//b0755//b2528//b0644//b4035//b1191//b3741//b2320//b4382//b4392//b4058//b3942//b1496//b2047//hxpB//b1738//b2511//b1073//b3816//b3394//b4259//b4301//b1743//b3687//b4101//b2831//b1932//b1678//b0081//b1679//b4280//b4149//b0146//b1199//b2143//b3147//b3319//b1023//b3074//b3547//b3423//b2777//b4059//b1306//b3612//b2913//b2581//b0307//b2028//b3902//b2198//b4254//b0365//b2219//b0629//b0340//b4362//b2233//b0596//b3376//b3549//b3615//b0281//b4083//b0993//b1125//b1399//b1827//b0340//b4662//b2797//b4393//b3282//b0908//b4373//b0060//b0854//b0337//b1279//b4289//b3094//b1544//b0064//b2757//b4421//b3683//b1545//b2786//b2208//b2093//b0731//b2903//b4388//b3072//b1473//b3110//b1852//b0619//b0298//b0870//b3583//b0683//b3175//b3149//b3437//b0053//b1800//b1079//b4687//b3850//b2539//b2178//b1092//b0513//b0097//b0144//b3961//b2755//b3438//b1272//b0418//b1339//b0622//b2096//b0196//b0871//b2788//b2129//b3453//b1619//b2898//b0929//b4052//b3654//b2294//b3183//b2665//b3064//b0850//b4403//b2093//b0194//b2995//b1432//b0399//b0839//b1732//b4316//b4297//b1360//b2022//b0213//b3729//b0033//b3409//b2180//b3529//b1809//b2615//b2310//b2813//b0399//b4297//b0152//b3654//b2218//hxpA//b3145//b2829//b0083//b2175//b4169//b0905//b3080//b3580//b3940//b0073//b4618//b3475//b0449//b2334//b2064//b2339//b0033//b1129//b1215//b2882//b2540//b1291//b4249//b3493//b4179//b0739//b3519//b1352//b3774//b1664//b1079//b2537//b2269//b0779//b0447//b0233//b3985//b0729//b2303//b4324//b3659//b2263//b4171//b2802//b2306//b3020//b0859//b0199//b0182//b0795//b0804//b3954//b3416//b1259//b4662//b1199//b1045//b3526//b1252//b2383//b3021//b0996//b0415//b1198//b3460//b1235//b1080//b0604//b0939//b4071//b3990//b1427//b2523//b0804//b4124//b2750//b0237//b2374//b1048//b3050//b3365//b0014//b4409//b1092//b1642//b1778//b0953//b3240//b4174//b2483//b1716//b3547//b0623//b0902//b2631//b3317//b3811//b1386//b3640//b2338//b2828//b0577//b1956//b1917//b2561//b4471//b0465//b2091//b1386//b0068//b0472//b1912//b0775//b2367//b2114//b3534//b2234//b4318//b4152//b0894//topAI//b3491//b3588//b2573//b3432//b2060//b3983//b0207//b1211//b0134//b0333//b1112//insI4//b2914//b2608//b3931//b0313//b3939//b0356//b4258//b2515//b2267//b0792//b2370//b2047//b4098//b0589//b1902//b0242//b1224//b0856//b1204//b3662//b1702//b0061//b2005//b2406//b2842//b0856//msrQ//b3226//b1829//b3319//b4172//b0116//b4055//b2365//b0661//b3509//b0802//b2465//b3789//b1073//b0153//b0639//b0004//b3209//b4198//b1398//b1211//b0878//b0879//b0140//b0376//b1828//b3500//qorA//b3114//b2423//b1652//b1912//b4266//b2965//b2429//b3973//b0120//b4304//b2910//b0473//b0794//b3009//b0367//b2025//b3571//b2053//b1125//b1961//b2530//b4173//b3771//b0410//b3289//b0555//b0768//b1711//b3367//b1297//b3558//b3046//b1991//b0518//b2236//b0539//b3415//b2724//b3461//b3771//b3265//b3704//b1939//b0134//b3281//b3556//b1774//b3997//b3985//b4043//b0042//b0110//b2664//b4014//b4146//b4367//b4559//b0695//b2156//b0908//b1639//b0650//b2064//b2828//b2600//b2047//b4138//b0619//b3053//b0979//b4401//b1246//b0973//b1410//b0180//b0086//b1176//b1093//b0709//b3525//b1506//b1326//b2364//b3990//b0331//b0134//b1178//b0311//b4246//b2144//b1333//b3060//b1518//b0852//b1167//b3926//b1595//b3481//b0557//b3320//b1275//b3144//b3121//b3860//b3679//b3450//b1878//b4035//b3908//b2716//b4394//b2869//b4384//b0973//b0083//b1842//b2791//b2991//b2701//b1433//b0907//b0179//b1805//b4014//b1084//b2507//b2278//b2728//b2285//b0242//b1198//b3500//b4069//b0314//b3476//b4383//b2029//b1374//b3875//b3465//b2009//b0649//b4092//b3064//b1863//b3753//b3497//b3152//b2952//b4637//b2789//b0170//b4041//b0575//b3585//b3930//b3633//b1259//b0464//b3105//b1493//b3234//b2162//b1012//b1848//xisR//b0724//b1245//b0941//b2760//b1225//b2019//b3375//b3774//b3876//b3639//arcC//b4142//b0131//b0526//
GO_1901361_5	b3353//b3884//b0870//b3480//b0174//b3070//b4162//b4465//b2544//b1274//b3632//b0023//b0929//b4246//b4114//b2113//b0794//b1780//b4115//b4243//b3050//b0068//b3909//b3603//b3261//b2980//b4123//b3834//b3786//b1732//b0903//b0539//b2422//b2575//b1073//b0417//b2248//b1603//b1312//b2387//b2606//b0531//b3887//b0269//b3496//b3665//b2580//b2076//b2106//b0957//b3608//b3349//b4409//b1557//b2843//b0080//b3182//b2664//b1069//b4015//b2380//b1119//rhmD//b1342//b0199//b3113//b1081//b0958//b0756//b3636//b3502//b4298//b2235//b0578//b1100//b2696//b3774//b0661//b4129//b0409//b2349//b2955//b3105//b3499//b1469//b1812//b4520//b1756//b0649//b3255//b0168//b3876//b3252//b3909//b2079//b0110//b0988//b3619//b4377//b1719//b1380//b3153//b2942//b1896//b0973//b2236//b3412//b1545//b3070//b0936//b4093//b0649//b4618//b4666//b1081//b1656//b2578//b1859//b1779//b2067//b4291//b1988//b0397//b2435//b1951//b0149//
GO_1901362_5	b1412//b1192//b2980//b1603//b3260//b3474//b1440//b1206//b2264//b2624//b0213//b3011//b2058//b3562//b0737//b1380//b3375//b1277//b3585//b0529//b3909//b0314//b0186//b2236//b0709//b3893//b0381//b1924//b2835//b0785//b2301//b2424//b3834//b3554//b2508//b2310//b3516//b1238//b0376//b0382//b1592//b0156//b3915//b1314//b0882//b2558//b2208//b3454//b0287//b3513//b4379//b0064//b1809//b3707//b0981//b0208//b2962//b0337//b2989//b1226//b3188//b2470//b0894//b1732//b0859//b3661//b0640//b2542//b1432//qorA//b1021//b0605//b2154//b3569//b2840//b0300//b1622//b1594//b2297//b0543//b4100//b3028//b0861//b3177//b3128//b0840//b4195//b3305//b3347//b0131//b4081//b3603//b3543//b4337//b4372//b1865//b4528//b0954//b0263//b0517//b0357//b0440//b2265//b1412//b3857//b0662//b1684//b1398//b4399//b1531//b2836//b1650//b3141//b4306//b0768//b3925//b1842//b2301//b0152//b1062//b0152//b2094//b0169//b0856//b0336//b0688//b2385//b0516//b0490//b3447//b2154//b4485//b2548//b1112//b1611//b3731//b3666//b1961//b3412//b0357//b1781//b1782//b0344//b1644//b2670//b0624//b3889//b1865//b4118//b2429//srkA//b2839//b2219//glsA1//b0166//b4029//b0867//b1399//b4235//b2835//b2512//b4326//b1511//b0273//b1863//b2536//b3662//b4090//b0256//b1799//b4705//b3553//b3833//b1569//b0678//b2867//b2575//b3478//b1959//b0159//b2148//b2750//b3301//b1307//b1140//b3556//b1375//b0879//b3509//b1250//b3020//b0422//b1337//b3771//b2733//b3684//b0892//b2167//b3028//b2061//b3772//b0859//b2399//b2098//b1600//b3846//b2937//b1438//rhmD//b3850//b2339//b1207//b2763//b3588//b2041//b2829//b0448//b1101//b2743//b1185//b1876//b4026//b4501//b3072//b3496//b0789//b2442//b3502//b3179//b3208//rhmR//b3456//b0674//b2224//b0770//b3709//b2789//b2143//b4241//b3915//b3516//b4265//b0812//b1360//b1538//b4260//b3889//b3480//b4168//b3787//b0636//b2679//b2751//b3026//b3428//b0188//b3989//b1111//b3355//b4106//b3304//b2501//b3223//b2218//b0038//b1200//b1808//b2730//b0268//b3831//b1053//b3592//b4354//b0355//b0633//b1703//b0855//b2579//b3717//b1539//b3989//b3542//b2392//b2937//b3687//b1973//b2569//b1602//b3724//bioD1//b3770//b0680//b4100//b1100//b2320//b0564//b2820//b0905//b2287//b2661//b0428//b1398//b1445//b0170//b0831//b1681//b1084//bioP//b3623//b1884//b0553//b0124//b3153//b3413//b3662//b2334//b2891//b2058//b4252//b2294//b2684//b0697//b0945//b1985//b4382//gpr//b0459//b0462//b0475//b3206//b0557//b3204//b2380//rhmD//b4510//b4511//b1059//b0007//b3950//b0460//b3823//b0022//b3386//b3912//b3247//b2366//b4059//b2392//b0586//b3017//b1304//b2835//b2307//b2131//b0348//b0886//b3875//b1205//b4349//b3297//b2312//b3651//b4115//b0071//b4249//b2797//b1201//b0946//b2219//b2666//b1407//b0076//b0995//b2979//b1086//b0644//b1257//b3902//b2074//b2520//b0329//b2608//b3399//
GO_1901367_6	b2894//b3476//
GO_1901401_6	b1864//
GO_1901422_5	b3850//b3428//b2015//
GO_1901440_4	b3962//
GO_1901441_5	b2913//
GO_1901463_7	b3082//
GO_1901530_5	b3343//b0828//b2529//b3281//
GO_1901562_5	b3994//
GO_1901564_4	b3572//b2997//b0762//b0806//b1301//b0072//b3164//b3269//b1826//b2992//b3019//b1236//hprS//b3869//b1924//b4371//b4483//b0294//b3424//b2406//b3653//b0098//b1866//b1098//b1786//b0586//b2739//b3934//b1118//b2958//b4099//b0583//b0153//b0911//b2906//b1447//b2329//b0859//b3477//b3311//b1520//b2165//b1943//b0486//b0590//b3265//b1621//b2882//b0343//b1818//b3900//b3428//b3403//b0577//b4687//b2498//b2774//b0784//b3156//b0696//b2767//b1505//b2523//b3343//b2634//b3262//b1842//b1109//b2129//b4324//b1227//b4172//b0226//b0263//b0942//b2506//b4059//b1664//b1981//b0419//b3717//b2788//b0607//b1264//b0082//b3260//b3222//b3631//b3417//b3321//b0394//b1493//b2788//b0940//b0086//b0134//b4011//b1716//b0594//b2109//b0010//b4484//b1719//b3499//b1159//b1886//b2976//b2630//b1197//b4072//b1729//b1069//b3766//b0724//b0741//b1472//b0424//b3355//bioD1//b1622//b1385//b0231//b0323//glsA1//b2921//b3751//b3225//b0155//b3715//b3684//b1363//b1135//b0325//b4288//b0445//b0483//b2786//b4213//b3786//b4550//b0427//b1192//b2761//b1379//b4363//b1269//b3237//b0102//b3052//b0932//b2933//b1025//b2755//b0269//b1411//b1772//b0298//b1599//b2283//b3269//b0040//b0933//b4170//b0329//b1409//b3196//b0979//b1621//b0830//b2022//b3566//b2009//b4347//b1434//b0139//b0141//b2483//b3939//b1447//b3949//b4147//b2146//b4015//b0222//b3281//b3510//b2049//b1079//b1945//b3986//b2830//b4254//b4262//b1737//b0183//b2147//b2584//b1994//b2143//b1269//b0864//b4085//b1477//b3919//b0983//b0175//b4557//b2058//b1167//b3876//b3834//b0241//b0212//b3501//b2957//b0958//b0344//b3734//b2202//b2167//b0628//b1220//b1393//b0076//b0264//b2405//b3241//b3684//b3929//b2711//b3772//b2922//b3574//b3507//b3967//b1767//b4208//b2930//b1881//b1719//b1787//b2245//b2465//b2144//b1612//b1662//b3451//b1058//b0408//b3996//b1664//b2106//b0124//b2106//b3062//b0097//b1272//b1855//b4309//b1326//b4072//b1306//b0599//b2323//b3182//b3831//b3455//b0709//b3376//b1053//b2301//b3236//b1225//b2057//b3583//b3253//b2458//b4340//b1496//b0048//b0571//b0835//b4532//b2927//b3417//b1780//b2614//b2524//b2546//b0131//b1048//b3741//b1167//b1046//b0238//b4471//b1602//b3376//arcC//b3256//b1872//b0400//b3605//b0904//b3579//b3173//b3176//b2663//b2064//b3888//b2786//b4393//b1838//b2501//b3741//b1790//b2987//b2253//b1424//b0071//b0681//b0474//b4237//b1205//b2716//b1857//b4128//b0087//b0694//b4668//b3235//b0793//b4235//b2423//b0443//b3520//b0811//b0584//b2027//b4169//b2267//b4076//b2136//b0393//b1499//b3386//b2213//b2217//b0207//b0475//b0087//b3631//b2502//b0480//b4501//b0403//b3703//b0969//b0303//b1896//b2451//b2344//b3515//b4321//b1323//b1002//b0049//b0528//b3308//b2604//b0073//b3390//maoP//b0941//b1236//b2333//b3399//b3823//b0159//b0064//b1312//b4106//b2610//b2927//b2757//b2604//b2236//b4190//b1479//b1680//b2843//b4097//b0553//b0962//b3476//b3931//b2144//b0233//b3288//b0661//b0874//b2724//b4403//b2174//b3061//b1874//b2575//b3541//b1227//b3137//b1920//b3613//b2155//b1830//b1282//b1536//b1849//b1780//b2502//b2284//b0023//b3182//b3866//b1973//b0212//b4480//b1319//b0473//b0030//b3949//b2263//b4637//b1930//b1844//b2161//b3541//b2421//b3116//b0043//b1557//b2710//b4251//b4380//insI4//b1824//b3691//b2567//b2350//b2314//b2465//b3630//b1482//b2599//b1261//b0009//b1337//b3470//b2307//b1404//b2206//b3023//b3299//b2904//b0874//b1655//b4014//b3876//b2949//b1334//b2492//b0512//b2364//b2510//b3668//b1924//b4565//b4289//b0009//b2282//b2762//b2614//b0226//b3498//b1890//b2282//b2667//b2787//b3966//b2965//b3806//b4346//b0003//b0078//b0887//b3178//b2947//b3126//b2892//b3117//b2799//b3900//b1039//b2509//b1072//b0750//b1313//b3621//b0619//b1088//b0946//b1412//b0484//b3533//b0115//b4377//b2162//b0790//b0363//b1620//b3733//b0756//b0469//b0140//b3982//b0276//b3417//b0420//b4172//b3952//b3639//b0312//b1319//b0200//b2576//b2376//b1122//b4365//b1782//b0062//b3693//b4198//b4116//hxpA//b0381//b2759//b0698//b0933//b4058//b1988//b1592//b2311//b0213//rhmD//b3651//b1780//b2441//b2883//b1139//b1392//b1525//b0168//b0048//b0103//b3624//b1411//b1216//b1289//b0809//b0619//b3903//b3769//b0889//b3312//b2624//b3822//b1301//b1362//b0876//b2611//b0198//b3708//b3118//b0061//b1985//b2995//b0024//b3984//b0946//b2442//b4000//b1222//b1110//b3268//b3622//b4240//b0098//b1688//b0733//b1194//b0478//b4403//b3516//b0238//b3897//b4464//b4324//b3526//b1718//b1269//b2997//b4304//b2996//b3424//b4367//b4539//b2098//b4363//b2368//b2541//b0895//b4050//b3433//b4132//b3478//b0328//b3491//b4474//b1684//b2946//b3455//b2727//b0173//b1827//b1291//b1111//b1389//b2208//b3299//b2678//b3632//b0188//b1158//b3387//b0161//b3866//b3933//b4339//b0518//b4474//b3155//b0001//b1932//b0939//b3942//b3343//b1186//b2483//b3361//rpnA//b0680//b4520//b0962//b2405//b1838//b3258//b4339//b0601//b3807//b2539//b2631//b4323//b0844//b3562//b1336//b4147//b3336//b0779//b0776//b4238//b3219//b4324//b3697//b0616//b3747//b3627//b2916//b2258//b3364//b1830//b4565//b2762//b3733//b0046//b4261//b1505//b1492//b0353//b4665//b4702//b0433//b0583//b4401//b3447//b1266//b1593//b2469//b0273//b0529//b3703//b3747//b2421//b0807//b3460//b2963//b1444//b3704//b1633//b0357//b1439//b1237//b3576//b1973//b1415//b1285//b3153//b1557//b4304//b0657//b0551//b2907//b1261//b3652//b4347//b3087//b0741//b0587//b4080//b2175//b1038//b4305//b3667//b3133//b2508//b0411//b3414//b2579//b3900//b4381//b2665//b2934//b1441//b2530//b2303//b2381//b0007//b3879//b1013//b0941//b0835//b2518//b4232//b1167//b2560//
GO_1901565_5	b0973//b3784//b0095//b3114//b0618//b0341//b0314//b2399//b2224//b4465//b3635//b4166//b1473//b4168//b1716//b0844//b2787//b2669//b0710//b2727//b3668//b0685//b2114//b3785//b0182//b0059//b3528//b2829//b3474//b4297//b0318//b4388//b3210//b1008//b3983//b2130//b0497//b1131//b3351//b2842//b3929//b1508//b0475//b0683//b3121//b1375//b4196//b4136//b2387//b3517//b1959//b3616//b2295//b3901//b1222//b4142//b3309//b1252//b0827//b2451//b0641//b4115//b0879//b0683//b0003//b3135//b2665//b1473//b3525//b3385//b1520//b1677//b0835//b4087//b2892//b0726//b1858//b0189//b1159//b0920//b1489//b2890//b2757//b3290//b1738//b2788//b0061//b2180//bioD2//b1774//b0311//b0038//b1275//b4477//b0314//b2957//b0792//b2245//b2761//b2666//b1009//b1312//b3141//b1235//b2812//b1814//b1252//b0198//b0027//b0019//b1606//b4170//b2211//b1960//b4312//b2201//b3736//b4365//b1488//b2892//b4524//b1767//b3740//b1930//b0436//b2147//b1008//b3009//b2185//b1842//b1011//b3959//b4232//b2842//
GO_1901566_5	b0890//b1329//b2578//b1815//b0835//b4363//b2301//b0344//b1440//b2998//b4682//b0305//b0463//b0717//b2068//b3162//b3172//b4082//b0312//b0066//b3317//b2907//b4094//b4155//b4320//b1407//b3426//b1991//b2600//b0859//b2584//b1873//b0507//b1695//b0914//b3455//b2052//b2567//b1680//b3228//b0116//b2163//b2413//b3935//b1854//b3894//b0708//b4052//b3507//b4269//b2095//b2751//b3156//b3060//b1082//b1741//b4254//b3572//b1593//b1610//b3152//b1042//b3572//b4116//b2246//b2096//b1599//bioP//b3331//b3370//b0578//b3926//b2474//b3585//b2025//b1079//b3182//b2552//b2929//b1098//b3394//b2865//b4261//b0180//b1508//b2386//b3994//b0422//b3087//b3952//msrP//b4067//b0144//b1748//b3304//b0876//b1988//b4093//b0652//b2929//b2831//b1385//b3432//b0768//b0932//b0226//b2078//b1348//b0695//b3196//b2095//b0323//b0140//b0627//b1925//b1474//b0597//b1200//b3943//b0367//b3879//b3126//b1633//b4524//b2028//b2791//b2954//b0186//b0299//b4089//b2425//b0679//b3433//b0846//b3509//b4220//b3549//b2451//b0237//b3900//b1814//b2894//b1375//b3578//b1344//b3524//b0061//b1199//b1109//b0880//b3828//b0775//b0035//b2240//b2386//b0958//b0892//b1512//b2703//b2903//b4152//b1136//b2640//b0063//b0200//b2301//b4016//b3295//b3297//b1716//b1058//b0679//b3526//b3518//b3117//b1919//b2265//b1779//b4124//b2333//b2587//b4088//b2933//b0934//b1602//b2196//b2095//b3710//b0793//b3438//b0161//b3543//b4196//b3929//b4470//b3672//b2622//b2806//b2024//b0300//b4477//b4039//b0349//b2946//b2501//b3892//b2836//b4041//b4428//topAI//b3732//b1520//b3781//b0808//b0640//b2399//b2393//b4349//b0854//b0261//b0979//b0369//b3020//b3800//b3143//b4268//b1123//b0835//b0439//b0797//b2216//b4019//b0212//b1851//b2729//b3990//b1210//b3080//b3726//b2429//b2728//b1859//b3929//b0169//b0908//b3680//b3689//b2365//b0355//b1823//b1326//b3309//b1392//b4302//b0900//b2891//b1277//b3682//b3650//b3664//b3168//b2701//b1505//b3028//b0027//b3370//b3310//b0657//b0143//b0650//b1905//b3316//b0738//topAI//b3549//b4380//b0473//b3281//b2981//b2389//b0850//b2212//b1045//b0446//b1350//b2702//b0637//b0557//b0449//b3331//b2733//b1679//b2017//b1234//b0447//b0051//b0698//b2278//b1187//b3163//b0677//b2053//b1723//b0978//b0590//b2316//b2509//b0879//b0087//b2979//b4168//b3022//b3198//b2246//b1188//b1234//b3175//b1539//b3651//b4637//b2442//b0882//b0484//b3629//b1823//b2810//b2924//b1038//b1499//b1236//b3339//b2582//b3141//b0650//b3702//b1037//b3026//b3125//b2369//b2976//b0220//b0265//b0949//b2888//b0325//b3481//b1136//b2456//b4474//b4052//b0855//b2310//b0738//b4162//b3955//b3110//b0153//b0228//b2183//b0855//b1335//b1870//b0316//b1225//b2486//b0087//b1447//b2730//b4511//b3192//b0198//b1467//b0231//b3997//b3164//insI4//b4159//b3144//b4391//b0530//b1855//b4192//b3905//b3034//b1545//b4020//b1925//
